osmid,highway,oneway,reversed,length,geometry,bridge,name,maxspeed,lanes,ref
124296057,unclassified,False,True,50.214999999999996,"LINESTRING (130.4012192 31.635926, 130.40135 31.635911, 130.401462 31.6359, 130.4017476 31.6359057)",,,,,
124287908,primary,False,False,10.946,"LINESTRING (130.4012382 31.6360231, 130.4012192 31.635926)",,伊集院日吉線,40,2,37
124287908,primary,False,True,60.596,"LINESTRING (130.4012382 31.6360231, 130.4014185 31.636491, 130.4014377 31.6365409)",,伊集院日吉線,40,2,37
124295977,unclassified,False,True,103.43799999999999,"LINESTRING (130.4012382 31.6360231, 130.4009759 31.6358596, 130.4009413 31.635838, 130.4003843 31.6354434)",,,,,
124293553,unclassified,False,True,38.985,"LINESTRING (130.402251 31.6361471, 130.4022082 31.6357984)",,,,,
124295227,unclassified,False,True,109.391,"LINESTRING (130.402251 31.6361471, 130.4024202 31.6361417, 130.402506 31.6360891, 130.4026187 31.6360435, 130.4027876 31.6360046, 130.4028842 31.6360183, 130.40304 31.6360765, 130.403302 31.6362217)",,,,,
124296057,unclassified,False,False,56.242000000000004,"LINESTRING (130.402251 31.6361471, 130.4021055 31.6361295, 130.4019749 31.636064, 130.4018436 31.6359548, 130.4017476 31.6359057)",,,,,
124295227,unclassified,False,False,109.391,"LINESTRING (130.403302 31.6362217, 130.40304 31.6360765, 130.4028842 31.6360183, 130.4027876 31.6360046, 130.4026187 31.6360435, 130.402506 31.6360891, 130.4024202 31.6361417, 130.402251 31.6361471)",,,,,
124295227,unclassified,False,True,41.688,"LINESTRING (130.403302 31.6362217, 130.4034619 31.6362946, 130.4035727 31.636318, 130.4037149 31.6363413)",,,,,
585604927,residential,False,True,169.9,"LINESTRING (130.403302 31.6362217, 130.403245 31.6363951, 130.4030653 31.636571, 130.4029124 31.6367651, 130.4027193 31.6369934, 130.402502 31.6371373, 130.4022901 31.6372675, 130.4021887 31.6373813)",,,,,
124287908,primary,False,False,60.596,"LINESTRING (130.4014377 31.6365409, 130.4014185 31.636491, 130.4012382 31.6360231)",,伊集院日吉線,40,2,37
124287914,primary,False,False,117.429,"LINESTRING (130.4014377 31.6365409, 130.4016912 31.6368187, 130.4019604 31.6371261, 130.4021505 31.6373419, 130.4021887 31.6373813)",,伊集院日吉線,40,2,37
783879113,secondary,False,True,70.328,"LINESTRING (130.4014377 31.6365409, 130.4013681 31.6366137, 130.401343 31.636673, 130.4013678 31.6371481)",,仙名伊集院線,40,,304
124293814,tertiary,False,False,59.432,"LINESTRING (130.4037149 31.6363413, 130.4036609 31.6358088)",,文化通り,40,,
124294756,unclassified,False,False,76.736,"LINESTRING (130.4037149 31.6363413, 130.4038126 31.6363826, 130.4039192 31.6364934, 130.4040123 31.6365976, 130.4041272 31.6366673, 130.4043634 31.6366948)",,,,,
124295227,unclassified,False,False,41.688,"LINESTRING (130.4037149 31.6363413, 130.4035727 31.636318, 130.4034619 31.6362946, 130.403302 31.6362217)",,,,,
124288775,residential,False,False,26.539,"LINESTRING (130.4043634 31.6366948, 130.4044231 31.636928)",,,,,
585535707,residential,False,False,86.945,"LINESTRING (130.4043634 31.6366948, 130.404274 31.6359166)",,,,,
124294756,unclassified,False,True,76.73599999999999,"LINESTRING (130.4043634 31.6366948, 130.4041272 31.6366673, 130.4040123 31.6365976, 130.4039192 31.6364934, 130.4038126 31.6363826, 130.4037149 31.6363413)",,,,,
585535716,residential,False,False,119.36500000000001,"LINESTRING (130.4043634 31.6366948, 130.4045177 31.6366715, 130.4046759 31.6366189, 130.4047457 31.6365413, 130.4048073 31.6363906, 130.4048756 31.6358556)",,,,,
124288775,residential,False,True,26.539,"LINESTRING (130.4044231 31.636928, 130.4043634 31.6366948)",,,,,
124288775,residential,False,False,129.42499999999998,"LINESTRING (130.4044231 31.636928, 130.40444 31.637163, 130.4044361 31.6374271, 130.4044788 31.6375653, 130.4046916 31.6376661, 130.4048047 31.6377927, 130.4048487 31.6379432)",,,,,
585535717,residential,False,False,169.865,"LINESTRING (130.4044231 31.636928, 130.4046464 31.6368975, 130.4047939 31.6368245, 130.4049173 31.636724, 130.4049951 31.6365755, 130.4050514 31.6363517, 130.405153 31.6357045)",,,,,
124295824,unclassified,False,True,232.614,"LINESTRING (130.4071506 31.6368685, 130.4069771 31.6366457, 130.4067066 31.6364396, 130.4063691 31.6362709, 130.4054852 31.6358962, 130.405153 31.6357045)",,,,,
243062358,tertiary,False,False,92.784,"LINESTRING (130.4016777 31.631407, 130.4026572 31.6314341)",,,,,
243062358,tertiary,False,True,108.053,"LINESTRING (130.4016777 31.631407, 130.4005367 31.6313848)",,,,,
243062360,unclassified,False,False,51.283,"LINESTRING (130.4016777 31.631407, 130.4016341 31.6309473)",,,,,
243062360,unclassified,False,True,50.927,"LINESTRING (130.4016777 31.631407, 130.4017131 31.631864)",,,,,
124293623,unclassified,False,False,50.795,"LINESTRING (130.4026572 31.6314341, 130.4026946 31.6318898)",,,,,
124293623,unclassified,False,True,51.04,"LINESTRING (130.4026572 31.6314341, 130.4026197 31.6309762)",,,,,
243062358,tertiary,False,False,57.118,"LINESTRING (130.4026572 31.6314341, 130.4032605 31.6314354)",,,,,
243062358,tertiary,False,True,92.784,"LINESTRING (130.4026572 31.6314341, 130.4016777 31.631407)",,,,,
243062358,tertiary,False,True,57.118,"LINESTRING (130.4032605 31.6314354, 130.4026572 31.6314341)",,,,,
308573698,unclassified,False,False,45.195,"LINESTRING (130.4032605 31.6314354, 130.4037367 31.631407)",,,,,
585535692,tertiary,False,False,98.195,"LINESTRING (130.4032605 31.6314354, 130.4031811 31.6305549)",,文化通り,40,,
585535692,tertiary,False,True,98.623,"LINESTRING (130.4032605 31.6314354, 130.403336 31.63232)",,文化通り,40,,
243062363,unclassified,False,False,97.152,"LINESTRING (130.4037367 31.631407, 130.4036575 31.6305359)",,,,,
243062363,unclassified,False,True,97.383,"LINESTRING (130.4037367 31.631407, 130.403823 31.6322797)",,,,,
308573698,unclassified,False,False,65.027,"LINESTRING (130.4037367 31.631407, 130.4044209 31.6313558)",,,,,
308573698,unclassified,False,True,45.195,"LINESTRING (130.4037367 31.631407, 130.4032605 31.6314354)",,,,,
308573698,unclassified,False,True,65.027,"LINESTRING (130.4044209 31.6313558, 130.4037367 31.631407)",,,,,
124294841,unclassified,False,False,77.763,"LINESTRING (130.4044209 31.6313558, 130.4044273 31.6314421, 130.4044157 31.6316086, 130.4044721 31.6317273, 130.404677 31.6319932)",,,,,
124294841,unclassified,False,True,39.071,"LINESTRING (130.4044209 31.6313558, 130.4043988 31.6312883, 130.4043829 31.6312074, 130.4043481 31.6311157, 130.4043386 31.631051, 130.4043386 31.6310133)",,,,,
"[308573698, 243062357]",unclassified,False,False,300.466,"LINESTRING (130.4044209 31.6313558, 130.4045698 31.6313396, 130.4046617 31.6313315, 130.4047472 31.6313369, 130.4048549 31.6313666, 130.4050418 31.6314394, 130.4052414 31.6315338, 130.4054175 31.6316526, 130.405689 31.631702, 130.4060581 31.6316449, 130.4062266 31.6316484, 130.4065992 31.6319361, 130.4066293 31.6319522, 130.4072343 31.6322747)",,,,,
124294841,unclassified,False,False,45.153,"LINESTRING (130.4031811 31.6305549, 130.4036575 31.6305359)",,,,,
124294841,unclassified,False,True,56.599,"LINESTRING (130.4031811 31.6305549, 130.4025837 31.6305359)",,,,,
585535692,tertiary,False,False,85.844,"LINESTRING (130.4031811 31.6305549, 130.403119 31.6297847)",,文化通り,40,,
585535692,tertiary,False,True,98.195,"LINESTRING (130.4031811 31.6305549, 130.4032605 31.6314354)",,文化通り,40,,
124294841,unclassified,False,True,45.153,"LINESTRING (130.4036575 31.6305359, 130.4031811 31.6305549)",,,,,
243062363,unclassified,False,True,97.152,"LINESTRING (130.4036575 31.6305359, 130.4037367 31.631407)",,,,,
124294841,unclassified,False,False,115.866,"LINESTRING (130.4036575 31.6305359, 130.4042309 31.6304954, 130.4042784 31.6305251, 130.4043259 31.630579, 130.4043322 31.6306491, 130.4043386 31.6309782, 130.4043386 31.6310133)",,,,,
243062361,unclassified,False,False,46.324,"LINESTRING (130.403336 31.63232, 130.403823 31.6322797)",,,,,
243062361,unclassified,False,True,56.518,"LINESTRING (130.403336 31.63232, 130.4027397 31.6322959)",,,,,
585535692,tertiary,False,False,98.623,"LINESTRING (130.403336 31.63232, 130.4032605 31.6314354)",,文化通り,40,,
585535692,tertiary,False,True,75.988,"LINESTRING (130.403336 31.63232, 130.4033938 31.6330016)",,文化通り,40,,
124293623,unclassified,False,True,45.358,"LINESTRING (130.4027397 31.6322959, 130.4026946 31.6318898)",,,,,
243062361,unclassified,False,False,56.518,"LINESTRING (130.4027397 31.6322959, 130.403336 31.63232)",,,,,
243062361,unclassified,False,True,91.808,"LINESTRING (130.4027397 31.6322959, 130.4017704 31.6322716)",,,,,
243062360,unclassified,False,False,45.647,"LINESTRING (130.4017704 31.6322716, 130.4017131 31.631864)",,,,,
243062360,unclassified,False,True,56.04,"LINESTRING (130.4017704 31.6322716, 130.4018108 31.6327744)",,,,,
243062361,unclassified,False,False,91.808,"LINESTRING (130.4017704 31.6322716, 130.4027397 31.6322959)",,,,,
243062359,unclassified,False,False,104.202,"LINESTRING (130.4017131 31.631864, 130.400613 31.631835)",,,,,
243062359,unclassified,False,True,92.968,"LINESTRING (130.4017131 31.631864, 130.4026946 31.6318898)",,,,,
243062360,unclassified,False,False,50.927,"LINESTRING (130.4017131 31.631864, 130.4016777 31.631407)",,,,,
243062360,unclassified,False,True,45.647,"LINESTRING (130.4017131 31.631864, 130.4017704 31.6322716)",,,,,
243062360,unclassified,False,False,46.302,"LINESTRING (130.4016341 31.6309473, 130.4015827 31.6305332)",,,,,
243062360,unclassified,False,True,51.283,"LINESTRING (130.4016341 31.6309473, 130.4016777 31.631407)",,,,,
243062362,unclassified,False,False,93.368,"LINESTRING (130.4016341 31.6309473, 130.4026197 31.6309762)",,,,,
124293623,unclassified,False,False,51.04,"LINESTRING (130.4026197 31.6309762, 130.4026572 31.6314341)",,,,,
124293623,unclassified,False,True,49.078,"LINESTRING (130.4026197 31.6309762, 130.4025837 31.6305359)",,,,,
243062362,unclassified,False,True,93.368,"LINESTRING (130.4026197 31.6309762, 130.4016341 31.6309473)",,,,,
243062361,unclassified,False,False,80.249,"LINESTRING (130.403823 31.6322797, 130.4046681 31.632224)",,,,,
243062361,unclassified,False,True,46.324,"LINESTRING (130.403823 31.6322797, 130.403336 31.63232)",,,,,
243062363,unclassified,False,False,97.383,"LINESTRING (130.403823 31.6322797, 130.4037367 31.631407)",,,,,
243062363,unclassified,False,True,79.997,"LINESTRING (130.403823 31.6322797, 130.4038864 31.6329971)",,,,,
124294841,unclassified,False,True,25.678,"LINESTRING (130.4046681 31.632224, 130.404677 31.6319932)",,,,,
243062361,unclassified,False,False,78.558,"LINESTRING (130.4046681 31.632224, 130.4047271 31.6329287)",,,,,
243062361,unclassified,False,True,80.249,"LINESTRING (130.4046681 31.632224, 130.403823 31.6322797)",,,,,
243062361,unclassified,False,True,78.558,"LINESTRING (130.4047271 31.6329287, 130.4046681 31.632224)",,,,,
243062364,unclassified,False,False,29.348,"LINESTRING (130.4047271 31.6329287, 130.4050369 31.6329195)",,,,,
243062364,unclassified,False,True,79.955,"LINESTRING (130.4047271 31.6329287, 130.4038864 31.6329971)",,,,,
243062364,unclassified,False,True,29.348,"LINESTRING (130.4050369 31.6329195, 130.4047271 31.6329287)",,,,,
124295832,residential,False,False,10.564,"LINESTRING (130.4050369 31.6329195, 130.4050502 31.6328937, 130.4051028 31.6328441)",,,,,
124295832,residential,False,True,150.075,"LINESTRING (130.4050369 31.6329195, 130.4049512 31.6330857, 130.4048992 31.6332157, 130.4048462 31.6334467, 130.4048592 31.6336047, 130.4049223 31.6337044, 130.4048589 31.6337665, 130.4047702 31.633788, 130.4046435 31.6338015, 130.404354 31.633864)",,,,,
124288933,residential,False,False,51.591,"LINESTRING (130.4037872 31.6333222, 130.4036987 31.6332437, 130.4034833 31.6330657, 130.4033938 31.6330016)",,,,,
124288933,residential,False,True,80.954,"LINESTRING (130.4037872 31.6333222, 130.403991 31.633475, 130.404354 31.633864)",,,,,
243062363,unclassified,False,False,39.801,"LINESTRING (130.4037872 31.6333222, 130.4038959 31.6332075, 130.4038864 31.6329971)",,,,,
243062363,unclassified,False,False,79.997,"LINESTRING (130.4038864 31.6329971, 130.403823 31.6322797)",,,,,
243062364,unclassified,False,False,79.955,"LINESTRING (130.4038864 31.6329971, 130.4047271 31.6329287)",,,,,
243062363,unclassified,False,True,39.801,"LINESTRING (130.4038864 31.6329971, 130.4038959 31.6332075, 130.4037872 31.6333222)",,,,,
585535692,tertiary,False,True,85.844,"LINESTRING (130.403119 31.6297847, 130.4031811 31.6305549)",,文化通り,40,,
243062355,unclassified,False,False,41.178,"LINESTRING (130.403119 31.6297847, 130.4033193 31.6297606, 130.4034429 31.6297417, 130.4035435 31.6297105)",,,,,
585535704,unclassified,False,True,33.022,"LINESTRING (130.401983 31.6292037, 130.4020046 31.6295001)",,,,,
585535720,unclassified,False,True,40.138,"LINESTRING (130.401983 31.6292037, 130.4015592 31.6292129)",,,,,
585535715,unclassified,False,True,97.161,"LINESTRING (130.4015592 31.6292129, 130.4016128 31.6300855)",,,,,
585535720,unclassified,False,False,40.138,"LINESTRING (130.4015592 31.6292129, 130.401983 31.6292037)",,,,,
585535700,tertiary,False,True,70.683,"LINESTRING (130.4046485 31.6295505, 130.4039063 31.6296191)",,,,,
585535718,tertiary,False,True,97.823,"LINESTRING (130.4046485 31.6295505, 130.404727 31.6304277)",,,,,
585535700,tertiary,False,False,70.683,"LINESTRING (130.4039063 31.6296191, 130.4046485 31.6295505)",,,,,
585535693,unclassified,False,True,36.037,"LINESTRING (130.4039063 31.6296191, 130.403705 31.6296514, 130.4035435 31.6297105)",,,,,
585535711,unclassified,False,False,41.147,"LINESTRING (130.4016128 31.6300855, 130.4020474 31.6300857)",,,,,
585535715,unclassified,False,False,97.161,"LINESTRING (130.4016128 31.6300855, 130.4015592 31.6292129)",,,,,
585535711,unclassified,False,True,90.376,"LINESTRING (130.4016128 31.6300855, 130.4011837 31.6300853, 130.4010448 31.6305168)",,,,,
585535704,unclassified,False,False,65.242,"LINESTRING (130.4020474 31.6300857, 130.4020046 31.6295001)",,,,,
585535711,unclassified,False,False,47.282,"LINESTRING (130.4020474 31.6300857, 130.4025468 31.6300859)",,,,,
585535711,unclassified,False,True,41.147,"LINESTRING (130.4020474 31.6300857, 130.4016128 31.6300855)",,,,,
124293623,unclassified,False,False,50.16,"LINESTRING (130.4025468 31.6300859, 130.4025837 31.6305359)",,,,,
124293623,unclassified,False,True,69.187,"LINESTRING (130.4025468 31.6300859, 130.4024959 31.6294652)",,,,,
585535711,unclassified,False,True,47.282,"LINESTRING (130.4025468 31.6300859, 130.4020474 31.6300857)",,,,,
585535710,unclassified,False,False,107.524,"LINESTRING (130.3972819 31.6312202, 130.3976402 31.6321378)",,,,,
124294796,unclassified,False,False,53.543000000000006,"LINESTRING (130.3972819 31.6312202, 130.397407 31.6310742, 130.3977327 31.6309577)",,,,,
585535694,unclassified,False,False,52.714,"LINESTRING (130.399271 31.6318067, 130.3990685 31.6322483)",,,,,
585535708,unclassified,False,True,82.668,"LINESTRING (130.399271 31.6318067, 130.4001437 31.6318312)",,,,,
585535694,unclassified,False,True,53.266000000000005,"LINESTRING (130.399271 31.6318067, 130.3993038 31.63163, 130.3994286 31.6313493)",,,,,
585535708,unclassified,False,False,82.668,"LINESTRING (130.4001437 31.6318312, 130.399271 31.6318067)",,,,,
585535708,unclassified,False,True,44.433,"LINESTRING (130.4001437 31.6318312, 130.400613 31.631835)",,,,,
585535709,unclassified,False,True,64.507,"LINESTRING (130.4001437 31.6318312, 130.4002132 31.6324083)",,,,,
124294841,unclassified,False,False,25.678,"LINESTRING (130.404677 31.6319932, 130.4046681 31.632224)",,,,,
124294841,unclassified,False,True,77.76299999999999,"LINESTRING (130.404677 31.6319932, 130.4044721 31.6317273, 130.4044157 31.6316086, 130.4044273 31.6314421, 130.4044209 31.6313558)",,,,,
1009899183,residential,False,False,127.3,"LINESTRING (130.404677 31.6319932, 130.4048518 31.6321529, 130.4050476 31.6323173, 130.4051025 31.6323458, 130.4051763 31.6323379, 130.4052729 31.6325365, 130.4050811 31.6327843, 130.4051028 31.6328441)",,,,,
585535709,unclassified,False,False,64.507,"LINESTRING (130.4002132 31.6324083, 130.4001437 31.6318312)",,,,,
585535709,unclassified,False,True,38.268,"LINESTRING (130.4002132 31.6324083, 130.4002735 31.6327486)",,,,,
585535706,unclassified,False,False,109.95400000000001,"LINESTRING (130.4002132 31.6324083, 130.4000867 31.6324057, 130.3990685 31.6322483)",,,,,
585535694,unclassified,False,False,45.727,"LINESTRING (130.4002735 31.6327486, 130.4007559 31.632769)",,,,,
585535709,unclassified,False,False,38.268,"LINESTRING (130.4002735 31.6327486, 130.4002132 31.6324083)",,,,,
585535694,unclassified,False,True,145.38699999999997,"LINESTRING (130.4002735 31.6327486, 130.3996656 31.6326979, 130.399333 31.6326294, 130.3991452 31.6325061, 130.3990379 31.632401, 130.3990685 31.6322483)",,,,,
585535696,residential,False,False,25.11,"LINESTRING (130.3991931 31.6332845, 130.3992326 31.6335078)",,,,,
585535705,residential,False,True,60.978,"LINESTRING (130.3991931 31.6332845, 130.3985543 31.6333546)",,,,,
585535696,residential,False,True,35.929,"LINESTRING (130.3991931 31.6332845, 130.3991485 31.6330321, 130.3991543 31.6329644)",,,,,
124294534,unclassified,False,False,86.443,"LINESTRING (130.4019594 31.6333213, 130.4019566 31.6340987)",,,,,
124294534,unclassified,False,True,30.178,"LINESTRING (130.4019594 31.6333213, 130.4019603 31.6330499)",,,,,
585535713,residential,False,True,136.835,"LINESTRING (130.4019594 31.6333213, 130.4013795 31.6333898, 130.4014759 31.6341173)",,,,,
124294510,tertiary,False,False,62.013,"LINESTRING (130.3985543 31.6333546, 130.3983915 31.6328144)",,,40,,
585535705,residential,False,False,60.978,"LINESTRING (130.3985543 31.6333546, 130.3991931 31.6332845)",,,,,
124294510,tertiary,False,True,97.97500000000001,"LINESTRING (130.3985543 31.6333546, 130.398565 31.63339, 130.398625 31.633554, 130.398717 31.633718, 130.3988557 31.6339273, 130.3990264 31.6341316)",,,40,,
585535703,residential,False,False,75.69,"LINESTRING (130.399913 31.6341149, 130.3998193 31.6334389)",,,,,
585535696,residential,False,False,50.569,"LINESTRING (130.399913 31.6341149, 130.3999794 31.634132, 130.4002235 31.6341732, 130.4004367 31.6342023)",,,,,
585535696,residential,False,True,99.415,"LINESTRING (130.399913 31.6341149, 130.3997675 31.6340772, 130.3995019 31.6339539, 130.3994188 31.6338717, 130.3992401 31.63355, 130.3992326 31.6335078)",,,,,
124290558,tertiary,False,False,45.556,"LINESTRING (130.4014759 31.6341173, 130.4019566 31.6340987)",,,,,
124290558,tertiary,False,True,47.723,"LINESTRING (130.4014759 31.6341173, 130.400972 31.6341289)",,,,,
585535713,residential,False,True,108.179,"LINESTRING (130.4014759 31.6341173, 130.4016246 31.6350819)",,,,,
585535713,residential,False,False,136.835,"LINESTRING (130.4014759 31.6341173, 130.4013795 31.6333898, 130.4019594 31.6333213)",,,,,
124290671,unclassified,False,False,37.917,"LINESTRING (130.4041859 31.6350629, 130.4045832 31.6350198)",,,,,
124290671,unclassified,False,True,56.984,"LINESTRING (130.4041859 31.6350629, 130.4035854 31.635098)",,,,,
585535707,residential,False,True,95.293,"LINESTRING (130.4041859 31.6350629, 130.404274 31.6359166)",,,,,
585535698,residential,False,True,57.357,"LINESTRING (130.4048756 31.6358556, 130.404274 31.6359166)",,,,,
585535716,residential,False,False,40.78,"LINESTRING (130.4048756 31.6358556, 130.4049221 31.635491)",,,,,
585535716,residential,False,True,119.365,"LINESTRING (130.4048756 31.6358556, 130.4048073 31.6363906, 130.4047457 31.6365413, 130.4046759 31.6366189, 130.4045177 31.6366715, 130.4043634 31.6366948)",,,,,
585535698,residential,False,False,57.357,"LINESTRING (130.404274 31.6359166, 130.4048756 31.6358556)",,,,,
585535707,residential,False,False,95.293,"LINESTRING (130.404274 31.6359166, 130.4041859 31.6350629)",,,,,
585535707,residential,False,True,86.945,"LINESTRING (130.404274 31.6359166, 130.4043634 31.6366948)",,,,,
124288775,residential,False,True,54.075,"LINESTRING (130.4053302 31.6381795, 130.4052297 31.6381402, 130.4050964 31.6380827, 130.40486 31.6379818, 130.4048487 31.6379432)",,,,,
124287914,primary,False,True,117.429,"LINESTRING (130.4021887 31.6373813, 130.4021505 31.6373419, 130.4019604 31.6371261, 130.4016912 31.6368187, 130.4014377 31.6365409)",,伊集院日吉線,40,2,37
585604927,residential,False,False,169.89999999999998,"LINESTRING (130.4021887 31.6373813, 130.4022901 31.6372675, 130.402502 31.6371373, 130.4027193 31.6369934, 130.4029124 31.6367651, 130.4030653 31.636571, 130.403245 31.6363951, 130.403302 31.6362217)",,,,,
124294841,unclassified,False,False,39.071000000000005,"LINESTRING (130.4043386 31.6310133, 130.4043386 31.631051, 130.4043481 31.6311157, 130.4043829 31.6312074, 130.4043988 31.6312883, 130.4044209 31.6313558)",,,,,
124294841,unclassified,False,True,115.86599999999999,"LINESTRING (130.4043386 31.6310133, 130.4043386 31.6309782, 130.4043322 31.6306491, 130.4043259 31.630579, 130.4042784 31.6305251, 130.4042309 31.6304954, 130.4036575 31.6305359)",,,,,
592705859,unclassified,False,False,235.84199999999998,"LINESTRING (130.4043386 31.6310133, 130.4044182 31.6310133, 130.4046034 31.6312132, 130.4046791 31.6311755, 130.4047854 31.6311116, 130.404726 31.6309689, 130.4049191 31.6309156, 130.4053624 31.6308788, 130.405545 31.6307831, 130.4056206 31.6308432, 130.4058165 31.6307047, 130.4063094 31.6306585)",,,,,
585535696,residential,False,True,25.11,"LINESTRING (130.3992326 31.6335078, 130.3991931 31.6332845)",,,,,
612274597,residential,False,False,56.071,"LINESTRING (130.3992326 31.6335078, 130.3998193 31.6334389)",,,,,
585535696,residential,False,False,99.415,"LINESTRING (130.3992326 31.6335078, 130.3992401 31.63355, 130.3994188 31.6338717, 130.3995019 31.6339539, 130.3997675 31.6340772, 130.399913 31.6341149)",,,,,
585535703,residential,False,False,40.465,"LINESTRING (130.3998193 31.6334389, 130.3997692 31.6330775)",,,,,
585535703,residential,False,True,75.69,"LINESTRING (130.3998193 31.6334389, 130.399913 31.6341149)",,,,,
612274597,residential,False,True,56.071,"LINESTRING (130.3998193 31.6334389, 130.3992326 31.6335078)",,,,,
612274599,residential,False,True,29.677,"LINESTRING (130.4070516 31.6310665, 130.4068304 31.6308774)",,,,,
"[124294816, 124292969, 124290521, 585536309]",unclassified,False,"[False, True]",56.45,"LINESTRING (130.4070516 31.6310665, 130.4070398 31.6310701, 130.4069687 31.6310915, 130.4068362 31.6312247, 130.4067933 31.6312602, 130.406689 31.6313557, 130.4066472 31.6313623, 130.4066 31.631356)",yes,猪鹿倉橋,,,
585536309,unclassified,False,True,25.3,"LINESTRING (130.4070516 31.6310665, 130.4071851 31.6310262, 130.4073034 31.6309903)",,,,,
124288775,residential,False,False,54.074999999999996,"LINESTRING (130.4048487 31.6379432, 130.40486 31.6379818, 130.4050964 31.6380827, 130.4052297 31.6381402, 130.4053302 31.6381795)",,,,,
124288775,residential,False,True,129.425,"LINESTRING (130.4048487 31.6379432, 130.4048047 31.6377927, 130.4046916 31.6376661, 130.4044788 31.6375653, 130.4044361 31.6374271, 130.40444 31.637163, 130.4044231 31.636928)",,,,,
612274599,residential,False,False,29.677,"LINESTRING (130.4068304 31.6308774, 130.4070516 31.6310665)",,,,,
612274599,residential,False,True,114.166,"LINESTRING (130.4068304 31.6308774, 130.4066793 31.6306747, 130.4066282 31.63042, 130.4068188 31.6299173)",,,,,
685876570,residential,False,False,133.143,"LINESTRING (130.4068304 31.6308774, 130.4071512 31.6300259, 130.4068188 31.6299173)",,,,,
612274599,residential,False,False,114.166,"LINESTRING (130.4068188 31.6299173, 130.4066282 31.63042, 130.4066793 31.6306747, 130.4068304 31.6308774)",,,,,
685876570,residential,False,True,133.143,"LINESTRING (130.4068188 31.6299173, 130.4071512 31.6300259, 130.4068304 31.6308774)",,,,,
685876571,residential,False,False,21.439,"LINESTRING (130.4073034 31.6309903, 130.4074502 31.6311371)",,,,,
585536309,unclassified,False,False,25.3,"LINESTRING (130.4073034 31.6309903, 130.4071851 31.6310262, 130.4070516 31.6310665)",,,,,
685876571,residential,False,True,21.439,"LINESTRING (130.4074502 31.6311371, 130.4073034 31.6309903)",,,,,
685876571,residential,False,False,181.694,"LINESTRING (130.4074502 31.6311371, 130.4074626 31.6311483, 130.4076702 31.631272, 130.4080906 31.631398, 130.4082126 31.6310865, 130.4078441 31.6309892, 130.4074502 31.6311371)",,,,,
685876571,residential,False,True,181.69400000000002,"LINESTRING (130.4074502 31.6311371, 130.4078441 31.6309892, 130.4082126 31.6310865, 130.4080906 31.631398, 130.4076702 31.631272, 130.4074626 31.6311483, 130.4074502 31.6311371)",,,,,
704902663,residential,False,False,153.368,"LINESTRING (130.4013678 31.6371481, 130.4011475 31.6373341, 130.4007784 31.6374056, 130.4005015 31.637391, 130.4004985 31.6374771, 130.4004908 31.637605, 130.400893 31.6376071)",,,,,
783879113,secondary,False,False,70.328,"LINESTRING (130.4013678 31.6371481, 130.401343 31.636673, 130.4013681 31.6366137, 130.4014377 31.6365409)",,仙名伊集院線,40,,304
704902663,residential,False,True,153.368,"LINESTRING (130.400893 31.6376071, 130.4004908 31.637605, 130.4004985 31.6374771, 130.4005015 31.637391, 130.4007784 31.6374056, 130.4011475 31.6373341, 130.4013678 31.6371481)",,,,,
124293553,unclassified,False,False,38.985,"LINESTRING (130.4022082 31.6357984, 130.402251 31.6361471)",,,,,
124293553,unclassified,False,True,78.595,"LINESTRING (130.4022082 31.6357984, 130.402122 31.6350954)",,,,,
704902664,residential,False,False,137.534,"LINESTRING (130.4022082 31.6357984, 130.4036609 31.6358088)",,,,,
124293814,tertiary,False,False,79.36,"LINESTRING (130.4036609 31.6358088, 130.4035854 31.635098)",,文化通り,40,,
124293814,tertiary,False,True,59.432,"LINESTRING (130.4036609 31.6358088, 130.4037149 31.6363413)",,文化通り,40,,
704902664,residential,False,True,137.534,"LINESTRING (130.4036609 31.6358088, 130.4022082 31.6357984)",,,,,
585535704,unclassified,False,False,33.022,"LINESTRING (130.4020046 31.6295001, 130.401983 31.6292037)",,,,,
585535704,unclassified,False,True,65.242,"LINESTRING (130.4020046 31.6295001, 130.4020474 31.6300857)",,,,,
717777312,unclassified,False,False,46.677,"LINESTRING (130.4020046 31.6295001, 130.4024959 31.6294652)",,,,,
124293623,unclassified,False,False,69.187,"LINESTRING (130.4024959 31.6294652, 130.4025468 31.6300859)",,,,,
717777312,unclassified,False,True,46.677,"LINESTRING (130.4024959 31.6294652, 130.4020046 31.6295001)",,,,,
124295983,unclassified,False,True,15.761000000000001,"LINESTRING (130.3974002 31.6328571, 130.397419 31.632872, 130.397512 31.632962)",,,,,
124294510,tertiary,False,False,61.461,"LINESTRING (130.3983915 31.6328144, 130.3982302 31.632279)",,,40,,
124294510,tertiary,False,True,62.013,"LINESTRING (130.3983915 31.6328144, 130.3985543 31.6333546)",,,40,,
124296408,unclassified,False,True,79.017,"LINESTRING (130.3983915 31.6328144, 130.398751 31.63276, 130.398774 31.632774, 130.398895 31.632832, 130.3991543 31.6329644)",,,,,
"[124292936, 124291002]","['residential', 'unclassified']",False,False,38.071,"LINESTRING (130.4054151 31.635445, 130.40539 31.6354741, 130.405153 31.6357045)",yes,原掛橋,,,
