osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,access,geometry,width,bridge
1035280677,,,unclassified,,False,False,51.297,2,,"LINESTRING (139.4071881 35.3297678, 139.4067666 35.3297058, 139.4066698 35.3296916, 139.406632 35.3296844)",,
34413840,,,unclassified,,True,False,36.212,,,"LINESTRING (139.406632 35.3296844, 139.4066284 35.3296113, 139.406616 35.329359)",,
1035280677,,,unclassified,,False,True,51.297,2,,"LINESTRING (139.406632 35.3296844, 139.4066698 35.3296916, 139.4067666 35.3297058, 139.4071881 35.3297678)",,
207116365,,,unclassified,,True,False,35.11,,,"LINESTRING (139.4066025 35.3288058, 139.4066904 35.3284983)",,
34413840,,,unclassified,,True,False,48.578,,,"LINESTRING (139.4066025 35.3288058, 139.4063926 35.3285913, 139.4063417 35.3284343)",,
163591562,,,unclassified,,True,False,82.419,1,,"LINESTRING (139.4062605 35.3280147, 139.4054512 35.3276779)",,
165945298,,,unclassified,,False,True,137.566,,,"LINESTRING (139.4062605 35.3280147, 139.4062077 35.3277934, 139.4061678 35.3276408, 139.4060987 35.3274725, 139.4059702 35.3272862, 139.4056486 35.326903)",,
34413780,,サザン通り,tertiary,,False,True,21.633,2,,"LINESTRING (139.4035652 35.3271833, 139.4034176 35.3270305)",6,
163591563,,サザン通り,unclassified,,True,False,35.128,,,"LINESTRING (139.4035652 35.3271833, 139.4037741 35.3274493)",,
163591564,,,unclassified,30,False,False,74.864,,,"LINESTRING (139.4035652 35.3271833, 139.403212 35.3271527, 139.4027476 35.3270935)",,
163591563,,サザン通り,unclassified,,True,False,82.56800000000001,,,"LINESTRING (139.4043035 35.3281342, 139.4046114 35.3285467, 139.4046297 35.3285976, 139.4047009 35.3287958)",,
196469410,,,residential,,False,False,28.320999999999998,,,"LINESTRING (139.4043035 35.3281342, 139.4042655 35.3281477, 139.4040123 35.3282259)",3,
196469410,,,residential,,False,True,65.201,,,"LINESTRING (139.4043035 35.3281342, 139.4044007 35.3280992, 139.4045046 35.3280652, 139.4047165 35.3280598, 139.4047614 35.3280526, 139.4049993 35.3280132)",3,
1035280676,,,unclassified,,True,False,17.408,1,,"LINESTRING (139.404648 35.3292774, 139.4048241 35.3293396)",4,
"[34413841, 34413842, 163591300]",,茅ヶ崎ツインウェーブ,tertiary,20,False,False,315.34700000000004,2,,"LINESTRING (139.404648 35.3292774, 139.4044145 35.3292078, 139.4037543 35.3290257, 139.4036198 35.3289991, 139.4035068 35.3289903, 139.4034406 35.3290108, 139.4033908 35.3290383, 139.4033451 35.3290868, 139.4033112 35.3291302, 139.4032839 35.3291897, 139.4032803 35.3292323, 139.403302 35.3292821, 139.4033594 35.3293635, 139.4034314 35.3294159, 139.4035748 35.3294833, 139.4042357 35.3297269, 139.4045511 35.3298669, 139.4046222 35.3299546, 139.4046775 35.3301321)",,yes
34413842,,,tertiary,,False,False,53.776999999999994,,,"LINESTRING (139.4046775 35.3301321, 139.4046838 35.3301795, 139.4047087 35.3303663, 139.4047378 35.3305854, 139.4047415 35.3306129)",,
"[34413841, 34413842, 163591300]",,茅ヶ崎ツインウェーブ,tertiary,20,False,True,315.3470000000001,2,,"LINESTRING (139.4046775 35.3301321, 139.4046222 35.3299546, 139.4045511 35.3298669, 139.4042357 35.3297269, 139.4035748 35.3294833, 139.4034314 35.3294159, 139.4033594 35.3293635, 139.403302 35.3292821, 139.4032803 35.3292323, 139.4032839 35.3291897, 139.4033112 35.3291302, 139.4033451 35.3290868, 139.4033908 35.3290383, 139.4034406 35.3290108, 139.4035068 35.3289903, 139.4036198 35.3289991, 139.4037543 35.3290257, 139.4044145 35.3292078, 139.404648 35.3292774)",,yes
165945183,,,unclassified,,False,True,104.133,,,"LINESTRING (139.4046775 35.3301321, 139.4047477 35.3301264, 139.4052446 35.3300859, 139.4053081 35.3305264, 139.4053121 35.3305542)",,
202058426,,,unclassified,,False,False,48.955999999999996,,,"LINESTRING (139.4046775 35.3301321, 139.4045889 35.3301351, 139.4045416 35.3301367, 139.4041383 35.3301502)",,
34413781,,,unclassified,,True,False,34.983,,,"LINESTRING (139.4047415 35.3306129, 139.4043593 35.3306548)",,
34413842,,,tertiary,,False,True,53.776999999999994,,,"LINESTRING (139.4047415 35.3306129, 139.4047378 35.3305854, 139.4047087 35.3303663, 139.4046838 35.3301795, 139.4046775 35.3301321)",,
34413781,,,unclassified,,True,False,73.197,,,"LINESTRING (139.4043593 35.3306548, 139.404296 35.3306597, 139.403556 35.3307168)",,
163521383,,,tertiary,,False,True,36.771,,,"LINESTRING (139.4043593 35.3306548, 139.4043607 35.3306876, 139.4043731 35.3309853)",,
34413781,,,unclassified,,True,False,26.621,,,"LINESTRING (139.403556 35.3307168, 139.4032644 35.3307437)",,
34413781,,,unclassified,,True,False,42.875,,,"LINESTRING (139.4032644 35.3307437, 139.4028028 35.3308265)",,
207116368,,,residential,,False,True,85.536,,,"LINESTRING (139.4032644 35.3307437, 139.4032632 35.3307244, 139.403249 35.3304952, 139.4032465 35.3303992, 139.403546 35.3302013, 139.4036541 35.3301356)",,
34413781,,,unclassified,,True,False,98.98700000000001,,,"LINESTRING (139.4028028 35.3308265, 139.4027683 35.3308276, 139.4017375 35.3310171)",,
165945289,,,residential,,False,False,92.637,,,"LINESTRING (139.4028028 35.3308265, 139.4027977 35.3308011, 139.4027934 35.3307793, 139.4027716 35.3305805, 139.4027399 35.3305607, 139.402664 35.3305452, 139.4025709 35.3305284, 139.4025267 35.3304986, 139.4025076 35.3304497, 139.4024682 35.3303358, 139.4024447 35.3303128, 139.4022959 35.330266, 139.4022654 35.3302414)",,
191011108,,,unclassified,,False,False,67.22,,,"LINESTRING (139.4028028 35.3308265, 139.4028206 35.330855, 139.402827 35.3309158, 139.4028604 35.3310045, 139.4028327 35.3314226)",,
34413781,,,unclassified,,True,False,82.97800000000001,,,"LINESTRING (139.4017375 35.3310171, 139.4016916 35.3310204, 139.4009497 35.3311579, 139.4008549 35.3311998)",,
83696670,,,unclassified,,False,False,113.934,,,"LINESTRING (139.4017375 35.3310171, 139.4017509 35.3310458, 139.4017913 35.3311062, 139.4018857 35.3311392, 139.4021572 35.3312691, 139.4023464 35.3313675, 139.402396 35.3313816, 139.4024817 35.3313913, 139.4028327 35.3314226)",,
165945267,,,unclassified,,False,True,40.351,,,"LINESTRING (139.4017375 35.3310171, 139.4017353 35.3309905, 139.4017097 35.330858, 139.4017026 35.330656)",,
163591299,,,tertiary,30,False,False,103.112,,,"LINESTRING (139.4008549 35.3311998, 139.4008206 35.3312573, 139.4005771 35.3316582, 139.4003505 35.3320308)",,
514374981,1,東海道,trunk,40,False,True,7.757999999999999,2,yes,"LINESTRING (139.4008549 35.3311998, 139.4007943 35.3311707, 139.4007812 35.3311644)",,
582200496,1,東海道,trunk,40,False,False,209.76999999999998,2,yes,"LINESTRING (139.4008549 35.3311998, 139.4009685 35.3312616, 139.4010866 35.3313258, 139.4016336 35.3316949, 139.4021717 35.3320213, 139.4026707 35.3322375, 139.4027487 35.3322717)",,
"[625046624, 27550947]",,,tertiary,30,True,False,95.239,,,"LINESTRING (139.4079333 35.33036, 139.4074278 35.3301842, 139.4073308 35.3301429, 139.4073313 35.330072, 139.4073511 35.3298245)",,
207116355,,,unclassified,,False,True,60.121,,,"LINESTRING (139.4079333 35.33036, 139.4079341 35.3303306, 139.4079426 35.3300042, 139.4079649 35.3298203)",,
163521057,,,tertiary,,False,False,152.85699999999997,,,"LINESTRING (139.4070077 35.3334654, 139.4070065 35.3333831, 139.4070081 35.3321906, 139.4069879 35.3320921)",,
231411107,1,東海道,trunk,40,False,False,35.358000000000004,2,yes,"LINESTRING (139.4070077 35.3334654, 139.406924 35.3334506, 139.4066707 35.3334124, 139.406625 35.3334052)",,
758841828,1,東海道,trunk,40,False,True,33.857,2,yes,"LINESTRING (139.4070077 35.3334654, 139.4073139 35.3335877, 139.4073429 35.3335993)",,
207116367,,,unclassified,,True,False,77.728,1,,"LINESTRING (139.4076346 35.3283051, 139.4067983 35.3281531)",,
378100075,,,unclassified,,False,True,41.537,,,"LINESTRING (139.4076346 35.3283051, 139.408085 35.3282379)",,
638658024,310,茅ヶ崎停車場茅ヶ崎線(雄三通り),secondary,30,False,True,49.965,2,,"LINESTRING (139.4076346 35.3283051, 139.4077592 35.3278674)",,
638658024,310,茅ヶ崎停車場茅ヶ崎線(雄三通り),secondary,30,False,False,42.102000000000004,2,,"LINESTRING (139.4076346 35.3283051, 139.4075277 35.328652, 139.4075214 35.3286723)",,
302231147,,,residential,,False,False,47.69,,,"LINESTRING (139.4085676 35.3280559, 139.4083197 35.3276777)",,
378100075,,,unclassified,,False,False,40.474,,,"LINESTRING (139.4085676 35.3280559, 139.4081744 35.3282279)",,
378100075,,,unclassified,,False,True,49.816,,,"LINESTRING (139.4085676 35.3280559, 139.408759 35.3278684, 139.4089985 35.3278098)",,
163591564,,,unclassified,30,False,True,19.383,,,"LINESTRING (139.4017268 35.3269644, 139.4019387 35.3269867)",,
165945251,,,residential,,False,False,34.27,,,"LINESTRING (139.4017268 35.3269644, 139.4017274 35.3272726)",,
163591564,,,unclassified,30,False,False,57.665000000000006,,,"LINESTRING (139.4017268 35.3269644, 139.4014972 35.3269326, 139.4013564 35.3269132, 139.4011001 35.3268777)",,
163591564,,,unclassified,30,False,False,8.703,,,"LINESTRING (139.4000719 35.3266154, 139.3999908 35.3265736)",,
163591564,,,unclassified,30,False,True,48.971000000000004,,,"LINESTRING (139.4000719 35.3266154, 139.40027 35.326699, 139.4005628 35.3267976)",,
458784097,,,residential,,False,False,40.006,,,"LINESTRING (139.4000719 35.3266154, 139.4000524 35.3265895, 139.3998975 35.3263269, 139.3998781 35.3262924)",,
55034381,,,unclassified,,True,False,42.906,,,"LINESTRING (139.404669 35.3274191, 139.4047646 35.3275484, 139.4048744 35.3277655)",,
163591562,,,unclassified,,True,False,103.925,1,,"LINESTRING (139.404669 35.3274191, 139.4041278 35.3272605, 139.4035652 35.3271833)",,
55034381,,,unclassified,,True,False,50.397,,,"LINESTRING (139.405412 35.3288197, 139.4056205 35.3292398)",,
55034382,,,unclassified,,True,False,62.277,,,"LINESTRING (139.405412 35.3288197, 139.4049166 35.3290278, 139.4048013 35.3290755)",,
163591563,,サザン通り,unclassified,,True,False,9.204999999999998,,,"LINESTRING (139.4048013 35.3290755, 139.4048057 35.3291126, 139.404811 35.3291579)",,
55034379,,,unclassified,,True,False,81.965,1,,"LINESTRING (139.4057554 35.3295104, 139.4060312 35.3295828, 139.4062592 35.3296149, 139.4063678 35.3296364, 139.406632 35.3296844)",4,
83696662,,,unclassified,,False,True,97.06300000000002,,,"LINESTRING (139.4027487 35.3322717, 139.4027797 35.3322117, 139.4030061 35.3316955, 139.4030166 35.3314975, 139.4030199 35.3314362)",,
582200496,1,東海道,trunk,40,False,False,166.101,2,yes,"LINESTRING (139.4027487 35.3322717, 139.4028307 35.3322967, 139.4034978 35.3325131, 139.4043374 35.332767, 139.4044603 35.332802)",,
582200496,1,東海道,trunk,40,False,True,209.76999999999998,2,yes,"LINESTRING (139.4027487 35.3322717, 139.4026707 35.3322375, 139.4021717 35.3320213, 139.4016336 35.3316949, 139.4010866 35.3313258, 139.4009685 35.3312616, 139.4008549 35.3311998)",,
83696670,,,unclassified,,False,True,17.049,,,"LINESTRING (139.4030199 35.3314362, 139.4028327 35.3314226)",,
163521382,,,unclassified,,True,False,69.732,,,"LINESTRING (139.4030199 35.3314362, 139.4037866 35.3314813)",,
83696662,,,unclassified,,False,False,97.063,,,"LINESTRING (139.4030199 35.3314362, 139.4030166 35.3314975, 139.4030061 35.3316955, 139.4027797 35.3322117, 139.4027487 35.3322717)",,
163521382,,,unclassified,,True,False,5.83,,,"LINESTRING (139.4059529 35.3315063, 139.4060168 35.3315119)",,
262982578,,,unclassified,30,True,False,12.700999999999999,,,"LINESTRING (139.4059529 35.3315063, 139.4059484 35.3315846, 139.4059464 35.3316204)",,
83696670,,,unclassified,,False,False,17.049,,,"LINESTRING (139.4028327 35.3314226, 139.4030199 35.3314362)",,
83696670,,,unclassified,,False,True,113.934,,,"LINESTRING (139.4028327 35.3314226, 139.4024817 35.3313913, 139.402396 35.3313816, 139.4023464 35.3313675, 139.4021572 35.3312691, 139.4018857 35.3311392, 139.4017913 35.3311062, 139.4017509 35.3310458, 139.4017375 35.3310171)",,
191011108,,,unclassified,,False,True,67.22,,,"LINESTRING (139.4028327 35.3314226, 139.4028604 35.3310045, 139.402827 35.3309158, 139.4028206 35.330855, 139.4028028 35.3308265)",,
163521382,,,unclassified,,True,False,46.456,,,"LINESTRING (139.4038898 35.3314802, 139.40435 35.3314792, 139.4044019 35.3314783)",,
163521382,,,unclassified,,True,False,92.909,,,"LINESTRING (139.4044019 35.3314783, 139.4044536 35.3314775, 139.4054259 35.3314627)",,
163521383,,,tertiary,,False,False,54.887,,,"LINESTRING (139.4044019 35.3314783, 139.4043955 35.3314174, 139.4043731 35.3309853)",,
163521383,,,tertiary,,False,True,25.028,,,"LINESTRING (139.4044019 35.3314783, 139.4044034 35.3315342, 139.4044189 35.3317029)",,
32846263,309,茅ヶ崎中央通り,secondary,30,False,False,12.404,,,"LINESTRING (139.4058721 35.3320528, 139.4058555 35.3321389, 139.405853 35.3321518, 139.4058509 35.332163)",,
32846263,309,茅ヶ崎中央通り,secondary,30,False,True,48.55,,,"LINESTRING (139.4058721 35.3320528, 139.4058893 35.3319526, 139.4059464 35.3316204)",,
86310174,,,unclassified,,False,False,45.282,,,"LINESTRING (139.4058721 35.3320528, 139.4059537 35.332054, 139.4063712 35.3320594)",,
86310174,,,unclassified,,False,True,130.757,,,"LINESTRING (139.4058721 35.3320528, 139.4057464 35.3320531, 139.4045113 35.3320561, 139.4044307 35.3320563)",,
86310174,,,unclassified,,False,False,34.382,,,"LINESTRING (139.4085751 35.3324803, 139.4089427 35.3325556)",,
86310174,,,unclassified,,False,True,24.938,,,"LINESTRING (139.4085751 35.3324803, 139.4083063 35.3324333)",,
165933241,,,unclassified,,False,True,97.594,,,"LINESTRING (139.4085751 35.3324803, 139.4086233 35.3316035)",,
302905560,,,residential,,False,True,94.568,,,"LINESTRING (139.4085751 35.3324803, 139.4085196 35.333286, 139.4085516 35.3333208)",,
86310174,,,unclassified,,False,False,7.507,,,"LINESTRING (139.4069879 35.3320921, 139.4070551 35.3320964, 139.4070704 35.3320974)",,
86310174,,,unclassified,,False,True,30.347,,,"LINESTRING (139.4069879 35.3320921, 139.4069198 35.332083, 139.4068754 35.3320771, 139.4066555 35.3320634)",,
163521057,,,tertiary,,False,False,40.775999999999996,,,"LINESTRING (139.4069879 35.3320921, 139.4070007 35.3319817, 139.406998 35.3317259)",,
163521057,,,tertiary,,False,True,152.85699999999997,,,"LINESTRING (139.4069879 35.3320921, 139.4070081 35.3321906, 139.4070065 35.3333831, 139.4070077 35.3334654)",,
163521057,,,tertiary,,False,False,49.004,,,"LINESTRING (139.406998 35.3317259, 139.4070026 35.3316432, 139.4069976 35.3312853)",,
163521057,,,tertiary,,False,True,40.775999999999996,,,"LINESTRING (139.406998 35.3317259, 139.4070007 35.3319817, 139.4069879 35.3320921)",,
302905536,,,residential,,False,True,96.451,,,"LINESTRING (139.406998 35.3317259, 139.407057 35.331735, 139.4071292 35.3317408, 139.4072998 35.3317893, 139.4073774 35.3318141, 139.4074384 35.3318154, 139.4075115 35.3317806, 139.4076668 35.331624, 139.4078085 35.3315134, 139.4078744 35.3314794)",,
163521383,,,tertiary,,False,False,24.436,,,"LINESTRING (139.4044603 35.332802, 139.4044754 35.3327229, 139.404476 35.3325832)",,
582200496,1,東海道,trunk,40,False,False,114.324,2,yes,"LINESTRING (139.4044603 35.332802, 139.4045342 35.3328256, 139.405634 35.3331765)",,
582200496,1,東海道,trunk,40,False,True,166.101,2,yes,"LINESTRING (139.4044603 35.332802, 139.4043374 35.332767, 139.4034978 35.3325131, 139.4028307 35.3322967, 139.4027487 35.3322717)",,
86310174,,,unclassified,,False,False,130.757,,,"LINESTRING (139.4044307 35.3320563, 139.4045113 35.3320561, 139.4057464 35.3320531, 139.4058721 35.3320528)",,
86310174,,,unclassified,,False,True,47.051,,,"LINESTRING (139.4044307 35.3320563, 139.4043594 35.3320582, 139.4039808 35.3320683, 139.4039123 35.3320666)",,
163521383,,,tertiary,,False,False,39.311,,,"LINESTRING (139.4044307 35.3320563, 139.4044276 35.3319627, 139.4044189 35.3317029)",,
163521383,,,tertiary,,False,True,58.734,,,"LINESTRING (139.4044307 35.3320563, 139.4044352 35.3321321, 139.404476 35.3325832)",,
165932241,,,unclassified,,False,False,37.264,,,"LINESTRING (139.41048 35.330328, 139.4104981 35.3299932)",,
165932285,,,unclassified,,False,True,35.69200000000001,,,"LINESTRING (139.41048 35.330328, 139.4104646 35.3306231, 139.4104633 35.3306487)",,
34413781,,,unclassified,,True,False,52.173,,,"LINESTRING (139.4053121 35.3305542, 139.4047415 35.3306129)",,
165945183,,,unclassified,,False,False,104.13300000000001,,,"LINESTRING (139.4053121 35.3305542, 139.4053081 35.3305264, 139.4052446 35.3300859, 139.4047477 35.3301264, 139.4046775 35.3301321)",,
164504374,,,residential,,True,False,62.855,,,"LINESTRING (139.4054259 35.3314627, 139.4053361 35.3309022)",,
163521382,,,unclassified,,True,False,48.052,,,"LINESTRING (139.4054259 35.3314627, 139.4057609 35.3314904, 139.4058315 35.3314962, 139.4058628 35.3314988, 139.4059529 35.3315063)",,
165932495,,,unclassified,,False,False,65.432,,,"LINESTRING (139.4089447 35.3252527, 139.4092311 35.3253077, 139.4095331 35.3254296, 139.4095991 35.3254796)",,
302231131,,,residential,,False,True,111.15199999999999,,,"LINESTRING (139.4089447 35.3252527, 139.4089159 35.3253447, 139.4089096 35.3254053, 139.4090756 35.325662, 139.4093602 35.3258993, 139.409455 35.3259509, 139.4095383 35.3260601)",,
165932305,,,unclassified,,False,False,70.169,,,"LINESTRING (139.4107894 35.3252913, 139.4108291 35.3257435, 139.4108654 35.3259187)",,
165932305,,,unclassified,,False,True,70.169,,,"LINESTRING (139.4108654 35.3259187, 139.4108291 35.3257435, 139.4107894 35.3252913)",,
302231189,,,residential,,False,True,14.696,,,"LINESTRING (139.4108654 35.3259187, 139.4107911 35.3259294, 139.4107184 35.3259677)",,
165932494,,,residential,,False,True,15.045,,,"LINESTRING (139.4091231 35.326994, 139.4090297 35.3268822)",,
165932494,,,residential,,False,False,74.423,,,"LINESTRING (139.4091231 35.326994, 139.4092109 35.3272422, 139.4093105 35.3274202, 139.4094618 35.3275966)",,
302231174,,,residential,,False,False,87.947,,,"LINESTRING (139.4091231 35.326994, 139.4092836 35.3269972, 139.4095887 35.3271739, 139.4100188 35.3271223)",,
165932494,,,residential,,False,True,74.423,,,"LINESTRING (139.4094618 35.3275966, 139.4093105 35.3274202, 139.4092109 35.3272422, 139.4091231 35.326994)",,
378100075,,,unclassified,,False,False,48.474,,,"LINESTRING (139.4094618 35.3275966, 139.4090781 35.3277903, 139.4089985 35.3278098)",,
378100075,,,unclassified,,False,True,50.892,,,"LINESTRING (139.4094618 35.3275966, 139.4095823 35.3275456, 139.4099205 35.3275144, 139.4100052 35.3275188)",,
378100075,,,unclassified,,False,False,8.186,,,"LINESTRING (139.4081744 35.3282279, 139.408085 35.3282379)",,
378100075,,,unclassified,,False,True,40.474,,,"LINESTRING (139.4081744 35.3282279, 139.4085676 35.3280559)",,
165932298,,,unclassified,,False,False,59.716,,,"LINESTRING (139.4081744 35.3282279, 139.4084459 35.3282636, 139.4086652 35.3282935, 139.408789 35.3283408, 139.4088109 35.3283492)",,
165932298,,,unclassified,,False,False,20.271,,,"LINESTRING (139.4088109 35.3283492, 139.4089806 35.3284678)",,
302231188,,,residential,,False,False,62.344,,,"LINESTRING (139.4088109 35.3283492, 139.409497 35.3283171)",,
165932298,,,unclassified,,False,True,59.716,,,"LINESTRING (139.4088109 35.3283492, 139.408789 35.3283408, 139.4086652 35.3282935, 139.4084459 35.3282636, 139.4081744 35.3282279)",,
165932289,,,unclassified,,False,False,63.573,,,"LINESTRING (139.4089806 35.3284678, 139.409535 35.3288175)",,
165932298,,,unclassified,,False,True,20.271,,,"LINESTRING (139.4089806 35.3284678, 139.4088109 35.3283492)",,
"[165932261, 302231167]",,,unclassified,,False,True,76.304,,,"LINESTRING (139.4089806 35.3284678, 139.4089375 35.3289866, 139.4087341 35.3289768)",,
165932278,,,unclassified,,False,False,44.254000000000005,,,"LINESTRING (139.4105653 35.3289681, 139.4104943 35.3289841, 139.4102777 35.3292721)",,
638658024,310,茅ヶ崎停車場茅ヶ崎線(雄三通り),secondary,30,False,False,39.713,2,,"LINESTRING (139.4074268 35.3289858, 139.4073217 35.3293325)",,
638658024,310,茅ヶ崎停車場茅ヶ崎線(雄三通り),secondary,30,False,True,7.426,2,,"LINESTRING (139.4074268 35.3289858, 139.4074466 35.328921)",,
165932168,,,unclassified,,False,False,47.67,,,"LINESTRING (139.4087341 35.3289768, 139.408736 35.3294055)",,
302231167,,,unclassified,,False,True,67.031,,,"LINESTRING (139.4087341 35.3289768, 139.4079963 35.328944)",,
"[165932261, 302231167]",,,unclassified,,False,False,76.304,,,"LINESTRING (139.4087341 35.3289768, 139.4089375 35.3289866, 139.4089806 35.3284678)",,
165932271,,,unclassified,,False,True,29.667,,,"LINESTRING (139.4102777 35.3292721, 139.4105277 35.3294441)",,
165932289,,,unclassified,,False,True,30.08,,,"LINESTRING (139.4102777 35.3292721, 139.4100291 35.3290931)",,
165932278,,,unclassified,,False,True,44.254000000000005,,,"LINESTRING (139.4102777 35.3292721, 139.4104943 35.3289841, 139.4105653 35.3289681)",,
165932241,,,unclassified,,False,True,61.116,,,"LINESTRING (139.4105277 35.3294441, 139.4104981 35.3299932)",,
165932271,,,unclassified,,False,False,29.667,,,"LINESTRING (139.4105277 35.3294441, 139.4102777 35.3292721)",,
165932321,,,unclassified,,False,True,20.224,,,"LINESTRING (139.4105277 35.3294441, 139.4107148 35.329543)",,
163521497,,,tertiary,30,True,False,42.422,,,"LINESTRING (139.4087382 35.3299078, 139.409201 35.3299625)",,
165932168,,,unclassified,,False,True,53.285,,,"LINESTRING (139.4087382 35.3299078, 139.4087361 35.3294286)",,
27550947,,,tertiary,30,True,False,119.172,,,"LINESTRING (139.4104633 35.3306487, 139.4091568 35.3305368)",,
165932149,,,unclassified,,False,False,125.71699999999998,,,"LINESTRING (139.4104633 35.3306487, 139.4104618 35.3306764, 139.4104454 35.3309726, 139.4104412 35.3313883, 139.4108651 35.33157)",,
165932285,,,unclassified,,False,False,35.69200000000001,,,"LINESTRING (139.4104633 35.3306487, 139.4104646 35.3306231, 139.41048 35.330328)",,
165932149,,,unclassified,,False,True,125.717,,,"LINESTRING (139.4108651 35.33157, 139.4104412 35.3313883, 139.4104454 35.3309726, 139.4104618 35.3306764, 139.4104633 35.3306487)",,
165933245,,,unclassified,,False,True,56.419,,,"LINESTRING (139.4063883 35.3315522, 139.4063712 35.3320594)",,
163521382,,,unclassified,,True,False,58.612,,,"LINESTRING (139.4063883 35.3315522, 139.4065498 35.3315925, 139.4069349 35.3317036, 139.406998 35.3317259)",,
165933241,,,unclassified,,False,False,97.594,,,"LINESTRING (139.4086233 35.3316035, 139.4085751 35.3324803)",,
165933241,,,unclassified,,False,True,47.203,,,"LINESTRING (139.4086233 35.3316035, 139.4084191 35.331601, 139.4083654 35.3316079, 139.4083125 35.3316147, 139.4082074 35.3316619, 139.408132 35.3316993)",,
302905563,,,residential,,False,False,31.973,,,"LINESTRING (139.4086233 35.3316035, 139.4086104 35.3315543, 139.4086147 35.3313171)",,
86310174,,,unclassified,,False,False,25.794,,,"LINESTRING (139.4063712 35.3320594, 139.4066555 35.3320634)",,
165933245,,,unclassified,,False,False,56.419,,,"LINESTRING (139.4063712 35.3320594, 139.4063883 35.3315522)",,
86310174,,,unclassified,,False,True,45.282,,,"LINESTRING (139.4063712 35.3320594, 139.4059537 35.332054, 139.4058721 35.3320528)",,
86310174,,,unclassified,,False,True,25.794,,,"LINESTRING (139.4066555 35.3320634, 139.4063712 35.3320594)",,
86310174,,,unclassified,,False,False,30.347,,,"LINESTRING (139.4066555 35.3320634, 139.4068754 35.3320771, 139.4069198 35.332083, 139.4069879 35.3320921)",,
165933251,,,unclassified,,False,True,19.875999999999998,,,"LINESTRING (139.4066555 35.3320634, 139.4066513 35.3321121, 139.4066412 35.3322283, 139.40664 35.3322417)",,
86310174,,,unclassified,,False,False,34.08,,,"LINESTRING (139.4070704 35.3320974, 139.4074233 35.3322025)",,
86310174,,,unclassified,,False,True,7.507,,,"LINESTRING (139.4070704 35.3320974, 139.4070551 35.3320964, 139.4069879 35.3320921)",,
165933241,,,unclassified,,False,False,107.44200000000001,,,"LINESTRING (139.4070704 35.3320974, 139.4072508 35.3320769, 139.4074657 35.3320296, 139.408132 35.3316993)",,
86310174,,,unclassified,,False,True,34.08,,,"LINESTRING (139.4074233 35.3322025, 139.4070704 35.3320974)",,
86310174,,,unclassified,,False,False,70.729,,,"LINESTRING (139.4074233 35.3322025, 139.4076819 35.3322944, 139.4079382 35.332369, 139.4081587 35.3324075)",,
