osmid,lanes,highway,oneway,reversed,length,geometry,maxspeed,ref,name
144065277,1,residential,False,True,27.881,"LINESTRING (135.6482971 34.4774125, 135.6482428 34.4774492, 135.6480617 34.4775713)",,,
374362111,2,tertiary,False,False,76.18199999999999,"LINESTRING (135.6482971 34.4774125, 135.6483862 34.4774915, 135.6485172 34.4775719, 135.648691 34.4776393, 135.6488666 34.4776822, 135.6490216 34.4777202)",40,,
144065277,1,residential,False,False,27.881,"LINESTRING (135.6480617 34.4775713, 135.6482428 34.4774492, 135.6482971 34.4774125)",,,
1020848482,1,residential,False,False,107.47299999999998,"LINESTRING (135.6480617 34.4775713, 135.6482754 34.4777374, 135.6484685 34.4778372, 135.6487119 34.477893, 135.6486117 34.4782107)",,,
144065692,,tertiary,False,True,359.232,"LINESTRING (135.6490216 34.4777202, 135.6488331 34.4783623, 135.64849 34.4792964, 135.6481008 34.4803797, 135.6480079 34.4806384, 135.6479404 34.4808247)",,,
374362111,2,tertiary,False,True,76.182,"LINESTRING (135.6490216 34.4777202, 135.6488666 34.4776822, 135.648691 34.4776393, 135.6485172 34.4775719, 135.6483862 34.4774915, 135.6482971 34.4774125)",40,,
1021008541,1,residential,False,True,40.672,"LINESTRING (135.6486117 34.4782107, 135.6484946 34.4785635)",,,
1020848482,1,residential,False,True,107.473,"LINESTRING (135.6486117 34.4782107, 135.6487119 34.477893, 135.6484685 34.4778372, 135.6482754 34.4777374, 135.6480617 34.4775713)",,,
1021008541,1,residential,False,False,40.672,"LINESTRING (135.6484946 34.4785635, 135.6486117 34.4782107)",,,
1021008541,1,residential,False,True,14.145,"LINESTRING (135.6484946 34.4785635, 135.648453 34.478686)",,,
374361417,,tertiary,False,False,188.4,"LINESTRING (135.6497821 34.4799009, 135.6501944 34.4799155, 135.6503245 34.4799262, 135.6504917 34.4799798, 135.6505763 34.4800465, 135.6507082 34.4801813, 135.6507733 34.480264, 135.6508495 34.480323, 135.6509479 34.4803728, 135.6510381 34.4804049, 135.6511812 34.4804225, 135.6514265 34.4804167, 135.6516027 34.4804343)",,,
1020237528,1,secondary,False,False,325.658,"LINESTRING (135.6497821 34.4799009, 135.6497277 34.4800243, 135.6495005 34.4807107, 135.6494761 34.4809322, 135.6494271 34.4811765, 135.6493904 34.4815196, 135.6494659 34.4817197, 135.6494495 34.4818879, 135.6493475 34.4820611, 135.6490089 34.4822948, 135.6487171 34.4825303)",30,200,上河内富田林線
"[144065730, 144064923]",,residential,False,"[False, True]",528.555,"LINESTRING (135.6516027 34.4804343, 135.651904 34.480316, 135.651979 34.480304, 135.65206 34.48031, 135.652258 34.480361, 135.652638 34.480547, 135.652809 34.480626, 135.652992 34.480676, 135.653332 34.480733, 135.653645 34.480823, 135.653978 34.480947, 135.654216 34.481009, 135.654332 34.48102, 135.654618 34.481015, 135.65495 34.480981, 135.655045 34.480964, 135.655167 34.480958, 135.655371 34.48093, 135.655705 34.48093, 135.65616 34.48093, 135.656453 34.48097, 135.656949 34.481088, 135.657113 34.481144)",,,
374361417,,tertiary,False,True,188.4,"LINESTRING (135.6516027 34.4804343, 135.6514265 34.4804167, 135.6511812 34.4804225, 135.6510381 34.4804049, 135.6509479 34.4803728, 135.6508495 34.480323, 135.6507733 34.480264, 135.6507082 34.4801813, 135.6505763 34.4800465, 135.6504917 34.4799798, 135.6503245 34.4799262, 135.6501944 34.4799155, 135.6497821 34.4799009)",,,
144065692,,tertiary,False,False,6.635,"LINESTRING (135.647919 34.4808817, 135.6479404 34.4808247)",,,
"[144065730, 144064923]",,residential,False,"[False, True]",528.555,"LINESTRING (135.657113 34.481144, 135.656949 34.481088, 135.656453 34.48097, 135.65616 34.48093, 135.655705 34.48093, 135.655371 34.48093, 135.655167 34.480958, 135.655045 34.480964, 135.65495 34.480981, 135.654618 34.481015, 135.654332 34.48102, 135.654216 34.481009, 135.653978 34.480947, 135.653645 34.480823, 135.653332 34.480733, 135.652992 34.480676, 135.652809 34.480626, 135.652638 34.480547, 135.652258 34.480361, 135.65206 34.48031, 135.651979 34.480304, 135.651904 34.480316, 135.6516027 34.4804343)",,,
144065827,,residential,False,False,152.38600000000002,"LINESTRING (135.657113 34.481144, 135.65718 34.481606, 135.657221 34.481837, 135.65727 34.48195, 135.657345 34.482052, 135.657691 34.482377)",,,
144065827,,residential,False,True,152.386,"LINESTRING (135.657691 34.482377, 135.657345 34.482052, 135.65727 34.48195, 135.657221 34.481837, 135.65718 34.481606, 135.657113 34.481144)",,,
