osmid,highway,oneway,reversed,length,lanes,maxspeed,geometry,bridge,ref,name
"[184700920, 949124649]",unclassified,False,True,30.109,,,"LINESTRING (130.2221574 33.2712515, 130.2219196 33.2712263, 130.2218361 33.2712175)",yes,,
332373637,residential,False,False,36.242,,,"LINESTRING (130.2216622 33.2719422, 130.2212821 33.2718698)",,,
"[332373641, 184700790]",unclassified,False,False,132.645,,,"LINESTRING (130.2216622 33.2719422, 130.2215895 33.2722039, 130.2213686 33.2731095)",,,
184700790,unclassified,False,True,67.011,,,"LINESTRING (130.2216622 33.2719422, 130.2217263 33.2716718, 130.221797 33.2713502)",,,
184700356,residential,False,False,107.48,,,"LINESTRING (130.2118344 33.2724642, 130.212964 33.27267)",,,
172241063,residential,False,True,213.39900000000003,,20,"LINESTRING (130.2118344 33.2724642, 130.2121309 33.2714337, 130.2121375 33.271381, 130.2121067 33.2712251, 130.2121012 33.2710155, 130.2119427 33.2705974)",,,
184700356,residential,False,True,107.48,,,"LINESTRING (130.212964 33.27267, 130.2118344 33.2724642)",,,
190693525,unclassified,False,False,38.866,,,"LINESTRING (130.2213686 33.2731095, 130.220959 33.2730395)",,,
"[332373641, 184700790]",unclassified,False,True,132.645,,,"LINESTRING (130.2213686 33.2731095, 130.2215895 33.2722039, 130.2216622 33.2719422)",,,
184699847,unclassified,False,True,60.491,,,"LINESTRING (130.2224199 33.2743048, 130.2222963 33.2748389)",,,
184700440,residential,False,True,123.287,,,"LINESTRING (130.2224199 33.2743048, 130.2211255 33.2740636)",,,
184699827,unclassified,False,True,60.501,,,"LINESTRING (130.2160732 33.2751845, 130.2162214 33.2746547)",,,
184699981,unclassified,False,False,61.567,,,"LINESTRING (130.2160732 33.2751845, 130.2167227 33.2752927)",,,
184700770,unclassified,False,False,30.668,,,"LINESTRING (130.2160732 33.2751845, 130.2160009 33.2754536)",,,
184700928,unclassified,False,False,84.31,,,"LINESTRING (130.2160732 33.2751845, 130.2151847 33.2750325)",,,
184701107,unclassified,False,False,5.47,,,"LINESTRING (130.2172322 33.2753801, 130.217291 33.2753819)",,,
184701107,unclassified,False,True,49.056,,,"LINESTRING (130.2172322 33.2753801, 130.2167736 33.2752791, 130.2167227 33.2752927)",,,
949125272,residential,False,True,241.719,,,"LINESTRING (130.2172322 33.2753801, 130.2171319 33.2756735, 130.2171193 33.2757403, 130.2170874 33.27591, 130.216719 33.2775099)",,,
184701107,unclassified,False,False,3.891,,,"LINESTRING (130.2176205 33.2753818, 130.2176623 33.2753836)",,,
184701107,unclassified,False,True,30.632,,,"LINESTRING (130.2176205 33.2753818, 130.217291 33.2753819)",,,
949125275,residential,False,True,60.657,,,"LINESTRING (130.2176205 33.2753818, 130.2175378 33.2759229)",,,
184701107,unclassified,False,True,3.891,,,"LINESTRING (130.2176623 33.2753836, 130.2176205 33.2753818)",,,
949125274,residential,False,False,25.813,,,"LINESTRING (130.2176623 33.2753836, 130.2176859 33.2751523)",,,
184701107,unclassified,False,False,66.59299999999999,,,"LINESTRING (130.2176623 33.2753836, 130.218242 33.275452, 130.2183716 33.2754673)",,,
"[184700396, 184700629]",unclassified,False,True,199.964,,,"LINESTRING (130.2183716 33.2754673, 130.2186272 33.274684, 130.2186286 33.2745795, 130.2186942 33.2743299, 130.218675 33.27429, 130.2184528 33.274229, 130.2180022 33.274137)",,,
184701046,unclassified,False,False,30.267000000000003,,,"LINESTRING (130.2183716 33.2754673, 130.2186182 33.2755559, 130.2186699 33.2755763)",,,
184701107,unclassified,False,True,66.59299999999999,,,"LINESTRING (130.2183716 33.2754673, 130.218242 33.275452, 130.2176623 33.2753836)",,,
184700600,residential,False,True,44.029,,,"LINESTRING (130.2190669 33.2779071, 130.2191608 33.277519)",,,
949124052,secondary,False,True,103.011,,50,"LINESTRING (130.2190669 33.2779071, 130.2179808 33.2777234)",,212,川上牛津線; 西部広域農道
949124052,secondary,False,False,176.567,,50,"LINESTRING (130.2190669 33.2779071, 130.2197064 33.2780085, 130.220933 33.278203)",,212,川上牛津線; 西部広域農道
172241063,residential,False,True,17.232,,20,"LINESTRING (130.2119427 33.2705974, 130.211919 33.2704437)",,,
172241063,residential,False,False,213.399,,20,"LINESTRING (130.2119427 33.2705974, 130.2121012 33.2710155, 130.2121067 33.2712251, 130.2121375 33.271381, 130.2121309 33.2714337, 130.2118344 33.2724642)",,,
949125312,unclassified,False,False,31.583,,,"LINESTRING (130.2195822 33.2744113, 130.2199089 33.2744892)",,,
949125312,unclassified,False,True,18.864,,,"LINESTRING (130.2195822 33.2744113, 130.2196268 33.2742458)",,,
190693529,unclassified,False,False,146.332,,,"LINESTRING (130.2195822 33.2744113, 130.2195012 33.2744001, 130.2194067 33.274806, 130.2193476 33.2748804, 130.2192645 33.275246, 130.2196997 33.2753253)",,,
190693514,unclassified,False,False,59.379,,,"LINESTRING (130.218889 33.2756569, 130.2187647 33.2761807)",,,
184701046,unclassified,False,False,40.281,,,"LINESTRING (130.218889 33.2756569, 130.2189473 33.2756765, 130.2192498 33.2757474, 130.219304 33.2757601)",,,
184701046,unclassified,False,True,22.262999999999998,,,"LINESTRING (130.218889 33.2756569, 130.2187863 33.2756224, 130.2186699 33.2755763)",,,
190693518,unclassified,False,False,45.406,,,"LINESTRING (130.2193844 33.2737403, 130.2189086 33.2736481)",,,
"[190693522, 184699820]","['unclassified', 'residential']",False,True,131.345,,,"LINESTRING (130.2193844 33.2737403, 130.2193969 33.2737737, 130.2192913 33.2741142, 130.2188009 33.2740079, 130.2189086 33.2736481)",,,
190693522,unclassified,False,False,33.732,,,"LINESTRING (130.2193844 33.2737403, 130.2194724 33.273446)",,,
190693522,unclassified,False,True,33.732,,,"LINESTRING (130.2194724 33.273446, 130.2193844 33.2737403)",,,
190693526,unclassified,False,True,93.573,,,"LINESTRING (130.2186699 33.2755763, 130.2189252 33.2747623)",,,
184701046,unclassified,False,False,22.262999999999998,,,"LINESTRING (130.2186699 33.2755763, 130.2187863 33.2756224, 130.218889 33.2756569)",,,
184701046,unclassified,False,True,30.267000000000003,,,"LINESTRING (130.2186699 33.2755763, 130.2186182 33.2755559, 130.2183716 33.2754673)",,,
190693523,unclassified,False,True,36.922999999999995,,,"LINESTRING (130.2186699 33.2755763, 130.2186087 33.2758611, 130.2185577 33.2758588)",,,
190693512,unclassified,False,False,58.656,,,"LINESTRING (130.2199532 33.2732435, 130.2193908 33.2730044)",,,
949125313,unclassified,False,True,15.314,,,"LINESTRING (130.2199532 33.2732435, 130.2200334 33.2731232)",yes,,
190693512,unclassified,False,True,63.467,,,"LINESTRING (130.2199532 33.2732435, 130.2201951 33.273345, 130.2201108 33.2736822)",,,
949125312,unclassified,False,False,45.050000000000004,,,"LINESTRING (130.2199532 33.2732435, 130.2198727 33.2734586, 130.2198152 33.2735471, 130.2197944 33.2736242)",,,
190693518,unclassified,False,True,45.406,,,"LINESTRING (130.2189086 33.2736481, 130.2193844 33.2737403)",,,
"[190693522, 184699820]","['residential', 'unclassified']",False,False,131.345,,,"LINESTRING (130.2189086 33.2736481, 130.2188009 33.2740079, 130.2192913 33.2741142, 130.2193969 33.2737737, 130.2193844 33.2737403)",,,
"[949125314, 184699820]",residential,False,True,97.40700000000001,,,"LINESTRING (130.2189086 33.2736481, 130.2190672 33.2731876, 130.2191562 33.272892, 130.2192129 33.2728132)",yes,,
190693514,unclassified,False,True,24.436,,,"LINESTRING (130.2180481 33.2759194, 130.2180023 33.2761358)",,,
190693526,unclassified,False,False,93.573,,,"LINESTRING (130.2189252 33.2747623, 130.2186699 33.2755763)",,,
190693514,unclassified,False,False,24.436,,,"LINESTRING (130.2180023 33.2761358, 130.2180481 33.2759194)",,,
190693517,unclassified,False,False,31.829,,,"LINESTRING (130.2180023 33.2761358, 130.2183378 33.2761929)",,,
190693514,unclassified,False,True,77.767,,,"LINESTRING (130.2180023 33.2761358, 130.2179801 33.276305, 130.2179086 33.2765106, 130.2179355 33.2765593, 130.2182433 33.2766053)",,,
190693517,unclassified,False,True,31.829,,,"LINESTRING (130.2183378 33.2761929, 130.2180023 33.2761358)",,,
190693530,unclassified,False,True,46.691,,,"LINESTRING (130.2183378 33.2761929, 130.2182433 33.2766053)",,,
190693530,unclassified,False,False,44.55,,,"LINESTRING (130.2183378 33.2761929, 130.2183485 33.2761593, 130.2183727 33.2761369, 130.2184049 33.276125, 130.2184505 33.2761272, 130.2187647 33.2761807)",,,
190693514,unclassified,False,True,59.379,,,"LINESTRING (130.2187647 33.2761807, 130.218889 33.2756569)",,,
190693514,unclassified,False,False,94.125,,,"LINESTRING (130.2187647 33.2761807, 130.2186395 33.2766773, 130.2182433 33.2766053)",,,
190693530,unclassified,False,True,44.550000000000004,,,"LINESTRING (130.2187647 33.2761807, 130.2184505 33.2761272, 130.2184049 33.276125, 130.2183727 33.2761369, 130.2183485 33.2761593, 130.2183378 33.2761929)",,,
184700600,residential,False,False,46.264,,,"LINESTRING (130.2193692 33.2766579, 130.2192705 33.2770657)",,,
184700600,residential,False,True,95.788,,,"LINESTRING (130.2193692 33.2766579, 130.2195755 33.2758139)",,,
190693532,unclassified,False,False,122.82,,,"LINESTRING (130.2193692 33.2766579, 130.2190888 33.2766055, 130.219304 33.2757601)",,,
190693530,unclassified,False,False,46.691,,,"LINESTRING (130.2182433 33.2766053, 130.2183378 33.2761929)",,,
190693514,unclassified,False,False,77.767,,,"LINESTRING (130.2182433 33.2766053, 130.2179355 33.2765593, 130.2179086 33.2765106, 130.2179801 33.276305, 130.2180023 33.2761358)",,,
190693514,unclassified,False,True,94.125,,,"LINESTRING (130.2182433 33.2766053, 130.2186395 33.2766773, 130.2187647 33.2761807)",,,
895191083,tertiary,False,False,20.632,2,50,"LINESTRING (130.2200334 33.2731232, 130.2202284 33.2732118)",,,
949125313,unclassified,False,False,15.314,,,"LINESTRING (130.2200334 33.2731232, 130.2199532 33.2732435)",yes,,
895191083,tertiary,False,True,83.71600000000001,2,50,"LINESTRING (130.2200334 33.2731232, 130.2198011 33.2730304, 130.2194461 33.2728971, 130.2192129 33.2728132)",,,
190693512,unclassified,False,False,94.983,,,"LINESTRING (130.2196997 33.2753253, 130.2199089 33.2744892)",,,
190693512,unclassified,False,True,55.543,,,"LINESTRING (130.2196997 33.2753253, 130.2195755 33.2758139)",,,
190693529,unclassified,False,True,146.33200000000002,,,"LINESTRING (130.2196997 33.2753253, 130.2192645 33.275246, 130.2193476 33.2748804, 130.2194067 33.274806, 130.2195012 33.2744001, 130.2195822 33.2744113)",,,
184701046,unclassified,False,False,25.939,,,"LINESTRING (130.219304 33.2757601, 130.2195755 33.2758139)",,,
184701046,unclassified,False,True,40.281,,,"LINESTRING (130.219304 33.2757601, 130.2192498 33.2757474, 130.2189473 33.2756765, 130.218889 33.2756569)",,,
190693532,unclassified,False,True,122.82,,,"LINESTRING (130.219304 33.2757601, 130.2190888 33.2766055, 130.2193692 33.2766579)",,,
190693523,unclassified,False,False,36.922999999999995,,,"LINESTRING (130.2185577 33.2758588, 130.2186087 33.2758611, 130.2186699 33.2755763)",,,
895191083,tertiary,False,True,20.632,2,50,"LINESTRING (130.2202284 33.2732118, 130.2200334 33.2731232)",,,
190693525,unclassified,False,True,34.192,,,"LINESTRING (130.2202284 33.2732118, 130.2202568 33.2730972, 130.2202807 33.2729972, 130.2203471 33.2729283)",,,
895191083,tertiary,False,False,127.004,2,50,"LINESTRING (130.2202284 33.2732118, 130.2202685 33.2732308, 130.2204402 33.2733389, 130.2205324 33.2734288, 130.2211255 33.2740636)",,,
243296706,unclassified,False,False,12.578,,,"LINESTRING (130.2220712 33.2756732, 130.2221893 33.275618)",yes,,
949125379,unclassified,False,True,18.035,,,"LINESTRING (130.2220712 33.2756732, 130.2220225 33.2758302)",,,
190698145,unclassified,False,False,85.032,,,"LINESTRING (130.2220712 33.2756732, 130.2222501 33.2759248, 130.2223731 33.2761023, 130.2224254 33.2762128, 130.222361 33.2763507)",,,
190698150,unclassified,False,False,45.193,,,"LINESTRING (130.222361 33.2763507, 130.2219037 33.2762128)",,,
190698145,unclassified,False,True,85.032,,,"LINESTRING (130.222361 33.2763507, 130.2224254 33.2762128, 130.2223731 33.2761023, 130.2222501 33.2759248, 130.2220712 33.2756732)",,,
184700600,residential,False,False,95.788,,,"LINESTRING (130.2195755 33.2758139, 130.2193692 33.2766579)",,,
184701046,unclassified,False,True,25.939,,,"LINESTRING (130.2195755 33.2758139, 130.219304 33.2757601)",,,
190693512,unclassified,False,False,55.543,,,"LINESTRING (130.2195755 33.2758139, 130.2196997 33.2753253)",,,
190698140,unclassified,False,True,64.949,,,"LINESTRING (130.2195755 33.2758139, 130.2202542 33.2759525)",,,
190698140,unclassified,False,False,32.227,,,"LINESTRING (130.2212461 33.2761135, 130.2209059 33.2760578)",,,
190698140,unclassified,False,True,62.122,,,"LINESTRING (130.2212461 33.2761135, 130.2219037 33.2762128)",,,
949125294,residential,False,False,130.498,,,"LINESTRING (130.2212461 33.2761135, 130.2215766 33.2749729)",,,
190698133,unclassified,False,False,73.351,,,"LINESTRING (130.2215314 33.2775213, 130.2217076 33.2768783)",,,
949125267,residential,False,True,36.963,,,"LINESTRING (130.2215314 33.2775213, 130.2211442 33.2774457)",,,
190698133,unclassified,False,True,84.978,,,"LINESTRING (130.2215314 33.2775213, 130.221332 33.2781837, 130.2213136 33.2782634)",,,
190698140,unclassified,False,False,62.122,,,"LINESTRING (130.2219037 33.2762128, 130.2212461 33.2761135)",,,
190698150,unclassified,False,True,45.193,,,"LINESTRING (130.2219037 33.2762128, 130.222361 33.2763507)",,,
949125379,unclassified,False,False,43.953,,,"LINESTRING (130.2219037 33.2762128, 130.2220225 33.2758302)",,,
190698133,unclassified,False,True,76.213,,,"LINESTRING (130.2219037 33.2762128, 130.2217898 33.2766052, 130.2217076 33.2768783)",,,
895191083,tertiary,False,False,19.375,2,50,"LINESTRING (130.2220855 33.2754669, 130.2221893 33.275618)",,,
895191083,tertiary,False,True,179.759,2,50,"LINESTRING (130.2220855 33.2754669, 130.2211255 33.2740636)",,,
184699847,unclassified,False,False,72.66499999999999,,,"LINESTRING (130.2220855 33.2754669, 130.2221962 33.2752103, 130.2222963 33.2748389)",,,
184700629,unclassified,False,False,118.832,,,"LINESTRING (130.2164064 33.2739934, 130.2176784 33.2740989)",,,
184699827,unclassified,False,False,75.518,,,"LINESTRING (130.2164064 33.2739934, 130.2162751 33.2744629, 130.2162214 33.2746547)",,,
"[949124728, 184699827, 949124727]",unclassified,False,True,209.73,,,"LINESTRING (130.2164064 33.2739934, 130.216643 33.2733063, 130.2166699 33.2732136, 130.2169659 33.2721667)",yes,,
184706161,trunk,False,False,129.943,2,,"LINESTRING (130.2159391 33.2762604, 130.2167227 33.2752927)",,203,国道203号
184700770,unclassified,False,True,38.655,,,"LINESTRING (130.2159391 33.2762604, 130.2158023 33.2761933, 130.2158587 33.2759835)",,,
184706161,trunk,False,True,127.50699999999999,2,,"LINESTRING (130.2159391 33.2762604, 130.2156777 33.2765826, 130.2151747 33.2772125)",,203,国道203号
184699981,unclassified,False,True,61.567,,,"LINESTRING (130.2167227 33.2752927, 130.2160732 33.2751845)",,,
184706161,trunk,False,False,89.522,2,,"LINESTRING (130.2167227 33.2752927, 130.2172586 33.2746238)",,203,国道203号
184706161,trunk,False,True,129.943,2,,"LINESTRING (130.2167227 33.2752927, 130.2159391 33.2762604)",,203,国道203号
184701107,unclassified,False,False,49.056,,,"LINESTRING (130.2167227 33.2752927, 130.2167736 33.2752791, 130.2172322 33.2753801)",,,
184700629,unclassified,False,False,30.399,,,"LINESTRING (130.2176784 33.2740989, 130.2180022 33.274137)",,,
184700629,unclassified,False,True,118.832,,,"LINESTRING (130.2176784 33.2740989, 130.2164064 33.2739934)",,,
184706161,trunk,False,False,191.196,2,,"LINESTRING (130.2176784 33.2740989, 130.2180888 33.2735854, 130.218824 33.2726709)",,203,国道203号
184706161,trunk,False,True,70.212,2,,"LINESTRING (130.2176784 33.2740989, 130.2173899 33.2744599, 130.2172586 33.2746238)",,203,国道203号
190693512,unclassified,False,True,58.656,,,"LINESTRING (130.2193908 33.2730044, 130.2199532 33.2732435)",,,
949124729,unclassified,False,True,15.605,,,"LINESTRING (130.2169659 33.2721667, 130.2170219 33.2720344)",yes,,
949125323,residential,False,False,37.33,,,"LINESTRING (130.2169659 33.2721667, 130.2166101 33.2720111)",,,
"[949124728, 184699827, 949124727]",unclassified,False,False,209.73,,,"LINESTRING (130.2169659 33.2721667, 130.2166699 33.2732136, 130.216643 33.2733063, 130.2164064 33.2739934)",yes,,
949124052,secondary,False,False,59.448,,50,"LINESTRING (130.216719 33.2775099, 130.2173458 33.2776159)",,212,川上牛津線; 西部広域農道
949124052,secondary,False,True,147.338,,50,"LINESTRING (130.216719 33.2775099, 130.2164022 33.2774523, 130.2159343 33.2773692, 130.2151747 33.2772125)",,212,川上牛津線; 西部広域農道
949125272,residential,False,False,241.719,,,"LINESTRING (130.216719 33.2775099, 130.2170874 33.27591, 130.2171193 33.2757403, 130.2171319 33.2756735, 130.2172322 33.2753801)",,,
243296706,unclassified,False,True,12.578,,,"LINESTRING (130.2221893 33.275618, 130.2220712 33.2756732)",yes,,
895191083,tertiary,False,True,19.375,2,50,"LINESTRING (130.2221893 33.275618, 130.2220855 33.2754669)",,,
184699847,unclassified,False,False,60.491,,,"LINESTRING (130.2222963 33.2748389, 130.2224199 33.2743048)",,,
184699847,unclassified,False,True,72.66499999999999,,,"LINESTRING (130.2222963 33.2748389, 130.2221962 33.2752103, 130.2220855 33.2754669)",,,
190693525,unclassified,False,False,20.93,,,"LINESTRING (130.220566 33.2729723, 130.2203471 33.2729283)",,,
190693525,unclassified,False,True,37.292,,,"LINESTRING (130.220566 33.2729723, 130.220959 33.2730395)",,,
332373631,residential,False,False,216.049,,,"LINESTRING (130.220566 33.2729723, 130.220778 33.2721771, 130.221147 33.2722418, 130.220959 33.2730395)",,,
190693525,unclassified,False,False,37.292,,,"LINESTRING (130.220959 33.2730395, 130.220566 33.2729723)",,,
332373631,residential,False,True,216.049,,,"LINESTRING (130.220959 33.2730395, 130.221147 33.2722418, 130.220778 33.2721771, 130.220566 33.2729723)",,,
190693525,unclassified,False,True,38.866,,,"LINESTRING (130.220959 33.2730395, 130.2213686 33.2731095)",,,
184706161,trunk,False,True,108.156,2,,"LINESTRING (130.219477 33.2718659, 130.218824 33.2726709)",,203,国道203号
332373634,residential,False,False,25.176,,,"LINESTRING (130.219477 33.2718659, 130.2197425 33.2719105)",,,
184706161,trunk,False,False,133.576,2,,"LINESTRING (130.219477 33.2718659, 130.2200619 33.2711588, 130.220289 33.2708749)",,203,国道203号
332373632,residential,False,False,96.001,,,"LINESTRING (130.2200212 33.2719573, 130.219761 33.2727928)",,,
332373634,residential,False,False,37.814,,,"LINESTRING (130.2200212 33.2719573, 130.22042 33.2720242)",,,
332373634,residential,False,True,26.427,,,"LINESTRING (130.2200212 33.2719573, 130.2197425 33.2719105)",,,
332373632,residential,False,True,96.001,,,"LINESTRING (130.219761 33.2727928, 130.2200212 33.2719573)",,,
332373635,residential,False,False,37.415,,,"LINESTRING (130.219761 33.2727928, 130.2201518 33.2728732)",,,
332373635,residential,False,True,130.93099999999998,,,"LINESTRING (130.219761 33.2727928, 130.2194038 33.2727193, 130.2195298 33.2721977, 130.2197425 33.2719105)",,,
332373634,residential,False,False,26.427,,,"LINESTRING (130.2197425 33.2719105, 130.2200212 33.2719573)",,,
