osmid,ref,name,highway,oneway,reversed,length,bridge,geometry,lanes,tunnel,maxspeed
986314187,401,内堀通り,secondary,False,True,9.439,,"LINESTRING (139.7564129 35.6906638, 139.7563697 35.6907411)",,,
"[176046282, 23260642, 926526956]",,代官町通り,tertiary,True,False,176.923,yes,"LINESTRING (139.7564129 35.6906638, 139.7562216 35.6906443, 139.7562058 35.6906389, 139.7557083 35.6904487, 139.7554769 35.6903577, 139.7546417 35.6900036)",,,
986314187,401,内堀通り,secondary,False,False,9.439,,"LINESTRING (139.7563697 35.6907411, 139.7564129 35.6906638)",,,
231879072,401,内堀通り,secondary,False,True,75.73400000000001,,"LINESTRING (139.7563697 35.6907411, 139.7563039 35.6908744, 139.7562291 35.6910408, 139.7562042 35.6911028, 139.7561533 35.6912297, 139.7560928 35.6913837)",,,
144967548,,代官町通り,tertiary,True,False,76.657,,"LINESTRING (139.7537579 35.6897376, 139.7539516 35.6898259, 139.7543062 35.6899876, 139.7544303 35.6900369, 139.7545045 35.690065)",,,
23681223,5,首都高速5号池袋線,motorway,True,False,388.16299999999995,yes,"LINESTRING (139.7528358 35.6955479, 139.7528534 35.6954966, 139.7528756 35.6954441, 139.7528979 35.6953989, 139.7529201 35.6953548, 139.7529713 35.6952648, 139.7530336 35.6951676, 139.7531084 35.695065, 139.7531945 35.6949558, 139.7532897 35.6948469, 139.7533964 35.6947429, 139.7535069 35.694651, 139.7536274 35.6945644, 139.753736 35.6944966, 139.7538553 35.6944343, 139.7539853 35.6943787, 139.7541134 35.6943311, 139.7542502 35.6942851, 139.754399 35.6942427, 139.7548732 35.6941266, 139.7550083 35.694089, 139.7551315 35.6940506, 139.7552345 35.6940125, 139.7553205 35.693975, 139.7554072 35.6939292, 139.7554969 35.6938719, 139.7555872 35.6938016, 139.7556782 35.6937224, 139.7558926 35.6935067, 139.7559984 35.6934076)",2,,
"[23297417, 44778905, 44779773, 955398790]",5,首都高速5号池袋線,motorway,True,False,867.0180000000001,yes,"LINESTRING (139.7528358 35.6955479, 139.7528574 35.695448, 139.7528882 35.6953509, 139.7529277 35.69525, 139.752979 35.6951419, 139.7530464 35.6950286, 139.7531179 35.6949267, 139.7532136 35.694811, 139.7533226 35.6947018, 139.7534394 35.6946012, 139.7535664 35.6945067, 139.7536908 35.6944311, 139.7538178 35.6943637, 139.7539836 35.6942908, 139.7541688 35.6942274, 139.7549338 35.6940178, 139.7550427 35.693985, 139.7551462 35.6939516, 139.7552361 35.6939188, 139.7553374 35.6938756, 139.7554369 35.6938251, 139.7555215 35.6937714, 139.7556055 35.6937124, 139.7556821 35.6936488, 139.7557613 35.6935705, 139.755829 35.6934933, 139.7558911 35.6934105, 139.7559446 35.6933272, 139.7559879 35.6932393, 139.7560248 35.693138, 139.7560496 35.693044, 139.7560637 35.6929441, 139.7560698 35.6928447, 139.7560678 35.6927355, 139.7560564 35.6926205, 139.7560378 35.6925057, 139.7559474 35.6919657, 139.7559312 35.6918939, 139.7559092 35.6918174, 139.7558778 35.6917331, 139.7558378 35.6916527, 139.7557943 35.6915828, 139.7557583 35.6915333, 139.7557154 35.69148, 139.7556732 35.6914332, 139.7556157 35.6913788, 139.7555517 35.6913282, 139.7554955 35.6912878, 139.7554319 35.6912506, 139.7553596 35.6912164, 139.7552183 35.6911576, 139.7541659 35.6907449, 139.7532112 35.6903634)",1,,
"[93325434, 93713595, 203035370]",,,motorway_link,True,False,285.634,yes,"LINESTRING (139.7559984 35.6934076, 139.7563863 35.6931267, 139.7565027 35.6930502, 139.7566259 35.6929786, 139.7567857 35.6928968, 139.7569161 35.6928325, 139.7570057 35.6927859, 139.7570921 35.6927322, 139.7571754 35.6926645, 139.7572598 35.6925838, 139.7578825 35.6919226, 139.7579538 35.6918493, 139.7580258 35.6917836, 139.7580875 35.6917416, 139.7581433 35.691709, 139.7582044 35.6916815, 139.7582689 35.69166)",1,,
144967548,,代官町通り,tertiary,True,False,162.214,,"LINESTRING (139.7518931 35.6896836, 139.7519986 35.6896775, 139.7520899 35.689658, 139.7521804 35.6896264, 139.7523149 35.689558, 139.7525387 35.6894548, 139.7526544 35.6894129, 139.7527776 35.6893874, 139.7529046 35.6893864, 139.753004 35.6893987, 139.753102 35.689417, 139.7532454 35.6894701, 139.7535347 35.6896181)",,,
176046407,,,tertiary,True,False,7.324999999999999,,"LINESTRING (139.7518931 35.6896836, 139.7518886 35.6896459, 139.7518741 35.6896205)",,,
