osmid,highway,oneway,reversed,length,geometry,bridge,lanes,maxspeed,access
160200595,unclassified,False,False,27.98,"LINESTRING (135.6742817 34.7927572, 135.6745725 34.7928365)",,,,
160200596,unclassified,False,False,105.213,"LINESTRING (135.6742817 34.7927572, 135.6741344 34.7934717, 135.6741083 34.7936922)",,,,
160200596,unclassified,False,True,72.08200000000001,"LINESTRING (135.6742817 34.7927572, 135.6745017 34.7921757, 135.6745189 34.792139)",,,,
160200539,unclassified,False,True,26.247,"LINESTRING (135.6822646 34.7900428, 135.6825508 34.7900211)",,,,
160200539,unclassified,False,False,142.805,"LINESTRING (135.6822646 34.7900428, 135.6819251 34.7900188, 135.6818241 34.7900038, 135.6813073 34.7899218, 135.6812432 34.7898765, 135.6811979 34.7898239, 135.681043 34.7896668, 135.6809778 34.7895247)",,,,
218253156,unclassified,False,False,69.288,"LINESTRING (135.6822646 34.7900428, 135.6823029 34.7902218, 135.6823303 34.7903471, 135.6823062 34.7904286, 135.6822378 34.7905161, 135.6821008 34.7905733)",,,,
160200576,unclassified,False,False,25.271,"LINESTRING (135.6752192 34.7909157, 135.6749425 34.7909121)",,,,
162096796,unclassified,False,False,33.068,"LINESTRING (135.6752192 34.7909157, 135.6755812 34.7909232)",,,,
160200576,unclassified,False,True,44.235,"LINESTRING (135.6752192 34.7909157, 135.6752425 34.7911697, 135.6751829 34.7912638, 135.6751592 34.7912953)",,,,
160200541,unclassified,False,True,54.783,"LINESTRING (135.6752328 34.7900214, 135.674919 34.7904413)",,,,
928207672,unclassified,False,False,24.158,"LINESTRING (135.6752328 34.7900214, 135.6754597 34.7901331)",,,,
"[928207672, 928207666]",unclassified,False,True,49.621,"LINESTRING (135.6752328 34.7900214, 135.6749603 34.7898707, 135.6750671 34.7897176)",,,,
160200595,unclassified,False,True,27.98,"LINESTRING (135.6745725 34.7928365, 135.6742817 34.7927572)",,,,
160200595,unclassified,False,False,51.834,"LINESTRING (135.6745725 34.7928365, 135.6745906 34.7928752, 135.6746798 34.7929691, 135.6748021 34.7930347, 135.6750123 34.793103)",,,,
160569780,unclassified,False,True,73.221,"LINESTRING (135.6745725 34.7928365, 135.6746707 34.7926337, 135.6748197 34.7922108)",,,,
160185161,tertiary,False,False,31.05,"LINESTRING (135.6790176 34.7926492, 135.6790069 34.7929283)",,2,,
160185161,tertiary,False,True,35.801,"LINESTRING (135.6790176 34.7926492, 135.6790334 34.7923275)",,2,,
160200558,unclassified,False,False,83.325,"LINESTRING (135.6790176 34.7926492, 135.678982 34.7926461, 135.6783472 34.7925368, 135.6781202 34.7925185)",,,,
160318565,unclassified,False,False,69.966,"LINESTRING (135.6790176 34.7926492, 135.6790721 34.7926506, 135.6797833 34.7926293)",,,,
160200564,unclassified,False,True,34.666,"LINESTRING (135.6776118 34.7932196, 135.6776044 34.7935313)",,,,
160200594,unclassified,False,False,43.885,"LINESTRING (135.6776118 34.7932196, 135.6780919 34.7932373)",,,,
160200594,unclassified,False,True,31.294,"LINESTRING (135.6776118 34.7932196, 135.677554 34.7929422)",,,,
160200594,unclassified,False,True,43.885,"LINESTRING (135.6780919 34.7932373, 135.6776118 34.7932196)",,,,
160200592,unclassified,False,False,80.088,"LINESTRING (135.6780919 34.7932373, 135.6781267 34.7929264, 135.6781185 34.7927556, 135.6781202 34.7925185)",,,,
160200594,unclassified,False,False,97.79100000000001,"LINESTRING (135.6780919 34.7932373, 135.6785348 34.7932709, 135.6785825 34.7932578, 135.6787447 34.7932266, 135.6788491 34.7932351, 135.6789296 34.7933291, 135.6790066 34.7933716, 135.6790427 34.7934224)",,,,
160200539,unclassified,False,True,104.523,"LINESTRING (135.6791568 34.7893703, 135.6792412 34.7893714, 135.6795317 34.7894108, 135.679736 34.7894385, 135.6800657 34.7894692, 135.6802919 34.7894834)",,,,
1108425900,tertiary,False,False,96.521,"LINESTRING (135.6791568 34.7893703, 135.6791176 34.7901916, 135.6791124 34.7902375)",,2,,
1108425900,tertiary,False,True,41.013000000000005,"LINESTRING (135.6791568 34.7893703, 135.6791593 34.7891781, 135.679163 34.7890015)",,2,,
160200594,unclassified,False,False,31.294,"LINESTRING (135.677554 34.7929422, 135.6776118 34.7932196)",,,,
160200594,unclassified,False,True,41.109,"LINESTRING (135.677554 34.7929422, 135.6775305 34.792573)",,,,
562889769,residential,False,False,22.708,"LINESTRING (135.677554 34.7929422, 135.6773054 34.7929472)",,,,
160200595,unclassified,False,True,6.627,"LINESTRING (135.6750798 34.7931249, 135.6750123 34.793103)",,,,
562885781,residential,False,False,40.806,"LINESTRING (135.6750798 34.7931249, 135.675222 34.792777)",,,,
160200595,unclassified,False,False,32.022999999999996,"LINESTRING (135.6750798 34.7931249, 135.6752317 34.7931864, 135.675413 34.7931891)",,,,
160200564,unclassified,False,True,24.595,"LINESTRING (135.6777387 34.7942992, 135.6777813 34.7945176)",,,,
562889772,residential,False,False,28.874,"LINESTRING (135.6777387 34.7942992, 135.678051 34.7942585)",,,,
160200564,unclassified,False,False,23.311999999999998,"LINESTRING (135.6777387 34.7942992, 135.6776963 34.7942109, 135.6776574 34.7941007)",,,,
180109442,unclassified,False,False,11.636,"LINESTRING (135.6745975 34.79043, 135.6744937 34.7903693)",,,,
160200541,unclassified,False,False,36.664,"LINESTRING (135.6745975 34.79043, 135.6748249 34.7905302, 135.674919 34.7904413)",,,,
"[1007355544, 160200541, 1007355543]",unclassified,False,True,54.949000000000005,"LINESTRING (135.6745975 34.79043, 135.6745337 34.7904915, 135.674184 34.7905853, 135.6741513 34.7905601, 135.6740897 34.7905125, 135.6740853 34.7905091)",yes,,,
160200597,unclassified,False,False,60.155,"LINESTRING (135.6753293 34.7939179, 135.6752071 34.7944495)",,,,
160200597,unclassified,False,True,29.95,"LINESTRING (135.6753293 34.7939179, 135.6753595 34.7936497)",,,,
160307388,unclassified,False,False,35.526,"LINESTRING (135.6753293 34.7939179, 135.674942 34.7938876)",,,,
160307388,unclassified,False,True,72.196,"LINESTRING (135.6753293 34.7939179, 135.675584 34.7939224, 135.6756314 34.7939301, 135.675997 34.7939899, 135.6761117 34.7939933)",,,,
160200596,unclassified,False,False,17.649,"LINESTRING (135.6746049 34.7919618, 135.6745329 34.7921091)",,,,
160200596,unclassified,False,True,54.241,"LINESTRING (135.6746049 34.7919618, 135.6749509 34.7915653)",,,,
163391851,unclassified,False,False,29.721,"LINESTRING (135.6746049 34.7919618, 135.6743235 34.7918275)",,,,
160200564,unclassified,False,False,2.79,"LINESTRING (135.6776574 34.7941007, 135.6776536 34.7940758)",,,,
160200564,unclassified,False,True,23.311999999999998,"LINESTRING (135.6776574 34.7941007, 135.6776963 34.7942109, 135.6777387 34.7942992)",,,,
168134594,unclassified,False,False,91.89200000000001,"LINESTRING (135.6776574 34.7941007, 135.6773892 34.7941401, 135.6773383 34.7941295, 135.6773061 34.7940722, 135.6772524 34.7937286, 135.6770726 34.7937021)",,,,
160200594,unclassified,False,False,41.109,"LINESTRING (135.6775305 34.792573, 135.677554 34.7929422)",,,,
160200594,unclassified,False,True,12.026,"LINESTRING (135.6775305 34.792573, 135.6776089 34.7924861)",,,,
562572022,residential,False,False,31.792,"LINESTRING (135.6775305 34.792573, 135.6771861 34.7925311)",,,,
160185161,tertiary,False,False,5.972,"LINESTRING (135.6790427 34.7934224, 135.6790485 34.7934759)",,2,,
160185161,tertiary,False,True,27.912,"LINESTRING (135.6790427 34.7934224, 135.6790274 34.7931717)",,2,,
160200594,unclassified,False,True,97.791,"LINESTRING (135.6790427 34.7934224, 135.6790066 34.7933716, 135.6789296 34.7933291, 135.6788491 34.7932351, 135.6787447 34.7932266, 135.6785825 34.7932578, 135.6785348 34.7932709, 135.6780919 34.7932373)",,,,
160200595,unclassified,False,True,31.786,"LINESTRING (135.6748197 34.7922108, 135.6751477 34.7923065)",,,,
160569745,unclassified,False,False,28.605,"LINESTRING (135.6748197 34.7922108, 135.6745189 34.792139)",,,,
160569780,unclassified,False,False,73.221,"LINESTRING (135.6748197 34.7922108, 135.6746707 34.7926337, 135.6745725 34.7928365)",,,,
160200595,unclassified,False,False,46.912,"LINESTRING (135.675413 34.7931891, 135.675561 34.7927851)",,,,
160200595,unclassified,False,True,32.022999999999996,"LINESTRING (135.675413 34.7931891, 135.6752317 34.7931864, 135.6750798 34.7931249)",,,,
160200597,unclassified,False,False,51.577999999999996,"LINESTRING (135.675413 34.7931891, 135.6753787 34.7933321, 135.6753695 34.7935611, 135.6753605 34.7936407, 135.6753595 34.7936497)",,,,
160200539,unclassified,False,False,18.594,"LINESTRING (135.6829895 34.7899841, 135.6827872 34.7900031)",,,,
160200539,unclassified,False,True,38.534,"LINESTRING (135.6829895 34.7899841, 135.6832939 34.7902241)",,,,
168537752,unclassified,False,True,82.248,"LINESTRING (135.6829895 34.7899841, 135.682971 34.7899312, 135.6829599 34.7898391, 135.6829661 34.7897276, 135.6829961 34.7895823, 135.6830957 34.7892594)",,,,
160200595,unclassified,False,False,22.35,"LINESTRING (135.675561 34.7927851, 135.6755622 34.7925841)",,,,
160200595,unclassified,False,True,46.912,"LINESTRING (135.675561 34.7927851, 135.675413 34.7931891)",,,,
167049487,residential,False,False,31.263,"LINESTRING (135.675561 34.7927851, 135.6758843 34.7928776)",,,,
160200583,unclassified,False,True,50.215,"LINESTRING (135.67631 34.7894777, 135.6760232 34.789863)",,,,
1107198392,unclassified,False,False,26.897,"LINESTRING (135.67631 34.7894777, 135.6760585 34.7893518)",,,,
1107198392,unclassified,False,True,21.319,"LINESTRING (135.67631 34.7894777, 135.6765097 34.789577)",,,,
160214445,unclassified,False,False,5.145,"LINESTRING (135.677286 34.7899978, 135.6773099 34.7899559)",,,,
160214445,unclassified,False,True,49.993,"LINESTRING (135.677286 34.7899978, 135.6767808 34.7898246)",,,,
160307384,unclassified,False,False,30.595,"LINESTRING (135.677286 34.7899978, 135.6771673 34.7902551)",,,,
160200541,unclassified,False,False,54.783,"LINESTRING (135.674919 34.7904413, 135.6752328 34.7900214)",,,,
160200541,unclassified,False,True,36.664,"LINESTRING (135.674919 34.7904413, 135.6748249 34.7905302, 135.6745975 34.79043)",,,,
"[928207673, 928207676]",unclassified,False,True,74.23400000000001,"LINESTRING (135.674919 34.7904413, 135.6751276 34.7905424, 135.6751924 34.7905235, 135.6754384 34.7901642)",,,,
160214445,unclassified,False,False,49.993,"LINESTRING (135.6767808 34.7898246, 135.677286 34.7899978)",,,,
563469399,residential,False,False,10.877,"LINESTRING (135.6767808 34.7898246, 135.6768338 34.789737)",,,,
160214415,unclassified,False,False,44.709999999999994,"LINESTRING (135.6767808 34.7898246, 135.6764668 34.7896746, 135.6765097 34.789577)",,,,
160214415,unclassified,False,True,28.947000000000003,"LINESTRING (135.6767808 34.7898246, 135.676669 34.7900329, 135.6766529 34.7900628)",,,,
160214415,unclassified,False,False,15.438,"LINESTRING (135.6765711 34.7901843, 135.6766529 34.7900628)",,,,
160214415,unclassified,False,True,35.106,"LINESTRING (135.6765711 34.7901843, 135.6764246 34.7901361, 135.6763901 34.7901468, 135.6763467 34.7901862, 135.6762782 34.7902721)",,,,
180109447,unclassified,False,False,34.879000000000005,"LINESTRING (135.6765711 34.7901843, 135.676635 34.7902081, 135.6765197 34.790446)",,,,
478410028,residential,False,False,34.13,"LINESTRING (135.6736474 34.7955459, 135.673538 34.7952524)",,,,
478410028,residential,False,True,18.414,"LINESTRING (135.6736474 34.7955459, 135.6736405 34.7957114)",,,,
467060141,residential,False,False,41.613,"LINESTRING (135.6736474 34.7955459, 135.6739069 34.7956312, 135.6740502 34.7956152, 135.6740818 34.7956152)",,,,
162096817,unclassified,False,True,34.262,"LINESTRING (135.6777244 34.7906712, 135.677642 34.7909718)",,,,
160307398,residential,False,False,38.454,"LINESTRING (135.6755805 34.7952738, 135.6755008 34.7953145, 135.6753407 34.7955489)",,,,
160307398,residential,False,True,72.47200000000001,"LINESTRING (135.6755805 34.7952738, 135.6755893 34.7949532, 135.6757381 34.7946455)",,,,
503891033,residential,False,False,94.30199999999999,"LINESTRING (135.6755805 34.7952738, 135.6756888 34.7952991, 135.6758531 34.7953502, 135.6759926 34.7954207, 135.6762608 34.7954581, 135.6764532 34.7955149, 135.6765572 34.7955103)",,,,
160307398,residential,False,True,26.123,"LINESTRING (135.6736979 34.7965723, 135.6739505 34.796462)",,,,
478410028,residential,False,False,10.191,"LINESTRING (135.6736979 34.7965723, 135.6736401 34.7964939)",,,,
30370684,tertiary,False,False,79.205,"LINESTRING (135.6781428 34.7897548, 135.6781159 34.7897328, 135.6779523 34.7895886, 135.6776301 34.7891833)",,,,
30370684,tertiary,False,True,69.907,"LINESTRING (135.6781428 34.7897548, 135.6781739 34.7897767, 135.6782876 34.7898597, 135.6785365 34.7900077, 135.6787683 34.7901134)",,,,
"[160307392, 303565364]",unclassified,False,False,142.153,"LINESTRING (135.6781428 34.7897548, 135.6781673 34.7897187, 135.678223 34.7896481, 135.6783359 34.7895963, 135.6784057 34.7895221, 135.6784508 34.7894311, 135.6785858 34.7890661, 135.6786269 34.788991, 135.6787112 34.7889857, 135.6787711 34.788977, 135.6788151 34.788964, 135.6788268 34.7888803, 135.678836 34.7887316)",,,,
160307392,unclassified,False,True,86.52199999999999,"LINESTRING (135.6781428 34.7897548, 135.6781174 34.7897899, 135.6778894 34.7901098, 135.6777567 34.7902537, 135.6776991 34.7903437, 135.6776723 34.7904252)",,,,
160214415,unclassified,False,True,15.438,"LINESTRING (135.6766529 34.7900628, 135.6765711 34.7901843)",,,,
160307391,unclassified,False,False,51.612,"LINESTRING (135.6766529 34.7900628, 135.6771673 34.7902551)",,,,
160214415,unclassified,False,False,28.947000000000003,"LINESTRING (135.6766529 34.7900628, 135.676669 34.7900329, 135.6767808 34.7898246)",,,,
160307386,residential,False,True,31.253,"LINESTRING (135.6739035 34.7961836, 135.6739505 34.796462)",,,,
562542985,residential,False,False,24.945,"LINESTRING (135.6739035 34.7961836, 135.673865 34.7959615)",,,,
160307386,residential,False,False,69.711,"LINESTRING (135.6739035 34.7961836, 135.6743859 34.7961026, 135.6745384 34.796077, 135.6745767 34.7959876)",,,,
160307386,residential,False,False,31.253,"LINESTRING (135.6739505 34.796462, 135.6739035 34.7961836)",,,,
160307398,residential,False,False,26.123,"LINESTRING (135.6739505 34.796462, 135.6736979 34.7965723)",,,,
160307398,residential,False,True,88.149,"LINESTRING (135.6739505 34.796462, 135.6740256 34.7965788, 135.6742088 34.7966172, 135.6744503 34.7966667, 135.6744662 34.79667, 135.6744964 34.7966673, 135.6748089 34.7966117)",,,,
160105322,unclassified,False,False,2.708,"LINESTRING (135.6766294 34.789426, 135.6766132 34.7894464)",,,,
160105322,unclassified,False,True,19.602,"LINESTRING (135.6766294 34.789426, 135.6767464 34.7892782)",,,,
"[160307395, 1107198390, 1107198391]",unclassified,False,True,29.065,"LINESTRING (135.6766294 34.789426, 135.6766345 34.7894286, 135.6767082 34.7894659, 135.6769003 34.7895632)",yes,,,
160307388,unclassified,False,False,12.377,"LINESTRING (135.6764611 34.7940061, 135.6763288 34.7939819)",,,,
160307388,unclassified,False,True,68.122,"LINESTRING (135.6764611 34.7940061, 135.6765906 34.793886, 135.6766864 34.7938453, 135.6768293 34.7938177, 135.6768875 34.7937484, 135.6770726 34.7937021)",,,,
167049480,unclassified,False,True,62.818999999999996,"LINESTRING (135.6764611 34.7940061, 135.6763834 34.7941271, 135.6763442 34.7941916, 135.6763153 34.7943351, 135.67637 34.7945038, 135.6763719 34.7945398)",,,,
162096817,unclassified,False,False,34.262,"LINESTRING (135.677642 34.7909718, 135.6777244 34.7906712)",,,,
160307392,unclassified,False,False,68.681,"LINESTRING (135.677642 34.7909718, 135.6775125 34.7908673, 135.6775095 34.7907531, 135.677652 34.7904784, 135.6776723 34.7904252)",,,,
"[160307393, 162096803]",unclassified,False,True,23.645,"LINESTRING (135.677642 34.7909718, 135.6776796 34.7911017, 135.677762 34.7911427)",yes,,,
160200576,unclassified,False,False,51.026,"LINESTRING (135.676842 34.791881, 135.6766152 34.7918188, 135.6765643 34.791801, 135.6765012 34.791779, 135.6763779 34.7917966, 135.6763685 34.7918541)",,,,
160200576,unclassified,False,True,66.214,"LINESTRING (135.676842 34.791881, 135.677146 34.7919402, 135.6772952 34.7919111, 135.6775522 34.7919396)",,,,
160307394,unclassified,False,False,80.856,"LINESTRING (135.676842 34.791881, 135.6768285 34.792125, 135.6765683 34.7922065, 135.6765174 34.7924378, 135.6764941 34.792437)",,,,
160307398,residential,False,False,45.359,"LINESTRING (135.6752978 34.7965655, 135.6750811 34.796559, 135.6749395 34.7965822, 135.6749201 34.7965854, 135.6748089 34.7966117)",,,,
160307398,residential,False,True,65.02199999999999,"LINESTRING (135.6752978 34.7965655, 135.6753399 34.7965083, 135.6753989 34.7963056, 135.6751328 34.7960864)",,,,
167049486,residential,False,False,15.672,"LINESTRING (135.6760131 34.7925039, 135.6759904 34.7926436)",,,,
160307394,unclassified,False,False,102.384,"LINESTRING (135.6760131 34.7925039, 135.6757799 34.7924501, 135.6758438 34.7922605, 135.6763393 34.7923186, 135.6763519 34.7924322)",,,,
160307394,unclassified,False,True,38.539,"LINESTRING (135.6760131 34.7925039, 135.6763117 34.7925269, 135.6763519 34.7924322)",,,,
160307398,residential,False,False,62.968,"LINESTRING (135.6753407 34.7955489, 135.6752205 34.7959367, 135.6751328 34.7960864)",,,,
160307398,residential,False,True,38.454,"LINESTRING (135.6753407 34.7955489, 135.6755008 34.7953145, 135.6755805 34.7952738)",,,,
467060142,residential,False,True,90.541,"LINESTRING (135.6753407 34.7955489, 135.6746559 34.7955082, 135.6746201 34.7957569)",,,,
160307385,unclassified,False,False,15.95,"LINESTRING (135.6774788 34.7886974, 135.6775743 34.7888175)",,,,
160307385,unclassified,False,True,19.762,"LINESTRING (135.6774788 34.7886974, 135.6772801 34.788627)",,,,
561831706,residential,False,False,12.324,"LINESTRING (135.6774788 34.7886974, 135.6775402 34.7885987)",,,,
478410028,residential,False,False,50.465,"LINESTRING (135.6732236 34.7946862, 135.6729942 34.7942733)",,,,
478410028,residential,False,True,41.227,"LINESTRING (135.6732236 34.7946862, 135.6734258 34.7950177)",,,,
733445967,unclassified,True,False,76.474,"LINESTRING (135.6732236 34.7946862, 135.673601 34.7944854, 135.6739499 34.7943464)",,,,
160307388,unclassified,False,True,19.865,"LINESTRING (135.6761117 34.7939933, 135.6763288 34.7939819)",,,,
562889776,residential,False,False,17.622,"LINESTRING (135.6761117 34.7939933, 135.6761056 34.7941517)",,,,
160307388,unclassified,False,False,72.196,"LINESTRING (135.6761117 34.7939933, 135.675997 34.7939899, 135.6756314 34.7939301, 135.675584 34.7939224, 135.6753293 34.7939179)",,,,
160307384,unclassified,False,False,31.322,"LINESTRING (135.6769688 34.7906854, 135.677306 34.7906338)",,,,
160307384,unclassified,False,True,22.508,"LINESTRING (135.6769688 34.7906854, 135.6770561 34.7904961)",,,,
174589293,unclassified,False,False,28.653999999999996,"LINESTRING (135.6769688 34.7906854, 135.6768447 34.7907063, 135.6766628 34.7906703)",,,,
160307385,unclassified,False,False,30.087,"LINESTRING (135.678278 34.7887025, 135.6786068 34.7887197)",,,,
303565367,residential,False,True,36.947,"LINESTRING (135.678278 34.7887025, 135.6783273 34.7883727)",,,,
160307385,unclassified,False,True,67.16600000000001,"LINESTRING (135.678278 34.7887025, 135.6782305 34.788914, 135.6780328 34.7889619, 135.6777781 34.7889524, 135.6777659 34.78895)",,,,
30370684,tertiary,False,False,71.441,"LINESTRING (135.6776301 34.7891833, 135.6773725 34.7888779, 135.677197 34.7887297, 135.6771358 34.7886897)",,,,
30370684,tertiary,False,True,79.205,"LINESTRING (135.6776301 34.7891833, 135.6779523 34.7895886, 135.6781159 34.7897328, 135.6781428 34.7897548)",,,,
160307395,unclassified,False,False,98.33300000000001,"LINESTRING (135.6776301 34.7891833, 135.6775888 34.789213, 135.6773784 34.7893804, 135.6771458 34.7896876, 135.6769003 34.7895632)",,,,
160307386,residential,False,True,52.382000000000005,"LINESTRING (135.6751328 34.7960864, 135.6746398 34.7959797, 135.6745767 34.7959876)",,,,
160307398,residential,False,False,65.02199999999999,"LINESTRING (135.6751328 34.7960864, 135.6753989 34.7963056, 135.6753399 34.7965083, 135.6752978 34.7965655)",,,,
160307398,residential,False,True,62.968,"LINESTRING (135.6751328 34.7960864, 135.6752205 34.7959367, 135.6753407 34.7955489)",,,,
160307388,unclassified,False,False,68.12200000000001,"LINESTRING (135.6770726 34.7937021, 135.6768875 34.7937484, 135.6768293 34.7938177, 135.6766864 34.7938453, 135.6765906 34.793886, 135.6764611 34.7940061)",,,,
160307388,unclassified,False,True,63.178,"LINESTRING (135.6770726 34.7937021, 135.6770914 34.7935568, 135.6776044 34.7935313)",,,,
168134594,unclassified,False,True,91.89200000000001,"LINESTRING (135.6770726 34.7937021, 135.6772524 34.7937286, 135.6773061 34.7940722, 135.6773383 34.7941295, 135.6773892 34.7941401, 135.6776574 34.7941007)",,,,
160185169,unclassified,False,False,30.065,"LINESTRING (135.6772801 34.788627, 135.6774279 34.7883854)",,,,
160307385,unclassified,False,False,19.762,"LINESTRING (135.6772801 34.788627, 135.6774788 34.7886974)",,,,
160185169,unclassified,False,True,16.599,"LINESTRING (135.6772801 34.788627, 135.6771845 34.7886315, 135.6771672 34.788651, 135.6771358 34.7886897)",,,,
478410028,residential,False,True,10.191,"LINESTRING (135.6736401 34.7964939, 135.6736979 34.7965723)",,,,
203739231,residential,False,False,71.407,"LINESTRING (135.6736401 34.7964939, 135.6733981 34.7964949, 135.6728651 34.7964237)",,,,
478410028,residential,False,False,68.28,"LINESTRING (135.6736401 34.7964939, 135.6736158 34.7961354, 135.6736159 34.7958804)",,,,
160200576,unclassified,False,True,24.252,"LINESTRING (135.6775522 34.7919396, 135.677798 34.7920222)",,,,
160200576,unclassified,False,False,66.214,"LINESTRING (135.6775522 34.7919396, 135.6772952 34.7919111, 135.677146 34.7919402, 135.676842 34.791881)",,,,
160307397,unclassified,False,True,64.116,"LINESTRING (135.6775522 34.7919396, 135.6775597 34.7919179, 135.6776003 34.7917789, 135.6777553 34.791388)",,,,
160307384,unclassified,False,True,31.322,"LINESTRING (135.677306 34.7906338, 135.6769688 34.7906854)",,,,
160200564,unclassified,False,False,34.666,"LINESTRING (135.6776044 34.7935313, 135.6776118 34.7932196)",,,,
160200564,unclassified,False,True,60.816,"LINESTRING (135.6776044 34.7935313, 135.67761 34.7935932, 135.6776091 34.7937813, 135.6776536 34.7940758)",,,,
160307388,unclassified,False,False,63.178,"LINESTRING (135.6776044 34.7935313, 135.6770914 34.7935568, 135.6770726 34.7937021)",,,,
160307394,unclassified,False,True,12.996,"LINESTRING (135.6763519 34.7924322, 135.6764941 34.792437)",,,,
160307394,unclassified,False,False,38.539,"LINESTRING (135.6763519 34.7924322, 135.6763117 34.7925269, 135.6760131 34.7925039)",,,,
160307394,unclassified,False,True,102.384,"LINESTRING (135.6763519 34.7924322, 135.6763393 34.7923186, 135.6758438 34.7922605, 135.6757799 34.7924501, 135.6760131 34.7925039)",,,,
160307393,unclassified,False,False,30.852,"LINESTRING (135.6777553 34.791388, 135.6778051 34.7912173, 135.6778176 34.7911693, 135.677762 34.7911427)",,,,
160307397,unclassified,False,False,64.116,"LINESTRING (135.6777553 34.791388, 135.6776003 34.7917789, 135.6775597 34.7919179, 135.6775522 34.7919396)",,,,
160307397,unclassified,False,True,92.38399999999999,"LINESTRING (135.6777553 34.791388, 135.6780339 34.7914658, 135.6778095 34.7919954, 135.677798 34.7920222)",,,,
160307384,unclassified,False,False,8.073,"LINESTRING (135.6771673 34.7902551, 135.677136 34.790323)",,,,
160307384,unclassified,False,True,30.595,"LINESTRING (135.6771673 34.7902551, 135.677286 34.7899978)",,,,
160307391,unclassified,False,True,51.612,"LINESTRING (135.6771673 34.7902551, 135.6766529 34.7900628)",,,,
478410028,residential,False,False,18.926,"LINESTRING (135.6736159 34.7958804, 135.6736405 34.7957114)",,,,
478410028,residential,False,True,68.28,"LINESTRING (135.6736159 34.7958804, 135.6736158 34.7961354, 135.6736401 34.7964939)",,,,
160318559,unclassified,False,False,28.487,"LINESTRING (135.6818301 34.7935654, 135.6818669 34.793311)",,,,
160318559,unclassified,False,True,46.967,"LINESTRING (135.6818301 34.7935654, 135.6818009 34.7939871)",,,,
160318560,unclassified,False,False,48.602,"LINESTRING (135.6818301 34.7935654, 135.6812998 34.7935281)",,,,
160569762,unclassified,False,True,28.747,"LINESTRING (135.6818301 34.7935654, 135.6821393 34.793614)",,,,
160318560,unclassified,False,True,24.119,"LINESTRING (135.6813749 34.7928365, 135.6813588 34.793053)",,,,
160318566,unclassified,False,False,27.736,"LINESTRING (135.6813749 34.7928365, 135.6814012 34.792588)",,,,
160318566,unclassified,False,True,50.300999999999995,"LINESTRING (135.6813749 34.7928365, 135.6817673 34.7928578, 135.6819223 34.7928812)",,,,
160318559,unclassified,False,False,46.967,"LINESTRING (135.6818009 34.7939871, 135.6818301 34.7935654)",,,,
160569767,unclassified,False,False,27.563,"LINESTRING (135.6818009 34.7939871, 135.6815007 34.7939612)",,,,
160569746,unclassified,False,True,29.719,"LINESTRING (135.6818009 34.7939871, 135.6818201 34.7940338, 135.6820853 34.794043)",,,,
160318570,unclassified,False,False,41.799,"LINESTRING (135.6823708 34.7940071, 135.6824118 34.7936327)",,,,
160318570,unclassified,False,True,30.846,"LINESTRING (135.6823708 34.7940071, 135.6827034 34.7939586)",,,,
160318578,unclassified,False,False,26.374,"LINESTRING (135.6823708 34.7940071, 135.6820853 34.794043)",,,,
160318574,unclassified,False,False,28.551,"LINESTRING (135.682576 34.793635, 135.6826082 34.7933796)",,,,
164184195,unclassified,False,False,14.996,"LINESTRING (135.682576 34.793635, 135.6824118 34.7936327)",,,,
164184195,unclassified,False,True,9.545,"LINESTRING (135.682576 34.793635, 135.6826793 34.7936481)",,,,
160318569,unclassified,False,False,47.551,"LINESTRING (135.6796717 34.7938299, 135.6801839 34.7937528)",,,,
164918641,unclassified,False,False,28.46,"LINESTRING (135.6796717 34.7938299, 135.6796999 34.793575)",,,,
164918641,unclassified,False,True,54.078,"LINESTRING (135.6796717 34.7938299, 135.6790934 34.7939347)",,,,
160318566,unclassified,False,True,31.089,"LINESTRING (135.682303 34.7929258, 135.6826417 34.7929542)",,,,
160318571,unclassified,False,True,47.451,"LINESTRING (135.682303 34.7929258, 135.6822604 34.7933511)",,,,
160318566,unclassified,False,False,35.208,"LINESTRING (135.682303 34.7929258, 135.6820494 34.792907, 135.6819223 34.7928812)",,,,
160318561,unclassified,False,False,45.567,"LINESTRING (135.6833414 34.7925978, 135.6833034 34.7930064)",,,,
160318562,unclassified,False,True,23.546,"LINESTRING (135.6833414 34.7925978, 135.6831084 34.7925071)",,,,
160318562,unclassified,False,False,24.932,"LINESTRING (135.6833414 34.7925978, 135.6835214 34.7926679, 135.6835897 34.7926909)",,,,
160318578,unclassified,False,False,8.824,"LINESTRING (135.6821393 34.793614, 135.6822359 34.7936118)",,,,
160318578,unclassified,False,True,47.957,"LINESTRING (135.6821393 34.793614, 135.6820853 34.794043)",,,,
160569762,unclassified,False,False,28.747,"LINESTRING (135.6821393 34.793614, 135.6818301 34.7935654)",,,,
160318565,unclassified,False,False,32.065,"LINESTRING (135.6815871 34.7924964, 135.681639 34.7922112)",,,,
160318562,unclassified,False,False,49.345,"LINESTRING (135.6815871 34.7924964, 135.6818843 34.7925534, 135.6821133 34.7925974)",,,,
160318565,unclassified,False,True,24.817999999999998,"LINESTRING (135.6815871 34.7924964, 135.681568 34.792581, 135.6814012 34.792588)",,,,
160318565,unclassified,False,True,13.223,"LINESTRING (135.6814012 34.792588, 135.6812564 34.7925893)",,,,
