osmid,highway,oneway,reversed,length,bridge,geometry,lanes,ref,name
"[855651624, 129906481, 855651625]",residential,False,False,249.29700000000003,yes,"LINESTRING (141.8542302 45.0136682, 141.8541429 45.0142815, 141.8541037 45.0145273, 141.8540328 45.0150317, 141.8539945 45.0152721, 141.8539194 45.01582, 141.8539061 45.0158984)",,,
"[129906857, 129906995, 855651622, 855651623]",residential,False,False,281.96500000000003,yes,"LINESTRING (141.8542302 45.0136682, 141.852382 45.0135272, 141.8522946 45.0135237, 141.852246 45.0135305, 141.8522227 45.0135564, 141.8521987 45.0135958, 141.8521686 45.0138555, 141.8521248 45.0141371, 141.8520461 45.0146413)",,,
129906425,residential,False,True,100.983,,"LINESTRING (141.8485969 45.0134679, 141.8484512 45.0143702)",,,
129904525,primary,False,True,120.982,,"LINESTRING (141.8492827 45.0133387, 141.8491331 45.014302, 141.8491133 45.0144201)",2,121,稚内幌延線
129906600,residential,False,True,170.632,,"LINESTRING (141.8492827 45.0133387, 141.8499142 45.0133886, 141.8497653 45.0144688)",,,
129905676,residential,False,True,52.341,,"LINESTRING (141.8484512 45.0143702, 141.8491133 45.0144201)",,,
129905927,residential,False,True,122.837,,"LINESTRING (141.8484512 45.0143702, 141.8482819 45.0154684)",,,
129906425,residential,False,False,100.983,,"LINESTRING (141.8484512 45.0143702, 141.8485969 45.0134679)",,,
129907361,residential,False,True,176.213,,"LINESTRING (141.8484512 45.0143702, 141.8477834 45.0143195, 141.8476316 45.0153636, 141.8476204 45.0154234)",,,
129905676,residential,False,False,52.341,,"LINESTRING (141.8491133 45.0144201, 141.8484512 45.0143702)",,,
129906636,residential,False,True,51.537,,"LINESTRING (141.8491133 45.0144201, 141.8497653 45.0144688)",,,
129904525,primary,False,False,120.982,,"LINESTRING (141.8491133 45.0144201, 141.8491331 45.014302, 141.8492827 45.0133387)",2,121,稚内幌延線
129904525,primary,False,True,123.412,,"LINESTRING (141.8491133 45.0144201, 141.8490974 45.0145289, 141.8489661 45.0154218, 141.8489432 45.0155233)",2,121,稚内幌延線
129905674,residential,False,True,61.706,,"LINESTRING (141.8497653 45.0144688, 141.8505464 45.014524)",,,
129906636,residential,False,False,51.537,,"LINESTRING (141.8497653 45.0144688, 141.8491133 45.0144201)",,,
257409977,residential,False,False,123.72,,"LINESTRING (141.8497653 45.0144688, 141.8496098 45.015576)",,,
129906600,residential,False,False,170.632,,"LINESTRING (141.8497653 45.0144688, 141.8499142 45.0133886, 141.8492827 45.0133387)",,,
129905674,residential,False,False,61.706,,"LINESTRING (141.8505464 45.014524, 141.8497653 45.0144688)",,,
129906427,residential,False,False,15.359,,"LINESTRING (141.8505464 45.014524, 141.8507401 45.0145421)",,,
129906593,residential,False,True,124.204,,"LINESTRING (141.8505464 45.014524, 141.8503934 45.0155727, 141.8503843 45.0156351)",,,
129905648,residential,False,False,69.919,,"LINESTRING (141.8520461 45.0146413, 141.8519538 45.0152667)",,,
129906427,residential,False,True,103.251,,"LINESTRING (141.8520461 45.0146413, 141.8507401 45.0145421)",,,
"[129906857, 129906995, 855651622, 855651623]",residential,False,True,281.96500000000003,yes,"LINESTRING (141.8520461 45.0146413, 141.8521248 45.0141371, 141.8521686 45.0138555, 141.8521987 45.0135958, 141.8522227 45.0135564, 141.852246 45.0135305, 141.8522946 45.0135237, 141.852382 45.0135272, 141.8542302 45.0136682)",,,
"[129904104, 129905098]","['secondary', 'unclassified']",False,False,324.374,,"LINESTRING (141.846628 45.0153187, 141.8465681 45.0152483, 141.846248 45.0148974, 141.8460358 45.0149846, 141.8458257 45.0151383, 141.8454311 45.015449, 141.8453427 45.0155046, 141.8452329 45.0155619, 141.84511 45.015612, 141.8448878 45.0156841, 141.8447189 45.015743, 141.8445579 45.0157981, 141.8443938 45.0158555, 141.8440021 45.0160325, 141.8436833 45.0161685, 141.8436054 45.0161906, 141.8434373 45.0162002)",2,645,上問寒幌延停車場線
129904113,secondary,False,False,28.602,,"LINESTRING (141.846628 45.0153187, 141.8467346 45.0153567, 141.8469779 45.0153737)",2,645,上問寒幌延停車場線
129905966,tertiary,False,False,127.465,,"LINESTRING (141.846628 45.0153187, 141.8465367 45.0153859, 141.8464849 45.0154325, 141.8464527 45.0154767, 141.8464333 45.0155336, 141.8464255 45.0155947, 141.8463014 45.0164143)",,,
129904113,secondary,False,False,50.806,,"LINESTRING (141.8469779 45.0153737, 141.8476204 45.0154234)",2,645,上問寒幌延停車場線
129905699,residential,False,False,91.246,,"LINESTRING (141.8469779 45.0153737, 141.8471032 45.0145579)",,,
129905699,residential,False,True,120.875,,"LINESTRING (141.8469779 45.0153737, 141.8467957 45.0164531)",,,
129904113,secondary,False,True,28.602,,"LINESTRING (141.8469779 45.0153737, 141.8467346 45.0153567, 141.846628 45.0153187)",2,645,上問寒幌延停車場線
129904113,secondary,False,True,50.806,,"LINESTRING (141.8476204 45.0154234, 141.8469779 45.0153737)",2,645,上問寒幌延停車場線
129904113,secondary,False,False,52.238,,"LINESTRING (141.8476204 45.0154234, 141.8477572 45.0154327, 141.8482819 45.0154684)",2,645,上問寒幌延停車場線
129906540,residential,False,True,120.936,,"LINESTRING (141.8476204 45.0154234, 141.8476107 45.0154845, 141.8474551 45.0165047)",,,
129907361,residential,False,False,176.213,,"LINESTRING (141.8476204 45.0154234, 141.8476316 45.0153636, 141.8477834 45.0143195, 141.8484512 45.0143702)",,,
129905927,residential,False,False,122.837,,"LINESTRING (141.8482819 45.0154684, 141.8484512 45.0143702)",,,
129904113,secondary,False,False,52.353,,"LINESTRING (141.8482819 45.0154684, 141.8488279 45.0155097, 141.8489432 45.0155233)",2,645,上問寒幌延停車場線
129904113,secondary,False,True,52.238,,"LINESTRING (141.8482819 45.0154684, 141.8477572 45.0154327, 141.8476204 45.0154234)",2,645,上問寒幌延停車場線
129905724,residential,False,False,121.354,,"LINESTRING (141.8482819 45.0154684, 141.8481295 45.0164811, 141.8481259 45.016554)",,,
129904113,secondary,False,True,52.353,,"LINESTRING (141.8489432 45.0155233, 141.8488279 45.0155097, 141.8482819 45.0154684)",2,645,上問寒幌延停車場線
129904525,primary,False,False,123.412,,"LINESTRING (141.8489432 45.0155233, 141.8489661 45.0154218, 141.8490974 45.0145289, 141.8491133 45.0144201)",2,121,稚内幌延線
129906577,tertiary,False,False,121.025,,"LINESTRING (141.8489432 45.0155233, 141.8489274 45.0156009, 141.8487959 45.0165385, 141.8487855 45.0166059)",,,
855420642,primary,False,True,52.736999999999995,,"LINESTRING (141.8489432 45.0155233, 141.8490606 45.0155364, 141.8496098 45.015576)",2,121,稚内幌延線
855420642,primary,False,False,61.234,,"LINESTRING (141.8503843 45.0156351, 141.8496098 45.015576)",2,121,稚内幌延線
855420642,primary,False,True,15.47,,"LINESTRING (141.8503843 45.0156351, 141.85058 45.0156498)",2,121,稚内幌延線
129906593,residential,False,False,124.204,,"LINESTRING (141.8503843 45.0156351, 141.8503934 45.0155727, 141.8505464 45.014524)",,,
129906885,residential,False,True,120.732,,"LINESTRING (141.8503843 45.0156351, 141.8503722 45.0157167, 141.8502391 45.0166632, 141.8502318 45.0167155)",,,
129905648,residential,False,True,53.705,,"LINESTRING (141.851886 45.0157473, 141.8519538 45.0152667)",,,
855420642,primary,False,False,103.229,,"LINESTRING (141.851886 45.0157473, 141.85058 45.0156498)",2,121,稚内幌延線
"[855420642, 855420643, 129904558]",primary,False,True,159.67799999999997,yes,"LINESTRING (141.851886 45.0157473, 141.8529589 45.0158252, 141.8532053 45.0158458, 141.8537995 45.0158899, 141.8539061 45.0158984)",2,121,稚内幌延線
129904549,primary,False,True,121.32,,"LINESTRING (141.8539061 45.0158984, 141.8538933 45.0160051, 141.8537535 45.0169841)",2,121,稚内幌延線
"[855420642, 855420643, 129904558]",primary,False,False,159.678,yes,"LINESTRING (141.8539061 45.0158984, 141.8537995 45.0158899, 141.8532053 45.0158458, 141.8529589 45.0158252, 141.851886 45.0157473)",2,121,稚内幌延線
"[855651624, 855651625, 129906481]",residential,False,True,249.29700000000003,yes,"LINESTRING (141.8539061 45.0158984, 141.8539194 45.01582, 141.8539945 45.0152721, 141.8540328 45.0150317, 141.8541037 45.0145273, 141.8541429 45.0142815, 141.8542302 45.0136682)",,,
855663651,tertiary,False,True,73.637,,"LINESTRING (141.8453696 45.0163459, 141.8463014 45.0164143)",,,
129906853,residential,False,False,193.158,,"LINESTRING (141.8453696 45.0163459, 141.8452594 45.017046, 141.8451187 45.0180095, 141.8451104 45.0180733)",,,
129907489,tertiary,False,False,157.69100000000003,,"LINESTRING (141.8453696 45.0163459, 141.8451489 45.0163339, 141.8449946 45.0163398, 141.8448599 45.0163535, 141.8447576 45.0163693, 141.8446333 45.016396, 141.844448 45.0164395, 141.8442604 45.0164825, 141.844081 45.0165168, 141.8439402 45.0165375, 141.8437778 45.0165471, 141.843633 45.0165492, 141.8434041 45.0165362)",2,,
855663651,tertiary,False,False,73.637,,"LINESTRING (141.8463014 45.0164143, 141.8453696 45.0163459)",,,
129905966,tertiary,False,False,193.592,,"LINESTRING (141.8463014 45.0164143, 141.8462884 45.0164747, 141.8460457 45.0180834, 141.8460317 45.0181447)",,,
129905966,tertiary,False,True,127.46500000000002,,"LINESTRING (141.8463014 45.0164143, 141.8464255 45.0155947, 141.8464333 45.0155336, 141.8464527 45.0154767, 141.8464849 45.0154325, 141.8465367 45.0153859, 141.846628 45.0153187)",,,
855663651,tertiary,False,True,39.096,,"LINESTRING (141.8463014 45.0164143, 141.8463984 45.0164237, 141.8467957 45.0164531)",,,
129904884,secondary,False,False,37.555,,"LINESTRING (141.8434373 45.0162002, 141.843442 45.0163252, 141.8434041 45.0165362)",2,256,豊富遠別線
"[129904104, 129905098]","['unclassified', 'secondary']",False,True,324.37399999999997,,"LINESTRING (141.8434373 45.0162002, 141.8436054 45.0161906, 141.8436833 45.0161685, 141.8440021 45.0160325, 141.8443938 45.0158555, 141.8445579 45.0157981, 141.8447189 45.015743, 141.8448878 45.0156841, 141.84511 45.015612, 141.8452329 45.0155619, 141.8453427 45.0155046, 141.8454311 45.015449, 141.8458257 45.0151383, 141.8460358 45.0149846, 141.846248 45.0148974, 141.8465681 45.0152483, 141.846628 45.0153187)",2,645,上問寒幌延停車場線
129905699,residential,False,False,120.875,,"LINESTRING (141.8467957 45.0164531, 141.8469779 45.0153737)",,,
855663651,tertiary,False,True,52.148,,"LINESTRING (141.8467957 45.0164531, 141.8474551 45.0165047)",,,
129906671,residential,False,True,192.983,,"LINESTRING (141.8467957 45.0164531, 141.846728 45.016945, 141.8465694 45.0180401, 141.8465575 45.0181224, 141.8465538 45.0181801)",,,
855663651,tertiary,False,False,39.096,,"LINESTRING (141.8467957 45.0164531, 141.8463984 45.0164237, 141.8463014 45.0164143)",,,
855663651,tertiary,False,False,52.148,,"LINESTRING (141.8474551 45.0165047, 141.8467957 45.0164531)",,,
855663651,tertiary,False,True,53.012,,"LINESTRING (141.8474551 45.0165047, 141.8481259 45.016554)",,,
129906540,residential,False,False,120.936,,"LINESTRING (141.8474551 45.0165047, 141.8476107 45.0154845, 141.8476204 45.0154234)",,,
129906804,residential,False,True,193.366,,"LINESTRING (141.8474551 45.0165047, 141.8472131 45.0181662, 141.8472014 45.0182344)",,,
129904884,secondary,False,False,155.08100000000002,,"LINESTRING (141.8434041 45.0165362, 141.8432183 45.0178625, 141.8432098 45.0179241)",2,256,豊富遠別線
129904884,secondary,False,True,37.555,,"LINESTRING (141.8434041 45.0165362, 141.843442 45.0163252, 141.8434373 45.0162002)",2,256,豊富遠別線
129907489,tertiary,False,True,157.69099999999997,,"LINESTRING (141.8434041 45.0165362, 141.843633 45.0165492, 141.8437778 45.0165471, 141.8439402 45.0165375, 141.844081 45.0165168, 141.8442604 45.0164825, 141.844448 45.0164395, 141.8446333 45.016396, 141.8447576 45.0163693, 141.8448599 45.0163535, 141.8449946 45.0163398, 141.8451489 45.0163339, 141.8453696 45.0163459)",2,,
855663651,tertiary,False,False,53.012,,"LINESTRING (141.8481259 45.016554, 141.8474551 45.0165047)",,,
129905724,residential,False,True,121.354,,"LINESTRING (141.8481259 45.016554, 141.8481295 45.0164811, 141.8482819 45.0154684)",,,
129906943,residential,False,False,193.64100000000002,,"LINESTRING (141.8481259 45.016554, 141.8481248 45.0166172, 141.8480053 45.0176216, 141.8479326 45.018233, 141.8479237 45.0182894)",,,
855663651,tertiary,False,True,52.174,,"LINESTRING (141.8481259 45.016554, 141.8486888 45.0165955, 141.8487855 45.0166059)",,,
129906577,tertiary,False,True,121.025,,"LINESTRING (141.8487855 45.0166059, 141.8487959 45.0165385, 141.8489274 45.0156009, 141.8489432 45.0155233)",,,
201982862,tertiary,False,True,193.478,,"LINESTRING (141.8487855 45.0166059, 141.8487757 45.0166737, 141.8487354 45.016942, 141.8487133 45.0170895, 141.848535 45.0182765, 141.8485276 45.0183363)",,,
855663651,tertiary,False,False,52.174,,"LINESTRING (141.8487855 45.0166059, 141.8486888 45.0165955, 141.8481259 45.016554)",,,
855663651,tertiary,False,True,53.0,,"LINESTRING (141.8487855 45.0166059, 141.8488812 45.0166148, 141.8494557 45.016658)",,,
