osmid,lanes,highway,oneway,reversed,length,geometry,ref,name,bridge
57391889,2,tertiary,False,False,111.062,"LINESTRING (135.7158107 34.5665706, 135.7163581 34.5656793)",,,
57391889,2,tertiary,False,True,51.984,"LINESTRING (135.7184474 34.5622209, 135.7181764 34.5626317)",,,
57391889,2,tertiary,False,False,170.556,"LINESTRING (135.7184474 34.5622209, 135.7190522 34.5614743, 135.719254 34.5609674, 135.7192929 34.5608696)",,,
"[130671346, 188702559]",,unclassified,False,False,289.33399999999995,"LINESTRING (135.7184474 34.5622209, 135.7183383 34.5621883, 135.718245 34.5621089, 135.7182464 34.5618237, 135.7182324 34.5614882, 135.7182134 34.5612892, 135.7182043 34.5611401, 135.7181989 34.5610296, 135.7181614 34.5608706, 135.7181292 34.5607138, 135.7181399 34.5605768, 135.7180809 34.56042, 135.7179843 34.5602344, 135.7178886 34.5599365, 135.7177515 34.5597924)",,,
57391889,2,tertiary,False,False,51.984,"LINESTRING (135.7181764 34.5626317, 135.7184474 34.5622209)",,,
130670225,2,secondary,False,False,67.53,"LINESTRING (135.7181764 34.5626317, 135.7175237 34.562349)",253,中筋出作川合線,
57391889,2,tertiary,False,True,147.64100000000002,"LINESTRING (135.7181764 34.5626317, 135.7178829 34.5633562, 135.7175104 34.5638295)",,,
130670225,2,secondary,False,True,64.65100000000001,"LINESTRING (135.7181764 34.5626317, 135.718457 34.5627511, 135.7186373 34.5627945, 135.7188364 34.5628242)",253,中筋出作川合線,
130670798,,unclassified,False,False,83.64,"LINESTRING (135.7127641 34.5593252, 135.7122747 34.5599603)",,,
130670225,2,secondary,False,False,36.941,"LINESTRING (135.7127641 34.5593252, 135.7125907 34.5592664, 135.7123826 34.5592191)",253,中筋出作川合線,
130670225,2,secondary,False,True,45.607,"LINESTRING (135.7127641 34.5593252, 135.7129569 34.55941, 135.7131906 34.5595362)",253,中筋出作川合線,
187395017,,unclassified,False,True,66.69,"LINESTRING (135.7123826 34.5592191, 135.711998 34.5597284)",,,
130670225,2,secondary,False,False,54.411,"LINESTRING (135.7123826 34.5592191, 135.7122553 34.5591936, 135.7121103 34.5591849, 135.7119508 34.5591928, 135.7117936 34.5592059)",253,中筋出作川合線,
130670225,2,secondary,False,True,36.941,"LINESTRING (135.7123826 34.5592191, 135.7125907 34.5592664, 135.7127641 34.5593252)",253,中筋出作川合線,
57391889,2,tertiary,False,True,149.194,"LINESTRING (135.7198881 34.5585685, 135.719815 34.5588539, 135.7195936 34.559888)",,,
"[130670480, 130670642]",,unclassified,False,False,26.034999999999997,"LINESTRING (135.7198881 34.5585685, 135.7199948 34.5585662, 135.72017 34.55859)",,,yes
"[130670480, 130670642]",,unclassified,False,True,26.034999999999997,"LINESTRING (135.72017 34.55859, 135.7199948 34.5585662, 135.7198881 34.5585685)",,,yes
130670225,2,secondary,False,True,54.411,"LINESTRING (135.7117936 34.5592059, 135.7119508 34.5591928, 135.7121103 34.5591849, 135.7122553 34.5591936, 135.7123826 34.5592191)",253,中筋出作川合線,
130670225,2,secondary,False,False,38.09,"LINESTRING (135.7135363 34.5597267, 135.7131906 34.5595362)",253,中筋出作川合線,
130670944,,unclassified,False,False,48.303,"LINESTRING (135.7135363 34.5597267, 135.7132449 34.5600888)",,,
130670225,2,secondary,False,True,75.211,"LINESTRING (135.7135363 34.5597267, 135.7139331 34.5599361, 135.7142391 34.5600761)",253,中筋出作川合線,
130671198,,unclassified,False,False,169.073,"LINESTRING (135.7177515 34.5597924, 135.7186192 34.5598187, 135.7195936 34.559888)",,,
"[130671346, 188702559]",,unclassified,False,True,289.334,"LINESTRING (135.7177515 34.5597924, 135.7178886 34.5599365, 135.7179843 34.5602344, 135.7180809 34.56042, 135.7181399 34.5605768, 135.7181292 34.5607138, 135.7181614 34.5608706, 135.7181989 34.5610296, 135.7182043 34.5611401, 135.7182134 34.5612892, 135.7182324 34.5614882, 135.7182464 34.5618237, 135.718245 34.5621089, 135.7183383 34.5621883, 135.7184474 34.5622209)",,,
57391889,2,tertiary,False,False,149.194,"LINESTRING (135.7195936 34.559888, 135.719815 34.5588539, 135.7198881 34.5585685)",,,
57391889,2,tertiary,False,True,112.59900000000002,"LINESTRING (135.7195936 34.559888, 135.7195447 34.5600812, 135.719358 34.5606827, 135.7192929 34.5608696)",,,
130671198,,unclassified,False,True,169.073,"LINESTRING (135.7195936 34.559888, 135.7186192 34.5598187, 135.7177515 34.5597924)",,,
130670798,,unclassified,False,True,83.64,"LINESTRING (135.7122747 34.5599603, 135.7127641 34.5593252)",,,
130671222,,unclassified,False,False,46.276,"LINESTRING (135.7122747 34.5599603, 135.7126853 34.5602029)",,,
130671344,,unclassified,False,False,134.429,"LINESTRING (135.7122747 34.5599603, 135.7120064 34.560378, 135.7121124 34.560564, 135.7119728 34.5607889, 135.712077 34.5610537)",,,
130670225,2,secondary,False,True,28.142,"LINESTRING (135.7142391 34.5600761, 135.7145196 34.5601795)",253,中筋出作川合線,
130671155,,unclassified,False,False,50.698,"LINESTRING (135.7142391 34.5600761, 135.7138958 34.5604338)",,,
130670225,2,secondary,False,False,75.211,"LINESTRING (135.7142391 34.5600761, 135.7139331 34.5599361, 135.7135363 34.5597267)",253,中筋出作川合線,
130670944,,unclassified,False,True,40.234,"LINESTRING (135.713007 34.560393, 135.7132449 34.5600888)",,,
130671124,,unclassified,False,False,68.799,"LINESTRING (135.713007 34.560393, 135.7136579 34.560702)",,,
130671222,,unclassified,False,True,36.258,"LINESTRING (135.713007 34.560393, 135.7126853 34.5602029)",,,
130671260,,unclassified,False,False,40.966,"LINESTRING (135.713007 34.560393, 135.7127832 34.560712)",,,
"[130670681, 130671347, 130670372]",,residential,False,True,211.201,"LINESTRING (135.720512 34.560483, 135.7205615 34.5610038, 135.7205432 34.5611414, 135.7203745 34.5612616, 135.7201945 34.5613046, 135.7200077 34.561315, 135.7198354 34.5612591, 135.7196864 34.5611727, 135.7194888 34.561023, 135.7192929 34.5608696)",,,yes
130671262,,unclassified,False,False,58.341,"LINESTRING (135.7155015 34.5605462, 135.7149306 34.5607791)",,,
130670225,2,secondary,False,False,98.78,"LINESTRING (135.7155015 34.5605462, 135.7153969 34.5604975, 135.7152142 34.5604281, 135.7145196 34.5601795)",253,中筋出作川合線,
