osmid,oneway,highway,reversed,length,geometry,ref,name,maxspeed,lanes,width
128249096,False,residential,True,61.25,"LINESTRING (133.2325493 35.5348917, 133.2318748 35.5348454)",,,,,
128249161,False,residential,False,64.203,"LINESTRING (133.2325493 35.5348917, 133.2332567 35.5349364)",,,,,
128249161,False,residential,True,64.203,"LINESTRING (133.2332567 35.5349364, 133.2325493 35.5348917)",,,,,
128249937,False,residential,False,118.201,"LINESTRING (133.2332567 35.5349364, 133.2345583 35.5350264)",,,,,
128249937,False,residential,True,118.201,"LINESTRING (133.2345583 35.5350264, 133.2332567 35.5349364)",,,,,
128250202,False,residential,True,105.155,"LINESTRING (133.2345583 35.5350264, 133.2357174 35.5350944)",,,,,
128249189,False,residential,False,68.365,"LINESTRING (133.2357174 35.5350944, 133.2364695 35.5351529)",,,,,
128249774,False,residential,True,44.973,"LINESTRING (133.2357174 35.5350944, 133.2357515 35.5346909)",,,,,
128250202,False,residential,False,105.155,"LINESTRING (133.2357174 35.5350944, 133.2345583 35.5350264)",,,,,
128250402,False,residential,False,130.74499999999998,"LINESTRING (133.2357174 35.5350944, 133.2356639 35.5356023, 133.2356532 35.5357357, 133.2356485 35.535816, 133.2356519 35.5358734, 133.2356575 35.5359274, 133.2356699 35.5359694, 133.2357127 35.5360975, 133.2357771 35.5362533)",,,,,
128248857,False,residential,False,46.807,"LINESTRING (133.2302835 35.5351621, 133.2303585 35.5347456)",,,,,
128249818,False,residential,True,112.578,"LINESTRING (133.2302835 35.5351621, 133.2300954 35.5361629)",,,,,
128249863,False,residential,True,51.608,"LINESTRING (133.2302835 35.5351621, 133.2308519 35.5352004)",,,,,
128249664,False,residential,True,54.46,"LINESTRING (133.2308519 35.5352004, 133.2314516 35.5352419)",,,,,
128249863,False,residential,False,51.608,"LINESTRING (133.2308519 35.5352004, 133.2302835 35.5351621)",,,,,
128249906,False,residential,False,114.78,"LINESTRING (133.2308519 35.5352004, 133.2306636 35.5362212)",,,,,
388571451,False,residential,False,41.455,"LINESTRING (133.2279242 35.5352644, 133.227868 35.5356344)",,,,,
128248982,False,residential,False,37.702,"LINESTRING (133.2314516 35.5352419, 133.2318673 35.5352649)",,,,,
128249664,False,residential,False,54.46,"LINESTRING (133.2314516 35.5352419, 133.2308519 35.5352004)",,,,,
128249742,False,residential,True,118.603,"LINESTRING (133.2314516 35.5352419, 133.2312562 35.5362966)",,,,,
128248982,False,residential,True,37.702,"LINESTRING (133.2318673 35.5352649, 133.2314516 35.5352419)",,,,,
128249044,False,residential,True,60.358,"LINESTRING (133.2318673 35.5352649, 133.2318724 35.5358077)",,,,,
128249451,False,residential,False,46.651,"LINESTRING (133.2318673 35.5352649, 133.2318748 35.5348454)",,,,,
128248959,False,residential,False,95.881,"LINESTRING (133.2283519 35.5354197, 133.2279007 35.5361999)",,,,,
128249876,False,residential,True,41.659,"LINESTRING (133.2283519 35.5354197, 133.2288069 35.5354769)",,,,,
128249715,False,residential,True,39.761,"LINESTRING (133.2364189 35.5355081, 133.2364695 35.5351529)",,,,,
128250204,False,residential,False,76.328,"LINESTRING (133.2364189 35.5355081, 133.2363405 35.5360519, 133.2363276 35.5361904)",,,,,
128249876,False,residential,False,56.92,"LINESTRING (133.2294286 35.5355549, 133.2288069 35.5354769)",,,,,
128250065,True,residential,False,97.807,"LINESTRING (133.2294286 35.5355549, 133.2292878 35.536427)",,,,,
128249044,False,residential,False,60.358,"LINESTRING (133.2318724 35.5358077, 133.2318673 35.5352649)",,,,,
128249352,False,residential,True,61.652,"LINESTRING (133.2318724 35.5358077, 133.2318635 35.5363621)",,,,,
128249763,False,residential,True,60.993,"LINESTRING (133.2318724 35.5358077, 133.2325464 35.5358154)",,,,,
115497127,False,tertiary,False,129.22,"LINESTRING (133.2325464 35.5358154, 133.232549 35.5369775)",,,40,2,
115497127,False,tertiary,True,102.711,"LINESTRING (133.2325464 35.5358154, 133.2325493 35.5348917)",,,40,2,
128249763,False,residential,False,60.993,"LINESTRING (133.2325464 35.5358154, 133.2318724 35.5358077)",,,,,
128249082,False,residential,False,44.175,"LINESTRING (133.2300954 35.5361629, 133.2300176 35.5365551)",,,,,
128249818,False,residential,False,112.578,"LINESTRING (133.2300954 35.5361629, 133.2302835 35.5351621)",,,,,
128249926,False,residential,False,51.821,"LINESTRING (133.2300954 35.5361629, 133.2306636 35.5362212)",,,,,
128248959,False,residential,True,95.881,"LINESTRING (133.2279007 35.5361999, 133.2283519 35.5354197)",,,,,
128249017,False,residential,False,55.103,"LINESTRING (133.2279007 35.5361999, 133.2276527 35.5366525)",,,,,
1136914087,False,tertiary,True,68.426,"LINESTRING (133.2279007 35.5361999, 133.2286418 35.5363223)",,,40,2,
1136914087,False,tertiary,False,13.097999999999999,"LINESTRING (133.2279007 35.5361999, 133.2278463 35.5361916, 133.2277584 35.5361783)",,,40,2,
128249319,False,residential,True,54.273,"LINESTRING (133.2306636 35.5362212, 133.2312562 35.5362966)",,,,,
128249906,False,residential,True,114.78,"LINESTRING (133.2306636 35.5362212, 133.2308519 35.5352004)",,,,,
128249926,False,residential,True,51.821,"LINESTRING (133.2306636 35.5362212, 133.2300954 35.5361629)",,,,,
128249288,False,residential,False,39.842,"LINESTRING (133.2286418 35.5363223, 133.2286122 35.5366798)",,,,,
128249288,False,residential,True,95.184,"LINESTRING (133.2286418 35.5363223, 133.2288069 35.5354769)",,,,,
1136914087,False,tertiary,False,68.426,"LINESTRING (133.2286418 35.5363223, 133.2279007 35.5361999)",,,40,2,
1136914087,False,tertiary,True,59.601,"LINESTRING (133.2286418 35.5363223, 133.2292878 35.536427)",,,40,2,
128250204,False,residential,True,52.114999999999995,"LINESTRING (133.2357771 35.5362533, 133.2362854 35.5362237, 133.2363059 35.5362204, 133.236321 35.5362116, 133.2363276 35.5361904)",,,,,
128250323,False,residential,True,80.54899999999999,"LINESTRING (133.2357771 35.5362533, 133.23591 35.5365571, 133.2359788 35.5367143, 133.2360874 35.5369321)",,,,,
128250402,False,residential,True,130.745,"LINESTRING (133.2357771 35.5362533, 133.2357127 35.5360975, 133.2356699 35.5359694, 133.2356575 35.5359274, 133.2356519 35.5358734, 133.2356485 35.535816, 133.2356532 35.5357357, 133.2356639 35.5356023, 133.2357174 35.5350944)",,,,,
128249319,False,residential,False,54.273,"LINESTRING (133.2312562 35.5362966, 133.2306636 35.5362212)",,,,,
128249742,False,residential,False,118.603,"LINESTRING (133.2312562 35.5362966, 133.2314516 35.5352419)",,,,,
128249924,False,residential,False,55.432,"LINESTRING (133.2312562 35.5362966, 133.2318635 35.5363621)",,,,,
128249253,False,residential,False,56.003,"LINESTRING (133.2318635 35.5363621, 133.2318717 35.5368657)",,,,,4
128249352,False,residential,False,61.652,"LINESTRING (133.2318635 35.5363621, 133.2318724 35.5358077)",,,,,
128249924,False,residential,True,55.432,"LINESTRING (133.2318635 35.5363621, 133.2312562 35.5362966)",,,,,
115493293,False,tertiary,True,42.133,"LINESTRING (133.2294026 35.5364457, 133.2298575 35.5365266)",,,40,2,
128249963,True,residential,False,195.589,"LINESTRING (133.2294026 35.5364457, 133.2297338 35.5347075)",,,,,
1136914086,False,tertiary,False,10.594,"LINESTRING (133.2294026 35.5364457, 133.2292878 35.536427)",,,,2,
115493293,False,tertiary,False,14.829,"LINESTRING (133.2300176 35.5365551, 133.2298575 35.5365266)",,,40,2,
115493293,False,tertiary,True,30.278,"LINESTRING (133.2300176 35.5365551, 133.2303462 35.5366065)",,,40,2,
128249082,False,residential,True,44.175,"LINESTRING (133.2300176 35.5365551, 133.2300954 35.5361629)",,,,,
115493293,False,tertiary,False,30.278,"LINESTRING (133.2303462 35.5366065, 133.2300176 35.5365551)",,,40,2,
115493293,False,tertiary,True,58.054,"LINESTRING (133.2303462 35.5366065, 133.2309745 35.5367122)",,,40,2,
128249284,False,residential,False,104.59,"LINESTRING (133.2303462 35.5366065, 133.2303127 35.5375467)",,,,,
128249017,False,residential,True,55.103,"LINESTRING (133.2276527 35.5366525, 133.2279007 35.5361999)",,,,,
128249175,False,residential,False,51.477,"LINESTRING (133.2276527 35.5366525, 133.2273981 35.5370665)",,,,,
128249202,False,residential,False,86.873,"LINESTRING (133.2276527 35.5366525, 133.2286122 35.5366798)",,,,,
115493293,False,tertiary,False,58.054,"LINESTRING (133.2309745 35.5367122, 133.2303462 35.5366065)",,,40,2,
115493293,False,tertiary,True,82.957,"LINESTRING (133.2309745 35.5367122, 133.2318717 35.5368657)",,,40,2,
128249681,False,residential,True,94.184,"LINESTRING (133.2309745 35.5367122, 133.2309686 35.5375592)",,,,,
128249202,False,residential,True,86.873,"LINESTRING (133.2286122 35.5366798, 133.2276527 35.5366525)",,,,,
128249222,False,residential,False,46.271,"LINESTRING (133.2286122 35.5366798, 133.2286062 35.5370959)",,,,,
128249288,False,residential,True,39.842,"LINESTRING (133.2286122 35.5366798, 133.2286418 35.5363223)",,,,,
115493293,False,tertiary,False,82.957,"LINESTRING (133.2318717 35.5368657, 133.2309745 35.5367122)",,,40,2,
115493293,False,tertiary,True,62.533,"LINESTRING (133.2318717 35.5368657, 133.232549 35.5369775)",,,40,2,
128248859,False,residential,False,79.879,"LINESTRING (133.2318717 35.5368657, 133.2318906 35.5375839)",,,,,4
128249253,False,residential,True,56.003,"LINESTRING (133.2318717 35.5368657, 133.2318635 35.5363621)",,,,,4
128250323,False,residential,False,80.549,"LINESTRING (133.2360874 35.5369321, 133.2359788 35.5367143, 133.23591 35.5365571, 133.2357771 35.5362533)",,,,,
128250323,False,residential,True,48.327,"LINESTRING (133.2360874 35.5369321, 133.2362288 35.5372537, 133.2362509 35.537345)",,,,,
388561128,False,residential,False,86.13499999999999,"LINESTRING (133.2360874 35.5369321, 133.2366266 35.5368271, 133.2369315 35.5367794, 133.2370185 35.536778)",,,,,
115493293,False,tertiary,False,64.568,"LINESTRING (133.2332479 35.5370947, 133.232549 35.5369775)",,,40,2,
128249674,False,residential,True,66.169,"LINESTRING (133.2332479 35.5370947, 133.2332589 35.5376897)",,,,,
115493293,False,tertiary,True,180.38500000000002,"LINESTRING (133.2332479 35.5370947, 133.2340705 35.5372206, 133.2345352 35.5372798, 133.2349099 35.5373149, 133.2352172 35.5373413)",,,40,2,
128249134,False,residential,False,89.899,"LINESTRING (133.227613 35.5370748, 133.2286062 35.5370959)",,,,,
128249175,False,residential,True,19.467,"LINESTRING (133.227613 35.5370748, 133.2273981 35.5370665)",,,,,
128249651,False,residential,True,45.822,"LINESTRING (133.227613 35.5370748, 133.2275883 35.5374864)",,,,,
128248887,False,residential,True,45.853,"LINESTRING (133.2286062 35.5370959, 133.2285972 35.5375082)",,,,,
128249134,False,residential,True,89.899,"LINESTRING (133.2286062 35.5370959, 133.227613 35.5370748)",,,,,
128249222,False,residential,True,46.271,"LINESTRING (133.2286062 35.5370959, 133.2286122 35.5366798)",,,,,
115493293,False,tertiary,False,93.68,"LINESTRING (133.2362509 35.537345, 133.2360285 35.5373568, 133.2356263 35.5373649, 133.2352172 35.5373413)",,,40,2,
115493293,False,tertiary,True,46.688,"LINESTRING (133.2362509 35.537345, 133.2366131 35.5373121, 133.2366822 35.537315, 133.236757 35.537343)",,,40,2,
128250323,False,residential,False,48.327,"LINESTRING (133.2362509 35.537345, 133.2362288 35.5372537, 133.2360874 35.5369321)",,,,,
128249471,False,residential,False,41.713,"LINESTRING (133.2352172 35.5373413, 133.235205 35.5377163)",,,,,
115493293,False,tertiary,False,180.385,"LINESTRING (133.2352172 35.5373413, 133.2349099 35.5373149, 133.2345352 35.5372798, 133.2340705 35.5372206, 133.2332479 35.5370947)",,,40,2,
115493293,False,tertiary,True,93.68,"LINESTRING (133.2352172 35.5373413, 133.2356263 35.5373649, 133.2360285 35.5373568, 133.2362509 35.537345)",,,40,2,
128249136,False,residential,False,52.251,"LINESTRING (133.2275883 35.5374864, 133.2275762 35.5379562)",,,,,
128249237,False,residential,True,91.321,"LINESTRING (133.2275883 35.5374864, 133.2285972 35.5375082)",,,,,
128249502,False,residential,True,37.642,"LINESTRING (133.2275883 35.5374864, 133.2271725 35.5374756)",,,,,
128249651,False,residential,False,45.822,"LINESTRING (133.2275883 35.5374864, 133.227613 35.5370748)",,,,,
128249403,False,residential,True,57.648,"LINESTRING (133.2271725 35.5374756, 133.2269044 35.5379459)",,,,,
128249502,False,residential,False,37.642,"LINESTRING (133.2271725 35.5374756, 133.2275883 35.5374864)",,,,,
128249535,False,residential,True,49.86,"LINESTRING (133.2271725 35.5374756, 133.2273981 35.5370665)",,,,,
128248887,False,residential,False,45.853,"LINESTRING (133.2285972 35.5375082, 133.2286062 35.5370959)",,,,,
128249237,False,residential,False,91.321,"LINESTRING (133.2285972 35.5375082, 133.2275883 35.5374864)",,,,,
128249396,False,residential,False,52.311,"LINESTRING (133.2285972 35.5375082, 133.2285831 35.5379785)",,,,,
128250093,False,residential,False,59.038,"LINESTRING (133.2285972 35.5375082, 133.2292496 35.5375159)",,,,,
128249525,False,residential,True,10.537,"LINESTRING (133.2292496 35.5375159, 133.229366 35.5375188)",,,,,
128249850,True,residential,False,101.412,"LINESTRING (133.2292496 35.5375159, 133.2292199 35.5384276)",,,,,
128250093,False,residential,True,59.038,"LINESTRING (133.2292496 35.5375159, 133.2285972 35.5375082)",,,,,
128249525,False,residential,False,10.537,"LINESTRING (133.229366 35.5375188, 133.2292496 35.5375159)",,,,,
128249622,False,residential,False,41.249,"LINESTRING (133.229366 35.5375188, 133.229821 35.5375418)",,,,,
128250297,True,residential,False,119.376,"LINESTRING (133.229366 35.5375188, 133.2293929 35.536591, 133.2294026 35.5364457)",,,,,
128248918,False,residential,True,28.367,"LINESTRING (133.2299992 35.5375447, 133.2303127 35.5375467)",,,,,
128249105,False,residential,True,47.897,"LINESTRING (133.2299992 35.5375447, 133.2299812 35.5379752)",,,,,
128249622,False,residential,True,16.127,"LINESTRING (133.2299992 35.5375447, 133.229821 35.5375418)",,,,,
128248918,False,residential,False,28.367,"LINESTRING (133.2303127 35.5375467, 133.2299992 35.5375447)",,,,,
128249284,False,residential,True,104.59,"LINESTRING (133.2303127 35.5375467, 133.2303462 35.5366065)",,,,,
128249300,False,residential,False,59.364,"LINESTRING (133.2303127 35.5375467, 133.2309686 35.5375592)",,,,,
128249300,False,residential,True,59.364,"LINESTRING (133.2309686 35.5375592, 133.2303127 35.5375467)",,,,,
128249408,False,residential,False,49.195,"LINESTRING (133.2309686 35.5375592, 133.2309741 35.5380016)",,,,,
128249681,False,residential,False,94.184,"LINESTRING (133.2309686 35.5375592, 133.2309745 35.5367122)",,,,,
128249711,False,residential,True,83.471,"LINESTRING (133.2309686 35.5375592, 133.2318906 35.5375839)",,,,,
128248859,False,residential,True,79.879,"LINESTRING (133.2318906 35.5375839, 133.2318717 35.5368657)",,,,,4
128249229,False,unclassified,True,60.574,"LINESTRING (133.2318906 35.5375839, 133.2325597 35.5376016)",,,,,
128249711,False,residential,False,83.471,"LINESTRING (133.2318906 35.5375839, 133.2309686 35.5375592)",,,,,
115497127,False,tertiary,False,103.129,"LINESTRING (133.2325597 35.5376016, 133.2325808 35.5385289)",,,40,2,
115497127,False,tertiary,True,69.404,"LINESTRING (133.2325597 35.5376016, 133.232549 35.5369775)",,,40,2,
128249229,False,unclassified,False,60.574,"LINESTRING (133.2325597 35.5376016, 133.2318906 35.5375839)",,,,,
128248874,False,residential,True,92.675,"LINESTRING (133.2332589 35.5376897, 133.2342831 35.537695)",,,,,
128249456,False,residential,False,44.894,"LINESTRING (133.2332589 35.5376897, 133.2332515 35.5380934)",,,,,
128249674,False,residential,False,66.169,"LINESTRING (133.2332589 35.5376897, 133.2332479 35.5370947)",,,,,
128248874,False,residential,False,92.675,"LINESTRING (133.2342831 35.537695, 133.2332589 35.5376897)",,,,,
128249230,False,residential,True,27.409,"LINESTRING (133.2342831 35.537695, 133.234586 35.5376974)",,,,,
128249777,False,residential,False,49.665,"LINESTRING (133.2342831 35.537695, 133.2342691 35.5381415)",,,,,
128249230,False,residential,False,56.048,"LINESTRING (133.235205 35.5377163, 133.234586 35.5376974)",,,,,
128249471,False,residential,True,41.713,"LINESTRING (133.235205 35.5377163, 133.2352172 35.5373413)",,,,,
128249918,False,residential,False,18.04,"LINESTRING (133.235205 35.5377163, 133.2352005 35.5378785)",,,,,
128248861,False,residential,False,53.76,"LINESTRING (133.2269044 35.5379459, 133.2266396 35.5383787)",,,,,
128249403,False,residential,False,57.648,"LINESTRING (133.2269044 35.5379459, 133.2271725 35.5374756)",,,,,
128249430,False,residential,True,60.797,"LINESTRING (133.2269044 35.5379459, 133.2275762 35.5379562)",,,,,
128249058,False,residential,False,91.141,"LINESTRING (133.2275762 35.5379562, 133.2285831 35.5379785)",,,,,
128249136,False,residential,True,52.251,"LINESTRING (133.2275762 35.5379562, 133.2275883 35.5374864)",,,,,
128249181,False,residential,False,50.151,"LINESTRING (133.2275762 35.5379562, 133.2275806 35.5384072)",,,,,
128249430,False,residential,False,60.797,"LINESTRING (133.2275762 35.5379562, 133.2269044 35.5379459)",,,,,
128249058,False,residential,True,91.141,"LINESTRING (133.2285831 35.5379785, 133.2275762 35.5379562)",,,,,
128249240,False,residential,False,49.66,"LINESTRING (133.2285831 35.5379785, 133.2285811 35.5384251)",,,,,
128249396,False,residential,True,52.311,"LINESTRING (133.2285831 35.5379785, 133.2285972 35.5375082)",,,,,
128248867,False,residential,False,52.228,"LINESTRING (133.2299812 35.5379752, 133.2299694 35.5384448)",,,,,
128249105,False,residential,False,47.897,"LINESTRING (133.2299812 35.5379752, 133.2299992 35.5375447)",,,,,
128249987,False,residential,False,89.888,"LINESTRING (133.2299812 35.5379752, 133.2309741 35.5380016)",,,,,
128249408,False,residential,True,49.195,"LINESTRING (133.2309741 35.5380016, 133.2309686 35.5375592)",,,,,
128249529,False,residential,False,50.98,"LINESTRING (133.2309741 35.5380016, 133.230964 35.53846)",,,,,
128249987,False,residential,True,89.888,"LINESTRING (133.2309741 35.5380016, 133.2299812 35.5379752)",,,,,
128249918,False,residential,False,82.181,"LINESTRING (133.2352005 35.5378785, 133.2351719 35.5386172)",,,,,
128249918,False,residential,True,18.04,"LINESTRING (133.2352005 35.5378785, 133.235205 35.5377163)",,,,,
388561118,False,residential,False,115.932,"LINESTRING (133.2352005 35.5378785, 133.2363995 35.5379124, 133.2364805 35.53792)",,,,,
128249777,False,residential,False,50.246,"LINESTRING (133.2342691 35.5381415, 133.2342594 35.5385933)",,,,,
128249777,False,residential,True,49.665,"LINESTRING (133.2342691 35.5381415, 133.2342831 35.537695)",,,,,
388561114,False,residential,False,92.23,"LINESTRING (133.2342691 35.5381415, 133.2332515 35.5380934)",,,,,
128249194,False,residential,True,45.658,"LINESTRING (133.2270763 35.538393, 133.2275806 35.5384072)",,,,,
128248861,False,residential,True,39.575,"LINESTRING (133.2270763 35.538393, 133.2267157 35.5383864, 133.2266396 35.5383787)",,,,,
"[128249120, 128248940]",False,residential,"[False, True]",93.49199999999999,"LINESTRING (133.2270763 35.538393, 133.22707 35.5388082, 133.2269414 35.5390458, 133.2268403 35.5391899)",,,,,
128249000,False,residential,False,49.623,"LINESTRING (133.2275806 35.5384072, 133.2281289 35.5384167)",,,,,
128249181,False,residential,True,50.151,"LINESTRING (133.2275806 35.5384072, 133.2275762 35.5379562)",,,,,
128249194,False,residential,False,45.658,"LINESTRING (133.2275806 35.5384072, 133.2270763 35.538393)",,,,,
388561123,False,residential,True,109.034,"LINESTRING (133.2275806 35.5384072, 133.2275636 35.5393425, 133.2275398 35.5393833)",,,,,
128249240,False,residential,True,49.66,"LINESTRING (133.2285811 35.5384251, 133.2285831 35.5379785)",,,,,
128249349,False,residential,False,57.801,"LINESTRING (133.2285811 35.5384251, 133.2292199 35.5384276)",,,,,
128249630,False,residential,False,40.927,"LINESTRING (133.2285811 35.5384251, 133.2281289 35.5384167)",,,,,
128249000,False,residential,True,49.623,"LINESTRING (133.2281289 35.5384167, 133.2275806 35.5384072)",,,,,
128249630,False,residential,True,40.927,"LINESTRING (133.2281289 35.5384167, 133.2285811 35.5384251)",,,,,
128250081,False,residential,True,185.426,"LINESTRING (133.2281289 35.5384167, 133.2281053 35.5391975, 133.2291945 35.539218)",,,,,
128249185,True,residential,False,87.919,"LINESTRING (133.2292199 35.5384276, 133.2291945 35.539218)",,,,,
128249349,False,residential,True,57.801,"LINESTRING (133.2292199 35.5384276, 133.2285811 35.5384251)",,,,,
128249462,False,residential,True,10.001,"LINESTRING (133.2292199 35.5384276, 133.2293304 35.5384298)",,,,,
128249086,False,residential,True,57.842,"LINESTRING (133.2293304 35.5384298, 133.2299694 35.5384448)",,,,,
128249462,False,residential,False,10.001,"LINESTRING (133.2293304 35.5384298, 133.2292199 35.5384276)",,,,,
128249903,True,residential,False,101.35,"LINESTRING (133.2293304 35.5384298, 133.229366 35.5375188)",,,,,
128248867,False,residential,True,52.228,"LINESTRING (133.2299694 35.5384448, 133.2299812 35.5379752)",,,,,
128248976,False,residential,False,52.719,"LINESTRING (133.2299694 35.5384448, 133.229952 35.5389187)",,,,,
128249086,False,residential,False,57.842,"LINESTRING (133.2299694 35.5384448, 133.2293304 35.5384298)",,,,,
