osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,tunnel
160720403,unclassified,False,False,124.048,"LINESTRING (141.8727886 43.5440567, 141.8732881 43.5451119)",,,,
160720292,unclassified,False,True,67.044,"LINESTRING (141.8765779 43.5440545, 141.8757906 43.5442491)",,,,
160720302,tertiary,False,True,25.244,"LINESTRING (141.8765779 43.5440545, 141.8766844 43.544268)",,,,
160719685,unclassified,False,False,59.424,"LINESTRING (141.8773779 43.5440866, 141.8766844 43.544268)",,,,
160720292,unclassified,False,False,67.044,"LINESTRING (141.8757906 43.5442491, 141.8765779 43.5440545)",,,,
160720292,unclassified,False,True,49.611,"LINESTRING (141.8757906 43.5442491, 141.8752131 43.5444035)",,,,
160720292,unclassified,False,False,49.611,"LINESTRING (141.8752131 43.5444035, 141.8757906 43.5442491)",,,,
160719685,unclassified,False,True,59.424,"LINESTRING (141.8766844 43.544268, 141.8773779 43.5440866)",,,,
160720302,tertiary,False,False,25.244,"LINESTRING (141.8766844 43.544268, 141.8765779 43.5440545)",,,,
160720302,tertiary,False,True,118.702,"LINESTRING (141.8766844 43.544268, 141.8768527 43.5446289, 141.877156 43.5452793)",,,,
160719753,unclassified,False,False,61.056,"LINESTRING (141.8829116 43.5444329, 141.8831613 43.5449513)",,,,
160719949,unclassified,False,False,39.093,"LINESTRING (141.8829116 43.5444329, 141.8824561 43.5445537)",,,,
160719949,unclassified,False,False,51.051,"LINESTRING (141.8824561 43.5445537, 141.8818619 43.5447127)",,,,
160719949,unclassified,False,True,39.093,"LINESTRING (141.8824561 43.5445537, 141.8829116 43.5444329)",,,,
160719752,unclassified,False,False,58.958,"LINESTRING (141.8818619 43.5447127, 141.8821061 43.5452125)",,,,
160719949,unclassified,False,False,30.049,"LINESTRING (141.8818619 43.5447127, 141.881508 43.5447977)",,,,
160719949,unclassified,False,True,51.051,"LINESTRING (141.8818619 43.5447127, 141.8824561 43.5445537)",,,,
160719949,unclassified,False,True,41.357,"LINESTRING (141.8810238 43.5449208, 141.881508 43.5447977)",,,,
160720482,unclassified,False,False,59.524,"LINESTRING (141.8810238 43.5449208, 141.881268 43.545426)",,,,
160719512,unclassified,False,True,89.869,"LINESTRING (141.8831613 43.5449513, 141.8821061 43.5452125)",,,,
160719753,unclassified,False,True,61.056,"LINESTRING (141.8831613 43.5449513, 141.8829116 43.5444329)",,,,
160719485,unclassified,False,True,56.813,"LINESTRING (141.8737435 43.5449981, 141.873627 43.545502)",,,,
160719741,unclassified,False,True,38.824,"LINESTRING (141.8737435 43.5449981, 141.8732881 43.5451119)",,,,
160719741,unclassified,False,False,38.824,"LINESTRING (141.8732881 43.5451119, 141.8737435 43.5449981)",,,,
160719741,unclassified,False,True,137.589,"LINESTRING (141.8732881 43.5451119, 141.8716811 43.5455294)",,,,
160720403,unclassified,False,True,124.048,"LINESTRING (141.8732881 43.5451119, 141.8727886 43.5440567)",,,,
160719512,unclassified,False,False,89.869,"LINESTRING (141.8821061 43.5452125, 141.8831613 43.5449513)",,,,
160719512,unclassified,False,True,71.599,"LINESTRING (141.8821061 43.5452125, 141.881268 43.545426)",,,,
160719752,unclassified,False,False,64.86,"LINESTRING (141.8821061 43.5452125, 141.8823745 43.5457624)",,,,
160719752,unclassified,False,True,58.958,"LINESTRING (141.8821061 43.5452125, 141.8818619 43.5447127)",,,,
160719725,unclassified,False,False,68.567,"LINESTRING (141.877156 43.5452793, 141.8763505 43.5454777)",,,,
160720302,tertiary,False,False,118.702,"LINESTRING (141.877156 43.5452793, 141.8768527 43.5446289, 141.8766844 43.544268)",,,,
160720302,tertiary,False,True,73.894,"LINESTRING (141.877156 43.5452793, 141.8773516 43.5456762, 141.8774645 43.5459051)",,,,
160719512,unclassified,False,False,71.599,"LINESTRING (141.881268 43.545426, 141.8821061 43.5452125)",,,,
160720482,unclassified,False,False,63.881,"LINESTRING (141.881268 43.545426, 141.8815284 43.5459686)",,,,
160720482,unclassified,False,True,59.524,"LINESTRING (141.881268 43.545426, 141.8810238 43.5449208)",,,,
160719725,unclassified,False,False,64.066,"LINESTRING (141.8763505 43.5454777, 141.8755995 43.5456665)",,,,
160719725,unclassified,False,True,68.567,"LINESTRING (141.8763505 43.5454777, 141.877156 43.5452793)",,,,
160719898,unclassified,False,False,74.558,"LINESTRING (141.8763505 43.5454777, 141.8766532 43.5461113)",,,,
160719741,unclassified,False,False,137.589,"LINESTRING (141.8716811 43.5455294, 141.8732881 43.5451119)",,,,
160719741,unclassified,False,True,45.682,"LINESTRING (141.8716811 43.5455294, 141.8711513 43.5456754)",,,,
160720225,unclassified,False,True,146.115,"LINESTRING (141.8716811 43.5455294, 141.8722675 43.5467728)",,,,
160719725,unclassified,False,False,66.362,"LINESTRING (141.8755995 43.5456665, 141.8748231 43.5458652)",,,,
160719725,unclassified,False,True,64.066,"LINESTRING (141.8755995 43.5456665, 141.8763505 43.5454777)",,,,
444343540,unclassified,False,False,74.452,"LINESTRING (141.8755995 43.5456665, 141.8759069 43.5462979)",,,,
160719741,unclassified,False,False,45.682,"LINESTRING (141.8711513 43.5456754, 141.8716811 43.5455294)",,,,
160720250,unclassified,False,False,155.436,"LINESTRING (141.8711513 43.5456754, 141.8717748 43.5469982)",,,,
160719752,unclassified,False,False,70.949,"LINESTRING (141.8823745 43.5457624, 141.8826686 43.5463638)",,,,
160719752,unclassified,False,True,64.86,"LINESTRING (141.8823745 43.5457624, 141.8821061 43.5452125)",,,,
444343537,unclassified,False,True,71.944,"LINESTRING (141.8823745 43.5457624, 141.8815284 43.5459686)",,,,
160719725,unclassified,False,False,19.981,"LINESTRING (141.8748231 43.5458652, 141.874587 43.54592)",,,,
160719725,unclassified,False,True,66.362,"LINESTRING (141.8748231 43.5458652, 141.8755995 43.5456665)",,,,
444343541,unclassified,False,False,74.4,"LINESTRING (141.8748231 43.5458652, 141.8751214 43.5464984)",,,,
160719733,unclassified,False,True,69.291,"LINESTRING (141.8774645 43.5459051, 141.8766532 43.5461113)",,,,
160720302,tertiary,False,True,87.203,"LINESTRING (141.8774645 43.5459051, 141.8778095 43.5466484)",,,,
160720302,tertiary,False,False,73.894,"LINESTRING (141.8774645 43.5459051, 141.8773516 43.5456762, 141.877156 43.5452793)",,,,
160719725,unclassified,False,True,19.981,"LINESTRING (141.874587 43.54592, 141.8748231 43.5458652)",,,,
160720482,unclassified,False,False,72.313,"LINESTRING (141.8815284 43.5459686, 141.8818276 43.5465817)",,,,
160720482,unclassified,False,True,63.881,"LINESTRING (141.8815284 43.5459686, 141.881268 43.545426)",,,,
444343537,unclassified,False,False,71.944,"LINESTRING (141.8815284 43.5459686, 141.8823745 43.5457624)",,,,
160719733,unclassified,False,False,69.291,"LINESTRING (141.8766532 43.5461113, 141.8774645 43.5459051)",,,,
160719733,unclassified,False,True,63.627,"LINESTRING (141.8766532 43.5461113, 141.8759069 43.5462979)",,,,
160719898,unclassified,False,False,86.489,"LINESTRING (141.8766532 43.5461113, 141.8770043 43.5468463)",,,,
160719898,unclassified,False,True,74.558,"LINESTRING (141.8766532 43.5461113, 141.8763505 43.5454777)",,,,
160719733,unclassified,False,False,63.627,"LINESTRING (141.8759069 43.5462979, 141.8766532 43.5461113)",,,,
160719733,unclassified,False,True,67.119,"LINESTRING (141.8759069 43.5462979, 141.8751214 43.5464984)",,,,
444343540,unclassified,False,False,86.831,"LINESTRING (141.8759069 43.5462979, 141.8762464 43.547039)",,,,
444343540,unclassified,False,True,74.452,"LINESTRING (141.8759069 43.5462979, 141.8755995 43.5456665)",,,,
160719733,unclassified,False,False,67.119,"LINESTRING (141.8751214 43.5464984, 141.8759069 43.5462979)",,,,
444343541,unclassified,False,False,86.205,"LINESTRING (141.8751214 43.5464984, 141.8754713 43.547231)",,,,
444343541,unclassified,False,True,74.4,"LINESTRING (141.8751214 43.5464984, 141.8748231 43.5458652)",,,,
160720219,unclassified,False,True,126.294,"LINESTRING (141.8751214 43.5464984, 141.8747389 43.5465966, 141.8746013 43.5470856, 141.8747694 43.5474058)",,,,
160720302,tertiary,False,False,87.203,"LINESTRING (141.8778095 43.5466484, 141.8774645 43.5459051)",,,,
160720414,unclassified,False,True,68.525,"LINESTRING (141.8778095 43.5466484, 141.8770043 43.5468463)",,,,
160720302,tertiary,False,True,99.187,"LINESTRING (141.8778095 43.5466484, 141.8781718 43.5474025, 141.8782142 43.5474908)",,,,
160719695,unclassified,False,False,148.778,"LINESTRING (141.8809221 43.5468047, 141.8815235 43.5480697)",,,,
160721424,trunk,False,False,77.077,"LINESTRING (141.8809221 43.5468047, 141.8818276 43.5465817)",2,275;451,国道275号,
160721424,trunk,False,True,66.81,"LINESTRING (141.8809221 43.5468047, 141.8804609 43.5469213, 141.8801395 43.5470028)",2,275;451,国道275号,
160719485,unclassified,False,False,70.204,"LINESTRING (141.8722675 43.5467728, 141.8730894 43.5465637)",,,,
160720225,unclassified,False,False,146.115,"LINESTRING (141.8722675 43.5467728, 141.8716811 43.5455294)",,,,
160720225,unclassified,False,True,46.579,"LINESTRING (141.8722675 43.5467728, 141.8724527 43.5471696)",,,,
160719898,unclassified,False,False,100.322,"LINESTRING (141.8770043 43.5468463, 141.8774193 43.5476969)",,,,
160719898,unclassified,False,True,86.489,"LINESTRING (141.8770043 43.5468463, 141.8766532 43.5461113)",,,,
160720414,unclassified,False,False,68.525,"LINESTRING (141.8770043 43.5468463, 141.8778095 43.5466484)",,,,
160720414,unclassified,False,True,64.732,"LINESTRING (141.8770043 43.5468463, 141.8762464 43.547039)",,,,
160720414,unclassified,False,False,64.732,"LINESTRING (141.8762464 43.547039, 141.8770043 43.5468463)",,,,
160720414,unclassified,False,True,66.017,"LINESTRING (141.8762464 43.547039, 141.8754713 43.547231)",,,,
444343540,unclassified,False,False,99.0,"LINESTRING (141.8762464 43.547039, 141.8766613 43.547877)",,,,
444343540,unclassified,False,True,86.831,"LINESTRING (141.8762464 43.547039, 141.8759069 43.5462979)",,,,
160720250,unclassified,False,False,35.782,"LINESTRING (141.8717748 43.5469982, 141.8719196 43.5473024)",,,,
160720250,unclassified,False,True,155.436,"LINESTRING (141.8717748 43.5469982, 141.8711513 43.5456754)",,,,
160720002,unclassified,False,True,45.432,"LINESTRING (141.8724527 43.5471696, 141.8719196 43.5473024)",,,,
160720225,unclassified,False,False,46.579,"LINESTRING (141.8724527 43.5471696, 141.8722675 43.5467728)",,,,
160720225,unclassified,False,True,165.185,"LINESTRING (141.8724527 43.5471696, 141.8729546 43.5481883, 141.8724287 43.5483217)",,,,
160720414,unclassified,False,False,66.017,"LINESTRING (141.8754713 43.547231, 141.8762464 43.547039)",,,,
160720414,unclassified,False,True,59.816,"LINESTRING (141.8754713 43.547231, 141.8747694 43.5474058)",,,,
444343541,unclassified,False,True,86.205,"LINESTRING (141.8754713 43.547231, 141.8751214 43.5464984)",,,,
444343541,unclassified,False,False,100.083,"LINESTRING (141.8754713 43.547231, 141.8758483 43.5479965, 141.8758887 43.5480787)",,,,
160720002,unclassified,False,False,45.432,"LINESTRING (141.8719196 43.5473024, 141.8724527 43.5471696)",,,,
160720002,unclassified,False,True,45.028,"LINESTRING (141.8719196 43.5473024, 141.8713942 43.5474401)",,,,
160720250,unclassified,False,False,120.539,"LINESTRING (141.8719196 43.5473024, 141.8724287 43.5483217)",,,,
160720250,unclassified,False,True,35.782,"LINESTRING (141.8719196 43.5473024, 141.8717748 43.5469982)",,,,
160720219,unclassified,False,True,99.071,"LINESTRING (141.8747694 43.5474058, 141.8751796 43.5482457)",,,,
160720414,unclassified,False,False,59.816,"LINESTRING (141.8747694 43.5474058, 141.8754713 43.547231)",,,,
160720219,unclassified,False,False,126.294,"LINESTRING (141.8747694 43.5474058, 141.8746013 43.5470856, 141.8747389 43.5465966, 141.8751214 43.5464984)",,,,
160719601,unclassified,False,True,149.08599999999998,"LINESTRING (141.8782142 43.5474908, 141.8782546 43.5475727, 141.8788362 43.5487535)",,,,
160720302,tertiary,False,False,99.187,"LINESTRING (141.8782142 43.5474908, 141.8781718 43.5474025, 141.8778095 43.5466484)",,,,
160721424,trunk,False,False,164.387,"LINESTRING (141.8782142 43.5474908, 141.8783341 43.5474605, 141.8800548 43.5470261, 141.8801395 43.5470028)",2,275;451,国道275号,
160721424,trunk,False,True,28.913,"LINESTRING (141.8782142 43.5474908, 141.8780654 43.5475285, 141.8778756 43.5475767)",2,275;451,国道275号,
160720475,unclassified,False,False,91.97,"LINESTRING (141.8803684 43.5474855, 141.8807421 43.548267)",,,,
765325511,unclassified,False,False,56.756,"LINESTRING (141.8803684 43.5474855, 141.8801395 43.5470028)",,,,
160720618,unclassified,False,True,196.544,"LINESTRING (141.8803684 43.5474855, 141.879144 43.547793, 141.8795295 43.5485728)",,,,
160719766,unclassified,False,True,119.99,"LINESTRING (141.8713942 43.5474401, 141.8718841 43.5484591)",,,,
160720002,unclassified,False,False,45.028,"LINESTRING (141.8713942 43.5474401, 141.8719196 43.5473024)",,,,
160720162,unclassified,False,False,75.313,"LINESTRING (141.8824073 43.5478497, 141.8815235 43.5480697)",,,,
444343538,unclassified,False,False,148.535,"LINESTRING (141.8824073 43.5478497, 141.8818276 43.5465817)",,,,
444343538,unclassified,False,True,47.455,"LINESTRING (141.8824073 43.5478497, 141.882605 43.5482517)",,,,
