osmid,highway,oneway,reversed,length,geometry,lanes,bridge,ref,name,maxspeed,est_width
164170694,primary,False,True,67.136,"LINESTRING (127.9816068 26.5898515, 127.9816472 26.5898221, 127.9821269 26.5894665)",2,,91,本部循環線,30,
164173250,unclassified,True,False,44.003,"LINESTRING (127.9806382 26.5899313, 127.9803637 26.5896209)",,,,,,
164174836,residential,False,False,88.641,"LINESTRING (127.9806382 26.5899313, 127.9803766 26.5901076, 127.9807099 26.5904663, 127.980737 26.5904954)",,,,,,
164174818,tertiary,False,True,44.633,"LINESTRING (127.9797016 26.5900078, 127.9793353 26.5902398)",,,,,,
"[164173144, 164174818, 164172446]",tertiary,False,"[False, True]",78.655,"LINESTRING (127.9797016 26.5900078, 127.9798084 26.5899406, 127.9799658 26.5898509, 127.9803637 26.5896209)",2,yes,,,,
1138017152,residential,False,True,29.237,"LINESTRING (127.9797016 26.5900078, 127.9795475 26.5898481, 127.9795093 26.5898089)",,,,,,
164173366,residential,True,False,79.25,"LINESTRING (127.982125 26.590393, 127.9816068 26.5898515)",1,,,,,
164173417,unclassified,False,False,84.648,"LINESTRING (127.982125 26.590393, 127.981911 26.590528, 127.9814753 26.5907826, 127.9814258 26.5908255)",,,,,,
164170694,primary,False,True,81.285,"LINESTRING (127.9809777 26.5903183, 127.9810633 26.5902554, 127.9811031 26.5902251, 127.9816068 26.5898515)",2,,91,本部循環線,30,
164173250,unclassified,True,False,48.186,"LINESTRING (127.9809777 26.5903183, 127.980952 26.5902889, 127.9806788 26.5899772)",,,,,,
1138017155,primary,False,False,30.994,"LINESTRING (127.9809777 26.5903183, 127.9808713 26.590397, 127.9808333 26.5904246, 127.980737 26.5904954)",2,,91,本部循環線,30,
"[164171484, 1138017156]",tertiary,False,False,71.878,"LINESTRING (127.9809777 26.5903183, 127.9810361 26.5903816, 127.9810674 26.5904155, 127.9812354 26.5906078, 127.9814258 26.5908255)",2,,,,,
164173189,unclassified,True,False,28.23,"LINESTRING (127.9787906 26.5905785, 127.9789508 26.5907881)",,,,,,
164174818,tertiary,False,False,65.969,"LINESTRING (127.9787906 26.5905785, 127.9793353 26.5902398)",,,,,,
164174818,tertiary,False,True,40.024,"LINESTRING (127.9787906 26.5905785, 127.9784599 26.5907837)",,,,,,
164174836,residential,False,True,88.64099999999999,"LINESTRING (127.980737 26.5904954, 127.9807099 26.5904663, 127.9803766 26.5901076, 127.9806382 26.5899313)",,,,,,
"[164171081, 1138017177, 1138017155]",primary,False,False,164.792,"LINESTRING (127.980737 26.5904954, 127.9802201 26.5908757, 127.9801256 26.5909502, 127.9801128 26.5909602, 127.9800928 26.5909761, 127.9799511 26.5910867, 127.9798378 26.5911679, 127.9797192 26.5912422, 127.9795301 26.5913588, 127.9794382 26.5914135)",2,yes,91,本部循環線,30,
1138017155,primary,False,True,30.994000000000003,"LINESTRING (127.980737 26.5904954, 127.9808333 26.5904246, 127.9808713 26.590397, 127.9809777 26.5903183)",2,,91,本部循環線,30,
164174818,tertiary,False,False,40.024,"LINESTRING (127.9784599 26.5907837, 127.9787906 26.5905785)",,,,,,
452359843,residential,False,False,54.098,"LINESTRING (127.9784599 26.5907837, 127.9787322 26.5912049)",,,,,,
164174818,tertiary,False,True,175.767,"LINESTRING (127.9784599 26.5907837, 127.9778669 26.5910784, 127.9778191 26.5911244, 127.9778022 26.5911807, 127.9778254 26.5912778, 127.9781647 26.5919093, 127.9781956 26.5919546)",,,,,,
164171484,tertiary,False,False,80.184,"LINESTRING (127.9814258 26.5908255, 127.9818485 26.5913041, 127.981927 26.5913904)",2,,,,,
"[1138017156, 164171484]",tertiary,False,True,71.878,"LINESTRING (127.9814258 26.5908255, 127.9812354 26.5906078, 127.9810674 26.5904155, 127.9810361 26.5903816, 127.9809777 26.5903183)",2,,,,,
164172843,unclassified,False,False,95.123,"LINESTRING (127.9814258 26.5908255, 127.9811489 26.5910275, 127.9806505 26.5913251)",,,,,,
164173417,unclassified,False,True,84.648,"LINESTRING (127.9814258 26.5908255, 127.9814753 26.5907826, 127.981911 26.590528, 127.982125 26.590393)",,,,,,
164172815,residential,False,True,58.091,"LINESTRING (127.9764208 26.5907468, 127.9765756 26.5909886, 127.9768308 26.5909028)",,,,,,
"[164172927, 164171041, 164169463]",unclassified,False,False,94.133,"LINESTRING (127.9806505 26.5913251, 127.9806247 26.5913376, 127.9805495 26.5913811, 127.9803373 26.5915056, 127.9800976 26.5916813, 127.9799073 26.591845)",,yes,,,,
164172843,unclassified,False,True,95.123,"LINESTRING (127.9806505 26.5913251, 127.9811489 26.5910275, 127.9814258 26.5908255)",,,,,,
164173290,unclassified,False,False,75.902,"LINESTRING (127.9806505 26.5913251, 127.9807055 26.5913877, 127.9811371 26.591851)",,,,,,
164171484,tertiary,False,True,80.184,"LINESTRING (127.981927 26.5913904, 127.9818485 26.5913041, 127.9814258 26.5908255)",2,,,,,
164172128,tertiary,False,True,29.49,"LINESTRING (127.981927 26.5913904, 127.9819838 26.5914493, 127.9820089 26.5914754, 127.9821189 26.5915926)",2,,,,,
338619096,primary,False,False,62.56999999999999,"LINESTRING (127.981927 26.5913904, 127.9818243 26.5914534, 127.9816286 26.5915699, 127.9814004 26.5916983)",2,,84,県道84号名護本部線,,
1138017183,tertiary,False,True,10.468,"LINESTRING (127.9760781 26.5914055, 127.9760226 26.5913255)",2,,,,,
"[164169733, 1138017180, 1138017181]",tertiary,False,False,144.575,"LINESTRING (127.9760781 26.5914055, 127.9761083 26.591453, 127.9761303 26.5914876, 127.976292 26.5917422, 127.9765935 26.5922253, 127.9767406 26.5924891, 127.9767737 26.5925469)",2,,,,,
1138017182,trunk,True,False,385.826,"LINESTRING (127.9760781 26.5914055, 127.9761773 26.5913691, 127.9770487 26.591049, 127.9773037 26.5909505, 127.9775119 26.5908635, 127.9777357 26.5907665, 127.9781237 26.5905917, 127.9783478 26.5904836, 127.9785175 26.5903976, 127.9788379 26.590216, 127.9795093 26.5898089)",2,,58,本部循環線,60,
1138017177,primary,False,False,51.254000000000005,"LINESTRING (127.9794382 26.5914135, 127.9792363 26.5915225, 127.9789863 26.5916345)",2,,91,本部循環線,30,
"[164171081, 1138017177, 1138017155]",primary,False,True,164.79200000000003,"LINESTRING (127.9794382 26.5914135, 127.9795301 26.5913588, 127.9797192 26.5912422, 127.9798378 26.5911679, 127.9799511 26.5910867, 127.9800928 26.5909761, 127.9801128 26.5909602, 127.9801256 26.5909502, 127.9802201 26.5908757, 127.980737 26.5904954)",2,yes,91,本部循環線,30,
164169373,unclassified,False,False,29.879,"LINESTRING (127.9814004 26.5916983, 127.9815808 26.5919132)",,,,,,
338619096,primary,False,False,31.205,"LINESTRING (127.9814004 26.5916983, 127.9811371 26.591851)",2,,84,県道84号名護本部線,,
338619096,primary,False,True,62.57,"LINESTRING (127.9814004 26.5916983, 127.9816286 26.5915699, 127.9818243 26.5914534, 127.981927 26.5913904)",2,,84,県道84号名護本部線,,
164172419,secondary,True,False,195.649,"LINESTRING (127.9799073 26.591845, 127.9797395 26.5917658, 127.979663 26.5917416, 127.9795516 26.5917383, 127.9793992 26.5917553, 127.9791871 26.5917984, 127.979062 26.5918362, 127.9787942 26.591923, 127.9782477 26.5921443, 127.9780623 26.5922049)",1,,118,県道118号線,,
"[164171041, 164169463, 164172927]",unclassified,False,True,94.13300000000001,"LINESTRING (127.9799073 26.591845, 127.9800976 26.5916813, 127.9803373 26.5915056, 127.9805495 26.5913811, 127.9806247 26.5913376, 127.9806505 26.5913251)",,yes,,,,
164173349,residential,True,False,262.30600000000004,"LINESTRING (127.9799073 26.591845, 127.9792164 26.5921518, 127.9775699 26.5928248, 127.9775187 26.5928457)",,,,,,
338619096,primary,False,False,29.297,"LINESTRING (127.9811371 26.591851, 127.9808925 26.5919979)",2,,84,県道84号名護本部線,,
338619096,primary,False,True,31.205,"LINESTRING (127.9811371 26.591851, 127.9814004 26.5916983)",2,,84,県道84号名護本部線,,
164173290,unclassified,False,True,75.902,"LINESTRING (127.9811371 26.591851, 127.9807055 26.5913877, 127.9806505 26.5913251)",,,,,,
164172128,tertiary,False,False,2.143,"LINESTRING (127.9824208 26.5919243, 127.9824077 26.591909)",2,,,,,
452359843,residential,False,True,54.04,"LINESTRING (127.9789863 26.5916345, 127.9789662 26.5916016, 127.9787322 26.5912049)",,,,,,
1138017177,primary,False,False,86.303,"LINESTRING (127.9789863 26.5916345, 127.978576 26.5918016, 127.9781956 26.5919546)",2,,91,本部循環線,30,
1138017177,primary,False,True,51.254000000000005,"LINESTRING (127.9789863 26.5916345, 127.9792363 26.5915225, 127.9794382 26.5914135)",2,,91,本部循環線,30,
164172998,unclassified,False,False,30.878,"LINESTRING (127.9808925 26.5919979, 127.9810783 26.5922204)",,,,,,
338619096,primary,False,True,29.297,"LINESTRING (127.9808925 26.5919979, 127.9811371 26.591851)",2,,84,県道84号名護本部線,,
338619096,primary,False,False,28.456,"LINESTRING (127.9808925 26.5919979, 127.9807158 26.5920956, 127.9806491 26.5921325)",2,,84,県道84号名護本部線,,
1138017177,primary,False,False,24.513,"LINESTRING (127.9781956 26.5919546, 127.9779725 26.5920484)",2,,91,本部循環線,30,
164174818,tertiary,False,False,175.767,"LINESTRING (127.9781956 26.5919546, 127.9781647 26.5919093, 127.9778254 26.5912778, 127.9778022 26.5911807, 127.9778191 26.5911244, 127.9778669 26.5910784, 127.9784599 26.5907837)",,,,,,
1138017177,primary,False,True,86.303,"LINESTRING (127.9781956 26.5919546, 127.978576 26.5918016, 127.9789863 26.5916345)",2,,91,本部循環線,30,
338619096,primary,False,False,28.091,"LINESTRING (127.9806491 26.5921325, 127.9805605 26.5921839, 127.9804121 26.59227)",2,,84,県道84号名護本部線,,
338619096,primary,False,True,28.456,"LINESTRING (127.9806491 26.5921325, 127.9807158 26.5920956, 127.9808925 26.5919979)",2,,84,県道84号名護本部線,,
"[416148921, 416148923, 164172419]",secondary,True,False,80.839,"LINESTRING (127.9806491 26.5921325, 127.980579 26.5920809, 127.9805133 26.5920506, 127.9802591 26.5919644, 127.9801662 26.5919286, 127.9799073 26.591845)",1,yes,118,県道118号線,,
164172459,unclassified,False,True,32.076,"LINESTRING (127.9804121 26.59227, 127.9805934 26.5925086)",,,,,,
338619096,primary,False,False,40.433,"LINESTRING (127.9804121 26.59227, 127.9800751 26.5924735)",2,,84,県道84号名護本部線,,
338619096,primary,False,True,28.091,"LINESTRING (127.9804121 26.59227, 127.9805605 26.5921839, 127.9806491 26.5921325)",2,,84,県道84号名護本部線,,
164169373,unclassified,False,True,24.053,"LINESTRING (127.9818936 26.5922455, 127.981736 26.5920814)",,,,,,
164173259,unclassified,True,False,2.093,"LINESTRING (127.9818936 26.5922455, 127.981911 26.5922349)",,,,,,
338619096,primary,False,False,20.231,"LINESTRING (127.9800751 26.5924735, 127.9799024 26.5925697)",2,,84,県道84号名護本部線,,
338619096,primary,False,True,40.433,"LINESTRING (127.9800751 26.5924735, 127.9804121 26.59227)",2,,84,県道84号名護本部線,,
484323979,residential,False,True,31.116,"LINESTRING (127.9800751 26.5924735, 127.9802291 26.5927171)",,,,,,
375091939,tertiary,False,False,61.169,"LINESTRING (127.9772579 26.5923475, 127.977304 26.5924316, 127.9773205 26.5924634, 127.9775187 26.5928457)",2,,,,,
"[1138017177, 1138017178]",primary,False,True,78.453,"LINESTRING (127.9772579 26.5923475, 127.9773715 26.5923003, 127.9774293 26.5922763, 127.9776963 26.5921652, 127.9779725 26.5920484)",2,,91,本部循環線,30,
1138017179,primary,False,False,34.263999999999996,"LINESTRING (127.9772579 26.5923475, 127.9771451 26.592394, 127.9771094 26.5924087, 127.9769449 26.5924764)",2,,91,本部循環線,30,
164174619,unclassified,False,False,2.784,"LINESTRING (127.9821238 26.5924858, 127.9821009 26.5925002)",,,,,,
1125805007,residential,False,True,35.015,"LINESTRING (127.9821238 26.5924858, 127.981911 26.5922349)",,,,,,
338619096,primary,False,True,20.231,"LINESTRING (127.9799024 26.5925697, 127.9800751 26.5924735)",2,,84,県道84号名護本部線,,
164172943,unclassified,False,False,80.63000000000001,"LINESTRING (127.9799024 26.5925697, 127.9800917 26.5928786, 127.9801668 26.5930489, 127.980195 26.593138, 127.9802135 26.5932338)",,,,,,
338619096,primary,False,False,226.654,"LINESTRING (127.9799024 26.5925697, 127.979333 26.5928338, 127.9786962 26.5931318, 127.9779996 26.5934801, 127.9778938 26.593533)",2,,84,県道84号名護本部線,,
1138017179,primary,False,True,18.741,"LINESTRING (127.9767737 26.5925469, 127.9769449 26.5924764)",2,,91,本部循環線,30,
1138017184,primary,False,False,4.925,"LINESTRING (127.9767737 26.5925469, 127.9767289 26.5925658)",2,,91,本部循環線,30,
"[1138017180, 164169733, 1138017181]",tertiary,False,True,144.57499999999996,"LINESTRING (127.9767737 26.5925469, 127.9767406 26.5924891, 127.9765935 26.5922253, 127.976292 26.5917422, 127.9761303 26.5914876, 127.9761083 26.591453, 127.9760781 26.5914055)",2,,,,,
164171411,unclassified,False,True,35.41,"LINESTRING (127.9813787 26.5925576, 127.9815721 26.592825)",,,,,,
164172998,unclassified,False,True,24.774,"LINESTRING (127.9813787 26.5925576, 127.9812206 26.5923854)",,,,,,
164173259,unclassified,True,False,61.851,"LINESTRING (127.9813787 26.5925576, 127.9818936 26.5922455)",,,,,,
1138017184,primary,False,False,45.79,"LINESTRING (127.9767289 26.5925658, 127.9763124 26.5927415)",2,,91,本部循環線,30,
1138017184,primary,False,True,4.925,"LINESTRING (127.9767289 26.5925658, 127.9767737 26.5925469)",2,,91,本部循環線,30,
164172511,unclassified,True,False,14.85,"LINESTRING (127.9767289 26.5925658, 127.9767573 26.5926197, 127.9767926 26.5926866)",,,,,,
164171411,unclassified,False,False,35.41,"LINESTRING (127.9815721 26.592825, 127.9813787 26.5925576)",,,,,,
164172758,unclassified,False,False,43.818,"LINESTRING (127.9815721 26.592825, 127.9818239 26.5931484)",,,,,,
164173445,unclassified,False,True,60.299,"LINESTRING (127.9815721 26.592825, 127.9812935 26.592943, 127.9810347 26.5930754)",,,,,,
164174619,unclassified,False,True,63.836999999999996,"LINESTRING (127.9815721 26.592825, 127.9819153 26.5926272, 127.9821009 26.5925002)",,,,,,
164173349,residential,True,False,57.788,"LINESTRING (127.9775187 26.5928457, 127.9774684 26.5928675, 127.9769954 26.5930718)",,,,,,
164173522,tertiary,False,False,85.039,"LINESTRING (127.9775187 26.5928457, 127.9778546 26.5934611, 127.9778938 26.593533)",2,,,,,
375091939,tertiary,False,True,61.169000000000004,"LINESTRING (127.9775187 26.5928457, 127.9773205 26.5924634, 127.977304 26.5924316, 127.9772579 26.5923475)",2,,,,,
164171939,unclassified,False,True,27.494,"LINESTRING (127.9808778 26.5928718, 127.9810347 26.5930754)",,,,,,
164172459,unclassified,False,False,25.135,"LINESTRING (127.9808778 26.5928718, 127.9807291 26.592689)",,,,,,
164173259,unclassified,True,False,60.838,"LINESTRING (127.9808778 26.5928718, 127.9813787 26.5925576)",,,,,,
164170951,tertiary,False,False,55.134,"LINESTRING (127.975888 26.5929196, 127.9759413 26.5930242, 127.9759609 26.5930627, 127.9761169 26.5933712)",2,,,,,
1138017185,primary,False,True,46.616,"LINESTRING (127.975888 26.5929196, 127.9759855 26.5928794, 127.9760453 26.5928541, 127.9763124 26.5927415)",2,,91,本部循環線,30,
1138017187,primary,False,False,68.899,"LINESTRING (127.975888 26.5929196, 127.975749 26.5929791, 127.9757197 26.5929915, 127.9752617 26.5931847)",2,,91,本部循環線,30,
164175021,residential,False,False,32.323,"LINESTRING (127.9763711 26.5928539, 127.9760813 26.5929856)",,,,,,
164175021,residential,False,True,45.861000000000004,"LINESTRING (127.9763711 26.5928539, 127.9767009 26.5927263, 127.9767926 26.5926866)",,,,,,
439453099,residential,False,False,13.794,"LINESTRING (127.9763711 26.5928539, 127.9763425 26.5927993, 127.9763124 26.5927415)",,,,,,
1138017186,tertiary,False,False,10.196,"LINESTRING (127.9733244 26.592432, 127.9732774 26.5923505)",,,,,,
164167773,trunk,True,False,296.647,"LINESTRING (127.9733244 26.592432, 127.9734305 26.592392, 127.9759302 26.5914587, 127.9760781 26.5914055)",2,,58,本部循環線,60,
1138017186,tertiary,False,True,144.585,"LINESTRING (127.9733244 26.592432, 127.9733485 26.5924739, 127.9733814 26.592531, 127.9735648 26.5928494, 127.9736879 26.5930694, 127.9739109 26.5934614, 127.9739344 26.5935047, 127.9739902 26.5935877)",,,,,,
164172511,unclassified,True,False,44.871,"LINESTRING (127.9769954 26.5930718, 127.9771876 26.5934369)",,,,,,
164173349,residential,True,False,93.969,"LINESTRING (127.9769954 26.5930718, 127.9766216 26.593245, 127.9761169 26.5933712)",,,,,,
164171939,unclassified,False,False,27.494,"LINESTRING (127.9810347 26.5930754, 127.9808778 26.5928718)",,,,,,
164173010,unclassified,False,True,49.107,"LINESTRING (127.9810347 26.5930754, 127.981297 26.5934496)",,,,,,
164173445,unclassified,False,False,60.299,"LINESTRING (127.9810347 26.5930754, 127.9812935 26.592943, 127.9815721 26.592825)",,,,,,
449653520,residential,False,False,76.295,"LINESTRING (127.9810347 26.5930754, 127.9808763 26.593176, 127.9806805 26.5932636, 127.9805745 26.5932864, 127.9805088 26.5932612, 127.9804111 26.5931329)",,,,,,
164172327,tertiary,False,False,62.438,"LINESTRING (127.9818239 26.5931484, 127.9823627 26.59286)",,,,,,
164172495,tertiary,False,True,62.181,"LINESTRING (127.9818239 26.5931484, 127.981297 26.5934496)",,,,,,
164172758,unclassified,False,True,43.818,"LINESTRING (127.9818239 26.5931484, 127.9815721 26.592825)",,,,,,
484323980,unclassified,False,True,22.625,"LINESTRING (127.9802135 26.5932338, 127.9804111 26.5931329)",,,,,,
164171302,unclassified,False,False,7.308,"LINESTRING (127.9802135 26.5932338, 127.9802198 26.5932723, 127.9802146 26.5932987)",,,,,,
164172943,unclassified,False,True,80.63,"LINESTRING (127.9802135 26.5932338, 127.980195 26.593138, 127.9801668 26.5930489, 127.9800917 26.5928786, 127.9799024 26.5925697)",,,,,,
164170951,tertiary,False,False,49.416,"LINESTRING (127.9761169 26.5933712, 127.9763242 26.5937751)",2,,,,,
164170951,tertiary,False,True,55.134,"LINESTRING (127.9761169 26.5933712, 127.9759609 26.5930627, 127.9759413 26.5930242, 127.975888 26.5929196)",2,,,,,
484323986,residential,False,False,69.395,"LINESTRING (127.9761169 26.5933712, 127.9758841 26.5934425, 127.975668 26.5934974, 127.9754685 26.5935946)",,,,,,
164173382,unclassified,False,True,74.822,"LINESTRING (127.9802146 26.5932987, 127.9805982 26.5938776)",,,,,,
164168023,unclassified,False,False,193.71400000000003,"LINESTRING (127.9802146 26.5932987, 127.9801869 26.5933766, 127.9801457 26.5934307, 127.979989 26.5935274, 127.9798852 26.5935745, 127.9797794 26.5936088, 127.9794499 26.5937245, 127.979286 26.593777, 127.9792004 26.5938288, 127.979125 26.5938882, 127.9790708 26.5939419, 127.9790417 26.5940135, 127.9790356 26.5941198, 127.9791103 26.594423)",,,,,,
164171302,unclassified,False,True,7.308,"LINESTRING (127.9802146 26.5932987, 127.9802198 26.5932723, 127.9802135 26.5932338)",,,,,,
164172495,tertiary,False,False,62.181,"LINESTRING (127.981297 26.5934496, 127.9818239 26.5931484)",,,,,,
164173010,unclassified,False,False,49.107,"LINESTRING (127.981297 26.5934496, 127.9810347 26.5930754)",,,,,,
164173400,tertiary,False,True,84.237,"LINESTRING (127.981297 26.5934496, 127.9809776 26.5936356, 127.9805982 26.5938776)",,,,,,
1138017186,tertiary,False,False,144.585,"LINESTRING (127.9739902 26.5935877, 127.9739344 26.5935047, 127.9739109 26.5934614, 127.9736879 26.5930694, 127.9735648 26.5928494, 127.9733814 26.592531, 127.9733485 26.5924739, 127.9733244 26.592432)",,,,,,
1138017188,tertiary,False,True,38.519,"LINESTRING (127.9739902 26.5935877, 127.9740525 26.5936741, 127.9740655 26.593703, 127.9741616 26.5938973)",2,,,,,
"[1138017187, 1138017190]",primary,False,True,134.376,"LINESTRING (127.9739902 26.5935877, 127.9741395 26.5935522, 127.974183 26.5935416, 127.9743623 26.5934951, 127.9745694 26.5934365, 127.9748772 26.5933378, 127.9751138 26.5932471, 127.9752617 26.5931847)",2,,91,本部循環線,30,
"[164173931, 1138017191]",primary,False,False,96.424,"LINESTRING (127.9739902 26.5935877, 127.9738593 26.5936233, 127.9738143 26.5936355, 127.9735502 26.5937072, 127.9730591 26.5938299)",2,,91,本部循環線,30,
164173522,tertiary,False,True,85.039,"LINESTRING (127.9778938 26.593533, 127.9778546 26.5934611, 127.9775187 26.5928457)",2,,,,,
338619096,primary,False,True,226.654,"LINESTRING (127.9778938 26.593533, 127.9779996 26.5934801, 127.9786962 26.5931318, 127.979333 26.5928338, 127.9799024 26.5925697)",2,,84,県道84号名護本部線,,
1125805016,primary,False,False,106.303,"LINESTRING (127.9778938 26.593533, 127.9779206 26.5935763, 127.9781615 26.593999, 127.9783755 26.5943864)",2,,84,県道84号名護本部線,,
1138017189,tertiary,False,False,59.385000000000005,"LINESTRING (127.9778938 26.593533, 127.9778145 26.5935773, 127.9773873 26.593816)",2,,,,,5.5m〜13.0m
164170951,tertiary,False,False,55.629,"LINESTRING (127.9763242 26.5937751, 127.9765563 26.5942303)",2,,,,,
164170951,tertiary,False,True,49.416,"LINESTRING (127.9763242 26.5937751, 127.9761169 26.5933712)",2,,,,,
439453094,residential,False,True,93.724,"LINESTRING (127.9763242 26.5937751, 127.9771876 26.5934369)",,,,,,
439453094,residential,False,False,200.627,"LINESTRING (127.9763242 26.5937751, 127.9752239 26.5942268, 127.974504 26.594553)",,,,,,
164171419,residential,False,False,27.0,"LINESTRING (127.9730591 26.5938299, 127.9731711 26.5940511)",,,,,,
"[164173931, 1138017191]",primary,False,True,96.424,"LINESTRING (127.9730591 26.5938299, 127.9735502 26.5937072, 127.9738143 26.5936355, 127.9738593 26.5936233, 127.9739902 26.5935877)",2,,91,本部循環線,30,
1138017189,tertiary,False,False,94.644,"LINESTRING (127.9773873 26.593816, 127.9768119 26.5941162, 127.9765563 26.5942303)",2,,,,,5.5m〜13.0m
1138017189,tertiary,False,True,59.385000000000005,"LINESTRING (127.9773873 26.593816, 127.9778145 26.5935773, 127.9778938 26.593533)",2,,,,,5.5m〜13.0m
164173382,unclassified,False,False,74.822,"LINESTRING (127.9805982 26.5938776, 127.9802146 26.5932987)",,,,,,
164173400,tertiary,False,False,84.237,"LINESTRING (127.9805982 26.5938776, 127.9809776 26.5936356, 127.981297 26.5934496)",,,,,,
164175207,tertiary,False,True,161.77100000000002,"LINESTRING (127.9805982 26.5938776, 127.9803074 26.5940314, 127.9800184 26.5941898, 127.9797083 26.594313, 127.9794233 26.5943742, 127.9791103 26.594423)",,,,,,
164173867,residential,False,False,96.081,"LINESTRING (127.9741616 26.5938973, 127.9732797 26.5942505)",,,,,,
1138017188,tertiary,False,True,29.468,"LINESTRING (127.9741616 26.5938973, 127.9742908 26.5941358)",2,,,,,
1138017188,tertiary,False,False,38.519,"LINESTRING (127.9741616 26.5938973, 127.9740655 26.593703, 127.9740525 26.5936741, 127.9739902 26.5935877)",2,,,,,
164170951,tertiary,False,True,55.629,"LINESTRING (127.9765563 26.5942303, 127.9763242 26.5937751)",2,,,,,
164172097,tertiary,False,False,73.07,"LINESTRING (127.9765563 26.5942303, 127.9768335 26.5947389, 127.9768446 26.5948297)",2,,,,,
1138017189,tertiary,False,False,202.313,"LINESTRING (127.9765563 26.5942303, 127.9748105 26.5948976, 127.9746878 26.5949503)",2,,,,,5.5m〜13.0m
1138017189,tertiary,False,True,94.644,"LINESTRING (127.9765563 26.5942303, 127.9768119 26.5941162, 127.9773873 26.593816)",2,,,,,5.5m〜13.0m
484323986,residential,False,False,97.266,"LINESTRING (127.9742908 26.5941358, 127.9733988 26.5944949)",,,,,,
1138017188,tertiary,False,False,29.468,"LINESTRING (127.9742908 26.5941358, 127.9741616 26.5938973)",2,,,,,
1138017188,tertiary,False,True,51.005,"LINESTRING (127.9742908 26.5941358, 127.974504 26.594553)",2,,,,,
484323986,residential,False,True,132.229,"LINESTRING (127.9742908 26.5941358, 127.9753212 26.5937058, 127.9754685 26.5935946)",,,,,,
1125805016,primary,False,False,43.891999999999996,"LINESTRING (127.9783755 26.5943864, 127.9785313 26.5946672, 127.9785717 26.59474)",2,,84,県道84号名護本部線,,
1125805016,primary,False,True,106.303,"LINESTRING (127.9783755 26.5943864, 127.9781615 26.593999, 127.9779206 26.5935763, 127.9778938 26.593533)",2,,84,県道84号名護本部線,,
164171419,residential,False,False,29.644,"LINESTRING (127.9732797 26.5942505, 127.9733988 26.5944949)",,,,,,
164171419,residential,False,True,24.662,"LINESTRING (127.9732797 26.5942505, 127.9731711 26.5940511)",,,,,,
