osmid,highway,oneway,reversed,length,geometry,lanes,name,maxspeed,ref,bridge
165042456,residential,False,True,233.365,"LINESTRING (141.815871 42.760132, 141.81568 42.760622, 141.815664 42.760827, 141.815641 42.761061, 141.8155691 42.761359, 141.815512 42.761722, 141.8153976 42.7620541, 141.8155605 42.7621239)",,,,,
165044749,tertiary,False,False,80.664,"LINESTRING (141.8120446 42.7617426, 141.8128977 42.7621086)",,,,,
165042206,unclassified,False,False,33.906,"LINESTRING (141.8207934 42.7616766, 141.8207161 42.7619762)",1,町道本郷本線,30,,
165044163,residential,False,False,30.612,"LINESTRING (141.8207934 42.7616766, 141.8204605 42.7615499)",,,,,
165044410,residential,False,False,47.882,"LINESTRING (141.814778 42.7619854, 141.8143082 42.7622432)",,,,,
626527188,residential,False,False,70.418,"LINESTRING (141.8155605 42.7621239, 141.8163151 42.7624307)",,,,,
165042456,residential,False,False,233.365,"LINESTRING (141.8155605 42.7621239, 141.8153976 42.7620541, 141.815512 42.761722, 141.8155691 42.761359, 141.815641 42.761061, 141.815664 42.760827, 141.81568 42.760622, 141.815871 42.760132)",,,,,
165042456,residential,False,True,105.419,"LINESTRING (141.8155605 42.7621239, 141.8152123 42.762382, 141.8154484 42.762593, 141.8156007 42.7627184, 141.8157281 42.7628275)",,,,,
165044410,residential,False,False,58.2,"LINESTRING (141.8143082 42.7622432, 141.8137822 42.7625965)",,,,,
165044410,residential,False,True,47.882,"LINESTRING (141.8143082 42.7622432, 141.814778 42.7619854)",,,,,
165044221,residential,False,False,127.232,"LINESTRING (141.8143082 42.7622432, 141.8146123 42.7624834, 141.8153694 42.7630812)",,,,,
165042420,residential,False,False,110.74000000000001,"LINESTRING (141.8190061 42.7622152, 141.819039 42.7622892, 141.8190661 42.7623865, 141.8189875 42.7626537, 141.818908 42.7628615, 141.81885 42.763029, 141.8189642 42.7631614)",,,,,
165042595,tertiary,False,False,23.565,"LINESTRING (141.8165359 42.7622942, 141.8163151 42.7624307)",,,,,
165042595,tertiary,False,True,62.178,"LINESTRING (141.8165359 42.7622942, 141.8170513 42.7627059)",,,,,
165042206,unclassified,False,True,55.65,"LINESTRING (141.8205927 42.7624684, 141.8207161 42.7619762)",1,町道本郷本線,30,,
165047050,residential,False,True,51.475,"LINESTRING (141.8205927 42.7624684, 141.8212085 42.7625679)",,,,,
165045054,residential,False,False,155.39600000000002,"LINESTRING (141.8205927 42.7624684, 141.8204932 42.7628641, 141.820245 42.7638424)",,,,,
165044410,residential,False,False,66.214,"LINESTRING (141.8137822 42.7625965, 141.8131852 42.7629996)",,,,,
165044410,residential,False,True,58.2,"LINESTRING (141.8137822 42.7625965, 141.8143082 42.7622432)",,,,,
36513724,primary,False,False,128.62,"LINESTRING (141.8137822 42.7625965, 141.8141176 42.7628366, 141.8142758 42.7629499, 141.8148953 42.763415)",2,千歳鵡川線,40,10,
36513724,primary,False,True,90.504,"LINESTRING (141.8137822 42.7625965, 141.8133276 42.7623132, 141.8128977 42.7621086)",2,千歳鵡川線,40,10,
165047050,residential,False,False,47.065,"LINESTRING (141.8217688 42.7626676, 141.8212085 42.7625679)",,,,,
165047050,residential,False,True,165.534,"LINESTRING (141.8217688 42.7626676, 141.8217525 42.7627316, 141.8216593 42.7630175, 141.8215538 42.7632848, 141.821468 42.7634903, 141.8214201 42.7635807, 141.8211759 42.7639219, 141.8210511 42.7640456)",,,,,
624176551,residential,False,False,164.853,"LINESTRING (141.8217688 42.7626676, 141.8220001 42.7622322, 141.8219653 42.7621632, 141.8218848 42.7621239, 141.8207161 42.7619762)",,,,,
165042595,tertiary,False,False,62.178,"LINESTRING (141.8170513 42.7627059, 141.8165359 42.7622942)",,,,,
165042595,tertiary,False,True,65.995,"LINESTRING (141.8170513 42.7627059, 141.8175902 42.7631483)",,,,,
165046665,residential,False,True,214.69600000000003,"LINESTRING (141.8170513 42.7627059, 141.8171887 42.7625915, 141.8173175 42.7624288, 141.817554 42.7617947, 141.8177702 42.7615015, 141.8182348 42.7610088)",,,,,
