osmid,ref,name,highway,oneway,reversed,length,lanes,geometry,bridge
79103177,339,大久保野沢停車場線,secondary,False,True,109.15,,"LINESTRING (139.6430473 37.5847403, 139.6435858 37.5856243)",
107306457,49,西会津バイパス,trunk,False,True,39.375,2,"LINESTRING (139.6430473 37.5847403, 139.643446 37.5845804)",
79103177,339,大久保野沢停車場線,secondary,False,False,104.527,,"LINESTRING (139.6452222 37.5904693, 139.6449 37.5895646)",
107305434,,,unclassified,False,False,28.422,,"LINESTRING (139.6452222 37.5904693, 139.6455243 37.5903797)",
107305434,,,unclassified,False,True,79.091,,"LINESTRING (139.6452222 37.5904693, 139.6448404 37.5905598, 139.6444541 37.590665, 139.644371 37.5906937)",
107305586,,,unclassified,False,True,15.489,,"LINESTRING (139.6476185 37.5894115, 139.647701 37.5895345)",
"[107305434, 79103171, 107306134]",,,"['unclassified', 'residential']",False,"[False, True]",261.685,,"LINESTRING (139.6476185 37.5894115, 139.6476815 37.5893637, 139.6477935 37.5892617, 139.647888 37.5891751, 139.6479571 37.5891251, 139.6480121 37.589089, 139.6480543 37.5890635, 139.648122 37.5890322, 139.6481978 37.5890072, 139.6482629 37.588987, 139.6483071 37.5889716, 139.6486046 37.5888897, 139.6489596 37.5887654, 139.6494377 37.5886055, 139.6499225 37.5884498, 139.6500251 37.5884185, 139.6501129 37.5883914, 139.6502296 37.5883643)",yes
107305434,,,unclassified,False,True,43.171,,"LINESTRING (139.6476185 37.5894115, 139.6474884 37.5894817, 139.647418 37.5895168, 139.647308 37.5895534, 139.6471876 37.5895924)",
"[107305586, 107304765]",,,unclassified,False,"[False, True]",158.035,,"LINESTRING (139.6476185 37.5894115, 139.6475962 37.5893732, 139.6475555 37.5893533, 139.6475266 37.589301, 139.6475212 37.5892713, 139.6475219 37.5892144, 139.6475306 37.5891873, 139.647662 37.5890008, 139.6478873 37.5886618, 139.6482273 37.5881567)",
"[107305434, 79103171, 107306134]",,,"['residential', 'unclassified']",False,"[False, True]",261.68499999999995,,"LINESTRING (139.6502296 37.5883643, 139.6501129 37.5883914, 139.6500251 37.5884185, 139.6499225 37.5884498, 139.6494377 37.5886055, 139.6489596 37.5887654, 139.6486046 37.5888897, 139.6483071 37.5889716, 139.6482629 37.588987, 139.6481978 37.5890072, 139.648122 37.5890322, 139.6480543 37.5890635, 139.6480121 37.589089, 139.6479571 37.5891251, 139.647888 37.5891751, 139.6477935 37.5892617, 139.6476815 37.5893637, 139.6476185 37.5894115)",yes
79103171,,,residential,False,True,102.206,,"LINESTRING (139.6502296 37.5883643, 139.6503107 37.5883483, 139.650363 37.5883419, 139.6504482 37.5883334, 139.6505655 37.5883334, 139.6509524 37.5883494, 139.6513843 37.5883722)",
700678528,,,residential,False,False,31.593,,"LINESTRING (139.6502296 37.5883643, 139.6502437 37.5884068, 139.650249 37.588462, 139.650249 37.5885704, 139.6502378 37.5886463)",
79103177,339,大久保野沢停車場線,secondary,False,False,78.94999999999999,,"LINESTRING (139.6447921 37.5875523, 139.6445353 37.5871445, 139.6443951 37.5869158)",
79103177,339,大久保野沢停車場線,secondary,False,True,41.285000000000004,,"LINESTRING (139.6447921 37.5875523, 139.6448457 37.587665, 139.64489 37.5877776, 139.6449101 37.5878584, 139.6449195 37.5879084)",
107307213,,,unclassified,False,False,119.337,,"LINESTRING (139.6447921 37.5875523, 139.645612 37.587311, 139.645952 37.587193, 139.64605 37.587156)",
"[107304662, 107306455]",,,residential,False,False,518.407,,"LINESTRING (139.6500774 37.5930443, 139.650191 37.593097, 139.650254 37.593124, 139.650375 37.593124, 139.65051 37.593107, 139.650813 37.593117, 139.650997 37.593157, 139.651195 37.593219, 139.651266 37.593231, 139.651549 37.593225, 139.651933 37.593197, 139.651982 37.593186, 139.651981 37.592791, 139.652003 37.592627, 139.652074 37.592396, 139.652074 37.592295, 139.652031 37.592227, 139.65196 37.592182, 139.6516 37.592047, 139.651493 37.592043, 139.65143 37.592109, 139.651337 37.592239, 139.65104 37.592769, 139.651012 37.592825, 139.650962 37.592852, 139.650657 37.59287, 139.650375 37.592915, 139.650162 37.592989, 139.6500774 37.5930443)",
"[107304662, 107306455]",,,residential,False,True,518.4069999999999,,"LINESTRING (139.6500774 37.5930443, 139.650162 37.592989, 139.650375 37.592915, 139.650657 37.59287, 139.650962 37.592852, 139.651012 37.592825, 139.65104 37.592769, 139.651337 37.592239, 139.65143 37.592109, 139.651493 37.592043, 139.6516 37.592047, 139.65196 37.592182, 139.652031 37.592227, 139.652074 37.592295, 139.652074 37.592396, 139.652003 37.592627, 139.651981 37.592791, 139.651982 37.593186, 139.651933 37.593197, 139.651549 37.593225, 139.651266 37.593231, 139.651195 37.593219, 139.650997 37.593157, 139.650813 37.593117, 139.65051 37.593107, 139.650375 37.593124, 139.650254 37.593124, 139.650191 37.593097, 139.6500774 37.5930443)",
107307119,,,residential,False,True,57.583,,"LINESTRING (139.6500774 37.5930443, 139.6499848 37.5930613, 139.6499258 37.5930772, 139.6498923 37.5930953, 139.6498588 37.5931229, 139.6497864 37.5931814, 139.64973 37.5932164, 139.6496858 37.5932451, 139.6495865 37.5932685, 139.6495168 37.5932812)",
107304485,,,unclassified,False,False,88.15,,"LINESTRING (139.6486022 37.5870433, 139.6486303 37.586936, 139.6482092 37.5868393, 139.6479651 37.5867925, 139.6478672 37.5867787, 139.6478007 37.5867546)",
107304485,,,unclassified,False,True,48.866,,"LINESTRING (139.6486022 37.5870433, 139.6484962 37.587361, 139.6484621 37.5874685)",
