osmid,highway,oneway,reversed,length,bridge,geometry,ref,name
"[956459712, 118708931, 956459711]",unclassified,False,False,67.77799999999999,yes,"LINESTRING (140.2810429 38.3845627, 140.2811247 38.3848716, 140.2811289 38.3850442, 140.2811309 38.3851288, 140.2811318 38.3851656)",,
118708949,tertiary,False,False,162.691,,"LINESTRING (140.2810429 38.3845627, 140.2804807 38.3846896, 140.2800918 38.384775, 140.2799618 38.3847885, 140.2797025 38.384793, 140.2792162 38.3848154)",,
111615712,primary,False,False,3.784,,"LINESTRING (140.2773339 38.380418, 140.2773219 38.3803853)",25,寒河江村山線
118708900,tertiary,False,True,3.784,,"LINESTRING (140.2773339 38.380418, 140.2773219 38.3803853)",,
111615712,primary,False,True,502.668,,"LINESTRING (140.2773339 38.380418, 140.2775148 38.3812683, 140.2777754 38.3824601, 140.2780872 38.3838375, 140.2781773 38.3845582, 140.2781978 38.3848841)",25,寒河江村山線
477086694,unclassified,False,False,90.557,,"LINESTRING (140.2773339 38.380418, 140.2764006 38.3805495, 140.2763539 38.3806104)",,
118708864,tertiary,False,False,89.093,,"LINESTRING (140.2792162 38.3848154, 140.2781978 38.3848841)",,
118708949,tertiary,False,True,162.691,,"LINESTRING (140.2792162 38.3848154, 140.2797025 38.384793, 140.2799618 38.3847885, 140.2800918 38.384775, 140.2804807 38.3846896, 140.2810429 38.3845627)",,
118708864,tertiary,False,True,89.093,,"LINESTRING (140.2781978 38.3848841, 140.2792162 38.3848154)",,
111615712,primary,False,False,502.668,,"LINESTRING (140.2781978 38.3848841, 140.2781773 38.3845582, 140.2780872 38.3838375, 140.2777754 38.3824601, 140.2775148 38.3812683, 140.2773339 38.380418)",25,寒河江村山線
118708945,unclassified,False,False,42.672,,"LINESTRING (140.2816017 38.3850579, 140.2811318 38.3851656)",,
118708945,unclassified,False,True,42.672,,"LINESTRING (140.2811318 38.3851656, 140.2816017 38.3850579)",,
"[956459712, 118708931, 956459711]",unclassified,False,True,67.77799999999999,yes,"LINESTRING (140.2811318 38.3851656, 140.2811309 38.3851288, 140.2811289 38.3850442, 140.2811247 38.3848716, 140.2810429 38.3845627)",,
477086694,unclassified,False,True,90.557,,"LINESTRING (140.2763539 38.3806104, 140.2764006 38.3805495, 140.2773339 38.380418)",,
111615712,primary,False,True,3.784,,"LINESTRING (140.2773219 38.3803853, 140.2773339 38.380418)",25,寒河江村山線
118708900,tertiary,False,False,3.784,,"LINESTRING (140.2773219 38.3803853, 140.2773339 38.380418)",,
