osmid,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref,name
124628177,residential,False,False,46.704,"LINESTRING (127.756626 26.2264065, 127.7566897 26.2265052, 127.7567919 26.226664, 127.756852 26.226737, 127.7568712 26.2267638)",,,,
1021085680,unclassified,False,True,34.384,"LINESTRING (127.756626 26.2264065, 127.7564971 26.2264682, 127.7563627 26.2265431, 127.7563404 26.2265733)",,,,
124625797,tertiary,False,True,33.994,"LINESTRING (127.7601073 26.2296751, 127.7600575 26.2297433, 127.7600116 26.2297946, 127.7598962 26.2299145)",2,30,,
124626312,unclassified,False,True,11.383,"LINESTRING (127.7601073 26.2296751, 127.7601345 26.2297188, 127.7601465 26.22977)",,,,
124626739,tertiary,False,False,84.647,"LINESTRING (127.7601073 26.2296751, 127.7601214 26.2296306, 127.7601255 26.2295926, 127.7601258 26.2295116, 127.7600975 26.2293646, 127.7600598 26.229208, 127.7600331 26.2290697, 127.7600202 26.2289241)",2,30,,
124627304,unclassified,False,False,83.086,"LINESTRING (127.7601073 26.2296751, 127.760038 26.2296296, 127.7600158 26.2296098, 127.7599388 26.2295076, 127.7598159 26.2293518, 127.7597389 26.2292475, 127.7596498 26.2291355, 127.7596044 26.2290846)",,,,
124628518,unclassified,False,False,139.668,"LINESTRING (127.7626263 26.2304985, 127.7623508 26.2306771, 127.7622896 26.2307736, 127.7622081 26.231258, 127.7619395 26.2315122)",,,,
1090330729,residential,False,False,160.421,"LINESTRING (127.7626263 26.2304985, 127.7626894 26.2307007, 127.7625986 26.2308859, 127.7624199 26.2312286, 127.7622073 26.2315823, 127.7619395 26.2315122)",,,,
124628518,unclassified,False,True,54.632999999999996,"LINESTRING (127.7626263 26.2304985, 127.7627116 26.2304089, 127.7629722 26.2301176)",,,,
124626674,unclassified,False,True,34.604,"LINESTRING (127.7580428 26.2236433, 127.7577115 26.2237356)",,,,
124627386,tertiary,False,True,13.5,"LINESTRING (127.7580428 26.2236433, 127.7580945 26.2237555)",,,,
1018439164,unclassified,False,True,80.319,"LINESTRING (127.7620729 26.2291674, 127.761283 26.2293077)",,,,
124626453,unclassified,False,False,140.853,"LINESTRING (127.7620729 26.2291674, 127.7621121 26.2293031, 127.7621115 26.2294155, 127.7620709 26.2295659, 127.761943 26.22974, 127.7618578 26.2298483, 127.7615201 26.2302689)",,,,
124626453,unclassified,False,True,173.121,"LINESTRING (127.7620729 26.2291674, 127.7620312 26.2290254, 127.7619878 26.2289327, 127.7619366 26.2288782, 127.7614677 26.2285801, 127.7613524 26.228489, 127.761261 26.2283852, 127.7612268 26.2283094, 127.7611923 26.2281688, 127.7611728 26.2279426)",,,,
124627275,unclassified,False,False,69.511,"LINESTRING (127.7562167 26.2258395, 127.7561157 26.2259598, 127.7560506 26.2260412, 127.7557192 26.2262687)",,,,
124627275,unclassified,False,True,136.108,"LINESTRING (127.7562167 26.2258395, 127.7568066 26.2250733, 127.7569921 26.2248323)",,,,
124627183,unclassified,False,True,130.256,"LINESTRING (127.7626114 26.2280967, 127.7625925 26.2280191, 127.7625306 26.2278595, 127.7624468 26.2277438, 127.7622815 26.2276193, 127.7621681 26.227544, 127.7619596 26.227397, 127.7618008 26.2272203)",,,,
124627377,unclassified,False,True,127.85999999999999,"LINESTRING (127.7626114 26.2280967, 127.7626948 26.2281651, 127.7629037 26.2282551, 127.7632762 26.2284127, 127.7637308 26.2286487)",,,,
124627967,unclassified,False,True,237.945,"LINESTRING (127.7626114 26.2280967, 127.7625025 26.228259, 127.7624552 26.2284086, 127.762437 26.2285297, 127.7624398 26.2286219, 127.7625522 26.2288822, 127.7627036 26.2292092, 127.7628383 26.2295957, 127.7629239 26.2298144, 127.7629791 26.2300106, 127.762983 26.2300757, 127.7629722 26.2301176)",,,,
124626312,unclassified,False,False,11.383,"LINESTRING (127.7601465 26.22977, 127.7601345 26.2297188, 127.7601073 26.2296751)",,,,
"[124626312, 124626453]",unclassified,False,True,296.895,"LINESTRING (127.7601465 26.22977, 127.7601118 26.2298847, 127.760078 26.2300557, 127.7600516 26.2301289, 127.7598329 26.2305147, 127.7595232 26.2311031, 127.7594001 26.2313686, 127.7592926 26.2315995, 127.7592362 26.2317119, 127.7592186 26.2318176, 127.7592311 26.2318791, 127.7592568 26.2319427, 127.759322 26.2320066, 127.7594123 26.2320619, 127.7594782 26.2320913, 127.7595524 26.2321066)",,,,
1018439162,unclassified,False,True,78.284,"LINESTRING (127.7601465 26.22977, 127.7602116 26.2297632, 127.7606495 26.229817, 127.7608223 26.2299048, 127.7608874 26.2299445)",,,,
124627386,tertiary,False,False,13.5,"LINESTRING (127.7580945 26.2237555, 127.7580428 26.2236433)",,,,
124626028,tertiary,False,True,140.654,"LINESTRING (127.7580945 26.2237555, 127.758173 26.2237356, 127.7582182 26.2237244, 127.759457 26.2234298)",,,,
124628167,tertiary,False,True,143.005,"LINESTRING (127.7580945 26.2237555, 127.7581224 26.2238128, 127.7581505 26.2238612, 127.7582357 26.2240558, 127.7584394 26.2246736, 127.7585809 26.2249626)",2,30,,
124628841,unclassified,False,False,166.875,"LINESTRING (127.7580945 26.2237555, 127.7579573 26.223793, 127.7578248 26.2238448, 127.7577291 26.2239147, 127.7575876 26.2240722, 127.7574289 26.2242547, 127.7569921 26.2248323)",,,,
124627516,tertiary,False,True,22.272,"LINESTRING (127.7618247 26.2270213, 127.7618186 26.2270896, 127.7618157 26.2271316, 127.7618008 26.2272203)",,,,
124627669,primary,False,False,287.473,"LINESTRING (127.7618247 26.2270213, 127.7619466 26.2270144, 127.7619728 26.2270101, 127.7621482 26.2269756, 127.7623526 26.2269142, 127.762544 26.226844, 127.762875 26.226692, 127.7637086 26.2263137, 127.7644407 26.225972)",2,40,38,県道38号浦添西原線
124627669,primary,False,True,287.01800000000003,"LINESTRING (127.7618247 26.2270213, 127.7617324 26.2270207, 127.7615562 26.2270128, 127.7612724 26.2269714, 127.7608066 26.226815, 127.7603049 26.2266376, 127.7592623 26.2262666, 127.7592137 26.22625, 127.7591118 26.2262107)",2,40,38,県道38号浦添西原線
124625634,tertiary,False,False,102.06700000000001,"LINESTRING (127.7611728 26.2279426, 127.761254 26.2278778, 127.7614185 26.2276793, 127.7615174 26.227559, 127.7617408 26.2272857, 127.7618008 26.2272203)",,,,
124626453,unclassified,False,False,173.121,"LINESTRING (127.7611728 26.2279426, 127.7611923 26.2281688, 127.7612268 26.2283094, 127.761261 26.2283852, 127.7613524 26.228489, 127.7614677 26.2285801, 127.7619366 26.2288782, 127.7619878 26.2289327, 127.7620312 26.2290254, 127.7620729 26.2291674)",,,,
124627280,tertiary,False,True,38.068,"LINESTRING (127.7611728 26.2279426, 127.7610688 26.2279708, 127.76093 26.228012, 127.760816 26.2280618)",,,,
"[124626312, 124626453]",unclassified,False,False,296.895,"LINESTRING (127.7595524 26.2321066, 127.7594782 26.2320913, 127.7594123 26.2320619, 127.759322 26.2320066, 127.7592568 26.2319427, 127.7592311 26.2318791, 127.7592186 26.2318176, 127.7592362 26.2317119, 127.7592926 26.2315995, 127.7594001 26.2313686, 127.7595232 26.2311031, 127.7598329 26.2305147, 127.7600516 26.2301289, 127.760078 26.2300557, 127.7601118 26.2298847, 127.7601465 26.22977)",,,,
124626453,unclassified,False,True,293.935,"LINESTRING (127.7595524 26.2321066, 127.7596769 26.2320998, 127.7597981 26.2320529, 127.759948 26.231997, 127.7602368 26.2318654, 127.7603469 26.2317972, 127.7604582 26.2316843, 127.7605529 26.2315558, 127.7606647 26.2314055, 127.7609147 26.2310754, 127.7611047 26.2308274, 127.7613218 26.2305463, 127.7615201 26.2302689)",,,,
1018439163,unclassified,False,False,275.664,"LINESTRING (127.7595524 26.2321066, 127.7595571 26.2320331, 127.7603487 26.2307796, 127.7608874 26.2299445)",,,,
1091940891,residential,False,True,25.499,"LINESTRING (127.7637308 26.2286487, 127.7636158 26.2288535)",,,,
124626860,unclassified,False,False,157.13,"LINESTRING (127.7637308 26.2286487, 127.7643932 26.2289746, 127.7651116 26.2293289)",,,,
"[124627202, 124625612]",unclassified,False,"[False, True]",277.427,"LINESTRING (127.7637308 26.2286487, 127.763889 26.2283557, 127.7639491 26.2282279, 127.7639689 26.2281393, 127.7639331 26.2279022, 127.7639712 26.2277601, 127.7640328 26.2276663, 127.7641209 26.2276397, 127.7642788 26.2276425, 127.764391 26.2276233, 127.7644628 26.2275915, 127.7645181 26.2275483, 127.764638 26.227318, 127.76472 26.227167, 127.76477 26.227093, 127.764845 26.226985, 127.765001 26.226799, 127.7650849 26.2267157)",,,,
124627377,unclassified,False,False,127.86000000000001,"LINESTRING (127.7637308 26.2286487, 127.7632762 26.2284127, 127.7629037 26.2282551, 127.7626948 26.2281651, 127.7626114 26.2280967)",,,,
124626739,tertiary,False,False,59.551,"LINESTRING (127.7600202 26.2289241, 127.7600351 26.2287637, 127.7600623 26.2285962, 127.7600792 26.2285376, 127.7601127 26.2284671, 127.7601511 26.2284083)",2,30,,
124626739,tertiary,False,True,84.64700000000002,"LINESTRING (127.7600202 26.2289241, 127.7600331 26.2290697, 127.7600598 26.229208, 127.7600975 26.2293646, 127.7601258 26.2295116, 127.7601255 26.2295926, 127.7601214 26.2296306, 127.7601073 26.2296751)",2,30,,
1018439155,residential,False,False,20.701,"LINESTRING (127.7600202 26.2289241, 127.7599751 26.2289194, 127.7598139 26.228935)",,,,
124627669,primary,False,False,287.018,"LINESTRING (127.7591118 26.2262107, 127.7592137 26.22625, 127.7592623 26.2262666, 127.7603049 26.2266376, 127.7608066 26.226815, 127.7612724 26.2269714, 127.7615562 26.2270128, 127.7617324 26.2270207, 127.7618247 26.2270213)",2,40,38,県道38号浦添西原線
124627669,primary,False,True,65.126,"LINESTRING (127.7591118 26.2262107, 127.7589942 26.2261715, 127.7589438 26.2261533, 127.75861 26.2260542, 127.7584957 26.2260172)",2,40,38,県道38号浦添西原線
124628643,unclassified,False,True,12.55,"LINESTRING (127.7591118 26.2262107, 127.7591005 26.2262716, 127.7590986 26.2263227)",,,,
315583525,tertiary,False,False,162.214,"LINESTRING (127.7591118 26.2262107, 127.7591217 26.2261608, 127.759136 26.2261313, 127.7591685 26.2260621, 127.7591952 26.2259923, 127.7592093 26.2259307, 127.7592146 26.2258612, 127.7592177 26.2257875, 127.7592067 26.2257117, 127.759175 26.2256299, 127.7591346 26.225553, 127.7590964 26.2254965, 127.7590497 26.2254386, 127.7586652 26.2250488, 127.7585809 26.2249626)",2,30,,
124625627,unclassified,False,False,48.196,"LINESTRING (127.7561522 26.2285531, 127.7563494 26.2281574)",,,,
124627958,unclassified,False,True,136.567,"LINESTRING (127.7561522 26.2285531, 127.7555282 26.2296463)",,,,
124627715,unclassified,False,False,228.59,"LINESTRING (127.7561522 26.2285531, 127.756546 26.2287212, 127.7566587 26.228771, 127.756755 26.2288654, 127.7568511 26.228998, 127.7569179 26.2291067, 127.7569683 26.2293004, 127.7569747 26.229533, 127.7569084 26.2299228, 127.7568589 26.2302354)",,,,
1091940892,residential,False,False,24.487,"LINESTRING (127.7651116 26.2293289, 127.7649757 26.2295123)",,,,
124626860,unclassified,False,True,157.13,"LINESTRING (127.7651116 26.2293289, 127.7643932 26.2289746, 127.7637308 26.2286487)",,,,
124627669,primary,False,False,18.312,"LINESTRING (127.7583177 26.2259769, 127.7584957 26.2260172)",2,40,38,県道38号浦添西原線
1021057605,unclassified,False,True,84.313,"LINESTRING (127.7583177 26.2259769, 127.7583344 26.2259249, 127.7584179 26.2257199, 127.7584399 26.2256968, 127.7584805 26.2256873, 127.7585286 26.2256872, 127.7585734 26.2257077, 127.7585929 26.2257296, 127.7585912 26.2257601, 127.7585224 26.2259505, 127.7584957 26.2260172)",,,,
124627669,primary,False,True,54.769000000000005,"LINESTRING (127.7583177 26.2259769, 127.758189 26.2259525, 127.758056 26.2259343, 127.7577736 26.2259179)",2,40,38,県道38号浦添西原線
1018439162,unclassified,False,False,72.69,"LINESTRING (127.7615201 26.2302689, 127.7608874 26.2299445)",,,,
124626453,unclassified,False,False,293.93499999999995,"LINESTRING (127.7615201 26.2302689, 127.7613218 26.2305463, 127.7611047 26.2308274, 127.7609147 26.2310754, 127.7606647 26.2314055, 127.7605529 26.2315558, 127.7604582 26.2316843, 127.7603469 26.2317972, 127.7602368 26.2318654, 127.759948 26.231997, 127.7597981 26.2320529, 127.7596769 26.2320998, 127.7595524 26.2321066)",,,,
124626453,unclassified,False,True,140.853,"LINESTRING (127.7615201 26.2302689, 127.7618578 26.2298483, 127.761943 26.22974, 127.7620709 26.2295659, 127.7621115 26.2294155, 127.7621121 26.2293031, 127.7620729 26.2291674)",,,,
124625752,unclassified,False,True,115.232,"LINESTRING (127.7641113 26.2300123, 127.7638843 26.23003, 127.7637149 26.2300951, 127.7629722 26.2301176)",,,,
124628042,unclassified,False,True,104.621,"LINESTRING (127.7641113 26.2300123, 127.7642473 26.229669, 127.7642927 26.2296272, 127.7643405 26.2296117, 127.7647815 26.229712, 127.7648484 26.2297356)",,,,
124627715,unclassified,False,True,228.59,"LINESTRING (127.7568589 26.2302354, 127.7569084 26.2299228, 127.7569747 26.229533, 127.7569683 26.2293004, 127.7569179 26.2291067, 127.7568511 26.228998, 127.756755 26.2288654, 127.7566587 26.228771, 127.756546 26.2287212, 127.7561522 26.2285531)",,,,
124627818,unclassified,False,False,148.12099999999998,"LINESTRING (127.7568589 26.2302354, 127.7566488 26.2301591, 127.7561289 26.2299181, 127.755884 26.229813, 127.755665 26.229717, 127.7555282 26.2296463)",,,,
"[124626374, 124626286]",residential,False,True,670.4970000000001,"LINESTRING (127.7585809 26.2249626, 127.7586902 26.2250101, 127.7587578 26.2250076, 127.7593568 26.2251419, 127.7597122 26.2252231, 127.759794 26.2252287, 127.7599413 26.2251953, 127.7601323 26.2250973, 127.7602607 26.2250475, 127.7604082 26.2250247, 127.7605033 26.2250268, 127.7605856 26.2250373, 127.7606857 26.2250545, 127.7607763 26.2250822, 127.7608828 26.2250888, 127.7610595 26.2250829, 127.7611582 26.2250666, 127.7613334 26.2250268, 127.7615158 26.2249691, 127.7616951 26.2249002, 127.761923 26.2247937, 127.762118 26.224714, 127.7623256 26.2246285, 127.762514 26.2245521, 127.7626397 26.2245262, 127.762775 26.224554, 127.7629723 26.2246631, 127.7631033 26.2246692, 127.763588 26.224571, 127.763644 26.224549, 127.763682 26.224509, 127.7637108 26.2240323, 127.7636829 26.223803, 127.7636719 26.2236824, 127.7637129 26.223522, 127.7637872 26.2234218, 127.7638482 26.2233749)",,,,
124627631,residential,False,False,163.519,"LINESTRING (127.7585809 26.2249626, 127.7585082 26.2249176, 127.7584399 26.2248893, 127.7583066 26.2248897, 127.7581651 26.224912, 127.7580645 26.2249319, 127.7579576 26.2249508, 127.7578974 26.2249544, 127.7578145 26.224952, 127.7575403 26.2249264, 127.7573099 26.2249236, 127.7571813 26.2249095, 127.7569921 26.2248323)",,,,
124628167,tertiary,False,False,143.00500000000002,"LINESTRING (127.7585809 26.2249626, 127.7584394 26.2246736, 127.7582357 26.2240558, 127.7581505 26.2238612, 127.7581224 26.2238128, 127.7580945 26.2237555)",2,30,,
315583525,tertiary,False,True,162.21399999999997,"LINESTRING (127.7585809 26.2249626, 127.7586652 26.2250488, 127.7590497 26.2254386, 127.7590964 26.2254965, 127.7591346 26.225553, 127.759175 26.2256299, 127.7592067 26.2257117, 127.7592177 26.2257875, 127.7592146 26.2258612, 127.7592093 26.2259307, 127.7591952 26.2259923, 127.7591685 26.2260621, 127.759136 26.2261313, 127.7591217 26.2261608, 127.7591118 26.2262107)",2,30,,
124627669,primary,False,True,13.493,"LINESTRING (127.7565189 26.2262074, 127.7563993 26.2262641)",2,40,38,県道38号浦添西原線
124628177,residential,False,False,24.582,"LINESTRING (127.7565189 26.2262074, 127.756626 26.2264065)",,,,
124627669,primary,False,False,130.54999999999998,"LINESTRING (127.7565189 26.2262074, 127.7567081 26.2261278, 127.7569342 26.2260494, 127.7571636 26.2259877, 127.7573069 26.2259558, 127.757458 26.2259293, 127.757704 26.225914, 127.7577736 26.2259179)",2,40,38,県道38号浦添西原線
124628177,residential,False,True,29.402,"LINESTRING (127.7570908 26.2269386, 127.7570389 26.2269099, 127.7568945 26.2267855, 127.7568712 26.2267638)",,,,
124628395,unclassified,False,False,107.927,"LINESTRING (127.7570908 26.2269386, 127.7570294 26.2270408, 127.7569079 26.2271482, 127.7568031 26.2272677, 127.7566859 26.2274425, 127.7565318 26.2277591)",,,,
315583523,unclassified,False,True,231.091,"LINESTRING (127.7570908 26.2269386, 127.75733 26.226664, 127.7574219 26.2265374, 127.7574465 26.2265093, 127.7574864 26.2264637, 127.7575041 26.2264548, 127.7575578 26.2264174, 127.7576875 26.2263556, 127.7578037 26.2263202, 127.7579238 26.2262998, 127.7582534 26.2262974, 127.7583501 26.2262991, 127.7590986 26.2263227)",,,,
124627275,unclassified,False,True,69.511,"LINESTRING (127.7557192 26.2262687, 127.7560506 26.2260412, 127.7561157 26.2259598, 127.7562167 26.2258395)",,,,
1021057595,secondary,False,True,43.071,"LINESTRING (127.7557192 26.2262687, 127.7559135 26.2264626, 127.7559645 26.226518, 127.756005 26.226559)",2,30,155,県道155号線
124627958,unclassified,False,False,136.567,"LINESTRING (127.7555282 26.2296463, 127.7561522 26.2285531)",,,,
124627818,unclassified,False,True,148.121,"LINESTRING (127.7555282 26.2296463, 127.755665 26.229717, 127.755884 26.229813, 127.7561289 26.2299181, 127.7566488 26.2301591, 127.7568589 26.2302354)",,,,
124627275,unclassified,False,False,136.108,"LINESTRING (127.7569921 26.2248323, 127.7568066 26.2250733, 127.7562167 26.2258395)",,,,
124627631,residential,False,True,163.51899999999998,"LINESTRING (127.7569921 26.2248323, 127.7571813 26.2249095, 127.7573099 26.2249236, 127.7575403 26.2249264, 127.7578145 26.224952, 127.7578974 26.2249544, 127.7579576 26.2249508, 127.7580645 26.2249319, 127.7581651 26.224912, 127.7583066 26.2248897, 127.7584399 26.2248893, 127.7585082 26.2249176, 127.7585809 26.2249626)",,,,
124628841,unclassified,False,True,166.87499999999997,"LINESTRING (127.7569921 26.2248323, 127.7574289 26.2242547, 127.7575876 26.2240722, 127.7577291 26.2239147, 127.7578248 26.2238448, 127.7579573 26.223793, 127.7580945 26.2237555)",,,,
124627304,unclassified,False,False,23.304,"LINESTRING (127.759508 26.22895, 127.7594708 26.2287431)",,,,
124627304,unclassified,False,True,17.789,"LINESTRING (127.759508 26.22895, 127.7596044 26.2290846)",,,,
1018439144,residential,False,False,53.956999999999994,"LINESTRING (127.759508 26.22895, 127.7593624 26.22895, 127.7589671 26.2289556)",,,,
124625634,tertiary,False,True,102.067,"LINESTRING (127.7618008 26.2272203, 127.7617408 26.2272857, 127.7615174 26.227559, 127.7614185 26.2276793, 127.761254 26.2278778, 127.7611728 26.2279426)",,,,
124627183,unclassified,False,False,130.256,"LINESTRING (127.7618008 26.2272203, 127.7619596 26.227397, 127.7621681 26.227544, 127.7622815 26.2276193, 127.7624468 26.2277438, 127.7625306 26.2278595, 127.7625925 26.2280191, 127.7626114 26.2280967)",,,,
124627516,tertiary,False,False,22.272,"LINESTRING (127.7618008 26.2272203, 127.7618157 26.2271316, 127.7618186 26.2270896, 127.7618247 26.2270213)",,,,
124628643,unclassified,False,False,36.31,"LINESTRING (127.7592064 26.2279483, 127.7591818 26.2276225)",,,,
124625739,unclassified,False,True,44.445,"LINESTRING (127.7592064 26.2279483, 127.7592755 26.22797, 127.7593426 26.228023, 127.7594009 26.2280891, 127.7594269 26.2281187, 127.7594822 26.2281474, 127.7595566 26.2281806)",,,,
124627304,unclassified,False,True,42.574,"LINESTRING (127.7592064 26.2279483, 127.75921 26.2280977, 127.7592925 26.2283191)",,,,
124627669,primary,False,False,33.403999999999996,"LINESTRING (127.756005 26.226559, 127.7560742 26.2264976, 127.7562155 26.2263784, 127.7562513 26.2263561)",2,40,38,県道38号浦添西原線
1021057595,secondary,False,False,43.071,"LINESTRING (127.756005 26.226559, 127.7559645 26.226518, 127.7559135 26.2264626, 127.7557192 26.2262687)",2,30,155,県道155号線
124628177,residential,False,False,29.402,"LINESTRING (127.7568712 26.2267638, 127.7568945 26.2267855, 127.7570389 26.2269099, 127.7570908 26.2269386)",,,,
124628177,residential,False,True,46.704,"LINESTRING (127.7568712 26.2267638, 127.756852 26.226737, 127.7567919 26.226664, 127.7566897 26.2265052, 127.756626 26.2264065)",,,,
315583527,residential,False,False,66.22800000000001,"LINESTRING (127.7568712 26.2267638, 127.7566478 26.2270919, 127.7565073 26.2272613)",,,,
315583527,residential,False,False,24.661,"LINESTRING (127.7563561 26.2276373, 127.7563642 26.2276953, 127.7565318 26.2277591)",,,,
315583527,residential,False,True,44.882999999999996,"LINESTRING (127.7563561 26.2276373, 127.7563619 26.227575, 127.7564424 26.2273633, 127.7565073 26.2272613)",,,,
124628643,unclassified,False,False,12.55,"LINESTRING (127.7590986 26.2263227, 127.7591005 26.2262716, 127.7591118 26.2262107)",,,,
124628643,unclassified,False,True,82.59,"LINESTRING (127.7590986 26.2263227, 127.7590985 26.2263334, 127.7590967 26.2264801, 127.7591161 26.2267854, 127.7591316 26.2270646)",,,,
315583523,unclassified,False,False,231.09100000000004,"LINESTRING (127.7590986 26.2263227, 127.7583501 26.2262991, 127.7582534 26.2262974, 127.7579238 26.2262998, 127.7578037 26.2263202, 127.7576875 26.2263556, 127.7575578 26.2264174, 127.7575041 26.2264548, 127.7574864 26.2264637, 127.7574465 26.2265093, 127.7574219 26.2265374, 127.75733 26.226664, 127.7570908 26.2269386)",,,,
124627172,unclassified,False,False,105.515,"LINESTRING (127.7644407 26.225972, 127.7648801 26.2265611, 127.7650849 26.2267157)",,,,
124627669,primary,False,True,287.473,"LINESTRING (127.7644407 26.225972, 127.7637086 26.2263137, 127.762875 26.226692, 127.762544 26.226844, 127.7623526 26.2269142, 127.7621482 26.2269756, 127.7619728 26.2270101, 127.7619466 26.2270144, 127.7618247 26.2270213)",2,40,38,県道38号浦添西原線
124627669,primary,False,False,13.493,"LINESTRING (127.7563993 26.2262641, 127.7565189 26.2262074)",2,40,38,県道38号浦添西原線
124627669,primary,False,True,17.961,"LINESTRING (127.7563993 26.2262641, 127.7562513 26.2263561)",2,40,38,県道38号浦添西原線
1021057598,unclassified,True,False,50.712,"LINESTRING (127.7563993 26.2262641, 127.7563035 26.2260011, 127.7562167 26.2258395)",,,,
"[124627202, 124625612]",unclassified,False,"[False, True]",277.427,"LINESTRING (127.7650849 26.2267157, 127.765001 26.226799, 127.764845 26.226985, 127.76477 26.227093, 127.76472 26.227167, 127.764638 26.227318, 127.7645181 26.2275483, 127.7644628 26.2275915, 127.764391 26.2276233, 127.7642788 26.2276425, 127.7641209 26.2276397, 127.7640328 26.2276663, 127.7639712 26.2277601, 127.7639331 26.2279022, 127.7639689 26.2281393, 127.7639491 26.2282279, 127.763889 26.2283557, 127.7637308 26.2286487)",,,,
124627172,unclassified,False,True,105.515,"LINESTRING (127.7650849 26.2267157, 127.7648801 26.2265611, 127.7644407 26.225972)",,,,
124628643,unclassified,False,True,36.31,"LINESTRING (127.7591818 26.2276225, 127.7592064 26.2279483)",,,,
124628643,unclassified,False,False,62.253,"LINESTRING (127.7591818 26.2276225, 127.759142 26.227252, 127.7591316 26.2270646)",,,,
"[1018439160, 1018439159]",residential,False,"[False, True]",143.128,"LINESTRING (127.7591818 26.2276225, 127.7593871 26.2275987, 127.7594797 26.2275605, 127.7595536 26.2275452, 127.7596222 26.22754, 127.7596183 26.2274209, 127.7596021 26.2273341, 127.7595727 26.2272062, 127.7594878 26.2270029, 127.7591316 26.2270646)",,,,
1018439146,residential,False,False,99.354,"LINESTRING (127.7591818 26.2276225, 127.7588722 26.2276602, 127.7588475 26.2276855, 127.7588615 26.2278376, 127.7588947 26.2280724, 127.758913 26.228262)",,,,
124627304,unclassified,False,True,23.178,"LINESTRING (127.7592925 26.2283191, 127.759384 26.2285107)",,,,
124627304,unclassified,False,False,42.574,"LINESTRING (127.7592925 26.2283191, 127.75921 26.2280977, 127.7592064 26.2279483)",,,,
1018439149,residential,False,True,38.913,"LINESTRING (127.7592925 26.2283191, 127.7591976 26.2283298, 127.7590023 26.2282822, 127.758913 26.228262)",,,,
1018439151,residential,False,False,36.143,"LINESTRING (127.7592925 26.2283191, 127.7595148 26.2282995, 127.7595566 26.2281806)",,,,
124627304,unclassified,False,False,23.178,"LINESTRING (127.759384 26.2285107, 127.7592925 26.2283191)",,,,
124627304,unclassified,False,True,9.299,"LINESTRING (127.759384 26.2285107, 127.7594136 26.22859)",,,,
1018439150,residential,False,True,46.161,"LINESTRING (127.759384 26.2285107, 127.7592377 26.2285068, 127.7589251 26.2284628)",,,,
124627304,unclassified,False,False,17.955,"LINESTRING (127.7594708 26.2287431, 127.7594136 26.22859)",,,,
124627304,unclassified,False,True,23.304,"LINESTRING (127.7594708 26.2287431, 127.759508 26.22895)",,,,
