osmid,highway,oneway,reversed,length,geometry,lanes,name,bridge,ref
124834672,residential,False,True,62.959,"LINESTRING (131.6624284 32.577998, 131.6623316 32.5785583)",,,,
515399512,unclassified,False,False,44.792,"LINESTRING (131.6637996 32.5782581, 131.6642474 32.5783991)",,,,
124831376,unclassified,False,False,60.142,"LINESTRING (131.6642474 32.5783991, 131.6640554 32.5789152)",,,,
515399512,unclassified,False,True,44.792,"LINESTRING (131.6642474 32.5783991, 131.6637996 32.5782581)",,,,
"[124831322, 124832093]",unclassified,False,True,58.596000000000004,"LINESTRING (131.6642474 32.5783991, 131.6645645 32.5784837, 131.6647677 32.5785448, 131.6648342 32.5785775)",,,,
515399550,tertiary,False,False,60.305,"LINESTRING (131.6602559 32.5782687, 131.6608933 32.5783438)",,,,
515399550,tertiary,False,False,75.952,"LINESTRING (131.6608933 32.5783438, 131.6616915 32.5784628)",,,,
515399550,tertiary,False,True,60.305,"LINESTRING (131.6608933 32.5783438, 131.6602559 32.5782687)",,,,
124836006,unclassified,False,False,115.951,"LINESTRING (131.6608933 32.5783438, 131.660829 32.578451, 131.6601186 32.5791531)",,,,
124831391,tertiary,False,True,57.936,"LINESTRING (131.6648342 32.5785775, 131.6648092 32.5790981)",,,,
"[124831322, 124832093]",unclassified,False,False,58.596000000000004,"LINESTRING (131.6648342 32.5785775, 131.6647677 32.5785448, 131.6645645 32.5784837, 131.6642474 32.5783991)",,,,
124833753,unclassified,False,False,70.049,"LINESTRING (131.6648342 32.5785775, 131.6649181 32.5786114, 131.6655121 32.5788431)",,,,
124833324,residential,False,False,85.45,"LINESTRING (131.6623316 32.5785583, 131.6621904 32.5793175)",,,,
124834672,residential,False,False,62.959,"LINESTRING (131.6623316 32.5785583, 131.6624284 32.577998)",,,,
515399550,tertiary,False,False,38.344,"LINESTRING (131.6623316 32.5785583, 131.6627269 32.5786475)",,,,
515399550,tertiary,False,True,60.91,"LINESTRING (131.6623316 32.5785583, 131.6616915 32.5784628)",,,,
124831962,unclassified,False,True,81.765,"LINESTRING (131.663885 32.578899, 131.6636024 32.5795947)",,,,
515399550,tertiary,False,False,16.068,"LINESTRING (131.663885 32.578899, 131.6640554 32.5789152)",,,,
515399550,tertiary,False,True,65.93100000000001,"LINESTRING (131.663885 32.578899, 131.6636282 32.5788583, 131.6634769 32.5788249, 131.6632033 32.5787549)",,,,
124831376,unclassified,False,True,60.142,"LINESTRING (131.6640554 32.5789152, 131.6642474 32.5783991)",,,,
515399550,tertiary,False,True,16.068,"LINESTRING (131.6640554 32.5789152, 131.663885 32.578899)",,,,
515399550,tertiary,False,False,73.52000000000001,"LINESTRING (131.6640554 32.5789152, 131.6641643 32.5789359, 131.6648092 32.5790981)",,,,
124831391,tertiary,False,False,57.936,"LINESTRING (131.6648092 32.5790981, 131.6648342 32.5785775)",,,,
124831391,tertiary,False,True,85.792,"LINESTRING (131.6648092 32.5790981, 131.6647472 32.5796904, 131.6647341 32.579867)",,,,
515399550,tertiary,False,False,53.235,"LINESTRING (131.6648092 32.5790981, 131.664901 32.5791148, 131.6653367 32.5792726)",,,,
515399550,tertiary,False,True,73.52000000000001,"LINESTRING (131.6648092 32.5790981, 131.6641643 32.5789359, 131.6640554 32.5789152)",,,,
124833942,unclassified,False,False,101.014,"LINESTRING (131.6601186 32.5791531, 131.6611913 32.5792437)",,,,
124836006,unclassified,False,False,34.435,"LINESTRING (131.6601186 32.5791531, 131.6598681 32.5793797)",,,,
124836006,unclassified,False,True,115.951,"LINESTRING (131.6601186 32.5791531, 131.660829 32.578451, 131.6608933 32.5783438)",,,,
124833753,unclassified,False,False,51.36,"LINESTRING (131.6662544 32.5791286, 131.6667538 32.579319)",,,,
124833753,unclassified,False,True,76.455,"LINESTRING (131.6662544 32.5791286, 131.6655121 32.5788431)",,,,
124833858,unclassified,False,False,50.308,"LINESTRING (131.6662544 32.5791286, 131.6660425 32.5795443)",,,,
124830470,residential,False,False,29.484,"LINESTRING (131.6611913 32.5792437, 131.6611633 32.5795078)",,,,
124833088,unclassified,False,False,93.973,"LINESTRING (131.6611913 32.5792437, 131.6621904 32.5793175)",,,,
124833942,unclassified,False,True,101.014,"LINESTRING (131.6611913 32.5792437, 131.6601186 32.5791531)",,,,
124833088,unclassified,False,True,93.973,"LINESTRING (131.6621904 32.5793175, 131.6611913 32.5792437)",,,,
124833324,residential,False,True,85.45,"LINESTRING (131.6621904 32.5793175, 131.6623316 32.5785583)",,,,
124834668,unclassified,False,False,136.104,"LINESTRING (131.6621904 32.5793175, 131.662635 32.5793693, 131.662964 32.5794418, 131.6636024 32.5795947)",,,,
124833858,unclassified,False,False,56.962,"LINESTRING (131.6660425 32.5795443, 131.6658514 32.5800306)",,,,
124833858,unclassified,False,True,50.308,"LINESTRING (131.6660425 32.5795443, 131.6662544 32.5791286)",,,,
515399550,tertiary,False,False,50.364,"LINESTRING (131.6660425 32.5795443, 131.6665301 32.5797349)",,,,
515399550,tertiary,False,True,72.706,"LINESTRING (131.6660425 32.5795443, 131.6653367 32.5792726)",,,,
124831962,unclassified,False,False,81.765,"LINESTRING (131.6636024 32.5795947, 131.663885 32.578899)",,,,
124834668,unclassified,False,True,136.104,"LINESTRING (131.6636024 32.5795947, 131.662964 32.5794418, 131.662635 32.5793693, 131.6621904 32.5793175)",,,,
124836794,unclassified,False,True,110.33399999999999,"LINESTRING (131.6636024 32.5795947, 131.6646511 32.5798556, 131.6647341 32.579867)",,,,
124836006,unclassified,False,False,4.445,"LINESTRING (131.6596139 32.5796409, 131.6595873 32.579674)",,,,
124829873,residential,False,True,169.325,"LINESTRING (131.6596139 32.5796409, 131.6600811 32.5799213, 131.6601226 32.5799566, 131.6601533 32.580004, 131.6601851 32.5800575, 131.6601965 32.5801021, 131.6602273 32.5801686, 131.6602635 32.5802215, 131.6603098 32.580257, 131.6604031 32.5802812, 131.6605049 32.5802935, 131.6606013 32.5803061, 131.660973 32.5805451)",,,,
124836006,unclassified,False,True,37.576,"LINESTRING (131.6596139 32.5796409, 131.6598232 32.5794203, 131.6598681 32.5793797)",,,,
124830470,residential,False,True,29.484,"LINESTRING (131.6611633 32.5795078, 131.6611913 32.5792437)",,,,
124833447,unclassified,False,True,105.715,"LINESTRING (131.6665301 32.5797349, 131.6663044 32.5806664)",,,,
515399550,tertiary,False,False,1.485,"LINESTRING (131.6665301 32.5797349, 131.6665446 32.5797403)",,,,
515399550,tertiary,False,True,50.364,"LINESTRING (131.6665301 32.5797349, 131.6660425 32.5795443)",,,,
124833753,unclassified,False,True,114.207,"LINESTRING (131.6678643 32.5797424, 131.6667538 32.579319)",,,,
124835069,unclassified,False,False,50.623,"LINESTRING (131.6678643 32.5797424, 131.6676938 32.5801744)",,,,
124833753,unclassified,False,False,117.493,"LINESTRING (131.6678643 32.5797424, 131.6688551 32.58017, 131.6689811 32.5802229)",,,,
124831391,tertiary,False,True,32.435,"LINESTRING (131.6647341 32.579867, 131.6647216 32.5801585)",,,,
124831391,tertiary,False,False,85.792,"LINESTRING (131.6647341 32.579867, 131.6647472 32.5796904, 131.6648092 32.5790981)",,,,
124834886,unclassified,False,True,106.282,"LINESTRING (131.6647341 32.579867, 131.6648232 32.5798858, 131.6658514 32.5800306)",,,,
124836794,unclassified,False,False,110.33399999999999,"LINESTRING (131.6647341 32.579867, 131.6646511 32.5798556, 131.6636024 32.5795947)",,,,
124833858,unclassified,False,True,56.962,"LINESTRING (131.6658514 32.5800306, 131.6660425 32.5795443)",,,,
124833858,unclassified,False,False,62.35,"LINESTRING (131.6658514 32.5800306, 131.6656848 32.5804963, 131.6656587 32.5805673)",,,,
124834886,unclassified,False,False,106.282,"LINESTRING (131.6658514 32.5800306, 131.6648232 32.5798858, 131.6647341 32.579867)",,,,
124835069,unclassified,False,False,78.691,"LINESTRING (131.6676938 32.5801744, 131.667583 32.5808759)",,,,
124835069,unclassified,False,True,50.623,"LINESTRING (131.6676938 32.5801744, 131.6678643 32.5797424)",,,,
515399550,tertiary,False,False,121.275,"LINESTRING (131.6676938 32.5801744, 131.6688815 32.5806079)",,,,
515399550,tertiary,False,True,118.001,"LINESTRING (131.6676938 32.5801744, 131.6665446 32.5797403)",,,,
124829026,tertiary,False,False,43.815,"LINESTRING (131.6689811 32.5802229, 131.6688815 32.5806079)",2,稲葉崎平原線旧道,,
124833753,unclassified,False,False,80.939,"LINESTRING (131.6689811 32.5802229, 131.6697382 32.5805734)",,,,
124833753,unclassified,False,True,117.493,"LINESTRING (131.6689811 32.5802229, 131.6688551 32.58017, 131.6678643 32.5797424)",,,,
519661917,unclassified,False,False,30.358,"LINESTRING (131.6698802 32.580328, 131.6697382 32.5805734)",,,,
124831391,tertiary,False,False,28.954,"LINESTRING (131.664707 32.5804186, 131.6647216 32.5801585)",,,,
124831391,tertiary,False,True,68.292,"LINESTRING (131.664707 32.5804186, 131.6646585 32.5810314)",,,,
124834024,unclassified,False,False,90.691,"LINESTRING (131.664707 32.5804186, 131.6656587 32.5805673)",,,,
124834403,residential,False,False,38.506,"LINESTRING (131.6643123 32.5801274, 131.6647216 32.5801585)",,,,
124834403,residential,False,True,234.328,"LINESTRING (131.6643123 32.5801274, 131.6642225 32.5802161, 131.6639246 32.5809249, 131.6638977 32.5809828, 131.663783 32.5811032, 131.6637517 32.5811736, 131.6637498 32.5813255, 131.6637457 32.5814164, 131.6636889 32.5814652, 131.6635339 32.5815225, 131.6633923 32.5815212, 131.6632883 32.5814748, 131.663228 32.5814351, 131.663192 32.5813976, 131.6631494 32.5813507, 131.6631273 32.5813056, 131.6631034 32.5812553)",,,,
499609542,unclassified,False,True,41.167,"LINESTRING (131.6643123 32.5801274, 131.6642721 32.5800682, 131.6639195 32.580014)",,,,
124834403,residential,False,False,53.327,"LINESTRING (131.6626263 32.5805019, 131.6626758 32.5806283, 131.6627289 32.5807371, 131.662761 32.580808, 131.662791 32.5808529, 131.6628572 32.5809112, 131.6628793 32.5809203)",,,,
124832137,unclassified,False,True,61.495,"LINESTRING (131.6656587 32.5805673, 131.6663044 32.5806664)",,,,
124834024,unclassified,False,True,90.691,"LINESTRING (131.6656587 32.5805673, 131.664707 32.5804186)",,,,
124833858,unclassified,False,False,58.347,"LINESTRING (131.6656587 32.5805673, 131.6656426 32.5806076, 131.6656038 32.5810887)",,,,
124833858,unclassified,False,True,62.35,"LINESTRING (131.6656587 32.5805673, 131.6656848 32.5804963, 131.6658514 32.5800306)",,,,
124829026,tertiary,False,False,53.415,"LINESTRING (131.6688815 32.5806079, 131.668745 32.5810743)",2,稲葉崎平原線旧道,,
124829026,tertiary,False,True,43.815,"LINESTRING (131.6688815 32.5806079, 131.6689811 32.5802229)",2,稲葉崎平原線旧道,,
515399550,tertiary,False,False,69.188,"LINESTRING (131.6688815 32.5806079, 131.6695577 32.5808579)",,,,
515399550,tertiary,False,True,121.275,"LINESTRING (131.6688815 32.5806079, 131.6676938 32.5801744)",,,,
124833753,unclassified,False,True,80.939,"LINESTRING (131.6697382 32.5805734, 131.6689811 32.5802229)",,,,
519661917,unclassified,False,False,35.872,"LINESTRING (131.6697382 32.5805734, 131.6695577 32.5808579)",,,,
519661917,unclassified,False,True,30.358,"LINESTRING (131.6697382 32.5805734, 131.6698802 32.580328)",,,,
124829873,residential,False,False,27.073,"LINESTRING (131.6612083 32.5806698, 131.6610684 32.5805588, 131.660973 32.5805451)",,,,
124829873,residential,False,True,20.572,"LINESTRING (131.6612083 32.5806698, 131.661167 32.58071, 131.6611263 32.5808373)",,,,
499609548,residential,False,False,50.230000000000004,"LINESTRING (131.6612083 32.5806698, 131.6615336 32.5808886, 131.6615443 32.5809892)",,,,
124830868,unclassified,False,True,29.097,"LINESTRING (131.6663044 32.5806664, 131.6666088 32.5807182)",,,,
124832137,unclassified,False,False,61.495,"LINESTRING (131.6663044 32.5806664, 131.6656587 32.5805673)",,,,
124833447,unclassified,False,False,105.715,"LINESTRING (131.6663044 32.5806664, 131.6665301 32.5797349)",,,,
124830868,unclassified,False,False,29.097,"LINESTRING (131.6666088 32.5807182, 131.6663044 32.5806664)",,,,
124832968,unclassified,False,False,92.948,"LINESTRING (131.6666088 32.5807182, 131.667583 32.5808759)",,,,
124833669,unclassified,False,True,59.199,"LINESTRING (131.6666088 32.5807182, 131.6665703 32.5812496)",,,,
124829873,residential,False,True,8.433,"LINESTRING (131.6611263 32.5808373, 131.6611015 32.5809102)",,,,
124829873,residential,False,False,20.572,"LINESTRING (131.6611263 32.5808373, 131.661167 32.58071, 131.6612083 32.5806698)",,,,
515399528,residential,False,False,57.656000000000006,"LINESTRING (131.6611263 32.5808373, 131.6613674 32.5809044, 131.6613822 32.5809349, 131.6612977 32.581197)",,,,
