osmid,oneway,highway,reversed,length,geometry,name,bridge,ref,lanes
83434184,False,tertiary,False,192.34199999999998,"LINESTRING (140.1819204 36.5342941, 140.1819824 36.5344251, 140.1820388 36.5346809, 140.1821957 36.5354863, 140.1822267 36.5356411, 140.1822155 36.5358033, 140.182133 36.5359871)",,,,
"[211696469, 211696470, 1198668183]",False,tertiary,False,47.29,"LINESTRING (140.1819204 36.5342941, 140.1820164 36.5342766, 140.1822357 36.5342232, 140.1823145 36.534205, 140.1824301 36.53418)","['国道294号旧道', '八幡橋']",yes,,
85309359,False,primary,True,37.1,"LINESTRING (140.1847368 36.5336738, 140.1843363 36.5337619)",水戸街道,,27,
85309359,False,primary,False,75.91799999999999,"LINESTRING (140.1847368 36.5336738, 140.1851912 36.5335667, 140.185317 36.5335429, 140.1854004 36.5335272, 140.185453 36.5335257, 140.1855616 36.5335279)",水戸街道,,27,
198167134,False,unclassified,False,139.519,"LINESTRING (140.1847368 36.5336738, 140.1845702 36.5332899, 140.1844581 36.533044, 140.1842497 36.5326115, 140.1841692 36.5325075)",,,,
83434184,False,tertiary,True,192.342,"LINESTRING (140.182133 36.5359871, 140.1822155 36.5358033, 140.1822267 36.5356411, 140.1821957 36.5354863, 140.1820388 36.5346809, 140.1819824 36.5344251, 140.1819204 36.5342941)",,,,
202117977,False,unclassified,False,49.718,"LINESTRING (140.182133 36.5359871, 140.182227 36.5360292, 140.1822772 36.5360443, 140.1826473 36.5361558)",,,,
85309359,False,primary,False,37.1,"LINESTRING (140.1843363 36.5337619, 140.1847368 36.5336738)",水戸街道,,27,
85309359,False,primary,True,33.311,"LINESTRING (140.1843363 36.5337619, 140.1839757 36.533838)",水戸街道,,27,
"[198166148, 83434948, 202117973]",False,unclassified,False,124.264,"LINESTRING (140.1843363 36.5337619, 140.1845675 36.5343281, 140.1846813 36.5345516, 140.184843 36.5347998)",,yes,,
432717666,False,unclassified,False,129.283,"LINESTRING (140.184843 36.5347998, 140.1862898 36.5348197)",,,,
"[83434948, 198166148, 202117973]",False,unclassified,True,124.264,"LINESTRING (140.184843 36.5347998, 140.1846813 36.5345516, 140.1845675 36.5343281, 140.1843363 36.5337619)",,yes,,
404832914,False,unclassified,False,79.49600000000001,"LINESTRING (140.184843 36.5347998, 140.1847344 36.5348705, 140.1846719 36.5348794, 140.1846129 36.5348878, 140.1839984 36.5349863)",,,,
83435415,False,unclassified,False,180.29899999999998,"LINESTRING (140.1839984 36.5349863, 140.1838376 36.5350507, 140.1837486 36.535097, 140.1836667 36.5352139, 140.1833469 36.535624, 140.1826473 36.5361558)",,,,
83435418,False,unclassified,False,493.45099999999996,"LINESTRING (140.1839984 36.5349863, 140.1840958 36.5352099, 140.1844525 36.5352875, 140.1847456 36.5352972, 140.1856944 36.5354502, 140.1857829 36.5355095, 140.1858231 36.5355601, 140.185744 36.5355914, 140.1856287 36.5355645, 140.185449 36.5355968, 140.1852719 36.5357089, 140.1851083 36.535767, 140.1848894 36.5357864, 140.1846342 36.5358272, 140.1846081 36.5358651, 140.184647 36.5359319, 140.1847664 36.5359685, 140.1854256 36.5358922, 140.1855308 36.5358656, 140.1855844 36.5358764, 140.1856133 36.5359034, 140.1855998 36.5359529, 140.1855717 36.5359782, 140.1854228 36.5359922, 140.1851999 36.5360431, 140.1850132 36.5360923, 140.1847706 36.5361221, 140.184732 36.5361505)",,,,
404832914,False,unclassified,True,79.49600000000001,"LINESTRING (140.1839984 36.5349863, 140.1846129 36.5348878, 140.1846719 36.5348794, 140.1847344 36.5348705, 140.184843 36.5347998)",,,,
85309343,False,tertiary,False,224.72499999999997,"LINESTRING (140.1903289 36.5327513, 140.1903588 36.5326992, 140.1904325 36.5326205, 140.1905347 36.5325402, 140.1907315 36.5324306, 140.1909239 36.5323558, 140.1912838 36.5322762, 140.1918095 36.5321707, 140.1921045 36.5321103, 140.1925973 36.5320198)",,,,
"[211696466, 211696467, 211696468]",False,primary,False,45.092999999999996,"LINESTRING (140.1903289 36.5327513, 140.1903952 36.5327541, 140.1904553 36.5327606, 140.1905489 36.5327741, 140.1906458 36.5327962, 140.1907515 36.5328283, 140.1908129 36.5328533)","['砂田橋', '水戸街道']",yes,27,2
