osmid,lanes,highway,oneway,reversed,length,geometry,name,maxspeed
566387091,2,tertiary,False,False,60.669,"LINESTRING (139.3341715 35.9049234, 139.3340974 35.9054657)",,
566387091,2,tertiary,False,True,12.959,"LINESTRING (139.3341715 35.9049234, 139.3341877 35.9048076)",,
38605722,,residential,False,False,310.416,"LINESTRING (139.3341715 35.9049234, 139.334635 35.9049413, 139.3348241 35.9049486, 139.3351726 35.904957, 139.3353175 35.9049614, 139.3355297 35.9049691, 139.3357252 35.9049733, 139.335901 35.9049493, 139.3361144 35.9048732, 139.3365167 35.9047426, 139.3366089 35.9047126, 139.337014 35.9045442, 139.3371525 35.9045176, 139.3375002 35.9044878)",,
30148605,,tertiary,False,False,39.133,"LINESTRING (139.3387756 35.9062976, 139.339088 35.906053)",市役所通り,
30148605,,tertiary,False,True,60.404,"LINESTRING (139.3387756 35.9062976, 139.3383338 35.9067063)",市役所通り,
38762231,,residential,False,True,27.673,"LINESTRING (139.3387756 35.9062976, 139.3390657 35.9063796)",,
38762231,,residential,False,False,117.844,"LINESTRING (139.3387756 35.9062976, 139.3386877 35.906253, 139.3385655 35.9061751, 139.3384158 35.9060785, 139.3381665 35.9057862, 139.3379171 35.9055133)",,
30148605,,tertiary,False,False,27.045,"LINESTRING (139.3404871 35.9041502, 139.3406523 35.9039471)",市役所通り,
30148605,,tertiary,False,True,55.88,"LINESTRING (139.3404871 35.9041502, 139.340172 35.9045831)",市役所通り,
38129048,,residential,False,False,110.232,"LINESTRING (139.3404871 35.9041502, 139.3400985 35.904076, 139.3396572 35.9039206, 139.3394996 35.9040391, 139.3394099 35.9039647)",,
30148605,,tertiary,False,True,27.045,"LINESTRING (139.3406523 35.9039471, 139.3404871 35.9041502)",市役所通り,
473025912,,tertiary,False,True,74.812,"LINESTRING (139.3406523 35.9039471, 139.3411684 35.904226, 139.341314 35.9043488)",,
30148605,,tertiary,False,True,25.037,"LINESTRING (139.3371107 35.9078285, 139.3369252 35.9079962)",市役所通り,
30148605,,tertiary,False,False,67.792,"LINESTRING (139.3371107 35.9078285, 139.3375274 35.9074419, 139.3376087 35.9073714)",市役所通り,
