osmid,bridge,highway,oneway,reversed,length,geometry,lanes,ref,name
164606523,,unclassified,False,True,77.229,"LINESTRING (134.310502 34.478278, 134.3108046 34.4789262)",,,
164607211,,unclassified,False,False,131.221,"LINESTRING (134.310502 34.478278, 134.310134 34.478238, 134.309549 34.478171, 134.3090838 34.4781172)",,,
164607242,,unclassified,False,False,182.24,"LINESTRING (134.310502 34.478278, 134.310162 34.477536, 134.310089 34.477488, 134.309162 34.477404)",,,
56121805,,trunk,False,False,119.109,"LINESTRING (134.3135664 34.4785, 134.312336 34.4788445)",2,436,国道436号
164606550,,unclassified,False,True,41.233,"LINESTRING (134.3135664 34.4785, 134.313725 34.478847)",,,
164607216,,unclassified,False,False,107.021,"LINESTRING (134.3135664 34.4785, 134.313483 34.478346, 134.313357 34.478069, 134.3131346 34.477606)",,,
164606847,,unclassified,False,False,12.682,"LINESTRING (134.3055096 34.478621, 134.3055138 34.478735)",,,
164606847,,unclassified,False,True,25.192,"LINESTRING (134.3055096 34.478621, 134.3054966 34.4783947)",,,
164607577,,trunk,False,True,47.355,"LINESTRING (134.3055096 34.478621, 134.3060209 34.478682)",2,436,国道436号
164607577,,trunk,False,False,118.404,"LINESTRING (134.3055096 34.478621, 134.3053124 34.4786102, 134.3042205 34.4786674)",2,436,国道436号
164607577,,trunk,False,False,4.128,"LINESTRING (134.3060653 34.4786882, 134.3060209 34.478682)",2,436,国道436号
164607577,,trunk,False,True,97.889,"LINESTRING (134.3060653 34.4786882, 134.3071268 34.4787847)",2,436,国道436号
164607052,,unclassified,False,False,63.364,"LINESTRING (134.3060653 34.4786882, 134.3060641 34.4789892, 134.3060503 34.4792578)",,,
164607577,,trunk,False,False,97.889,"LINESTRING (134.3071268 34.4787847, 134.3060653 34.4786882)",2,436,国道436号
164607208,,unclassified,False,False,66.952,"LINESTRING (134.3071268 34.4787847, 134.307218 34.478966, 134.307246 34.479112, 134.307251 34.47937)",,,
"[164607577, 707976037, 164606303]",yes,trunk,False,True,35.787,"LINESTRING (134.3071268 34.4787847, 134.3071533 34.4787871, 134.3074726 34.4788247, 134.3075135 34.4788289)",2,436,国道436号
164606704,,unclassified,False,True,76.232,"LINESTRING (134.3055138 34.478735, 134.3047171 34.4789317)",,,
164606847,,unclassified,False,True,12.682,"LINESTRING (134.3055138 34.478735, 134.3055096 34.478621)",,,
164607012,,unclassified,False,False,27.598,"LINESTRING (134.3055138 34.478735, 134.305522 34.4789831)",,,
194011857,,unclassified,False,False,30.837,"LINESTRING (134.3075135 34.4788289, 134.3073926 34.4785701)",,,
194011857,,unclassified,False,True,17.616,"LINESTRING (134.3075135 34.4788289, 134.3075615 34.4789823)",,,
707976037,,trunk,False,True,148.247,"LINESTRING (134.3075135 34.4788289, 134.3091179 34.4789971)",2,436,国道436号
"[164607577, 707976037, 164606303]",yes,trunk,False,False,35.787000000000006,"LINESTRING (134.3075135 34.4788289, 134.3074726 34.4788247, 134.3071533 34.4787871, 134.3071268 34.4787847)",2,436,国道436号
56121805,,trunk,False,True,119.109,"LINESTRING (134.312336 34.4788445, 134.3135664 34.4785)",2,436,国道436号
164606818,,tertiary,False,True,125.543,"LINESTRING (134.312336 34.4788445, 134.311853 34.477788)",,,
164606842,,tertiary,False,False,43.124,"LINESTRING (134.312336 34.4788445, 134.3125 34.479208)",,,
56121805,,trunk,False,False,103.892,"LINESTRING (134.312336 34.4788445, 134.3114097 34.4790781, 134.3112515 34.479116)",2,436,国道436号
164606550,,unclassified,False,False,41.233,"LINESTRING (134.313725 34.478847, 134.3135664 34.4785)",,,
164607038,,unclassified,False,False,60.415,"LINESTRING (134.313725 34.478847, 134.313853 34.47914, 134.313942 34.47936)",,,
164607372,,unclassified,False,False,119.351,"LINESTRING (134.313725 34.478847, 134.313438 34.478937, 134.313051 34.47905, 134.312983 34.479073, 134.312888 34.479089, 134.3125 34.479208)",,,
164606704,,unclassified,False,False,76.232,"LINESTRING (134.3047171 34.4789317, 134.3055138 34.478735)",,,
164607029,,unclassified,False,False,16.827,"LINESTRING (134.3047171 34.4789317, 134.3047654 34.4790777)",,,
164607030,,unclassified,False,False,43.152,"LINESTRING (134.3047171 34.4789317, 134.3042698 34.4790527)",,,
164606868,,unclassified,False,False,115.539,"LINESTRING (134.3112515 34.479116, 134.310806 34.478144)",,,
"[707976037, 56121805, 707976038]",yes,trunk,False,False,31.661,"LINESTRING (134.3112515 34.479116, 134.3111102 34.4791476, 134.311016 34.4791599, 134.3109127 34.4791667)",2,436,国道436号
56121805,,trunk,False,True,103.892,"LINESTRING (134.3112515 34.479116, 134.3114097 34.4790781, 134.312336 34.4788445)",2,436,国道436号
164606523,,unclassified,False,False,28.519,"LINESTRING (134.3109127 34.4791667, 134.3108046 34.4789262)",,,
707976037,,trunk,False,False,165.636,"LINESTRING (134.3109127 34.4791667, 134.3107377 34.4791604, 134.3092371 34.4790093, 134.3091179 34.4789971)",2,436,国道436号
"[56121805, 707976037, 707976038]",yes,trunk,False,True,31.661,"LINESTRING (134.3109127 34.4791667, 134.311016 34.4791599, 134.3111102 34.4791476, 134.3112515 34.479116)",2,436,国道436号
164607030,,unclassified,False,False,25.607,"LINESTRING (134.3042698 34.4790527, 134.3042943 34.4792821)",,,
164607030,,unclassified,False,True,43.152,"LINESTRING (134.3042698 34.4790527, 134.3047171 34.4789317)",,,
1118132851,,unclassified,False,True,43.081,"LINESTRING (134.3042698 34.4790527, 134.3042205 34.4786674)",,,
164606842,,tertiary,False,True,43.124,"LINESTRING (134.3125 34.479208, 134.312336 34.4788445)",,,
164606845,,tertiary,False,False,159.776,"LINESTRING (134.3125 34.479208, 134.3131036 34.480556)",,,
164607187,,unclassified,False,True,101.585,"LINESTRING (134.3125 34.479208, 134.311977 34.479377, 134.311746 34.479444, 134.31146 34.479523)",,,
164607372,,unclassified,False,True,119.35100000000001,"LINESTRING (134.3125 34.479208, 134.312888 34.479089, 134.312983 34.479073, 134.313051 34.47905, 134.313438 34.478937, 134.313725 34.478847)",,,
164606835,,unclassified,False,False,24.143,"LINESTRING (134.3042943 34.4792821, 134.3043142 34.4794986)",,,
164607030,,unclassified,False,True,25.607,"LINESTRING (134.3042943 34.4792821, 134.3042698 34.4790527)",,,
1118118448,,unclassified,False,True,49.547,"LINESTRING (134.3042943 34.4792821, 134.3048348 34.4792877)",,,
164607038,,unclassified,False,True,60.415,"LINESTRING (134.313942 34.47936, 134.313853 34.47914, 134.313725 34.478847)",,,
164607245,,unclassified,False,False,38.761,"LINESTRING (134.307251 34.47937, 134.307212 34.4797171)",,,
"[313696085, 164606597]",,"['unclassified', 'residential']",False,False,73.761,"LINESTRING (134.307251 34.47937, 134.3068753 34.479392, 134.3069115 34.4797436)",,,
164607208,,unclassified,False,True,66.952,"LINESTRING (134.307251 34.47937, 134.307246 34.479112, 134.307218 34.478966, 134.3071268 34.4787847)",,,
164606844,,unclassified,False,False,44.682,"LINESTRING (134.3055636 34.4792803, 134.3060503 34.4792578)",,,
164606901,,unclassified,False,False,20.576999999999998,"LINESTRING (134.3055636 34.4792803, 134.3055835 34.4793492, 134.3055955 34.479463)",,,
164606994,,unclassified,False,False,66.83099999999999,"LINESTRING (134.3055636 34.4792803, 134.3052478 34.4792914, 134.3048348 34.4792877)",,,
164607012,,unclassified,False,True,33.728,"LINESTRING (134.3055636 34.4792803, 134.3055297 34.4792186, 134.305522 34.4789831)",,,
164606828,,unclassified,False,False,20.255,"LINESTRING (134.3048348 34.4792877, 134.304888 34.4794645)",,,
164607029,,unclassified,False,True,24.202,"LINESTRING (134.3048348 34.4792877, 134.3047654 34.4790777)",,,
1118118448,,unclassified,False,False,49.547,"LINESTRING (134.3048348 34.4792877, 134.3042943 34.4792821)",,,
164606994,,unclassified,False,True,66.83099999999999,"LINESTRING (134.3048348 34.4792877, 134.3052478 34.4792914, 134.3055636 34.4792803)",,,
164607187,,unclassified,False,False,101.58500000000001,"LINESTRING (134.31146 34.479523, 134.311746 34.479444, 134.311977 34.479377, 134.3125 34.479208)",,,
164606696,,unclassified,False,False,37.877,"LINESTRING (134.3056335 34.4798213, 134.3060439 34.4797815)",,,
164606901,,unclassified,False,True,24.634,"LINESTRING (134.3056335 34.4798213, 134.3056101 34.4796006)",,,
164607040,,unclassified,False,False,4.429,"LINESTRING (134.3056335 34.4798213, 134.305588 34.4798347)",,,
164606529,,unclassified,False,False,58.236,"LINESTRING (134.3060439 34.4797815, 134.3060503 34.4792578)",,,
164606624,,unclassified,False,False,79.637,"LINESTRING (134.3060439 34.4797815, 134.3069115 34.4797436)",,,
164606696,,unclassified,False,True,37.877,"LINESTRING (134.3060439 34.4797815, 134.3056335 34.4798213)",,,
164606624,,unclassified,False,True,27.701,"LINESTRING (134.307212 34.4797171, 134.3069115 34.4797436)",,,
164607245,,unclassified,False,True,38.761,"LINESTRING (134.307212 34.4797171, 134.307251 34.47937)",,,
164607245,,unclassified,False,False,150.07,"LINESTRING (134.307212 34.4797171, 134.307171 34.480082, 134.307125 34.480582, 134.3071009 34.4810633)",,,
164606835,,unclassified,False,True,43.798,"LINESTRING (134.3043479 34.4798915, 134.3043142 34.4794986)",,,
"[194011848, 194011842, 194011829]",yes,unclassified,False,False,63.06,"LINESTRING (134.3043479 34.4798915, 134.3043225 34.4798925, 134.3041345 34.4799084, 134.3036622 34.4799367)",,,
194011829,,unclassified,False,True,76.598,"LINESTRING (134.3043479 34.4798915, 134.3044119 34.4798904, 134.3045005 34.4799059, 134.3045802 34.4799272, 134.3046597 34.479955, 134.3047415 34.4799986, 134.3049075 34.4800824, 134.3050997 34.4801687)",,,
164606828,,unclassified,False,True,47.623,"LINESTRING (134.3050997 34.4801687, 134.3049747 34.479753)",,,
194011829,,unclassified,False,True,47.419,"LINESTRING (134.3050997 34.4801687, 134.3055189 34.4804186)",,,
194011829,,unclassified,False,False,76.598,"LINESTRING (134.3050997 34.4801687, 134.3049075 34.4800824, 134.3047415 34.4799986, 134.3046597 34.479955, 134.3045802 34.4799272, 134.3045005 34.4799059, 134.3044119 34.4798904, 134.3043479 34.4798915)",,,
194011829,,unclassified,False,False,47.419,"LINESTRING (134.3055189 34.4804186, 134.3050997 34.4801687)",,,
164607040,,unclassified,False,True,71.665,"LINESTRING (134.3055189 34.4804186, 134.3056218 34.4803812, 134.3056442 34.4803283, 134.305588 34.4798347)",,,
164607281,,unclassified,False,False,36.669,"LINESTRING (134.3055189 34.4804186, 134.3052598 34.4806232, 134.3052292 34.480646)",,,
194011829,,unclassified,False,True,97.357,"LINESTRING (134.3055189 34.4804186, 134.3056449 34.4804981, 134.3058375 34.4805934, 134.306124 34.4806886, 134.3062564 34.4807362, 134.3064549 34.4808244)",,,
164607035,,unclassified,False,True,69.447,"LINESTRING (134.3098416 34.4804216, 134.3091275 34.4806303)",,,
194011820,,unclassified,False,False,43.406,"LINESTRING (134.3098416 34.4804216, 134.3096921 34.4800512)",,,
194011820,,unclassified,False,True,63.181,"LINESTRING (134.3098416 34.4804216, 134.3100758 34.480956)",,,
164607068,,unclassified,False,True,69.337,"LINESTRING (134.30825 34.480497, 134.3089617 34.4802857)",,,
164607213,,unclassified,False,False,39.498,"LINESTRING (134.30825 34.480497, 134.3081023 34.4801633)",,,
164607271,,unclassified,False,True,108.974,"LINESTRING (134.30825 34.480497, 134.3084077 34.4808093, 134.3084718 34.480841, 134.3091275 34.4806303)",,,
164606845,,tertiary,False,True,159.776,"LINESTRING (134.3131036 34.480556, 134.3125 34.479208)",,,
"[425389131, 194011827, 425389132]",yes,tertiary,False,False,213.869,"LINESTRING (134.3131036 34.480556, 134.3124897 34.4805647, 134.3122922 34.4805464, 134.3121271 34.480524, 134.3119024 34.4804721, 134.3117986 34.480458, 134.311739 34.4804594, 134.3116318 34.4804665, 134.3115824 34.4804749, 134.3108408 34.4807157)",2,,
194011827,,tertiary,False,True,80.25399999999999,"LINESTRING (134.3131036 34.480556, 134.3133374 34.4805563, 134.3135988 34.4805807, 134.3139746 34.4806192)",2,,
164607035,,unclassified,False,False,69.447,"LINESTRING (134.3091275 34.4806303, 134.3098416 34.4804216)",,,
194011865,,residential,False,True,41.222,"LINESTRING (134.3091275 34.4806303, 134.3089617 34.4802857)",,,
164607271,,unclassified,False,False,108.97400000000002,"LINESTRING (134.3091275 34.4806303, 134.3084718 34.480841, 134.3084077 34.4808093, 134.30825 34.480497)",,,
194011865,,residential,False,False,129.822,"LINESTRING (134.3091275 34.4806303, 134.3093669 34.4811282, 134.3093963 34.4811469, 134.3094433 34.4811608, 134.3100758 34.480956)",,,
164606713,,unclassified,False,False,86.836,"LINESTRING (134.3108408 34.4807157, 134.311195 34.48144)",,,
425389132,,tertiary,False,False,75.038,"LINESTRING (134.3108408 34.4807157, 134.3100758 34.480956)",2,,
"[425389131, 425389132, 194011827]",yes,tertiary,False,True,213.869,"LINESTRING (134.3108408 34.4807157, 134.3115824 34.4804749, 134.3116318 34.4804665, 134.311739 34.4804594, 134.3117986 34.480458, 134.3119024 34.4804721, 134.3121271 34.480524, 134.3122922 34.4805464, 134.3124897 34.4805647, 134.3131036 34.480556)",2,,
194011829,,unclassified,False,False,64.898,"LINESTRING (134.3071009 34.4810633, 134.3064549 34.4808244)",,,
164607201,,unclassified,False,False,166.974,"LINESTRING (134.3071009 34.4810633, 134.307013 34.481864, 134.3069643 34.4825605)",,,
164607245,,unclassified,False,True,150.07,"LINESTRING (134.3071009 34.4810633, 134.307125 34.480582, 134.307171 34.480082, 134.307212 34.4797171)",,,
"[194011862, 194011829, 194011838]",yes,unclassified,False,True,27.124000000000002,"LINESTRING (134.3071009 34.4810633, 134.3071458 34.481081, 134.3073445 34.4811615, 134.3073671 34.4811698)",,,
164607032,,unclassified,False,True,27.971,"LINESTRING (134.3040978 34.4809734, 134.3037935 34.4809923)",,,
"[164606872, 164606833, 164607058, 164607281]",yes,unclassified,False,"[False, True]",113.387,"LINESTRING (134.3040978 34.4809734, 134.3041341 34.4809778, 134.3043777 34.4809698, 134.3045407 34.480946, 134.3048889 34.4808536, 134.3050768 34.4807594, 134.3052292 34.480646)",,,
"[164607057, 164607047]",,unclassified,False,True,124.529,"LINESTRING (134.3040978 34.4809734, 134.3041099 34.4808611, 134.3040939 34.480724, 134.3038678 34.4804103, 134.303762 34.4802096, 134.3037183 34.4801226, 134.3036622 34.4799367)",,,
164607060,,unclassified,False,True,73.083,"LINESTRING (134.311943 34.4812129, 134.311365 34.481395, 134.311195 34.48144)",,,
164606377,,residential,False,False,151.133,"LINESTRING (134.3063761 34.4813416, 134.306454 34.4814355, 134.3065715 34.4815446, 134.3067105 34.4816572, 134.3067872 34.4817647, 134.3068682 34.4819245, 134.3068905 34.4821045, 134.3069643 34.4825605)",,,
164607234,,unclassified,False,True,60.528999999999996,"LINESTRING (134.3063761 34.4813416, 134.3063197 34.4811808, 134.3063536 34.4810052, 134.3064549 34.4808244)",,,
164607424,,unclassified,False,False,63.79900000000001,"LINESTRING (134.3063761 34.4813416, 134.3059574 34.4814714, 134.3057264 34.4815474)",,,
164606623,,unclassified,False,True,89.084,"LINESTRING (134.311195 34.48144, 134.3115555 34.482184)",,,
164606713,,unclassified,False,True,86.836,"LINESTRING (134.311195 34.48144, 134.3108408 34.4807157)",,,
164607053,,unclassified,False,False,128.821,"LINESTRING (134.311195 34.48144, 134.310569 34.481637, 134.3098868 34.4818633)",,,
164607060,,unclassified,False,False,73.083,"LINESTRING (134.311195 34.48144, 134.311365 34.481395, 134.311943 34.4812129)",,,
164607424,,unclassified,False,False,41.934,"LINESTRING (134.3051131 34.4816864, 134.3046611 34.4816281)",,,
164607424,,unclassified,False,True,34.650999999999996,"LINESTRING (134.3051131 34.4816864, 134.305307 34.4816855, 134.305478 34.4816292)",,,
427354716,,unclassified,False,False,80.77600000000001,"LINESTRING (134.3051131 34.4816864, 134.305058 34.4819424, 134.3049218 34.4820652, 134.3045676 34.4821344)",,,
164606721,,tertiary,False,False,88.537,"LINESTRING (134.3133305 34.4817519, 134.3134076 34.4818369, 134.3137649 34.482461)",,,
"[194011819, 194011867, 194011835]",yes,tertiary,False,False,93.493,"LINESTRING (134.3133305 34.4817519, 134.3131494 34.4818133, 134.3129087 34.4818887, 134.3127218 34.4819369, 134.3126486 34.4819555, 134.3125933 34.481966, 134.3123635 34.4820155)",2,,
194011820,,unclassified,False,True,28.372,"LINESTRING (134.3098868 34.4818633, 134.3098286 34.4821139)",,,
164607053,,unclassified,False,True,128.821,"LINESTRING (134.3098868 34.4818633, 134.310569 34.481637, 134.311195 34.48144)",,,
194011820,,unclassified,False,False,102.55799999999999,"LINESTRING (134.3098868 34.4818633, 134.3100666 34.4810529, 134.3100809 34.4810038, 134.3100758 34.480956)",,,
164606532,,residential,False,True,20.815,"LINESTRING (134.3045921 34.4819483, 134.3045676 34.4821344)",,,
194011820,,unclassified,False,False,28.372,"LINESTRING (134.3098286 34.4821139, 134.3098868 34.4818633)",,,
194011819,,tertiary,False,True,159.889,"LINESTRING (134.3098286 34.4821139, 134.3099914 34.4821413, 134.3104364 34.4822101, 134.3107494 34.4822359, 134.3109901 34.4822399, 134.3113367 34.4822172, 134.3115555 34.482184)",2,,
194011862,,unclassified,False,False,249.037,"LINESTRING (134.3098286 34.4821139, 134.3095975 34.4820446, 134.3092858 34.4819442, 134.3089362 34.4818098, 134.3073671 34.4811698)",,,
194011869,,unclassified,False,False,63.02799999999999,"LINESTRING (134.3098286 34.4821139, 134.3098253 34.4821385, 134.3098374 34.4821752, 134.3098735 34.4822139, 134.3099529 34.4823071, 134.3100023 34.4823746, 134.310036 34.4824371, 134.3100781 34.4825334, 134.3101092 34.4826215)",,,
164606532,,residential,False,False,20.815,"LINESTRING (134.3045676 34.4821344, 134.3045921 34.4819483)",,,
164607197,,residential,False,True,190.451,"LINESTRING (134.3045676 34.4821344, 134.304508 34.483062, 134.3046307 34.483186, 134.3046214 34.4838098)",,,
427354716,,unclassified,False,True,80.776,"LINESTRING (134.3045676 34.4821344, 134.3049218 34.4820652, 134.305058 34.4819424, 134.3051131 34.4816864)",,,
164606623,,unclassified,False,False,89.084,"LINESTRING (134.3115555 34.482184, 134.311195 34.48144)",,,
194011819,,tertiary,False,False,159.88899999999998,"LINESTRING (134.3115555 34.482184, 134.3113367 34.4822172, 134.3109901 34.4822399, 134.3107494 34.4822359, 134.3104364 34.4822101, 134.3099914 34.4821413, 134.3098286 34.4821139)",2,,
194011819,,tertiary,False,True,76.42699999999999,"LINESTRING (134.3115555 34.482184, 134.3117979 34.4821427, 134.3121046 34.4820712, 134.3123635 34.4820155)",2,,
164606721,,tertiary,False,True,88.537,"LINESTRING (134.3137649 34.482461, 134.3134076 34.4818369, 134.3133305 34.4817519)",,,
164607289,,tertiary,False,True,91.18499999999999,"LINESTRING (134.3137649 34.482461, 134.3138678 34.482626, 134.3140208 34.4828115, 134.3141627 34.4829465, 134.3142489 34.4830588, 134.3142762 34.4831549)",,,
164606377,,residential,False,True,151.13299999999998,"LINESTRING (134.3069643 34.4825605, 134.3068905 34.4821045, 134.3068682 34.4819245, 134.3067872 34.4817647, 134.3067105 34.4816572, 134.3065715 34.4815446, 134.306454 34.4814355, 134.3063761 34.4813416)",,,
164607201,,unclassified,False,False,56.664,"LINESTRING (134.3069643 34.4825605, 134.3069596 34.482762, 134.3069273 34.4830689)",,,
164607201,,unclassified,False,True,166.974,"LINESTRING (134.3069643 34.4825605, 134.307013 34.481864, 134.3071009 34.4810633)",,,
194011855,,unclassified,False,False,7.985,"LINESTRING (134.311426 34.482837, 134.3115113 34.4828516)",,,
164607036,,residential,False,True,102.328,"LINESTRING (134.311426 34.482837, 134.311354 34.482928, 134.3106397 34.4834866)",,,
194011855,,unclassified,False,True,125.93900000000001,"LINESTRING (134.311426 34.482837, 134.311147 34.482745, 134.3109344 34.4826502, 134.3107217 34.4826157, 134.3106206 34.4826157, 134.3104812 34.4826358, 134.3101092 34.4826215)",,,
194011855,,unclassified,False,True,7.985,"LINESTRING (134.3115113 34.4828516, 134.311426 34.482837)",,,
"[997805603, 997805604, 194011855]",yes,unclassified,False,False,159.80700000000002,"LINESTRING (134.3115113 34.4828516, 134.3117118 34.4828858, 134.3130917 34.4830416, 134.3131891 34.4830519, 134.3132361 34.483059)",,,
194011866,,residential,False,False,121.85199999999999,"LINESTRING (134.3115113 34.4828516, 134.3116916 34.4827174, 134.3122091 34.4822123, 134.3122942 34.4821085, 134.3123435 34.482045, 134.3123635 34.4820155)",,,
164607464,,residential,False,True,7.897,"LINESTRING (134.313234 34.482988, 134.3132361 34.483059)",,,
164607289,,tertiary,False,False,91.185,"LINESTRING (134.3142762 34.4831549, 134.3142489 34.4830588, 134.3141627 34.4829465, 134.3140208 34.4828115, 134.3138678 34.482626, 134.3137649 34.482461)",,,
997805603,,unclassified,False,True,95.969,"LINESTRING (134.3142762 34.4831549, 134.3140301 34.4831416, 134.3137861 34.4831214, 134.3132361 34.483059)",,,
164607201,,unclassified,False,True,56.664,"LINESTRING (134.3069273 34.4830689, 134.3069596 34.482762, 134.3069643 34.4825605)",,,
"[194011844, 194011868, 194011855]",yes,unclassified,False,False,19.076,"LINESTRING (134.3069273 34.4830689, 134.3069645 34.4830746, 134.307082 34.4830658, 134.3071343 34.4830655)",,,
194011868,,unclassified,False,True,66.296,"LINESTRING (134.3069273 34.4830689, 134.3067393 34.4831375, 134.3065618 34.4831883, 134.3062554 34.4832889)",,,
194011868,,unclassified,False,False,93.101,"LINESTRING (134.3053068 34.4835882, 134.3059554 34.4833874, 134.3062554 34.4832889)",,,
194011868,,unclassified,False,True,48.39,"LINESTRING (134.3053068 34.4835882, 134.3048418 34.4837331, 134.3048134 34.483743)",,,
"[164607036, 164606861]",,"['unclassified', 'residential']",False,"[False, True]",40.602,"LINESTRING (134.310333 34.483747, 134.310358 34.483707, 134.3106397 34.4834866)",,,
194011868,,unclassified,False,False,19.101,"LINESTRING (134.3046214 34.4838098, 134.3048134 34.483743)",,,
164607197,,residential,False,False,190.45100000000002,"LINESTRING (134.3046214 34.4838098, 134.3046307 34.483186, 134.304508 34.483062, 134.3045676 34.4821344)",,,
194011840,,residential,False,False,140.366,"LINESTRING (134.3075615 34.4789823, 134.3081023 34.4801633)",,,
194011857,,unclassified,False,False,17.616,"LINESTRING (134.3075615 34.4789823, 134.3075135 34.4788289)",,,
194011857,,unclassified,False,True,244.09199999999998,"LINESTRING (134.3075615 34.4789823, 134.3075683 34.4791647, 134.3075717 34.4792881, 134.3073671 34.4811698)",,,
707976037,,trunk,False,False,148.247,"LINESTRING (134.3091179 34.4789971, 134.3075135 34.4788289)",2,436,国道436号
707976037,,trunk,False,True,165.636,"LINESTRING (134.3091179 34.4789971, 134.3092371 34.4790093, 134.3107377 34.4791604, 134.3109127 34.4791667)",2,436,国道436号
1186235244,,unclassified,False,False,99.6,"LINESTRING (134.3091179 34.4789971, 134.3090385 34.4788051, 134.3090147 34.4787125, 134.3090215 34.478589, 134.3090838 34.4781172)",,,
"[194011820, 1186235245]",,unclassified,False,True,91.96600000000001,"LINESTRING (134.3091179 34.4789971, 134.3093183 34.479365, 134.3095289 34.4797516)",,,
194011820,,unclassified,False,True,36.518,"LINESTRING (134.3095289 34.4797516, 134.3096921 34.4800512)",,,
194011851,,residential,False,True,68.962,"LINESTRING (134.3095289 34.4797516, 134.3088205 34.4799605)",,,
"[194011820, 1186235245]",,unclassified,False,False,91.96600000000001,"LINESTRING (134.3095289 34.4797516, 134.3093183 34.479365, 134.3091179 34.4789971)",,,
194011851,,residential,False,False,68.962,"LINESTRING (134.3088205 34.4799605, 134.3095289 34.4797516)",,,
