osmid,highway,oneway,reversed,length,geometry,bridge,lanes,ref,name
128064708,tertiary,False,False,49.932,"LINESTRING (138.2595252 34.7697513, 138.2596623 34.7693166)",,,,
128064708,tertiary,False,True,83.47,"LINESTRING (138.2595252 34.7697513, 138.2592755 34.7704734)",,,,
1220422200,unclassified,False,True,86.946,"LINESTRING (138.2595252 34.7697513, 138.2592261 34.7696763, 138.2590341 34.7695859, 138.2586226 34.7695263)",,,,
128064708,tertiary,False,False,83.47,"LINESTRING (138.2592755 34.7704734, 138.2595252 34.7697513)",,,,
1220422202,unclassified,False,True,36.121,"LINESTRING (138.2592755 34.7704734, 138.2588957 34.7703829)",,,,
128064708,tertiary,False,True,62.576,"LINESTRING (138.2592755 34.7704734, 138.2591865 34.7707835, 138.2591519 34.771026)",,,,
128064875,residential,False,True,43.61,"LINESTRING (138.26254 34.7701851, 138.2623217 34.7705339)",,,,
128065040,residential,False,False,82.343,"LINESTRING (138.26254 34.7701851, 138.2633449 34.7705186)",,,,
128064810,residential,False,False,46.599,"LINESTRING (138.2618328 34.7702718, 138.2620982 34.7699139)",,,,
128064934,residential,False,False,53.325,"LINESTRING (138.2618328 34.7702718, 138.2623217 34.7705339)",,,,
128066038,residential,False,True,296.383,"LINESTRING (138.2618328 34.7702718, 138.261447 34.77074, 138.2601548 34.772277, 138.2601314 34.7723134, 138.2599283 34.7722204)",,,,
128064875,residential,False,False,43.61,"LINESTRING (138.2623217 34.7705339, 138.26254 34.7701851)",,,,
128064934,residential,False,True,53.325,"LINESTRING (138.2623217 34.7705339, 138.2618328 34.7702718)",,,,
128065210,residential,False,False,75.376,"LINESTRING (138.2623217 34.7705339, 138.2630638 34.7708304)",,,,
128065040,residential,False,True,82.343,"LINESTRING (138.2633449 34.7705186, 138.26254 34.7701851)",,,,
128065210,residential,False,True,9.139,"LINESTRING (138.2631538 34.7708663, 138.2630638 34.7708304)",,,,
128065841,residential,False,False,179.428,"LINESTRING (138.2631538 34.7708663, 138.263631 34.771067, 138.263741 34.770927, 138.2648411 34.7713705)",,,,
