osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,bridge
35748673,2,18,白河停車場線,primary,False,True,64.25399999999999,"LINESTRING (140.2132771 37.1289741, 140.2132347 37.1288595, 140.2131414 37.1286246, 140.2130692 37.1284206)",
35748690,2,,,tertiary,False,True,76.14800000000001,"LINESTRING (140.2132771 37.1289741, 140.2134083 37.1289515, 140.2141167 37.1288296)",
35748692,,37,白河羽鳥線,primary,False,False,239.31900000000002,"LINESTRING (140.2132771 37.1289741, 140.2131362 37.1290164, 140.2125783 37.129184, 140.2118428 37.1294138, 140.2115206 37.1294958, 140.211215 37.1295735, 140.2109434 37.1296232, 140.2107211 37.1296517)",
35748690,2,,,tertiary,False,False,43.108,"LINESTRING (140.214592 37.1287478, 140.2141167 37.1288296)",
227248408,,,,tertiary,False,False,28.143,"LINESTRING (140.214592 37.1287478, 140.2148993 37.1286843)",
227250872,,,,unclassified,False,True,39.482,"LINESTRING (140.214592 37.1287478, 140.2147062 37.129091)",
35748692,,37,白河羽鳥線,primary,False,True,37.785,"LINESTRING (140.2052741 37.1298586, 140.2053898 37.1298798, 140.2055332 37.1299062, 140.2056895 37.1299347)",
227249240,,,,tertiary,False,True,34.283,"LINESTRING (140.2052741 37.1298586, 140.2052751 37.1297796, 140.205278 37.1295503)",
1184352965,2,294,旧陸羽街道,trunk,False,True,18.316,"LINESTRING (140.2098728 37.1283451, 140.209876 37.1281804)",
35747692,2,294,旧陸羽街道,trunk,False,False,82.32000000000001,"LINESTRING (140.2098728 37.1283451, 140.2099716 37.1283447, 140.2107936 37.1282545)",
227248556,,,,tertiary,False,True,65.103,"LINESTRING (140.2098728 37.1283451, 140.2098742 37.128413, 140.2098852 37.1289305)",
107293202,2,294,旧陸羽街道,trunk,False,True,144.371,"LINESTRING (140.209876 37.1281804, 140.208252 37.1280843)",
1184352965,2,294,旧陸羽街道,trunk,False,False,18.316,"LINESTRING (140.209876 37.1281804, 140.2098728 37.1283451)",
227250102,,,,unclassified,False,False,49.117000000000004,"LINESTRING (140.209876 37.1281804, 140.209877 37.128008, 140.2098935 37.127739)",
107293202,2,294,旧陸羽街道,trunk,False,False,16.258,"LINESTRING (140.2080689 37.1280762, 140.208252 37.1280843)",
107293202,2,294,旧陸羽街道,trunk,False,True,188.401,"LINESTRING (140.2080689 37.1280762, 140.2059489 37.1279588)",
