osmid,lanes,highway,oneway,reversed,length,geometry,ref,name,access,maxspeed,bridge
81606817,2,tertiary,False,False,56.847,"LINESTRING (137.3766668 34.8254234, 137.3766154 34.8253177, 137.3764841 34.8249581, 137.3764764 34.824937)",,,yes,,
89248793,4,primary,False,False,107.953,"LINESTRING (137.3766668 34.8254234, 137.3768018 34.8253907, 137.3769888 34.8253449, 137.3770748 34.8253221, 137.3771851 34.8252928, 137.3775321 34.8252008, 137.3776987 34.8251566, 137.3777952 34.8251329)",5,姫街道,yes,50,
89248793,4,primary,False,True,75.03399999999999,"LINESTRING (137.3766668 34.8254234, 137.3765326 34.8254572, 137.3764049 34.8254873, 137.3762293 34.8255298, 137.3761155 34.8255573, 137.3760237 34.8255795, 137.3758785 34.8256147)",5,姫街道,yes,50,
75040076,2,unclassified,False,False,57.67,"LINESTRING (137.3758838 34.8261333, 137.3758817 34.8257186, 137.3758785 34.8256147)",,,,,
383367308,1,residential,False,False,78.583,"LINESTRING (137.3758838 34.8261333, 137.375954 34.8261153, 137.3766355 34.825935, 137.3767034 34.825917)",,,,,
383367308,1,residential,False,True,131.796,"LINESTRING (137.3758838 34.8261333, 137.3758095 34.8261524, 137.375483 34.8262308, 137.3753558 34.8262614, 137.3749985 34.8263472, 137.3745692 34.8264503, 137.3744983 34.8264669)",,,,,
75040076,2,unclassified,False,True,57.67,"LINESTRING (137.3758785 34.8256147, 137.3758817 34.8257186, 137.3758838 34.8261333)",,,,,
89248793,4,primary,False,False,75.03399999999999,"LINESTRING (137.3758785 34.8256147, 137.3760237 34.8255795, 137.3761155 34.8255573, 137.3762293 34.8255298, 137.3764049 34.8254873, 137.3765326 34.8254572, 137.3766668 34.8254234)",5,姫街道,yes,50,
89248793,4,primary,False,True,75.88199999999999,"LINESTRING (137.3758785 34.8256147, 137.3757316 34.82565, 137.3750816 34.825809)",5,姫街道,yes,50,
381714802,1,unclassified,False,False,109.751,"LINESTRING (137.3744837 34.8274538, 137.374484 34.8274125, 137.3744848 34.8273246, 137.3744877 34.8269705, 137.3744902 34.8266737, 137.3744983 34.8264669)",,,yes,,
78415337,,unclassified,False,False,182.592,"LINESTRING (137.3777379 34.8291281, 137.3777679 34.8274862)",,,yes,,
386727534,2,tertiary,False,False,235.094,"LINESTRING (137.3777379 34.8291281, 137.3778589 34.8291297, 137.3802122 34.8291606, 137.3803131 34.8291648)",,,,,
386727534,2,tertiary,False,True,253.521,"LINESTRING (137.3777379 34.8291281, 137.3776157 34.8291274, 137.376634 34.829122, 137.3749607 34.8290952)",,,,,
78415337,,unclassified,False,True,182.592,"LINESTRING (137.3777679 34.8274862, 137.3777379 34.8291281)",,,yes,,
75040074,,unclassified,False,False,49.44,"LINESTRING (137.3777679 34.8274862, 137.377712 34.8274888, 137.3772264 34.8274828)",,,yes,,
78415337,,unclassified,False,False,203.68,"LINESTRING (137.3777679 34.8274862, 137.3777679 34.8274191, 137.3777738 34.8271666, 137.3777819 34.8268251, 137.3777907 34.8265477, 137.3777958 34.8262351, 137.3778023 34.8259554, 137.3778056 34.8257281, 137.3778084 34.8256548)",,,yes,,
80244498,1,residential,False,False,36.072,"LINESTRING (137.377231 34.8257867, 137.3772319 34.8261111)",,,yes,,
383367308,1,residential,False,False,54.913,"LINESTRING (137.377231 34.8257867, 137.3775105 34.8257176, 137.3777594 34.825654, 137.3778084 34.8256548)",,,,,
383367308,1,residential,False,True,50.291,"LINESTRING (137.377231 34.8257867, 137.3767787 34.8258984, 137.3767034 34.825917)",,,,,
80244498,1,residential,False,False,152.527,"LINESTRING (137.3772319 34.8261111, 137.3772264 34.8274828)",,,yes,,
80244498,1,residential,False,True,36.072,"LINESTRING (137.3772319 34.8261111, 137.377231 34.8257867)",,,yes,,
80244500,1,residential,False,True,49.713,"LINESTRING (137.3772319 34.8261111, 137.3767738 34.8261145, 137.3766873 34.8261152)",,,,,
80244498,1,residential,False,True,152.527,"LINESTRING (137.3772264 34.8274828, 137.3772319 34.8261111)",,,yes,,
75040074,,unclassified,False,False,202.026,"LINESTRING (137.3772264 34.8274828, 137.3767441 34.8274754, 137.3766685 34.8274739, 137.3766687 34.8273496, 137.3766873 34.8261152)",,,yes,,
75040074,,unclassified,False,True,49.44,"LINESTRING (137.3772264 34.8274828, 137.377712 34.8274888, 137.3777679 34.8274862)",,,yes,,
75040074,,unclassified,False,False,22.145,"LINESTRING (137.3766873 34.8261152, 137.3766893 34.8259876, 137.3767034 34.825917)",,,yes,,
75040074,,unclassified,False,True,202.026,"LINESTRING (137.3766873 34.8261152, 137.3766687 34.8273496, 137.3766685 34.8274739, 137.3767441 34.8274754, 137.3772264 34.8274828)",,,yes,,
80244500,1,residential,False,False,49.713,"LINESTRING (137.3766873 34.8261152, 137.3767738 34.8261145, 137.3772319 34.8261111)",,,,,
78415337,,unclassified,False,False,58.143,"LINESTRING (137.3778084 34.8256548, 137.37781 34.8255293, 137.3778136 34.8252508, 137.3777952 34.8251329)",,,yes,,
78415337,,unclassified,False,True,203.67999999999998,"LINESTRING (137.3778084 34.8256548, 137.3778056 34.8257281, 137.3778023 34.8259554, 137.3777958 34.8262351, 137.3777907 34.8265477, 137.3777819 34.8268251, 137.3777738 34.8271666, 137.3777679 34.8274191, 137.3777679 34.8274862)",,,yes,,
89419402,1,residential,False,True,12.453,"LINESTRING (137.3778084 34.8256548, 137.37786 34.8256556, 137.3779448 34.825657)",,,yes,,
383367308,1,residential,False,True,54.913,"LINESTRING (137.3778084 34.8256548, 137.3777594 34.825654, 137.3775105 34.8257176, 137.377231 34.8257867)",,,,,
78415337,,unclassified,False,True,58.143,"LINESTRING (137.3777952 34.8251329, 137.3778136 34.8252508, 137.37781 34.8255293, 137.3778084 34.8256548)",,,yes,,
89248793,4,primary,False,False,50.706,"LINESTRING (137.3777952 34.8251329, 137.3778917 34.8251093, 137.3780242 34.8250747, 137.3783251 34.8249961)",5,姫街道,yes,50,
89248793,4,primary,False,True,107.953,"LINESTRING (137.3777952 34.8251329, 137.3776987 34.8251566, 137.3775321 34.8252008, 137.3771851 34.8252928, 137.3770748 34.8253221, 137.3769888 34.8253449, 137.3768018 34.8253907, 137.3766668 34.8254234)",5,姫街道,yes,50,
381714802,1,unclassified,False,False,57.277,"LINESTRING (137.3744983 34.8264669, 137.3745028 34.8260575, 137.3744976 34.8259519)",,,yes,,
381714802,1,unclassified,False,True,109.751,"LINESTRING (137.3744983 34.8264669, 137.3744902 34.8266737, 137.3744877 34.8269705, 137.3744848 34.8273246, 137.374484 34.8274125, 137.3744837 34.8274538)",,,yes,,
383367308,1,residential,False,False,131.79600000000002,"LINESTRING (137.3744983 34.8264669, 137.3745692 34.8264503, 137.3749985 34.8263472, 137.3753558 34.8262614, 137.375483 34.8262308, 137.3758095 34.8261524, 137.3758838 34.8261333)",,,,,
386727534,2,tertiary,False,False,253.521,"LINESTRING (137.3749607 34.8290952, 137.376634 34.829122, 137.3776157 34.8291274, 137.3777379 34.8291281)",,,,,
81606809,1,residential,True,False,108.92,"LINESTRING (137.3750976 34.8246245, 137.3762458 34.8243579)",,,yes,,
81606807,1,unclassified,False,False,105.83,"LINESTRING (137.3750976 34.8246245, 137.3749965 34.82435, 137.3757712 34.8241557)",,,yes,,
81606807,1,unclassified,False,False,34.786,"LINESTRING (137.3757712 34.8241557, 137.3761351 34.8240628)",,,yes,,
81606810,1,residential,False,False,85.983,"LINESTRING (137.3757712 34.8241557, 137.3754979 34.8234157)",,,yes,,
81606807,1,unclassified,False,True,105.83,"LINESTRING (137.3757712 34.8241557, 137.3749965 34.82435, 137.3750976 34.8246245)",,,yes,,
81606807,1,unclassified,False,True,34.786,"LINESTRING (137.3761351 34.8240628, 137.3757712 34.8241557)",,,yes,,
81606817,2,tertiary,False,False,83.774,"LINESTRING (137.3761351 34.8240628, 137.3758717 34.8233411)",,,yes,,
81606817,2,tertiary,False,True,34.334,"LINESTRING (137.3761351 34.8240628, 137.3762458 34.8243579)",,,yes,,
95400023,1,residential,False,True,159.452,"LINESTRING (137.3761351 34.8240628, 137.3778157 34.8236717)",,,,,
81606809,1,residential,True,False,140.665,"LINESTRING (137.3732035 34.8250632, 137.3746889 34.8247264)",,,yes,,
81606813,1,residential,False,False,34.344,"LINESTRING (137.3732035 34.8250632, 137.3733072 34.8253601)",,,,,
81606809,1,residential,True,False,38.989,"LINESTRING (137.3746889 34.8247264, 137.3750976 34.8246245)",,,yes,,
207683969,,residential,False,False,31.989,"LINESTRING (137.3746889 34.8247264, 137.3747831 34.8250035)",,,,,
81606817,2,tertiary,False,False,34.334,"LINESTRING (137.3762458 34.8243579, 137.3761351 34.8240628)",,,yes,,
81606817,2,tertiary,False,True,32.498,"LINESTRING (137.3762458 34.8243579, 137.3763564 34.8246357)",,,yes,,
81606810,1,residential,False,True,85.983,"LINESTRING (137.3754979 34.8234157, 137.3757712 34.8241557)",,,yes,,
81606811,1,residential,False,False,35.115,"LINESTRING (137.3754979 34.8234157, 137.3758717 34.8233411)",,,yes,,
81606811,1,residential,False,True,35.115,"LINESTRING (137.3758717 34.8233411, 137.3754979 34.8234157)",,,yes,,
81606817,2,tertiary,False,True,83.774,"LINESTRING (137.3758717 34.8233411, 137.3761351 34.8240628)",,,yes,,
89248793,4,primary,False,False,75.88199999999999,"LINESTRING (137.3750816 34.825809, 137.3757316 34.82565, 137.3758785 34.8256147)",5,姫街道,yes,50,
89248793,4,primary,False,True,55.625,"LINESTRING (137.3750816 34.825809, 137.374575 34.825933, 137.3744976 34.8259519)",5,姫街道,yes,50,
207683969,,residential,False,True,56.825,"LINESTRING (137.3750816 34.825809, 137.3750517 34.8257246, 137.3749694 34.825507, 137.3749345 34.8254147, 137.3748988 34.8253205)",,,,,
81606813,1,residential,False,False,36.605,"LINESTRING (137.3733072 34.8253601, 137.3734192 34.8256762)",,,,,
81606813,1,residential,False,True,34.344,"LINESTRING (137.3733072 34.8253601, 137.3732035 34.8250632)",,,,,
81606813,1,residential,False,True,36.605,"LINESTRING (137.3734192 34.8256762, 137.3733072 34.8253601)",,,,,
81606814,1,residential,True,False,140.73,"LINESTRING (137.3734192 34.8256762, 137.3748988 34.8253205)",,,yes,,
81606813,1,residential,False,False,57.736,"LINESTRING (137.3734192 34.8256762, 137.3735642 34.826092, 137.3735932 34.8261754)",,,,,
81606813,1,residential,False,True,57.736,"LINESTRING (137.3735932 34.8261754, 137.3735642 34.826092, 137.3734192 34.8256762)",,,,,
89248793,4,primary,False,False,86.213,"LINESTRING (137.3735932 34.8261754, 137.3743559 34.8259861, 137.3744976 34.8259519)",5,姫街道,yes,50,
81606817,2,tertiary,False,False,11.98,"LINESTRING (137.3764764 34.824937, 137.3764356 34.8248346)",,,yes,,
81606817,2,tertiary,False,True,56.847,"LINESTRING (137.3764764 34.824937, 137.3764841 34.8249581, 137.3766154 34.8253177, 137.3766668 34.8254234)",,,yes,,
81606815,1,residential,True,False,149.321,"LINESTRING (137.3763564 34.8246357, 137.3747831 34.8250035)",,,yes,,
81606817,2,tertiary,False,False,32.498,"LINESTRING (137.3763564 34.8246357, 137.3762458 34.8243579)",,,yes,,
81606817,2,tertiary,False,True,23.268,"LINESTRING (137.3763564 34.8246357, 137.3764356 34.8248346)",,,yes,,
75040074,,unclassified,False,False,55.866,"LINESTRING (137.3767034 34.825917, 137.3767132 34.8258679, 137.3767134 34.8256804, 137.3767182 34.8255291, 137.3766668 34.8254234)",,,yes,,
75040074,,unclassified,False,True,22.145,"LINESTRING (137.3767034 34.825917, 137.3766893 34.8259876, 137.3766873 34.8261152)",,,yes,,
383367308,1,residential,False,False,50.291,"LINESTRING (137.3767034 34.825917, 137.3767787 34.8258984, 137.377231 34.8257867)",,,,,
383367308,1,residential,False,True,78.583,"LINESTRING (137.3767034 34.825917, 137.3766355 34.825935, 137.375954 34.8261153, 137.3758838 34.8261333)",,,,,
89419405,1,unclassified,False,False,26.144,"LINESTRING (137.3803593 34.825695, 137.3802949 34.8254659)",,,yes,,
75040069,2,unclassified,False,True,385.846,"LINESTRING (137.3803593 34.825695, 137.3803586 34.8257442, 137.3803554 34.8259866, 137.3803524 34.8262141, 137.3803515 34.8262826, 137.3803475 34.8265777, 137.3803429 34.8269265, 137.3803421 34.8269833, 137.3803306 34.8278473, 137.3803145 34.8290617, 137.3803131 34.8291648)",,,yes,,
89419402,1,residential,False,False,117.626,"LINESTRING (137.3803593 34.825695, 137.37953 34.8256819, 137.3790709 34.8256747)",,,yes,,
"[89419402, 89419403]",1,"['residential', 'unclassified']",False,True,189.708,"LINESTRING (137.3803593 34.825695, 137.3812276 34.8257067, 137.3817159 34.8257111, 137.3815266 34.8254266, 137.3813657 34.8251932)",,,yes,,
89419406,1,residential,False,True,35.415,"LINESTRING (137.3790709 34.8256747, 137.3789495 34.8253722)",,,,,
89419402,1,residential,False,False,102.808,"LINESTRING (137.3790709 34.8256747, 137.378671 34.8256684, 137.378115 34.8256596, 137.3779448 34.825657)",,,yes,,
89419402,1,residential,False,True,117.626,"LINESTRING (137.3790709 34.8256747, 137.37953 34.8256819, 137.3803593 34.825695)",,,yes,,
89419403,1,unclassified,False,False,65.348,"LINESTRING (137.3805295 34.8244346, 137.3806265 34.8245024, 137.3810402 34.824846)",,,yes,,
"[1084154498, 95400021]",1,residential,False,True,91.14099999999999,"LINESTRING (137.3805295 34.8244346, 137.3804324 34.8243668, 137.380284 34.8242698, 137.3801016 34.8241684, 137.3798637 34.8240525, 137.3797018 34.8239801)",,,,,
"[89248793, 1084154499]",4,primary,False,True,54.298,"LINESTRING (137.3805295 34.8244346, 137.3800755 34.8245465, 137.3799603 34.8245764)",5,姫街道,yes,50,
"[1084154508, 372593221, 1085584542]","['2', '4']",primary,False,False,55.608999999999995,"LINESTRING (137.3805295 34.8244346, 137.3806092 34.8244214, 137.3810612 34.8242984, 137.3811098 34.8242839)",5,姫街道,yes,50,yes
207686788,1,residential,False,True,85.844,"LINESTRING (137.3810402 34.824846, 137.3801417 34.825074)",,,yes,,
89419403,1,unclassified,False,False,48.795,"LINESTRING (137.3810402 34.824846, 137.381178 34.824973, 137.3813657 34.8251932)",,,yes,,
89419403,1,unclassified,False,True,65.348,"LINESTRING (137.3810402 34.824846, 137.3806265 34.8245024, 137.3805295 34.8244346)",,,yes,,
89419404,1,residential,False,True,102.338,"LINESTRING (137.3813657 34.8251932, 137.3802949 34.8254659)",,,yes,,
"[89419402, 89419403]",1,"['unclassified', 'residential']",False,False,189.708,"LINESTRING (137.3813657 34.8251932, 137.3815266 34.8254266, 137.3817159 34.8257111, 137.3812276 34.8257067, 137.3803593 34.825695)",,,yes,,
89419403,1,unclassified,False,True,48.795,"LINESTRING (137.3813657 34.8251932, 137.381178 34.824973, 137.3810402 34.824846)",,,yes,,
89419404,1,residential,False,False,102.338,"LINESTRING (137.3802949 34.8254659, 137.3813657 34.8251932)",,,yes,,
89419405,1,unclassified,False,False,45.766,"LINESTRING (137.3802949 34.8254659, 137.3801417 34.825074)",,,yes,,
89419405,1,unclassified,False,True,26.144,"LINESTRING (137.3802949 34.8254659, 137.3803593 34.825695)",,,yes,,
89419405,1,unclassified,False,True,45.766,"LINESTRING (137.3801417 34.825074, 137.3802949 34.8254659)",,,yes,,
207686788,1,residential,False,False,85.844,"LINESTRING (137.3801417 34.825074, 137.3810402 34.824846)",,,yes,,
89419405,1,unclassified,False,False,57.754999999999995,"LINESTRING (137.3801417 34.825074, 137.3799918 34.8246622, 137.3799603 34.8245764)",,,yes,,
207686788,1,residential,False,True,113.764,"LINESTRING (137.3801417 34.825074, 137.3790646 34.8253434, 137.3789495 34.8253722)",,,yes,,
89248793,4,primary,False,False,114.92999999999999,"LINESTRING (137.3787586 34.8248849, 137.3791908 34.8247741, 137.3798452 34.8246064, 137.3799603 34.8245764)",5,姫街道,yes,50,
89248793,4,primary,False,True,41.456,"LINESTRING (137.3787586 34.8248849, 137.3787081 34.8248979, 137.3785193 34.8249463, 137.3783251 34.8249961)",5,姫街道,yes,50,
89419406,1,residential,False,False,56.921,"LINESTRING (137.3787586 34.8248849, 137.3787907 34.8249728, 137.3789495 34.8253722)",,,,,
89419406,1,residential,False,False,35.415,"LINESTRING (137.3789495 34.8253722, 137.3790709 34.8256747)",,,,,
89419406,1,residential,False,True,56.921,"LINESTRING (137.3789495 34.8253722, 137.3787907 34.8249728, 137.3787586 34.8248849)",,,,,
207686788,1,residential,False,False,113.764,"LINESTRING (137.3789495 34.8253722, 137.3790646 34.8253434, 137.3801417 34.825074)",,,yes,,
207686788,1,residential,False,True,98.49600000000001,"LINESTRING (137.3789495 34.8253722, 137.3785789 34.8254623, 137.3780436 34.8255924, 137.3779888 34.8256086, 137.3779573 34.8256301, 137.3779448 34.825657)",,,yes,,
95400018,1,residential,False,False,47.506,"LINESTRING (137.3780271 34.8232813, 137.3778157 34.8236717)",,,,,
95400021,1,residential,False,False,76.662,"LINESTRING (137.3780271 34.8232813, 137.3787789 34.8235886)",,,,,
95400018,1,residential,False,True,47.506,"LINESTRING (137.3778157 34.8236717, 137.3780271 34.8232813)",,,,,
95400023,1,residential,False,False,159.452,"LINESTRING (137.3778157 34.8236717, 137.3761351 34.8240628)",,,,,
95400031,1,residential,False,True,18.718,"LINESTRING (137.3778157 34.8236717, 137.3778674 34.8238346)",,,yes,,
95400021,1,residential,False,True,76.662,"LINESTRING (137.3787789 34.8235886, 137.3780271 34.8232813)",,,,,
95400035,1,residential,False,False,87.584,"LINESTRING (137.3787789 34.8235886, 137.3778674 34.8238346)",,,yes,,
95400021,1,residential,False,False,94.832,"LINESTRING (137.3787789 34.8235886, 137.3794203 34.8238558, 137.3797018 34.8239801)",,,,,
95400026,1,residential,False,True,153.864,"LINESTRING (137.3797018 34.8239801, 137.3781025 34.8244172)",,,yes,,
"[1084154498, 95400021]",1,residential,False,False,91.141,"LINESTRING (137.3797018 34.8239801, 137.3798637 34.8240525, 137.3801016 34.8241684, 137.380284 34.8242698, 137.3804324 34.8243668, 137.3805295 34.8244346)",,,,,
95400021,1,residential,False,True,94.832,"LINESTRING (137.3797018 34.8239801, 137.3794203 34.8238558, 137.3787789 34.8235886)",,,,,
81606817,2,tertiary,False,False,23.268,"LINESTRING (137.3764356 34.8248346, 137.3763564 34.8246357)",,,yes,,
81606817,2,tertiary,False,True,11.98,"LINESTRING (137.3764356 34.8248346, 137.3764764 34.824937)",,,yes,,
95400026,1,residential,False,False,159.076,"LINESTRING (137.3764356 34.8248346, 137.3764876 34.8248216, 137.3768966 34.8247192, 137.3777928 34.8244948, 137.3781025 34.8244172)",,,yes,,
95400026,1,residential,False,False,153.864,"LINESTRING (137.3781025 34.8244172, 137.3797018 34.8239801)",,,yes,,
95400031,1,residential,False,False,68.244,"LINESTRING (137.3781025 34.8244172, 137.3778674 34.8238346)",,,yes,,
95400026,1,residential,False,True,159.076,"LINESTRING (137.3781025 34.8244172, 137.3777928 34.8244948, 137.3768966 34.8247192, 137.3764876 34.8248216, 137.3764356 34.8248346)",,,yes,,
95400031,1,residential,False,True,67.50200000000001,"LINESTRING (137.3781025 34.8244172, 137.3782442 34.8247858, 137.3782943 34.8249163, 137.3783251 34.8249961)",,,yes,,
89248793,4,primary,False,False,41.456,"LINESTRING (137.3783251 34.8249961, 137.3785193 34.8249463, 137.3787081 34.8248979, 137.3787586 34.8248849)",5,姫街道,yes,50,
89248793,4,primary,False,True,50.706,"LINESTRING (137.3783251 34.8249961, 137.3780242 34.8250747, 137.3778917 34.8251093, 137.3777952 34.8251329)",5,姫街道,yes,50,
95400031,1,residential,False,False,67.502,"LINESTRING (137.3783251 34.8249961, 137.3782943 34.8249163, 137.3782442 34.8247858, 137.3781025 34.8244172)",,,yes,,
95400031,1,residential,False,False,18.718,"LINESTRING (137.3778674 34.8238346, 137.3778157 34.8236717)",,,yes,,
95400031,1,residential,False,True,68.244,"LINESTRING (137.3778674 34.8238346, 137.3781025 34.8244172)",,,yes,,
95400035,1,residential,False,True,87.584,"LINESTRING (137.3778674 34.8238346, 137.3787789 34.8235886)",,,yes,,
95522822,1,residential,True,False,76.119,"LINESTRING (137.3820807 34.8240156, 137.3821138 34.8240735, 137.3824414 34.8246328)",,,,,
102157878,1,residential,False,False,59.038,"LINESTRING (137.3820807 34.8240156, 137.3820477 34.8239577, 137.38181 34.8235334)",,,,,
201525565,2,primary,False,False,104.881,"LINESTRING (137.3820807 34.8240156, 137.3825898 34.8238815, 137.3827892 34.823829, 137.3830725 34.8237553, 137.3831744 34.8237266)",5,姫街道,,,
1085584541,2,primary,False,True,60.910000000000004,"LINESTRING (137.3820807 34.8240156, 137.3815729 34.8241456, 137.3814457 34.8241836)",5,姫街道,,,
95522841,1,residential,True,False,60.223,"LINESTRING (137.3824414 34.8246328, 137.3818732 34.8248227, 137.3818309 34.8248381)",,,,,
95522828,1,residential,True,False,33.231,"LINESTRING (137.3840223 34.8242875, 137.3838612 34.8240195)",,,,,
95522840,1,residential,True,False,44.831,"LINESTRING (137.3840223 34.8242875, 137.3836096 34.8244457, 137.3835773 34.8244581)",,,,,
201525565,2,primary,False,False,38.573,"LINESTRING (137.3836127 34.8236025, 137.3836727 34.8235855, 137.3840121 34.8234892)",5,姫街道,,,
201525565,2,primary,False,True,42.321,"LINESTRING (137.3836127 34.8236025, 137.3832796 34.823697, 137.3831744 34.8237266)",5,姫街道,,,
95522835,1,residential,True,False,81.368,"LINESTRING (137.3832784 34.8256495, 137.3824745 34.8259657)",,,,,
95522836,1,residential,False,False,100.545,"LINESTRING (137.3832784 34.8256495, 137.3837177 34.8264787)",,,,,
95400020,2,tertiary,False,False,100.278,"LINESTRING (137.3824745 34.8259657, 137.3829602 34.8267746)",,,,,
95400020,2,tertiary,False,True,64.938,"LINESTRING (137.3824745 34.8259657, 137.3821624 34.8254409)",,,,,
95522836,1,residential,False,True,100.545,"LINESTRING (137.3837177 34.8264787, 137.3832784 34.8256495)",,,,,
95522849,1,residential,True,False,76.573,"LINESTRING (137.3837177 34.8264787, 137.3836677 34.8264982, 137.3829602 34.8267746)",,,,,
95400020,2,tertiary,False,False,64.938,"LINESTRING (137.3821624 34.8254409, 137.3824745 34.8259657)",,,,,
95400020,2,tertiary,False,True,73.542,"LINESTRING (137.3821624 34.8254409, 137.3818309 34.8248381)",,,,,
95522839,1,residential,True,False,162.516,"LINESTRING (137.3821624 34.8254409, 137.3822275 34.8254151, 137.3837651 34.8248044)",,,,,
95400020,2,tertiary,False,False,73.542,"LINESTRING (137.3818309 34.8248381, 137.3821624 34.8254409)",,,,,
95400020,2,tertiary,False,True,80.884,"LINESTRING (137.3818309 34.8248381, 137.3815054 34.8243096, 137.3814457 34.8241836)",,,,,
95400020,2,tertiary,False,True,100.278,"LINESTRING (137.3829602 34.8267746, 137.3824745 34.8259657)",,,,,
74705012,1,unclassified,False,False,67.53800000000001,"LINESTRING (137.3831744 34.8237266, 137.383215 34.8238024, 137.3834804 34.8242796)",,,,,
74705012,1,unclassified,False,True,60.675,"LINESTRING (137.3831744 34.8237266, 137.3831286 34.8236471, 137.3829712 34.823208)",,,,,
201525565,2,primary,False,False,42.321,"LINESTRING (137.3831744 34.8237266, 137.3832796 34.823697, 137.3836127 34.8236025)",5,姫街道,,,
201525565,2,primary,False,True,104.881,"LINESTRING (137.3831744 34.8237266, 137.3830725 34.8237553, 137.3827892 34.823829, 137.3825898 34.8238815, 137.3820807 34.8240156)",5,姫街道,,,
95522809,1,residential,False,False,52.748,"LINESTRING (137.3812631 34.8236866, 137.3815245 34.8236134, 137.38181 34.8235334)",,,,,
131404866,1,unclassified,False,False,57.732,"LINESTRING (137.3812631 34.8236866, 137.3814147 34.8241106, 137.3814457 34.8241836)",,,,,
74705012,1,unclassified,False,True,42.15,"LINESTRING (137.3837651 34.8248044, 137.3835773 34.8244581)",,,,,
74705012,1,unclassified,False,False,65.39699999999999,"LINESTRING (137.3837651 34.8248044, 137.3840189 34.8253012, 137.3840389 34.8253478)",,,,,
74705012,1,unclassified,False,True,65.39699999999999,"LINESTRING (137.3840389 34.8253478, 137.3840189 34.8253012, 137.3837651 34.8248044)",,,,,
95522835,1,residential,True,False,77.099,"LINESTRING (137.3840389 34.8253478, 137.383987 34.8253679, 137.3832784 34.8256495)",,,,,
74705012,1,unclassified,False,False,21.73,"LINESTRING (137.3834804 34.8242796, 137.3835773 34.8244581)",,,,,
95522841,1,residential,True,False,102.651,"LINESTRING (137.3834804 34.8242796, 137.3824414 34.8246328)",,,,,
74705012,1,unclassified,False,True,67.53800000000001,"LINESTRING (137.3834804 34.8242796, 137.383215 34.8238024, 137.3831744 34.8237266)",,,,,
74705012,1,unclassified,False,False,42.15,"LINESTRING (137.3835773 34.8244581, 137.3837651 34.8248044)",,,,,
74705012,1,unclassified,False,True,21.73,"LINESTRING (137.3835773 34.8244581, 137.3834804 34.8242796)",,,,,
95522809,1,residential,False,False,112.00200000000001,"LINESTRING (137.38181 34.8235334, 137.3823267 34.8233886, 137.3829712 34.823208)",,,,,
95522809,1,residential,False,True,52.748,"LINESTRING (137.38181 34.8235334, 137.3815245 34.8236134, 137.3812631 34.8236866)",,,,,
102157878,1,residential,False,True,59.038,"LINESTRING (137.38181 34.8235334, 137.3820477 34.8239577, 137.3820807 34.8240156)",,,,,
201525565,2,primary,False,True,38.573,"LINESTRING (137.3840121 34.8234892, 137.3836727 34.8235855, 137.3836127 34.8236025)",5,姫街道,,,
