osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,tunnel,junction,bridge
114679522,unclassified,False,True,53.197,"LINESTRING (136.6953417 35.3956038, 136.6952221 35.3959531, 136.6951568 35.3960559)",,,,,,
114681185,unclassified,False,True,106.266,"LINESTRING (136.6953417 35.3956038, 136.6951483 35.395596, 136.6948466 35.3955992, 136.6946694 35.3955246, 136.6945369 35.3955349, 136.6944209 35.3955812, 136.6943377 35.3956015, 136.6942122 35.3956238)",,,,,,
1223128081,residential,False,True,54.993,"LINESTRING (136.6903097 35.3951565, 136.69029 35.3956508)",,,,,,
114681160,unclassified,False,False,258.556,"LINESTRING (136.6903097 35.3951565, 136.6906594 35.3952948, 136.6906839 35.3953045, 136.6909642 35.395413, 136.6911626 35.3955147, 136.6914507 35.395618, 136.6917435 35.3957784, 136.6919829 35.3958723, 136.692232 35.3959981, 136.6923533 35.3960978, 136.692454 35.396205, 136.6925759 35.3962583, 136.6927424 35.396332)",,,,,,
114681160,unclassified,False,True,87.891,"LINESTRING (136.6903097 35.3951565, 136.6901865 35.3951431, 136.6893416 35.3951208)",,,,,,
114678355,primary,True,False,115.493,"LINESTRING (136.690933 35.3896963, 136.6911858 35.3886783)",,23,本巣縦貫道路,,,
114678710,residential,False,True,6.415,"LINESTRING (136.690933 35.3896963, 136.6908623 35.3896937)",,,,,,
114679607,unclassified,False,False,67.413,"LINESTRING (136.6942276 35.3902207, 136.6949681 35.3902766)",,,,,,
557831393,residential,False,False,57.392,"LINESTRING (136.6942276 35.3902207, 136.694213 35.3897047)",,,,,,
557831393,residential,False,True,28.655,"LINESTRING (136.6942276 35.3902207, 136.6942272 35.3904784)",,,,,,
114678140,unclassified,False,False,35.172,"LINESTRING (136.6882256 35.3907535, 136.6878457 35.3906892)",,,,,,
"[114677512, 114680627, 114678140, 114680876]",unclassified,False,"[False, True]",146.94299999999998,"LINESTRING (136.6882256 35.3907535, 136.688527 35.3908149, 136.6887136 35.3908171, 136.6887918 35.3908069, 136.6888577 35.3907983, 136.6891277 35.3907672, 136.6891947 35.3907647, 136.6892453 35.3907628, 136.6893862 35.3908383, 136.689509 35.3909122, 136.6895615 35.390972, 136.6896152 35.3910482, 136.6896388 35.3911003)",,,,,,yes
1157944470,residential,False,False,106.524,"LINESTRING (136.6882256 35.3907535, 136.6881889 35.3910054, 136.688173 35.3911919, 136.6883973 35.3912103, 136.6886804 35.3911882, 136.6888027 35.3911679)",,,,,,
114678577,unclassified,False,True,107.202,"LINESTRING (136.6956683 35.3945956, 136.6957183 35.3943971, 136.6958168 35.3941053, 136.6958609 35.3939926, 136.6958882 35.3938714, 136.6959181 35.3936555)",,,,,,
"[114681217, 114677751]",unclassified,False,False,116.005,"LINESTRING (136.6956683 35.3945956, 136.6956324 35.3947505, 136.6955731 35.3949168, 136.6954741 35.3952158, 136.6953417 35.3956038)",,,,,,
114678000,unclassified,False,False,136.125,"LINESTRING (136.6935102 35.395306, 136.6921998 35.394708)",,,,,,
114678224,tertiary,False,True,99.883,"LINESTRING (136.6935102 35.395306, 136.6935238 35.3944078)",,,,,,
114678225,tertiary,False,True,48.455,"LINESTRING (136.6935102 35.395306, 136.6935168 35.3956303, 136.6935191 35.3957417)",,,,,,
"[114681342, 114680750]",unclassified,False,False,72.786,"LINESTRING (136.6935102 35.395306, 136.6941788 35.3956081, 136.6942122 35.3956238)",,,,,,
114678884,unclassified,False,False,39.517,"LINESTRING (136.696104 35.3925901, 136.696032 35.3929406)",,,,,,
114677891,unclassified,False,False,134.433,"LINESTRING (136.696104 35.3925901, 136.696152 35.3923105, 136.6962049 35.3920044, 136.6962368 35.3918416, 136.6962693 35.3916532, 136.6962824 35.391391)",,,,,,
114679541,unclassified,False,False,111.392,"LINESTRING (136.696104 35.3925901, 136.6956663 35.3925452, 136.6948786 35.3925433)",,,,,,
114678681,tertiary,False,True,74.521,"LINESTRING (136.6896388 35.3911003, 136.6904587 35.3911492)",,,,,,
"[114677512, 114680627, 114680876, 114678140]",unclassified,False,"[False, True]",146.94299999999998,"LINESTRING (136.6896388 35.3911003, 136.6896152 35.3910482, 136.6895615 35.390972, 136.689509 35.3909122, 136.6893862 35.3908383, 136.6892453 35.3907628, 136.6891947 35.3907647, 136.6891277 35.3907672, 136.6888577 35.3907983, 136.6887918 35.3908069, 136.6887136 35.3908171, 136.688527 35.3908149, 136.6882256 35.3907535)",,,,,,yes
"[558534385, 558534386]",residential,False,True,86.01100000000001,"LINESTRING (136.6896388 35.3911003, 136.6895988 35.3911861, 136.689591 35.3918678)",,,,,,
114680046,unclassified,False,False,44.103,"LINESTRING (136.6900702 35.3925176, 136.6895837 35.3925128)",,,,,,
114680046,unclassified,False,True,6.228,"LINESTRING (136.6900702 35.3925176, 136.6901389 35.3925183)",,,,,,
378716845,primary,True,False,121.807,"LINESTRING (136.6900702 35.3925176, 136.6897634 35.3935841)",,23,本巣縦貫道路,,,
376083832,residential,False,True,49.764,"LINESTRING (136.687155 35.3950565, 136.6871729 35.3946092)",,,,,,
499497438,unclassified,False,True,59.174,"LINESTRING (136.687155 35.3950565, 136.6871448 35.3955886)",,,,,,
114677460,tertiary,False,False,193.223,"LINESTRING (136.687155 35.3950565, 136.6883969 35.3950844, 136.6892855 35.3951132)",,,,,,
114677460,tertiary,False,True,58.165,"LINESTRING (136.687155 35.3950565, 136.6866683 35.3950419, 136.6865137 35.3950383)",,,,,,
114678516,unclassified,False,False,46.772,"LINESTRING (136.6905963 35.3886712, 136.6900804 35.3886649)",,,,,,
114678516,unclassified,False,True,47.18,"LINESTRING (136.6905963 35.3886712, 136.6911167 35.3886775)",,,,,,
557829517,residential,False,False,114.707,"LINESTRING (136.6905963 35.3886712, 136.6905799 35.3897027)",,,,,,
557829517,residential,False,True,114.932,"LINESTRING (136.6905963 35.3886712, 136.6906021 35.3876376)",,,,,,
114679326,tertiary,False,True,34.61,"LINESTRING (136.6942115 35.3876113, 136.6942185 35.3879225)",,,,,,
114679612,residential,False,True,43.54,"LINESTRING (136.6942115 35.3876113, 136.6946918 35.3876122)",,,,,,
114681370,residential,False,False,195.398,"LINESTRING (136.6942115 35.3876113, 136.6922814 35.3876079, 136.6922036 35.3876084, 136.6922038 35.3877287)",,,,,,
114680549,residential,False,True,77.737,"LINESTRING (136.6879694 35.3889005, 136.6879746 35.3890584, 136.6879606 35.3894366, 136.6879345 35.3894917, 136.6878077 35.3894833)",,,,,,
557830321,residential,False,False,64.349,"LINESTRING (136.6879694 35.3889005, 136.6879827 35.3887651, 136.68804 35.3886832, 136.6880602 35.388335)",,,,,,
114680042,residential,False,False,63.349000000000004,"LINESTRING (136.6877717 35.3900519, 136.6877902 35.3898713, 136.6878102 35.3895754, 136.6878077 35.3894833)",,,,,,
557830320,residential,False,False,72.99,"LINESTRING (136.6877717 35.3900519, 136.6877701 35.390164, 136.6878541 35.3902776, 136.6878496 35.3904139, 136.6878457 35.3906892)",,,,,,
114679607,unclassified,False,True,72.019,"LINESTRING (136.6963103 35.3903779, 136.6955192 35.3903182)",,,,,,
114679649,unclassified,False,False,57.636,"LINESTRING (136.6963103 35.3903779, 136.696296 35.3908961)",,,,,,
114680996,unclassified,False,True,118.283,"LINESTRING (136.6963103 35.3903779, 136.6963173 35.3898891, 136.6963569 35.3893151)",,,,,,
114678140,unclassified,False,True,35.172,"LINESTRING (136.6878457 35.3906892, 136.6882256 35.3907535)",,,,,,
"[114680745, 114678140]",unclassified,False,False,134.057,"LINESTRING (136.6878457 35.3906892, 136.687308 35.3906119, 136.6870254 35.3906073, 136.6867394 35.3906031, 136.6863753 35.3905977)",,,,,,
557830320,residential,False,True,72.99,"LINESTRING (136.6878457 35.3906892, 136.6878496 35.3904139, 136.6878541 35.3902776, 136.6877701 35.390164, 136.6877717 35.3900519)",,,,,,
114679524,unclassified,False,False,22.746,"LINESTRING (136.6884986 35.387761, 136.6882477 35.3877585)",,,,,,
114679906,unclassified,False,False,60.675,"LINESTRING (136.6948786 35.3925433, 136.6942093 35.3925362)",,,,,,
114681462,residential,False,False,117.157,"LINESTRING (136.6948786 35.3925433, 136.6948711 35.3935969)",,,,,,
557952728,residential,False,False,86.043,"LINESTRING (136.6948786 35.3925433, 136.6948813 35.3917695)",,,,,,
114679541,unclassified,False,True,111.392,"LINESTRING (136.6948786 35.3925433, 136.6956663 35.3925452, 136.696104 35.3925901)",,,,,,
114678643,tertiary,False,False,136.929,"LINESTRING (136.6935449 35.3925374, 136.6935558 35.391306)",,,,,,
114680007,unclassified,False,False,191.241,"LINESTRING (136.6935449 35.3925374, 136.6914352 35.3925266)",,,,,,
114681045,tertiary,False,False,57.055,"LINESTRING (136.6935449 35.3925374, 136.6935408 35.3930505)",,,,,,
114681314,unclassified,False,True,60.226,"LINESTRING (136.6935449 35.3925374, 136.6938522 35.3925359, 136.6942093 35.3925362)",,,,,,
114677868,unclassified,False,True,61.922,"LINESTRING (136.6948711 35.3935969, 136.694188 35.393592)",,,,,,
114681462,residential,False,True,117.157,"LINESTRING (136.6948711 35.3935969, 136.6948786 35.3925433)",,,,,,
114677839,unclassified,False,False,95.201,"LINESTRING (136.6948711 35.3935969, 136.6954304 35.3935938, 136.6958509 35.3935987, 136.6959212 35.3936019)",,,,,,
114679649,unclassified,False,True,10.788,"LINESTRING (136.6962824 35.391391, 136.696285 35.391294)",,,,,,
114677891,unclassified,False,True,134.433,"LINESTRING (136.6962824 35.391391, 136.6962693 35.3916532, 136.6962368 35.3918416, 136.6962049 35.3920044, 136.696152 35.3923105, 136.696104 35.3925901)",,,,,,
114678516,unclassified,False,True,5.902,"LINESTRING (136.6890827 35.3886529, 136.6891478 35.3886537)",,,,,,
"[114681342, 114677447]",unclassified,False,"[False, True]",98.186,"LINESTRING (136.6951568 35.3960559, 136.6945756 35.3957948, 136.6942122 35.3956238)",,,,,,
114679522,unclassified,False,False,53.197,"LINESTRING (136.6951568 35.3960559, 136.6952221 35.3959531, 136.6953417 35.3956038)",,,,,,
499498727,tertiary,False,False,10.194,"LINESTRING (136.6913433 35.3912034, 136.6913386 35.3911118)",,,,,,
114679605,unclassified,True,False,201.09300000000002,"LINESTRING (136.6913433 35.3912034, 136.6921032 35.3912075, 136.6925689 35.39122, 136.6933068 35.3912849, 136.6935558 35.391306)",,,,,,
499498727,tertiary,False,True,148.015,"LINESTRING (136.6913433 35.3912034, 136.6913525 35.3915882, 136.691402 35.3917018, 136.6914297 35.3919895, 136.6914352 35.3925266)",,,,,,
114678884,unclassified,False,True,39.517,"LINESTRING (136.696032 35.3929406, 136.696104 35.3925901)",,,,,,
114680798,unclassified,False,False,74.4,"LINESTRING (136.696032 35.3929406, 136.695979 35.3931054, 136.6959212 35.3936019)",,,,,,
114678699,tertiary,False,False,6.259,"LINESTRING (136.6897634 35.3935841, 136.6898278 35.3936044)",,,,,,
114678699,tertiary,False,True,19.628,"LINESTRING (136.6897634 35.3935841, 136.6895723 35.3935011)",,,,,,
705022742,unclassified,False,True,7.465,"LINESTRING (136.6897634 35.3935841, 136.6898404 35.3935603)",,,,,,
378716845,primary,True,False,134.78699999999998,"LINESTRING (136.6897634 35.3935841, 136.6895628 35.394194, 136.6893886 35.3947571)",,23,本巣縦貫道路,,,
114681160,unclassified,False,True,258.556,"LINESTRING (136.6927424 35.396332, 136.6925759 35.3962583, 136.692454 35.396205, 136.6923533 35.3960978, 136.692232 35.3959981, 136.6919829 35.3958723, 136.6917435 35.3957784, 136.6914507 35.395618, 136.6911626 35.3955147, 136.6909642 35.395413, 136.6906839 35.3953045, 136.6906594 35.3952948, 136.6903097 35.3951565)",,,,,,
162855065,trunk,True,False,12.504,"LINESTRING (136.6922038 35.3877287, 136.6920775 35.3876835)",2,21,岐大バイパス,,,
114681370,residential,False,True,195.398,"LINESTRING (136.6922038 35.3877287, 136.6922036 35.3876084, 136.6922814 35.3876079, 136.6942115 35.3876113)",,,,,,
114677929,unclassified,False,False,64.805,"LINESTRING (136.6867425 35.3883176, 136.6868262 35.3877388)",,,,,,
557830322,residential,False,False,119.467,"LINESTRING (136.6867425 35.3883176, 136.6880602 35.388335)",,,,,,
114677842,unclassified,False,False,255.731,"LINESTRING (136.6867425 35.3883176, 136.6866545 35.3888874, 136.6865739 35.3894609, 136.6864781 35.390027, 136.6863753 35.3905977)",,,,,,
114677786,unclassified,False,False,84.541,"LINESTRING (136.6893575 35.3956358, 136.69029 35.3956508)",,,,,,
114678355,primary,True,False,57.284,"LINESTRING (136.6893575 35.3956358, 136.6893416 35.3951208)",,23,本巣縦貫道路,,,
499497439,unclassified,False,True,6.393,"LINESTRING (136.6893575 35.3956358, 136.689287 35.3956373)",,,,,,
114678681,tertiary,False,False,74.521,"LINESTRING (136.6904587 35.3911492, 136.6896388 35.3911003)",,,,,,
114678681,tertiary,False,True,5.132,"LINESTRING (136.6904587 35.3911492, 136.6905148 35.3911554)",,,,,,
378716845,primary,True,False,156.182,"LINESTRING (136.6904587 35.3911492, 136.6900702 35.3925176)",,23,本巣縦貫道路,,,
114678171,secondary,False,False,117.416,"LINESTRING (136.6942093 35.3925362, 136.694188 35.393592)",,188,穂積停車場線,,,
114679906,unclassified,False,True,60.675,"LINESTRING (136.6942093 35.3925362, 136.6948786 35.3925433)",,,,,,
114680133,secondary,False,True,132.7,"LINESTRING (136.6942093 35.3925362, 136.6942101 35.3913428)",,188,穂積停車場線,,,
114681314,unclassified,False,False,60.226,"LINESTRING (136.6942093 35.3925362, 136.6938522 35.3925359, 136.6935449 35.3925374)",,,,,,
114678000,unclassified,False,True,37.853,"LINESTRING (136.6918366 35.39454, 136.6921998 35.394708)",,,,,,
114678741,unclassified,False,False,42.258,"LINESTRING (136.6918366 35.39454, 136.6914337 35.3943488)",,,,,,
114679932,residential,False,True,168.06900000000002,"LINESTRING (136.6918366 35.39454, 136.6918349 35.3944053, 136.6935238 35.3944078)",,,,,,
114677767,tertiary,False,True,17.473,"LINESTRING (136.694189 35.3885028, 136.6941784 35.3886597)",,,,,,
114678355,primary,True,False,13.913,"LINESTRING (136.6915268 35.3876206, 136.691536 35.3874957)",,23,本巣縦貫道路,,,
378440325,trunk,True,False,260.792,"LINESTRING (136.6915268 35.3876206, 136.6930925 35.3881973, 136.694189 35.3885028)",2,21,岐大バイパス,,,
114679326,tertiary,False,False,34.61,"LINESTRING (136.6942185 35.3879225, 136.6942115 35.3876113)",,,,,,
114679326,tertiary,False,True,50.585,"LINESTRING (136.6942185 35.3879225, 136.6941715 35.388009, 136.6941717 35.3882835, 136.6941373 35.3883646)",,,,,,
"[616028379, 616028380, 557684310]",residential,False,False,113.19800000000001,"LINESTRING (136.6942185 35.3879225, 136.69422 35.3881666, 136.69422 35.3887362, 136.6942176 35.3889405)",,,,yes,,
376083832,residential,False,False,49.764,"LINESTRING (136.6871729 35.3946092, 136.687155 35.3950565)",,,,,,
792926232,residential,False,True,101.36,"LINESTRING (136.6871729 35.3946092, 136.6860552 35.3945814)",,,,,,
376083831,residential,False,False,204.267,"LINESTRING (136.6871729 35.3946092, 136.6891624 35.394647, 136.6893886 35.3947571)",,,,,,
"[376083832, 792926233, 705022741]","['residential', 'unclassified']",False,"[False, True]",342.99799999999993,"LINESTRING (136.6871729 35.3946092, 136.6871766 35.3937599, 136.6871919 35.3936963, 136.68734 35.3934669, 136.6875629 35.3935629, 136.6886386 35.3935738, 136.6889629 35.3935609, 136.6895733 35.3935676, 136.6895723 35.3935011)",,,,,,
376083831,residential,False,True,5.449,"LINESTRING (136.6894438 35.3947765, 136.6893886 35.3947571)",,,,,,
114678355,primary,True,False,134.89999999999998,"LINESTRING (136.6894438 35.3947765, 136.6896309 35.3942089, 136.6898278 35.3936044)",,23,本巣縦貫道路,,,
378440325,trunk,True,False,6.557,"LINESTRING (136.6914609 35.3875963, 136.6915268 35.3876206)",2,21,岐大バイパス,,,
378716845,primary,True,False,124.207,"LINESTRING (136.6914609 35.3875963, 136.6911167 35.3886775)",,23,本巣縦貫道路,,,
114678516,unclassified,False,False,47.18,"LINESTRING (136.6911167 35.3886775, 136.6905963 35.3886712)",,,,,,
114678516,unclassified,False,True,6.265,"LINESTRING (136.6911167 35.3886775, 136.6911858 35.3886783)",,,,,,
378716845,primary,True,False,115.326,"LINESTRING (136.6911167 35.3886775, 136.6908623 35.3896937)",,23,本巣縦貫道路,,,
114678710,residential,False,False,6.415,"LINESTRING (136.6908623 35.3896937, 136.690933 35.3896963)",,,,,,
114678710,residential,False,True,25.619,"LINESTRING (136.6908623 35.3896937, 136.6905799 35.3897027)",,,,,,
378716845,primary,True,False,96.308,"LINESTRING (136.6908623 35.3896937, 136.6906302 35.3905389)",,23,本巣縦貫道路,,,
114680133,secondary,False,False,10.094,"LINESTRING (136.6942 35.3912524, 136.6942101 35.3913428)",,188,穂積停車場線,,,
533822158,unclassified,True,False,58.2,"LINESTRING (136.6942 35.3912524, 136.69356 35.3912107)",,,,,,
557831393,residential,False,False,42.022,"LINESTRING (136.6942 35.3912524, 136.6942264 35.3908751)",,,,,,
114677460,tertiary,False,False,5.155,"LINESTRING (136.6892855 35.3951132, 136.6893416 35.3951208)",,,,,,
378716845,primary,True,False,58.278,"LINESTRING (136.6892855 35.3951132, 136.689287 35.3956373)",,23,本巣縦貫道路,,,
114677460,tertiary,False,True,193.223,"LINESTRING (136.6892855 35.3951132, 136.6883969 35.3950844, 136.687155 35.3950565)",,,,,,
499497439,unclassified,False,False,6.393,"LINESTRING (136.689287 35.3956373, 136.6893575 35.3956358)",,,,,,
499497439,unclassified,False,True,194.251,"LINESTRING (136.689287 35.3956373, 136.6871448 35.3955886)",,,,,,
376083831,residential,False,False,5.449,"LINESTRING (136.6893886 35.3947571, 136.6894438 35.3947765)",,,,,,
