osmid,highway,oneway,reversed,length,geometry,tunnel,ref,name,lanes
482788961,residential,False,False,37.055,"LINESTRING (140.0135421 39.8541056, 140.0137455 39.8544)",,,,
482788954,residential,False,True,91.41900000000001,"LINESTRING (140.0135421 39.8541056, 140.0135266 39.8541206, 140.013279 39.854376, 140.0128702 39.8547453)",,,,
482788961,residential,False,True,37.055,"LINESTRING (140.0137455 39.8544, 140.0135421 39.8541056)",,,,
482788956,residential,False,False,75.443,"LINESTRING (140.0137455 39.8544, 140.0142719 39.8541867, 140.0143058 39.8539667)",,,,
482788956,residential,False,True,84.006,"LINESTRING (140.0137455 39.8544, 140.0137173 39.8544114, 140.0128702 39.8547453)",,,,
482788962,tertiary,False,True,8.297,"LINESTRING (140.0120425 39.8553757, 140.012132 39.8554048)",,,,
632433877,primary,True,False,216.347,"LINESTRING (140.0120425 39.8553757, 140.0117092 39.8562176, 140.0113286 39.8572425)",,56,秋田天王線,
125703470,tertiary,False,True,51.764,"LINESTRING (140.011896 39.8575721, 140.0114125 39.8572911)",,,,
125702486,tertiary,False,True,125.383,"LINESTRING (140.011896 39.8575721, 140.0125024 39.8579088, 140.0131019 39.8582156)",,,,
"[750888704, 482788949]","['unclassified', 'tertiary']",False,False,469.20899999999995,"LINESTRING (140.011896 39.8575721, 140.0123241 39.8571991, 140.0123432 39.8571824, 140.0126826 39.8567658, 140.0133511 39.8559245, 140.0135484 39.8556636, 140.0138607 39.8552451, 140.0143799 39.85457, 140.0144791 39.8544489, 140.0145461 39.8543414, 140.0145925 39.8542285, 140.0146449 39.8539565)",,,,
125703683,residential,False,False,53.043,"LINESTRING (140.0109563 39.8605024, 140.0113292 39.8601208)",,,,
125703683,residential,False,True,36.217,"LINESTRING (140.0109563 39.8605024, 140.010703 39.8607637)",,,,
555404527,residential,False,False,75.992,"LINESTRING (140.0109563 39.8605024, 140.0116893 39.8608903)",,,,
555404527,residential,False,True,75.992,"LINESTRING (140.0116893 39.8608903, 140.0109563 39.8605024)",,,,
555404539,residential,False,True,17.237,"LINESTRING (140.0116893 39.8608903, 140.011575 39.8610181)",,,,
555404539,residential,False,False,52.417,"LINESTRING (140.0116893 39.8608903, 140.0118355 39.8607268, 140.0121359 39.8608731)",,,,
125703683,residential,False,False,36.771,"LINESTRING (140.0113292 39.8601208, 140.0115855 39.859855)",,,,
125703683,residential,False,True,53.043,"LINESTRING (140.0113292 39.8601208, 140.0109563 39.8605024)",,,,
555404529,residential,False,False,106.031,"LINESTRING (140.0113292 39.8601208, 140.0123388 39.8606764)",,,,
555404529,residential,False,True,106.031,"LINESTRING (140.0123388 39.8606764, 140.0113292 39.8601208)",,,,
555404536,residential,False,False,27.898,"LINESTRING (140.0123388 39.8606764, 140.0121359 39.8608731)",,,,
555404536,residential,False,True,36.978,"LINESTRING (140.0123388 39.8606764, 140.0126071 39.8604153)",,,,
555404531,residential,False,True,107.009,"LINESTRING (140.0127453 39.8602712, 140.0117345 39.8597019)",,,,
555404536,residential,False,False,19.897,"LINESTRING (140.0127453 39.8602712, 140.0126071 39.8604153)",,,,
555404536,residential,False,True,31.175,"LINESTRING (140.0127453 39.8602712, 140.0129618 39.8600454)",,,,
125702245,residential,False,False,141.459,"LINESTRING (140.012166 39.8592655, 140.0131019 39.8582156)",,,,
125702245,residential,False,True,28.982,"LINESTRING (140.012166 39.8592655, 140.0119568 39.8594708)",,,,
"[555404536, 555404532]",residential,False,False,135.89300000000003,"LINESTRING (140.012166 39.8592655, 140.0125427 39.8594775, 140.0126475 39.8595364, 140.0131686 39.8598296, 140.0129618 39.8600454)",,,,
555404534,residential,False,True,106.962,"LINESTRING (140.0129618 39.8600454, 140.0119568 39.8594708)",,,,
555404536,residential,False,False,31.175,"LINESTRING (140.0129618 39.8600454, 140.0127453 39.8602712)",,,,
"[555404536, 555404532]",residential,False,True,135.89300000000003,"LINESTRING (140.0129618 39.8600454, 140.0131686 39.8598296, 140.0126475 39.8595364, 140.0125427 39.8594775, 140.012166 39.8592655)",,,,
125703478,residential,False,True,28.862,"LINESTRING (140.0118925 39.8611074, 140.011575 39.8610181)",,,,
555404536,residential,False,True,33.322,"LINESTRING (140.0118925 39.8611074, 140.0121359 39.8608731)",,,,
"[125702108, 125703478]",residential,False,"[False, True]",248.80399999999997,"LINESTRING (140.0118925 39.8611074, 140.0121368 39.8611823, 140.0121695 39.861232, 140.0121851 39.86132, 140.0117207 39.8617751, 140.0116062 39.8618071, 140.0113256 39.8617268, 140.0104996 39.8614906, 140.0101199 39.8613764)",,,,
125703683,residential,False,False,21.25,"LINESTRING (140.0115855 39.859855, 140.0117345 39.8597019)",,,,
125703683,residential,False,True,36.771,"LINESTRING (140.0115855 39.859855, 140.0113292 39.8601208)",,,,
555404538,residential,False,False,107.169,"LINESTRING (140.0115855 39.859855, 140.0126071 39.8604153)",,,,
555404536,residential,False,False,36.978,"LINESTRING (140.0126071 39.8604153, 140.0123388 39.8606764)",,,,
555404536,residential,False,True,19.897,"LINESTRING (140.0126071 39.8604153, 140.0127453 39.8602712)",,,,
555404538,residential,False,True,107.169,"LINESTRING (140.0126071 39.8604153, 140.0115855 39.859855)",,,,
125703478,residential,False,False,28.862,"LINESTRING (140.011575 39.8610181, 140.0118925 39.8611074)",,,,
125703478,residential,False,True,79.623,"LINESTRING (140.011575 39.8610181, 140.010703 39.8607637)",,,,
555404539,residential,False,False,17.237,"LINESTRING (140.011575 39.8610181, 140.0116893 39.8608903)",,,,
555404536,residential,False,False,33.322,"LINESTRING (140.0121359 39.8608731, 140.0118925 39.8611074)",,,,
555404536,residential,False,True,27.898,"LINESTRING (140.0121359 39.8608731, 140.0123388 39.8606764)",,,,
555404539,residential,False,True,52.417,"LINESTRING (140.0121359 39.8608731, 140.0118355 39.8607268, 140.0116893 39.8608903)",,,,
125703362,residential,False,True,75.318,"LINESTRING (140.0152193 39.8611487, 140.0158705 39.8616058)",,,,
125703362,residential,False,False,130.732,"LINESTRING (140.0152193 39.8611487, 140.0150836 39.8610534, 140.0141306 39.8603219)",,,,
125700096,residential,False,False,22.424,"LINESTRING (140.015756 39.8617873, 140.0158705 39.8616058)",,,,
632433880,primary,True,False,180.255,"LINESTRING (140.0106126 39.8587861, 140.010849 39.8584521, 140.0110701 39.8580905, 140.0114125 39.8572911)",,56,秋田天王線,
632433883,unclassified,True,False,174.484,"LINESTRING (140.0106126 39.8587861, 140.0109734 39.8585352, 140.011896 39.8575721)",,,,
907945693,trunk,False,False,8.613,"LINESTRING (140.0090156 39.8605101, 140.0089346 39.8604639)",,101,国道101号,2
632433880,primary,True,False,235.236,"LINESTRING (140.0090156 39.8605101, 140.0096867 39.8597854, 140.0103878 39.859041, 140.0106126 39.8587861)",,56,秋田天王線,
125703470,tertiary,False,False,51.764,"LINESTRING (140.0114125 39.8572911, 140.011896 39.8575721)",,,,
125703470,tertiary,False,True,8.972,"LINESTRING (140.0114125 39.8572911, 140.0113286 39.8572425)",,,,
632433880,primary,True,False,218.554,"LINESTRING (140.0114125 39.8572911, 140.0118181 39.8562377, 140.012132 39.8554048)",,56,秋田天王線,
482788962,tertiary,False,False,8.297,"LINESTRING (140.012132 39.8554048, 140.0120425 39.8553757)",,,,
"[482788962, 482788963]",tertiary,False,"[False, True]",453.768,"LINESTRING (140.012132 39.8554048, 140.012821 39.8556163, 140.0130123 39.85571, 140.0133511 39.8559245, 140.0144555 39.8566333, 140.0141771 39.8570059, 140.0138516 39.8574112, 140.0135119 39.8577664, 140.0131019 39.8582156)",,,,
125703225,residential,False,False,169.543,"LINESTRING (140.0164828 39.8588864, 140.0159304 39.858605, 140.015795 39.8585983, 140.0157035 39.8586515, 140.0150559 39.8593081)",,,,
