osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,bridge
220265015,2,46,高尾街道,primary,40,False,False,43.917,"LINESTRING (139.2811154 35.6575754, 139.2812711 35.6577539, 139.2813906 35.6579009)",,
220265015,2,46,高尾街道,primary,40,False,True,102.094,"LINESTRING (139.2811154 35.6575754, 139.2807771 35.6572625, 139.2803384 35.6569095)",,
762608550,,,,residential,,False,True,31.714,"LINESTRING (139.2811154 35.6575754, 139.2810409 35.6576156, 139.280823 35.6577332)",,
248432429,,,,residential,,False,False,165.82299999999998,"LINESTRING (139.282012 35.6586558, 139.2820815 35.6586188, 139.2822697 35.6585186, 139.282489 35.6584018, 139.2826017 35.6584484, 139.2827309 35.6583601, 139.2830588 35.6587156, 139.2833953 35.6585073)",,
620099407,2,46,高尾街道,primary,40,False,False,42.204,"LINESTRING (139.282012 35.6586558, 139.2822024 35.6589262, 139.2822392 35.6589873)",,
620099407,2,46,高尾街道,primary,40,False,True,42.465,"LINESTRING (139.282012 35.6586558, 139.2818328 35.6584285, 139.2817585 35.6583342)",,
620099407,2,46,高尾街道,primary,40,False,False,139.011,"LINESTRING (139.2831694 35.6605003, 139.2839374 35.6615836)",,
620099407,2,46,高尾街道,primary,40,False,True,51.636,"LINESTRING (139.2831694 35.6605003, 139.2828727 35.6601034)",,
248812969,,,,residential,,False,True,85.334,"LINESTRING (139.2831694 35.6605003, 139.2826953 35.6607711, 139.2823695 35.6609048)",,
132487824,,,,unclassified,,False,False,96.237,"LINESTRING (139.2813384 35.6557473, 139.2810237 35.6562612, 139.2808187 35.6565004)",,
248812957,,,,unclassified,,False,True,176.28,"LINESTRING (139.2813384 35.6557473, 139.2817108 35.6559419, 139.2817771 35.6559932, 139.2816457 35.6561127, 139.2818482 35.6562938, 139.2821107 35.6565241, 139.2817573 35.6568473)",,
132477692,,,,unclassified,,False,False,94.905,"LINESTRING (139.2775834 35.6560121, 139.2777652 35.6560609, 139.2780822 35.6562254, 139.2784544 35.6564753)",,
132481376,,,,unclassified,,False,False,35.768,"LINESTRING (139.2840126 35.6559523, 139.2842008 35.6562353)",,
132483932,,,,unclassified,,False,True,20.28,"LINESTRING (139.2840126 35.6559523, 139.2838097 35.6560303)",,
132480466,,,,unclassified,,False,True,33.609,"LINESTRING (139.2838097 35.6560303, 139.283477 35.6561655)",,
132483932,,,,unclassified,,False,False,20.28,"LINESTRING (139.2838097 35.6560303, 139.2840126 35.6559523)",,
132480466,,,,unclassified,,False,False,33.609,"LINESTRING (139.283477 35.6561655, 139.2838097 35.6560303)",,
132482562,,,,unclassified,,False,True,41.59,"LINESTRING (139.283477 35.6561655, 139.2838575 35.656376)",,
132482989,,,,unclassified,,False,False,22.55,"LINESTRING (139.2844217 35.6561409, 139.2842008 35.6562353)",,
132482989,,,,unclassified,,False,True,22.753,"LINESTRING (139.2844217 35.6561409, 139.2844905 35.6561142, 139.2846487 35.6560523)",,
620099440,,,,tertiary,,False,False,50.133,"LINESTRING (139.2844217 35.6561409, 139.2844517 35.656193, 139.2846557 35.6565497)",,
132481376,,,,unclassified,,False,True,35.768,"LINESTRING (139.2842008 35.6562353, 139.2840126 35.6559523)",,
132482989,,,,unclassified,,False,False,34.739,"LINESTRING (139.2842008 35.6562353, 139.2838575 35.656376)",,
132482989,,,,unclassified,,False,True,22.55,"LINESTRING (139.2842008 35.6562353, 139.2844217 35.6561409)",,
132477692,,,,unclassified,,False,False,48.595,"LINESTRING (139.2784544 35.6564753, 139.2788509 35.6567706)",,
132477692,,,,unclassified,,False,True,94.905,"LINESTRING (139.2784544 35.6564753, 139.2780822 35.6562254, 139.2777652 35.6560609, 139.2775834 35.6560121)",,
248812965,,,,residential,,False,False,86.509,"LINESTRING (139.2784544 35.6564753, 139.2786511 35.6562811, 139.2786497 35.6561744, 139.2788895 35.6559035, 139.2789551 35.6558359)",,
248812965,,,,residential,,False,True,47.739999999999995,"LINESTRING (139.2784544 35.6564753, 139.2781401 35.6567672, 139.278123 35.6568063)",,
132482562,,,,unclassified,,False,False,41.59,"LINESTRING (139.2838575 35.656376, 139.283477 35.6561655)",,
132482989,,,,unclassified,,False,True,34.739,"LINESTRING (139.2838575 35.656376, 139.2842008 35.6562353)",,
132486779,,,,unclassified,,False,False,84.354,"LINESTRING (139.2838575 35.656376, 139.283972 35.656435, 139.284227 35.656581, 139.2843706 35.6566563, 139.2843855 35.6566562, 139.2846153 35.6565656, 139.2846557 35.6565497)",,
132486779,,,,unclassified,,False,True,84.354,"LINESTRING (139.2846557 35.6565497, 139.2846153 35.6565656, 139.2843855 35.6566562, 139.2843706 35.6566563, 139.284227 35.656581, 139.283972 35.656435, 139.2838575 35.656376)",,
620099440,,,,tertiary,,False,False,31.959000000000003,"LINESTRING (139.2846557 35.6565497, 139.2847525 35.6567256, 139.2847995 35.6568123)",,
620099440,,,,tertiary,,False,True,50.133,"LINESTRING (139.2846557 35.6565497, 139.2844517 35.656193, 139.2844217 35.6561409)",,
132487824,,,,unclassified,,False,False,62.932,"LINESTRING (139.2808187 35.6565004, 139.2805167 35.6567471, 139.2804292 35.6568364, 139.2803384 35.6569095)",,
132487824,,,,unclassified,,False,True,96.237,"LINESTRING (139.2808187 35.6565004, 139.2810237 35.6562612, 139.2813384 35.6557473)",,
248812957,,,,unclassified,,False,False,116.721,"LINESTRING (139.2808187 35.6565004, 139.2811843 35.6568533, 139.2813487 35.6569915, 139.2814054 35.6570182, 139.2814546 35.6570177, 139.2815161 35.6570047, 139.2817573 35.6568473)",,
132486325,,,舟田通り,unclassified,,False,True,16.956,"LINESTRING (139.2846851 35.6570392, 139.284632 35.6569534, 139.2846007 35.656903)",,
223893123,,,,unclassified,,False,True,123.224,"LINESTRING (139.2846851 35.6570392, 139.2846482 35.6571234, 139.2846733 35.6573072, 139.2846814 35.6575949, 139.2845982 35.6577126, 139.2847542 35.6581029)",,
132477692,,,,unclassified,,False,True,67.957,"LINESTRING (139.2796909 35.6573896, 139.2791401 35.6569734)",,
132488206,,,,residential,,False,False,58.85,"LINESTRING (139.2796909 35.6573896, 139.2792315 35.6577648)",,
132485148,,,,unclassified,,False,True,79.199,"LINESTRING (139.2796909 35.6573896, 139.280261 35.6569691, 139.2803384 35.6569095)",,
225365209,,,,unclassified,20,False,True,144.76500000000001,"LINESTRING (139.2796909 35.6573896, 139.2801008 35.6576948, 139.2807723 35.6583468)",,
132488206,,,,residential,,False,True,58.85,"LINESTRING (139.2792315 35.6577648, 139.2796909 35.6573896)",,
"[225364339, 225365204]",,,,residential,,False,False,45.706999999999994,"LINESTRING (139.2792315 35.6577648, 139.2790726 35.6580769, 139.2790321 35.6581424)",yes,
225364341,,,,residential,,False,False,128.675,"LINESTRING (139.2792315 35.6577648, 139.27894 35.6576739, 139.2785584 35.657607, 139.2782053 35.6575004, 139.2778801 35.657407)",,
225364341,,,,residential,,False,True,153.518,"LINESTRING (139.2792315 35.6577648, 139.2801198 35.6580954, 139.2807723 35.6583468)",,
225365209,,,,unclassified,20,False,True,19.336,"LINESTRING (139.2807723 35.6583468, 139.2809645 35.6584233)",,
225364341,,,,residential,,False,False,153.518,"LINESTRING (139.2807723 35.6583468, 139.2801198 35.6580954, 139.2792315 35.6577648)",,
225365209,,,,unclassified,20,False,False,144.76500000000001,"LINESTRING (139.2807723 35.6583468, 139.2801008 35.6576948, 139.2796909 35.6573896)",,
225365209,,,,unclassified,20,False,False,19.336,"LINESTRING (139.2809645 35.6584233, 139.2807723 35.6583468)",,
1108084324,,,,residential,,False,True,13.578,"LINESTRING (139.2809645 35.6584233, 139.2810996 35.6584768)",,
"[224450442, 224450443, 132484566]",,,,unclassified,30,False,False,52.876999999999995,"LINESTRING (139.2809645 35.6584233, 139.2809223 35.6584933, 139.2807646 35.6587394, 139.2807308 35.6587863, 139.2806668 35.6588266)",yes,
132488145,,,,unclassified,30,False,True,73.89599999999999,"LINESTRING (139.2809645 35.6584233, 139.2810092 35.6583517, 139.2810765 35.6581059, 139.2811261 35.6580438, 139.281179 35.6580094, 139.2813215 35.6579395, 139.2813906 35.6579009)",,
132487740,,,,residential,,False,True,19.289,"LINESTRING (139.2806668 35.6588266, 139.280857 35.6589054)",,
"[132486912, 132488481]",,,,unclassified,30,False,"[False, True]",127.642,"LINESTRING (139.2806668 35.6588266, 139.2804416 35.6590014, 139.280397 35.6590206, 139.2802068 35.6590182, 139.2801258 35.6590367, 139.2795278 35.6594083, 139.279509 35.65942)",,
"[224450442, 224450443, 132484566]",,,,unclassified,30,False,True,52.877,"LINESTRING (139.2806668 35.6588266, 139.2807308 35.6587863, 139.2807646 35.6587394, 139.2809223 35.6584933, 139.2809645 35.6584233)",yes,
225364342,,,,residential,,False,False,133.826,"LINESTRING (139.2806668 35.6588266, 139.2797228 35.6584052, 139.2793551 35.6582689)",,
132484229,,,,unclassified,,False,True,52.089,"LINESTRING (139.2845772 35.6589509, 139.2840665 35.6591683)",,
"[223636562, 763923325, 132484229]",,,稲荷橋,unclassified,,False,False,26.656000000000002,"LINESTRING (139.2845772 35.6589509, 139.2846601 35.6589302, 139.2846929 35.6589323, 139.2848426 35.6589566, 139.2848652 35.6589588)",,yes
248432427,,,,residential,,False,False,75.012,"LINESTRING (139.2845772 35.6589509, 139.2843627 35.6585614, 139.2843646 35.6585172, 139.2842471 35.6583373)",,
223893125,,,,unclassified,,False,True,4.356,"LINESTRING (139.2848652 35.6589588, 139.2848545 35.658997)",,
223903009,,,,residential,,False,True,7.095,"LINESTRING (139.2848652 35.6589588, 139.2848852 35.6588971)",,
"[223636562, 763923325, 132484229]",,,稲荷橋,unclassified,,False,True,26.656,"LINESTRING (139.2848652 35.6589588, 139.2848426 35.6589566, 139.2846929 35.6589323, 139.2846601 35.6589302, 139.2845772 35.6589509)",,yes
835037370,,,,residential,,False,False,29.205,"LINESTRING (139.2794019 35.6594819, 139.2796373 35.6596619)",,
1108084325,,,,residential,,False,True,11.874,"LINESTRING (139.2794019 35.6594819, 139.279509 35.65942)",,
132488529,,,,residential,,False,False,96.589,"LINESTRING (139.2794019 35.6594819, 139.2793406 35.6594928, 139.2792538 35.6595082, 139.2791832 35.6595687, 139.2790928 35.659696, 139.2790133 35.659754, 139.2787581 35.6601288)",,
763923337,,,,residential,,False,False,46.987,"LINESTRING (139.281958 35.6597743, 139.2815124 35.6599922)",,
132481773,,,,residential,,False,False,50.935,"LINESTRING (139.281958 35.6597743, 139.2821164 35.6599476, 139.282252 35.6601633)",,
132487740,,,,residential,,False,False,141.791,"LINESTRING (139.281958 35.6597743, 139.2816231 35.6593773, 139.2814577 35.6591955, 139.280857 35.6589054)",,
132487147,,,,residential,,False,False,18.785,"LINESTRING (139.282252 35.6601633, 139.2823306 35.6603197)",,
132481773,,,,residential,,False,True,50.935,"LINESTRING (139.282252 35.6601633, 139.2821164 35.6599476, 139.281958 35.6597743)",,
