osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,maxspeed,bridge,tunnel
110499233,unclassified,False,True,162.399,"LINESTRING (140.027442 40.2132976, 140.025555 40.2135354)",,,,,,
110509441,tertiary,False,False,48.262,"LINESTRING (140.027442 40.2132976, 140.0273423 40.2128703)",,,,,,
110509441,tertiary,False,True,53.091,"LINESTRING (140.027442 40.2132976, 140.0275665 40.2137655)",,,,,,
110504499,unclassified,False,False,103.228,"LINESTRING (140.027442 40.2132976, 140.028064 40.213226, 140.028482 40.213175, 140.028644 40.213159)",,,,,,
1230505510,trunk,False,False,64.074,"LINESTRING (140.024446 40.20992, 140.0242239 40.2093693)",4,101,国道101号,50,,
1230505510,trunk,False,True,76.657,"LINESTRING (140.024446 40.20992, 140.0246782 40.2105862)",4,101,国道101号,50,,
110498533,tertiary,False,True,80.516,"LINESTRING (140.024446 40.20992, 140.0245605 40.2098887, 140.024682 40.2098554, 140.0252102 40.2097176, 140.025342 40.2096832)",,,柳町通り,30,,
110510122,unclassified,False,False,98.45899999999999,"LINESTRING (140.024446 40.20992, 140.0243364 40.2099383, 140.0242811 40.2099476, 140.0233333 40.2101677)",,,,30,,
110500092,tertiary,False,False,164.942,"LINESTRING (140.0275665 40.2137655, 140.0256454 40.213985)",,,,40,,
110509441,tertiary,False,False,53.091,"LINESTRING (140.0275665 40.2137655, 140.027442 40.2132976)",,,,,,
110500980,tertiary,False,True,100.005,"LINESTRING (140.0275665 40.2137655, 140.028005 40.213744, 140.0283113 40.2137185, 140.028739 40.213683)",,,,40,,
110508572,tertiary,False,True,146.011,"LINESTRING (140.0275665 40.2137655, 140.0276026 40.2145116, 140.0276305 40.2150777)",,,,,,
110498533,tertiary,False,False,80.516,"LINESTRING (140.025342 40.2096832, 140.0252102 40.2097176, 140.024682 40.2098554, 140.0245605 40.2098887, 140.024446 40.20992)",,,柳町通り,30,,
110498533,tertiary,False,True,70.615,"LINESTRING (140.025342 40.2096832, 140.0254437 40.2096584, 140.0261341 40.2094899)",,,柳町通り,30,,
110500219,unclassified,False,False,47.294000000000004,"LINESTRING (140.025342 40.2096832, 140.0253156 40.2096153, 140.0252412 40.2094243, 140.0251479 40.2092864)",,,,,,
110505699,unclassified,False,True,62.084,"LINESTRING (140.025342 40.2096832, 140.0253747 40.2097717, 140.0255408 40.2102205)",,,,,,
110498974,unclassified,False,True,43.587,"LINESTRING (140.022016 40.213046, 140.022089 40.213434)",,,,,,
110504700,unclassified,False,False,50.176,"LINESTRING (140.022016 40.213046, 140.0219297 40.2125996)",,,,,,
110500785,unclassified,False,False,180.252,"LINESTRING (140.022016 40.213046, 140.0234684 40.2128722, 140.0241 40.2127467)",,,,,,
110505400,unclassified,False,False,63.266,"LINESTRING (140.0233333 40.2101677, 140.0230664 40.2096365)",,,,,,
110508511,unclassified,False,True,115.191,"LINESTRING (140.0233333 40.2101677, 140.02203 40.210455)",,,,30,,
110510275,tertiary,False,True,76.864,"LINESTRING (140.0233333 40.2101677, 140.0235606 40.2108368)",,,,,,
110510122,unclassified,False,True,98.45899999999999,"LINESTRING (140.0233333 40.2101677, 140.0242811 40.2099476, 140.0243364 40.2099383, 140.024446 40.20992)",,,,30,,
110508806,unclassified,False,True,52.926,"LINESTRING (140.0214695 40.2134864, 140.022089 40.213434)",,,,,,
110509441,tertiary,False,True,7.112,"LINESTRING (140.0271778 40.2122595, 140.0271907 40.2123227)",,,,,,
110498549,tertiary,True,False,75.658,"LINESTRING (140.0271778 40.2122595, 140.0265712 40.2123625, 140.0263076 40.2124056)",,,長根町一号線,40,,
110498492,unclassified,False,True,72.65,"LINESTRING (140.0259057 40.2112443, 140.025943 40.211367, 140.0260472 40.2116669, 140.026127 40.2118753)",,,,,,
110505220,unclassified,False,True,128.268,"LINESTRING (140.0259057 40.2112443, 140.0266839 40.2110248, 140.0273226 40.2108445)",,,,,,
110506150,unclassified,False,True,98.928,"LINESTRING (140.0259057 40.2112443, 140.0258723 40.2111606, 140.0256551 40.2105352, 140.0255967 40.2103866)",,,,,,
1265980924,unclassified,False,True,5.966,"LINESTRING (140.0263076 40.2124056, 140.0263254 40.2124575)",,,,,,
110498549,tertiary,True,False,85.488,"LINESTRING (140.0263076 40.2124056, 140.0255385 40.2125232, 140.0253189 40.21255)",,,長根町一号線,40,,
110509563,unclassified,False,False,60.928999999999995,"LINESTRING (140.0263076 40.2124056, 140.0262747 40.2123132, 140.026141 40.211914, 140.026127 40.2118753)",,,,,,
110508439,unclassified,False,True,55.779,"LINESTRING (140.0292649 40.2101399, 140.0294205 40.2101145, 140.0299072 40.2100349)",,,,,,
1218478618,secondary,False,False,157.293,"LINESTRING (140.0292649 40.2101399, 140.0292608 40.2099813, 140.0292585 40.2098924, 140.0292901 40.209734, 140.0293395 40.209464, 140.0293866 40.2092602, 140.0294719 40.209093, 140.0296407 40.20877)",,205,富根能代線,40,,
1218478618,secondary,False,True,43.782000000000004,"LINESTRING (140.0292649 40.2101399, 140.0292719 40.2102273, 140.0292965 40.2105329)",,205,富根能代線,40,,
110498492,unclassified,False,False,72.65,"LINESTRING (140.026127 40.2118753, 140.0260472 40.2116669, 140.025943 40.211367, 140.0259057 40.2112443)",,,,,,
110506980,unclassified,False,False,83.099,"LINESTRING (140.026127 40.2118753, 140.02545 40.2119896, 140.0252826 40.2120213, 140.0251725 40.21204)",,,,,,
110509563,unclassified,False,True,60.928999999999995,"LINESTRING (140.026127 40.2118753, 140.026141 40.211914, 140.0262747 40.2123132, 140.0263076 40.2124056)",,,,,,
110513647,tertiary,False,True,43.825,"LINESTRING (140.024152 40.213299, 140.0242404 40.2136873)",,,,,,
110499115,tertiary,False,True,54.927,"LINESTRING (140.024152 40.213299, 140.024122 40.213029, 140.0241046 40.2128064)",,,,,,
110505504,unclassified,False,False,175.81900000000002,"LINESTRING (140.024152 40.213299, 140.0237703 40.213324, 140.022089 40.213434)",,,,,,
110509959,unclassified,False,False,115.214,"LINESTRING (140.024152 40.213299, 140.0253125 40.2131447, 140.0254873 40.2131157)",,,,,,
110505463,tertiary,False,False,53.655,"LINESTRING (140.0316675 40.2124261, 140.0317646 40.2129029)",,,,,,
110505463,tertiary,False,True,44.565,"LINESTRING (140.0316675 40.2124261, 140.0316092 40.2120278)",,,,,,
110505799,unclassified,False,True,76.08800000000001,"LINESTRING (140.0316675 40.2124261, 140.0316451 40.2124275, 140.030773 40.2124664)",,,,,,
110502009,tertiary,False,False,25.28,"LINESTRING (140.0321514 40.215894, 140.0321785 40.2156676)",,,,,,
110507869,unclassified,False,True,146.253,"LINESTRING (140.0321514 40.215894, 140.0304714 40.2161842)",,,,,,
110498986,unclassified,False,False,39.565,"LINESTRING (140.0283657 40.2077366, 140.0285343 40.2074049)",,,,,,
110498986,unclassified,False,True,48.888000000000005,"LINESTRING (140.0283657 40.2077366, 140.0282398 40.2080164, 140.0281794 40.2081526)",,,,,,
110502233,unclassified,False,True,84.23,"LINESTRING (140.0283657 40.2077366, 140.0281371 40.2077289, 140.0274035 40.2078892)",,,,,,
110509290,unclassified,False,True,87.03,"LINESTRING (140.0283657 40.2077366, 140.0286092 40.2078182, 140.0287817 40.2079132, 140.0289713 40.2080165, 140.0292141 40.2081678)",,,,,,
