osmid,ref,name,highway,oneway,reversed,length,lanes,geometry
113392461,217,赤坂神戸線,secondary,False,False,36.229,,"LINESTRING (136.6076947 35.4147891, 136.6072967 35.4147584)"
378568557,217,赤坂神戸線,secondary,False,False,68.501,2,"LINESTRING (136.6076947 35.4147891, 136.6084449 35.4148646)"
591208806,,,tertiary,False,True,99.392,2,"LINESTRING (136.6076947 35.4147891, 136.6078764 35.4139076)"
113394072,,,tertiary,False,False,170.565,,"LINESTRING (136.6076947 35.4147891, 136.6076674 35.4150155, 136.6076388 35.4152998, 136.6076006 35.4163205)"
113392717,,本町通り,tertiary,False,True,61.455,,"LINESTRING (136.6047533 35.4204609, 136.6048335 35.4199997, 136.6048485 35.4199137)"
113393031,,,unclassified,False,True,126.97099999999999,,"LINESTRING (136.6047533 35.4204609, 136.6055559 35.4204861, 136.6058811 35.4205189, 136.6061294 35.420606)"
113393954,,,unclassified,False,True,66.033,,"LINESTRING (136.6047533 35.4204609, 136.6041831 35.4204551, 136.6040258 35.4204708)"
113394108,,,unclassified,False,True,158.587,,"LINESTRING (136.613847 35.4205633, 136.6121031 35.4204432)"
113392446,,,unclassified,False,True,22.133,,"LINESTRING (136.6044949 35.4121911, 136.6045298 35.4119941)"
113392609,,,residential,False,True,14.11,,"LINESTRING (136.6044949 35.4121911, 136.6043579 35.4121308)"
846875555,,,residential,False,True,46.635,,"LINESTRING (136.6044949 35.4121911, 136.6050062 35.4122385)"
113393730,,,unclassified,False,False,40.54,,"LINESTRING (136.6044949 35.4121911, 136.6044577 35.4122726, 136.6043699 35.4123261, 136.6041825 35.4124362)"
113392669,,,unclassified,False,False,45.192,,"LINESTRING (136.6036114 35.4150519, 136.6036711 35.4146484)"
586450873,,,unclassified,False,False,83.32,,"LINESTRING (136.6036114 35.4150519, 136.6045228 35.4151507)"
113392669,,,unclassified,False,True,166.101,,"LINESTRING (136.6036114 35.4150519, 136.6035382 35.4155268, 136.6034212 35.4162583, 136.6033751 35.4165332)"
113392836,,,tertiary,False,False,101.706,2,"LINESTRING (136.6094826 35.4125173, 136.6093894 35.4134288)"
113392944,,,residential,False,False,50.969,,"LINESTRING (136.6094826 35.4125173, 136.6100423 35.4125623)"
113393350,,,unclassified,False,True,71.34,,"LINESTRING (136.6094826 35.4125173, 136.6086984 35.4124613)"
113392389,,,unclassified,False,True,46.198,,"LINESTRING (136.6050353 35.4120478, 136.6045298 35.4119941)"
