osmid,bridge,highway,oneway,reversed,length,geometry,ref,name,maxspeed
64723983,,tertiary,False,True,171.271,"LINESTRING (141.9468704 39.6424467, 141.9459999 39.6423752, 141.9452357 39.6423083, 141.9448823 39.6422773)",,,
"[104646097, 103742756]",,primary,False,"[False, True]",96.333,"LINESTRING (141.9468704 39.6424467, 141.9467949 39.6430374, 141.9467462 39.6433076)",40,"['岩手県道40号宮古岩泉線', '宮古岩泉線']",
104646127,,unclassified,False,False,143.068,"LINESTRING (141.9492307 39.6436514, 141.9508767 39.6438727)",,,
104646127,,unclassified,False,True,145.212,"LINESTRING (141.9492307 39.6436514, 141.9475615 39.6434204)",,,
665217448,,unclassified,False,False,108.774,"LINESTRING (141.9492307 39.6436514, 141.949442 39.6426868)",,,
103661200,,unclassified,False,True,10.257,"LINESTRING (141.9437758 39.6428199, 141.9437238 39.6427368)",,,
103948165,,unclassified,False,False,19.09,"LINESTRING (141.9437758 39.6428199, 141.9437906 39.6429912)",,,
"[103661200, 104646129, 104646127]",yes,unclassified,False,False,24.556,"LINESTRING (141.9437758 39.6428199, 141.9438161 39.6428633, 141.9439532 39.642921, 141.9440135 39.6429293)",,,
103924751,,unclassified,False,False,80.855,"LINESTRING (141.9440135 39.6429293, 141.9439394 39.6422044)",,,
104646127,,unclassified,False,False,72.321,"LINESTRING (141.9440135 39.6429293, 141.9448448 39.6430444)",,,
"[103661200, 104646129, 104646127]",yes,unclassified,False,True,24.556,"LINESTRING (141.9440135 39.6429293, 141.9439532 39.642921, 141.9438161 39.6428633, 141.9437758 39.6428199)",,,
103665572,,unclassified,False,False,117.901,"LINESTRING (141.9508767 39.6438727, 141.9510578 39.6428216)",,,
104646127,,unclassified,False,False,78.81,"LINESTRING (141.9508767 39.6438727, 141.951785 39.6439874)",,,
104646127,,unclassified,False,True,143.068,"LINESTRING (141.9508767 39.6438727, 141.9492307 39.6436514)",,,
103661200,,unclassified,False,False,16.314,"LINESTRING (141.9433513 39.642159, 141.9434358 39.6422905)",,,
103662556,,unclassified,False,False,28.577,"LINESTRING (141.9433513 39.642159, 141.9436835 39.6421837)",,,
103661200,,unclassified,False,True,157.53,"LINESTRING (141.9433513 39.642159, 141.9430922 39.6418321, 141.9429455 39.6416879, 141.9422276 39.641361, 141.9420817 39.6411856)",,,
104646127,,unclassified,False,False,70.927,"LINESTRING (141.9467462 39.6433076, 141.9475615 39.6434204)",,,
104646127,,unclassified,False,True,84.969,"LINESTRING (141.9467462 39.6433076, 141.9457695 39.6431724)",,,
"[104646097, 103742756]",,primary,False,"[False, True]",96.333,"LINESTRING (141.9467462 39.6433076, 141.9467949 39.6430374, 141.9468704 39.6424467)",40,"['岩手県道40号宮古岩泉線', '宮古岩泉線']",
103774791,,unclassified,False,True,85.358,"LINESTRING (141.9448448 39.6430444, 141.9448823 39.6422773)",,,
104646127,,unclassified,False,False,80.446,"LINESTRING (141.9448448 39.6430444, 141.9457695 39.6431724)",,,
104646127,,unclassified,False,True,72.321,"LINESTRING (141.9448448 39.6430444, 141.9440135 39.6429293)",,,
104646127,,unclassified,False,True,78.81,"LINESTRING (141.951785 39.6439874, 141.9508767 39.6438727)",,,
103665570,,unclassified,False,True,100.508,"LINESTRING (141.9475615 39.6434204, 141.9476822 39.6425213)",,,
104646127,,unclassified,False,False,145.212,"LINESTRING (141.9475615 39.6434204, 141.9492307 39.6436514)",,,
104646127,,unclassified,False,True,70.927,"LINESTRING (141.9475615 39.6434204, 141.9467462 39.6433076)",,,
65807745,,unclassified,False,False,68.472,"LINESTRING (141.9495838 39.6417322, 141.9503787 39.6417993)",,,30
65807745,,unclassified,False,True,68.943,"LINESTRING (141.9495838 39.6417322, 141.948783 39.6416677)",,,30
665217448,,unclassified,False,True,106.839,"LINESTRING (141.9495838 39.6417322, 141.949442 39.6426868)",,,
707120231,,unclassified,False,False,127.51299999999999,"LINESTRING (141.9495838 39.6417322, 141.949619 39.6414781, 141.9496538 39.6411874, 141.9497276 39.6409266, 141.9497551 39.6408311, 141.9497719 39.6407588, 141.9497806 39.6407175, 141.9497758 39.6405983)",,,
65807786,,tertiary,False,True,6.761,"LINESTRING (141.9512306 39.6419026, 141.9511564 39.6418818)",,,
103665572,,unclassified,False,True,103.254,"LINESTRING (141.9512306 39.6419026, 141.9510578 39.6428216)",,,
65807786,,tertiary,False,False,34.965,"LINESTRING (141.9512306 39.6419026, 141.9513107 39.6419174, 141.9513903 39.6419224, 141.9516363 39.6419282)",,,
103662561,,unclassified,False,False,151.802,"LINESTRING (141.949442 39.6426868, 141.9476822 39.6425213)",,,
103662561,,unclassified,False,True,139.161,"LINESTRING (141.949442 39.6426868, 141.9510578 39.6428216)",,,
665217448,,unclassified,False,False,106.839,"LINESTRING (141.949442 39.6426868, 141.9495838 39.6417322)",,,
665217448,,unclassified,False,True,108.774,"LINESTRING (141.949442 39.6426868, 141.9492307 39.6436514)",,,
103662561,,unclassified,False,False,139.161,"LINESTRING (141.9510578 39.6428216, 141.949442 39.6426868)",,,
103665572,,unclassified,False,False,103.254,"LINESTRING (141.9510578 39.6428216, 141.9512306 39.6419026)",,,
103665572,,unclassified,False,True,117.901,"LINESTRING (141.9510578 39.6428216, 141.9508767 39.6438727)",,,
103742758,,unclassified,False,False,52.591,"LINESTRING (141.9518157 39.6400724, 141.9512017 39.6400609)",,,
103742759,,unclassified,False,False,42.162,"LINESTRING (141.9518157 39.6400724, 141.9518491 39.6396941)",,,
103742759,,unclassified,False,True,77.381,"LINESTRING (141.9518157 39.6400724, 141.9517544 39.6407667)",,,
103742759,,unclassified,False,True,58.323,"LINESTRING (141.9518953 39.6391708, 141.9518491 39.6396941)",,,
103742757,,unclassified,False,False,8.565,"LINESTRING (141.9512017 39.6400609, 141.9511925 39.6401376)",,,
103742758,,unclassified,False,True,52.591,"LINESTRING (141.9512017 39.6400609, 141.9518157 39.6400724)",,,
103742757,,unclassified,False,True,84.044,"LINESTRING (141.9512017 39.6400609, 141.9512605 39.6398414, 141.9513616 39.6397061, 141.9518491 39.6396941)",,,
103742759,,unclassified,False,False,129.548,"LINESTRING (141.9516363 39.6419282, 141.9517544 39.6407667)",,,
65807786,,tertiary,False,True,34.965,"LINESTRING (141.9516363 39.6419282, 141.9513903 39.6419224, 141.9513107 39.6419174, 141.9512306 39.6419026)",,,
103742759,,unclassified,False,False,58.323,"LINESTRING (141.9518491 39.6396941, 141.9518953 39.6391708)",,,
103742759,,unclassified,False,True,42.162,"LINESTRING (141.9518491 39.6396941, 141.9518157 39.6400724)",,,
103742757,,unclassified,False,False,84.04400000000001,"LINESTRING (141.9518491 39.6396941, 141.9513616 39.6397061, 141.9512605 39.6398414, 141.9512017 39.6400609)",,,
103948164,,unclassified,False,False,16.849,"LINESTRING (141.9427143 39.6430937, 141.9425185 39.6431088)",,,
103775222,,unclassified,False,False,94.545,"LINESTRING (141.9427143 39.6430937, 141.9428037 39.6430543, 141.9430637 39.6429872, 141.9433195 39.6429914, 141.9437906 39.6429912)",,,
103775222,,unclassified,False,True,55.232,"LINESTRING (141.9427143 39.6430937, 141.9427859 39.6432916, 141.9427667 39.6435825)",,,
103775222,,unclassified,False,False,37.444,"LINESTRING (141.9427444 39.6439188, 141.9427667 39.6435825)",,,
103948164,,unclassified,False,True,10.537,"LINESTRING (141.9427444 39.6439188, 141.9426441 39.6439737)",,,
104646127,,unclassified,False,False,84.969,"LINESTRING (141.9457695 39.6431724, 141.9467462 39.6433076)",,,
104646127,,unclassified,False,True,80.446,"LINESTRING (141.9457695 39.6431724, 141.9448448 39.6430444)",,,
665218099,,unclassified,False,True,85.231,"LINESTRING (141.9467559 39.6360717, 141.9467534 39.6368382)",,,
103775969,,unclassified,False,False,121.901,"LINESTRING (141.9467496 39.6380172, 141.9481728 39.6380422)",,,
665218099,,unclassified,False,False,64.994,"LINESTRING (141.9467496 39.6380172, 141.9467515 39.6374327)",,,
665218099,,unclassified,False,True,61.384,"LINESTRING (141.9467496 39.6380172, 141.9467408 39.6385692)",,,
103775604,,unclassified,False,True,92.485,"LINESTRING (141.9488227 39.6400075, 141.9498993 39.6400742)",,,
103775504,,tertiary,False,True,58.942,"LINESTRING (141.9498993 39.6400742, 141.9498356 39.640602)",,,
103775604,,unclassified,False,False,92.485,"LINESTRING (141.9498993 39.6400742, 141.9488227 39.6400075)",,,
103775604,,unclassified,False,True,110.958,"LINESTRING (141.9498993 39.6400742, 141.9511925 39.6401376)",,,
103775504,,tertiary,False,False,99.258,"LINESTRING (141.9498993 39.6400742, 141.949938 39.6398075, 141.9499536 39.639753, 141.949979 39.639705, 141.9500173 39.6396593, 141.9500555 39.6396156, 141.9500838 39.6395731, 141.9501036 39.6395295, 141.9501135 39.6394826, 141.9501135 39.6394325, 141.9501095 39.6393934, 141.9501061 39.6393605, 141.9500994 39.6392962, 141.9500895 39.6392406, 141.9500789 39.6392168)",,,
103742757,,unclassified,False,False,64.417,"LINESTRING (141.9511925 39.6401376, 141.9511678 39.6407166)",,,
103742757,,unclassified,False,True,8.565,"LINESTRING (141.9511925 39.6401376, 141.9512017 39.6400609)",,,
103775604,,unclassified,False,False,110.958,"LINESTRING (141.9511925 39.6401376, 141.9498993 39.6400742)",,,
65807706,,unclassified,True,False,59.704,"LINESTRING (141.9505285 39.6406619, 141.9498356 39.640602)",,,
103775709,,unclassified,False,True,66.36,"LINESTRING (141.9505285 39.6406619, 141.9504622 39.6412565)",,,
103775709,,unclassified,False,False,66.36,"LINESTRING (141.9504622 39.6412565, 141.9505285 39.6406619)",,,
103775709,,unclassified,False,True,60.779,"LINESTRING (141.9504622 39.6412565, 141.9503787 39.6417993)",,,
103775764,,unclassified,False,False,47.255,"LINESTRING (141.9504622 39.6412565, 141.9499146 39.6412037)",,,
103775764,,unclassified,False,True,60.208,"LINESTRING (141.9504622 39.6412565, 141.9511599 39.6413238)",,,
65807745,,unclassified,False,True,68.472,"LINESTRING (141.9503787 39.6417993, 141.9495838 39.6417322)",,,30
103775709,,unclassified,False,False,60.779,"LINESTRING (141.9503787 39.6417993, 141.9504622 39.6412565)",,,
65807745,,unclassified,False,False,67.271,"LINESTRING (141.9503787 39.6417993, 141.9509384 39.6418485, 141.9510498 39.6418635, 141.9511564 39.6418818)",,,30
65807766,,unclassified,True,False,67.521,"LINESTRING (141.9511599 39.6413238, 141.9511678 39.6407166)",,,
103775764,,unclassified,False,False,60.208,"LINESTRING (141.9511599 39.6413238, 141.9504622 39.6412565)",,,
103775764,,unclassified,False,True,47.255,"LINESTRING (141.9499146 39.6412037, 141.9504622 39.6412565)",,,
103775817,,unclassified,False,True,56.301,"LINESTRING (141.949591 39.6380677, 141.9495674 39.6385737)",,,
103775969,,unclassified,False,False,37.37,"LINESTRING (141.949591 39.6380677, 141.9500273 39.6380752)",,,
103775969,,unclassified,False,True,62.587,"LINESTRING (141.949591 39.6380677, 141.9488603 39.6380546)",,,
103775504,,tertiary,False,False,123.467,"LINESTRING (141.949551 39.6390713, 141.948114 39.63898)",,,
103775817,,unclassified,False,False,55.348,"LINESTRING (141.949551 39.6390713, 141.9495674 39.6385737)",,,
103775504,,tertiary,False,True,51.313,"LINESTRING (141.949551 39.6390713, 141.9498601 39.6390934, 141.949921 39.6391022, 141.9499805 39.6391218, 141.9500314 39.6391512, 141.9500668 39.6391894, 141.9500789 39.6392168)",,,
103679985,,trunk,False,True,123.505,"LINESTRING (141.9495674 39.6385737, 141.9481251 39.6385796)",106,宮古バイパス,
103775817,,unclassified,False,False,56.301,"LINESTRING (141.9495674 39.6385737, 141.949591 39.6380677)",,,
103775817,,unclassified,False,True,55.348,"LINESTRING (141.9495674 39.6385737, 141.949551 39.6390713)",,,
665226843,,unclassified,False,False,180.30599999999998,"LINESTRING (141.9495674 39.6385737, 141.9497526 39.6386236, 141.9503335 39.6386348, 141.9505662 39.638654, 141.9507832 39.6386866, 141.9510039 39.6387329, 141.9512351 39.63879, 141.9514697 39.6388608, 141.9516015 39.6389155)",,,
665226844,,unclassified,False,True,114.15499999999999,"LINESTRING (141.9495674 39.6385737, 141.9497658 39.6385184, 141.9502866 39.6385178, 141.9505313 39.6385336, 141.9507273 39.6385561, 141.950882 39.6385793)",,,
103776118,,unclassified,False,False,31.148,"LINESTRING (141.9515798 39.6381764, 141.9516662 39.6379043)",,,
103775969,,unclassified,False,True,48.71,"LINESTRING (141.9515798 39.6381764, 141.9513242 39.6381299, 141.9510193 39.6381081)",,,
103775969,,unclassified,False,True,85.024,"LINESTRING (141.9510193 39.6381081, 141.9500273 39.6380752)",,,
665226845,,residential,False,True,53.698,"LINESTRING (141.9510193 39.6381081, 141.950882 39.6385793)",,,
103775969,,unclassified,False,False,48.71,"LINESTRING (141.9510193 39.6381081, 141.9513242 39.6381299, 141.9515798 39.6381764)",,,
103776024,,unclassified,False,True,22.785,"LINESTRING (141.9516015 39.6389155, 141.9518579 39.6388607)",,,
103776024,,unclassified,False,False,135.73600000000002,"LINESTRING (141.9516015 39.6389155, 141.9502992 39.6392253, 141.9502424 39.6392286, 141.9501886 39.6392232, 141.9501419 39.6392155, 141.9501107 39.6392145, 141.9500789 39.6392168)",,,
665226843,,unclassified,False,True,180.306,"LINESTRING (141.9516015 39.6389155, 141.9514697 39.6388608, 141.9512351 39.63879, 141.9510039 39.6387329, 141.9507832 39.6386866, 141.9505662 39.638654, 141.9503335 39.6386348, 141.9497526 39.6386236, 141.9495674 39.6385737)",,,
103776118,,unclassified,False,True,31.148,"LINESTRING (141.9516662 39.6379043, 141.9515798 39.6381764)",,,
103776227,,unclassified,False,False,98.571,"LINESTRING (141.9516662 39.6379043, 141.9505921 39.6375855)",,,
"[103776118, 103957839]",,unclassified,False,"[False, True]",212.95299999999997,"LINESTRING (141.9516662 39.6379043, 141.95185 39.6377355, 141.9506764 39.6370461, 141.9506428 39.6370648, 141.9506353 39.6374872, 141.9505921 39.6375855)",,,
103776227,,unclassified,False,True,98.841,"LINESTRING (141.9488799 39.6375524, 141.9500338 39.637575)",,,
103776298,,unclassified,False,False,53.809,"LINESTRING (141.9488799 39.6375524, 141.9488988 39.6370687)",,,
103776298,,unclassified,False,True,55.867,"LINESTRING (141.9488799 39.6375524, 141.9488603 39.6380546)",,,
103776227,,unclassified,False,False,47.822,"LINESTRING (141.9505921 39.6375855, 141.9500338 39.637575)",,,
103776227,,unclassified,False,True,98.571,"LINESTRING (141.9505921 39.6375855, 141.9516662 39.6379043)",,,
"[103776118, 103957839]",,unclassified,False,"[False, True]",212.953,"LINESTRING (141.9505921 39.6375855, 141.9506353 39.6374872, 141.9506428 39.6370648, 141.9506764 39.6370461, 141.95185 39.6377355, 141.9516662 39.6379043)",,,
103776227,,unclassified,False,False,98.841,"LINESTRING (141.9500338 39.637575, 141.9488799 39.6375524)",,,
103776227,,unclassified,False,True,47.822,"LINESTRING (141.9500338 39.637575, 141.9505921 39.6375855)",,,
103776250,,unclassified,False,False,53.365,"LINESTRING (141.9500338 39.637575, 141.95004 39.6370951)",,,
103776250,,unclassified,False,True,55.623,"LINESTRING (141.9500338 39.637575, 141.9500273 39.6380752)",,,
103776250,,unclassified,False,True,30.88,"LINESTRING (141.9500435 39.6368174, 141.95004 39.6370951)",,,
103775969,,unclassified,False,False,85.024,"LINESTRING (141.9500273 39.6380752, 141.9510193 39.6381081)",,,
103775969,,unclassified,False,True,37.37,"LINESTRING (141.9500273 39.6380752, 141.949591 39.6380677)",,,
103776250,,unclassified,False,False,55.623,"LINESTRING (141.9500273 39.6380752, 141.9500338 39.637575)",,,
103775969,,unclassified,False,False,62.587,"LINESTRING (141.9488603 39.6380546, 141.949591 39.6380677)",,,
103775969,,unclassified,False,True,58.887,"LINESTRING (141.9488603 39.6380546, 141.9481728 39.6380422)",,,
103776298,,unclassified,False,False,55.867,"LINESTRING (141.9488603 39.6380546, 141.9488799 39.6375524)",,,
103776298,,unclassified,False,True,67.214,"LINESTRING (141.9489224 39.6364645, 141.9488988 39.6370687)",,,
103776250,,unclassified,False,False,30.88,"LINESTRING (141.95004 39.6370951, 141.9500435 39.6368174)",,,
103776250,,unclassified,False,True,53.365,"LINESTRING (141.95004 39.6370951, 141.9500338 39.637575)",,,
103776305,,unclassified,False,False,61.606,"LINESTRING (141.95004 39.6370951, 141.9493209 39.6370784)",,,
103776298,,unclassified,False,False,67.214,"LINESTRING (141.9488988 39.6370687, 141.9489224 39.6364645)",,,
103776298,,unclassified,False,True,53.809,"LINESTRING (141.9488988 39.6370687, 141.9488799 39.6375524)",,,
103776305,,unclassified,False,True,36.161,"LINESTRING (141.9488988 39.6370687, 141.9493209 39.6370784)",,,
103776305,,unclassified,False,False,36.161,"LINESTRING (141.9493209 39.6370784, 141.9488988 39.6370687)",,,
103776305,,unclassified,False,True,61.606,"LINESTRING (141.9493209 39.6370784, 141.95004 39.6370951)",,,
103776310,,unclassified,False,False,54.087,"LINESTRING (141.9493209 39.6370784, 141.9493436 39.6365923)",,,
103776310,,unclassified,False,True,54.087,"LINESTRING (141.9493436 39.6365923, 141.9493209 39.6370784)",,,
103776380,,unclassified,False,True,41.319,"LINESTRING (141.9467515 39.6374327, 141.9462691 39.6374241)",,,
665218099,,unclassified,False,False,66.106,"LINESTRING (141.9467515 39.6374327, 141.9467534 39.6368382)",,,
665218099,,unclassified,False,True,64.994,"LINESTRING (141.9467515 39.6374327, 141.9467496 39.6380172)",,,
103776380,,unclassified,False,False,41.319,"LINESTRING (141.9462691 39.6374241, 141.9467515 39.6374327)",,,
103776380,,unclassified,False,True,43.811,"LINESTRING (141.9462691 39.6374241, 141.9457576 39.6374154)",,,
103776381,,unclassified,False,False,65.969,"LINESTRING (141.9462691 39.6374241, 141.9462811 39.6368309)",,,
103776370,,tertiary,False,False,98.337,"LINESTRING (141.9457576 39.6374154, 141.9457436 39.6382997)",,,
103776370,,tertiary,False,True,65.872,"LINESTRING (141.9457576 39.6374154, 141.9457556 39.636823)",,,
103776380,,unclassified,False,False,43.811,"LINESTRING (141.9457576 39.6374154, 141.9462691 39.6374241)",,,
103776381,,unclassified,False,True,74.554,"LINESTRING (141.9462947 39.6361605, 141.9462811 39.6368309)",,,
103776381,,unclassified,False,False,74.554,"LINESTRING (141.9462811 39.6368309, 141.9462947 39.6361605)",,,
103776381,,unclassified,False,True,65.969,"LINESTRING (141.9462811 39.6368309, 141.9462691 39.6374241)",,,
103776392,,unclassified,False,False,40.452,"LINESTRING (141.9462811 39.6368309, 141.9467534 39.6368382)",,,
103776392,,unclassified,False,True,45.008,"LINESTRING (141.9462811 39.6368309, 141.9457556 39.636823)",,,
103776392,,unclassified,False,True,40.452,"LINESTRING (141.9467534 39.6368382, 141.9462811 39.6368309)",,,
665218099,,unclassified,False,False,85.231,"LINESTRING (141.9467534 39.6368382, 141.9467559 39.6360717)",,,
665218099,,unclassified,False,True,66.106,"LINESTRING (141.9467534 39.6368382, 141.9467515 39.6374327)",,,
103776370,,tertiary,False,False,65.872,"LINESTRING (141.9457556 39.636823, 141.9457576 39.6374154)",,,
103776392,,unclassified,False,False,45.008,"LINESTRING (141.9457556 39.636823, 141.9462811 39.6368309)",,,
"[103776370, 66027098]",yes,tertiary,False,True,76.65599999999999,"LINESTRING (141.9457556 39.636823, 141.9457546 39.6365579, 141.9457047 39.6363313, 141.9456022 39.6361536)",,,
103679985,,trunk,False,False,73.347,"LINESTRING (141.9431189 39.638895, 141.9439682 39.6388093)",106,宮古バイパス,
