osmid,oneway,lanes,ref,highway,reversed,length,geometry,maxspeed
638165826,False,2,,residential,True,46.82,"LINESTRING (-16.4511546 14.6947591, -16.4515758 14.6948654)",
639658992,False,,,residential,True,89.62,"LINESTRING (-16.4511546 14.6947591, -16.4513394 14.6939732)",
178240342,False,2,,residential,False,66.894,"LINESTRING (-16.4517667 14.6949197, -16.4516362 14.6955079)",
638165826,False,2,,residential,False,21.402,"LINESTRING (-16.4517667 14.6949197, -16.4515758 14.6948654)",
638165826,False,2,,residential,True,34.287,"LINESTRING (-16.4517667 14.6949197, -16.4520849 14.6949383)",
677633629,False,2,,residential,False,19.593,"LINESTRING (-16.4525011 14.6949043, -16.4523985 14.6950499)",
173299841,False,2,N9,primary,False,117.823,"LINESTRING (-16.4525011 14.6949043, -16.4524435 14.6948005, -16.452426 14.6946773, -16.4524448 14.6945216, -16.4525301 14.6938661)",
173299841,False,2,N9,primary,True,61.342999999999996,"LINESTRING (-16.4525011 14.6949043, -16.452591 14.6949549, -16.4527774 14.6950029, -16.4530428 14.6950665)",
178240347,False,2,,residential,False,65.646,"LINESTRING (-16.4523985 14.6950499, -16.4522562 14.695624)",
638165826,False,2,,residential,False,35.94,"LINESTRING (-16.4523985 14.6950499, -16.4520849 14.6949383)",
638165826,False,2,,residential,True,68.105,"LINESTRING (-16.4523985 14.6950499, -16.4530167 14.6951824)",
677633629,False,2,,residential,True,19.593,"LINESTRING (-16.4523985 14.6950499, -16.4525011 14.6949043)",
173299841,False,2,N9,primary,False,61.342999999999996,"LINESTRING (-16.4530428 14.6950665, -16.4527774 14.6950029, -16.452591 14.6949549, -16.4525011 14.6949043)",
173299841,False,2,N9,primary,True,13.190000000000001,"LINESTRING (-16.4530428 14.6950665, -16.4530301 14.6951227, -16.4530167 14.6951824)",
178240393,False,2,,residential,False,104.411,"LINESTRING (-16.4499129 14.6951456, -16.4489643 14.6949462)",
178240393,False,2,,residential,True,66.605,"LINESTRING (-16.4499129 14.6951456, -16.450518 14.6952729)",
214366131,False,2,,residential,False,69.071,"LINESTRING (-16.4499129 14.6951456, -16.4497789 14.6957531)",
214366131,False,2,,residential,True,66.9,"LINESTRING (-16.4499129 14.6951456, -16.4500427 14.6945572)",
173299841,False,2,N9,primary,True,66.896,"LINESTRING (-16.4530167 14.6951824, -16.4528847 14.6957703)",
638165826,False,2,,residential,False,68.105,"LINESTRING (-16.4530167 14.6951824, -16.4523985 14.6950499)",
173299841,False,2,N9,primary,False,13.190000000000001,"LINESTRING (-16.4530167 14.6951824, -16.4530301 14.6951227, -16.4530428 14.6950665)",
178240345,False,2,,residential,False,69.071,"LINESTRING (-16.450518 14.6952729, -16.4503816 14.6958799)",
178240345,False,2,,residential,True,70.671,"LINESTRING (-16.450518 14.6952729, -16.4506236 14.6946456)",
178240393,False,2,,residential,False,66.605,"LINESTRING (-16.450518 14.6952729, -16.4499129 14.6951456)",
178240393,False,2,,residential,True,55.319,"LINESTRING (-16.450518 14.6952729, -16.4510206 14.6953785)",
178240344,False,2,,residential,False,69.071,"LINESTRING (-16.4510206 14.6953785, -16.4508842 14.6959855)",
178240344,False,2,,residential,True,70.366,"LINESTRING (-16.4510206 14.6953785, -16.4511546 14.6947591)",
178240393,False,2,,residential,False,55.319,"LINESTRING (-16.4510206 14.6953785, -16.450518 14.6952729)",
178240393,False,2,,residential,True,67.758,"LINESTRING (-16.4510206 14.6953785, -16.4516362 14.6955079)",
178240342,False,2,,residential,False,69.076,"LINESTRING (-16.4516362 14.6955079, -16.4515015 14.6961153)",
178240342,False,2,,residential,True,66.894,"LINESTRING (-16.4516362 14.6955079, -16.4517667 14.6949197)",
178240393,False,2,,residential,False,67.758,"LINESTRING (-16.4516362 14.6955079, -16.4510206 14.6953785)",
178240393,False,2,,residential,True,67.924,"LINESTRING (-16.4516362 14.6955079, -16.4522562 14.695624)",
178240347,False,2,,residential,False,70.617,"LINESTRING (-16.4522562 14.695624, -16.4521178 14.6962448)",
178240347,False,2,,residential,True,65.646,"LINESTRING (-16.4522562 14.695624, -16.4523985 14.6950499)",
178240393,False,2,,residential,False,67.924,"LINESTRING (-16.4522562 14.695624, -16.4516362 14.6955079)",
178240393,False,2,,residential,True,69.53,"LINESTRING (-16.4522562 14.695624, -16.4528847 14.6957703)",
214366131,False,2,,residential,False,55.564,"LINESTRING (-16.4497789 14.6957531, -16.4496711 14.6962418)",
214366131,False,2,,residential,True,69.071,"LINESTRING (-16.4497789 14.6957531, -16.4499129 14.6951456)",
214366208,False,2,,residential,True,66.341,"LINESTRING (-16.4497789 14.6957531, -16.4503816 14.6958799)",
173299841,False,2,N9,primary,False,66.896,"LINESTRING (-16.4528847 14.6957703, -16.4530167 14.6951824)",
173299841,False,2,N9,primary,True,69.082,"LINESTRING (-16.4528847 14.6957703, -16.4527483 14.6963774)",
178240393,False,2,,residential,False,69.53,"LINESTRING (-16.4528847 14.6957703, -16.4522562 14.695624)",
178240345,False,2,,residential,False,55.564,"LINESTRING (-16.4503816 14.6958799, -16.4502719 14.6963682)",
178240345,False,2,,residential,True,69.071,"LINESTRING (-16.4503816 14.6958799, -16.450518 14.6952729)",
214366208,False,2,,residential,False,66.341,"LINESTRING (-16.4503816 14.6958799, -16.4497789 14.6957531)",
214366208,False,2,,residential,True,55.319,"LINESTRING (-16.4503816 14.6958799, -16.4508842 14.6959855)",
178240344,False,2,,residential,False,55.564,"LINESTRING (-16.4508842 14.6959855, -16.4507745 14.6964738)",
178240344,False,2,,residential,True,69.071,"LINESTRING (-16.4508842 14.6959855, -16.4510206 14.6953785)",
214366208,False,2,,residential,False,55.319,"LINESTRING (-16.4508842 14.6959855, -16.4503816 14.6958799)",
214366208,False,2,,residential,True,67.946,"LINESTRING (-16.4508842 14.6959855, -16.4515015 14.6961153)",
178240342,False,2,,residential,False,55.556,"LINESTRING (-16.4515015 14.6961153, -16.4513931 14.6966038)",
178240342,False,2,,residential,True,69.076,"LINESTRING (-16.4515015 14.6961153, -16.4516362 14.6955079)",
214366208,False,2,,residential,False,67.946,"LINESTRING (-16.4515015 14.6961153, -16.4508842 14.6959855)",
214366208,False,2,,residential,True,67.834,"LINESTRING (-16.4515015 14.6961153, -16.4521178 14.6962448)",
214366122,False,2,,residential,False,104.112,"LINESTRING (-16.4496711 14.6962418, -16.4487252 14.696043)",
214366122,False,2,,residential,True,66.131,"LINESTRING (-16.4496711 14.6962418, -16.4502719 14.6963682)",
214366131,False,2,,residential,False,71.63,"LINESTRING (-16.4496711 14.6962418, -16.4495321 14.6968718)",
214366131,False,2,,residential,True,55.564,"LINESTRING (-16.4496711 14.6962418, -16.4497789 14.6957531)",
178240347,False,2,,residential,False,55.564,"LINESTRING (-16.4521178 14.6962448, -16.4520081 14.6967331)",
178240347,False,2,,residential,True,70.617,"LINESTRING (-16.4521178 14.6962448, -16.4522562 14.695624)",
214366208,False,2,,residential,False,67.834,"LINESTRING (-16.4521178 14.6962448, -16.4515015 14.6961153)",
214366208,False,2,,residential,True,69.399,"LINESTRING (-16.4521178 14.6962448, -16.4527483 14.6963774)",
178240345,False,2,,residential,False,71.62,"LINESTRING (-16.4502719 14.6963682, -16.4501305 14.6969976)",
178240345,False,2,,residential,True,55.564,"LINESTRING (-16.4502719 14.6963682, -16.4503816 14.6958799)",
214366122,False,2,,residential,False,66.131,"LINESTRING (-16.4502719 14.6963682, -16.4496711 14.6962418)",
214366122,False,2,,residential,True,55.319,"LINESTRING (-16.4502719 14.6963682, -16.4507745 14.6964738)",
173299841,False,2,N9,primary,False,69.082,"LINESTRING (-16.4527483 14.6963774, -16.4528847 14.6957703)",
173299841,False,2,N9,primary,True,55.564,"LINESTRING (-16.4527483 14.6963774, -16.4526386 14.6968657)",
214366208,False,2,,residential,False,69.399,"LINESTRING (-16.4527483 14.6963774, -16.4521178 14.6962448)",
178240344,False,2,,residential,False,71.62,"LINESTRING (-16.4507745 14.6964738, -16.4506331 14.6971032)",
178240344,False,2,,residential,True,55.564,"LINESTRING (-16.4507745 14.6964738, -16.4508842 14.6959855)",
214366122,False,2,,residential,False,55.319,"LINESTRING (-16.4507745 14.6964738, -16.4502719 14.6963682)",
214366122,False,2,,residential,True,68.087,"LINESTRING (-16.4507745 14.6964738, -16.4513931 14.6966038)",
178240342,False,2,,residential,False,71.624,"LINESTRING (-16.4513931 14.6966038, -16.4512534 14.6972336)",
178240342,False,2,,residential,True,55.556,"LINESTRING (-16.4513931 14.6966038, -16.4515015 14.6961153)",
214366122,False,2,,residential,False,68.087,"LINESTRING (-16.4513931 14.6966038, -16.4507745 14.6964738)",
214366122,False,2,,residential,True,67.692,"LINESTRING (-16.4513931 14.6966038, -16.4520081 14.6967331)",
178240347,False,2,,residential,False,71.63,"LINESTRING (-16.4520081 14.6967331, -16.4518667 14.6973626)",
178240347,False,2,,residential,True,55.564,"LINESTRING (-16.4520081 14.6967331, -16.4521178 14.6962448)",
214366122,False,2,,residential,False,67.692,"LINESTRING (-16.4520081 14.6967331, -16.4513931 14.6966038)",
214366122,False,2,,residential,True,69.399,"LINESTRING (-16.4520081 14.6967331, -16.4526386 14.6968657)",
173299841,False,2,N9,primary,False,55.564,"LINESTRING (-16.4526386 14.6968657, -16.4527483 14.6963774)",
214366122,False,2,,residential,False,69.399,"LINESTRING (-16.4526386 14.6968657, -16.4520081 14.6967331)",
173299841,False,2,N9,primary,True,71.62,"LINESTRING (-16.4526386 14.6968657, -16.4525683 14.697174, -16.4524972 14.6974951)",
178240395,False,2,,residential,False,103.939,"LINESTRING (-16.4495321 14.6968718, -16.4485878 14.6966732)",
178240395,False,2,,residential,True,65.865,"LINESTRING (-16.4495321 14.6968718, -16.4501305 14.6969976)",
214366131,False,2,,residential,False,96.574,"LINESTRING (-16.4495321 14.6968718, -16.4493448 14.6977212)",
214366131,False,2,,residential,True,71.63,"LINESTRING (-16.4495321 14.6968718, -16.4496711 14.6962418)",
178240345,False,2,,residential,False,96.575,"LINESTRING (-16.4501305 14.6969976, -16.4499398 14.6978463)",
178240345,False,2,,residential,True,71.62,"LINESTRING (-16.4501305 14.6969976, -16.4502719 14.6963682)",
178240395,False,2,,residential,False,65.865,"LINESTRING (-16.4501305 14.6969976, -16.4495321 14.6968718)",
178240395,False,2,,residential,True,55.319,"LINESTRING (-16.4501305 14.6969976, -16.4506331 14.6971032)",
178240344,False,2,,residential,True,71.62,"LINESTRING (-16.4506331 14.6971032, -16.4507745 14.6964738)",
178240395,False,2,,residential,False,55.319,"LINESTRING (-16.4506331 14.6971032, -16.4501305 14.6969976)",
178240395,False,2,,residential,True,68.275,"LINESTRING (-16.4506331 14.6971032, -16.4512534 14.6972336)",
178240344,False,2,,residential,False,96.58500000000001,"LINESTRING (-16.4506331 14.6971032, -16.4505335 14.6975466, -16.4504424 14.697952)",
178240342,False,2,,residential,False,96.577,"LINESTRING (-16.4512534 14.6972336, -16.451065 14.6980828)",
178240342,False,2,,residential,True,71.624,"LINESTRING (-16.4512534 14.6972336, -16.4513931 14.6966038)",
178240395,False,2,,residential,False,68.275,"LINESTRING (-16.4512534 14.6972336, -16.4506331 14.6971032)",
178240395,False,2,,residential,True,67.506,"LINESTRING (-16.4512534 14.6972336, -16.4518667 14.6973626)",
178240347,False,2,,residential,False,96.572,"LINESTRING (-16.4518667 14.6973626, -16.4516761 14.6982113)",
178240347,False,2,,residential,True,71.63,"LINESTRING (-16.4518667 14.6973626, -16.4520081 14.6967331)",
178240395,False,2,,residential,False,67.506,"LINESTRING (-16.4518667 14.6973626, -16.4512534 14.6972336)",
178240395,False,2,,residential,True,69.397,"LINESTRING (-16.4518667 14.6973626, -16.4524972 14.6974951)",
173299841,False,2,N9,primary,True,96.575,"LINESTRING (-16.4524972 14.6974951, -16.4523065 14.6983438)",
178240395,False,2,,residential,False,69.397,"LINESTRING (-16.4524972 14.6974951, -16.4518667 14.6973626)",
178240395,False,2,,residential,True,76.507,"LINESTRING (-16.4524972 14.6974951, -16.4531923 14.6976412)",
173299841,False,2,N9,primary,False,71.62,"LINESTRING (-16.4524972 14.6974951, -16.4525683 14.697174, -16.4526386 14.6968657)",
178240382,False,2,,residential,False,103.717,"LINESTRING (-16.4493448 14.6977212, -16.4484025 14.6975231)",
178240382,False,2,,residential,True,65.491,"LINESTRING (-16.4493448 14.6977212, -16.4499398 14.6978463)",
214366131,False,2,,residential,False,70.055,"LINESTRING (-16.4493448 14.6977212, -16.4491722 14.6983287)",
214366131,False,2,,residential,True,96.574,"LINESTRING (-16.4493448 14.6977212, -16.4495321 14.6968718)",
178240345,False,2,,residential,False,68.691,"LINESTRING (-16.4499398 14.6978463, -16.4497688 14.6984415)",
178240345,False,2,,residential,True,96.575,"LINESTRING (-16.4499398 14.6978463, -16.4501305 14.6969976)",
178240382,False,2,,residential,False,65.491,"LINESTRING (-16.4499398 14.6978463, -16.4493448 14.6977212)",
178240382,False,2,,residential,True,55.321,"LINESTRING (-16.4499398 14.6978463, -16.4504424 14.697952)",
178240382,False,2,,residential,False,55.321,"LINESTRING (-16.4504424 14.697952, -16.4499398 14.6978463)",
178240382,False,2,,residential,True,68.526,"LINESTRING (-16.4504424 14.697952, -16.451065 14.6980828)",
178240344,False,2,,residential,False,69.95400000000001,"LINESTRING (-16.4504424 14.697952, -16.4503921 14.6981758, -16.4503411 14.698403, -16.450304 14.6985667)",
178240344,False,2,,residential,True,96.58500000000001,"LINESTRING (-16.4504424 14.697952, -16.4505335 14.6975466, -16.4506331 14.6971032)",
178240342,False,2,,residential,False,72.195,"LINESTRING (-16.451065 14.6980828, -16.4509241 14.6987176)",
178240342,False,2,,residential,True,96.577,"LINESTRING (-16.451065 14.6980828, -16.4512534 14.6972336)",
178240382,False,2,,residential,False,68.526,"LINESTRING (-16.451065 14.6980828, -16.4504424 14.697952)",
178240382,False,2,,residential,True,67.263,"LINESTRING (-16.451065 14.6980828, -16.4516761 14.6982113)",
178240347,False,2,,residential,False,72.201,"LINESTRING (-16.4516761 14.6982113, -16.4515335 14.6988458)",
178240347,False,2,,residential,True,96.572,"LINESTRING (-16.4516761 14.6982113, -16.4518667 14.6973626)",
178240382,False,2,,residential,False,67.263,"LINESTRING (-16.4516761 14.6982113, -16.451065 14.6980828)",
178240382,False,2,,residential,True,69.386,"LINESTRING (-16.4516761 14.6982113, -16.4523065 14.6983438)",
214366131,False,2,,residential,False,75.864,"LINESTRING (-16.4491722 14.6983287, -16.4490621 14.6990026)",
214366131,False,2,,residential,True,70.055,"LINESTRING (-16.4491722 14.6983287, -16.4493448 14.6977212)",
214366214,False,2,,residential,False,104.38,"LINESTRING (-16.4491722 14.6983287, -16.4482194 14.6981504)",
214366214,False,2,,residential,True,65.382,"LINESTRING (-16.4491722 14.6983287, -16.4497688 14.6984415)",
173299841,False,2,N9,primary,False,96.575,"LINESTRING (-16.4523065 14.6983438, -16.4524972 14.6974951)",
173299841,False,2,N9,primary,True,72.199,"LINESTRING (-16.4523065 14.6983438, -16.452164 14.6989783)",
178240382,False,2,,residential,False,69.386,"LINESTRING (-16.4523065 14.6983438, -16.4516761 14.6982113)",
178240382,False,2,,residential,True,76.507,"LINESTRING (-16.4523065 14.6983438, -16.4530016 14.6984899)",
178240345,False,2,,residential,False,78.912,"LINESTRING (-16.4497688 14.6984415, -16.4496061 14.6991335)",
178240345,False,2,,residential,True,68.691,"LINESTRING (-16.4497688 14.6984415, -16.4499398 14.6978463)",
214366214,False,2,,residential,False,65.382,"LINESTRING (-16.4497688 14.6984415, -16.4491722 14.6983287)",
214366214,False,2,,residential,True,59.224,"LINESTRING (-16.4497688 14.6984415, -16.450304 14.6985667)",
178240344,False,2,,residential,False,75.744,"LINESTRING (-16.450304 14.6985667, -16.4501547 14.6992324)",
214366214,False,2,,residential,False,59.224,"LINESTRING (-16.450304 14.6985667, -16.4497688 14.6984415)",
214366214,False,2,,residential,True,68.774,"LINESTRING (-16.450304 14.6985667, -16.4509241 14.6987176)",
178240344,False,2,,residential,True,69.95400000000001,"LINESTRING (-16.450304 14.6985667, -16.4503411 14.698403, -16.4503921 14.6981758, -16.4504424 14.697952)",
178240342,False,2,,residential,False,73.502,"LINESTRING (-16.4509241 14.6987176, -16.4507807 14.6993639)",
178240342,False,2,,residential,True,72.195,"LINESTRING (-16.4509241 14.6987176, -16.451065 14.6980828)",
214366214,False,2,,residential,False,68.774,"LINESTRING (-16.4509241 14.6987176, -16.450304 14.6985667)",
214366214,False,2,,residential,True,67.077,"LINESTRING (-16.4509241 14.6987176, -16.4515335 14.6988458)",
178240347,False,2,,residential,False,74.024,"LINESTRING (-16.4515335 14.6988458, -16.4514353 14.6995047)",
178240347,False,2,,residential,True,72.201,"LINESTRING (-16.4515335 14.6988458, -16.4516761 14.6982113)",
214366214,False,2,,residential,False,67.077,"LINESTRING (-16.4515335 14.6988458, -16.4509241 14.6987176)",
214366214,False,2,,residential,True,69.396,"LINESTRING (-16.4515335 14.6988458, -16.452164 14.6989783)",
173299841,False,2,N9,primary,False,72.199,"LINESTRING (-16.452164 14.6989783, -16.4523065 14.6983438)",
173299841,False,2,N9,primary,True,76.321,"LINESTRING (-16.452164 14.6989783, -16.4520706 14.6996587)",
214366214,False,2,,residential,False,69.396,"LINESTRING (-16.452164 14.6989783, -16.4515335 14.6988458)",
214366214,False,2,,residential,True,76.507,"LINESTRING (-16.452164 14.6989783, -16.4528591 14.6991244)",
214366131,False,2,,residential,True,75.864,"LINESTRING (-16.4490621 14.6990026, -16.4491722 14.6983287)",
370330365,False,2,,residential,False,103.355,"LINESTRING (-16.4490621 14.6990026, -16.4481231 14.6988051)",
370330365,False,2,,residential,True,60.294,"LINESTRING (-16.4490621 14.6990026, -16.4496061 14.6991335)",
178240345,False,2,,residential,True,78.912,"LINESTRING (-16.4496061 14.6991335, -16.4497688 14.6984415)",
370330365,False,2,,residential,False,60.294,"LINESTRING (-16.4496061 14.6991335, -16.4490621 14.6990026)",
370330365,False,2,,residential,True,60.021,"LINESTRING (-16.4496061 14.6991335, -16.4501547 14.6992324)",
178240344,False,2,,residential,True,75.744,"LINESTRING (-16.4501547 14.6992324, -16.450304 14.6985667)",
370330365,False,2,,residential,False,60.021,"LINESTRING (-16.4501547 14.6992324, -16.4496061 14.6991335)",
370330365,False,2,,residential,True,68.899,"LINESTRING (-16.4501547 14.6992324, -16.4507807 14.6993639)",
178240342,False,2,,residential,True,73.502,"LINESTRING (-16.4507807 14.6993639, -16.4509241 14.6987176)",
370330365,False,2,,residential,False,68.899,"LINESTRING (-16.4507807 14.6993639, -16.4501547 14.6992324)",
370330365,False,2,,residential,True,72.126,"LINESTRING (-16.4507807 14.6993639, -16.4514353 14.6995047)",
178240347,False,2,,residential,True,74.024,"LINESTRING (-16.4514353 14.6995047, -16.4515335 14.6988458)",
370330365,False,2,,residential,False,72.126,"LINESTRING (-16.4514353 14.6995047, -16.4507807 14.6993639)",
370330365,False,2,,residential,True,70.443,"LINESTRING (-16.4514353 14.6995047, -16.4520706 14.6996587)",
173299841,False,2,N9,primary,False,76.321,"LINESTRING (-16.4520706 14.6996587, -16.452164 14.6989783)",
173299841,False,2,N9,primary,True,17.97,"LINESTRING (-16.4520706 14.6996587, -16.4520686 14.6998203)",
370330365,False,2,,residential,False,70.443,"LINESTRING (-16.4520706 14.6996587, -16.4514353 14.6995047)",
370330365,False,2,,residential,True,137.062,"LINESTRING (-16.4520706 14.6996587, -16.4533123 14.6999359)",
214366178,False,,,residential,True,143.994,"LINESTRING (-16.4476093 14.6910412, -16.4489175 14.6913162)",
639318836,False,,,residential,False,71.848,"LINESTRING (-16.4476093 14.6910412, -16.4474674 14.6916726)",
214366196,False,,,residential,False,75.164,"LINESTRING (-16.451478 14.6911719, -16.4514426 14.691847)",
173299841,False,2,N9,primary,True,83.527,"LINESTRING (-16.4527948 14.6912171, -16.4527574 14.6919674)",
178240429,False,,,residential,False,54.211,"LINESTRING (-16.4527948 14.6912171, -16.4532873 14.6913207)",
214366178,False,,,residential,False,143.994,"LINESTRING (-16.4489175 14.6913162, -16.4476093 14.6910412)",
214366178,False,,,residential,True,64.865,"LINESTRING (-16.4489175 14.6913162, -16.4495068 14.6914401)",
404386016,False,,,residential,True,71.846,"LINESTRING (-16.4489175 14.6913162, -16.4487757 14.6919476)",
178240429,False,,,residential,True,54.211,"LINESTRING (-16.4532873 14.6913207, -16.4527948 14.6912171)",
639550155,False,,,residential,True,82.372,"LINESTRING (-16.4532873 14.6913207, -16.4531247 14.6920446)",
214366178,False,,,residential,False,79.095,"LINESTRING (-16.4502254 14.6915911, -16.4495068 14.6914401)",
214366178,False,,,residential,True,133.978,"LINESTRING (-16.4502254 14.6915911, -16.4514426 14.691847)",
214366216,False,,,residential,True,71.846,"LINESTRING (-16.4502254 14.6915911, -16.4500836 14.6922225)",
639318836,False,,,residential,False,73.508,"LINESTRING (-16.4474674 14.6916726, -16.4473223 14.6923186)",
639318836,False,,,residential,True,71.848,"LINESTRING (-16.4474674 14.6916726, -16.4476093 14.6910412)",
677633598,False,,,residential,False,146.835,"LINESTRING (-16.4474674 14.6916726, -16.4461334 14.6913921)",
677633598,False,,,residential,True,144.004,"LINESTRING (-16.4474674 14.6916726, -16.4487757 14.6919476)",
214366178,False,,,residential,False,133.978,"LINESTRING (-16.4514426 14.691847, -16.4502254 14.6915911)",
214366196,False,,,residential,False,48.44,"LINESTRING (-16.4514426 14.691847, -16.4514204 14.6922821)",
214366196,False,,,residential,True,75.164,"LINESTRING (-16.4514426 14.691847, -16.451478 14.6911719)",
404386016,False,,,residential,False,71.846,"LINESTRING (-16.4487757 14.6919476, -16.4489175 14.6913162)",
404386016,False,,,residential,True,72.565,"LINESTRING (-16.4487757 14.6919476, -16.4486324 14.6925853)",
677633598,False,,,residential,False,144.004,"LINESTRING (-16.4487757 14.6919476, -16.4474674 14.6916726)",
677633598,False,,,residential,True,143.96,"LINESTRING (-16.4487757 14.6919476, -16.4500836 14.6922225)",
173299841,False,2,N9,primary,False,83.527,"LINESTRING (-16.4527574 14.6919674, -16.4527948 14.6912171)",
173299841,False,2,N9,primary,True,22.214,"LINESTRING (-16.4527574 14.6919674, -16.4527519 14.6921671)",
363001181,False,,,residential,True,40.428,"LINESTRING (-16.4527574 14.6919674, -16.4531247 14.6920446)",
363001181,False,,,residential,False,40.428,"LINESTRING (-16.4531247 14.6920446, -16.4527574 14.6919674)",
363001181,False,,,residential,True,75.223,"LINESTRING (-16.4531247 14.6920446, -16.4538081 14.6921883)",
639550155,False,,,residential,False,82.372,"LINESTRING (-16.4531247 14.6920446, -16.4532873 14.6913207)",
214366216,False,,,residential,False,71.846,"LINESTRING (-16.4500836 14.6922225, -16.4502254 14.6915911)",
214366216,False,,,residential,True,71.506,"LINESTRING (-16.4500836 14.6922225, -16.4499424 14.6928509)",
677633598,False,,,residential,False,143.96,"LINESTRING (-16.4500836 14.6922225, -16.4487757 14.6919476)",
"[214366112, 677633598]",False,,,residential,True,133.609,"LINESTRING (-16.4500836 14.6922225, -16.4507197 14.6923562, -16.4513072 14.6922919)",
173299841,False,2,N9,primary,False,22.214,"LINESTRING (-16.4527519 14.6921671, -16.4527574 14.6919674)",
214366112,False,,,residential,False,79.197,"LINESTRING (-16.4527519 14.6921671, -16.4520185 14.6922304)",
173299841,False,2,N9,primary,True,73.65899999999999,"LINESTRING (-16.4527519 14.6921671, -16.452705 14.6927016, -16.4526849 14.6928261)",
214366112,False,,,residential,False,64.588,"LINESTRING (-16.4520185 14.6922304, -16.4514204 14.6922821)",
214366112,False,,,residential,True,79.197,"LINESTRING (-16.4520185 14.6922304, -16.4527519 14.6921671)",
214366112,False,,,residential,False,12.224,"LINESTRING (-16.4514204 14.6922821, -16.4513072 14.6922919)",
214366112,False,,,residential,True,64.588,"LINESTRING (-16.4514204 14.6922821, -16.4520185 14.6922304)",
214366196,False,,,residential,True,48.44,"LINESTRING (-16.4514204 14.6922821, -16.4514426 14.691847)",
214366112,False,,,residential,True,12.224,"LINESTRING (-16.4513072 14.6922919, -16.4514204 14.6922821)",
639664085,False,,,residential,False,69.924,"LINESTRING (-16.4513072 14.6922919, -16.4514443 14.6929066)",
"[214366112, 677633598]",False,,,residential,False,133.609,"LINESTRING (-16.4513072 14.6922919, -16.4507197 14.6923562, -16.4500836 14.6922225)",
214366120,False,,,residential,True,138.302,"LINESTRING (-16.4452748 14.6923467, -16.4465315 14.6926099)",
214366160,False,,,residential,False,67.455,"LINESTRING (-16.4452748 14.6923467, -16.4451416 14.6929395)",
362625565,False,2,N 3,primary,False,100.891,"LINESTRING (-16.4472904 14.6924608, -16.4463753 14.6922615)",50
639318836,False,,,residential,True,16.18,"LINESTRING (-16.4472904 14.6924608, -16.4473223 14.6923186)",
362625565,False,2,N 3,primary,True,287.98,"LINESTRING (-16.4472904 14.6924608, -16.4480254 14.6926283, -16.4486478 14.6927568, -16.4493348 14.6928858, -16.4499081 14.6930034)",50
214366120,False,,,residential,False,138.302,"LINESTRING (-16.4465315 14.6926099, -16.4452748 14.6923467)",
214366120,False,,,residential,True,20.975,"LINESTRING (-16.4465315 14.6926099, -16.4467221 14.6926498)",
214366158,False,,,residential,False,67.558,"LINESTRING (-16.4465315 14.6926099, -16.4463981 14.6932036)",
214366120,False,,,residential,False,20.975,"LINESTRING (-16.4467221 14.6926498, -16.4465315 14.6926099)",
