osmid,highway,oneway,reversed,length,geometry,maxspeed,lanes
552155223,unclassified,False,False,226.08999999999997,"LINESTRING (-12.8168646 12.6326849, -12.8169437 12.6327991, -12.8169424 12.6329659, -12.8169072 12.6331237, -12.8168694 12.633223, -12.8168107 12.633293, -12.8166424 12.6334203, -12.8165355 12.6335005, -12.8164624 12.6335641, -12.8163776 12.6336672, -12.8162863 12.6338072, -12.8161637 12.6339765, -12.8160424 12.6341484, -12.8159185 12.6343342)",,
552155223,unclassified,False,False,45.66,"LINESTRING (-12.8159185 12.6343342, -12.8159037 12.6343615, -12.8158467 12.6344666, -12.8157724 12.6345997, -12.8157189 12.6346957)",,
552155223,unclassified,False,True,226.08999999999997,"LINESTRING (-12.8159185 12.6343342, -12.8160424 12.6341484, -12.8161637 12.6339765, -12.8162863 12.6338072, -12.8163776 12.6336672, -12.8164624 12.6335641, -12.8165355 12.6335005, -12.8166424 12.6334203, -12.8168107 12.633293, -12.8168694 12.633223, -12.8169072 12.6331237, -12.8169424 12.6329659, -12.8169437 12.6327991, -12.8168646 12.6326849)",,
552155227,unclassified,False,True,59.151,"LINESTRING (-12.8159185 12.6343342, -12.8158736 12.6343346, -12.8158243 12.6343421, -12.8157211 12.6343736, -12.8155639 12.6344263, -12.8153945 12.6344729)",,
552155223,unclassified,False,True,45.66,"LINESTRING (-12.8157189 12.6346957, -12.8157724 12.6345997, -12.8158467 12.6344666, -12.8159037 12.6343615, -12.8159185 12.6343342)",,
552155226,unclassified,False,True,44.137,"LINESTRING (-12.8157189 12.6346957, -12.8156209 12.6346743, -12.8153945 12.6344729)",,
544170257,primary,False,False,335.756,"LINESTRING (-12.8143421 12.6344129, -12.8144601 12.6343213, -12.8146251 12.634176, -12.8149769 12.6338926, -12.8152426 12.63366, -12.8152971 12.6336131, -12.8155871 12.6334416, -12.8161958 12.6331181, -12.816471 12.6329579, -12.8166191 12.6328555, -12.8167542 12.6327622, -12.8168646 12.6326849)",,
552155226,unclassified,False,False,114.49199999999999,"LINESTRING (-12.8143421 12.6344129, -12.814615 12.6344443, -12.8148075 12.6344608, -12.815054 12.6344623, -12.8153421 12.6344714, -12.8153945 12.6344729)",,
552155226,unclassified,False,False,44.137,"LINESTRING (-12.8153945 12.6344729, -12.8156209 12.6346743, -12.8157189 12.6346957)",,
552155226,unclassified,False,True,114.49199999999999,"LINESTRING (-12.8153945 12.6344729, -12.8153421 12.6344714, -12.815054 12.6344623, -12.8148075 12.6344608, -12.814615 12.6344443, -12.8143421 12.6344129)",,
552155227,unclassified,False,False,59.15100000000001,"LINESTRING (-12.8153945 12.6344729, -12.8155639 12.6344263, -12.8157211 12.6343736, -12.8158243 12.6343421, -12.8158736 12.6343346, -12.8159185 12.6343342)",,
552419504,residential,False,False,226.99000000000004,"LINESTRING (-12.8195107 12.6286336, -12.8194435 12.6286876, -12.819222 12.6289403, -12.8189531 12.6292799, -12.8188938 12.6293763, -12.8188385 12.6294227, -12.8187356 12.6294709, -12.8186862 12.629521, -12.8186684 12.6295731, -12.8186664 12.6296445, -12.8186902 12.6297352, -12.8187178 12.6298567, -12.8187258 12.6299764, -12.8186941 12.6300998, -12.8186823 12.6301944, -12.8186981 12.6302561, -12.8187323 12.6303285)",40,
552419504,residential,False,True,271.036,"LINESTRING (-12.8195107 12.6286336, -12.8195898 12.6286586, -12.8196273 12.6287377, -12.8196321 12.6288274, -12.8196358 12.6288956, -12.8196392 12.6289577, -12.8197005 12.6291024, -12.8197035 12.6291428, -12.8197203 12.6293706, -12.8197222 12.6299223, -12.8197044 12.6301982, -12.8196598 12.630395, -12.8196064 12.6306419, -12.8195883 12.6307561, -12.8195881 12.6308372, -12.8195462 12.6308751, -12.8194583 12.6308987)",40,
552419505,residential,False,False,78.25,"LINESTRING (-12.8195107 12.6286336, -12.8192514 12.6285364, -12.8191696 12.6284908, -12.8190996 12.6283336, -12.8190295 12.6281787)",,
552419503,unclassified,False,True,102.769,"LINESTRING (-12.8187323 12.6303285, -12.8188368 12.6303956, -12.8190166 12.6304867, -12.8191521 12.6305573, -12.8192898 12.6306895, -12.8193832 12.6308057, -12.8194583 12.6308987)",,
552419504,residential,False,True,226.99,"LINESTRING (-12.8187323 12.6303285, -12.8186981 12.6302561, -12.8186823 12.6301944, -12.8186941 12.6300998, -12.8187258 12.6299764, -12.8187178 12.6298567, -12.8186902 12.6297352, -12.8186664 12.6296445, -12.8186684 12.6295731, -12.8186862 12.629521, -12.8187356 12.6294709, -12.8188385 12.6294227, -12.8188938 12.6293763, -12.8189531 12.6292799, -12.819222 12.6289403, -12.8194435 12.6286876, -12.8195107 12.6286336)",40,
552419505,residential,False,True,78.25,"LINESTRING (-12.8190295 12.6281787, -12.8190996 12.6283336, -12.8191696 12.6284908, -12.8192514 12.6285364, -12.8195107 12.6286336)",,
552419506,residential,False,False,122.959,"LINESTRING (-12.8211131 12.6333092, -12.8208554 12.6330465, -12.8207593 12.6329527, -12.820617 12.6328927, -12.8204016 12.6328626, -12.8201554 12.6328101)",,
552419509,residential,False,True,27.172,"LINESTRING (-12.8211131 12.6333092, -12.8212367 12.6333969, -12.8213197 12.633447)",,
1011452046,residential,False,False,100.91499999999999,"LINESTRING (-12.8211131 12.6333092, -12.8210183 12.6332973, -12.8209074 12.6333108, -12.8207518 12.6333695, -12.8206578 12.633404, -12.8205438 12.6334762, -12.8203389 12.6337155)",,
552419506,residential,False,False,30.423,"LINESTRING (-12.8201554 12.6328101, -12.8199708 12.6327613, -12.8198893 12.6327261)",,
552419506,residential,False,True,122.959,"LINESTRING (-12.8201554 12.6328101, -12.8204016 12.6328626, -12.820617 12.6328927, -12.8207593 12.6329527, -12.8208554 12.6330465, -12.8211131 12.6333092)",,
552419510,residential,False,True,102.80799999999999,"LINESTRING (-12.8201554 12.6328101, -12.8202406 12.633123, -12.8203098 12.633457, -12.8203389 12.6337155)",,
552419506,residential,False,False,139.858,"LINESTRING (-12.8193324 12.6325511, -12.819167 12.6324273, -12.818867 12.6322171, -12.8184824 12.6318981, -12.8183426 12.6317499)",,
552419506,residential,False,True,63.823,"LINESTRING (-12.8193324 12.6325511, -12.8195593 12.6325924, -12.8197362 12.63266, -12.8198893 12.6327261)",,
554105511,residential,False,False,74.71000000000001,"LINESTRING (-12.8193324 12.6325511, -12.819198 12.6325453, -12.8190305 12.6325868, -12.818908 12.6326771, -12.818853 12.6327039, -12.818688 12.6326844)",,
544171533,unclassified,False,True,90.138,"LINESTRING (-12.8183426 12.6317499, -12.8176238 12.6321563)",,
544171533,unclassified,False,False,156.328,"LINESTRING (-12.8183426 12.6317499, -12.8184632 12.6316708, -12.819402 12.6310322, -12.8194422 12.6309759, -12.8194583 12.6308987)",,
552419506,residential,False,True,139.858,"LINESTRING (-12.8183426 12.6317499, -12.8184824 12.6318981, -12.818867 12.6322171, -12.819167 12.6324273, -12.8193324 12.6325511)",,
552419508,residential,False,False,45.792,"LINESTRING (-12.8194093 12.6350769, -12.8193324 12.635212, -12.8192247 12.6353209, -12.8191267 12.6353665)",,
554105510,residential,False,False,36.702000000000005,"LINESTRING (-12.8194093 12.6350769, -12.8194362 12.6352195, -12.8194862 12.6353284, -12.8195128 12.6353888)",,
554105510,residential,False,True,270.382,"LINESTRING (-12.8194093 12.6350769, -12.8194093 12.6347317, -12.8195593 12.6336057, -12.819667 12.6330821, -12.8198893 12.6327261)",,
544170684,secondary,False,False,124.863,"LINESTRING (-12.8195128 12.6353888, -12.8196648 12.6353729, -12.8198728 12.6353198, -12.8202014 12.6352308, -12.8206332 12.6351392)",,
544170684,secondary,False,True,41.968,"LINESTRING (-12.8195128 12.6353888, -12.8193376 12.6353808, -12.8191267 12.6353665)",,
554105510,residential,False,True,36.702,"LINESTRING (-12.8195128 12.6353888, -12.8194862 12.6353284, -12.8194362 12.6352195, -12.8194093 12.6350769)",,
544170684,secondary,False,False,41.968,"LINESTRING (-12.8191267 12.6353665, -12.8193376 12.6353808, -12.8195128 12.6353888)",,
544170684,secondary,False,True,61.75,"LINESTRING (-12.8191267 12.6353665, -12.8188951 12.6353407, -12.8187262 12.635308, -12.8185719 12.6352543)",,
552419508,residential,False,True,45.792,"LINESTRING (-12.8191267 12.6353665, -12.8192247 12.6353209, -12.8193324 12.635212, -12.8194093 12.6350769)",,
554105513,unclassified,False,False,98.729,"LINESTRING (-12.8191267 12.6353665, -12.8190568 12.6354568, -12.8189582 12.635607, -12.818915 12.6358041, -12.8188927 12.6361983)",,
544170684,secondary,False,False,5.82,"LINESTRING (-12.8206332 12.6351392, -12.8206868 12.6351413)",,
544170684,secondary,False,True,124.86300000000001,"LINESTRING (-12.8206332 12.6351392, -12.8202014 12.6352308, -12.8198728 12.6353198, -12.8196648 12.6353729, -12.8195128 12.6353888)",,
552419511,residential,False,True,151.435,"LINESTRING (-12.8206332 12.6351392, -12.8205586 12.6359252, -12.8211414 12.6359914)",,
552419511,residential,False,False,151.435,"LINESTRING (-12.8211414 12.6359914, -12.8205586 12.6359252, -12.8206332 12.6351392)",,
552419506,residential,False,False,63.82299999999999,"LINESTRING (-12.8198893 12.6327261, -12.8197362 12.63266, -12.8195593 12.6325924, -12.8193324 12.6325511)",,
552419506,residential,False,True,30.423,"LINESTRING (-12.8198893 12.6327261, -12.8199708 12.6327613, -12.8201554 12.6328101)",,
554105510,residential,False,False,270.382,"LINESTRING (-12.8198893 12.6327261, -12.819667 12.6330821, -12.8195593 12.6336057, -12.8194093 12.6347317, -12.8194093 12.6350769)",,
554105511,residential,False,True,74.71,"LINESTRING (-12.818688 12.6326844, -12.818853 12.6327039, -12.818908 12.6326771, -12.8190305 12.6325868, -12.819198 12.6325453, -12.8193324 12.6325511)",,
544326900,unclassified,False,True,111.715,"LINESTRING (-12.8188927 12.6361983, -12.8188878 12.6361139, -12.8188643 12.6359361, -12.818812 12.6358406, -12.8187161 12.6356559, -12.8185719 12.6352543)",,
554105513,unclassified,False,True,98.729,"LINESTRING (-12.8188927 12.6361983, -12.818915 12.6358041, -12.8189582 12.635607, -12.8190568 12.6354568, -12.8191267 12.6353665)",,
552419509,residential,False,False,27.172,"LINESTRING (-12.8213197 12.633447, -12.8212367 12.6333969, -12.8211131 12.6333092)",,
554568374,unclassified,False,False,68.24199999999999,"LINESTRING (-12.8213197 12.633447, -12.8213588 12.6335598, -12.8213822 12.6336969, -12.8214313 12.6337477, -12.8215944 12.6339851)",20,1
554568374,unclassified,False,True,68.24199999999999,"LINESTRING (-12.8215944 12.6339851, -12.8214313 12.6337477, -12.8213822 12.6336969, -12.8213588 12.6335598, -12.8213197 12.633447)",20,1
552419510,residential,False,False,102.80799999999999,"LINESTRING (-12.8203389 12.6337155, -12.8203098 12.633457, -12.8202406 12.633123, -12.8201554 12.6328101)",,
552419510,residential,False,True,164.03,"LINESTRING (-12.8203389 12.6337155, -12.8203521 12.6338323, -12.8203598 12.6340913, -12.8204098 12.6342939, -12.820479 12.6345003, -12.82049 12.634528, -12.8205598 12.634703, -12.820629 12.6349394, -12.8206868 12.6351413)",,
1011452046,residential,False,True,100.915,"LINESTRING (-12.8203389 12.6337155, -12.8205438 12.6334762, -12.8206578 12.633404, -12.8207518 12.6333695, -12.8209074 12.6333108, -12.8210183 12.6332973, -12.8211131 12.6333092)",,
