osmid,oneway,highway,reversed,length,name,lanes,maxspeed,geometry,ref
97945123,False,residential,False,81.233,,,,"LINESTRING (-16.3708553 13.877693, -16.3713367 13.8782545)",
97945123,False,residential,True,98.52,,,,"LINESTRING (-16.3708553 13.877693, -16.3702341 13.8770439)",
181905393,False,residential,False,83.483,,,,"LINESTRING (-16.3708553 13.877693, -16.3707177 13.8769542)",
181905393,False,residential,True,71.649,,,,"LINESTRING (-16.3708553 13.877693, -16.3710364 13.8783129)",
182044832,False,residential,False,68.262,,,,"LINESTRING (-16.3708553 13.877693, -16.3702336 13.8778052)",
182044832,False,residential,True,74.786,,,,"LINESTRING (-16.3708553 13.877693, -16.371528 13.8775322)",
182049903,False,residential,False,58.65,Santhiaba Rue 1,,,"LINESTRING (-16.3688104 13.8743721, -16.3693497 13.8743082)",
182049903,False,residential,True,81.976,Santhiaba Rue 1,,,"LINESTRING (-16.3688104 13.8743721, -16.368073 13.8745482)",
340953103,False,trunk,True,75.91,,2,50,"LINESTRING (-16.3688104 13.8743721, -16.3689801 13.8750346)",
182048109,False,residential,True,59.895,,,,"LINESTRING (-16.3693144 13.8764772, -16.3698594 13.8763762)",
340953103,False,trunk,False,74.415,,2,50,"LINESTRING (-16.3693144 13.8764772, -16.3691843 13.87582)",
340953103,False,trunk,True,82.869,,2,50,"LINESTRING (-16.3693144 13.8764772, -16.3694998 13.8772004)",
97945123,False,residential,False,80.785,,,,"LINESTRING (-16.3693144 13.8764772, -16.369616 13.8764872, -16.3697045 13.8765284, -16.3699597 13.8767587)",
182044835,False,tertiary,True,76.74799999999999,Route Sokone Ndramé Escale,2,,"LINESTRING (-16.3693144 13.8764772, -16.3692295 13.8764971, -16.3686202 13.8766261)",D.05.3.01
181905394,False,residential,True,60.915,,,,"LINESTRING (-16.3705648 13.8812335, -16.3711178 13.8811244)",
340953103,False,trunk,False,68.011,,2,50,"LINESTRING (-16.3705648 13.8812335, -16.3704125 13.88064)",
340953103,False,trunk,True,83.943,,2,50,"LINESTRING (-16.3705648 13.8812335, -16.3707574 13.8819649)",
363892901,False,residential,False,76.21,,,,"LINESTRING (-16.3705648 13.8812335, -16.369874 13.8813749)",
181905394,False,residential,False,76.525,,,,"LINESTRING (-16.3724734 13.8808568, -16.3717787 13.8809939)",
181905394,False,residential,True,69.397,,,,"LINESTRING (-16.3724734 13.8808568, -16.3731034 13.8807325)",
182049890,False,residential,False,79.024,,,,"LINESTRING (-16.3724734 13.8808568, -16.3726116 13.8815547)",
182049890,False,residential,True,71.217,,,,"LINESTRING (-16.3724734 13.8808568, -16.3722657 13.8802489)",
181905394,False,residential,False,60.915,,,,"LINESTRING (-16.3711178 13.8811244, -16.3705648 13.8812335)",
181905394,False,residential,True,72.803,,,,"LINESTRING (-16.3711178 13.8811244, -16.3717787 13.8809939)",
182044852,False,residential,False,82.484,,,,"LINESTRING (-16.3711178 13.8811244, -16.3712983 13.8818452)",
182044852,False,residential,True,69.226,,,,"LINESTRING (-16.3711178 13.8811244, -16.3709818 13.880516)",
181905396,False,residential,False,70.968,,,,"LINESTRING (-16.3707912 13.8798144, -16.3714333 13.8796774)",
181905396,False,residential,True,62.599,,,,"LINESTRING (-16.3707912 13.8798144, -16.3702193 13.8799076)",
182044852,False,residential,False,80.682,,,,"LINESTRING (-16.3707912 13.8798144, -16.3709818 13.880516)",
182044852,False,residential,True,83.522,,,,"LINESTRING (-16.3707912 13.8798144, -16.3705889 13.8790894)",
97945123,False,residential,True,85.119,,,,"LINESTRING (-16.3735807 13.8806383, -16.3730373 13.8800836)",
181905394,False,residential,False,52.577,,,,"LINESTRING (-16.3735807 13.8806383, -16.3731034 13.8807325)",
181905394,False,residential,True,22.835,,,,"LINESTRING (-16.3735807 13.8806383, -16.373788 13.8805974)",
97945123,False,residential,True,96.862,,,,"LINESTRING (-16.3719158 13.8789199, -16.3713367 13.8782545)",
182049890,False,residential,False,70.345,,,,"LINESTRING (-16.3719158 13.8789199, -16.3720342 13.879542)",
