osmid,oneway,lanes,ref,name,highway,maxspeed,access,reversed,length,geometry,junction,bridge
101615444,False,2,S20,شارع ابن علي القاسم,unclassified,40,,True,42.253,"LINESTRING (56.3452225 25.3516358, 56.3450734 25.3512805)",,
508282201,False,,,,residential,40,,False,79.154,"LINESTRING (56.3452225 25.3516358, 56.3444915 25.351901)",,
101615458,True,2,S115,شارع علي بن أبي طالب,secondary,60,,False,54.202,"LINESTRING (56.3475572 25.3493696, 56.3470539 25.3495449)",,
101615458,True,2,S115,شارع علي بن أبي طالب,secondary,60,,False,32.64,"LINESTRING (56.344827 25.3503092, 56.3446326 25.3503734, 56.3445229 25.3504123)",,
1154274293,True,2,S20,شارع ابن علي القاسم,unclassified,40,,False,26.498,"LINESTRING (56.344827 25.3503092, 56.3448013 25.3503641, 56.3447836 25.3504215, 56.3447743 25.3504805, 56.3447734 25.35054)",,
101615444,False,2,S20,شارع ابن علي القاسم,unclassified,40,,False,28.506,"LINESTRING (56.3449728 25.3510408, 56.3450734 25.3512805)",,
101615444,False,2,S20,شارع ابن علي القاسم,unclassified,40,,True,59.182,"LINESTRING (56.3449728 25.3510408, 56.3447734 25.35054)",,
508282198,False,,,,residential,40,,True,79.453,"LINESTRING (56.3449728 25.3510408, 56.3442365 25.3513012)",,
101615455,True,2,S115,شارع علي بن أبي طالب,secondary,60,,False,201.329,"LINESTRING (56.3446335 25.3502219, 56.3465057 25.3495772)",,
116803032,False,,S58,,unclassified,,,True,76.294,"LINESTRING (56.3446335 25.3502219, 56.3443789 25.3495755)",,
101615455,True,2,S115,شارع علي بن أبي طالب,secondary,60,,False,48.002,"LINESTRING (56.3476266 25.3491862, 56.3477609 25.3491133, 56.347903 25.3490066, 56.3479973 25.3489177)",,
47171816,False,,S41,,unclassified,,,True,123.051,"LINESTRING (56.3436359 25.3456608, 56.344859 25.3457135)",,
103260672,False,2,S112,,tertiary,40,,False,57.541,"LINESTRING (56.3436359 25.3456608, 56.3436693 25.3451442)",,
103260672,False,2,S112,,tertiary,40,,True,147.195,"LINESTRING (56.3436359 25.3456608, 56.3436027 25.3466169, 56.3435942 25.3468111, 56.3435867 25.3469838)",,
116794581,False,,,,unclassified,40,,False,7.279,"LINESTRING (56.3507801 25.3467181, 56.3507562 25.3467799)",,
508273850,False,,,,residential,40,,False,87.732,"LINESTRING (56.3507801 25.3467181, 56.3516064 25.3469728)",,
"[116794544, 101598094]",False,,,,unclassified,,,True,27.786,"LINESTRING (56.3507801 25.3467181, 56.3508499 25.3465385, 56.3508713 25.3464822)",,yes
68314860,True,2,,,trunk,,,False,29.503999999999998,"LINESTRING (56.3483748 25.3493671, 56.3482769 25.3493676, 56.3481826 25.349344, 56.3480989 25.3492982)",roundabout,
101598181,False,,,,unclassified,,,True,85.521,"LINESTRING (56.351339 25.345216, 56.3521898 25.3452335)",,
101598181,False,,,,unclassified,,,False,37.351,"LINESTRING (56.351339 25.345216, 56.3511456 25.3452124, 56.3509674 25.345209)",,
116803019,False,,,,residential,40,,True,86.271,"LINESTRING (56.3445453 25.3485537, 56.3453546 25.3482948)",,
116803026,False,,,,residential,40,,False,48.975,"LINESTRING (56.3445453 25.3485537, 56.3447242 25.3489634)",,
116803026,False,,,,residential,40,,True,36.357,"LINESTRING (56.3445453 25.3485537, 56.3444202 25.3482469)",,
116803036,False,,S10,,residential,40,,False,48.101,"LINESTRING (56.3474623 25.3481106, 56.3474421 25.3485428)",,
116803036,False,,S10,,residential,40,,True,107.806,"LINESTRING (56.3474623 25.3481106, 56.3475036 25.3471418)",,
116803026,False,,,,residential,40,,False,36.357,"LINESTRING (56.3444202 25.3482469, 56.3445453 25.3485537)",,
116803039,False,,,,residential,40,,False,85.372,"LINESTRING (56.3444202 25.3482469, 56.3452164 25.3479791)",,
116803039,False,,,,residential,40,,True,54.737,"LINESTRING (56.3444202 25.3482469, 56.3439097 25.3484186)",,
116803012,False,,,,residential,40,,True,37.752,"LINESTRING (56.3453546 25.3482948, 56.3452164 25.3479791)",,
116803019,False,,,,residential,40,,False,86.271,"LINESTRING (56.3453546 25.3482948, 56.3445453 25.3485537)",,
638355459,False,,,,residential,40,,False,56.667,"LINESTRING (56.3453546 25.3482948, 56.3458806 25.3481111)",,
116803020,False,,,,residential,40,,False,87.419,"LINESTRING (56.3443789 25.3495755, 56.345185 25.3492799)",,
116803032,False,,S58,,unclassified,,,False,76.294,"LINESTRING (56.3443789 25.3495755, 56.3446335 25.3502219)",,
116803032,False,,S58,,unclassified,,,True,50.382,"LINESTRING (56.3443789 25.3495755, 56.3442036 25.349151)",,
116803013,False,,,,residential,40,,True,67.46,"LINESTRING (56.3462712 25.3463541, 56.3456002 25.346336)",,
116803023,False,,,,residential,40,,False,81.981,"LINESTRING (56.3462712 25.3463541, 56.3462253 25.3470902)",,
"[508256668, 116803013]",False,,,,residential,40,,False,146.09499999999997,"LINESTRING (56.3462712 25.3463541, 56.3468514 25.3463659, 56.3468867 25.3463739, 56.346908 25.3463931, 56.3469257 25.3464251, 56.3469328 25.3464667, 56.346894 25.3471172)",,
116803031,False,,S24,,unclassified,,,False,40.763,"LINESTRING (56.3458806 25.3481111, 56.3460331 25.3484508)",,
116803031,False,,S24,,unclassified,,,True,34.94,"LINESTRING (56.3458806 25.3481111, 56.3457573 25.3478173)",,
638355459,False,,,,residential,40,,True,56.667,"LINESTRING (56.3458806 25.3481111, 56.3453546 25.3482948)",,
116803034,False,,,,residential,40,,False,61.32,"LINESTRING (56.3475036 25.3471418, 56.346894 25.3471172)",,
116803036,False,,S10,,residential,40,,False,107.806,"LINESTRING (56.3475036 25.3471418, 56.3474623 25.3481106)",,
116803036,False,,S10,,residential,40,,True,145.991,"LINESTRING (56.3475036 25.3471418, 56.3475484 25.3458295)",,
116803020,False,,,,residential,40,,True,112.916,"LINESTRING (56.3462356 25.3489197, 56.345185 25.3492799)",,
116803031,False,,S24,,unclassified,,,False,77.986,"LINESTRING (56.3462356 25.3489197, 56.3465057 25.3495772)",,
116803031,False,,S24,,unclassified,,,True,49.905,"LINESTRING (56.3462356 25.3489197, 56.3460531 25.3485023)",,
116803027,False,,,,residential,40,,True,128.561,"LINESTRING (56.3462356 25.3489197, 56.3463369 25.348908, 56.3463812 25.3488995, 56.3474421 25.3485428)",,
116803023,False,,,,residential,40,,True,81.981,"LINESTRING (56.3462253 25.3470902, 56.3462712 25.3463541)",,
116803034,False,,,,residential,40,,False,66.872,"LINESTRING (56.3462253 25.3470902, 56.3455605 25.3470634)",,
116803034,False,,,,residential,40,,True,67.265,"LINESTRING (56.3462253 25.3470902, 56.346894 25.3471172)",,
116803013,False,,,,residential,40,,False,67.46,"LINESTRING (56.3456002 25.346336, 56.3462712 25.3463541)",,
116803031,False,,S24,,unclassified,,,False,80.982,"LINESTRING (56.3456002 25.346336, 56.3455605 25.3470634)",,
116803031,False,,S24,,unclassified,,,True,65.588,"LINESTRING (56.3456002 25.346336, 56.3456255 25.3457466)",,
47171816,False,,S41,,unclassified,,,False,72.466,"LINESTRING (56.3475484 25.3458295, 56.3468281 25.3457985)",,
47171816,False,,S41,,unclassified,,,True,32.667,"LINESTRING (56.3475484 25.3458295, 56.3478731 25.3458435)",,
116803036,False,,S10,,residential,40,,False,145.991,"LINESTRING (56.3475484 25.3458295, 56.3475036 25.3471418)",,
116803036,False,,S10,,residential,40,,True,48.101,"LINESTRING (56.3474421 25.3485428, 56.3474623 25.3481106)",,
116803027,False,,,,residential,40,,False,128.561,"LINESTRING (56.3474421 25.3485428, 56.3463812 25.3488995, 56.3463369 25.348908, 56.3462356 25.3489197)",,
116803036,False,,S10,,residential,40,,False,55.7,"LINESTRING (56.3474421 25.3485428, 56.347437 25.3486995, 56.3474304 25.3490436)",,
116803024,False,,,,residential,40,,False,54.833,"LINESTRING (56.3468289 25.3476068, 56.346894 25.3471172)",,
116803042,False,,,,residential,40,,True,111.19300000000001,"LINESTRING (56.3468289 25.3476068, 56.3462493 25.3476525, 56.3457573 25.3478173)",,
"[638355461, 638355463]",False,,,,residential,40,,False,145.075,"LINESTRING (56.3468289 25.3476068, 56.3468236 25.3481272, 56.3460331 25.3484508)",,
116803022,False,,,,residential,40,,False,29.742,"LINESTRING (56.3447242 25.3489634, 56.3450005 25.3488675)",,
116803022,False,,,,residential,40,,True,56.32,"LINESTRING (56.3447242 25.3489634, 56.3442036 25.349151)",,
116803026,False,,,,residential,40,,True,48.975,"LINESTRING (56.3447242 25.3489634, 56.3445453 25.3485537)",,
116803034,False,,,,residential,40,,True,38.838,"LINESTRING (56.3435867 25.3469838, 56.3439728 25.3469994)",,
103260672,False,2,S112,,tertiary,40,,False,147.195,"LINESTRING (56.3435867 25.3469838, 56.3435942 25.3468111, 56.3436027 25.3466169, 56.3436359 25.3456608)",,
103260672,False,2,S112,,tertiary,40,,True,118.369,"LINESTRING (56.3435867 25.3469838, 56.3435668 25.3474629, 56.3435423 25.3477055, 56.3435225 25.3478248, 56.3434886 25.347886, 56.3433964 25.3480136)",,
116803031,False,,S24,,unclassified,,,False,6.069,"LINESTRING (56.3460331 25.3484508, 56.3460531 25.3485023)",,
116803031,False,,S24,,unclassified,,,True,40.763,"LINESTRING (56.3460331 25.3484508, 56.3458806 25.3481111)",,
"[638355461, 638355463]",False,,,,residential,40,,True,145.075,"LINESTRING (56.3460331 25.3484508, 56.3468236 25.3481272, 56.3468289 25.3476068)",,
116803022,False,,,,residential,40,,False,56.32,"LINESTRING (56.3442036 25.349151, 56.3447242 25.3489634)",,
116803032,False,,S58,,unclassified,,,False,50.382,"LINESTRING (56.3442036 25.349151, 56.3443789 25.3495755)",,
116803032,False,,S58,,unclassified,,,True,86.629,"LINESTRING (56.3442036 25.349151, 56.3439097 25.3484186)",,
116803031,False,,S24,,unclassified,,,False,34.94,"LINESTRING (56.3457573 25.3478173, 56.3458806 25.3481111)",,
116803031,False,,S24,,unclassified,,,True,48.902,"LINESTRING (56.3457573 25.3478173, 56.3455956 25.3474025)",,
116803042,False,,,,residential,40,,False,111.19300000000001,"LINESTRING (56.3457573 25.3478173, 56.3462493 25.3476525, 56.3468289 25.3476068)",,
508271906,True,2,E99;S110,شارع الشيخ خالد بن محمد القاسمي,trunk,60,,False,11.145,"LINESTRING (56.3482332 25.348188, 56.3482359 25.3480878)",,
116803037,True,,,,residential,40,,False,79.125,"LINESTRING (56.3482332 25.348188, 56.3481865 25.348158, 56.3481522 25.348143, 56.3481156 25.3481337, 56.3480777 25.3481292, 56.3474623 25.3481106)",,
116803022,False,,,,residential,40,,True,113.302,"LINESTRING (56.3460531 25.3485023, 56.3450005 25.3488675)",,
116803031,False,,S24,,unclassified,,,False,49.905,"LINESTRING (56.3460531 25.3485023, 56.3462356 25.3489197)",,
116803031,False,,S24,,unclassified,,,True,6.069,"LINESTRING (56.3460531 25.3485023, 56.3460331 25.3484508)",,
116803031,False,,S24,,unclassified,,,False,48.902,"LINESTRING (56.3455956 25.3474025, 56.3457573 25.3478173)",,
508256669,False,,,,residential,40,,False,56.655,"LINESTRING (56.3455956 25.3474025, 56.3450569 25.3475528)",,
116803031,False,,S24,,unclassified,,,True,38.183,"LINESTRING (56.3455956 25.3474025, 56.3455647 25.347312, 56.3455601 25.3471978, 56.3455605 25.3470634)",,
116803031,False,,S24,,unclassified,,,True,80.982,"LINESTRING (56.3455605 25.3470634, 56.3456002 25.346336)",,
116803034,False,,,,residential,40,,False,159.707,"LINESTRING (56.3455605 25.3470634, 56.3439728 25.3469994)",,
116803034,False,,,,residential,40,,True,66.872,"LINESTRING (56.3455605 25.3470634, 56.3462253 25.3470902)",,
116803031,False,,S24,,unclassified,,,False,38.183,"LINESTRING (56.3455605 25.3470634, 56.3455601 25.3471978, 56.3455647 25.347312, 56.3455956 25.3474025)",,
116803032,False,,S58,,unclassified,,,False,10.091,"LINESTRING (56.3436801 25.3481023, 56.3437608 25.3481563)",,
220683356,False,,,,unclassified,,,False,30.167,"LINESTRING (56.3436801 25.3481023, 56.3433964 25.3480136)",,
508256669,False,,,,residential,40,,True,31.695,"LINESTRING (56.3436801 25.3481023, 56.3437989 25.3480089, 56.3439262 25.3479244)",,
116803024,False,,,,residential,40,,True,54.833,"LINESTRING (56.346894 25.3471172, 56.3468289 25.3476068)",,
116803034,False,,,,residential,40,,False,67.265,"LINESTRING (56.346894 25.3471172, 56.3462253 25.3470902)",,
116803034,False,,,,residential,40,,True,61.32,"LINESTRING (56.346894 25.3471172, 56.3475036 25.3471418)",,
"[508256668, 116803013]",False,,,,residential,40,,True,146.09499999999997,"LINESTRING (56.346894 25.3471172, 56.3469328 25.3464667, 56.3469257 25.3464251, 56.346908 25.3463931, 56.3468867 25.3463739, 56.3468514 25.3463659, 56.3462712 25.3463541)",,
116803032,False,,S58,,unclassified,,,False,86.629,"LINESTRING (56.3439097 25.3484186, 56.3442036 25.349151)",,
116803039,False,,,,residential,40,,False,54.737,"LINESTRING (56.3439097 25.3484186, 56.3444202 25.3482469)",,
116803032,False,,S58,,unclassified,,,True,32.839,"LINESTRING (56.3439097 25.3484186, 56.3437954 25.3482022, 56.3437608 25.3481563)",,
116803012,False,,,,residential,40,,False,50.039,"LINESTRING (56.3450569 25.3475528, 56.3452164 25.3479791)",,
508256669,False,,,,residential,40,,False,34.203,"LINESTRING (56.3450569 25.3475528, 56.3447396 25.3476641)",,
508256669,False,,,,residential,40,,True,56.655,"LINESTRING (56.3450569 25.3475528, 56.3455956 25.3474025)",,
116803012,False,,,,residential,40,,False,37.752,"LINESTRING (56.3452164 25.3479791, 56.3453546 25.3482948)",,
116803012,False,,,,residential,40,,True,50.039,"LINESTRING (56.3452164 25.3479791, 56.3450569 25.3475528)",,
116803039,False,,,,residential,40,,True,85.372,"LINESTRING (56.3452164 25.3479791, 56.3444202 25.3482469)",,
101615455,True,2,S115,شارع علي بن أبي طالب,secondary,60,,False,27.014,"LINESTRING (56.3473788 25.3492804, 56.3476266 25.3491862)",,
1195525493,True,,S10,,residential,40,,False,27.146,"LINESTRING (56.3473788 25.3492804, 56.3474003 25.3492355, 56.3474163 25.3491889, 56.3474267 25.349141, 56.3474315 25.3490924, 56.3474304 25.3490436)",,
103260672,False,2,S112,,tertiary,40,,True,55.108,"LINESTRING (56.3433964 25.3480136, 56.3430838 25.3484208)",,
220683356,False,,,,unclassified,,,True,30.167,"LINESTRING (56.3433964 25.3480136, 56.3436801 25.3481023)",,
103260672,False,2,S112,,tertiary,40,,False,118.369,"LINESTRING (56.3433964 25.3480136, 56.3434886 25.347886, 56.3435225 25.3478248, 56.3435423 25.3477055, 56.3435668 25.3474629, 56.3435867 25.3469838)",,
68314859,True,2,E99;S110,شارع الشيخ خالد بن محمد القاسمي,trunk,60,,False,57.638000000000005,"LINESTRING (56.3486807 25.3490412, 56.3488848 25.3493939, 56.3489455 25.349501)",,
68314860,True,2,,,trunk,,,False,51.758,"LINESTRING (56.3486807 25.3490412, 56.3486679 25.3491336, 56.3486265 25.3492188, 56.3485599 25.3492898, 56.3484736 25.3493406, 56.3483748 25.3493671)",roundabout,
116803032,False,,S58,,unclassified,,,True,10.091,"LINESTRING (56.3437608 25.3481563, 56.3436801 25.3481023)",,
116803032,False,,S58,,unclassified,,,False,32.839,"LINESTRING (56.3437608 25.3481563, 56.3437954 25.3482022, 56.3439097 25.3484186)",,
638355448,False,,,,unclassified,,,False,74.116,"LINESTRING (56.3437608 25.3481563, 56.3436644 25.348194, 56.3434676 25.3482709, 56.3433033 25.3483351, 56.3431808 25.3483829, 56.3430838 25.3484208)",,
68314859,True,2,E99;S110,شارع الشيخ خالد بن محمد القاسمي,trunk,60,,False,31.806,"LINESTRING (56.350601 25.3512269, 56.3507552 25.3514767)",,
1154274311,True,,,Inner Road,tertiary,40,yes,False,25.595000000000002,"LINESTRING (56.350601 25.3512269, 56.3506477 25.3512453, 56.3506965 25.3512585, 56.3507467 25.3512662, 56.3507976 25.3512682, 56.3508484 25.3512647)",,
68314859,True,2,E99;S110,شارع الشيخ خالد بن محمد القاسمي,trunk,60,,False,39.132,"LINESTRING (56.3489455 25.349501, 56.349185 25.3497785)",,
508273837,False,,,,residential,40,,False,40.091,"LINESTRING (56.3498614 25.3493261, 56.3502292 25.3491864)",,
116794581,False,,,,unclassified,40,,False,41.45,"LINESTRING (56.3498614 25.3493261, 56.3498013 25.3494253, 56.3496064 25.3496161)",,
116794581,False,,,,unclassified,40,,True,65.525,"LINESTRING (56.3498614 25.3493261, 56.3499021 25.3492398, 56.3499216 25.3491166, 56.3499216 25.3491086, 56.3499552 25.3489535, 56.3499835 25.3488384, 56.3500111 25.348755)",,
508268075,False,,,,residential,40,,True,111.081,"LINESTRING (56.3526956 25.3472108, 56.3523354 25.3470962, 56.3522152 25.3470516, 56.3520981 25.3469904, 56.3518023 25.3468344, 56.3517007 25.3467841)",,
508268075,False,,,,residential,40,,False,111.08099999999999,"LINESTRING (56.3517007 25.3467841, 56.3518023 25.3468344, 56.3520981 25.3469904, 56.3522152 25.3470516, 56.3523354 25.3470962, 56.3526956 25.3472108)",,
508268075,False,,,,residential,40,,True,89.93499999999999,"LINESTRING (56.3517007 25.3467841, 56.3516113 25.3467398, 56.3508713 25.3464822)",,
101598094,False,,,,unclassified,,,True,9.844,"LINESTRING (56.3508713 25.3464822, 56.3509032 25.3463985)",,
"[116794544, 101598094]",False,,,,unclassified,,,False,27.786,"LINESTRING (56.3508713 25.3464822, 56.3508499 25.3465385, 56.3507801 25.3467181)",,yes
508268075,False,,,,residential,40,,False,89.93499999999999,"LINESTRING (56.3508713 25.3464822, 56.3516113 25.3467398, 56.3517007 25.3467841)",,
101598089,False,,,,unclassified,,,True,5.61,"LINESTRING (56.3496843 25.3451344, 56.3496868 25.3451848)",,
101598181,False,,,,unclassified,,,False,128.718,"LINESTRING (56.3509674 25.345209, 56.3498154 25.3451872, 56.3496868 25.3451848)",,
101598181,False,,,,unclassified,,,True,37.351,"LINESTRING (56.3509674 25.345209, 56.3511456 25.3452124, 56.351339 25.345216)",,
508272467,False,,,,residential,40,,True,58.013,"LINESTRING (56.3448713 25.3451919, 56.344859 25.3457135)",,
508272477,False,,,,residential,40,,False,13.54,"LINESTRING (56.3448713 25.3451919, 56.3450059 25.3451973)",,
508272477,False,,,,residential,40,,True,120.908,"LINESTRING (56.3448713 25.3451919, 56.3436693 25.3451442)",,
47171816,False,,S41,,unclassified,,,False,123.051,"LINESTRING (56.344859 25.3457135, 56.3436359 25.3456608)",,
47171816,False,,S41,,unclassified,,,True,77.115,"LINESTRING (56.344859 25.3457135, 56.3456255 25.3457466)",,
508272467,False,,,,residential,40,,False,58.013,"LINESTRING (56.344859 25.3457135, 56.3448713 25.3451919)",,
508272468,False,,,,residential,40,,True,58.749,"LINESTRING (56.3468546 25.3452707, 56.3468281 25.3457985)",,
508272477,False,,,,residential,40,,False,11.799,"LINESTRING (56.3468546 25.3452707, 56.3469719 25.3452754)",,
508272477,False,,,,residential,40,,True,64.83,"LINESTRING (56.3468546 25.3452707, 56.3462101 25.3452451)",,
