osmid,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge
25501972,secondary,False,True,30.179,"LINESTRING (4.0060251 13.7700424, 4.0058761 13.7698128)",,,
203789474,residential,False,True,110.02199999999999,"LINESTRING (4.0060251 13.7700424, 4.0061736 13.770034, 4.0070421 13.7699848)",,,
258078765,residential,False,False,69.863,"LINESTRING (4.0129676 13.7676614, 4.0130178 13.7682878)",,,
203785572,residential,False,True,89.83,"LINESTRING (4.0129676 13.7676614, 4.0125034 13.7676638, 4.0121362 13.7676794)",1,30,
203785572,residential,False,False,120.99,"LINESTRING (4.0075494 13.7679181, 4.0086688 13.767875)",1,30,
203785572,residential,False,True,80.417,"LINESTRING (4.0075494 13.7679181, 4.0068091 13.7679957)",1,30,
203789470,residential,False,True,48.111,"LINESTRING (4.0075494 13.7679181, 4.007531 13.7674858)",,,
203789470,residential,False,False,149.71499999999997,"LINESTRING (4.0075494 13.7679181, 4.0075607 13.7681057, 4.0076306 13.7692622)",,,
25501972,secondary,False,False,73.049,"LINESTRING (4.0050718 13.7686113, 4.0054467 13.7691581)",,,
25501972,secondary,False,True,180.817,"LINESTRING (4.0050718 13.7686113, 4.0048814 13.7683378, 4.00475 13.7680981, 4.0046507 13.7678636, 4.0044469 13.7671186)",,,
203785572,residential,False,False,89.834,"LINESTRING (4.0050718 13.7686113, 4.0051716 13.7685457, 4.0057739 13.7681782)",1,30,
391193592,residential,False,True,85.494,"LINESTRING (4.0050718 13.7686113, 4.0049928 13.7686544, 4.004398 13.7690147)",,,
203785572,residential,False,False,32.886,"LINESTRING (4.0097163 13.767808, 4.0100205 13.7677949)",1,30,
203785572,residential,False,True,113.39099999999999,"LINESTRING (4.0097163 13.767808, 4.0091194 13.7678377, 4.0086688 13.767875)",1,30,
255196498,residential,False,False,95.068,"LINESTRING (4.0097163 13.767808, 4.0097223 13.767969, 4.0097484 13.7686624)",,,
255196498,residential,False,True,144.33100000000002,"LINESTRING (4.0097163 13.767808, 4.0097063 13.7676595, 4.0096695 13.7671157, 4.0096587 13.7667163, 4.0096532 13.7665117)",,,
203789470,residential,False,False,119.705,"LINESTRING (4.0076759 13.7699489, 4.007733 13.771024)",,,
