osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,junction,tunnel
41114471,True,,secondary,False,45.357000000000006,"LINESTRING (25.5167389 60.9905356, 25.5167453 60.9905725, 25.5167281 60.9906085, 25.5166961 60.9906359, 25.5166505 60.9906582, 25.516594 60.9906741, 25.516531 60.9906822, 25.5164673 60.9906821, 25.5164058 60.990674, 25.5163438 60.9906559, 25.5162954 60.9906299, 25.516263 60.9905954, 25.5162546 60.9905577)",,40,roundabout,
46122108,False,Terveystie,secondary,True,366.847,"LINESTRING (25.5167389 60.9905356, 25.5170292 60.9905281, 25.5176743 60.9905252, 25.5180028 60.9905221, 25.5184469 60.9905179, 25.5190051 60.9905166, 25.5207191 60.9905054, 25.5209282 60.9905025, 25.5235406 60.9904791)",,40,,
29466321,False,Retkitie,residential,False,127.81000000000002,"LINESTRING (25.5235406 60.9904791, 25.5235533 60.9905568, 25.5235491 60.9906025, 25.5235635 60.9915066, 25.5235654 60.9916282)",,30,,
46122108,False,Terveystie,secondary,False,366.847,"LINESTRING (25.5235406 60.9904791, 25.5209282 60.9905025, 25.5207191 60.9905054, 25.5190051 60.9905166, 25.5184469 60.9905179, 25.5180028 60.9905221, 25.5176743 60.9905252, 25.5170292 60.9905281, 25.5167389 60.9905356)",,40,,
32213463,False,Vanhatalontie,tertiary,False,36.408,"LINESTRING (25.5099255 60.985292, 25.5097876 60.9855586, 25.509764 60.9856099)",,40,,
32213463,False,Vanhatalontie,tertiary,True,124.757,"LINESTRING (25.5099255 60.985292, 25.5099849 60.9851746, 25.5100382 60.9850086, 25.5100571 60.9848122, 25.5100607 60.9844981, 25.5100291 60.9843286, 25.5099919 60.9841775)",,40,,
45965168,False,Koulurinteentie,tertiary,True,548.961,"LINESTRING (25.5099255 60.985292, 25.5101845 60.9853213, 25.51144 60.9854637, 25.512556 60.9855942, 25.5136878 60.9857723, 25.5145029 60.9859122, 25.5154095 60.986043, 25.515715 60.9860879, 25.5168278 60.9862502, 25.5170189 60.9862781, 25.5175814 60.9863508, 25.5178844 60.9863687, 25.5180819 60.9863804, 25.5182014 60.9863874, 25.5193953 60.9863909, 25.5197889 60.9863908)",,40,,
32213463,False,Vanhatalontie,tertiary,False,13.473,"LINESTRING (25.5094003 60.9862693, 25.5093324 60.9863859)",,40,,
32213463,False,Vanhatalontie,tertiary,True,75.951,"LINESTRING (25.5094003 60.9862693, 25.5094509 60.9861732, 25.509484 60.9861202, 25.5096535 60.9858497, 25.5097001 60.985755, 25.509727 60.9856875, 25.509764 60.9856099)",,40,,
877503368,True,Hämeenlinnantie,primary,False,378.69699999999995,"LINESTRING (25.5094003 60.9862693, 25.5105028 60.9864273, 25.5115155 60.9865484, 25.5125173 60.9866444, 25.5134609 60.9867112, 25.5143682 60.9867578, 25.5161468 60.9868104, 25.5163069 60.9868125)",2,70,,
32213463,False,Vanhatalontie,tertiary,True,13.473,"LINESTRING (25.5093324 60.9863859, 25.5094003 60.9862693)",,40,,
92971092,True,Hämeenlinnantie,primary,False,66.586,"LINESTRING (25.5093324 60.9863859, 25.5083381 60.9862437, 25.5081476 60.9862175)",2,70,,
37420532,False,Kuntotie,tertiary,False,220.578,"LINESTRING (25.5190751 60.9846321, 25.51911 60.984693, 25.5191849 60.9847587, 25.5193548 60.9848645, 25.5207061 60.9853978, 25.5213793 60.9856448, 25.5216331 60.9857569, 25.5218626 60.9858778, 25.5220187 60.9859786)",,40,,
32213463,False,Vanhatalontie,tertiary,False,124.75699999999998,"LINESTRING (25.5099919 60.9841775, 25.5100291 60.9843286, 25.5100607 60.9844981, 25.5100571 60.9848122, 25.5100382 60.9850086, 25.5099849 60.9851746, 25.5099255 60.985292)",,40,,
32213463,False,Vanhatalontie,tertiary,True,49.072,"LINESTRING (25.5099919 60.9841775, 25.50981 60.9841806, 25.5095887 60.9841738, 25.5090992 60.9841115)",,40,,
32213463,False,Vanhatalontie,tertiary,False,67.57,"LINESTRING (25.5066096 60.9837746, 25.5069108 60.9838147, 25.507817 60.9839367)",,40,,
38079429,False,Ritakuja,residential,False,38.438,"LINESTRING (25.5066096 60.9837746, 25.5065794 60.9838151, 25.5063668 60.9840996)",,,,
38079429,False,Ritakuja,residential,True,38.438,"LINESTRING (25.5063668 60.9840996, 25.5065794 60.9838151, 25.5066096 60.9837746)",,,,
38079430,False,Ansakuja,residential,True,38.933,"LINESTRING (25.5076024 60.984271, 25.5076279 60.9842313, 25.5077854 60.983986, 25.507817 60.9839367)",,,,
32213463,False,Vanhatalontie,tertiary,False,71.842,"LINESTRING (25.507817 60.9839367, 25.5082833 60.9840046, 25.5090992 60.9841115)",,40,,
32213463,False,Vanhatalontie,tertiary,True,67.57,"LINESTRING (25.507817 60.9839367, 25.5069108 60.9838147, 25.5066096 60.9837746)",,40,,
38079430,False,Ansakuja,residential,False,38.933,"LINESTRING (25.507817 60.9839367, 25.5077854 60.983986, 25.5076279 60.9842313, 25.5076024 60.984271)",,,,
32213463,False,Vanhatalontie,tertiary,False,49.072,"LINESTRING (25.5090992 60.9841115, 25.5095887 60.9841738, 25.50981 60.9841806, 25.5099919 60.9841775)",,40,,
32213463,False,Vanhatalontie,tertiary,True,71.842,"LINESTRING (25.5090992 60.9841115, 25.5082833 60.9840046, 25.507817 60.9839367)",,40,,
38079432,False,Keihäskuja,residential,False,47.361000000000004,"LINESTRING (25.5090992 60.9841115, 25.5090699 60.9841619, 25.5089325 60.9843559, 25.5088197 60.9845152)",,,,
38079432,False,Keihäskuja,residential,True,47.361,"LINESTRING (25.5088197 60.9845152, 25.5089325 60.9843559, 25.5090699 60.9841619, 25.5090992 60.9841115)",,,,
"[41533576, 41533569, 41533578]",False,Keskuskatu,tertiary,False,107.77699999999999,"LINESTRING (25.5197889 60.9863908, 25.5197715 60.9867126, 25.5197529 60.9870283, 25.5197342 60.9872333, 25.5196492 60.9873527)",,,,yes
45965168,False,Koulurinteentie,tertiary,False,548.961,"LINESTRING (25.5197889 60.9863908, 25.5193953 60.9863909, 25.5182014 60.9863874, 25.5180819 60.9863804, 25.5178844 60.9863687, 25.5175814 60.9863508, 25.5170189 60.9862781, 25.5168278 60.9862502, 25.515715 60.9860879, 25.5154095 60.986043, 25.5145029 60.9859122, 25.5136878 60.9857723, 25.512556 60.9855942, 25.51144 60.9854637, 25.5101845 60.9853213, 25.5099255 60.985292)",,40,,
46121888,False,Mäkirinteentie,tertiary,True,132.514,"LINESTRING (25.5197889 60.9863908, 25.5200235 60.9863964, 25.52054 60.9863532, 25.5208869 60.9863196, 25.5211882 60.9862651, 25.5215201 60.9861742, 25.5217677 60.9860711, 25.5220187 60.9859786)",,40,,
37420532,False,Kuntotie,tertiary,True,220.57800000000003,"LINESTRING (25.5220187 60.9859786, 25.5218626 60.9858778, 25.5216331 60.9857569, 25.5213793 60.9856448, 25.5207061 60.9853978, 25.5193548 60.9848645, 25.5191849 60.9847587, 25.51911 60.984693, 25.5190751 60.9846321)",,40,,
46121888,False,Mäkirinteentie,tertiary,False,132.514,"LINESTRING (25.5220187 60.9859786, 25.5217677 60.9860711, 25.5215201 60.9861742, 25.5211882 60.9862651, 25.5208869 60.9863196, 25.52054 60.9863532, 25.5200235 60.9863964, 25.5197889 60.9863908)",,40,,
46121888,False,Mäkirinteentie,tertiary,True,51.767,"LINESTRING (25.5220187 60.9859786, 25.5222762 60.9858934, 25.5228627 60.9857596)",,40,,
45954367,False,Tiilijärventie,tertiary,False,155.054,"LINESTRING (25.5079065 60.9905234, 25.5077698 60.9906166, 25.50772 60.99067, 25.507679 60.99075, 25.5076673 60.9908528, 25.507663 60.991064, 25.507686 60.99138, 25.507748 60.99165, 25.5078589 60.9918808)",,40,,
45954368,False,Tiilijärventie,secondary,False,70.407,"LINESTRING (25.5079065 60.9905234, 25.5077292 60.9904191, 25.5076288 60.9903004, 25.5076036 60.9902411, 25.5075892 60.989932)",,40,,
609214053,False,Terveystie,secondary,True,92.339,"LINESTRING (25.5079065 60.9905234, 25.5080146 60.9905553, 25.5081148 60.9905733, 25.5082808 60.990578, 25.5083867 60.9905797, 25.5086195 60.9905788, 25.5095934 60.9905756)",,40,,
45954367,False,Tiilijärventie,tertiary,True,76.557,"LINESTRING (25.508615 60.992457, 25.508273 60.992274, 25.50806 60.992074, 25.5078589 60.9918808)",,40,,
45954368,False,Tiilijärventie,secondary,False,172.378,"LINESTRING (25.5075892 60.989932, 25.5075873 60.9898451, 25.5075676 60.9894663, 25.5075538 60.9891704, 25.5075294 60.988857, 25.5074998 60.9883824)",,40,,
45954368,False,Tiilijärventie,secondary,True,70.407,"LINESTRING (25.5075892 60.989932, 25.5076036 60.9902411, 25.5076288 60.9903004, 25.5077292 60.9904191, 25.5079065 60.9905234)",,40,,
45954367,False,Tiilijärventie,tertiary,False,76.557,"LINESTRING (25.5078589 60.9918808, 25.50806 60.992074, 25.508273 60.992274, 25.508615 60.992457)",,40,,
45954367,False,Tiilijärventie,tertiary,True,155.05399999999997,"LINESTRING (25.5078589 60.9918808, 25.507748 60.99165, 25.507686 60.99138, 25.507663 60.991064, 25.5076673 60.9908528, 25.507679 60.99075, 25.50772 60.99067, 25.5077698 60.9906166, 25.5079065 60.9905234)",,40,,
46033226,False,Huoltotie,unclassified,False,170.70300000000003,"LINESTRING (25.5095934 60.9905756, 25.5095843 60.9906646, 25.5095821 60.9908062, 25.5095809 60.9908864, 25.5095837 60.9910178, 25.5095896 60.991161, 25.5096016 60.9914772, 25.50961 60.9916694, 25.509648 60.9917116, 25.5097072 60.9917383, 25.5097906 60.9917534, 25.5104137 60.9918339)",,,,
609214053,False,Terveystie,secondary,False,92.339,"LINESTRING (25.5095934 60.9905756, 25.5086195 60.9905788, 25.5083867 60.9905797, 25.5082808 60.990578, 25.5081148 60.9905733, 25.5080146 60.9905553, 25.5079065 60.9905234)",,40,,
609214053,False,Terveystie,secondary,True,359.273,"LINESTRING (25.5095934 60.9905756, 25.5108929 60.9905771, 25.5123214 60.9905656, 25.5136313 60.9905567, 25.5149761 60.9905417, 25.5160078 60.9905503, 25.5162546 60.9905577)",,40,,
46034526,False,Rinkkakuja,residential,False,63.161,"LINESTRING (25.5223945 60.99164, 25.5230064 60.9916387, 25.5235654 60.9916282)",,30,,
29466321,False,Retkitie,residential,False,94.99499999999999,"LINESTRING (25.5235654 60.9916282, 25.5235624 60.9919234, 25.5235578 60.9923736, 25.5235567 60.9924825)",,30,,
29466321,False,Retkitie,residential,True,127.81000000000002,"LINESTRING (25.5235654 60.9916282, 25.5235635 60.9915066, 25.5235491 60.9906025, 25.5235533 60.9905568, 25.5235406 60.9904791)",,30,,
46034526,False,Rinkkakuja,residential,True,63.161,"LINESTRING (25.5235654 60.9916282, 25.5230064 60.9916387, 25.5223945 60.99164)",,30,,
29466321,False,Retkitie,residential,True,94.995,"LINESTRING (25.5235567 60.9924825, 25.5235578 60.9923736, 25.5235624 60.9919234, 25.5235654 60.9916282)",,30,,
41533576,False,Keskuskatu,tertiary,False,175.969,"LINESTRING (25.5196492 60.9873527, 25.5195127 60.9874253, 25.5193551 60.9874813, 25.5191364 60.9875166, 25.5189261 60.9875299, 25.518689 60.9875374, 25.5168806 60.9875515, 25.516736 60.9875529, 25.5165045 60.9875556)",,,,
"[41533576, 41533569, 41533578]",False,Keskuskatu,tertiary,True,107.777,"LINESTRING (25.5196492 60.9873527, 25.5197342 60.9872333, 25.5197529 60.9870283, 25.5197715 60.9867126, 25.5197889 60.9863908)",,,,yes
46111441,False,Keskuskuja,residential,False,289.557,"LINESTRING (25.5196492 60.9873527, 25.5199046 60.987421, 25.5202579 60.9875139, 25.5205384 60.9875381, 25.5210776 60.9875362, 25.5213805 60.9875351, 25.5220001 60.9875306, 25.5222152 60.9875608, 25.5224146 60.9876303, 25.5226328 60.9877785, 25.5227762 60.9878828, 25.5228759 60.9880082, 25.522857 60.9880731, 25.5228073 60.9881201, 25.5227834 60.9881279, 25.5217259 60.9884738)",,,,
46111441,False,Keskuskuja,residential,True,289.55699999999996,"LINESTRING (25.5217259 60.9884738, 25.5227834 60.9881279, 25.5228073 60.9881201, 25.522857 60.9880731, 25.5228759 60.9880082, 25.5227762 60.9878828, 25.5226328 60.9877785, 25.5224146 60.9876303, 25.5222152 60.9875608, 25.5220001 60.9875306, 25.5213805 60.9875351, 25.5210776 60.9875362, 25.5205384 60.9875381, 25.5202579 60.9875139, 25.5199046 60.987421, 25.5196492 60.9873527)",,,,
46121888,False,Mäkirinteentie,tertiary,False,51.767,"LINESTRING (25.5228627 60.9857596, 25.5222762 60.9858934, 25.5220187 60.9859786)",,40,,
46143846,False,Takalantie,residential,False,85.136,"LINESTRING (25.5228627 60.9857596, 25.5229242 60.9858165, 25.5230739 60.9859432, 25.5234843 60.9861808, 25.5236596 60.9862891, 25.5236237 60.9863954)",,,,
46143846,False,Takalantie,residential,True,85.13600000000001,"LINESTRING (25.5236237 60.9863954, 25.5236596 60.9862891, 25.5234843 60.9861808, 25.5230739 60.9859432, 25.5229242 60.9858165, 25.5228627 60.9857596)",,,,
46211866,False,Jousikuja,residential,True,43.39,"LINESTRING (25.5085132 60.9850086, 25.5084963 60.9850374, 25.50843 60.9851504, 25.5082632 60.9853793)",,,,
46211864,False,Erämiehentie,residential,True,84.923,"LINESTRING (25.5082632 60.9853793, 25.5084951 60.9854096, 25.5091955 60.9855218, 25.5096057 60.9855846, 25.509764 60.9856099)",,,,
46211866,False,Jousikuja,residential,False,43.39,"LINESTRING (25.5082632 60.9853793, 25.50843 60.9851504, 25.5084963 60.9850374, 25.5085132 60.9850086)",,,,
32213463,False,Vanhatalontie,tertiary,False,75.951,"LINESTRING (25.509764 60.9856099, 25.509727 60.9856875, 25.5097001 60.985755, 25.5096535 60.9858497, 25.509484 60.9861202, 25.5094509 60.9861732, 25.5094003 60.9862693)",,40,,
32213463,False,Vanhatalontie,tertiary,True,36.408,"LINESTRING (25.509764 60.9856099, 25.5097876 60.9855586, 25.5099255 60.985292)",,40,,
46211864,False,Erämiehentie,residential,False,84.923,"LINESTRING (25.509764 60.9856099, 25.5096057 60.9855846, 25.5091955 60.9855218, 25.5084951 60.9854096, 25.5082632 60.9853793)",,,,
877503368,True,Hämeenlinnantie,primary,False,11.264,"LINESTRING (25.5163069 60.9868125, 25.5165157 60.986815)",2,70,,
46213349,True,Kansankatu,secondary,False,13.802,"LINESTRING (25.5163016 60.9869366, 25.5163069 60.9868125)",,,,
92971092,True,Hämeenlinnantie,primary,False,382.16100000000006,"LINESTRING (25.5163016 60.9869366, 25.5143646 60.9868792, 25.5134234 60.9868329, 25.5124612 60.9867652, 25.5114528 60.9866675, 25.5104633 60.9865464, 25.5095783 60.9864227, 25.5093324 60.9863859)",2,70,,
29148814,False,Keskuskatu,secondary,True,9.709,"LINESTRING (25.5163246 60.987559, 25.5165045 60.9875556)",,,,
46213341,False,Keskuskatu,secondary,False,473.404,"LINESTRING (25.5163246 60.987559, 25.5160114 60.9875748, 25.5148069 60.9875848, 25.5146686 60.9875904, 25.5140421 60.9875819, 25.5133849 60.9875831, 25.5125421 60.9875855, 25.5123317 60.9875814, 25.5122652 60.9875817, 25.5114227 60.9875815, 25.511252 60.9875823, 25.5110964 60.9875857, 25.5105274 60.9875897, 25.5095636 60.987591, 25.5093288 60.9875961, 25.5077195 60.9875975, 25.5075501 60.9875915)",,40,,
46213349,True,Kansankatu,secondary,False,69.31700000000001,"LINESTRING (25.5163246 60.987559, 25.5162933 60.9874396, 25.5163 60.9870656, 25.5163003 60.9870502, 25.5163016 60.9869366)",,,,
46213346,True,Kansankatu,secondary,False,264.542,"LINESTRING (25.5163873 60.990458, 25.5163889 60.9903576, 25.5163969 60.9899369, 25.5163915 60.9897735, 25.516367 60.9890382, 25.5163642 60.9887177, 25.5163549 60.9883963, 25.5163534 60.9882234, 25.5163506 60.988097, 25.5163505 60.9880791)",,,,
609214054,True,,secondary,False,14.609,"LINESTRING (25.5163873 60.990458, 25.5164344 60.990449, 25.5164843 60.990445, 25.5165686 60.9904494, 25.5166448 60.9904676)",,40,roundabout,
46112647,False,Kansankuja,residential,True,71.294,"LINESTRING (25.5178397 60.9880665, 25.5174879 60.9880695, 25.5166703 60.9880764, 25.5165179 60.9880777)",,,,
45954368,False,Tiilijärventie,secondary,True,172.378,"LINESTRING (25.5074998 60.9883824, 25.5075294 60.988857, 25.5075538 60.9891704, 25.5075676 60.9894663, 25.5075873 60.9898451, 25.5075892 60.989932)",,40,,
"[41114467, 51569790]",False,Tiilijärventie,secondary,False,88.012,"LINESTRING (25.5074998 60.9883824, 25.5074967 60.9882966, 25.5075312 60.9877084, 25.5075501 60.9875915)",,40,,
92971092,True,Hämeenlinnantie,primary,False,9.299,"LINESTRING (25.5081476 60.9862175, 25.5079852 60.9861894)",2,70,,
218665371,True,Tiilijärventie,secondary,False,87.328,"LINESTRING (25.5081476 60.9862175, 25.5078794 60.9866745, 25.5076914 60.986971)",,,,
41114468,False,Tiilijärventie,secondary,True,69.43599999999999,"LINESTRING (25.5076914 60.986971, 25.5075661 60.987468, 25.5075593 60.9875277, 25.5075501 60.9875915)",,,,
218665383,True,Tiilijärventie,secondary,False,88.507,"LINESTRING (25.5076914 60.986971, 25.5077602 60.9866705, 25.507923 60.9862914, 25.507937 60.9862684, 25.5079852 60.9861894)",,,,
218665371,True,Tiilijärventie,secondary,False,3.957,"LINESTRING (25.508085 60.9860816, 25.508137 60.9861067)",,,,
877503368,True,Hämeenlinnantie,primary,False,6.223,"LINESTRING (25.508085 60.9860816, 25.5081948 60.9860988)",2,70,,
218665383,True,Tiilijärventie,secondary,False,3.239,"LINESTRING (25.508137 60.9861067, 25.5081948 60.9860988)",,,,
218665371,True,Tiilijärventie,secondary,False,12.759,"LINESTRING (25.508137 60.9861067, 25.5081659 60.9861355, 25.5081629 60.9861777, 25.5081476 60.9862175)",,,,
41114471,True,,secondary,False,13.769,"LINESTRING (25.5162546 60.9905577, 25.5162697 60.9905224, 25.5163058 60.9904909, 25.5163428 60.9904723, 25.5163873 60.990458)",,40,roundabout,
609214053,False,Terveystie,secondary,False,359.27299999999997,"LINESTRING (25.5162546 60.9905577, 25.5160078 60.9905503, 25.5149761 60.9905417, 25.5136313 60.9905567, 25.5123214 60.9905656, 25.5108929 60.9905771, 25.5095934 60.9905756)",,40,,
609214055,True,,secondary,False,9.273,"LINESTRING (25.5166448 60.9904676, 25.5166807 60.990483, 25.5167096 60.9905016, 25.5167389 60.9905356)",,40,roundabout,
46112647,False,Kansankuja,residential,False,9.029,"LINESTRING (25.5163505 60.9880791, 25.5165179 60.9880777)",,,,
46213346,True,Kansankatu,secondary,False,57.888999999999996,"LINESTRING (25.5163505 60.9880791, 25.51635 60.9880035, 25.5163479 60.9876843, 25.5163246 60.987559)",,,,
46033226,False,Huoltotie,unclassified,True,170.703,"LINESTRING (25.5104137 60.9918339, 25.5097906 60.9917534, 25.5097072 60.9917383, 25.509648 60.9917116, 25.50961 60.9916694, 25.5096016 60.9914772, 25.5095896 60.991161, 25.5095837 60.9910178, 25.5095809 60.9908864, 25.5095821 60.9908062, 25.5095843 60.9906646, 25.5095934 60.9905756)",,,,
