osmid,lanes,ref,name,highway,maxspeed,junction,oneway,reversed,length,geometry,width
4351356,,,Länsituulenkuja,residential,,,False,False,63.123000000000005,"LINESTRING (24.4467558 60.2675857, 24.4468925 60.2676472, 24.4477156 60.2678923)",
4351355,,,Tuulensuuntie,residential,,,False,False,123.21000000000001,"LINESTRING (24.4490635 60.2670139, 24.4482953 60.2674349, 24.4477156 60.2678923)",
4351355,,,Tuulensuuntie,residential,,,False,True,126.88900000000001,"LINESTRING (24.4490635 60.2670139, 24.4496537 60.2667592, 24.4499915 60.2666444, 24.4503743 60.2665488, 24.4506948 60.266489, 24.4510184 60.2664406)",
16180007,,,Tuulensuunkaari,residential,,,False,True,294.16700000000003,"LINESTRING (24.4490635 60.2670139, 24.4488319 60.2668314, 24.4487104 60.2666712, 24.44863 60.2665343, 24.4485802 60.2663617, 24.448573 60.2662326, 24.448626 60.26612, 24.4486887 60.2660306, 24.4487923 60.2659481, 24.4489369 60.2658788, 24.449065 60.2658273, 24.4492623 60.2657843, 24.4494647 60.2657604, 24.4496672 60.265758, 24.4498692 60.2657775, 24.4500902 60.2658252, 24.4502755 60.2658842, 24.4504586 60.2659523, 24.4506301 60.2660461, 24.4507623 60.2661364, 24.4508635 60.2662273, 24.4510184 60.2664406)",
23968492,,,Iltatuulentie,residential,,,False,False,170.147,"LINESTRING (24.4490635 60.2670139, 24.4491475 60.2670636, 24.4502951 60.2678307, 24.4507826 60.2682799)",
9366844,1,1131,Lapinkyläntie,secondary,40,,True,False,69.387,"LINESTRING (24.4455102 60.2688039, 24.4456228 60.2689015, 24.4457924 60.2692302, 24.4458444 60.2692963, 24.4459371 60.2693866)",
48461640,2,1131,Lapinkyläntie,secondary,40,,False,False,69.207,"LINESTRING (24.4455102 60.2688039, 24.4454632 60.2685848, 24.4454422 60.2683562, 24.4454372 60.268183)",
894693200,2,,Koskentie,residential,30,,False,False,114.621,"LINESTRING (24.4455102 60.2688039, 24.4453553 60.2688291, 24.4449739 60.2688911, 24.444932 60.2688979, 24.4444171 60.2689817, 24.4443856 60.2689868, 24.4440445 60.2690423, 24.4439174 60.269063, 24.4437579 60.2690879, 24.4435703 60.2691193, 24.4435352 60.2691252)",
22940671,,,Lehtikuusentie,residential,,,False,False,90.096,"LINESTRING (24.4460358 60.2669607, 24.4457927 60.2668972, 24.4455865 60.2668382, 24.4446157 60.2665603)",
48461640,2,1131,Lapinkyläntie,secondary,40,,False,True,140.847,"LINESTRING (24.4460358 60.2669607, 24.4459165 60.2671111, 24.4457735 60.2672969, 24.4456266 60.2675205, 24.4455145 60.2677586, 24.4454602 60.2679588, 24.4454372 60.268183)",
35470857,1,1131,Veikkolantie,tertiary,40,,True,False,47.013,"LINESTRING (24.4462351 60.2695606, 24.4463467 60.2696719, 24.4464775 60.269768, 24.4467624 60.2698836)",
617855346,1,110,Turuntie,secondary,40,roundabout,True,False,16.364,"LINESTRING (24.4462351 60.2695606, 24.4462015 60.2695934, 24.446151 60.2696204, 24.4460876 60.2696394, 24.446016 60.2696491)",
617855345,1,,Turuntie,secondary,40,roundabout,True,False,16.819,"LINESTRING (24.4458949 60.269643, 24.4458271 60.2696257, 24.4457718 60.2695997, 24.4457336 60.2695669, 24.4457156 60.2695302)",
"[684013185, 4345075]",1,110,Turuntie,secondary,40,,True,False,218.337,"LINESTRING (24.4458949 60.269643, 24.4457297 60.2696663, 24.4455971 60.2696823, 24.4453772 60.2697129, 24.4450987 60.2697692, 24.4445175 60.2698883, 24.4441846 60.2699423, 24.4440742 60.2699581, 24.4437099 60.2700104, 24.4433228 60.2700608, 24.4428721 60.2701003, 24.4424893 60.2701291, 24.4423184 60.2701548, 24.4422137 60.2701857, 24.4421338 60.2702182)",
4345069,1,110,Turuntie,secondary,40,roundabout,True,False,13.526,"LINESTRING (24.4457449 60.2694559, 24.4457934 60.2694233, 24.4458595 60.2693994, 24.4459371 60.2693866)",
81302546,1,1131,Lapinkyläntie,secondary,40,,True,False,73.93799999999999,"LINESTRING (24.4457449 60.2694559, 24.4456971 60.2693178, 24.4455068 60.2689146, 24.4455102 60.2688039)",
34601039,2,,Koskentie,residential,30,,True,False,92.02099999999999,"LINESTRING (24.4435352 60.2691252, 24.4434034 60.2692183, 24.443139 60.2693495, 24.4430501 60.2693529, 24.4429272 60.2692894, 24.4429153 60.2692438, 24.4429418 60.2692079, 24.4429512 60.2691952, 24.4429943 60.2691864, 24.4430822 60.2691739, 24.44333 60.2691482, 24.4435352 60.2691252)",
894693200,2,,Koskentie,residential,30,,False,True,114.62099999999998,"LINESTRING (24.4435352 60.2691252, 24.4435703 60.2691193, 24.4437579 60.2690879, 24.4439174 60.269063, 24.4440445 60.2690423, 24.4443856 60.2689868, 24.4444171 60.2689817, 24.444932 60.2688979, 24.4449739 60.2688911, 24.4453553 60.2688291, 24.4455102 60.2688039)",
"[544507739, 22940671]",,,"['Lehtikuusentie', 'Lehtikuusenkuja']",residential,,,False,False,177.313,"LINESTRING (24.4446157 60.2665603, 24.442927 60.2660441, 24.4424526 60.2660476, 24.4417305 60.2661603)",
24406997,,,Tuijatie,residential,,,False,True,400.52,"LINESTRING (24.4446157 60.2665603, 24.4444464 60.2668523, 24.4439434 60.2677198, 24.4438628 60.2677719, 24.443671 60.2678159, 24.4435282 60.267831, 24.4434168 60.2678507, 24.4431757 60.2678933, 24.4430253 60.267905, 24.4428838 60.2678816, 24.4428061 60.2678306, 24.4427818 60.2677947, 24.4425497 60.2674517, 24.4422579 60.2670205, 24.4420739 60.2667205, 24.4419823 60.266571, 24.4417305 60.2661603)",
22940671,,,Lehtikuusentie,residential,,,False,True,90.096,"LINESTRING (24.4446157 60.2665603, 24.4455865 60.2668382, 24.4457927 60.2668972, 24.4460358 60.2669607)",
23952318,2,,Lamminpääntie,tertiary,,,False,False,133.64700000000002,"LINESTRING (24.4381296 60.2707957, 24.4381783 60.2709277, 24.4383196 60.2717056, 24.4383781 60.2718716, 24.4384191 60.271988)",6
"[617855340, 48461644]",2,110,Turuntie,secondary,"['40', '50']",,False,False,165.692,"LINESTRING (24.4381296 60.2707957, 24.4385256 60.270734, 24.4390051 60.2706547, 24.439948 60.2704994, 24.4404865 60.2704101, 24.4409904 60.2703408)",
23952318,2,,Lamminpääntie,tertiary,,,False,False,90.269,"LINESTRING (24.4384191 60.271988, 24.4385309 60.2721709, 24.4386229 60.2723475, 24.43867 60.2725099, 24.4386826 60.2726675, 24.4386814 60.272784)",6
23952318,2,,Lamminpääntie,tertiary,,,False,True,133.647,"LINESTRING (24.4384191 60.271988, 24.4383781 60.2718716, 24.4383196 60.2717056, 24.4381783 60.2709277, 24.4381296 60.2707957)",6
23952321,,,Allastie,residential,,,False,False,89.631,"LINESTRING (24.4384191 60.271988, 24.4382529 60.2720022, 24.4381562 60.2720114, 24.4376273 60.2720585, 24.4373733 60.272042, 24.4371739 60.2719717, 24.4369491 60.2718586)",
23952309,,,Impivaarantie,tertiary,30,,False,True,166.316,"LINESTRING (24.4386814 60.272784, 24.4403579 60.2727487, 24.4411567 60.2727319, 24.4416952 60.272723)",6
23952318,2,,Lamminpääntie,tertiary,,,False,True,90.269,"LINESTRING (24.4386814 60.272784, 24.4386826 60.2726675, 24.43867 60.2725099, 24.4386229 60.2723475, 24.4385309 60.2721709, 24.4384191 60.271988)",6
23952309,,,Impivaarantie,tertiary,30,,False,False,166.316,"LINESTRING (24.4416952 60.272723, 24.4411567 60.2727319, 24.4403579 60.2727487, 24.4386814 60.272784)",6
23952309,,,Impivaarantie,tertiary,30,,False,True,198.513,"LINESTRING (24.4416952 60.272723, 24.4418746 60.272718, 24.4427656 60.2726976, 24.4430064 60.272707, 24.4432815 60.2727306, 24.4434447 60.2727568, 24.4437066 60.2728111, 24.4440385 60.2728873, 24.4443672 60.2729684, 24.4450979 60.2731525)",6
23952309,,,Impivaarantie,tertiary,30,,False,False,198.513,"LINESTRING (24.4450979 60.2731525, 24.4443672 60.2729684, 24.4440385 60.2728873, 24.4437066 60.2728111, 24.4434447 60.2727568, 24.4432815 60.2727306, 24.4430064 60.272707, 24.4427656 60.2726976, 24.4418746 60.272718, 24.4416952 60.272723)",6
23952310,,,Vartiontie,tertiary,,,False,False,118.00899999999999,"LINESTRING (24.4450979 60.2731525, 24.445193 60.2730604, 24.4457958 60.2724818, 24.446021 60.2722648, 24.4460008 60.2722031)",
23952310,,,Vartiontie,tertiary,,,False,True,118.00899999999999,"LINESTRING (24.4460008 60.2722031, 24.446021 60.2722648, 24.4457958 60.2724818, 24.445193 60.2730604, 24.4450979 60.2731525)",
23968487,,,Kisapolku,residential,,,True,False,216.509,"LINESTRING (24.4460008 60.2722031, 24.4451347 60.2721686, 24.4450335 60.2721553, 24.4449798 60.2721302, 24.4449109 60.2720397, 24.4448702 60.2719859, 24.4447004 60.2717131, 24.444658 60.2716853, 24.4446045 60.2716734, 24.4445295 60.271668, 24.4442493 60.2716816, 24.4441921 60.2716821, 24.4440434 60.2716745, 24.4433475 60.2716363, 24.4431993 60.2716163, 24.443067 60.2715815, 24.4429522 60.2715326, 24.4428649 60.2714754)",
24496583,,,Kisapolku,residential,40,,False,False,103.76500000000001,"LINESTRING (24.4428649 60.2714754, 24.4427749 60.2713702, 24.4426445 60.2711708, 24.4425869 60.2710859, 24.4425487 60.2710295, 24.4424611 60.2709003, 24.4422529 60.2705933)",
684233267,1,110,Turuntie,secondary,40,roundabout,True,False,8.102,"LINESTRING (24.4418739 60.270096, 24.4419472 60.2700987, 24.4420154 60.2701122)",
81302582,,,Kisapolku,residential,40,,True,False,36.591,"LINESTRING (24.4421038 60.2702729, 24.4421701 60.2703883, 24.4422529 60.2705933)",
617855344,1,110,Turuntie,secondary,40,roundabout,True,False,13.036,"LINESTRING (24.4421038 60.2702729, 24.4420548 60.2703035, 24.4419886 60.2703247, 24.4419121 60.2703341)",
48461647,1,110,Turuntie,secondary,40,,True,False,43.407000000000004,"LINESTRING (24.4417764 60.2703195, 24.4416558 60.2703234, 24.4409904 60.2703408)",
617855343,1,,Turuntie,secondary,40,roundabout,True,False,12.315,"LINESTRING (24.4417764 60.2703195, 24.4417176 60.2702969, 24.4416756 60.2702664, 24.4416544 60.270231)",
684233263,1,110,Turuntie,secondary,40,roundabout,True,False,9.030999999999999,"LINESTRING (24.4416544 60.270231, 24.4416574 60.2701904, 24.4416877 60.2701527)",
"[684013186, 24393829]",1,110,Turuntie,secondary,40,,True,False,215.73099999999997,"LINESTRING (24.4420154 60.2701122, 24.4422664 60.2700817, 24.4425337 60.2700291, 24.4430256 60.2699338, 24.4433561 60.2698762, 24.443872 60.2697966, 24.4440231 60.2697764, 24.4442677 60.2697437, 24.4446146 60.2696971, 24.4453913 60.2696326, 24.4455496 60.2696029, 24.4457156 60.2695302)",
617855342,1,,Turuntie,secondary,40,roundabout,True,False,14.089,"LINESTRING (24.4420154 60.2701122, 24.4420656 60.2701318, 24.4421037 60.2701572, 24.442127 60.2701867, 24.4421338 60.2702182)",
684013184,1,110,Turuntie,secondary,40,roundabout,True,False,8.508,"LINESTRING (24.4457156 60.2695302, 24.4457193 60.269492, 24.4457449 60.2694559)",
24406997,,,Tuijatie,residential,,,False,False,400.52,"LINESTRING (24.4417305 60.2661603, 24.4419823 60.266571, 24.4420739 60.2667205, 24.4422579 60.2670205, 24.4425497 60.2674517, 24.4427818 60.2677947, 24.4428061 60.2678306, 24.4428838 60.2678816, 24.4430253 60.267905, 24.4431757 60.2678933, 24.4434168 60.2678507, 24.4435282 60.267831, 24.443671 60.2678159, 24.4438628 60.2677719, 24.4439434 60.2677198, 24.4444464 60.2668523, 24.4446157 60.2665603)",
"[544507739, 22940671]",,,"['Lehtikuusenkuja', 'Lehtikuusentie']",residential,,,False,True,177.313,"LINESTRING (24.4417305 60.2661603, 24.4424526 60.2660476, 24.442927 60.2660441, 24.4446157 60.2665603)",
544507739,,,Lehtikuusenkuja,residential,,,False,False,52.441,"LINESTRING (24.4417305 60.2661603, 24.4413609 60.2662198, 24.440826 60.2663058)",
544507739,,,Lehtikuusenkuja,residential,,,False,True,52.441,"LINESTRING (24.440826 60.2663058, 24.4413609 60.2662198, 24.4417305 60.2661603)",
24407001,2,,Koskenkuja,unclassified,,,False,True,58.789,"LINESTRING (24.4423052 60.2692996, 24.4417657 60.2693882, 24.4414816 60.2694529, 24.4413133 60.2694912)",
34037037,1,,Eerikinkartanontie,tertiary,40,,True,False,30.153,"LINESTRING (24.4416877 60.2701527, 24.4416635 60.2700387, 24.4416425 60.2699733, 24.4416552 60.2698832)",
43158243,1,110,Turuntie,secondary,40,roundabout,True,False,12.453,"LINESTRING (24.4416877 60.2701527, 24.4417366 60.2701243, 24.4418007 60.2701048, 24.4418739 60.270096)",
48461645,2,11233,Eerikinkartanontie,tertiary,40,,False,True,48.025,"LINESTRING (24.4416552 60.2698832, 24.441503 60.2696355, 24.4414539 60.2695874, 24.4413954 60.2695411, 24.4413133 60.2694912)",
81302597,1,,Eerikinkartanontie,tertiary,40,,True,False,26.558,"LINESTRING (24.4416552 60.2698832, 24.4417383 60.2699635, 24.441782 60.2700058, 24.4418739 60.270096)",
675488639,1,110,Turuntie,secondary,40,roundabout,True,False,6.757,"LINESTRING (24.446016 60.2696491, 24.4459547 60.2696495, 24.4458949 60.269643)",
35470858,1,110,Turuntie,secondary,50,,True,False,74.075,"LINESTRING (24.4460809 60.2693941, 24.4462106 60.2693835, 24.4463487 60.2693722, 24.4467968 60.2693346, 24.4470171 60.2693137, 24.4474054 60.2692833)",
617855347,1,,Turuntie,secondary,40,roundabout,True,False,15.190999999999999,"LINESTRING (24.4460809 60.2693941, 24.4461591 60.269418, 24.4462165 60.2694535, 24.4462463 60.2694966)",
34601036,,,Testamenttitie,residential,,,False,False,276.47700000000003,"LINESTRING (24.4355424 60.2679304, 24.4356114 60.2678604, 24.4361947 60.2672864, 24.4366041 60.2668728, 24.4374072 60.2667404, 24.4385539 60.2665596, 24.4386717 60.2665635, 24.4391103 60.2664891)",
539420733,,11233,Eerikinkartanontie,tertiary,50,,False,False,205.10899999999998,"LINESTRING (24.4355424 60.2679304, 24.4357537 60.2679783, 24.4367382 60.2682082, 24.438077 60.2686462, 24.4388038 60.268806)",
34601036,,,Testamenttitie,residential,,,False,True,276.477,"LINESTRING (24.4391103 60.2664891, 24.4386717 60.2665635, 24.4385539 60.2665596, 24.4374072 60.2667404, 24.4366041 60.2668728, 24.4361947 60.2672864, 24.4356114 60.2678604, 24.4355424 60.2679304)",
"[48461650, 122043502, 4680535]",2,1131,Veikkolantie,tertiary,"['60', '40', '50']",,False,"[False, True]",389.985,"LINESTRING (24.4467624 60.2698836, 24.4470685 60.2699724, 24.4481827 60.2702834, 24.4483059 60.2703286, 24.4493008 60.2706934, 24.4501069 60.2711144, 24.4507855 60.2716052, 24.4511414 60.2718817, 24.4516882 60.2723066)",
175129269,1,1131,Veikkolantie,tertiary,40,,True,False,49.14,"LINESTRING (24.4467624 60.2698836, 24.4464413 60.2698114, 24.4462375 60.2697195, 24.446016 60.2696491)",
"[617855340, 48461644]",2,110,Turuntie,secondary,"['40', '50']",,False,True,165.692,"LINESTRING (24.4409904 60.2703408, 24.4404865 60.2704101, 24.439948 60.2704994, 24.4390051 60.2706547, 24.4385256 60.270734, 24.4381296 60.2707957)",
81302539,1,110,Turuntie,secondary,40,,True,False,38.763000000000005,"LINESTRING (24.4409904 60.2703408, 24.4411766 60.2703136, 24.441579 60.2702547, 24.4416544 60.270231)",
81302605,,,Käärmekuusenpolku,residential,30,,False,False,198.529,"LINESTRING (24.4388038 60.268806, 24.4391457 60.2684479, 24.439256 60.2683405, 24.4393137 60.2682855, 24.439553 60.2680574, 24.4395616 60.2680084, 24.4395465 60.2679476, 24.4392071 60.2674061, 24.4390775 60.2674267, 24.4386821 60.2674849)",
539420733,,11233,Eerikinkartanontie,tertiary,50,,False,False,158.423,"LINESTRING (24.4388038 60.268806, 24.4390152 60.2688506, 24.4392403 60.2688987, 24.4394084 60.2689357, 24.4399782 60.269072, 24.4401442 60.2691174, 24.4405869 60.2692447, 24.4411796 60.2694457, 24.4413133 60.2694912)",
539420733,,11233,Eerikinkartanontie,tertiary,50,,False,True,205.10900000000004,"LINESTRING (24.4388038 60.268806, 24.438077 60.2686462, 24.4367382 60.2682082, 24.4357537 60.2679783, 24.4355424 60.2679304)",
23968492,,,Iltatuulentie,residential,,,False,True,170.14700000000002,"LINESTRING (24.4507826 60.2682799, 24.4502951 60.2678307, 24.4491475 60.2670636, 24.4490635 60.2670139)",
81302605,,,Käärmekuusenpolku,residential,30,,False,True,198.529,"LINESTRING (24.4386821 60.2674849, 24.4390775 60.2674267, 24.4392071 60.2674061, 24.4395465 60.2679476, 24.4395616 60.2680084, 24.439553 60.2680574, 24.4393137 60.2682855, 24.439256 60.2683405, 24.4391457 60.2684479, 24.4388038 60.268806)",
24496583,,,Kisapolku,residential,40,,False,True,103.76499999999999,"LINESTRING (24.4422529 60.2705933, 24.4424611 60.2709003, 24.4425487 60.2710295, 24.4425869 60.2710859, 24.4426445 60.2711708, 24.4427749 60.2713702, 24.4428649 60.2714754)",
81302567,,,Kisapolku,residential,40,,True,False,34.614999999999995,"LINESTRING (24.4422529 60.2705933, 24.4420654 60.2704206, 24.4419121 60.2703341)",
23952321,,,Allastie,residential,,,False,True,89.631,"LINESTRING (24.4369491 60.2718586, 24.4371739 60.2719717, 24.4373733 60.272042, 24.4376273 60.2720585, 24.4381562 60.2720114, 24.4382529 60.2720022, 24.4384191 60.271988)",
81302590,1,110,Turuntie,secondary,50,,True,False,68.811,"LINESTRING (24.4474054 60.2692833, 24.4470296 60.2693509, 24.4468018 60.2693819, 24.4465333 60.2694122, 24.4464143 60.269435, 24.4462463 60.2694966)",
227955885,,,Itätuulenkuja,residential,,,False,True,78.469,"LINESTRING (24.4488834 60.2682955, 24.4482888 60.2680888, 24.4478235 60.2679293, 24.4477156 60.2678923)",
24407001,2,,Koskenkuja,unclassified,,,False,False,58.789,"LINESTRING (24.4413133 60.2694912, 24.4414816 60.2694529, 24.4417657 60.2693882, 24.4423052 60.2692996)",
48461645,2,11233,Eerikinkartanontie,tertiary,40,,False,False,48.025,"LINESTRING (24.4413133 60.2694912, 24.4413954 60.2695411, 24.4414539 60.2695874, 24.441503 60.2696355, 24.4416552 60.2698832)",
539420733,,11233,Eerikinkartanontie,tertiary,50,,False,True,158.423,"LINESTRING (24.4413133 60.2694912, 24.4411796 60.2694457, 24.4405869 60.2692447, 24.4401442 60.2691174, 24.4399782 60.269072, 24.4394084 60.2689357, 24.4392403 60.2688987, 24.4390152 60.2688506, 24.4388038 60.268806)",
