osmid,name,highway,oneway,reversed,length,geometry,maxspeed
"[5217444, 1094498189]",Pyhäjärventie,tertiary,False,True,145.02100000000002,"LINESTRING (22.3510742 61.0488302, 22.3508348 61.0487162, 22.3503268 61.0484255, 22.3501259 61.0483105, 22.3497073 61.0480697, 22.3493153 61.0478431)",
45391939,Vimmolantie,residential,False,False,121.40499999999999,"LINESTRING (22.3397922 61.0469691, 22.3399782 61.0470475, 22.3404771 61.0472788, 22.3414073 61.0477308)",
111800905,Rantatie,tertiary,False,False,76.19900000000001,"LINESTRING (22.3397922 61.0469691, 22.3393722 61.0471818, 22.3390653 61.0474029, 22.3389218 61.0475064)",40
111800905,Rantatie,tertiary,False,True,42.423,"LINESTRING (22.3397922 61.0469691, 22.3400939 61.0468456, 22.3404046 61.0467291)",40
5217444,Pyhäjärventie,tertiary,False,False,178.093,"LINESTRING (22.344722 61.045224, 22.344872 61.0453285, 22.345383 61.0456054, 22.3456768 61.0457823, 22.3459224 61.04592, 22.3467066 61.0463483, 22.3468674 61.046442)",
111800905,Rantatie,tertiary,False,False,74.34,"LINESTRING (22.344722 61.045224, 22.3444422 61.0452956, 22.3435698 61.0455909)",40
111800905,Rantatie,tertiary,False,False,42.204,"LINESTRING (22.3368475 61.0484761, 22.3364617 61.0485572, 22.3361361 61.0486354)",40
111800905,Rantatie,tertiary,False,True,160.95700000000002,"LINESTRING (22.3368475 61.0484761, 22.3375364 61.0483213, 22.3379563 61.0481981, 22.3383672 61.0479922, 22.3385962 61.0478206, 22.3387954 61.0476195, 22.3389218 61.0475064)",40
346767105,Lehmuuntie,residential,False,False,82.89699999999999,"LINESTRING (22.3368475 61.0484761, 22.3368001 61.0484223, 22.3364341 61.0480189, 22.3362215 61.047795)",
346767105,Lehmuuntie,residential,False,False,23.231,"LINESTRING (22.3362215 61.047795, 22.3360194 61.0476104)",
45417562,,residential,False,False,120.062,"LINESTRING (22.3362215 61.047795, 22.3364863 61.0477015, 22.336811 61.0475379, 22.3370254 61.047433, 22.3377906 61.047031)",
346767105,Lehmuuntie,residential,False,True,82.897,"LINESTRING (22.3362215 61.047795, 22.3364341 61.0480189, 22.3368001 61.0484223, 22.3368475 61.0484761)",
45391939,Vimmolantie,residential,False,False,68.131,"LINESTRING (22.3418189 61.047983, 22.3426611 61.0484404)",
45391939,Vimmolantie,residential,False,True,35.739,"LINESTRING (22.3418189 61.047983, 22.3414073 61.0477308)",
45391943,Pekantie,residential,False,False,80.495,"LINESTRING (22.3418189 61.047983, 22.341268 61.048656)",
45391939,Vimmolantie,residential,False,False,62.798,"LINESTRING (22.3431144 61.0487078, 22.3439037 61.0491237)",
45391939,Vimmolantie,residential,False,True,38.463,"LINESTRING (22.3431144 61.0487078, 22.3426611 61.0484404)",
45391941,Kallentie,residential,False,False,90.771,"LINESTRING (22.3431144 61.0487078, 22.342522 61.0494721)",
45391939,Vimmolantie,residential,False,False,12.437,"LINESTRING (22.3444524 61.0494635, 22.3445989 61.04955)",
45391939,Vimmolantie,residential,False,True,47.957,"LINESTRING (22.3444524 61.0494635, 22.3439037 61.0491237)",
45391942,Toivontie,residential,False,False,76.72,"LINESTRING (22.3444524 61.0494635, 22.3439669 61.0501122)",
45391939,Vimmolantie,residential,False,True,79.131,"LINESTRING (22.3455839 61.0500783, 22.3445989 61.04955)",
45391940,Kleemolantie,residential,False,False,113.78299999999999,"LINESTRING (22.3474139 61.0483416, 22.3480014 61.0481109, 22.3481291 61.0480638, 22.3487408 61.047838, 22.3488969 61.0477804, 22.3490726 61.0477076)",
45391941,Kallentie,residential,False,True,90.771,"LINESTRING (22.342522 61.0494721, 22.3431144 61.0487078)",
45391942,Toivontie,residential,False,True,76.72,"LINESTRING (22.3439669 61.0501122, 22.3444524 61.0494635)",
45391943,Pekantie,residential,False,True,80.495,"LINESTRING (22.341268 61.048656, 22.3418189 61.047983)",
45392032,Vainiintie,residential,False,False,42.609,"LINESTRING (22.3361361 61.0486354, 22.336189 61.048685, 22.336537 61.0489657)",
111800905,Rantatie,tertiary,False,True,42.204,"LINESTRING (22.3361361 61.0486354, 22.3364617 61.0485572, 22.3368475 61.0484761)",40
45392032,Vainiintie,residential,False,True,75.371,"LINESTRING (22.338637 61.0500602, 22.3376516 61.0495786)",
45417558,Tuulimyllyntie,residential,False,False,81.03299999999999,"LINESTRING (22.3389218 61.0475064, 22.3387209 61.0474435, 22.3385024 61.0473751, 22.3382727 61.0472641, 22.3377906 61.047031)",
