osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,bridge
669361824,Kellosalmentie,tertiary,False,True,95.26499999999999,"LINESTRING (25.278185 61.3509737, 25.2781682 61.3510706, 25.2781472 61.3513432, 25.2781453 61.351491, 25.2781919 61.3516676, 25.278275 61.3518235)",,,,
669473284,Keskustie,tertiary,False,False,63.217,"LINESTRING (25.278185 61.3509737, 25.2784252 61.3509606, 25.2786557 61.3509429, 25.2789456 61.3508969, 25.2793147 61.3508167)",2,14169,50,
669473284,Keskustie,tertiary,False,True,215.491,"LINESTRING (25.278185 61.3509737, 25.2779217 61.3509784, 25.2776889 61.3509714, 25.2775647 61.3509643, 25.2774478 61.3509513, 25.2773309 61.3509284, 25.277218 61.3509006, 25.2769064 61.3508148, 25.2768012 61.3507806, 25.2766218 61.3507189, 25.2759398 61.3504586, 25.2758566 61.350422, 25.2755606 61.3503174, 25.2752891 61.3502458, 25.2751935 61.350223, 25.2749007 61.3501617, 25.2747668 61.350138, 25.2746649 61.35012)",2,14169,50,
"[669361824, 21830076, 669361823]",Kellosalmentie,tertiary,False,False,303.99299999999994,"LINESTRING (25.2768391 61.3549493, 25.2769075 61.3547259, 25.2769896 61.354557, 25.2771497 61.354379, 25.277374 61.3542215, 25.2776612 61.3540468, 25.277805 61.3539537, 25.2778611 61.3538842, 25.2778855 61.3537884, 25.2778948 61.3536869, 25.2779018 61.3536042, 25.2779461 61.3534631, 25.2780233 61.3533313, 25.2781912 61.3530439, 25.2782645 61.3528505, 25.2783311 61.3526475, 25.2783708 61.3523718)",,,,yes
"[182043745, 38098135]",Kirkkotie,tertiary,False,True,162.23600000000002,"LINESTRING (25.2768391 61.3549493, 25.2765242 61.3549441, 25.2761176 61.3549232, 25.2755911 61.3548953, 25.2748288 61.3547889, 25.2743393 61.3547051, 25.2739004 61.3546167)",2,3143,"['60', '40']",
1103240596,Kellosalmentie,tertiary,False,True,38.309,"LINESTRING (25.2768391 61.3549493, 25.2768943 61.3551379, 25.2769822 61.3552861)",2,,40,
21830084,Tammitie,residential,False,True,146.147,"LINESTRING (25.2783708 61.3523718, 25.2785723 61.35237, 25.2787792 61.3523486, 25.2803479 61.3519654, 25.2808188 61.3518134)",,,,
669361824,Kellosalmentie,tertiary,False,False,61.382999999999996,"LINESTRING (25.2783708 61.3523718, 25.2783648 61.3521675, 25.2783377 61.3519583, 25.278275 61.3518235)",,,,
"[669361824, 21830076, 669361823]",Kellosalmentie,tertiary,False,True,303.99299999999994,"LINESTRING (25.2783708 61.3523718, 25.2783311 61.3526475, 25.2782645 61.3528505, 25.2781912 61.3530439, 25.2780233 61.3533313, 25.2779461 61.3534631, 25.2779018 61.3536042, 25.2778948 61.3536869, 25.2778855 61.3537884, 25.2778611 61.3538842, 25.277805 61.3539537, 25.2776612 61.3540468, 25.277374 61.3542215, 25.2771497 61.354379, 25.2769896 61.354557, 25.2769075 61.3547259, 25.2768391 61.3549493)",,,,yes
"[182043745, 38098135]",Kirkkotie,tertiary,False,False,162.236,"LINESTRING (25.2739004 61.3546167, 25.2743393 61.3547051, 25.2748288 61.3547889, 25.2755911 61.3548953, 25.2761176 61.3549232, 25.2765242 61.3549441, 25.2768391 61.3549493)",2,3143,"['60', '40']",
"[669361827, 669361828, 32663092]",Kirkkotie,tertiary,False,True,427.666,"LINESTRING (25.2739004 61.3546167, 25.2734289 61.3544581, 25.2732338 61.354369, 25.2730631 61.3542761, 25.2729075 61.3541679, 25.2727642 61.3540636, 25.272506 61.3538668, 25.2724022 61.3537667, 25.2723309 61.3536822, 25.2722001 61.3534754, 25.272147 61.3533334, 25.2721031 61.3531537, 25.2720593 61.3528028, 25.2719974 61.3524674, 25.271879 61.3521253, 25.2717788 61.3519222, 25.2716221 61.3517225, 25.2714229 61.3515398, 25.2711882 61.3513571, 25.2709674 61.3511802)",2,3143,60,yes
21830082,Vaahteratie,residential,False,False,56.144999999999996,"LINESTRING (25.2808906 61.3504595, 25.2810253 61.3505433, 25.2815798 61.350841)",,,,
