osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,bridge,junction,area
"[231135552, 480652275, 480652276]",True,"['1', '2']",167,Lahdentie,secondary,False,136.76,"LINESTRING (25.7287479 60.8084402, 25.7286273 60.8081119, 25.7286071 60.8079487, 25.728581 60.8077345, 25.7285723 60.8075921, 25.7285676 60.8075038, 25.7286061 60.8072169)",,,,
1119083975,False,2,167,Artjärventie,secondary,False,48.587,"LINESTRING (25.7296954 60.8017402, 25.7305864 60.8017849)",50,,,
231135545,True,1,167,Artjärventie,secondary,False,42.334,"LINESTRING (25.7296954 60.8017402, 25.7292724 60.801729, 25.7291863 60.8017329, 25.7290604 60.8017615, 25.7289644 60.8018053)",50,,,
19023778,False,2,167,Artjärventie,secondary,True,71.273,"LINESTRING (25.7318988 60.8018158, 25.7305864 60.8017849)",50,,,
19023778,False,2,167,Artjärventie,secondary,False,168.041,"LINESTRING (25.7318988 60.8018158, 25.7345837 60.8018892, 25.7349918 60.8019004)",50,,,
1033809890,False,2,,Kehräämöntie,residential,True,64.209,"LINESTRING (25.7318988 60.8018158, 25.7319447 60.8017536, 25.7319762 60.8016952, 25.7320995 60.8013457, 25.7321396 60.8012514)",40,,,
19023777,False,2,172,Artjärventie,secondary,False,143.572,"LINESTRING (25.7360215 60.8019253, 25.7364408 60.8019386, 25.7386647 60.8019919)",50,,,
19023778,False,2,167,Artjärventie,secondary,True,55.92699999999999,"LINESTRING (25.7360215 60.8019253, 25.7353569 60.8019071, 25.7349918 60.8019004)",50,,,
941457813,False,2,167,Pakaantie,secondary,False,110.513,"LINESTRING (25.7360215 60.8019253, 25.7361008 60.801794, 25.7362095 60.8015798, 25.7363369 60.8014535, 25.7364188 60.8013732, 25.7365715 60.8012811, 25.7367027 60.8011866, 25.7368861 60.8010382)",50,,,
22475528,True,1,,Puistotie,tertiary,False,8.438,"LINESTRING (25.7285772 60.8054491, 25.7287326 60.8054455)",40,,,
180377194,True,1,167,Lahdentie,secondary,False,87.434,"LINESTRING (25.7285772 60.8054491, 25.7285749 60.8053371, 25.728572 60.8051958, 25.7285937 60.8049425, 25.7286486 60.8046643)",50,,,
75873782,False,2,,Orionaukio,residential,False,9.171,"LINESTRING (25.7331267 60.8060082, 25.7330386 60.8060786)",40,,,
180377209,True,1,,Puistotie,tertiary,False,23.299,"LINESTRING (25.7331267 60.8060082, 25.7334932 60.8061175)",40,,,
180377204,False,2,,Orionaukio,residential,False,51.059999999999995,"LINESTRING (25.7331267 60.8060082, 25.7331869 60.8059667, 25.7333118 60.8058804, 25.7334949 60.8057581, 25.7336243 60.8056684, 25.7336701 60.8056333)",40,,,
52292563,True,2,,Puistotie,tertiary,False,50.232,"LINESTRING (25.7342712 60.806346, 25.733422 60.8061657)",40,,,
52292571,False,2,,Puistotie,tertiary,False,22.815,"LINESTRING (25.7342712 60.806346, 25.734604 60.8064715)",40,,,
19023778,False,2,167,Artjärventie,secondary,False,55.92699999999999,"LINESTRING (25.7349918 60.8019004, 25.7353569 60.8019071, 25.7360215 60.8019253)",50,,,
19023778,False,2,167,Artjärventie,secondary,True,168.041,"LINESTRING (25.7349918 60.8019004, 25.7345837 60.8018892, 25.7318988 60.8018158)",50,,,
"[1142163571, 51684847]",False,2,,Erkontie,tertiary,True,141.67999999999998,"LINESTRING (25.7349918 60.8019004, 25.7349233 60.80204, 25.7348863 60.8021253, 25.7348002 60.8022543, 25.7345632 60.8024662, 25.7344562 60.8025618, 25.7342332 60.8027818, 25.7341355 60.8028717, 25.7339898 60.8030696)",40,,,
19023778,False,2,167,Artjärventie,secondary,False,71.273,"LINESTRING (25.7305864 60.8017849, 25.7318988 60.8018158)",50,,,
1119083975,False,2,167,Artjärventie,secondary,True,48.587,"LINESTRING (25.7305864 60.8017849, 25.7296954 60.8017402)",50,,,
"[886550936, 22490310, 886550935]",False,2,,Tullintie,residential,False,351.4629999999999,"LINESTRING (25.7305864 60.8017849, 25.7305699 60.8018756, 25.7304112 60.8020988, 25.7303575 60.8023628, 25.7303548 60.8024205, 25.7303575 60.8030603, 25.7303942 60.8031939, 25.730454 60.8032523, 25.7305649 60.8032673, 25.7312727 60.8032187, 25.7316861 60.8031998, 25.731741 60.8031973, 25.731887 60.8031906, 25.73235 60.8031665, 25.7326826 60.8031616, 25.7329392 60.8031762, 25.7331485 60.8031966, 25.7332762 60.803209, 25.7337006 60.8032627, 25.7338376 60.8032742)",40,,,
51684847,False,2,,Erkontie,tertiary,False,24.202,"LINESTRING (25.7338376 60.8032742, 25.7339898 60.8030696)",40,,,
"[195820160, 51684846, 51684847]",False,2,,Erkontie,tertiary,True,54.903000000000006,"LINESTRING (25.7338376 60.8032742, 25.7337945 60.8033342, 25.7337867 60.8033451, 25.7335419 60.8036958, 25.7334991 60.8037392)",40,yes,,
"[886550936, 22490310, 886550935]",False,2,,Tullintie,residential,True,351.46299999999997,"LINESTRING (25.7338376 60.8032742, 25.7337006 60.8032627, 25.7332762 60.803209, 25.7331485 60.8031966, 25.7329392 60.8031762, 25.7326826 60.8031616, 25.73235 60.8031665, 25.731887 60.8031906, 25.731741 60.8031973, 25.7316861 60.8031998, 25.7312727 60.8032187, 25.7305649 60.8032673, 25.730454 60.8032523, 25.7303942 60.8031939, 25.7303575 60.8030603, 25.7303548 60.8024205, 25.7303575 60.8023628, 25.7304112 60.8020988, 25.7305699 60.8018756, 25.7305864 60.8017849)",40,,,
22490319,False,,,Matintie,residential,False,141.521,"LINESTRING (25.730902 60.8042891, 25.731266 60.8040473, 25.731489 60.803949, 25.731671 60.8039126, 25.7318401 60.8038959, 25.7320916 60.8038885, 25.7323201 60.8039395, 25.732529 60.8040152, 25.7329047 60.804155, 25.7329747 60.8041813)",,,,
22490319,False,,,Matintie,residential,True,141.52100000000002,"LINESTRING (25.7329747 60.8041813, 25.7329047 60.804155, 25.732529 60.8040152, 25.7323201 60.8039395, 25.7320916 60.8038885, 25.7318401 60.8038959, 25.731671 60.8039126, 25.731489 60.803949, 25.731266 60.8040473, 25.730902 60.8042891)",,,,
195820160,False,,,Erkontie,tertiary,False,57.016000000000005,"LINESTRING (25.7329747 60.8041813, 25.7330519 60.8041305, 25.7331527 60.8040581, 25.7332047 60.8040248, 25.733422 60.8038316, 25.7334991 60.8037392)",40,,,
195820160,False,,,Erkontie,tertiary,True,192.975,"LINESTRING (25.7329747 60.8041813, 25.7328807 60.8042439, 25.7328244 60.8042831, 25.7327507 60.8043303, 25.7319035 60.8048727, 25.7318678 60.8048931, 25.7318211 60.8049197, 25.7317167 60.8049938, 25.7316443 60.805043, 25.7315957 60.8050759, 25.7310246 60.8054267, 25.7309357 60.8054847, 25.730839 60.8055678)",40,,,
22490545,False,,,Rantatie,residential,False,492.913,"LINESTRING (25.7334991 60.8037392, 25.7336084 60.80375, 25.7339718 60.8037617, 25.7341676 60.8037786, 25.7345619 60.8038112, 25.7347817 60.8038435, 25.734891 60.8038701, 25.7350967 60.8039346, 25.7355118 60.8040918, 25.7359992 60.8042822, 25.7360877 60.8043145, 25.7383906 60.8052203, 25.7395718 60.8056943, 25.7408723 60.8062043)",40,,,
"[195820160, 51684846, 51684847]",False,2,,Erkontie,tertiary,False,54.903,"LINESTRING (25.7334991 60.8037392, 25.7335419 60.8036958, 25.7337867 60.8033451, 25.7337945 60.8033342, 25.7338376 60.8032742)",40,yes,,
195820160,False,,,Erkontie,tertiary,True,57.016000000000005,"LINESTRING (25.7334991 60.8037392, 25.733422 60.8038316, 25.7332047 60.8040248, 25.7331527 60.8040581, 25.7330519 60.8041305, 25.7329747 60.8041813)",40,,,
51684847,False,2,,Erkontie,tertiary,True,24.202,"LINESTRING (25.7339898 60.8030696, 25.7338376 60.8032742)",40,,,
22490548,False,,,Käkeläntie,residential,False,149.412,"LINESTRING (25.7339898 60.8030696, 25.7341412 60.8030858, 25.7346549 60.803141, 25.7348113 60.8031592, 25.7355092 60.8032319, 25.7359045 60.803273, 25.7364124 60.8033306, 25.7366818 60.8033535)",40,,,
"[1142163571, 51684847]",False,2,,Erkontie,tertiary,False,141.68,"LINESTRING (25.7339898 60.8030696, 25.7341355 60.8028717, 25.7342332 60.8027818, 25.7344562 60.8025618, 25.7345632 60.8024662, 25.7348002 60.8022543, 25.7348863 60.8021253, 25.7349233 60.80204, 25.7349918 60.8019004)",40,,,
22490548,False,,,Käkeläntie,residential,False,87.05199999999999,"LINESTRING (25.7366818 60.8033535, 25.7371046 60.803395, 25.737612 60.8034424, 25.7377089 60.8034514, 25.7382597 60.8034961)",40,,,
22490548,False,,,Käkeläntie,residential,True,149.41199999999998,"LINESTRING (25.7366818 60.8033535, 25.7364124 60.8033306, 25.7359045 60.803273, 25.7355092 60.8032319, 25.7348113 60.8031592, 25.7346549 60.803141, 25.7341412 60.8030858, 25.7339898 60.8030696)",40,,,
22490550,False,2,,Kärrytie,residential,False,167.178,"LINESTRING (25.7366818 60.8033535, 25.7367669 60.8031105, 25.7368902 60.8027833, 25.7369296 60.8027246, 25.7370546 60.8026353, 25.7371616 60.8026184, 25.7372663 60.8026185, 25.737425 60.8026207, 25.7382976 60.8026286, 25.7385953 60.8026283)",40,,,
22490548,False,,,Käkeläntie,residential,False,126.70899999999999,"LINESTRING (25.739876 60.8036251, 25.7399665 60.8036311, 25.7421907 60.8037787)",40,,,
22490548,False,,,Käkeläntie,residential,True,88.84599999999999,"LINESTRING (25.739876 60.8036251, 25.7383945 60.8035102, 25.7382597 60.8034961)",40,,,
22490555,False,,,Pitsitie,residential,False,110.576,"LINESTRING (25.739876 60.8036251, 25.7398932 60.8035731, 25.7401275 60.8026383)",40,,,
44523209,False,,,Pitsitie,residential,True,78.88,"LINESTRING (25.739876 60.8036251, 25.7398591 60.8036678, 25.7397563 60.8043318)",40,,,
22490550,False,2,,Kärrytie,residential,False,123.762,"LINESTRING (25.7401275 60.8026383, 25.7424085 60.8026642)",40,,,
22490550,False,2,,Kärrytie,residential,True,83.137,"LINESTRING (25.7401275 60.8026383, 25.7399805 60.802636, 25.7388879 60.802627, 25.7386846 60.8026254, 25.7385953 60.8026283)",40,,,
22490555,False,,,Pitsitie,residential,True,110.576,"LINESTRING (25.7401275 60.8026383, 25.7398932 60.8035731, 25.739876 60.8036251)",40,,,
22490550,False,2,,Kärrytie,residential,False,83.13699999999999,"LINESTRING (25.7385953 60.8026283, 25.7386846 60.8026254, 25.7388879 60.802627, 25.7399805 60.802636, 25.7401275 60.8026383)",40,,,
22490550,False,2,,Kärrytie,residential,True,167.178,"LINESTRING (25.7385953 60.8026283, 25.7382976 60.8026286, 25.737425 60.8026207, 25.7372663 60.8026185, 25.7371616 60.8026184, 25.7370546 60.8026353, 25.7369296 60.8027246, 25.7368902 60.8027833, 25.7367669 60.8031105, 25.7366818 60.8033535)",40,,,
22490557,False,,,Kärrysepäntie,unclassified,False,70.89,"LINESTRING (25.7385953 60.8026283, 25.7385949 60.8025376, 25.7386182 60.8023278, 25.7386584 60.8020767, 25.7386647 60.8019919)",,,,
19023777,False,2,172,Artjärventie,secondary,False,212.382,"LINESTRING (25.7386647 60.8019919, 25.7393774 60.8020166, 25.7421627 60.8020979, 25.7425725 60.8021099)",50,,,
19023777,False,2,172,Artjärventie,secondary,True,143.572,"LINESTRING (25.7386647 60.8019919, 25.7364408 60.8019386, 25.7360215 60.8019253)",50,,,
22490557,False,,,Kärrysepäntie,unclassified,True,70.89,"LINESTRING (25.7386647 60.8019919, 25.7386584 60.8020767, 25.7386182 60.8023278, 25.7385949 60.8025376, 25.7385953 60.8026283)",,,,
19023777,False,2,172,Artjärventie,secondary,True,212.382,"LINESTRING (25.7425725 60.8021099, 25.7421627 60.8020979, 25.7393774 60.8020166, 25.7386647 60.8019919)",50,,,
22490558,False,,,Lemmentie,residential,False,62.274,"LINESTRING (25.7425725 60.8021099, 25.7425475 60.8021901, 25.7424085 60.8026642)",,,,
22490550,False,2,,Kärrytie,residential,True,123.762,"LINESTRING (25.7424085 60.8026642, 25.7401275 60.8026383)",40,,,
22490558,False,,,Lemmentie,residential,True,62.274,"LINESTRING (25.7424085 60.8026642, 25.7425475 60.8021901, 25.7425725 60.8021099)",,,,
"[897290536, 22475893]",False,,,Erkontie,residential,False,210.331,"LINESTRING (25.7316732 60.8071442, 25.7313437 60.806927, 25.731134 60.8068067, 25.7309998 60.8067445, 25.7305903 60.8066071, 25.7302381 60.8064834, 25.7300982 60.8064217, 25.7300331 60.8063781, 25.7300051 60.806303, 25.7300097 60.806237, 25.7300704 60.8061392, 25.7301917 60.8060118, 25.7305067 60.8057751, 25.7306298 60.8056879)",,,,
22475893,False,,,Erkontie,residential,True,94.86599999999999,"LINESTRING (25.7316732 60.8071442, 25.7317266 60.807211, 25.7323285 60.8076252, 25.7324585 60.8077115, 25.7326446 60.8078513)",,,,
92933591,False,,,Kirkkokuja,residential,False,57.455,"LINESTRING (25.7316732 60.8071442, 25.7320044 60.8070161, 25.7323977 60.8067719)",,,,
22475893,False,,,Erkontie,residential,False,94.866,"LINESTRING (25.7326446 60.8078513, 25.7324585 60.8077115, 25.7323285 60.8076252, 25.7317266 60.807211, 25.7316732 60.8071442)",,,,
29544810,False,,,Myllykuja,residential,False,116.30799999999999,"LINESTRING (25.7247198 60.8066275, 25.7247247 60.8066924, 25.7247462 60.8068895, 25.7247725 60.8071966, 25.7247968 60.807622, 25.7247999 60.8076727)",,,,
897290537,False,2,,Niementie,residential,False,140.20000000000002,"LINESTRING (25.7247198 60.8066275, 25.725037 60.8066049, 25.7256661 60.8065576, 25.7270671 60.8064199, 25.7272482 60.80638)",40,,,
1177928063,False,,,Rataskuja,residential,False,60.564,"LINESTRING (25.7247198 60.8066275, 25.72465 60.806509, 25.7244902 60.8060949)",,,,
"[29544811, 439209916]",False,2,,Kuohutie,residential,False,199.60999999999999,"LINESTRING (25.7272482 60.80638, 25.7273059 60.8064398, 25.7273714 60.8064858, 25.7273829 60.8069374, 25.7273955 60.8072197, 25.7274097 60.8075376, 25.7274197 60.8077626, 25.7274253 60.8078869, 25.7274374 60.8081585)",40,,,
38420914,False,2,,Niementie,residential,False,99.05899999999998,"LINESTRING (25.7272482 60.80638, 25.7273199 60.8063493, 25.7273656 60.8063062, 25.7273869 60.8062482, 25.7273972 60.8061543, 25.7274234 60.8059159, 25.7274295 60.8058599, 25.7274368 60.8057482, 25.7274583 60.8057243, 25.7275462 60.8056262, 25.7276832 60.8055477)",40,,,
897290537,False,2,,Niementie,residential,True,140.20000000000002,"LINESTRING (25.7272482 60.80638, 25.7270671 60.8064199, 25.7256661 60.8065576, 25.725037 60.8066049, 25.7247198 60.8066275)",40,,,
38420914,False,2,,Niementie,residential,True,99.059,"LINESTRING (25.7276832 60.8055477, 25.7275462 60.8056262, 25.7274583 60.8057243, 25.7274368 60.8057482, 25.7274295 60.8058599, 25.7274234 60.8059159, 25.7273972 60.8061543, 25.7273869 60.8062482, 25.7273656 60.8063062, 25.7273199 60.8063493, 25.7272482 60.80638)",40,,,
60209504,True,1,,Niementie,residential,False,51.088,"LINESTRING (25.7276832 60.8055477, 25.7277679 60.8055059, 25.7279033 60.8054826, 25.7279895 60.8054767, 25.7281986 60.8054623, 25.7283523 60.8054557, 25.7283975 60.8054537, 25.7285772 60.8054491)",40,,,
176740595,False,2,,Koskipuisto,residential,False,41.979,"LINESTRING (25.7276832 60.8055477, 25.7275897 60.8054864, 25.7275419 60.8054489, 25.7272512 60.8052346)",40,,,
29544810,False,,,Myllykuja,residential,True,116.30799999999999,"LINESTRING (25.7247999 60.8076727, 25.7247968 60.807622, 25.7247725 60.8071966, 25.7247462 60.8068895, 25.7247247 60.8066924, 25.7247198 60.8066275)",,,,
"[29544811, 439209916]",False,2,,Kuohutie,residential,True,199.60999999999999,"LINESTRING (25.7274374 60.8081585, 25.7274253 60.8078869, 25.7274197 60.8077626, 25.7274097 60.8075376, 25.7273955 60.8072197, 25.7273829 60.8069374, 25.7273714 60.8064858, 25.7273059 60.8064398, 25.7272482 60.80638)",40,,,
22490548,False,,,Käkeläntie,residential,True,126.70899999999999,"LINESTRING (25.7421907 60.8037787, 25.7399665 60.8036311, 25.739876 60.8036251)",40,,,
134546546,False,2,,Lemmentie,residential,True,66.2,"LINESTRING (25.7421907 60.8037787, 25.7422058 60.8037078, 25.7423162 60.8031865)",40,,,
