osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width
23087390,2,Kauppatie,residential,40,False,True,61.325,"LINESTRING (30.1537924 62.7987989, 30.152626 62.7986579)",,
"[980581822, 23087390]",2,Kauppatie,residential,40,False,"[False, True]",94.561,"LINESTRING (30.1537924 62.7987989, 30.1539316 62.7988133, 30.1547539 62.7989361, 30.1548663 62.7989557, 30.154961 62.7989691, 30.1550752 62.7989983, 30.1552734 62.7990258, 30.1553673 62.7990382, 30.1555575 62.7990624)",,
28152043,2,Kunnantie,residential,30,False,False,28.268,"LINESTRING (30.1537924 62.7987989, 30.1537543 62.7988654, 30.1536168 62.7990399)",,
28152043,2,Kunnantie,residential,30,False,True,154.28300000000002,"LINESTRING (30.1526875 62.8003605, 30.1533011 62.7994479, 30.1534238 62.7992893, 30.1536168 62.7990399)",,
23087390,2,Kauppatie,residential,40,False,False,61.325,"LINESTRING (30.152626 62.7986579, 30.1537924 62.7987989)",,
23087390,2,Kauppatie,residential,40,False,True,106.908,"LINESTRING (30.152626 62.7986579, 30.1518668 62.7985302, 30.1506406 62.7983408)",,
28152044,2,Tykkitie,residential,30,False,False,292.60699999999997,"LINESTRING (30.152626 62.7986579, 30.1526659 62.7985771, 30.1527156 62.7984763, 30.1528212 62.7980304, 30.1528836 62.7975752, 30.1528791 62.7972396, 30.1529504 62.7963034, 30.1529624 62.7961619, 30.1530255 62.7960385)",,
28152045,2,Harjupolku,residential,30,False,False,60.658,"LINESTRING (30.158137 62.7950588, 30.1579152 62.7949931, 30.15785 62.79498, 30.1570649 62.7948221)",,
325906599,2,Tornitie,residential,30,False,True,179.249,"LINESTRING (30.158137 62.7950588, 30.1586035 62.7951914, 30.158585 62.7954195, 30.1585769 62.7955199, 30.1586636 62.7957687, 30.158921 62.79654)",,
"[906890760, 826581473, 906890759]","['2', '3']",Enontie,secondary,"['40', '50']",False,True,464.601,"LINESTRING (30.158137 62.7950588, 30.1580977 62.7951332, 30.1577614 62.7957696, 30.1575625 62.796152, 30.1573441 62.7965252, 30.1571047 62.7969603, 30.156791 62.7974666, 30.1567136 62.797578, 30.1566245 62.7976865, 30.1564475 62.79791, 30.156263 62.7981631, 30.1560457 62.7984586, 30.155693 62.7988988, 30.1556489 62.7989529, 30.1555575 62.7990624)",514,
