osmid,oneway,name,highway,maxspeed,width,reversed,length,geometry,lanes,junction,access
"[21081120, 332402667, 316713564, 36729011]",False,Annankatu,residential,30,"['8.9', '10']",False,139.05700000000004,"LINESTRING (24.939344 60.1651348, 24.9393282 60.165146, 24.9392584 60.1651958, 24.938112 60.1660127, 24.9380186 60.1660792, 24.9379729 60.1661118, 24.9379056 60.1661604)",,,
"[21081120, 29064946, 317000781, 317000782]",False,Annankatu,residential,30,8.9,True,105.996,"LINESTRING (24.939344 60.1651348, 24.9393598 60.1651235, 24.939421 60.1650799, 24.9401197 60.1645745, 24.9402438 60.1644847, 24.9403199 60.1644297, 24.9403704 60.1643931, 24.9404286 60.164349)",,,
"[76334538, 76334539, 42919373, 217644146]",False,Bulevardi,tertiary,30,,False,157.43200000000002,"LINESTRING (24.939344 60.1651348, 24.9394949 60.1651875, 24.939548 60.165206, 24.9404777 60.1655307, 24.9407682 60.1656322, 24.9409864 60.1657084, 24.9411769 60.1657742, 24.9415363 60.1659001, 24.9416738 60.1659479)","['2', '3']",,
"[42919371, 42919372, 42919373, 42919374, 42919375, 42919376, 126902357, 126902358, 30903129]",False,Bulevardi,tertiary,30,,True,156.786,"LINESTRING (24.939344 60.1651348, 24.9392552 60.1651038, 24.9391806 60.1650778, 24.938891 60.164977, 24.9386239 60.1648839, 24.9385954 60.1648739, 24.9384756 60.1648322, 24.9382979 60.1647703, 24.9381541 60.1647198, 24.9381021 60.1647015, 24.9377986 60.1645948, 24.9377809 60.1645886, 24.9376777 60.1645538, 24.937652 60.164545, 24.9374116 60.1644598, 24.9372274 60.1643949, 24.9371893 60.164382, 24.9371678 60.1643747, 24.9370233 60.1643255)",,,
"[317000785, 30528321, 97129661, 97129664]",False,Yrjönkatu,residential,30,,False,131.63400000000001,"LINESTRING (24.9427797 60.1651475, 24.9428628 60.1650892, 24.9428923 60.1650677, 24.9429395 60.1650334, 24.943486 60.1646354, 24.943515 60.1646143, 24.9436529 60.1645139, 24.9439163 60.1643315, 24.9441069 60.1641976, 24.944138 60.1641756)",2,,
"[18385008, 36729030]",False,Uudenmaankatu,primary,30,,True,47.665,"LINESTRING (24.9427797 60.1651475, 24.9428878 60.1651835, 24.9429107 60.1651911, 24.9429521 60.1652045, 24.9430293 60.1652295, 24.9434186 60.1653681, 24.9434867 60.1653924)",3,,
"[62212961, 76335649, 98304770, 15245482, 76335031, 233999099]",False,Yrjönkatu,residential,30,,True,108.005,"LINESTRING (24.9427797 60.1651475, 24.942673 60.1652214, 24.9426403 60.165245, 24.9424592 60.1653774, 24.9423925 60.1654258, 24.94228 60.1655065, 24.9420413 60.1656779, 24.941943 60.1657484, 24.9418324 60.1658277, 24.9417521 60.1658884, 24.941689 60.1659368, 24.9416738 60.1659479)",2,,
1193733954,False,Yrjönkatu,residential,30,,True,4.567,"LINESTRING (24.944138 60.1641756, 24.9441852 60.1641419)",,,
"[22672072, 28586048, 245184948, 82410887]",True,Erottajankatu,residential,30,,False,160.536,"LINESTRING (24.944138 60.1641756, 24.9441306 60.1642503, 24.9441176 60.1643676, 24.9441143 60.1644019, 24.9440941 60.1645825, 24.944091 60.1646177, 24.9440741 60.1648092, 24.9440656 60.1649261, 24.9440147 60.1653584, 24.9440125 60.1653854, 24.9439853 60.1656173)",2,,
"[97129664, 317000785, 97129661, 30528321]",False,Yrjönkatu,residential,30,,True,131.634,"LINESTRING (24.944138 60.1641756, 24.9441069 60.1641976, 24.9439163 60.1643315, 24.9436529 60.1645139, 24.943515 60.1646143, 24.943486 60.1646354, 24.9429395 60.1650334, 24.9428923 60.1650677, 24.9428628 60.1650892, 24.9427797 60.1651475)",2,,
"[36729028, 36729029, 193134984, 193134985, 193134986, 193134988]",True,Uudenmaankatu,primary,30,,False,156.097,"LINESTRING (24.9381217 60.1635407, 24.9382185 60.1635741, 24.9385018 60.1636734, 24.9385659 60.1636959, 24.9389039 60.1638144, 24.9389556 60.1638325, 24.9390077 60.1638509, 24.9394689 60.1640138, 24.9398109 60.1641337, 24.9401841 60.1642646, 24.9402554 60.1642896, 24.9403373 60.1643183, 24.9404286 60.164349)",2,,
"[81527023, 81527019, 122950927]",True,Fredrikinkatu,tertiary,30,,False,106.35300000000001,"LINESTRING (24.9381217 60.1635407, 24.9380347 60.1636002, 24.9380106 60.1636168, 24.9376548 60.1638744, 24.9372765 60.1641483, 24.9371559 60.164236, 24.937114 60.1642671, 24.9370405 60.1643144, 24.9370233 60.1643255)",2,,
"[25614338, 77615451]",True,Erottajankatu,primary,30,,False,15.261,"LINESTRING (24.9439853 60.1656173, 24.9439832 60.165633, 24.9439821 60.1656522, 24.9439639 60.1657541)","['2', '3']",,
"[26692016, 77615448]",True,Erottajankatu,primary,30,,False,46.72,"LINESTRING (24.943886 60.1662709, 24.9438982 60.1663678, 24.9438941 60.1664943, 24.9438843 60.1665878, 24.9438706 60.1666905)",2,,
"[1021873104, 732635978, 27132254]",True,Erottajankatu,primary,30,,False,46.002,"LINESTRING (24.943886 60.1662709, 24.9438337 60.1663757, 24.9437549 60.1664853, 24.9437008 60.1665445, 24.9436634 60.1665786, 24.9435684 60.1666498)",1,,
"[234072360, 234072361, 234072362, 234100809, 234100501, 36729015]",True,Fredrikinkatu,tertiary,30,,False,103.75600000000003,"LINESTRING (24.9355842 60.1653511, 24.9355091 60.1654034, 24.9354831 60.1654219, 24.9354214 60.1654658, 24.9352044 60.1656191, 24.9348936 60.1658386, 24.9348702 60.1658551, 24.9347437 60.165948, 24.9347331 60.1659554, 24.9346546 60.1660107, 24.9346308 60.1660275, 24.9345727 60.1660697, 24.9345148 60.1661175)",,,
"[37142649, 37142650, 4243035]",False,Korkeavuorenkatu,unclassified,30,,True,68.776,"LINESTRING (24.9457581 60.1671092, 24.9457439 60.167145, 24.9457189 60.1672076, 24.945709 60.167264, 24.9456879 60.1674353, 24.945671 60.1676302, 24.9456678 60.1676677, 24.9456725 60.167725)",2,,
"[34031654, 127104874, 259716340, 62383930, 62383931, 62383932, 62383934]",False,Korkeavuorenkatu,residential,30,,False,118.431,"LINESTRING (24.9457581 60.1671092, 24.9457694 60.1670534, 24.9457734 60.167011, 24.9457824 60.1669207, 24.9457914 60.1668289, 24.9458109 60.1666295, 24.9458156 60.1665812, 24.9458192 60.1665441, 24.9458308 60.1664221, 24.9458402 60.1663296, 24.9458576 60.1661504, 24.94586 60.1661254, 24.9458678 60.1660456)",,,
"[149124872, 193141641, 264777229, 81796218, 62383933]",True,Eteläesplanadi,primary,30,,False,103.62099999999998,"LINESTRING (24.9457581 60.1671092, 24.9459584 60.1671138, 24.9465413 60.1671295, 24.9469063 60.1671395, 24.947412 60.1671547, 24.9474953 60.1671565, 24.9476286 60.1671592)",2,,
"[333061568, 333061571, 333061573, 572656872, 81527785, 333061564, 333061565, 333061566, 333061567]",False,Bulevardi,tertiary,30,,False,170.448,"LINESTRING (24.9345002 60.1634458, 24.9346401 60.1634945, 24.9346867 60.1635107, 24.9349084 60.1635869, 24.9350989 60.1636543, 24.9352424 60.1637039, 24.9352513 60.163707, 24.9356674 60.1638522, 24.9359186 60.1639403, 24.9362131 60.164044, 24.936348 60.164091, 24.9366588 60.1641992, 24.9368305 60.1642587, 24.9368796 60.1642762, 24.9370233 60.1643255)",2,,
"[28656019, 81924141, 386781413]",False,Yrjönkatu,residential,30,,False,52.952,"LINESTRING (24.9456893 60.1630587, 24.9456294 60.1631004, 24.9455657 60.1631464, 24.945223 60.1633969, 24.9451473 60.1634512)",,,
"[41454600, 36729035, 196602996, 196602997]",True,"['Merimiehenkatu', 'Korkeavuorenkatu']","['residential', 'living_street']",30,,False,45.534,"LINESTRING (24.9456893 60.1630587, 24.945712 60.1630664, 24.9458087 60.1630971, 24.945836 60.1631067, 24.9460152 60.1631651, 24.9460958 60.1631918, 24.9462126 60.1632284, 24.9462094 60.1632627, 24.9462005 60.1633269)",1,,
4243036,False,Fabianinkatu,residential,30,,False,69.192,"LINESTRING (24.9494561 60.1678284, 24.9494632 60.1677654, 24.9494647 60.1677282, 24.9494794 60.1675383, 24.9494943 60.1673656, 24.9494992 60.1673088, 24.9495016 60.1672814, 24.9495075 60.1672378, 24.9495117 60.1672068)",2,,
"[36730336, 36730337, 232008578, 201293692, 315605355, 315605356, 75384651, 74307851, 201293693, 143057426, 74307865, 36730332, 4243036, 36730333]",False,Fabianinkatu,residential,30,,True,228.52300000000002,"LINESTRING (24.9494561 60.1678284, 24.9494433 60.1679149, 24.9494397 60.1679442, 24.9494293 60.1680283, 24.9494266 60.1680504, 24.9494235 60.1680755, 24.9494219 60.1680884, 24.9493882 60.1681763, 24.9493859 60.1681823, 24.9493835 60.1682041, 24.9493691 60.1684185, 24.9493884 60.1684772, 24.9493631 60.1687054, 24.9493557 60.1687727, 24.9493404 60.1689108, 24.9493309 60.1689564, 24.9493292 60.1689747, 24.9493278 60.1689886, 24.9493263 60.1690025, 24.949325 60.1690177, 24.9493198 60.1690656, 24.9492861 60.1693166, 24.9492686 60.169456, 24.9492594 60.1695296, 24.9492532 60.1695977, 24.9492518 60.1697582, 24.9492454 60.1698263, 24.9492443 60.1698782)",2,,
"[166564261, 75507913, 75507914, 75507915, 74307849, 194850767, 74307860, 76355638, 76355639, 76355640, 76355641]",True,Pohjoisesplanadi,primary,30,,False,209.609,"LINESTRING (24.9494561 60.1678284, 24.9493273 60.1678245, 24.9488832 60.1678111, 24.9486491 60.1678046, 24.9484611 60.1677993, 24.9482706 60.167794, 24.9477918 60.1677798, 24.9475662 60.1677731, 24.9474589 60.1677704, 24.9470014 60.1677588, 24.9463225 60.1677415, 24.9459574 60.1677322, 24.9457882 60.1677279, 24.9456725 60.167725)",2,,
"[37142649, 37142650, 4243035]",False,Korkeavuorenkatu,unclassified,30,,False,68.77600000000001,"LINESTRING (24.9456725 60.167725, 24.9456678 60.1676677, 24.945671 60.1676302, 24.9456879 60.1674353, 24.945709 60.167264, 24.9457189 60.1672076, 24.9457439 60.167145, 24.9457581 60.1671092)",2,,
"[132555329, 155368069, 166564262, 28903078, 37137192, 202485897, 99988875, 99988876, 155367885, 155367884, 99988877]",True,Pohjoisesplanadi,primary,30,,False,194.15500000000003,"LINESTRING (24.9456725 60.167725, 24.9455236 60.1677209, 24.9450453 60.1677108, 24.9444859 60.1676981, 24.9442823 60.1676935, 24.944131 60.1676903, 24.9440709 60.167689, 24.9436196 60.1676773, 24.9432837 60.167669, 24.9431814 60.1676675, 24.9430363 60.1676618, 24.9430194 60.1676613, 24.9428809 60.1676536, 24.9425229 60.1676171, 24.9423761 60.1676002, 24.9423041 60.1675913, 24.9421842 60.1675756)","['2', '3']",,
"[81356832, 81356836, 81356841, 257702155, 62384620, 81356843, 62384622, 62384623, 62384624, 62384625, 28321714, 4243036]",False,Fabianinkatu,residential,"['20', '30']",,False,173.43299999999996,"LINESTRING (24.9495117 60.1672068, 24.94952 60.167144, 24.9495227 60.167113, 24.9495566 60.1668215, 24.9495608 60.166784, 24.9495664 60.1667349, 24.9495687 60.1667147, 24.9495716 60.1666888, 24.9495737 60.1666705, 24.9495744 60.1666647, 24.9495761 60.1666501, 24.9495833 60.1665852, 24.9495898 60.1665288, 24.9496052 60.166393, 24.9496094 60.166356, 24.9496122 60.166331, 24.9496131 60.1663229, 24.9496639 60.1658747, 24.9496767 60.1657619, 24.9496807 60.1657274, 24.9496895 60.1656496)",2,,
4243036,False,Fabianinkatu,residential,30,,True,69.19200000000001,"LINESTRING (24.9495117 60.1672068, 24.9495075 60.1672378, 24.9495016 60.1672814, 24.9494992 60.1673088, 24.9494943 60.1673656, 24.9494794 60.1675383, 24.9494647 60.1677282, 24.9494632 60.1677654, 24.9494561 60.1678284)",2,,
"[62682361, 123403644, 35148623]",True,Eteläesplanadi,primary,30,,False,89.995,"LINESTRING (24.9495117 60.1672068, 24.9496367 60.1672093, 24.9504389 60.167227, 24.9506376 60.1672313, 24.9508313 60.1672363, 24.9509252 60.1672385, 24.9511299 60.1672659)",3,,
15466245,False,Keskuskatu,unclassified,30,,False,20.414,"LINESTRING (24.9427564 60.1705295, 24.9427662 60.1704501, 24.9427697 60.1704234, 24.9427802 60.1703463)",,,
29690379,True,Kaivokatu,secondary,30,,False,141.975,"LINESTRING (24.9427564 60.1705295, 24.9425247 60.1705233, 24.9423808 60.1705192, 24.9416559 60.1705041, 24.9416225 60.1705029, 24.9415199 60.1705002, 24.9414006 60.1704977, 24.9405887 60.170478, 24.9405114 60.1704762, 24.9404036 60.1704724, 24.9401928 60.1704658)",2,,
"[28684237, 4247504, 28920789, 33971193, 30530172]",True,"['Postikatu', 'Asema-aukio']",secondary,30,,False,212.72099999999998,"LINESTRING (24.9401928 60.1704658, 24.939854 60.1704683, 24.939785 60.1704689, 24.9397349 60.1704733, 24.9396835 60.1704814, 24.9396101 60.170507, 24.9395687 60.1705326, 24.9395386 60.1705619, 24.9395173 60.1706059, 24.939501 60.1706408, 24.9394797 60.1707228, 24.9394639 60.1708963, 24.9394518 60.1709214, 24.9394411 60.170942, 24.9394198 60.1709699, 24.939383 60.170995, 24.9393571 60.1710051, 24.9393306 60.1710099, 24.9392888 60.1710159, 24.9392337 60.1710181, 24.9391639 60.1710178, 24.9390832 60.171014, 24.9389866 60.1710079, 24.9388735 60.1709988, 24.9384214 60.1709681, 24.9377647 60.1709194, 24.9376165 60.1709096, 24.9375349 60.1709054, 24.9374853 60.1709028, 24.9373342 60.1708975, 24.9371943 60.1709015)","['1', '2']",,
27265277,True,Kaivokatu,secondary,30,,False,35.772,"LINESTRING (24.9401928 60.1704658, 24.9399122 60.1704396, 24.9398276 60.1704228, 24.9397664 60.1704069, 24.9395879 60.1703608)",1,,
27193116,False,Unioninkatu,secondary,40,,False,79.468,"LINESTRING (24.9507076 60.1714821, 24.9507123 60.1714302, 24.9507498 60.1710928, 24.9507814 60.1708239, 24.9507894 60.1707686)",2,,
123406154,True,Unioninkatu,secondary,30,,False,19.303,"LINESTRING (24.951062 60.1678754, 24.9510786 60.167702)",2,,
"[194850767, 62212085, 194850766, 25523727]",True,Pohjoisesplanadi,primary,30,,False,88.99100000000001,"LINESTRING (24.951062 60.1678754, 24.9508968 60.1678676, 24.9508368 60.1678665, 24.9499984 60.1678433, 24.9496485 60.1678342, 24.949585 60.1678323, 24.9494561 60.1678284)",2,,
"[75384672, 75384656, 75384657, 75384668, 36730335]",False,Yliopistonkatu,unclassified,30,,True,90.283,"LINESTRING (24.9508748 60.1699159, 24.9507527 60.169913, 24.9506827 60.1699115, 24.9500311 60.1698964, 24.9497909 60.1698908, 24.9497472 60.1698898, 24.9496957 60.1698886, 24.9494507 60.1698829, 24.9494011 60.1698821, 24.9492443 60.1698782)",2,,
"[26431228, 26453276, 75384662, 75384660]",False,Unioninkatu,secondary,"['40', '30']",,True,94.93299999999999,"LINESTRING (24.9508748 60.1699159, 24.9508678 60.169986, 24.9508333 60.1703312, 24.9507987 60.1706766, 24.9507952 60.1707118, 24.9507894 60.1707686)",2,,
"[149118539, 149118540, 149118541, 75384665, 149119261]",False,Unioninkatu,secondary,30,,False,99.757,"LINESTRING (24.9508748 60.1699159, 24.9508811 60.1698533, 24.9509521 60.1697699, 24.9510197 60.1695888, 24.9510425 60.1694187, 24.9510527 60.1692675, 24.9510594 60.1692165, 24.9510605 60.1691529, 24.9510384 60.1690883, 24.9510251 60.1690453, 24.9510206 60.1690313)","['2', '3']",,
15466245,False,Keskuskatu,unclassified,30,,True,20.414,"LINESTRING (24.9427802 60.1703463, 24.9427697 60.1704234, 24.9427662 60.1704501, 24.9427564 60.1705295)",,,
"[28775417, 282019290]",False,Keskuskatu,unclassified,30,,False,29.272000000000002,"LINESTRING (24.9427802 60.1703463, 24.9428239 60.1702943, 24.9428311 60.1702577, 24.942838 60.1702124, 24.9428577 60.1700881)",,,
"[30259739, 369151175]",True,Kaivokatu,secondary,30,,False,130.89399999999998,"LINESTRING (24.9427802 60.1703463, 24.9430179 60.1703611, 24.9434288 60.1703735, 24.9438742 60.1703815, 24.944192 60.1703912, 24.9443199 60.1703985, 24.9444334 60.1704119, 24.9445337 60.1704346, 24.9446491 60.170463, 24.9448324 60.1705194, 24.9449171 60.1705453, 24.9450048 60.170575, 24.9450426 60.1705879)",2,,
"[232042787, 77465095, 77465096, 77647468, 77615028, 77615029, 7920348]",False,Ludviginkatu,residential,30,,True,106.77199999999999,"LINESTRING (24.9439639 60.1657541, 24.9440813 60.165757, 24.9441504 60.1657588, 24.9443422 60.1657635, 24.9445814 60.1657695, 24.9450234 60.1657806, 24.9451189 60.165783, 24.945225 60.1657856, 24.9453682 60.1657892, 24.945734 60.1657983, 24.94578 60.1657995, 24.9458916 60.1658022)",2,,
"[77615449, 245187834, 77615451]",True,Erottajankatu,primary,30,,False,57.653999999999996,"LINESTRING (24.9439639 60.1657541, 24.9439483 60.1657977, 24.9439013 60.1661548, 24.943886 60.1662709)",3,,
"[123901490, 36729036, 86597190]",False,Ullanlinnankatu,residential,30,,True,103.331,"LINESTRING (24.9480641 60.1633889, 24.9479555 60.1633852, 24.9474198 60.163367, 24.947216 60.1633601, 24.9469566 60.1633513, 24.9466528 60.163341, 24.9463487 60.1633307, 24.9463209 60.1633297, 24.9462866 60.163329, 24.9462005 60.1633269)",2,,
"[70957864, 70957866, 30097052, 80715861]",False,Kasarmikatu,residential,30,,False,96.203,"LINESTRING (24.9480641 60.1633889, 24.9480579 60.163446, 24.9480548 60.1634725, 24.9479733 60.1641692, 24.9479711 60.1641874, 24.9479386 60.1642507)",2,,
80715861,False,Kasarmikatu,residential,30,,True,33.27,"LINESTRING (24.9480641 60.1633889, 24.9480704 60.1633319, 24.948105 60.1630904)",2,,
4247642,True,Arkadiankatu,secondary,30,,False,30.423000000000002,"LINESTRING (24.9356113 60.1711505, 24.935775 60.1711483, 24.9358304 60.1711383, 24.936138 60.1710826)",2,,
"[81796384, 80727847, 80727851, 80727852, 1122952687]",False,Kalevankatu,residential,30,,True,159.024,"LINESTRING (24.9392085 60.1677303, 24.9391226 60.1677008, 24.9390383 60.1676718, 24.9386959 60.1675542, 24.9379451 60.1672962, 24.9377216 60.1672194, 24.9376074 60.1671801, 24.9369482 60.1669536, 24.9368431 60.1669175)",,,
"[62201410, 36726223, 310792148, 62213050, 62213052]",False,Yrjönkatu,residential,30,,False,102.46,"LINESTRING (24.9392085 60.1677303, 24.9392639 60.1676904, 24.9393392 60.1676328, 24.9395436 60.1674838, 24.9398553 60.1672566, 24.940103 60.1670762, 24.9401836 60.1670157, 24.9402481 60.1669677)",2,,
"[37293912, 29186154, 948969467]",False,Kalevankatu,residential,30,,False,156.529,"LINESTRING (24.9345148 60.1661175, 24.9346018 60.1661474, 24.9346433 60.1661616, 24.9350234 60.1662929, 24.9350793 60.1663115, 24.9352471 60.1663691, 24.9357624 60.1665461, 24.9359203 60.1666004, 24.9361937 60.1666944, 24.9365018 60.1668002, 24.9367535 60.1668867, 24.9368431 60.1669175)",,,
"[81523597, 81523598, 234101647, 234100501, 315443480]",True,Fredrikinkatu,tertiary,30,,False,75.619,"LINESTRING (24.9345148 60.1661175, 24.9344435 60.1661693, 24.9339864 60.1664947, 24.9339804 60.166499, 24.9338873 60.1665653, 24.9338552 60.1665881, 24.9338029 60.1666254, 24.9337346 60.1666759)",1,,
337207932,True,Kasarmikatu,living_street,20,,False,6.133,"LINESTRING (24.9476286 60.1671592, 24.947637 60.1671042)",,,
"[74307845, 85247916, 74307852, 75385584, 193146008, 81796218]",True,Eteläesplanadi,primary,30,,False,104.325,"LINESTRING (24.9476286 60.1671592, 24.9477638 60.1671621, 24.9478425 60.1671637, 24.9480773 60.1671693, 24.9485235 60.1671796, 24.9485774 60.1671809, 24.94883 60.1671851, 24.9493172 60.1671964, 24.9493715 60.1672005, 24.9495117 60.1672068)",2,,
"[62382880, 62382881, 219090534, 62384619, 62384627, 7921561, 62382876, 62382877, 62382878, 62382879]",False,Pohjoinen Makasiinikatu,residential,20,,False,103.59900000000002,"LINESTRING (24.9478203 60.1655922, 24.947971 60.1655968, 24.9480483 60.1655992, 24.9484365 60.1656111, 24.9485346 60.1656141, 24.9486127 60.1656165, 24.9486568 60.1656179, 24.9487332 60.1656202, 24.9488931 60.1656251, 24.9489617 60.1656272, 24.9491574 60.1656333, 24.9492585 60.1656364, 24.9493143 60.1656381, 24.949407 60.1656409, 24.9494917 60.1656435, 24.9495323 60.1656448, 24.9496895 60.1656496)",2,,
"[60738728, 60738729, 62382995, 81241337, 81241338]",False,Kasarmikatu,residential,30,,True,93.797,"LINESTRING (24.9478203 60.1655922, 24.9478315 60.1655056, 24.9478344 60.1654812, 24.9478515 60.1653368, 24.947858 60.1652819, 24.9479044 60.1648902, 24.9479082 60.164831, 24.9479147 60.16475)",,,
"[954213185, 197339886, 197339887, 260944338, 143057430]",False,Kasarmikatu,living_street,20,,True,57.428,"LINESTRING (24.9478203 60.1655922, 24.9478105 60.1656681, 24.9478024 60.1657307, 24.9477926 60.1658068, 24.9477879 60.1658431, 24.9477683 60.1659947, 24.9477599 60.1660593, 24.9477537 60.1661076)",,,
166171129,True,Kaivokatu,secondary,30,,False,9.155,"LINESTRING (24.9450426 60.1705879, 24.9451727 60.1706388)",2,,
"[14472965, 127809157, 127809159, 4247500, 36730363]",False,"['Mikonkatu', 'Yliopistonkatu']",unclassified,30,,"[False, True]",218.191,"LINESTRING (24.9450426 60.1705879, 24.9450886 60.1705619, 24.9451402 60.170534, 24.9451966 60.1705001, 24.9452499 60.1704672, 24.9452907 60.1704249, 24.9453102 60.1703904, 24.9453221 60.170357, 24.9453852 60.1698528, 24.9453971 60.1697872, 24.9454176 60.1697873, 24.9455535 60.1697884, 24.9456461 60.1697894, 24.9470841 60.1698225, 24.9473324 60.1698276, 24.9473676 60.1698286, 24.9475158 60.1698327, 24.9476378 60.169836)",2,,
638833803,True,Mannerheimintie,primary,30,,False,10.445,"LINESTRING (24.937308 60.1708265, 24.9371943 60.1709015)",3,,
"[33971194, 30259987, 30530173, 8046423]",True,"['Postikatu', 'Asema-aukio']",secondary,30,,False,175.85999999999996,"LINESTRING (24.937308 60.1708265, 24.9375538 60.1708447, 24.9376317 60.1708504, 24.9384425 60.1709008, 24.9388902 60.1709287, 24.9390046 60.1709369, 24.9391278 60.1709421, 24.9391676 60.1709415, 24.9392159 60.1709344, 24.9392522 60.1709223, 24.9392786 60.1708983, 24.9393002 60.1708579, 24.9393404 60.1706271, 24.9393629 60.1705483, 24.9393917 60.1704963, 24.9394483 60.170449, 24.939521 60.1703935, 24.9395879 60.1703608)",2,,
26428941,True,Arkadiankatu,secondary,30,,False,36.271,"LINESTRING (24.936567 60.1712272, 24.936388 60.1712517, 24.9363035 60.1712657, 24.9362494 60.1712649, 24.9361838 60.1712573, 24.936151 60.1712523, 24.9360761 60.1712409, 24.9360432 60.1712333, 24.9359427 60.1712102)",1,,
