osmid,lanes,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name
13861057,1,73,primary,40,roundabout,True,False,21.570999999999998,"LINESTRING (30.0248142 63.3165981, 30.0248604 63.316628, 30.0248853 63.3166627, 30.024887 63.3166991, 30.0248651 63.3167342, 30.0248039 63.3167739)",
13860876,2,73,primary,50,,False,False,192.982,"LINESTRING (30.0244055 63.3167672, 30.0243572 63.3167939, 30.0242483 63.3168379, 30.023692 63.3169813, 30.0230672 63.3171755, 30.021255 63.3177671)",Karjalantie
13861057,1,73,primary,40,roundabout,True,False,20.582,"LINESTRING (30.0244055 63.3167672, 30.0243598 63.3167364, 30.0243363 63.3167009, 30.0243369 63.3166639, 30.0243617 63.3166286, 30.0244085 63.3165981)",
23159989,2,73,primary,50,,False,False,353.053,"LINESTRING (30.0160526 63.3195838, 30.0158898 63.3196564, 30.015611 63.3197807, 30.0141517 63.3204788, 30.0111785 63.321884)",Karjalantie
"[907531992, 907531995]","['1', '2']",73,primary,50,,True,False,162.526,"LINESTRING (30.0160526 63.3195838, 30.0161719 63.319478, 30.0165204 63.3193183, 30.0168033 63.3192014, 30.0178098 63.3188474, 30.0182648 63.3186919, 30.0184666 63.3186195)",Karjalantie
23159989,2,73,primary,50,,False,True,353.053,"LINESTRING (30.0111785 63.321884, 30.0141517 63.3204788, 30.015611 63.3197807, 30.0158898 63.3196564, 30.0160526 63.3195838)",Karjalantie
13861057,1,73,primary,40,roundabout,True,False,22.604,"LINESTRING (30.0244085 63.3165981, 30.0244803 63.3165734, 30.024566 63.3165603, 30.0246566 63.3165603, 30.0247423 63.3165733, 30.0248142 63.3165981)",
"[23512272, 23511442]",,,unclassified,,,False,False,310.894,"LINESTRING (30.0244085 63.3165981, 30.024254 63.3165252, 30.0232546 63.3160535, 30.0232177 63.3160151, 30.0233015 63.3159276, 30.0237625 63.3156936, 30.0243013 63.3154036, 30.0245538 63.3152799, 30.0247639 63.3151938, 30.0253998 63.3149743, 30.0263907 63.3146322)","['Energiatie', 'Varasjoenkatu']"
23129551,1,,tertiary,,,True,False,74.033,"LINESTRING (30.0192828 63.3203934, 30.0194427 63.3202748, 30.019741 63.3201391, 30.0201159 63.3200039, 30.0203253 63.3199284)",Pielisentie
23159401,2,,tertiary,,,False,False,158.243,"LINESTRING (30.0192828 63.3203934, 30.0191633 63.3204597, 30.0185468 63.3208033, 30.0179456 63.3211174, 30.0172558 63.3214873)",Pielisentie
907814370,,,residential,,,False,True,32.407,"LINESTRING (30.0192828 63.3203934, 30.0194883 63.3204863, 30.0196783 63.3205754, 30.0197274 63.3206053)",Kuhmonkatu
1174510846,1,,tertiary,,roundabout,True,False,11.778,"LINESTRING (30.0203253 63.3199284, 30.020309 63.3198939, 30.0203142 63.3198586, 30.0203407 63.3198254)",
23129706,,,tertiary,,,True,False,20.378,"LINESTRING (30.0212715 63.3204715, 30.0211488 63.3204025, 30.0210168 63.3203283)",Kainuuntie
