osmid,name,highway,oneway,reversed,length,bridge,geometry,maxspeed,junction
350440428,Paasikivenkatu,residential,False,True,66.026,,"LINESTRING (22.3971556 61.8051026, 22.3975247 61.804535)",,
350440415,Linnankatu,residential,False,False,79.714,,"LINESTRING (22.3971556 61.8051026, 22.3984638 61.8052863, 22.39861 61.8053069)",,
4444405,Keskuskatu,tertiary,False,False,10.482,,"LINESTRING (22.3953035 61.8027254, 22.3952204 61.8028111)",40,
4444405,Keskuskatu,tertiary,False,True,166.824,,"LINESTRING (22.3953035 61.8027254, 22.3956265 61.8025018, 22.3972318 61.8015341)",40,
25398671,Tapalankatu,tertiary,False,False,95.891,,"LINESTRING (22.3953035 61.8027254, 22.3948316 61.8025871, 22.3937389 61.8022815)",,
38000412,Kappelinkatu,residential,False,False,180.637,,"LINESTRING (22.3886883 61.8038278, 22.3908319 61.8025577)",,
38000410,Hiitolankatu,residential,False,False,223.448,,"LINESTRING (22.3886883 61.8038278, 22.3894932 61.8041213, 22.3910309 61.8046821, 22.3919499 61.8050119, 22.3920602 61.8050525)",,
38000412,Kappelinkatu,residential,False,True,63.968,,"LINESTRING (22.3886883 61.8038278, 22.3881299 61.8041648, 22.3879428 61.8042826)",,
4444405,Keskuskatu,tertiary,False,False,121.76400000000001,,"LINESTRING (22.3920602 61.8050525, 22.3917781 61.8052104, 22.391389 61.8054163, 22.3912729 61.8055071, 22.3907778 61.8057746, 22.3905674 61.8058882)",40,
4444405,Keskuskatu,tertiary,False,True,87.758,,"LINESTRING (22.3920602 61.8050525, 22.3922156 61.8049615, 22.3922882 61.8049201, 22.3927578 61.8046514, 22.3930172 61.804505, 22.3931213 61.804443)",40,
38000410,Hiitolankatu,residential,False,True,223.448,,"LINESTRING (22.3920602 61.8050525, 22.3919499 61.8050119, 22.3910309 61.8046821, 22.3894932 61.8041213, 22.3886883 61.8038278)",,
24278803,Jämintie,tertiary,False,False,124.701,,"LINESTRING (22.3916646 61.8063263, 22.392226 61.8065408, 22.3935324 61.8070183)",,
24278803,Jämintie,tertiary,False,True,75.504,,"LINESTRING (22.3916646 61.8063263, 22.3915735 61.8062912, 22.3908239 61.8060021, 22.3905674 61.8058882)",,
614549499,Koskurinkuja,residential,False,True,98.25500000000001,,"LINESTRING (22.3916646 61.8063263, 22.3918409 61.8063002, 22.3934492 61.8060619)",,
4444405,Keskuskatu,tertiary,False,False,27.58,,"LINESTRING (22.3934679 61.8042568, 22.3932875 61.8043581, 22.3931213 61.804443)",40,
4444405,Keskuskatu,tertiary,False,True,63.703,,"LINESTRING (22.3934679 61.8042568, 22.3941143 61.8038959, 22.3942517 61.8038197)",40,
350440684,Kauppatori,residential,False,False,105.803,,"LINESTRING (22.3934679 61.8042568, 22.3936473 61.804315, 22.3940245 61.8044404, 22.395116 61.8048036)",,
38000412,Kappelinkatu,residential,False,False,63.968,,"LINESTRING (22.3879428 61.8042826, 22.3881299 61.8041648, 22.3886883 61.8038278)",,
24278803,Jämintie,tertiary,False,True,31.256999999999998,,"LINESTRING (22.3940253 61.8071751, 22.3938984 61.8071379, 22.3938318 61.8071183, 22.3936884 61.8070761, 22.3935324 61.8070183)",,
24278803,Jämintie,tertiary,False,False,31.256999999999998,,"LINESTRING (22.3935324 61.8070183, 22.3936884 61.8070761, 22.3938318 61.8071183, 22.3938984 61.8071379, 22.3940253 61.8071751)",,
24278803,Jämintie,tertiary,False,True,124.701,,"LINESTRING (22.3935324 61.8070183, 22.392226 61.8065408, 22.3916646 61.8063263)",,
4444405,Keskuskatu,tertiary,False,True,174.94799999999998,,"LINESTRING (22.388194 61.8069862, 22.3888619 61.8067437, 22.3892125 61.8065765, 22.3892909 61.8065391, 22.390344 61.8060067, 22.3905674 61.8058882)",40,
24277790,Tapalankatu,tertiary,False,True,119.669,,"LINESTRING (22.3871634 61.8004772, 22.3887293 61.8009394, 22.3890995 61.8010439)",,
333038716,Ilmarisenkatu,residential,False,False,77.85799999999999,,"LINESTRING (22.3882966 61.8016324, 22.388991 61.8011243, 22.3890995 61.8010439)",,
4444405,Keskuskatu,tertiary,False,False,310.014,,"LINESTRING (22.4015339 61.7997434, 22.4014057 61.7997695, 22.4005618 61.7999305, 22.4000352 61.800019, 22.3995941 61.8001395, 22.3992628 61.8003121, 22.3991024 61.800414, 22.3989234 61.8005278, 22.3982095 61.800937, 22.3972318 61.8015341)",40,
4444405,Keskuskatu,tertiary,False,True,69.498,,"LINESTRING (22.4015339 61.7997434, 22.4022736 61.7996364, 22.4028031 61.7995678)",40,
"[1140853712, 450087938, 350440748]","['Vilhonrinne', 'Ruokojärvenkatu']",residential,False,"[False, True]",469.6759999999999,,"LINESTRING (22.4015339 61.7997434, 22.4014382 61.7995057, 22.4003905 61.7990148, 22.400086 61.798981, 22.3997726 61.7990571, 22.3982503 61.7997807, 22.3977539 61.8000878, 22.397678 61.8000941, 22.3975999 61.8000916, 22.3970573 61.8000364, 22.3969881 61.8000362, 22.3969223 61.800042, 22.3968736 61.8000583, 22.3968389 61.8000834, 22.3966403 61.8003805, 22.3965723 61.8004706, 22.3964554 61.800578, 22.3963736 61.8006476, 22.3962824 61.8007129, 22.3961261 61.8008183, 22.3957381 61.8010441)",,
350440439,Päivikenkatu,residential,False,True,248.349,,"LINESTRING (22.3957381 61.8010441, 22.3951148 61.800802, 22.3949218 61.8007376, 22.3948499 61.8007215, 22.3947757 61.8007131, 22.3946996 61.8007107, 22.3946199 61.8007147, 22.3945457 61.8007254, 22.3944661 61.8007462, 22.3944059 61.8007745, 22.3925219 61.8019483)",,
350440445,Ruokojärvenkatu,residential,False,True,173.126,,"LINESTRING (22.3957381 61.8010441, 22.3953376 61.8013054, 22.3942225 61.8019949, 22.3937389 61.8022815)",,
"[1140853712, 450087938, 350440748]","['Vilhonrinne', 'Ruokojärvenkatu']",residential,False,"[False, True]",469.67599999999993,,"LINESTRING (22.3957381 61.8010441, 22.3961261 61.8008183, 22.3962824 61.8007129, 22.3963736 61.8006476, 22.3964554 61.800578, 22.3965723 61.8004706, 22.3966403 61.8003805, 22.3968389 61.8000834, 22.3968736 61.8000583, 22.3969223 61.800042, 22.3969881 61.8000362, 22.3970573 61.8000364, 22.3975999 61.8000916, 22.397678 61.8000941, 22.3977539 61.8000878, 22.3982503 61.7997807, 22.3997726 61.7990571, 22.400086 61.798981, 22.4003905 61.7990148, 22.4014382 61.7995057, 22.4015339 61.7997434)",,
350440737,Lukkarinkuja,residential,False,False,89.497,,"LINESTRING (22.4048658 61.8014044, 22.4049104 61.8016216, 22.404853 61.8018568, 22.4046372 61.8021915)",,
25398671,Tapalankatu,tertiary,False,False,29.467,,"LINESTRING (22.3925219 61.8019483, 22.3920378 61.8018145)",,
25398671,Tapalankatu,tertiary,False,True,73.902,,"LINESTRING (22.3925219 61.8019483, 22.3926413 61.8019814, 22.393149 61.8021216, 22.3933929 61.8021886, 22.3937389 61.8022815)",,
350440439,Päivikenkatu,residential,False,False,248.349,,"LINESTRING (22.3925219 61.8019483, 22.3944059 61.8007745, 22.3944661 61.8007462, 22.3945457 61.8007254, 22.3946199 61.8007147, 22.3946996 61.8007107, 22.3947757 61.8007131, 22.3948499 61.8007215, 22.3949218 61.8007376, 22.3951148 61.800802, 22.3957381 61.8010441)",,
25398671,Tapalankatu,tertiary,False,False,73.90199999999999,,"LINESTRING (22.3937389 61.8022815, 22.3933929 61.8021886, 22.393149 61.8021216, 22.3926413 61.8019814, 22.3925219 61.8019483)",,
25398671,Tapalankatu,tertiary,False,True,95.891,,"LINESTRING (22.3937389 61.8022815, 22.3948316 61.8025871, 22.3953035 61.8027254)",,
350440445,Ruokojärvenkatu,residential,False,False,173.126,,"LINESTRING (22.3937389 61.8022815, 22.3942225 61.8019949, 22.3953376 61.8013054, 22.3957381 61.8010441)",,
38000412,Kappelinkatu,residential,False,True,180.637,,"LINESTRING (22.3908319 61.8025577, 22.3886883 61.8038278)",,
38000412,Kappelinkatu,residential,False,False,104.134,,"LINESTRING (22.3908319 61.8025577, 22.3918989 61.8019001, 22.3920378 61.8018145)",,
350440454,Taipaleenkatu,residential,False,False,157.975,,"LINESTRING (22.3908319 61.8025577, 22.3914674 61.8027937, 22.3918966 61.8029505, 22.3921043 61.8030268, 22.3932015 61.8034322)",,
24278075,Myllärintie,residential,False,False,178.98699999999997,,"LINESTRING (22.4046372 61.8021915, 22.4043691 61.8021214, 22.4039614 61.8019224, 22.4035721 61.8016517, 22.403438 61.8014513, 22.4032957 61.8012226, 22.4032399 61.8010049, 22.4031856 61.8009015, 22.4031417 61.8008178)",,
350440737,Lukkarinkuja,residential,False,True,89.497,,"LINESTRING (22.4046372 61.8021915, 22.404853 61.8018568, 22.4049104 61.8016216, 22.4048658 61.8014044)",,
868424485,Kaisankatu,residential,False,False,109.58500000000001,,"LINESTRING (22.4046372 61.8021915, 22.4038986 61.8030303, 22.4037588 61.8030699)",,
350440715,Asellinkatu,residential,False,False,63.48,,"LINESTRING (22.3965826 61.8031831, 22.3958059 61.8036204)",,
350440715,Asellinkatu,residential,False,True,110.33500000000001,,"LINESTRING (22.3965826 61.8031831, 22.3970432 61.8033419, 22.3982498 61.8037863)",,
868426107,Hakakuja,residential,False,True,96.364,,"LINESTRING (22.3965826 61.8031831, 22.3967112 61.8030988, 22.3962553 61.8029876, 22.3959824 61.8029506, 22.3952204 61.8028111)",,
350440362,Ennunkatu,residential,False,True,90.674,,"LINESTRING (22.3932015 61.8034322, 22.3921148 61.8040657)",,
350440454,Taipaleenkatu,residential,False,False,70.007,,"LINESTRING (22.3932015 61.8034322, 22.3940677 61.8037518, 22.3942517 61.8038197)",,
350440454,Taipaleenkatu,residential,False,True,157.97500000000002,,"LINESTRING (22.3932015 61.8034322, 22.3921043 61.8030268, 22.3918966 61.8029505, 22.3914674 61.8027937, 22.3908319 61.8025577)",,
24278906,Kuninkaanlähteenkatu,tertiary,False,False,22.139,,"LINESTRING (22.3958059 61.8036204, 22.3961349 61.8037448)",,
350440715,Asellinkatu,residential,False,True,63.48,,"LINESTRING (22.3958059 61.8036204, 22.3965826 61.8031831)",,
24278906,Kuninkaanlähteenkatu,tertiary,False,True,56.601,,"LINESTRING (22.3958059 61.8036204, 22.3952085 61.8034021, 22.3949537 61.803309)",,
24278906,Kuninkaanlähteenkatu,tertiary,False,False,59.985,,"LINESTRING (22.3961349 61.8037448, 22.3970511 61.8040667)",,
24278906,Kuninkaanlähteenkatu,tertiary,False,True,22.139,,"LINESTRING (22.3961349 61.8037448, 22.3958059 61.8036204)",,
350440728,Torikatu,residential,True,False,132.388,,"LINESTRING (22.3961349 61.8037448, 22.3959983 61.8038136, 22.3959314 61.8038662, 22.3958655 61.8039493, 22.3957914 61.8041583, 22.3957713 61.8042152, 22.3957261 61.8043189, 22.3956461 61.8044283, 22.3956092 61.8044788, 22.3955175 61.8045643, 22.3955103 61.8045719, 22.395116 61.8048036)",,
350440395,Karjalankatu,residential,False,True,60.58,,"LINESTRING (22.3912009 61.8037335, 22.3921148 61.8040657)",,
24347608,Paasikivenkatu,residential,False,False,26.922,,"LINESTRING (22.3982498 61.8037863, 22.3979522 61.8039834)",,
24347608,Paasikivenkatu,residential,False,True,160.648,,"LINESTRING (22.3982498 61.8037863, 22.3984066 61.8036913, 22.3987501 61.8034885, 22.3991496 61.8032466, 22.4001283 61.8026464)",,
350440715,Asellinkatu,residential,False,False,110.33500000000001,,"LINESTRING (22.3982498 61.8037863, 22.3970432 61.8033419, 22.3965826 61.8031831)",,
4444405,Keskuskatu,tertiary,False,False,63.703,,"LINESTRING (22.3942517 61.8038197, 22.3941143 61.8038959, 22.3934679 61.8042568)",40,
4444405,Keskuskatu,tertiary,False,True,67.886,,"LINESTRING (22.3942517 61.8038197, 22.3943245 61.803774, 22.3947805 61.8034713, 22.3947962 61.8034566, 22.3949537 61.803309)",40,
350440454,Taipaleenkatu,residential,False,True,70.007,,"LINESTRING (22.3942517 61.8038197, 22.3940677 61.8037518, 22.3932015 61.8034322)",,
350440362,Ennunkatu,residential,False,False,90.674,,"LINESTRING (22.3921148 61.8040657, 22.3932015 61.8034322)",,
350440395,Karjalankatu,residential,False,False,60.58,,"LINESTRING (22.3921148 61.8040657, 22.3912009 61.8037335)",,
350440395,Karjalankatu,residential,False,True,67.502,,"LINESTRING (22.3921148 61.8040657, 22.3929978 61.8043953, 22.3931213 61.804443)",,
1246967090,Kuninkaanlähteenkatu,tertiary,True,False,31.379,,"LINESTRING (22.3974701 61.8042678, 22.3970511 61.8040667)",,
350440663,,tertiary,True,False,16.407,,"LINESTRING (22.3974701 61.8042678, 22.3974587 61.8042307, 22.3974717 61.8041937, 22.3975062 61.8041613, 22.3975593 61.8041351)",,roundabout
350440403,Kuninkaanlähteenkatu,tertiary,False,False,242.04399999999998,,"LINESTRING (22.3983452 61.8043305, 22.399213 61.8044555, 22.3999336 61.8045574, 22.4000699 61.8045724, 22.4002082 61.804582, 22.400379 61.8045891, 22.400549 61.804588, 22.4007735 61.8045887, 22.4010472 61.8045841, 22.4012945 61.8045695, 22.4015616 61.8045428, 22.4024148 61.8044432, 22.4025817 61.8044244, 22.4028281 61.8043927)",,
1246967093,Kuninkaanlähteenkatu,tertiary,True,False,23.956,,"LINESTRING (22.3983452 61.8043305, 22.3981614 61.804327, 22.3978896 61.8043217)",,
350440663,,tertiary,True,False,8.331,,"LINESTRING (22.3975592 61.8043287, 22.3975046 61.8043015, 22.3974701 61.8042678)",,roundabout
350440428,Paasikivenkatu,residential,False,False,66.026,,"LINESTRING (22.3975247 61.804535, 22.3971556 61.8051026)",,
1246967087,Paasikivenkatu,residential,True,False,23.011,,"LINESTRING (22.3975247 61.804535, 22.3975491 61.804389, 22.3975592 61.8043287)",,
350440383,Kangasmoisionkatu,residential,False,False,169.058,,"LINESTRING (22.4028281 61.8043927, 22.4031028 61.8048631, 22.4032326 61.8049351, 22.403461 61.8050006, 22.405121 61.8052092)",,
350440403,Kuninkaanlähteenkatu,tertiary,False,False,91.707,,"LINESTRING (22.4028281 61.8043927, 22.4036732 61.8043016, 22.404528 61.8042054)",,
350440403,Kuninkaanlähteenkatu,tertiary,False,True,242.04399999999998,,"LINESTRING (22.4028281 61.8043927, 22.4025817 61.8044244, 22.4024148 61.8044432, 22.4015616 61.8045428, 22.4012945 61.8045695, 22.4010472 61.8045841, 22.4007735 61.8045887, 22.400549 61.804588, 22.400379 61.8045891, 22.4002082 61.804582, 22.4000699 61.8045724, 22.3999336 61.8045574, 22.399213 61.8044555, 22.3983452 61.8043305)",,
868424908,Alpinkatu,residential,False,True,78.452,,"LINESTRING (22.4028281 61.8043927, 22.402795 61.8043095, 22.4026056 61.8036951)",,
4444405,Keskuskatu,tertiary,False,False,87.75799999999998,,"LINESTRING (22.3931213 61.804443, 22.3930172 61.804505, 22.3927578 61.8046514, 22.3922882 61.8049201, 22.3922156 61.8049615, 22.3920602 61.8050525)",40,
4444405,Keskuskatu,tertiary,False,True,27.58,,"LINESTRING (22.3931213 61.804443, 22.3932875 61.8043581, 22.3934679 61.8042568)",40,
350440395,Karjalankatu,residential,False,False,67.502,,"LINESTRING (22.3931213 61.804443, 22.3929978 61.8043953, 22.3921148 61.8040657)",,
350440684,Kauppatori,residential,False,False,10.854,,"LINESTRING (22.395116 61.8048036, 22.3952973 61.8048504)",,
350440684,Kauppatori,residential,False,True,105.803,,"LINESTRING (22.395116 61.8048036, 22.3940245 61.8044404, 22.3936473 61.804315, 22.3934679 61.8042568)",,
350440383,Kangasmoisionkatu,residential,False,True,169.058,,"LINESTRING (22.405121 61.8052092, 22.403461 61.8050006, 22.4032326 61.8049351, 22.4031028 61.8048631, 22.4028281 61.8043927)",,
350440415,Linnankatu,residential,False,True,79.714,,"LINESTRING (22.39861 61.8053069, 22.3984638 61.8052863, 22.3971556 61.8051026)",,
350440663,,tertiary,True,False,4.038,,"LINESTRING (22.3975593 61.8041351, 22.3976263 61.8041173)",,roundabout
1246967091,Paasikivenkatu,residential,True,False,22.69,,"LINESTRING (22.3976263 61.8041173, 22.3979522 61.8039834)",,
350440663,,tertiary,True,False,13.599,,"LINESTRING (22.3976263 61.8041173, 22.3977014 61.8041097, 22.397778 61.8041128, 22.3978492 61.8041263, 22.3978714 61.8041347)",,roundabout
350440663,,tertiary,True,False,14.068,,"LINESTRING (22.3979719 61.8042075, 22.3979763 61.8042415, 22.3979581 61.804278, 22.3979173 61.8043102, 22.3978896 61.8043217)",,roundabout
1246967094,Kuninkaanlähteenkatu,tertiary,True,False,23.91,,"LINESTRING (22.3979719 61.8042075, 22.3981954 61.8042812, 22.3983452 61.8043305)",,
350440663,,tertiary,True,False,12.508999999999999,,"LINESTRING (22.3977853 61.8043502, 22.3977064 61.8043543, 22.3976286 61.8043469, 22.3975592 61.8043287)",,roundabout
1246967088,Paasikivenkatu,residential,True,False,24.692,,"LINESTRING (22.3977853 61.8043502, 22.3976967 61.804413, 22.3975247 61.804535)",,
868424485,Kaisankatu,residential,False,True,109.58500000000001,,"LINESTRING (22.4037588 61.8030699, 22.4038986 61.8030303, 22.4046372 61.8021915)",,
614549499,Koskurinkuja,residential,False,False,98.25500000000001,,"LINESTRING (22.3934492 61.8060619, 22.3918409 61.8063002, 22.3916646 61.8063263)",,
868424908,Alpinkatu,residential,False,False,78.452,,"LINESTRING (22.4026056 61.8036951, 22.402795 61.8043095, 22.4028281 61.8043927)",,
868424908,Alpinkatu,residential,False,True,176.35899999999998,,"LINESTRING (22.4026056 61.8036951, 22.4025555 61.8036388, 22.4024937 61.8035848, 22.4024088 61.8035252, 22.402306 61.8034728, 22.4021694 61.8034149, 22.4019274 61.8033228, 22.4014361 61.8031445, 22.4006728 61.8028673, 22.4004324 61.8027659, 22.4002553 61.8026962, 22.4001283 61.8026464)",,
868426106,,residential,False,False,162.226,,"LINESTRING (22.4026056 61.8036951, 22.4041478 61.8035192, 22.404488 61.8041333, 22.404528 61.8042054)",,
24277790,Tapalankatu,tertiary,False,False,119.669,,"LINESTRING (22.3890995 61.8010439, 22.3887293 61.8009394, 22.3871634 61.8004772)",,
"[1097910130, 1097910131, 24277790]",Tapalankatu,tertiary,False,True,93.93,yes,"LINESTRING (22.3890995 61.8010439, 22.3895076 61.8011666, 22.3896109 61.8011977, 22.3906753 61.80144)",,
333038716,Ilmarisenkatu,residential,False,True,77.85799999999999,,"LINESTRING (22.3890995 61.8010439, 22.388991 61.8011243, 22.3882966 61.8016324)",,
350440684,Kauppatori,residential,False,True,10.854,,"LINESTRING (22.3952973 61.8048504, 22.395116 61.8048036)",,
"[38000206, 749931719]","['Kauppatori', 'Torikatu']",residential,True,False,271.676,,"LINESTRING (22.3952973 61.8048504, 22.395338 61.8048713, 22.3953827 61.8048942, 22.3954239 61.804936, 22.3954263 61.8049976, 22.3954118 61.8050207, 22.3953193 61.8051676, 22.3950714 61.8055719, 22.3950256 61.8056415, 22.3947958 61.8059883, 22.3946227 61.8062561, 22.3940779 61.8070888, 22.3940253 61.8071751)",,
4444405,Keskuskatu,tertiary,False,True,10.482,,"LINESTRING (22.3952204 61.8028111, 22.3953035 61.8027254)",40,
4444405,Keskuskatu,tertiary,False,False,57.111000000000004,,"LINESTRING (22.3952204 61.8028111, 22.3951925 61.8028614, 22.3950833 61.8030588, 22.3949537 61.803309)",40,
868426107,Hakakuja,residential,False,False,96.364,,"LINESTRING (22.3952204 61.8028111, 22.3959824 61.8029506, 22.3962553 61.8029876, 22.3967112 61.8030988, 22.3965826 61.8031831)",,
24278906,Kuninkaanlähteenkatu,tertiary,False,True,59.985,,"LINESTRING (22.3970511 61.8040667, 22.3961349 61.8037448)",,
1246967089,Kuninkaanlähteenkatu,tertiary,True,False,27.822,,"LINESTRING (22.3970511 61.8040667, 22.3973353 61.8041134, 22.3975593 61.8041351)",,
350440663,,tertiary,True,False,9.896,,"LINESTRING (22.3978714 61.8041347, 22.3979058 61.8041475, 22.3979478 61.8041753, 22.3979719 61.8042075)",,roundabout
350440663,,tertiary,True,False,6.398,,"LINESTRING (22.3978896 61.8043217, 22.3978578 61.804335, 22.3977853 61.8043502)",,roundabout
350440403,Kuninkaanlähteenkatu,tertiary,False,True,91.707,,"LINESTRING (22.404528 61.8042054, 22.4036732 61.8043016, 22.4028281 61.8043927)",,
868426106,,residential,False,True,162.226,,"LINESTRING (22.404528 61.8042054, 22.404488 61.8041333, 22.4041478 61.8035192, 22.4026056 61.8036951)",,
