osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge,lanes
9815908,True,701,Palontie,secondary,50,False,133.333,"LINESTRING (22.5826974 62.7337663, 22.5824272 62.7337645, 22.5822766 62.7337695, 22.5820413 62.7337781, 22.5817497 62.7337911, 22.5804027 62.7338948, 22.5801065 62.7339199)",,,
9816112,True,701,,secondary,,False,18.332,"LINESTRING (22.5826974 62.7337663, 22.5826385 62.7337352, 22.5826045 62.733697, 22.5825992 62.7336558, 22.582623 62.7336161)",roundabout,,
"[1073599152, 1073599154, 10453171, 10453168]",False,701,Palontie,secondary,"['40', '50']",True,457.314,"LINESTRING (22.5709279 62.7345976, 22.5718806 62.7345059, 22.5728393 62.7344267, 22.5730178 62.734413, 22.5750474 62.734257, 22.5773258 62.7340906, 22.5797835 62.7339267)",,yes,2
28741480,False,7000,Könnintie,tertiary,,False,73.41499999999999,"LINESTRING (22.5709279 62.7345976, 22.5709641 62.7346799, 22.5710539 62.7348099, 22.5711881 62.7349684, 22.5713976 62.7351155, 22.5715229 62.7351903)",,,
26556478,False,,Kauppatie,tertiary,,False,58.06,"LINESTRING (22.5778831 62.7305246, 22.5777263 62.7304538, 22.5771143 62.7301394)",,,
26556478,False,,Kauppatie,tertiary,,True,70.388,"LINESTRING (22.5778831 62.7305246, 22.5781167 62.7306207, 22.5784535 62.7307557, 22.578906 62.73095)",,,
176293198,False,,Ilkantie,residential,,True,166.856,"LINESTRING (22.5778831 62.7305246, 22.5777637 62.730583, 22.5776932 62.730611, 22.5774188 62.7307, 22.5773382 62.7307261, 22.5769854 62.7308406, 22.5769356 62.7308568, 22.5758608 62.7311948, 22.5752195 62.7313944)",,,
9815981,False,,Keskustie,residential,,True,300.28499999999997,"LINESTRING (22.5746137 62.7315705, 22.574697 62.7316295, 22.5750566 62.7318567, 22.5754668 62.7321016, 22.5756055 62.7321531, 22.5757258 62.7321643, 22.575825 62.7321494, 22.5767675 62.7317915, 22.577102 62.731668, 22.578475 62.7311419, 22.5787723 62.731026, 22.5788247 62.7310058, 22.578906 62.73095)",,,
176293198,False,,Ilkantie,residential,,False,36.551,"LINESTRING (22.5746137 62.7315705, 22.5747889 62.7315196, 22.5752195 62.7313944)",,,
176293198,False,,Ilkantie,residential,,True,81.87700000000001,"LINESTRING (22.5746137 62.7315705, 22.5737683 62.7317835, 22.57356 62.7319069, 22.5733205 62.7319911)",,,
9815981,False,,Keskustie,residential,,False,300.285,"LINESTRING (22.578906 62.73095, 22.5788247 62.7310058, 22.5787723 62.731026, 22.578475 62.7311419, 22.577102 62.731668, 22.5767675 62.7317915, 22.575825 62.7321494, 22.5757258 62.7321643, 22.5756055 62.7321531, 22.5754668 62.7321016, 22.5750566 62.7318567, 22.574697 62.7316295, 22.5746137 62.7315705)",,,
25423600,False,,Kahmankuja,residential,,False,116.06700000000001,"LINESTRING (22.578906 62.73095, 22.5790054 62.7308836, 22.5790407 62.730865, 22.5792019 62.7307931, 22.5797724 62.7305401, 22.5800164 62.7304413, 22.5805231 62.7302173)",,,
26556478,False,,Kauppatie,tertiary,,False,70.388,"LINESTRING (22.578906 62.73095, 22.5784535 62.7307557, 22.5781167 62.7306207, 22.5778831 62.7305246)",,,
26556478,False,,Kauppatie,tertiary,,True,58.569,"LINESTRING (22.578906 62.73095, 22.5791028 62.7310346, 22.5792574 62.7311039, 22.5794886 62.7312185, 22.5796985 62.7313309)",,,
"[9816160, 25423622]",False,,"['Mikontie', 'Heikkilänkuja']",residential,,"[False, True]",502.636,"LINESTRING (22.5796985 62.7313309, 22.5795567 62.7313833, 22.579511 62.7314, 22.5793472 62.7314633, 22.5792373 62.7315083, 22.5787424 62.7317108, 22.5781881 62.7319375, 22.577529 62.7322154, 22.5768336 62.732516, 22.5768238 62.7325635, 22.5768667 62.7326016, 22.5770665 62.7327017, 22.5775641 62.732893, 22.5777385 62.7329616, 22.5780459 62.7330717, 22.5783892 62.7331604, 22.5785343 62.733192, 22.5788516 62.7332476, 22.5791319 62.7332793, 22.5793827 62.7332927, 22.5795594 62.7332991, 22.5798603 62.7333034, 22.5804606 62.7332571, 22.5809928 62.7331825, 22.5815734 62.7330979, 22.5818683 62.7330457, 22.5819231 62.7330313, 22.5820831 62.7329993)",,,
26556478,False,,Kauppatie,tertiary,,False,58.569,"LINESTRING (22.5796985 62.7313309, 22.5794886 62.7312185, 22.5792574 62.7311039, 22.5791028 62.7310346, 22.578906 62.73095)",,,
26556478,False,,Kauppatie,tertiary,,True,94.918,"LINESTRING (22.5796985 62.7313309, 22.5799246 62.7314509, 22.5806217 62.731897, 22.5807928 62.7320207)",,,
9816112,True,701,,secondary,,False,15.303,"LINESTRING (22.5829809 62.7337856, 22.5829083 62.7337945, 22.5828333 62.7337941, 22.5827612 62.7337845, 22.5826974 62.7337663)",roundabout,,
52347196,False,,Nikkolantie,tertiary,40,True,116.55,"LINESTRING (22.5829809 62.7337856, 22.5831136 62.7338789, 22.5831571 62.7339135, 22.5840962 62.7346257, 22.5841651 62.7346823)",,,
9816112,True,701,,secondary,,False,11.858,"LINESTRING (22.5827585 62.733554, 22.5828329 62.7335439, 22.5829105 62.7335436, 22.5829852 62.7335532)",roundabout,,
26556478,False,,Kauppatie,tertiary,,False,70.854,"LINESTRING (22.5827585 62.733554, 22.5826892 62.7334599, 22.5826636 62.733437, 22.5820831 62.7329993)",,,
9816112,True,701,,secondary,,False,15.21,"LINESTRING (22.5831489 62.7336801, 22.5831324 62.7337134, 22.5830969 62.7337435, 22.5830452 62.7337682, 22.5829809 62.7337856)",roundabout,,
52347193,False,,Keteläntie,residential,,False,100.812,"LINESTRING (22.5805231 62.7302173, 22.5817721 62.7309205)",,,
52347193,False,,Keteläntie,residential,,True,116.053,"LINESTRING (22.5805231 62.7302173, 22.5790419 62.7294244)",,,
25423600,False,,Kahmankuja,residential,,False,259.236,"LINESTRING (22.5805231 62.7302173, 22.5841576 62.7286869, 22.5842673 62.7286387)",,,
25423600,False,,Kahmankuja,residential,,True,116.06700000000001,"LINESTRING (22.5805231 62.7302173, 22.5800164 62.7304413, 22.5797724 62.7305401, 22.5792019 62.7307931, 22.5790407 62.730865, 22.5790054 62.7308836, 22.578906 62.73095)",,,
25423600,False,,Kahmankuja,residential,,True,259.236,"LINESTRING (22.5842673 62.7286387, 22.5841576 62.7286869, 22.5805231 62.7302173)",,,
25423625,False,,Valtiontie,residential,,False,140.737,"LINESTRING (22.5842673 62.7286387, 22.5839957 62.7285515, 22.5833713 62.7283212, 22.5828561 62.7281317, 22.5820786 62.7278672)",,,
25423625,False,,Valtiontie,residential,,True,162.196,"LINESTRING (22.5842673 62.7286387, 22.5849617 62.7288399, 22.5858916 62.7291897, 22.5867439 62.7295494)",,,
25423625,False,,Valtiontie,residential,,False,162.196,"LINESTRING (22.5867439 62.7295494, 22.5858916 62.7291897, 22.5849617 62.7288399, 22.5842673 62.7286387)",,,
25423625,False,,Valtiontie,residential,,True,201.707,"LINESTRING (22.5867439 62.7295494, 22.5868559 62.7296079, 22.5876947 62.7300112, 22.5877877 62.7301499, 22.5879384 62.7306917, 22.5880779 62.7309389, 22.5882487 62.7311578)",,,
25423842,False,,Asematie,residential,,False,131.43800000000002,"LINESTRING (22.5867439 62.7295494, 22.5865382 62.7296191, 22.586225 62.7297285, 22.5859019 62.7298782, 22.584888 62.7303663)",,,
25423842,False,,Asematie,residential,,False,115.926,"LINESTRING (22.5825686 62.7313769, 22.5823504 62.7314634, 22.5821255 62.7315526, 22.58153 62.7317888, 22.5813107 62.7318758, 22.5810118 62.7319766, 22.5809607 62.7319926, 22.5807928 62.7320207)",,,
25423842,False,,Asematie,residential,,True,129.119,"LINESTRING (22.5825686 62.7313769, 22.5835886 62.7309349, 22.5839491 62.7307832, 22.5844094 62.7305788)",,,
