osmid,oneway,highway,junction,reversed,length,ref,name,maxspeed,geometry,bridge,lanes,access
32441310,False,residential,,True,357.60400000000004,,Maamiehentie,40,"LINESTRING (26.6086722 60.8455405, 26.6083331 60.8455823, 26.608084 60.8456046, 26.6079201 60.8455814, 26.6076304 60.8454504, 26.6068421 60.8450597, 26.6060172 60.8447081, 26.6059104 60.8446576, 26.6058298 60.8445883, 26.6057418 60.8444743, 26.6056943 60.8443924, 26.6056563 60.8442907, 26.605664 60.8442303, 26.6057259 60.8441751, 26.6058389 60.8441225, 26.6059996 60.844068, 26.6061833 60.8440252, 26.6065108 60.8439681, 26.6075714 60.843816)",,,
32441309,False,residential,,True,73.827,,Linnuntie,40,"LINESTRING (26.6086722 60.8455405, 26.608953 60.8460224, 26.6089466 60.8460605, 26.6088957 60.8461034, 26.6088074 60.8461651)",,,
52349685,False,tertiary,,True,58.938,,Vilppulantie,40,"LINESTRING (26.6098715 60.8461966, 26.6093135 60.8462195, 26.6091703 60.8462231, 26.6090667 60.846216, 26.6089686 60.8462009, 26.6088074 60.8461651)",,,
32443918,False,residential,,False,92.63,,Elotie,40,"LINESTRING (26.60921 60.843578, 26.6075714 60.843816)",,,designated
32443918,False,residential,,True,81.159,,Elotie,40,"LINESTRING (26.60921 60.843578, 26.6106466 60.843371)",,,designated
32443942,False,residential,,False,162.474,,Kyntäjäntie,40,"LINESTRING (26.60921 60.843578, 26.6088113 60.842942, 26.6088381 60.8429041, 26.6089284 60.8428719, 26.6101156 60.8427066, 26.6102953 60.8426583)",,,
32443942,False,residential,,True,162.474,,Kyntäjäntie,40,"LINESTRING (26.6102953 60.8426583, 26.6101156 60.8427066, 26.6089284 60.8428719, 26.6088381 60.8429041, 26.6088113 60.842942, 26.60921 60.843578)",,,
32443918,False,residential,,False,81.159,,Elotie,40,"LINESTRING (26.6106466 60.843371, 26.60921 60.843578)",,,designated
32443918,False,residential,,True,85.234,,Elotie,40,"LINESTRING (26.6106466 60.843371, 26.6110091 60.8433133, 26.61208 60.8430583)",,,designated
32443918,False,residential,,False,85.234,,Elotie,40,"LINESTRING (26.61208 60.8430583, 26.6110091 60.8433133, 26.6106466 60.843371)",,,designated
150147652,True,secondary,,False,77.464,364,Koriantie,50,"LINESTRING (26.6037735 60.8443465, 26.6039148 60.8444395, 26.6042261 60.84459, 26.6044316 60.8446787, 26.6045388 60.844725, 26.6047618 60.8448475)",,,
150147670,True,secondary,roundabout,False,14.45,,,,"LINESTRING (26.6037735 60.8443465, 26.603745 60.8443817, 26.6037012 60.8444218, 26.6036283 60.8444521)",,,
40754572,False,unclassified,,True,122.749,,,40,"LINESTRING (26.6064882 60.84647, 26.606512 60.846545, 26.6065309 60.846589, 26.6068008 60.8469487, 26.6071916 60.8472295, 26.6074298 60.8474631)",,,
40754573,False,tertiary,,False,96.62899999999999,,Kyminasemantie,40,"LINESTRING (26.6064882 60.84647, 26.6056872 60.8465301, 26.6051764 60.8465624, 26.6047237 60.8465972)",,,
52349694,False,tertiary,,True,33.102999999999994,,Kyminasemantie,40,"LINESTRING (26.6064882 60.84647, 26.6068016 60.8464479, 26.6070909 60.8464212)",,,
35007215,False,unclassified,,True,68.05,,Jaakkolantie,40,"LINESTRING (26.6074298 60.8474631, 26.6065493 60.847607, 26.6062447 60.8476657)",,,
"[40754569, 33460780]",False,unclassified,,True,76.15899999999999,,,40,"LINESTRING (26.6074298 60.8474631, 26.6076641 60.84743, 26.6078997 60.8473748, 26.6081777 60.8473117, 26.6086508 60.8472132, 26.608721 60.8471951)",,,
40754572,False,unclassified,,False,122.749,,,40,"LINESTRING (26.6074298 60.8474631, 26.6071916 60.8472295, 26.6068008 60.8469487, 26.6065309 60.846589, 26.606512 60.846545, 26.6064882 60.84647)",,,
33460777,True,unclassified,,False,9.379,,,40,"LINESTRING (26.6093053 60.8470097, 26.6091625 60.8470574)",,,
52349696,True,secondary,,False,76.482,364,Koriantie,40,"LINESTRING (26.6093053 60.8470097, 26.6094354 60.8470972, 26.60962 60.8472464, 26.6097415 60.8473605, 26.6099613 60.847616)",,,
"[40754569, 33460780]",False,unclassified,,False,76.159,,,40,"LINESTRING (26.608721 60.8471951, 26.6086508 60.8472132, 26.6081777 60.8473117, 26.6078997 60.8473748, 26.6076641 60.84743, 26.6074298 60.8474631)",,,
32441309,False,residential,,True,69.584,,Linnuntie,40,"LINESTRING (26.6072317 60.8432125, 26.6074313 60.8435673, 26.6075714 60.843816)",,,
34130288,False,unclassified,,False,17.946,,Kasarmintie,40,"LINESTRING (26.5983809 60.8480067, 26.5983003 60.8479813, 26.5981069 60.847916)",,2,
34130288,False,unclassified,,True,170.71099999999998,,Kasarmintie,40,"LINESTRING (26.5983809 60.8480067, 26.5984413 60.8480213, 26.5985328 60.8480241, 26.5986384 60.8480143, 26.5987888 60.8479792, 26.5989618 60.8479129, 26.5991437 60.8478244, 26.5994843 60.8476915, 26.5995724 60.8476712, 26.5996898 60.8476522, 26.5998351 60.8476518, 26.600091 60.8477047, 26.6005689 60.8478533, 26.6010698 60.8480081)",,2,
35010018,False,residential,,False,24.776,,,40,"LINESTRING (26.5983809 60.8480067, 26.598277 60.8480508, 26.598037 60.8481536)",,,
40754573,False,tertiary,,True,13.182,,Kyminasemantie,40,"LINESTRING (26.6044836 60.8466165, 26.6047237 60.8465972)",,,
35007209,False,unclassified,,False,107.106,,Kyläpajantie,40,"LINESTRING (26.6044836 60.8466165, 26.6044439 60.8465454, 26.6043727 60.8463951, 26.6042649 60.8461815, 26.6041594 60.8460383, 26.6039541 60.8457739, 26.6038957 60.8456986)",,,
40754573,False,tertiary,,False,57.857,,Kyminasemantie,40,"LINESTRING (26.6044836 60.8466165, 26.6043674 60.846623, 26.6036262 60.8466811, 26.6034289 60.8466982)",,,
35007209,False,unclassified,,False,165.387,,Kyläpajantie,40,"LINESTRING (26.6038957 60.8456986, 26.6036825 60.8457289, 26.6030287 60.8458726, 26.6026567 60.8459624, 26.6025053 60.8460346, 26.6024967 60.8461236, 26.6025253 60.8465027, 26.6025267 60.8465361, 26.6025337 60.8465885, 26.6025507 60.8466961, 26.6025819 60.8467562)",,,
35007209,False,unclassified,,True,107.106,,Kyläpajantie,40,"LINESTRING (26.6038957 60.8456986, 26.6039541 60.8457739, 26.6041594 60.8460383, 26.6042649 60.8461815, 26.6043727 60.8463951, 26.6044439 60.8465454, 26.6044836 60.8466165)",,,
35007216,False,unclassified,,False,69.776,,Asessorinraitti,40,"LINESTRING (26.6038957 60.8456986, 26.6036088 60.8452987, 26.6035445 60.845199, 26.6034533 60.8451101)",,,
35007209,False,unclassified,,True,165.387,,Kyläpajantie,40,"LINESTRING (26.6025819 60.8467562, 26.6025507 60.8466961, 26.6025337 60.8465885, 26.6025267 60.8465361, 26.6025253 60.8465027, 26.6024967 60.8461236, 26.6025053 60.8460346, 26.6026567 60.8459624, 26.6030287 60.8458726, 26.6036825 60.8457289, 26.6038957 60.8456986)",,,
"[37682554, 37682555, 40754573]",False,tertiary,,False,153.612,,Kyminasemantie,40,"LINESTRING (26.6025819 60.8467562, 26.6024237 60.8467716, 26.6023177 60.8467761, 26.6021877 60.8467788, 26.6020265 60.8467774, 26.601902 60.8467714, 26.6017847 60.8467602, 26.6016583 60.8467417, 26.6015499 60.8467215, 26.6014231 60.8466934, 26.6012941 60.8466565, 26.6011755 60.8466197, 26.6008819 60.8465038, 26.6003451 60.8462983, 26.6001185 60.8462071)",yes,,
40754573,False,tertiary,,True,46.337,,Kyminasemantie,40,"LINESTRING (26.6025819 60.8467562, 26.602731 60.8467478, 26.6028662 60.8467398, 26.6034289 60.8466982)",,,
35007208,False,residential,,False,146.535,,Sarkalantie,40,"LINESTRING (26.6062447 60.8476657, 26.6057956 60.8474029, 26.6049242 60.8468869, 26.6048131 60.8467775, 26.6047572 60.846682, 26.6047441 60.8466489, 26.6047237 60.8465972)",,,
35007208,False,residential,,True,209.78799999999998,,Sarkalantie,40,"LINESTRING (26.6062447 60.8476657, 26.6065251 60.8478232, 26.6072012 60.8481995, 26.6076907 60.8484801, 26.6079615 60.8486322, 26.6083864 60.8488708, 26.6085641 60.8489477, 26.6088459 60.8490593)",,,
35007215,False,unclassified,,False,68.05,,Jaakkolantie,40,"LINESTRING (26.6062447 60.8476657, 26.6065493 60.847607, 26.6074298 60.8474631)",,,
35007223,False,residential,,False,221.824,,Porvarinpolku,40,"LINESTRING (26.6062447 60.8476657, 26.6056463 60.8477454, 26.6053854 60.8477886, 26.60523 60.8478017, 26.6050755 60.847801, 26.6049118 60.8477752, 26.6047594 60.8477329, 26.6046436 60.8476718, 26.6043116 60.8474596, 26.6039314 60.8472041, 26.6035871 60.8469732, 26.6034798 60.8468208, 26.6034575 60.8467685, 26.6034289 60.8466982)",,,
35007216,False,unclassified,,True,69.776,,Asessorinraitti,40,"LINESTRING (26.6034533 60.8451101, 26.6035445 60.845199, 26.6036088 60.8452987, 26.6038957 60.8456986)",,,
35007208,False,residential,,True,25.069,,Sarkalantie,40,"LINESTRING (26.6088459 60.8490593, 26.6092372 60.8491797)",,,
37682512,False,residential,,False,25.738,,Tiklakuja,40,"LINESTRING (26.6088459 60.8490593, 26.6085212 60.8492283)",,,
35007208,False,residential,,False,209.78799999999998,,Sarkalantie,40,"LINESTRING (26.6088459 60.8490593, 26.6085641 60.8489477, 26.6083864 60.8488708, 26.6079615 60.8486322, 26.6076907 60.8484801, 26.6072012 60.8481995, 26.6065251 60.8478232, 26.6062447 60.8476657)",,,
35007208,False,residential,,False,42.281,,Sarkalantie,40,"LINESTRING (26.6098633 60.8494068, 26.6096394 60.8493256, 26.6092372 60.8491797)",,,
35007208,False,residential,,True,99.714,,Sarkalantie,40,"LINESTRING (26.6098633 60.8494068, 26.6106775 60.8496696, 26.611398 60.8499021)",,,
37682511,False,residential,,False,39.238,,Rastaskuja,40,"LINESTRING (26.6098633 60.8494068, 26.6096864 60.8495176, 26.6094187 60.8496854)",,,
34130288,False,unclassified,,False,165.073,,Kasarmintie,40,"LINESTRING (26.6074387 60.8498707, 26.607292 60.8498127, 26.6068064 60.8496247, 26.6064613 60.8495073, 26.6060003 60.849354, 26.6056781 60.8492616, 26.6052767 60.8491556, 26.6048914 60.8490639)",,2,
34130288,False,unclassified,,True,17.946,,Kasarmintie,40,"LINESTRING (26.5981069 60.847916, 26.5983003 60.8479813, 26.5983809 60.8480067)",,2,
150147611,False,secondary,,False,124.64099999999999,359,Anjalantie,50,"LINESTRING (26.5981069 60.847916, 26.5976095 60.8481176, 26.5971413 60.8482928, 26.5966215 60.8484654, 26.5962464 60.8485723)",,2,
150147611,False,secondary,,True,310.654,359,Anjalantie,50,"LINESTRING (26.5981069 60.847916, 26.5984467 60.8477528, 26.5988654 60.8475404, 26.5991388 60.84739, 26.5994154 60.8472338, 26.5996591 60.8470857, 26.5999452 60.8469034, 26.6001609 60.8467571, 26.6004488 60.8465403, 26.6007695 60.8462825, 26.6015066 60.8456809)",,2,
35010018,False,residential,,False,33.759,,,40,"LINESTRING (26.598037 60.8481536, 26.5975486 60.8483422)",,,
35010018,False,residential,,True,24.776,,,40,"LINESTRING (26.598037 60.8481536, 26.598277 60.8480508, 26.5983809 60.8480067)",,,
37682548,False,residential,,False,163.197,,Kaitatie,40,"LINESTRING (26.598037 60.8481536, 26.5986287 60.8486146, 26.5988492 60.8487957, 26.5991327 60.8490504, 26.5991226 60.8490869, 26.598586 60.8493721)",,,
34130288,False,unclassified,,False,238.599,,Kasarmintie,40,"LINESTRING (26.6048914 60.8490639, 26.6043199 60.8489391, 26.6036869 60.8488034, 26.6032599 60.8486977, 26.6026075 60.8485037, 26.6010698 60.8480081)",,2,
34130288,False,unclassified,,True,165.073,,Kasarmintie,40,"LINESTRING (26.6048914 60.8490639, 26.6052767 60.8491556, 26.6056781 60.8492616, 26.6060003 60.849354, 26.6064613 60.8495073, 26.6068064 60.8496247, 26.607292 60.8498127, 26.6074387 60.8498707)",,2,
34130288,False,unclassified,,False,170.71099999999998,,Kasarmintie,40,"LINESTRING (26.6010698 60.8480081, 26.6005689 60.8478533, 26.600091 60.8477047, 26.5998351 60.8476518, 26.5996898 60.8476522, 26.5995724 60.8476712, 26.5994843 60.8476915, 26.5991437 60.8478244, 26.5989618 60.8479129, 26.5987888 60.8479792, 26.5986384 60.8480143, 26.5985328 60.8480241, 26.5984413 60.8480213, 26.5983809 60.8480067)",,2,
34130288,False,unclassified,,True,238.599,,Kasarmintie,40,"LINESTRING (26.6010698 60.8480081, 26.6026075 60.8485037, 26.6032599 60.8486977, 26.6036869 60.8488034, 26.6043199 60.8489391, 26.6048914 60.8490639)",,2,
35010067,False,unclassified,,False,120.58200000000002,,Näsinmäentie,40,"LINESTRING (26.6010698 60.8480081, 26.6010135 60.8480526, 26.6009868 60.848075, 26.600958 60.8480953, 26.600924 60.8481204, 26.6008443 60.8481796, 26.6007899 60.8482166, 26.6007274 60.8482516, 26.6006255 60.8483058, 26.6003205 60.8484197, 26.6000076 60.8485177, 26.5995943 60.8488002)",,,
35281441,False,residential,,True,54.995,,Postinkantajantie,30,"LINESTRING (26.6012564 60.8443596, 26.6003743 60.8441148)",,2,designated
35281441,False,residential,,False,121.18700000000001,,Postinkantajantie,30,"LINESTRING (26.5960702 60.8430793, 26.59763 60.8433958, 26.5981362 60.8434972)",,2,designated
35281464,False,residential,,True,68.09,,Suurmuuntajantie,30,"LINESTRING (26.5960702 60.8430793, 26.5963118 60.8425884, 26.5963752 60.8424854)",,,designated
35281465,False,residential,,False,157.215,,Suurmuuntajantie,30,"LINESTRING (26.5960702 60.8430793, 26.595585 60.8438558, 26.5953925 60.8440184, 26.5948143 60.8442781, 26.5947673 60.8442995)",,,
35281441,False,residential,,False,64.15,,Postinkantajantie,30,"LINESTRING (26.5981362 60.8434972, 26.5986296 60.8435998, 26.5992 60.8437493)",,2,designated
35281441,False,residential,,True,121.18700000000001,,Postinkantajantie,30,"LINESTRING (26.5981362 60.8434972, 26.59763 60.8433958, 26.5960702 60.8430793)",,2,designated
35281463,False,residential,,False,183.608,,Vaatturintie,30,"LINESTRING (26.5981362 60.8434972, 26.5979117 60.8437101, 26.5973306 60.8443038, 26.5964462 60.844867, 26.5963902 60.8449028)",,,
35281441,False,residential,,False,75.584,,Postinkantajantie,30,"LINESTRING (26.5992 60.8437493, 26.5993564 60.843791, 26.599578 60.8438555, 26.6001938 60.844045, 26.6003743 60.8441148)",,2,designated
35281441,False,residential,,True,64.15,,Postinkantajantie,30,"LINESTRING (26.5992 60.8437493, 26.5986296 60.8435998, 26.5981362 60.8434972)",,2,designated
35281462,False,residential,,True,194.48600000000002,,Mikontie,30,"LINESTRING (26.5992 60.8437493, 26.5991589 60.8437922, 26.5986307 60.8443566, 26.5981661 60.8448551, 26.5975665 60.845251, 26.5975197 60.8452862)",,,
35281441,False,residential,,False,54.995,,Postinkantajantie,30,"LINESTRING (26.6003743 60.8441148, 26.6012564 60.8443596)",,2,designated
35281441,False,residential,,True,75.584,,Postinkantajantie,30,"LINESTRING (26.6003743 60.8441148, 26.6001938 60.844045, 26.599578 60.8438555, 26.5993564 60.843791, 26.5992 60.8437493)",,2,designated
35281461,False,residential,,True,198.49600000000004,,Antintie,30,"LINESTRING (26.6003743 60.8441148, 26.5997054 60.8447797, 26.599367 60.8450981, 26.5991377 60.8454705, 26.5990213 60.8456811, 26.5989978 60.845715, 26.5989421 60.8457489)",,,
35281460,False,residential,,True,168.351,,Pääskynkuja,30,"LINESTRING (26.6020797 60.8450341, 26.6018317 60.8452073, 26.6012876 60.8455374, 26.6008554 60.8458006, 26.6001762 60.8461708, 26.6001185 60.8462071)",,,
1086376250,False,unclassified,,True,22.299,,,,"LINESTRING (26.6063721 60.8424889, 26.6064964 60.8424208, 26.6066758 60.842355)",,,
35281447,False,tertiary,,False,42.625,14567,Metsäkulmantie,40,"LINESTRING (26.6069647 60.8427112, 26.6069176 60.842661, 26.6067481 60.8424632, 26.6066758 60.842355)",,,
"[44781841, 44781843, 150147613]",False,secondary,,True,151.878,359,Anjalantie,50,"LINESTRING (26.6069647 60.8427112, 26.6068086 60.8427701, 26.60664 60.8428319, 26.606392 60.8429261, 26.6059859 60.843077, 26.6055619 60.8432519, 26.6048202 60.843589)",yes,,
35281447,False,tertiary,,False,103.451,14567,Metsäkulmantie,40,"LINESTRING (26.6066758 60.842355, 26.6065575 60.8421914, 26.6064418 60.8420005, 26.6063063 60.8417665, 26.6061231 60.8414647)",,,
35281447,False,tertiary,,True,42.625,14567,Metsäkulmantie,40,"LINESTRING (26.6066758 60.842355, 26.6067481 60.8424632, 26.6069176 60.842661, 26.6069647 60.8427112)",,,
1086376250,False,unclassified,,False,22.299,,,,"LINESTRING (26.6066758 60.842355, 26.6064964 60.8424208, 26.6063721 60.8424889)",,,
35281449,False,residential,,False,59.982,,Niemestie,40,"LINESTRING (26.6061231 60.8414647, 26.6071823 60.8413077)",,,
35281447,False,tertiary,,True,103.451,14567,Metsäkulmantie,40,"LINESTRING (26.6061231 60.8414647, 26.6063063 60.8417665, 26.6064418 60.8420005, 26.6065575 60.8421914, 26.6066758 60.842355)",,,
35281449,False,residential,,True,59.982,,Niemestie,40,"LINESTRING (26.6071823 60.8413077, 26.6061231 60.8414647)",,,
35281449,False,residential,,False,112.59,,Niemestie,40,"LINESTRING (26.6071823 60.8413077, 26.6079635 60.8412002, 26.6092169 60.8412884)",,,
35281453,False,residential,,True,53.468,,Purotie,40,"LINESTRING (26.6071823 60.8413077, 26.6073569 60.8415648, 26.6074911 60.8417644)",,,
35281449,False,residential,,False,54.56,,Niemestie,40,"LINESTRING (26.6092169 60.8412884, 26.609998 60.8409787)",,,
35281455,False,residential,,False,30.535,,Lähdetie,40,"LINESTRING (26.6092169 60.8412884, 26.6094149 60.8415455)",,,
35281449,False,residential,,True,112.59,,Niemestie,40,"LINESTRING (26.6092169 60.8412884, 26.6079635 60.8412002, 26.6071823 60.8413077)",,,
35281449,False,residential,,True,54.56,,Niemestie,40,"LINESTRING (26.609998 60.8409787, 26.6092169 60.8412884)",,,
35281451,False,residential,,False,56.882,,Norotie,40,"LINESTRING (26.609998 60.8409787, 26.6110443 60.8410211)",,,
35281451,False,residential,,True,56.882,,Norotie,40,"LINESTRING (26.6110443 60.8410211, 26.609998 60.8409787)",,,
35281453,False,residential,,False,53.468,,Purotie,40,"LINESTRING (26.6074911 60.8417644, 26.6073569 60.8415648, 26.6071823 60.8413077)",,,
35281455,False,residential,,True,30.535,,Lähdetie,40,"LINESTRING (26.6094149 60.8415455, 26.6092169 60.8412884)",,,
35281465,False,residential,,True,157.215,,Suurmuuntajantie,30,"LINESTRING (26.5947673 60.8442995, 26.5948143 60.8442781, 26.5953925 60.8440184, 26.595585 60.8438558, 26.5960702 60.8430793)",,,
37682555,False,tertiary,,True,110.62700000000001,,Kyminasemantie,40,"LINESTRING (26.5947673 60.8442995, 26.5950738 60.8444255, 26.5953659 60.8445355, 26.5957005 60.8446592, 26.5963902 60.8449028)",,,
37682555,False,tertiary,,True,74.574,,Kyminasemantie,40,"LINESTRING (26.5963902 60.8449028, 26.5975197 60.8452862)",,,
35281463,False,residential,,True,183.608,,Vaatturintie,30,"LINESTRING (26.5963902 60.8449028, 26.5964462 60.844867, 26.5973306 60.8443038, 26.5979117 60.8437101, 26.5981362 60.8434972)",,,
37682555,False,tertiary,,False,110.62700000000001,,Kyminasemantie,40,"LINESTRING (26.5963902 60.8449028, 26.5957005 60.8446592, 26.5953659 60.8445355, 26.5950738 60.8444255, 26.5947673 60.8442995)",,,
37682555,False,tertiary,,False,74.574,,Kyminasemantie,40,"LINESTRING (26.5975197 60.8452862, 26.5963902 60.8449028)",,,
35281462,False,residential,,False,194.486,,Mikontie,30,"LINESTRING (26.5975197 60.8452862, 26.5975665 60.845251, 26.5981661 60.8448551, 26.5986307 60.8443566, 26.5991589 60.8437922, 26.5992 60.8437493)",,,
37682555,False,tertiary,,True,92.65299999999999,,Kyminasemantie,40,"LINESTRING (26.5975197 60.8452862, 26.5982169 60.8455164, 26.5989421 60.8457489)",,,
37682555,False,tertiary,,True,81.589,,Kyminasemantie,40,"LINESTRING (26.5989421 60.8457489, 26.6001185 60.8462071)",,,
35281461,False,residential,,False,198.49599999999998,,Antintie,30,"LINESTRING (26.5989421 60.8457489, 26.5989978 60.845715, 26.5990213 60.8456811, 26.5991377 60.8454705, 26.599367 60.8450981, 26.5997054 60.8447797, 26.6003743 60.8441148)",,,
37682555,False,tertiary,,False,92.65299999999999,,Kyminasemantie,40,"LINESTRING (26.5989421 60.8457489, 26.5982169 60.8455164, 26.5975197 60.8452862)",,,
37682555,False,tertiary,,False,81.589,,Kyminasemantie,40,"LINESTRING (26.6001185 60.8462071, 26.5989421 60.8457489)",,,
35281460,False,residential,,False,168.351,,Pääskynkuja,30,"LINESTRING (26.6001185 60.8462071, 26.6001762 60.8461708, 26.6008554 60.8458006, 26.6012876 60.8455374, 26.6018317 60.8452073, 26.6020797 60.8450341)",,,
"[37682554, 37682555, 40754573]",False,tertiary,,True,153.61200000000002,,Kyminasemantie,40,"LINESTRING (26.6001185 60.8462071, 26.6003451 60.8462983, 26.6008819 60.8465038, 26.6011755 60.8466197, 26.6012941 60.8466565, 26.6014231 60.8466934, 26.6015499 60.8467215, 26.6016583 60.8467417, 26.6017847 60.8467602, 26.601902 60.8467714, 26.6020265 60.8467774, 26.6021877 60.8467788, 26.6023177 60.8467761, 26.6024237 60.8467716, 26.6025819 60.8467562)",yes,,
35281464,False,residential,,False,68.09,,Suurmuuntajantie,30,"LINESTRING (26.5963752 60.8424854, 26.5963118 60.8425884, 26.5960702 60.8430793)",,,designated
35281466,False,unclassified,,True,57.833,,Suurmuuntajantie,30,"LINESTRING (26.5963752 60.8424854, 26.5964292 60.8423975, 26.5966811 60.8419871)",,,designated
"[226055976, 54905754]",False,secondary,,True,149.818,364,Koriantie,50,"LINESTRING (26.5963752 60.8424854, 26.5970992 60.8426149, 26.5987012 60.8429477, 26.598929 60.8430009)",,2,designated
35007208,False,residential,,False,99.714,,Sarkalantie,40,"LINESTRING (26.611398 60.8499021, 26.6106775 60.8496696, 26.6098633 60.8494068)",,,
37682511,False,residential,,True,39.238,,Rastaskuja,40,"LINESTRING (26.6094187 60.8496854, 26.6096864 60.8495176, 26.6098633 60.8494068)",,,
