osmid,oneway,ref,name,highway,maxspeed,reversed,length,lanes,geometry,bridge
314643820,False,,,residential,,False,61.995999999999995,,"LINESTRING (23.2051126 61.630506, 23.2054761 61.6305676, 23.2058058 61.6306669, 23.2059296 61.6307213, 23.2060974 61.630795)",
314645194,False,,Siljantie,residential,,False,175.172,,"LINESTRING (23.2051126 61.630506, 23.2050656 61.6306385, 23.2050017 61.630942, 23.2049454 61.6311483, 23.2049052 61.6312706, 23.204865 61.6313776, 23.2047042 61.6314884, 23.2040246 61.631947)",
314643820,False,,,residential,,False,12.073,,"LINESTRING (23.2060974 61.630795, 23.2062675 61.6308675)",
314643820,False,,,residential,,True,61.995999999999995,,"LINESTRING (23.2060974 61.630795, 23.2059296 61.6307213, 23.2058058 61.6306669, 23.2054761 61.6305676, 23.2051126 61.630506)",
527032307,True,2620,Tampereentie,secondary,60,False,227.42000000000002,,"LINESTRING (23.2060974 61.630795, 23.2069404 61.6303124, 23.2070595 61.6302483, 23.2078076 61.6298455, 23.2084864 61.6295308, 23.2090408 61.6293085)",
314643820,False,,,residential,,True,12.073,,"LINESTRING (23.2062675 61.6308675, 23.2060974 61.630795)",
709491883,False,2620,Tampereentie,secondary,60,False,98.3,2,"LINESTRING (23.2062675 61.6308675, 23.2054028 61.631426, 23.205165 61.6315796)",
314644169,False,,Uskelantie,residential,,False,90.258,,"LINESTRING (23.2031335 61.632551, 23.2015118 61.6322957)",
314645194,False,,Siljantie,residential,,False,175.31799999999998,,"LINESTRING (23.2031335 61.632551, 23.2029835 61.6326536, 23.2027342 61.6328446, 23.2024293 61.6331299, 23.2021897 61.6331682, 23.2015311 61.6332119, 23.2010397 61.6332263, 23.200543 61.6332488)",
314645194,False,,Siljantie,residential,,True,82.019,,"LINESTRING (23.2031335 61.632551, 23.2034418 61.6323403, 23.2040246 61.631947)",
314644169,False,,Uskelantie,residential,,True,90.258,,"LINESTRING (23.2015118 61.6322957, 23.2031335 61.632551)",
314644171,False,,Miehentie,residential,,False,92.121,,"LINESTRING (23.2040246 61.631947, 23.2023829 61.6316679)",
314645194,False,,Siljantie,residential,,False,82.019,,"LINESTRING (23.2040246 61.631947, 23.2034418 61.6323403, 23.2031335 61.632551)",
314645194,False,,Siljantie,residential,,True,175.172,,"LINESTRING (23.2040246 61.631947, 23.2047042 61.6314884, 23.204865 61.6313776, 23.2049052 61.6312706, 23.2049454 61.6311483, 23.2050017 61.630942, 23.2050656 61.6306385, 23.2051126 61.630506)",
314644171,False,,Miehentie,residential,,True,92.121,,"LINESTRING (23.2023829 61.6316679, 23.2040246 61.631947)",
314645193,False,,Laivatie,residential,,True,94.068,,"LINESTRING (23.199708 61.6325117, 23.1999016 61.6325966, 23.2000392 61.6327039, 23.200543 61.6332488)",
314645193,False,,Laivatie,residential,,False,94.068,,"LINESTRING (23.200543 61.6332488, 23.2000392 61.6327039, 23.1999016 61.6325966, 23.199708 61.6325117)",
314645194,False,,Siljantie,residential,,False,49.678,,"LINESTRING (23.200543 61.6332488, 23.2000394 61.6332697, 23.1996157 61.6333161)",
314645194,False,,Siljantie,residential,,True,175.318,,"LINESTRING (23.200543 61.6332488, 23.2010397 61.6332263, 23.2015311 61.6332119, 23.2021897 61.6331682, 23.2024293 61.6331299, 23.2027342 61.6328446, 23.2029835 61.6326536, 23.2031335 61.632551)",
314645194,False,,Siljantie,residential,,True,49.678,,"LINESTRING (23.1996157 61.6333161, 23.2000394 61.6332697, 23.200543 61.6332488)",
314645916,False,,Kappelikuja,residential,,True,105.64099999999999,,"LINESTRING (23.1945002 61.6327463, 23.1945625 61.6327623, 23.1946239 61.6328012, 23.1946976 61.6329362, 23.1950093 61.6336493)",
25097263,False,,Härkikuja,residential,40,False,109.84400000000001,,"LINESTRING (23.1926578 61.6354707, 23.1926587 61.6353705, 23.1926793 61.6351363, 23.192708 61.6346693, 23.1925683 61.6344955)",
25097263,False,,Härkikuja,residential,40,True,179.78900000000002,,"LINESTRING (23.1926578 61.6354707, 23.1926426 61.6356313, 23.1926871 61.6358307, 23.192782 61.6358862, 23.1935353 61.6363637, 23.19387 61.6367062, 23.1940374 61.6369003)",
677429386,False,,,living_street,,False,25.59,,"LINESTRING (23.1926578 61.6354707, 23.1930426 61.6354631, 23.1930959 61.6354233)",
677429386,False,,,living_street,,False,47.549,,"LINESTRING (23.1932087 61.6347875, 23.1928131 61.6344034)",
677429386,False,,,living_street,,True,70.949,,"LINESTRING (23.1932087 61.6347875, 23.1930959 61.6354233)",
677429387,False,,,living_street,,True,92.388,,"LINESTRING (23.1932087 61.6347875, 23.1936291 61.6352585, 23.1936083 61.6353004, 23.1935409 61.6353349, 23.1930959 61.6354233)",
121633128,False,,Yrjö-Koskisentie,tertiary,,False,16.496,,"LINESTRING (23.1928131 61.6344034, 23.1925683 61.6344955)",
677429386,False,,,living_street,,True,47.549,,"LINESTRING (23.1928131 61.6344034, 23.1932087 61.6347875)",
121633128,False,,Yrjö-Koskisentie,tertiary,,True,143.586,,"LINESTRING (23.1928131 61.6344034, 23.1929089 61.6343673, 23.1937789 61.6340168, 23.1940461 61.6339233, 23.1945463 61.633772, 23.1950093 61.6336493)",
677429386,False,,,living_street,,False,70.949,,"LINESTRING (23.1930959 61.6354233, 23.1932087 61.6347875)",
677429387,False,,,living_street,,False,92.388,,"LINESTRING (23.1930959 61.6354233, 23.1935409 61.6353349, 23.1936083 61.6353004, 23.1936291 61.6352585, 23.1932087 61.6347875)",
677429386,False,,,living_street,,True,25.59,,"LINESTRING (23.1930959 61.6354233, 23.1930426 61.6354631, 23.1926578 61.6354707)",
1185324351,False,,,tertiary,,True,69.00200000000001,,"LINESTRING (23.1962426 61.632905, 23.1963031 61.6330318, 23.1965313 61.6335102)",
