osmid,oneway,lanes,name,highway,maxspeed,reversed,length,ref,geometry,bridge,junction
"[1068576200, 1068576196]",True,"['2', '3']",,trunk,60,False,64.358,29,"LINESTRING (24.1546535 65.8445851, 24.1544596 65.8446177, 24.1542591 65.8446201, 24.1539538 65.8446076, 24.1536181 65.8445874, 24.1532678 65.8445571)",yes,
43077904,True,,Krannikatu,tertiary,30,False,14.541,,"LINESTRING (24.135793 65.8427817, 24.1355614 65.8427723, 24.1354749 65.8427693)",,
"[43077890, 1082188052]",False,,Krannikatu,tertiary,30,False,342.152,,"LINESTRING (24.135793 65.8427817, 24.1360526 65.8428275, 24.1362382 65.8428537, 24.1364922 65.8428748, 24.1366814 65.8428798, 24.136921 65.8428725, 24.1374175 65.8428486, 24.138069 65.8428047, 24.1382277 65.8427963, 24.138403 65.8428064, 24.1385288 65.842825, 24.1386628 65.8428672, 24.1387411 65.8429195, 24.1388236 65.8429895, 24.139079 65.8433324, 24.1395813 65.8440066, 24.1399829 65.8445381, 24.1400689 65.8446356)",,
42322129,False,,Saarenpäänkatu,tertiary,40,True,28.616,,"LINESTRING (24.1469559 65.8483287, 24.1468249 65.8482252, 24.146667 65.8481001)",,
55601118,False,,Saarenpäänkatu,tertiary,40,False,80.75200000000001,,"LINESTRING (24.1469559 65.8483287, 24.147014 65.8484173, 24.1473796 65.8490339)",,
55601114,False,,Pitkäkatu,tertiary,40,False,35.494,,"LINESTRING (24.1492888 65.847687, 24.1492203 65.8476519, 24.1490724 65.847576, 24.148812 65.8474344)",,
108117861,True,2,Puutarhakatu,tertiary,40,False,127.896,,"LINESTRING (24.1492888 65.847687, 24.1492379 65.8477016, 24.1470758 65.8482974, 24.1469559 65.8483287)",,
"[109353200, 109353197, 109353198, 109353199]",False,,Pitkäkatu,unclassified,40,True,123.642,,"LINESTRING (24.1492888 65.847687, 24.1496164 65.8482424, 24.1496778 65.8483466, 24.1497668 65.8484975, 24.1498724 65.8486765, 24.1499263 65.8487679)",,
29056534,True,2,Puutarhakatu,tertiary,40,False,86.788,,"LINESTRING (24.146667 65.8481001, 24.1467804 65.8480649, 24.1474108 65.8478693, 24.1481868 65.8476284)",,
42322129,False,,Saarenpäänkatu,tertiary,40,False,28.616,,"LINESTRING (24.146667 65.8481001, 24.1468249 65.8482252, 24.1469559 65.8483287)",,
"[51383324, 52328981]",False,,Puutarhakatu,unclassified,40,True,46.483999999999995,,"LINESTRING (24.146667 65.8481001, 24.1463829 65.8482027, 24.1462192 65.8482618, 24.1460962 65.8483062, 24.146001 65.8483406, 24.1459009 65.8483767)",,
109123713,False,,Torikatu,unclassified,40,True,51.057,,"LINESTRING (24.146667 65.8481001, 24.146608 65.8480649, 24.1460317 65.8477216)",,
31902971,True,2,Länsiranta,tertiary,40,False,81.47099999999999,,"LINESTRING (24.1484837 65.8424959, 24.1481699 65.8425387, 24.1480745 65.8425553, 24.147244 65.842805, 24.1469841 65.8428851)",,
1151506220,True,2,,trunk,,False,21.445,29,"LINESTRING (24.1484837 65.8424959, 24.1483925 65.8424861, 24.1483082 65.8424689, 24.1482341 65.8424451, 24.1481736 65.8424155, 24.1481291 65.8423815)",,roundabout
"[52252952, 43077913, 43077907, 45751909]",True,2,,trunk,30,False,507.51300000000003,"['E 4', '29']","LINESTRING (24.148095 65.842306, 24.148055 65.8421925, 24.1479589 65.8420815, 24.1478252 65.8419745, 24.1476728 65.8418816, 24.147508 65.8417887, 24.1474897 65.8417784, 24.1473261 65.8417043, 24.1471202 65.8416223, 24.1468623 65.841524, 24.146519 65.8414158, 24.1461214 65.8413147, 24.1457943 65.8412471, 24.1454336 65.8411873, 24.1449745 65.8411363, 24.1446047 65.841102, 24.1441882 65.8410838, 24.1438226 65.8410788, 24.1434178 65.8410836, 24.1431326 65.8410986, 24.1427854 65.8411272, 24.1416411 65.8412302, 24.1400264 65.8413705, 24.1389018 65.841469, 24.13874 65.8414889, 24.1385721 65.8415187, 24.1384427 65.841553)",yes,
1151506219,True,2,,trunk,,False,26.564,,"LINESTRING (24.148095 65.842306, 24.1481076 65.8422665, 24.1481402 65.842229, 24.1481915 65.8421952, 24.148259 65.8421665, 24.1483398 65.8421443, 24.1484302 65.8421296)",,roundabout
"[1068576194, 40772214]",True,"['2', '3']",,trunk,60,False,288.484,29,"LINESTRING (24.1490119 65.8423049, 24.1491364 65.8424866, 24.1491933 65.8425491, 24.1493364 65.8426672, 24.1494863 65.8427578, 24.1510401 65.8436283, 24.1516473 65.8439522, 24.1518638 65.8440622, 24.1520891 65.8441616, 24.1522708 65.844227, 24.152601 65.8443248, 24.1527439 65.8443612)",,
1151506221,True,2,,trunk,,False,29.146,,"LINESTRING (24.1490119 65.8423049, 24.1490054 65.8423422, 24.1489809 65.8423783, 24.1489395 65.8424117, 24.1488826 65.842441, 24.1488127 65.8424652, 24.1487324 65.8424832, 24.148645 65.8424943)",,roundabout
1151506220,True,2,,trunk,,False,7.371,29,"LINESTRING (24.148645 65.8424943, 24.1485646 65.842498, 24.1484837 65.8424959)",,roundabout
40772220,False,,Torikatu,unclassified,40,True,51.308,,"LINESTRING (24.1429262 65.8460265, 24.1422408 65.8456601)",,
42322156,False,,Keskikatu,unclassified,40,False,110.56,,"LINESTRING (24.1429262 65.8460265, 24.1448326 65.84541)",,
40772220,False,,Torikatu,unclassified,40,False,46.38,,"LINESTRING (24.1429262 65.8460265, 24.143467 65.8463202, 24.1435397 65.8463596)",,
"[109353137, 44104757, 109353135]",True,,Keskikatu,unclassified,30,False,277.18899999999996,,"LINESTRING (24.1429262 65.8460265, 24.1428251 65.8460677, 24.1420561 65.8463445, 24.141707 65.8464877, 24.1409674 65.8467949, 24.1403581 65.847054, 24.1396079 65.8474254, 24.1389336 65.8477592, 24.1387306 65.8478273)",,
40772220,False,,Torikatu,unclassified,40,False,97.80199999999999,,"LINESTRING (24.1408821 65.8449798, 24.1410097 65.8450294, 24.1411799 65.8451078, 24.1415427 65.8453028, 24.1420806 65.8455853, 24.1422408 65.8456601)",,
48386301,True,,Länsiranta,tertiary,40,False,12.609,,"LINESTRING (24.1408821 65.8449798, 24.1407719 65.8450148, 24.1406388 65.8450291)",,roundabout
"[1193587275, 46950829]",True,2,Länsiranta,tertiary,40,False,107.26599999999999,,"LINESTRING (24.14066 65.8447483, 24.140838 65.8446962, 24.1409856 65.8446506, 24.1411626 65.8445885, 24.1412679 65.844548, 24.1414956 65.8444605, 24.1424944 65.8441438)",,
61380106,True,,Länsiranta,tertiary,40,False,22.757,,"LINESTRING (24.14066 65.8447483, 24.1408059 65.8447696, 24.1408734 65.8447928, 24.1409299 65.8448268, 24.1409644 65.8448893)",,roundabout
61380106,True,,Länsiranta,tertiary,40,False,5.373,,"LINESTRING (24.1402863 65.8449234, 24.1402754 65.844889, 24.1402816 65.8448756)",,roundabout
40772216,False,,Jääkärinkatu,unclassified,40,False,109.781,,"LINESTRING (24.1422408 65.8456601, 24.1441531 65.8450581)",,
40772220,False,,Torikatu,unclassified,40,False,51.308,,"LINESTRING (24.1422408 65.8456601, 24.1429262 65.8460265)",,
40772220,False,,Torikatu,unclassified,40,True,97.80199999999999,,"LINESTRING (24.1422408 65.8456601, 24.1420806 65.8455853, 24.1415427 65.8453028, 24.1411799 65.8451078, 24.1410097 65.8450294, 24.1408821 65.8449798)",,
40772216,False,,Jääkärinkatu,unclassified,40,True,113.898,,"LINESTRING (24.1484694 65.8436956, 24.1483568 65.8437496, 24.1476385 65.8439746, 24.1466374 65.8442772, 24.1465005 65.8443253)",,
52020703,False,,Lukiokatu,unclassified,40,True,112.657,,"LINESTRING (24.1484694 65.8436956, 24.1479865 65.8434369, 24.1477355 65.8432949, 24.1470861 65.8429398, 24.1469841 65.8428851)",,
52020711,False,,Lukiokatu,unclassified,40,False,55.330000000000005,,"LINESTRING (24.1484694 65.8436956, 24.1484969 65.8437169, 24.1492277 65.844084)",,
40772217,False,,Lukiokatu,unclassified,40,False,11.38,,"LINESTRING (24.1468338 65.8428033, 24.1469841 65.8428851)",,
52058373,True,2,Länsiranta,tertiary,40,False,75.515,,"LINESTRING (24.1468338 65.8428033, 24.1470935 65.842727, 24.1479114 65.8424725, 24.148046 65.8424238, 24.1481291 65.8423815)",,
40772217,False,,Lukiokatu,unclassified,40,True,11.38,,"LINESTRING (24.1469841 65.8428851, 24.1468338 65.8428033)",,
52020703,False,,Lukiokatu,unclassified,40,False,112.657,,"LINESTRING (24.1469841 65.8428851, 24.1470861 65.8429398, 24.1477355 65.8432949, 24.1479865 65.8434369, 24.1484694 65.8436956)",,
"[43859744, 43859745, 52058374, 109353324, 109353325]",True,2,Länsiranta,tertiary,30,False,247.93200000000002,,"LINESTRING (24.1469841 65.8428851, 24.1467108 65.8429692, 24.1466337 65.8429926, 24.1461269 65.843144, 24.1450651 65.8434778, 24.1449919 65.8435009, 24.1449158 65.8435249, 24.1438052 65.8438737, 24.1426349 65.844228)",,
43077919,True,2,Laivurinkatu,tertiary,40,False,108.972,,"LINESTRING (24.1515165 65.8453171, 24.1515688 65.8452351, 24.1516644 65.8451765, 24.1518125 65.8450853, 24.1521232 65.8448429, 24.1522315 65.8447581, 24.1524853 65.8445572, 24.1525658 65.8445009, 24.1526237 65.8444518)",,
"[52020712, 109068771]",False,1,Laivurinkatu,tertiary,40,False,87.792,,"LINESTRING (24.1515165 65.8453171, 24.1511573 65.8454731, 24.1510268 65.8455243, 24.150917 65.8455573, 24.1503332 65.8457328, 24.1500412 65.8458219)",,
"[108447200, 109068769, 52020713, 45084340, 109068763]",False,,Lukiokatu,unclassified,"['40', '30']",True,172.203,,"LINESTRING (24.1515165 65.8453171, 24.1513729 65.8452354, 24.15097 65.8450238, 24.1507885 65.8449227, 24.1507232 65.8448847, 24.1504546 65.8447359, 24.1503274 65.8446675, 24.1499827 65.8444832, 24.14952 65.8442334, 24.1492277 65.844084)",,
52020702,False,,Keskikatu,unclassified,40,True,114.531,,"LINESTRING (24.1492277 65.844084, 24.1491056 65.8441209, 24.1489597 65.8441651, 24.1473288 65.8446586, 24.1472039 65.8446964)",,
52020711,False,,Lukiokatu,unclassified,40,True,55.330000000000005,,"LINESTRING (24.1492277 65.844084, 24.1484969 65.8437169, 24.1484694 65.8436956)",,
"[108447200, 109068769, 52020713, 45084340, 109068763]",False,,Lukiokatu,unclassified,"['40', '30']",False,172.203,,"LINESTRING (24.1492277 65.844084, 24.14952 65.8442334, 24.1499827 65.8444832, 24.1503274 65.8446675, 24.1504546 65.8447359, 24.1507232 65.8448847, 24.1507885 65.8449227, 24.15097 65.8450238, 24.1513729 65.8452354, 24.1515165 65.8453171)",,
52020707,False,,Keskikatu,unclassified,40,True,62.626,,"LINESTRING (24.1459467 65.8450793, 24.1448326 65.84541)",,
52020707,False,,Keskikatu,unclassified,40,False,71.394,,"LINESTRING (24.1459467 65.8450793, 24.1461152 65.845028, 24.1464104 65.8449473, 24.146494 65.8449126, 24.1466434 65.8448671, 24.1470794 65.8447343, 24.1472039 65.8446964)",,
52020708,False,,Eliaksenkatu,unclassified,40,False,54.522,,"LINESTRING (24.1459467 65.8450793, 24.1460065 65.845114, 24.1461629 65.8452008, 24.1464259 65.84535, 24.1465666 65.8454392, 24.1466368 65.84548)",,
"[109068760, 40772219, 109068764]",False,,Eliaksenkatu,unclassified,40,True,51.656000000000006,,"LINESTRING (24.1459467 65.8450793, 24.1458741 65.8450372, 24.1458371 65.8450158, 24.1454388 65.8447852, 24.1453918 65.8447579, 24.1452916 65.8446999)",,
52020702,False,,Keskikatu,unclassified,40,False,114.531,,"LINESTRING (24.1472039 65.8446964, 24.1473288 65.8446586, 24.1489597 65.8441651, 24.1491056 65.8441209, 24.1492277 65.844084)",,
52020707,False,,Keskikatu,unclassified,40,True,71.394,,"LINESTRING (24.1472039 65.8446964, 24.1470794 65.8447343, 24.1466434 65.8448671, 24.146494 65.8449126, 24.1464104 65.8449473, 24.1461152 65.845028, 24.1459467 65.8450793)",,
"[109068765, 52020710, 109068759]",False,,Hallituskatu,unclassified,40,False,52.223,,"LINESTRING (24.1472039 65.8446964, 24.1471197 65.844652, 24.1470748 65.8446283, 24.1466444 65.8444012, 24.1466031 65.8443794, 24.1465005 65.8443253)",,
79073510,False,,Hallituskatu,unclassified,40,True,53.892,,"LINESTRING (24.1472039 65.8446964, 24.1473234 65.8447594, 24.1478555 65.84504, 24.14793 65.8450793)",,
40772216,False,,Jääkärinkatu,unclassified,40,False,113.898,,"LINESTRING (24.1465005 65.8443253, 24.1466374 65.8442772, 24.1476385 65.8439746, 24.1483568 65.8437496, 24.1484694 65.8436956)",,
40772216,False,,Jääkärinkatu,unclassified,40,True,68.999,,"LINESTRING (24.1465005 65.8443253, 24.1463811 65.8443623, 24.1459523 65.8444952, 24.145808 65.8445399, 24.145464 65.8446465, 24.1452916 65.8446999)",,
"[109068765, 52020710, 109068759]",False,,Hallituskatu,unclassified,40,True,52.223000000000006,,"LINESTRING (24.1465005 65.8443253, 24.1466031 65.8443794, 24.1466444 65.8444012, 24.1470748 65.8446283, 24.1471197 65.844652, 24.1472039 65.8446964)",,
40772216,False,,Jääkärinkatu,unclassified,40,True,65.346,,"LINESTRING (24.1452916 65.8446999, 24.1441531 65.8450581)",,
40772216,False,,Jääkärinkatu,unclassified,40,False,68.999,,"LINESTRING (24.1452916 65.8446999, 24.145464 65.8446465, 24.145808 65.8445399, 24.1459523 65.8444952, 24.1463811 65.8443623, 24.1465005 65.8443253)",,
"[109068760, 40772219, 109068764]",False,,Eliaksenkatu,unclassified,40,False,51.65599999999999,,"LINESTRING (24.1452916 65.8446999, 24.1453918 65.8447579, 24.1454388 65.8447852, 24.1458371 65.8450158, 24.1458741 65.8450372, 24.1459467 65.8450793)",,
52020705,False,,Laivurinkatu,unclassified,40,True,82.179,,"LINESTRING (24.148187 65.8463888, 24.1467681 65.8468461)",,
108447589,False,,Eliaksenkatu,unclassified,40,False,54.56,,"LINESTRING (24.148187 65.8463888, 24.1489134 65.8467792)",,
52020705,False,,Laivurinkatu,unclassified,40,False,80.02499999999999,,"LINESTRING (24.148187 65.8463888, 24.14834 65.846342, 24.1489468 65.8461565, 24.1494566 65.8460006, 24.1495959 65.845958)",,
52020706,False,,Eliaksenkatu,unclassified,40,True,61.036,,"LINESTRING (24.148187 65.8463888, 24.1481059 65.8463406, 24.1475086 65.8459859, 24.1474259 65.8459368)",,
55601116,True,2,Puutarhakatu,tertiary,40,False,84.716,,"LINESTRING (24.1495841 65.8471947, 24.1507401 65.8468359, 24.1508118 65.8468137, 24.1509201 65.8467801, 24.1510676 65.8467343)",,
108447588,False,,Eliaksenkatu,unclassified,40,True,55.37,,"LINESTRING (24.1495841 65.8471947, 24.1494959 65.84714, 24.1489724 65.8468157, 24.1489134 65.8467792)",,
52020705,False,,Laivurinkatu,unclassified,40,False,83.738,,"LINESTRING (24.1452828 65.8472908, 24.1467681 65.8468461)",,
40772220,False,,Torikatu,unclassified,40,True,59.120000000000005,,"LINESTRING (24.1452828 65.8472908, 24.1451943 65.847248, 24.1444441 65.8468847)",,
"[61380086, 61380095]",False,,Torikatu,unclassified,40,False,58.784000000000006,,"LINESTRING (24.1452828 65.8472908, 24.1453603 65.8473354, 24.145626 65.8474882, 24.1460317 65.8477216)",,
109236246,False,,Laivurinkatu,unclassified,40,True,67.25200000000001,,"LINESTRING (24.1452828 65.8472908, 24.1451859 65.8473311, 24.1447157 65.8475264, 24.1442531 65.8477247)",,
40772221,False,,Kauppakatu,unclassified,40,False,87.528,,"LINESTRING (24.1444441 65.8468847, 24.1459633 65.8464018)",,
40772220,False,,Torikatu,unclassified,40,False,59.120000000000005,,"LINESTRING (24.1444441 65.8468847, 24.1451943 65.847248, 24.1452828 65.8472908)",,
40772220,False,,Torikatu,unclassified,40,True,71.436,,"LINESTRING (24.1444441 65.8468847, 24.1441469 65.8467184, 24.1435397 65.8463596)",,
79073510,False,,Hallituskatu,unclassified,40,False,61.232,,"LINESTRING (24.1487548 65.8455144, 24.1486064 65.8454385, 24.1480041 65.8451184, 24.14793 65.8450793)",,
79073510,False,,Hallituskatu,unclassified,40,True,62.432,,"LINESTRING (24.1487548 65.8455144, 24.148849 65.8455641, 24.1495092 65.8459123, 24.1495959 65.845958)",,
109068766,False,,Kauppakatu,unclassified,40,True,76.565,,"LINESTRING (24.1487548 65.8455144, 24.1486227 65.8455564, 24.1474259 65.8459368)",,
55601114,False,,Pitkäkatu,tertiary,40,True,35.494,,"LINESTRING (24.148812 65.8474344, 24.1490724 65.847576, 24.1492203 65.8476519, 24.1492888 65.847687)",,
55601115,True,2,Puutarhakatu,tertiary,40,False,44.157,,"LINESTRING (24.148812 65.8474344, 24.1491163 65.8473514, 24.1493922 65.8472543, 24.1495841 65.8471947)",,
41191215,False,,Matinkatu,unclassified,40,True,52.337,,"LINESTRING (24.1474535 65.8472241, 24.1467681 65.8468461)",,
109068768,False,,Satamakatu,unclassified,40,False,82.821,,"LINESTRING (24.1474535 65.8472241, 24.1489134 65.8467792)",,
41191215,False,,Matinkatu,unclassified,40,False,55.984,,"LINESTRING (24.1474535 65.8472241, 24.1481032 65.8475823, 24.1481868 65.8476284)",,
"[41191217, 109068762, 109068770]",False,,Satamakatu,unclassified,40,True,85.11599999999999,,"LINESTRING (24.1474535 65.8472241, 24.1467736 65.847462, 24.1465872 65.8475272, 24.1460317 65.8477216)",,
108447589,False,,Eliaksenkatu,unclassified,40,True,54.56,,"LINESTRING (24.1489134 65.8467792, 24.148187 65.8463888)",,
109068768,False,,Satamakatu,unclassified,40,True,82.821,,"LINESTRING (24.1489134 65.8467792, 24.1474535 65.8472241)",,
108447588,False,,Eliaksenkatu,unclassified,40,False,55.37,,"LINESTRING (24.1489134 65.8467792, 24.1489724 65.8468157, 24.1494959 65.84714, 24.1495841 65.8471947)",,
109068768,False,,Satamakatu,unclassified,40,False,80.508,,"LINESTRING (24.1489134 65.8467792, 24.1490734 65.8467289, 24.1490916 65.8467231, 24.1501737 65.8463826, 24.150316 65.8463378)",,
51385957,False,,Hallituskatu,tertiary,40,True,55.797000000000004,,"LINESTRING (24.150316 65.8463378, 24.150909 65.8466506, 24.1510676 65.8467343)",,
109068761,False,,Hallituskatu,tertiary,40,False,31.987000000000002,,"LINESTRING (24.150316 65.8463378, 24.1502628 65.8463097, 24.1498851 65.8461105)",,
109068768,False,,Satamakatu,unclassified,40,True,80.50800000000001,,"LINESTRING (24.150316 65.8463378, 24.1501737 65.8463826, 24.1490916 65.8467231, 24.1490734 65.8467289, 24.1489134 65.8467792)",,
41191215,False,,Matinkatu,unclassified,40,False,52.337,,"LINESTRING (24.1467681 65.8468461, 24.1474535 65.8472241)",,
41191215,False,,Matinkatu,unclassified,40,True,61.495,,"LINESTRING (24.1467681 65.8468461, 24.1459633 65.8464018)",,
52020705,False,,Laivurinkatu,unclassified,40,False,82.179,,"LINESTRING (24.1467681 65.8468461, 24.148187 65.8463888)",,
52020705,False,,Laivurinkatu,unclassified,40,True,83.738,,"LINESTRING (24.1467681 65.8468461, 24.1452828 65.8472908)",,
40772221,False,,Kauppakatu,unclassified,40,False,12.641,,"LINESTRING (24.1459633 65.8464018, 24.1461826 65.846332)",,
40772221,False,,Kauppakatu,unclassified,40,True,87.528,,"LINESTRING (24.1459633 65.8464018, 24.1444441 65.8468847)",,
41191215,False,,Matinkatu,unclassified,40,False,61.495,,"LINESTRING (24.1459633 65.8464018, 24.1467681 65.8468461)",,
40772221,False,,Kauppakatu,unclassified,40,False,71.633,,"LINESTRING (24.1461826 65.846332, 24.1474259 65.8459368)",,
40772221,False,,Kauppakatu,unclassified,40,True,12.641,,"LINESTRING (24.1461826 65.846332, 24.1459633 65.8464018)",,
"[41191216, 109068767]",False,,Rauhankatu,unclassified,40,False,67.145,,"LINESTRING (24.1461826 65.846332, 24.1458868 65.8461483, 24.1453709 65.8458277)",,
42322156,False,,Keskikatu,unclassified,40,True,110.56,,"LINESTRING (24.1448326 65.84541, 24.1429262 65.8460265)",,
52020707,False,,Keskikatu,unclassified,40,False,62.626,,"LINESTRING (24.1448326 65.84541, 24.1459467 65.8450793)",,
45563161,False,,Rauhankatu,unclassified,40,True,52.254999999999995,,"LINESTRING (24.1448326 65.84541, 24.1454142 65.8457672, 24.1454804 65.8457976)",,
40772216,False,,Jääkärinkatu,unclassified,40,False,65.346,,"LINESTRING (24.1441531 65.8450581, 24.1452916 65.8446999)",,
40772216,False,,Jääkärinkatu,unclassified,40,True,109.781,,"LINESTRING (24.1441531 65.8450581, 24.1422408 65.8456601)",,
42344156,False,,Rauhankatu,unclassified,40,True,115.31,,"LINESTRING (24.1441531 65.8450581, 24.1430947 65.8444668, 24.1429913 65.8444117, 24.1429428 65.8443855, 24.1427695 65.8442953, 24.1426349 65.844228)",,
48471470,True,,Länsiranta,tertiary,40,False,30.774,,"LINESTRING (24.140148 65.845194, 24.1402365 65.8450522, 24.1402863 65.8449234)",,
55784592,False,,Länsiranta,tertiary,40,True,274.48199999999997,,"LINESTRING (24.140148 65.845194, 24.1389695 65.8458962, 24.1376923 65.8466571, 24.137176 65.846972, 24.1367475 65.8472329)",,
42322130,False,,Porthaninkatu,unclassified,40,False,111.88300000000001,,"LINESTRING (24.1367475 65.8472329, 24.1369455 65.8472891, 24.1378989 65.8475702, 24.1382453 65.8476863, 24.1387306 65.8478273)",,
55784592,False,,Länsiranta,tertiary,40,False,274.48199999999997,,"LINESTRING (24.1367475 65.8472329, 24.137176 65.846972, 24.1376923 65.8466571, 24.1389695 65.8458962, 24.140148 65.845194)",,
42322151,False,,Uusikatu,unclassified,40,False,129.603,,"LINESTRING (24.1473796 65.8490339, 24.1446139 65.8493133)",,
55601118,False,,Saarenpäänkatu,tertiary,40,False,122.402,,"LINESTRING (24.1473796 65.8490339, 24.1480372 65.8501013)",,
42322151,False,,Uusikatu,unclassified,40,True,119.578,,"LINESTRING (24.1473796 65.8490339, 24.1475634 65.8490149, 24.1499263 65.8487679)",,
55601118,False,,Saarenpäänkatu,tertiary,40,True,80.75200000000001,,"LINESTRING (24.1473796 65.8490339, 24.147014 65.8484173, 24.1469559 65.8483287)",,
"[41191217, 109068770, 109068762]",False,,Satamakatu,unclassified,40,False,85.116,,"LINESTRING (24.1460317 65.8477216, 24.1465872 65.8475272, 24.1467736 65.847462, 24.1474535 65.8472241)",,
"[61380086, 61380095]",False,,Torikatu,unclassified,40,True,58.784,,"LINESTRING (24.1460317 65.8477216, 24.145626 65.8474882, 24.1453603 65.8473354, 24.1452828 65.8472908)",,
109123713,False,,Torikatu,unclassified,40,False,51.057,,"LINESTRING (24.1460317 65.8477216, 24.146608 65.8480649, 24.146667 65.8481001)",,
29056534,True,2,Puutarhakatu,tertiary,40,False,35.699,,"LINESTRING (24.1481868 65.8476284, 24.1487027 65.8474683, 24.148812 65.8474344)",,
41191215,False,,Matinkatu,unclassified,40,True,55.984,,"LINESTRING (24.1481868 65.8476284, 24.1481032 65.8475823, 24.1474535 65.8472241)",,
29056532,False,,Laivurinkatu,unclassified,40,False,170.531,,"LINESTRING (24.1416996 65.8488471, 24.1429533 65.8482835, 24.1432038 65.8481759, 24.1439071 65.8478793, 24.1441731 65.8477573, 24.1442531 65.8477247)",,
42322159,False,,Porthaninkatu,unclassified,40,False,61.182,,"LINESTRING (24.1416996 65.8488471, 24.1408628 65.8485536, 24.1406751 65.8484907)",,
42322159,False,,Porthaninkatu,unclassified,40,True,93.708,,"LINESTRING (24.1416996 65.8488471, 24.1430419 65.8493313, 24.1432466 65.8494035)",,
64853640,False,,Kauppakatu,unclassified,40,True,24.991,,"LINESTRING (24.1406751 65.8484907, 24.1409139 65.8482883)",,
42322159,False,,Porthaninkatu,unclassified,40,True,61.182,,"LINESTRING (24.1406751 65.8484907, 24.1408628 65.8485536, 24.1416996 65.8488471)",,
64853640,False,,Kauppakatu,unclassified,40,False,129.874,,"LINESTRING (24.1406751 65.8484907, 24.1401623 65.8489353, 24.1400685 65.8491149, 24.1399448 65.849605)",,
42322130,False,,Porthaninkatu,unclassified,40,True,111.88300000000001,,"LINESTRING (24.1387306 65.8478273, 24.1382453 65.8476863, 24.1378989 65.8475702, 24.1369455 65.8472891, 24.1367475 65.8472329)",,
52328980,False,,Keskikatu,unclassified,40,True,119.327,,"LINESTRING (24.1387306 65.8478273, 24.1385974 65.8478647, 24.1383625 65.8479952, 24.1381127 65.8481836, 24.1379802 65.8483608, 24.1379054 65.8485497, 24.1378391 65.8488022)",,
55601117,False,,Porthaninkatu,unclassified,40,False,111.996,,"LINESTRING (24.1387306 65.8478273, 24.1394243 65.8480026, 24.1398838 65.8481037, 24.1400023 65.8481249, 24.1409139 65.8482883)",,
64853640,False,,Kauppakatu,unclassified,40,False,24.991,,"LINESTRING (24.1409139 65.8482883, 24.1406751 65.8484907)",,
55601117,False,,Porthaninkatu,unclassified,40,True,111.996,,"LINESTRING (24.1409139 65.8482883, 24.1400023 65.8481249, 24.1398838 65.8481037, 24.1394243 65.8480026, 24.1387306 65.8478273)",,
64853640,False,,Kauppakatu,unclassified,40,True,152.763,,"LINESTRING (24.1409139 65.8482883, 24.1412911 65.8480108, 24.1417977 65.8477147, 24.1418866 65.84766, 24.142875 65.8472464, 24.14296 65.8472095)",,
42322131,False,,Kirkkokatu,unclassified,40,False,99.72299999999998,,"LINESTRING (24.1377733 65.849503, 24.1379522 65.8495016, 24.1387523 65.8495159, 24.1394413 65.8495679, 24.1399448 65.849605)",,
42322131,False,,Kirkkokatu,unclassified,40,True,92.21600000000001,,"LINESTRING (24.1377733 65.849503, 24.1371463 65.8495043, 24.1357476 65.8494796)",,
