osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,junction,ref
13851314,Keskuskatu,tertiary,False,False,119.39200000000001,"LINESTRING (23.8160199 63.0000225, 23.8155717 63.0005177, 23.8154889 63.0006092, 23.8154717 63.0006336, 23.8152798 63.0009065, 23.8151945 63.0010278)",,,,
13851314,Keskuskatu,tertiary,False,True,81.185,"LINESTRING (23.8160199 63.0000225, 23.8161838 62.9998616, 23.8163174 62.9997305, 23.8164029 62.9996071, 23.8164514 62.9994753, 23.816453 62.9993299)",,,,
13855903,Kauppakatu,tertiary,False,False,54.17400000000001,"LINESTRING (23.8160199 63.0000225, 23.8163261 63.0000821, 23.8170161 63.0002035)",,,,
13855903,Kauppakatu,tertiary,False,True,259.578,"LINESTRING (23.8160199 63.0000225, 23.8157424 62.9999718, 23.8127542 62.9995857, 23.8121845 62.9994897, 23.8112049 62.9992355)",,,,
15802925,Soinintie,secondary,False,False,329.645,"LINESTRING (23.8109031 62.9985632, 23.811436 62.998159, 23.8117542 62.9979593, 23.8121497 62.9977654, 23.8127833 62.9974874, 23.8142646 62.9969003, 23.8146362 62.9967583, 23.8154271 62.996456)",,,,
27754141,Hoiskontie,tertiary,False,False,208.94800000000004,"LINESTRING (23.8164784 63.0031913, 23.816573 63.0031343, 23.8170343 63.0028526, 23.8174701 63.0026263, 23.8179856 63.0024094, 23.8189247 63.0019895, 23.8192436 63.0017997)",,,,
27754141,Hoiskontie,tertiary,False,True,98.347,"LINESTRING (23.8164784 63.0031913, 23.81577 63.0037285, 23.815548 63.003909, 23.8154926 63.0039541)",,,,
68119737,Järvikatu,residential,False,True,115.134,"LINESTRING (23.8164784 63.0031913, 23.8162328 63.0031412, 23.8160566 63.0030828, 23.8155421 63.0029306, 23.8153705 63.0028527, 23.8152633 63.002711, 23.8152234 63.0024362)",,,,
13855903,Kauppakatu,tertiary,False,False,80.518,"LINESTRING (23.818105 63.0003851, 23.8196004 63.000637)",,,,
13855903,Kauppakatu,tertiary,False,True,58.56,"LINESTRING (23.818105 63.0003851, 23.8170161 63.0002035)",,,,
143061299,Järvipolku,residential,False,True,87.067,"LINESTRING (23.818105 63.0003851, 23.8179913 63.0005315, 23.8177436 63.0008504, 23.8175956 63.0010364, 23.8175268 63.0011228)",,,,
13855903,Kauppakatu,tertiary,False,True,48.233,"LINESTRING (23.8204737 63.000813, 23.8196004 63.000637)",,,,
27754141,Hoiskontie,tertiary,False,True,126.17200000000001,"LINESTRING (23.8204737 63.000813, 23.8199842 63.001235, 23.8199287 63.0012828, 23.819574 63.0015734, 23.8193623 63.0017184, 23.8192436 63.0017997)",,,,
"[27754011, 1071359695]","['Kirkkotie', 'Kauppakatu']",residential,False,False,110.75200000000001,"LINESTRING (23.8204737 63.000813, 23.8206112 63.0008351, 23.8208374 63.0008517, 23.8210462 63.0008535, 23.8226467 63.0007736)",,,,
13851314,Keskuskatu,tertiary,False,False,183.22800000000004,"LINESTRING (23.8154271 62.996456, 23.815583 62.996566, 23.8158355 62.9967771, 23.816127 62.9970177, 23.8163013 62.9972131, 23.8163685 62.9974304, 23.8163748 62.9975075, 23.8163941 62.9977423, 23.8163975 62.9980021)",,,,
15802925,Soinintie,secondary,False,True,329.64500000000004,"LINESTRING (23.8154271 62.996456, 23.8146362 62.9967583, 23.8142646 62.9969003, 23.8127833 62.9974874, 23.8121497 62.9977654, 23.8117542 62.9979593, 23.811436 62.998159, 23.8109031 62.9985632)",,,,
13855903,Kauppakatu,tertiary,False,False,58.56,"LINESTRING (23.8170161 63.0002035, 23.818105 63.0003851)",,,,
13855903,Kauppakatu,tertiary,False,True,54.17400000000001,"LINESTRING (23.8170161 63.0002035, 23.8163261 63.0000821, 23.8160199 63.0000225)",,,,
69417483,Sairaalatie,residential,False,True,221.08999999999997,"LINESTRING (23.8170161 63.0002035, 23.8172324 63.0001521, 23.8178946 62.9999947, 23.8192309 62.99967, 23.8208959 62.9992812)",,,,
27754141,Hoiskontie,tertiary,False,False,126.172,"LINESTRING (23.8192436 63.0017997, 23.8193623 63.0017184, 23.819574 63.0015734, 23.8199287 63.0012828, 23.8199842 63.001235, 23.8204737 63.000813)",,,,
27754141,Hoiskontie,tertiary,False,True,208.94800000000004,"LINESTRING (23.8192436 63.0017997, 23.8189247 63.0019895, 23.8179856 63.0024094, 23.8174701 63.0026263, 23.8170343 63.0028526, 23.816573 63.0031343, 23.8164784 63.0031913)",,,,
113737122,Välikatu,residential,False,True,114.879,"LINESTRING (23.8192436 63.0017997, 23.8183691 63.0014273, 23.8175268 63.0011228)",,,,
13851314,Keskuskatu,tertiary,False,False,15.775,"LINESTRING (23.8151945 63.0010278, 23.815123 63.0011659)",,,,
13851314,Keskuskatu,tertiary,False,True,119.392,"LINESTRING (23.8151945 63.0010278, 23.8152798 63.0009065, 23.8154717 63.0006336, 23.8154889 63.0006092, 23.8155717 63.0005177, 23.8160199 63.0000225)",,,,
27754009,Paavolantie,residential,False,False,250.24200000000002,"LINESTRING (23.8151945 63.0010278, 23.8149475 63.0009933, 23.8143049 63.0009011, 23.8135669 63.0007951, 23.8105875 63.0003675, 23.8104673 63.0003502)",,,,
27754010,Kitrontie,residential,False,True,44.621,"LINESTRING (23.8104673 63.0003502, 23.8102368 63.0007376)",,,,
27754009,Paavolantie,residential,False,True,250.24200000000002,"LINESTRING (23.8104673 63.0003502, 23.8105875 63.0003675, 23.8135669 63.0007951, 23.8143049 63.0009011, 23.8149475 63.0009933, 23.8151945 63.0010278)",,,,
27754010,Kitrontie,residential,False,False,129.517,"LINESTRING (23.8104673 63.0003502, 23.8107714 62.9998438, 23.8109352 62.9995711, 23.8111302 62.9993284, 23.8112049 62.9992355)",,,,
13855903,Kauppakatu,tertiary,False,True,6.606,"LINESTRING (23.8112049 62.9992355, 23.811086 62.9992107)",,,,
13855903,Kauppakatu,tertiary,False,False,259.57800000000003,"LINESTRING (23.8112049 62.9992355, 23.8121845 62.9994897, 23.8127542 62.9995857, 23.8157424 62.9999718, 23.8160199 63.0000225)",,,,
27754010,Kitrontie,residential,False,True,129.517,"LINESTRING (23.8112049 62.9992355, 23.8111302 62.9993284, 23.8109352 62.9995711, 23.8107714 62.9998438, 23.8104673 63.0003502)",,,,
27761143,Palkkapellontie,residential,False,False,115.576,"LINESTRING (23.8112049 62.9992355, 23.811266 62.9991858, 23.8123336 62.9983312)",,,,
27754011,Kirkkotie,residential,False,False,7.823,"LINESTRING (23.8226467 63.0007736, 23.822799 63.0007606)",,,,
"[27754011, 1071359695]","['Kirkkotie', 'Kauppakatu']",residential,False,True,110.75200000000001,"LINESTRING (23.8226467 63.0007736, 23.8210462 63.0008535, 23.8208374 63.0008517, 23.8206112 63.0008351, 23.8204737 63.000813)",,,,
452701987,Alapihantie,residential,False,False,179.282,"LINESTRING (23.8226467 63.0007736, 23.8227003 63.0008271, 23.8227658 63.0008626, 23.8233928 63.0010629, 23.8234495 63.0010891, 23.8234573 63.0011278, 23.8234352 63.0011643, 23.823259 63.0012831, 23.8222238 63.001981, 23.8220892 63.0019834)",,,,
27754011,Kirkkotie,residential,False,False,245.567,"LINESTRING (23.824085 62.9984775, 23.8231833 62.9981106, 23.8228291 62.9980436, 23.8225618 62.998026, 23.8218522 62.9980331, 23.820011 62.9980516, 23.8195654 62.9980302)",,,,
27754011,Kirkkotie,residential,False,True,342.829,"LINESTRING (23.824085 62.9984775, 23.8241754 62.9985131, 23.824492 62.9986318, 23.8253109 62.9989609, 23.8254192 62.9990421, 23.8254432 62.9991051, 23.8254299 62.9991681, 23.8247509 63.0002399, 23.8246068 63.0003418, 23.824395 63.000438, 23.8242679 63.0004808, 23.8240719 63.0005468, 23.8236929 63.000641, 23.8233584 63.0006971, 23.82312 63.0007258, 23.8229098 63.0007511)",,,,
69417483,Sairaalatie,residential,False,False,120.45500000000001,"LINESTRING (23.824085 62.9984775, 23.8239357 62.9985574, 23.8237474 62.9986415, 23.8234542 62.998727, 23.8229361 62.9988299, 23.82241 62.9989408, 23.8220513 62.9990181)",,,,
69417483,Sairaalatie,residential,False,True,96.783,"LINESTRING (23.824085 62.9984775, 23.8241595 62.9984223, 23.8248621 62.9976825)",,,,
13851314,Keskuskatu,tertiary,False,False,147.686,"LINESTRING (23.8163975 62.9980021, 23.8164303 62.9991307, 23.816453 62.9993299)",,,,
13851314,Keskuskatu,tertiary,False,True,183.22799999999998,"LINESTRING (23.8163975 62.9980021, 23.8163941 62.9977423, 23.8163748 62.9975075, 23.8163685 62.9974304, 23.8163013 62.9972131, 23.816127 62.9970177, 23.8158355 62.9967771, 23.815583 62.996566, 23.8154271 62.996456)",,,,
27754011,Kirkkotie,residential,False,True,160.372,"LINESTRING (23.8163975 62.9980021, 23.8165411 62.9979981, 23.8186629 62.9979831, 23.8190818 62.9979903, 23.8195654 62.9980302)",,,,
991679030,Myllyvainiontie,residential,False,False,122.016,"LINESTRING (23.8163975 62.9980021, 23.8162395 62.9980037, 23.816108 62.998005, 23.8158465 62.9980076, 23.8155456 62.9979996, 23.8152791 62.9979528, 23.8143444 62.9977551, 23.8141206 62.9977072)",,,,
"[69417483, 15803076, 69417484]",Sairaalatie,residential,False,False,139.309,"LINESTRING (23.825165 62.9957618, 23.8252572 62.995837, 23.8253895 62.9959431, 23.8254724 62.9959935, 23.8259615 62.9962399, 23.8260652 62.9963024, 23.8260618 62.9963285, 23.8260551 62.9963797, 23.825962 62.9965128, 23.8256541 62.996839)",yes,1,,
15803076,Sairaalatie,residential,False,True,28.964,"LINESTRING (23.825165 62.9957618, 23.8249664 62.9956359, 23.8247784 62.9955737)",,,,
13851317,Hirsikankaantie,tertiary,False,False,100.144,"LINESTRING (23.8076174 62.9986053, 23.8077757 62.9986193, 23.8091919 62.9987908, 23.8095353 62.9988346)",,,,
