osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction,lanes,access
27331768,True,8,Kokkolantie,trunk,50,False,40.281,"LINESTRING (23.9464341 64.2604273, 23.9468387 64.2606044, 23.9470718 64.2606541)",,,
35097600,True,8,,trunk,50,False,18.307000000000002,"LINESTRING (23.9469228 64.2610795, 23.946765 64.2610282, 23.9466681 64.2609613)",roundabout,,
172405578,True,7781,Markkinatie,tertiary,40,False,27.631,"LINESTRING (23.9469228 64.2610795, 23.946659 64.2611185, 23.9464187 64.2611917)",,,
27331763,True,8,Kokkolantie,trunk,50,False,42.257,"LINESTRING (23.946643 64.2607961, 23.9465568 64.26067, 23.9464341 64.2604273)",,,
35097601,True,8,,trunk,50,False,26.772,"LINESTRING (23.946643 64.2607961, 23.946856 64.2606909, 23.9470718 64.2606541)",roundabout,,
35097600,True,8,,trunk,50,False,18.526,"LINESTRING (23.9466681 64.2609613, 23.9466317 64.2608599, 23.946643 64.2607961)",roundabout,,
27331926,True,8,Ouluntie,trunk,50,False,50.732,"LINESTRING (23.9475932 64.2610068, 23.9476375 64.2611718, 23.9478406 64.2614482)",,,
172405580,True,8,,trunk,50,False,27.035,"LINESTRING (23.9475932 64.2610068, 23.9474338 64.2610649, 23.9472669 64.2610961, 23.9470972 64.2611009)",roundabout,,
35097602,True,8,,trunk,50,False,23.569000000000003,"LINESTRING (23.9476347 64.2607981, 23.9476523 64.2608973, 23.9475932 64.2610068)",roundabout,,
35097602,True,8,,trunk,50,False,15.082,"LINESTRING (23.9470718 64.2606541, 23.9472257 64.2606541, 23.947377 64.2606745)",roundabout,,
27331925,True,8,Ouluntie,trunk,50,False,54.748000000000005,"LINESTRING (23.9478406 64.2614482, 23.9475462 64.26123, 23.9473693 64.2611483, 23.9470972 64.2611009)",,,
43563553,False,7780,Kalajoentie,secondary,40,True,58.018,"LINESTRING (23.9495478 64.255605, 23.9493768 64.2558852, 23.94929 64.256114)",,,
161904844,False,,Kasarmintie,residential,40,False,6.421,"LINESTRING (23.9476709 64.2578605, 23.9475386 64.2578548)",,,
42755158,True,7780,Kalajoentie,secondary,40,False,76.921,"LINESTRING (23.9476709 64.2578605, 23.9476835 64.2579348, 23.9477283 64.2580125, 23.9480009 64.2583448, 23.9481368 64.2585195)",,1,
161892511,False,,Lankilantie,residential,30,True,52.245,"LINESTRING (23.958607 64.2591604, 23.957863 64.2588193)",,,
161582748,False,,Pohjankyläntie,tertiary,40,True,165.291,"LINESTRING (23.958607 64.2591604, 23.9582635 64.259234, 23.957319 64.2594349, 23.9555438 64.2598236)",,,
43563553,False,7780,Kalajoentie,secondary,40,False,58.018,"LINESTRING (23.94929 64.256114, 23.9493768 64.2558852, 23.9495478 64.255605)",,,
43563553,False,7780,Kalajoentie,secondary,40,True,38.437,"LINESTRING (23.94929 64.256114, 23.9491608 64.2563976, 23.949125 64.256452)",,,
125390514,False,,,residential,,True,95.076,"LINESTRING (23.94929 64.256114, 23.9491558 64.2560768, 23.9482849 64.255841, 23.9475557 64.255717)",,,
"[161904843, 161904844]",False,,"['Plassintie', 'Kasarmintie']",residential,40,"[False, True]",249.167,"LINESTRING (23.9419322 64.2600058, 23.9427687 64.2596998, 23.9439687 64.2592206, 23.9444302 64.259029, 23.9449178 64.2587898, 23.9453172 64.2585545, 23.9454961 64.2584491, 23.9455578 64.2584224)",,,
"[125354099, 688381428]",False,,Papinpolku,residential,,True,183.909,"LINESTRING (23.9419322 64.2600058, 23.9419841 64.2600484, 23.9424936 64.2603324, 23.943532 64.2608048, 23.9435972 64.2608345, 23.9444742 64.2612335)",,,
"[125354099, 688381428]",False,,Papinpolku,residential,,False,183.90900000000002,"LINESTRING (23.9444742 64.2612335, 23.9435972 64.2608345, 23.943532 64.2608048, 23.9424936 64.2603324, 23.9419841 64.2600484, 23.9419322 64.2600058)",,,
32664046,False,,Onnelantie,residential,,True,120.29899999999999,"LINESTRING (23.958825 64.2578693, 23.9587972 64.2580398, 23.9587459 64.258168, 23.9585171 64.2585292, 23.9584368 64.2585594, 23.957863 64.2588193)",,,
161892490,True,,,secondary,40,False,28.026999999999997,"LINESTRING (23.9497203 64.2598877, 23.9498533 64.2599107, 23.9499355 64.2599472, 23.9499746 64.2599832, 23.9499865 64.2600378, 23.9499595 64.2600804)",roundabout,,
161892490,True,,,secondary,40,False,6.456,"LINESTRING (23.949756 64.2601552, 23.9496225 64.2601583)",roundabout,,
"[43563557, 161805646]",True,,Markkinatie,secondary,"['40', '50']",False,120.888,"LINESTRING (23.9496225 64.2601583, 23.949337 64.2601971, 23.9489722 64.2602925, 23.9482829 64.2605159, 23.9479095 64.2606696, 23.9476347 64.2607981)",,,
161892490,True,,,secondary,40,False,20.03,"LINESTRING (23.9496225 64.2601583, 23.9494765 64.2601302, 23.9493954 64.260088, 23.9493588 64.2600345)",roundabout,,
161892490,True,,,secondary,40,False,6.034,"LINESTRING (23.9493588 64.2600345, 23.9493732 64.2599806)",roundabout,,
43563554,True,7780,Kalajoentie,secondary,40,False,82.76,"LINESTRING (23.9493732 64.2599806, 23.9493349 64.2598858, 23.9493145 64.259836, 23.9488411 64.2594467, 23.9486738 64.2593073)",,1,
161892490,True,,,secondary,40,False,21.197,"LINESTRING (23.9493732 64.2599806, 23.9494545 64.2599244, 23.9495536 64.2598964, 23.9497203 64.2598877)",roundabout,,
161892486,True,,Merenojantie,tertiary,40,False,38.288,"LINESTRING (23.9499595 64.2600804, 23.950067 64.2601977, 23.9502433 64.2604019)",,,
161892490,True,,,secondary,40,False,13.185,"LINESTRING (23.9499595 64.2600804, 23.9498737 64.2601287, 23.949756 64.2601552)",roundabout,,
"[42755160, 32718547]",True,,Markkinatie,secondary,"['40', '50']",False,121.60100000000001,"LINESTRING (23.947377 64.2606745, 23.9476204 64.2606453, 23.9482764 64.2604625, 23.9489237 64.2602573, 23.9492317 64.2601383, 23.9492893 64.2601051, 23.9493588 64.2600345)",,,
35097602,True,8,,trunk,50,False,18.878999999999998,"LINESTRING (23.947377 64.2606745, 23.9475303 64.2607242, 23.9476347 64.2607981)",roundabout,,
161897169,False,7781,Markkinatie,tertiary,40,False,131.936,"LINESTRING (23.9464187 64.2611917, 23.9461219 64.2613264, 23.9458624 64.2614845, 23.9454943 64.2617234, 23.9451806 64.2618916, 23.9450144 64.2619651, 23.9446859 64.2621039)",,,
172405579,True,7781,Markkinatie,tertiary,40,False,28.393,"LINESTRING (23.9464187 64.2611917, 23.9465763 64.261069, 23.9466681 64.2609613)",,,
161788950,False,,Merenojantie,tertiary,,False,40.857,"LINESTRING (23.9502433 64.2604019, 23.9503186 64.2604583, 23.9505037 64.2605885, 23.9506549 64.2607225)",,,yes
161892485,True,,Merenojantie,tertiary,40,False,36.212,"LINESTRING (23.9502433 64.2604019, 23.949936 64.2602316, 23.949756 64.2601552)",,,
43563553,False,7780,Kalajoentie,secondary,40,False,81.342,"LINESTRING (23.9484858 64.2571276, 23.9486112 64.2570113, 23.9486648 64.2569603, 23.9489363 64.2567021, 23.949125 64.256452)",,,
43563555,False,7780,Kalajoentie,secondary,40,True,52.510999999999996,"LINESTRING (23.9484858 64.2571276, 23.9481642 64.2573947, 23.9479408 64.2575353)",,,
161805675,False,,Koulutie,residential,30,True,429.825,"LINESTRING (23.9484858 64.2571276, 23.9485807 64.2571669, 23.9487289 64.2572485, 23.9504866 64.2582991, 23.9505329 64.2583219, 23.9535386 64.2602612, 23.9535791 64.2602947)",,,
161805657,False,,,secondary,40,False,5.936,"LINESTRING (23.9481368 64.2585195, 23.9480245 64.2585412)",,,
42755158,True,7780,Kalajoentie,secondary,40,False,89.041,"LINESTRING (23.9481368 64.2585195, 23.9482391 64.2586549, 23.9484486 64.2589122, 23.94867 64.2591464, 23.9487882 64.2592682)",,1,
"[161805672, 161805656, 161805662]",False,,Huoltotie,residential,,True,350.079,"LINESTRING (23.9481368 64.2585195, 23.948248 64.2585061, 23.9485078 64.2584644, 23.9488328 64.2584298, 23.9492188 64.2583887, 23.9494209 64.2583449, 23.9497942 64.2585113, 23.9519759 64.2600185, 23.9524508 64.2604739, 23.95248 64.2605216)",,,
32593555,False,,Vierivainiontie,residential,,False,40.155,"LINESTRING (23.9446859 64.2621039, 23.9452802 64.2623565)",,,
161897169,False,7781,Markkinatie,tertiary,40,False,92.006,"LINESTRING (23.9446859 64.2621039, 23.9435672 64.2625907, 23.9433231 64.2626817)",,,
161897169,False,7781,Markkinatie,tertiary,40,True,131.93599999999998,"LINESTRING (23.9446859 64.2621039, 23.9450144 64.2619651, 23.9451806 64.2618916, 23.9454943 64.2617234, 23.9458624 64.2614845, 23.9461219 64.2613264, 23.9464187 64.2611917)",,,
161582748,False,,Pohjankyläntie,tertiary,40,False,90.921,"LINESTRING (23.9506549 64.2607225, 23.9509263 64.2606915, 23.95248 64.2605216)",,,
161788950,False,,Merenojantie,tertiary,,False,45.881,"LINESTRING (23.9506549 64.2607225, 23.9507153 64.2609131, 23.950734 64.2609646, 23.9507159 64.2611325)",,,yes
161788950,False,,Merenojantie,tertiary,,True,40.857000000000006,"LINESTRING (23.9506549 64.2607225, 23.9505037 64.2605885, 23.9503186 64.2604583, 23.9502433 64.2604019)",,,yes
161892511,False,,Lankilantie,residential,30,False,52.245,"LINESTRING (23.957863 64.2588193, 23.958607 64.2591604)",,,
32664046,False,,Onnelantie,residential,,False,120.29899999999999,"LINESTRING (23.957863 64.2588193, 23.9584368 64.2585594, 23.9585171 64.2585292, 23.9587459 64.258168, 23.9587972 64.2580398, 23.958825 64.2578693)",,,
161892511,False,,Lankilantie,residential,30,True,269.98199999999997,"LINESTRING (23.957863 64.2588193, 23.9577514 64.2587678, 23.9569116 64.2583802, 23.9559613 64.2579416, 23.9549829 64.2574867, 23.9540395 64.257048)",,,
42755158,True,7780,Kalajoentie,secondary,40,False,38.699,"LINESTRING (23.9479408 64.2575353, 23.94783 64.2576588, 23.9477118 64.2577606, 23.9476709 64.2578605)",,1,
43563555,False,7780,Kalajoentie,secondary,40,False,52.510999999999996,"LINESTRING (23.9479408 64.2575353, 23.9481642 64.2573947, 23.9484858 64.2571276)",,,
161904844,False,,Kasarmintie,residential,40,True,6.421,"LINESTRING (23.9475386 64.2578548, 23.9476709 64.2578605)",,,
43563554,True,7780,Kalajoentie,secondary,40,False,41.784,"LINESTRING (23.9475386 64.2578548, 23.9475762 64.2577401, 23.9477232 64.2576386, 23.9479408 64.2575353)",,1,
161904844,False,,Kasarmintie,residential,40,False,116.581,"LINESTRING (23.9475386 64.2578548, 23.9472291 64.2578799, 23.946963 64.2579357, 23.9466439 64.2580279, 23.9462978 64.2581358, 23.9460234 64.2582213, 23.9457408 64.2583434, 23.9456509 64.2583821, 23.9455578 64.2584224)",,,
161805657,False,,,secondary,40,True,5.936,"LINESTRING (23.9480245 64.2585412, 23.9481368 64.2585195)",,,
43563554,True,7780,Kalajoentie,secondary,40,False,79.969,"LINESTRING (23.9480245 64.2585412, 23.9478861 64.2583653, 23.9476298 64.2580323, 23.9475712 64.2579426, 23.9475386 64.2578548)",,1,
161805666,False,,Kuvalantie,unclassified,40,False,159.353,"LINESTRING (23.9480245 64.2585412, 23.9478276 64.2585687, 23.9475968 64.2586032, 23.9469352 64.2587771, 23.9465385 64.2588814, 23.9463704 64.2589256, 23.9459881 64.2586877, 23.9456569 64.2584816, 23.9455578 64.2584224)",,,
161805654,False,,,secondary,40,True,7.03,"LINESTRING (23.9486738 64.2593073, 23.9487882 64.2592682)",,,
43563554,True,7780,Kalajoentie,secondary,40,False,90.802,"LINESTRING (23.9486738 64.2593073, 23.9485436 64.2591672, 23.9483377 64.2589336, 23.9481207 64.258674, 23.9480245 64.2585412)",,1,
35097600,True,8,,trunk,50,False,8.751,"LINESTRING (23.9470972 64.2611009, 23.9469228 64.2610795)",roundabout,,
32593555,False,,Vierivainiontie,residential,,True,40.155,"LINESTRING (23.9452802 64.2623565, 23.9446859 64.2621039)",,,
32593555,False,,Vierivainiontie,residential,,False,179.739,"LINESTRING (23.9452802 64.2623565, 23.9454633 64.2624115, 23.9463222 64.2627204, 23.946653 64.262932, 23.946904 64.2631006, 23.9470108 64.2631724, 23.9475817 64.2635991)",,,
226914369,False,,Leviätanhua,residential,,False,102.655,"LINESTRING (23.9452802 64.2623565, 23.9453749 64.2623323, 23.9471225 64.2618958)",,,
226914369,False,,Leviätanhua,residential,,True,102.655,"LINESTRING (23.9471225 64.2618958, 23.9453749 64.2623323, 23.9452802 64.2623565)",,,
125390514,False,,,residential,,False,95.076,"LINESTRING (23.9475557 64.255717, 23.9482849 64.255841, 23.9491558 64.2560768, 23.94929 64.256114)",,,
125474559,False,,Nikuntie,residential,,False,57.783,"LINESTRING (23.9526756 64.2589326, 23.9536584 64.2586362)",,,
125474559,False,,Nikuntie,residential,,True,57.783,"LINESTRING (23.9536584 64.2586362, 23.9526756 64.2589326)",,,
161805648,False,,Venteläntie,residential,30,False,116.513,"LINESTRING (23.9536584 64.2586362, 23.9532173 64.2583658, 23.9522512 64.2577851)",,,
161805648,False,,Venteläntie,residential,30,True,160.43699999999998,"LINESTRING (23.9536584 64.2586362, 23.953849 64.258756, 23.9539737 64.2588344, 23.9543164 64.2590498, 23.9545765 64.2592134, 23.9546401 64.2592526, 23.9548391 64.2593753, 23.9549839 64.2594645, 23.9554781 64.2597691, 23.9555438 64.2598236)",,,
32593555,False,,Vierivainiontie,residential,,True,179.739,"LINESTRING (23.9475817 64.2635991, 23.9470108 64.2631724, 23.946904 64.2631006, 23.946653 64.262932, 23.9463222 64.2627204, 23.9454633 64.2624115, 23.9452802 64.2623565)",,,
161805655,False,,Virkatie,residential,,False,119.067,"LINESTRING (23.9540395 64.257048, 23.9522512 64.2577851)",,,
161892511,False,,Lankilantie,residential,30,False,269.98199999999997,"LINESTRING (23.9540395 64.257048, 23.9549829 64.2574867, 23.9559613 64.2579416, 23.9569116 64.2583802, 23.9577514 64.2587678, 23.957863 64.2588193)",,,
161805655,False,,Virkatie,residential,,True,119.067,"LINESTRING (23.9522512 64.2577851, 23.9540395 64.257048)",,,
162180186,False,,Virkapolku,residential,,True,15.255,"LINESTRING (23.9522512 64.2577851, 23.9519915 64.2578632)",,,
161805648,False,,Venteläntie,residential,30,False,216.966,"LINESTRING (23.9522512 64.2577851, 23.9510644 64.2571002, 23.950854 64.2569885, 23.9503809 64.2567159, 23.9502563 64.2566708, 23.9501297 64.2566468, 23.9492339 64.2564731, 23.949125 64.256452)",,,
161805648,False,,Venteläntie,residential,30,True,116.513,"LINESTRING (23.9522512 64.2577851, 23.9532173 64.2583658, 23.9536584 64.2586362)",,,
161805654,False,,,secondary,40,False,7.03,"LINESTRING (23.9487882 64.2592682, 23.9486738 64.2593073)",,,
"[43563556, 42755158]",True,7780,Kalajoentie,secondary,40,False,83.84,"LINESTRING (23.9487882 64.2592682, 23.9489593 64.2594139, 23.9494529 64.2598086, 23.9495346 64.2598412, 23.9497203 64.2598877)",,1,
161582748,False,,Pohjankyläntie,tertiary,40,False,165.291,"LINESTRING (23.9555438 64.2598236, 23.957319 64.2594349, 23.9582635 64.259234, 23.958607 64.2591604)",,,
161582748,False,,Pohjankyläntie,tertiary,40,True,108.383,"LINESTRING (23.9555438 64.2598236, 23.9553339 64.2598703, 23.9535791 64.2602947)",,,
161805648,False,,Venteläntie,residential,30,False,160.43699999999998,"LINESTRING (23.9555438 64.2598236, 23.9554781 64.2597691, 23.9549839 64.2594645, 23.9548391 64.2593753, 23.9546401 64.2592526, 23.9545765 64.2592134, 23.9543164 64.2590498, 23.9539737 64.2588344, 23.953849 64.258756, 23.9536584 64.2586362)",,,
161582748,False,,Pohjankyläntie,tertiary,40,False,108.383,"LINESTRING (23.9535791 64.2602947, 23.9553339 64.2598703, 23.9555438 64.2598236)",,,
161582748,False,,Pohjankyläntie,tertiary,40,True,36.407000000000004,"LINESTRING (23.9535791 64.2602947, 23.9533666 64.2603443, 23.9529048 64.260441)",,,
161805675,False,,Koulutie,residential,30,False,429.82500000000005,"LINESTRING (23.9535791 64.2602947, 23.9535386 64.2602612, 23.9505329 64.2583219, 23.9504866 64.2582991, 23.9487289 64.2572485, 23.9485807 64.2571669, 23.9484858 64.2571276)",,,
161582748,False,,Pohjankyläntie,tertiary,40,False,22.387999999999998,"LINESTRING (23.95248 64.2605216, 23.9525947 64.2604986, 23.9529048 64.260441)",,,
161582748,False,,Pohjankyläntie,tertiary,40,True,90.921,"LINESTRING (23.95248 64.2605216, 23.9509263 64.2606915, 23.9506549 64.2607225)",,,
"[161805656, 161805672, 161805662]",False,,Huoltotie,residential,,False,350.079,"LINESTRING (23.95248 64.2605216, 23.9524508 64.2604739, 23.9519759 64.2600185, 23.9497942 64.2585113, 23.9494209 64.2583449, 23.9492188 64.2583887, 23.9488328 64.2584298, 23.9485078 64.2584644, 23.948248 64.2585061, 23.9481368 64.2585195)",,,
161788950,False,,Merenojantie,tertiary,,False,57.67700000000001,"LINESTRING (23.9507159 64.2611325, 23.9505884 64.2615481, 23.9505818 64.2616, 23.9506057 64.2616463)",,,yes
161788950,False,,Merenojantie,tertiary,,True,45.881,"LINESTRING (23.9507159 64.2611325, 23.950734 64.2609646, 23.9507153 64.2609131, 23.9506549 64.2607225)",,,yes
161805670,False,,Teinitie,unclassified,,False,92.328,"LINESTRING (23.9507159 64.2611325, 23.9505539 64.2611263, 23.9503427 64.261127, 23.9501165 64.261176, 23.9493668 64.2613405, 23.9489851 64.2614402)",,,
161788950,False,,Merenojantie,tertiary,,False,139.466,"LINESTRING (23.9506057 64.2616463, 23.9511875 64.2622859, 23.9516836 64.2628099)",,,yes
161788950,False,,Merenojantie,tertiary,,True,57.67700000000001,"LINESTRING (23.9506057 64.2616463, 23.9505818 64.2616, 23.9505884 64.2615481, 23.9507159 64.2611325)",,,yes
161805647,False,,Sähkökuja,unclassified,,False,41.993,"LINESTRING (23.9506057 64.2616463, 23.950454 64.2616698, 23.9498053 64.2617936)",,,
161805647,False,,Sähkökuja,unclassified,,True,41.993,"LINESTRING (23.9498053 64.2617936, 23.950454 64.2616698, 23.9506057 64.2616463)",,,
161582748,False,,Pohjankyläntie,tertiary,40,False,36.407000000000004,"LINESTRING (23.9529048 64.260441, 23.9533666 64.2603443, 23.9535791 64.2602947)",,,
161582748,False,,Pohjankyläntie,tertiary,40,True,22.387999999999998,"LINESTRING (23.9529048 64.260441, 23.9525947 64.2604986, 23.95248 64.2605216)",,,
161892504,False,,Koulupolku,residential,,False,163.40800000000002,"LINESTRING (23.9529048 64.260441, 23.9530144 64.2605082, 23.9538283 64.2609649, 23.9547096 64.2613614, 23.9551232 64.2615475)",,,
161892504,False,,Koulupolku,residential,,True,163.40800000000002,"LINESTRING (23.9551232 64.2615475, 23.9547096 64.2613614, 23.9538283 64.2609649, 23.9530144 64.2605082, 23.9529048 64.260441)",,,
161892502,False,,Erkintie,residential,,True,209.069,"LINESTRING (23.955689 64.2620959, 23.9554652 64.2621358, 23.9552817 64.2621685, 23.9551892 64.262185, 23.9548273 64.2622495, 23.9546487 64.2622813, 23.9544351 64.2623194, 23.9540712 64.2623843, 23.9539374 64.2624081, 23.9537953 64.2624334, 23.9533362 64.2625153, 23.9528995 64.2625931, 23.9527216 64.2626248, 23.9523093 64.2626981, 23.9522085 64.2627163, 23.9520568 64.2627433, 23.9516836 64.2628099)",,,
161788950,False,,Merenojantie,tertiary,,False,176.88,"LINESTRING (23.9516836 64.2628099, 23.9521212 64.2632931, 23.9521736 64.2633485, 23.9525193 64.2637143, 23.9528733 64.2641136, 23.9528945 64.2643017)",,,yes
161788950,False,,Merenojantie,tertiary,,True,139.466,"LINESTRING (23.9516836 64.2628099, 23.9511875 64.2622859, 23.9506057 64.2616463)",,,yes
161892502,False,,Erkintie,residential,,False,209.06900000000002,"LINESTRING (23.9516836 64.2628099, 23.9520568 64.2627433, 23.9522085 64.2627163, 23.9523093 64.2626981, 23.9527216 64.2626248, 23.9528995 64.2625931, 23.9533362 64.2625153, 23.9537953 64.2624334, 23.9539374 64.2624081, 23.9540712 64.2623843, 23.9544351 64.2623194, 23.9546487 64.2622813, 23.9548273 64.2622495, 23.9551892 64.262185, 23.9552817 64.2621685, 23.9554652 64.2621358, 23.955689 64.2620959)",,,
161892514,False,,Kummalantie,residential,,True,29.051,"LINESTRING (23.9545382 64.2637689, 23.954777 64.2640087)",,,
161892496,False,,Valurintie,residential,,True,96.556,"LINESTRING (23.954777 64.2640087, 23.9528945 64.2643017)",,,
161892514,False,,Kummalantie,residential,,False,29.051,"LINESTRING (23.954777 64.2640087, 23.9545382 64.2637689)",,,
161892496,False,,Valurintie,residential,,False,96.556,"LINESTRING (23.9528945 64.2643017, 23.954777 64.2640087)",,,
161788950,False,,Merenojantie,tertiary,,True,176.88,"LINESTRING (23.9528945 64.2643017, 23.9528733 64.2641136, 23.9525193 64.2637143, 23.9521736 64.2633485, 23.9521212 64.2632931, 23.9516836 64.2628099)",,,yes
161897177,False,,Tohtorintie,residential,,False,165.01000000000002,"LINESTRING (23.941094 64.2615589, 23.9413024 64.26166, 23.941441 64.2617272, 23.9429613 64.2624646, 23.9430343 64.2624998, 23.9433231 64.2626817)",,,
161897169,False,7781,Markkinatie,tertiary,40,False,142.315,"LINESTRING (23.9433231 64.2626817, 23.9428491 64.2628854, 23.9423448 64.2630356, 23.9410808 64.2633574, 23.9409006 64.2633987)",,,
161897169,False,7781,Markkinatie,tertiary,40,True,92.006,"LINESTRING (23.9433231 64.2626817, 23.9435672 64.2625907, 23.9446859 64.2621039)",,,
161897177,False,,Tohtorintie,residential,,True,165.01,"LINESTRING (23.9433231 64.2626817, 23.9430343 64.2624998, 23.9429613 64.2624646, 23.941441 64.2617272, 23.9413024 64.26166, 23.941094 64.2615589)",,,
161897180,False,,Sorrontie,residential,,False,189.122,"LINESTRING (23.9433231 64.2626817, 23.9434887 64.2628033, 23.9445732 64.2636016, 23.9453136 64.2641465)",,,
161897169,False,7781,Markkinatie,tertiary,40,True,142.315,"LINESTRING (23.9409006 64.2633987, 23.9410808 64.2633574, 23.9423448 64.2630356, 23.9428491 64.2628854, 23.9433231 64.2626817)",,,
161897180,False,,Sorrontie,residential,,True,189.122,"LINESTRING (23.9453136 64.2641465, 23.9445732 64.2636016, 23.9434887 64.2628033, 23.9433231 64.2626817)",,,
162180186,False,,Virkapolku,residential,,False,15.255,"LINESTRING (23.9519915 64.2578632, 23.9522512 64.2577851)",,,
161805670,False,,Teinitie,unclassified,,True,92.32799999999999,"LINESTRING (23.9489851 64.2614402, 23.9493668 64.2613405, 23.9501165 64.261176, 23.9503427 64.261127, 23.9505539 64.2611263, 23.9507159 64.2611325)",,,
161805666,False,,Kuvalantie,unclassified,40,True,159.353,"LINESTRING (23.9455578 64.2584224, 23.9456569 64.2584816, 23.9459881 64.2586877, 23.9463704 64.2589256, 23.9465385 64.2588814, 23.9469352 64.2587771, 23.9475968 64.2586032, 23.9478276 64.2585687, 23.9480245 64.2585412)",,,
"[161904843, 161904844]",False,,"['Plassintie', 'Kasarmintie']",residential,40,"[False, True]",249.167,"LINESTRING (23.9455578 64.2584224, 23.9454961 64.2584491, 23.9453172 64.2585545, 23.9449178 64.2587898, 23.9444302 64.259029, 23.9439687 64.2592206, 23.9427687 64.2596998, 23.9419322 64.2600058)",,,
161904844,False,,Kasarmintie,residential,40,True,116.581,"LINESTRING (23.9455578 64.2584224, 23.9456509 64.2583821, 23.9457408 64.2583434, 23.9460234 64.2582213, 23.9462978 64.2581358, 23.9466439 64.2580279, 23.946963 64.2579357, 23.9472291 64.2578799, 23.9475386 64.2578548)",,,
43563553,False,7780,Kalajoentie,secondary,40,False,38.437,"LINESTRING (23.949125 64.256452, 23.9491608 64.2563976, 23.94929 64.256114)",,,
43563553,False,7780,Kalajoentie,secondary,40,True,81.342,"LINESTRING (23.949125 64.256452, 23.9489363 64.2567021, 23.9486648 64.2569603, 23.9486112 64.2570113, 23.9484858 64.2571276)",,,
161805648,False,,Venteläntie,residential,30,True,216.966,"LINESTRING (23.949125 64.256452, 23.9492339 64.2564731, 23.9501297 64.2566468, 23.9502563 64.2566708, 23.9503809 64.2567159, 23.950854 64.2569885, 23.9510644 64.2571002, 23.9522512 64.2577851)",,,
