osmid,name,highway,oneway,reversed,length,bridge,geometry,ref,maxspeed,lanes
"[96039533, 457721934, 96039559]",Lellavantie,residential,False,True,418.79900000000004,yes,"LINESTRING (22.1843559 62.4341956, 22.1844534 62.4341008, 22.1844774 62.4340774, 22.1845762 62.4340037, 22.1846952 62.4339392, 22.1848284 62.4338852, 22.1850814 62.4338106, 22.1853259 62.4337437, 22.1856823 62.4336499, 22.1860005 62.4335724, 22.186325 62.4335004, 22.1866724 62.4334352, 22.1869972 62.4333853, 22.1873966 62.4333409, 22.1877931 62.4333072, 22.1882688 62.4332854, 22.188698 62.4332658, 22.1891833 62.4332494, 22.1896107 62.4332542, 22.1899479 62.4332631, 22.1902982 62.4332941, 22.1905054 62.433314, 22.190806 62.4333428, 22.191802 62.4334588)",,,
1062738952,Topeeka,secondary,False,False,67.976,,"LINESTRING (22.1843559 62.4341956, 22.1840176 62.4341263, 22.1836069 62.4340499, 22.1833813 62.4340162, 22.1831157 62.4339905)",6900,50,
1062738952,Topeeka,secondary,False,True,112.65100000000001,,"LINESTRING (22.1843559 62.4341956, 22.1847908 62.434332, 22.1849973 62.4344214, 22.1851832 62.4345185, 22.1854425 62.4346726, 22.1855231 62.4347205, 22.1856466 62.434802, 22.1858376 62.4349279)",6900,50,
492387347,Topeeka,tertiary,False,False,55.382,,"LINESTRING (22.1812809 62.4314973, 22.1808965 62.4310321)",,,
4535872,Ostajantie,unclassified,False,True,105.914,,"LINESTRING (22.1812809 62.4314973, 22.1810335 62.4315384, 22.1807314 62.4315827, 22.1806451 62.4315965, 22.1804713 62.4316244, 22.1801471 62.4316765, 22.1795299 62.4317726, 22.1793318 62.431803)",,,
492387347,Topeeka,tertiary,False,True,122.08,,"LINESTRING (22.1812809 62.4314973, 22.1816775 62.4319012, 22.1818735 62.4321009, 22.1820179 62.4322084, 22.1821841 62.4323321, 22.1822289 62.4323655, 22.1823876 62.4324646)",,,
10270754,Asevelitie,tertiary,False,True,101.198,,"LINESTRING (22.1799747 62.4281928, 22.179714 62.4282346, 22.1796254 62.4282446, 22.1790274 62.4283085, 22.1788146 62.4283313, 22.178262 62.4283881, 22.1780643 62.4284047)",,,
1198722709,Topeeka,tertiary,False,True,147.291,,"LINESTRING (22.1799747 62.4281928, 22.1800287 62.4283645, 22.1800391 62.4284157, 22.1800431 62.4284382, 22.1800564 62.428513, 22.1801205 62.4288741, 22.1802335 62.4295117)",,,
142411537,Perälänkuja,residential,False,True,227.268,,"LINESTRING (22.191802 62.4334588, 22.1918948 62.4337758, 22.1923707 62.4354008, 22.192367 62.4354849)",,,
"[96039533, 457721934, 96039559]",Lellavantie,residential,False,False,418.799,yes,"LINESTRING (22.191802 62.4334588, 22.190806 62.4333428, 22.1905054 62.433314, 22.1902982 62.4332941, 22.1899479 62.4332631, 22.1896107 62.4332542, 22.1891833 62.4332494, 22.188698 62.4332658, 22.1882688 62.4332854, 22.1877931 62.4333072, 22.1873966 62.4333409, 22.1869972 62.4333853, 22.1866724 62.4334352, 22.186325 62.4335004, 22.1860005 62.4335724, 22.1856823 62.4336499, 22.1853259 62.4337437, 22.1850814 62.4338106, 22.1848284 62.4338852, 22.1846952 62.4339392, 22.1845762 62.4340037, 22.1844774 62.4340774, 22.1844534 62.4341008, 22.1843559 62.4341956)",,,
4444396,Pohjoinen Yhdystie,secondary,True,False,176.74499999999998,,"LINESTRING (22.1857863 62.4320807, 22.1853933 62.432149, 22.1846617 62.4322452, 22.1841215 62.4323139, 22.1834425 62.4324042, 22.18288 62.4324833, 22.1827793 62.4324975, 22.1825036 62.4325452)",,,
