osmid,oneway,lanes,ref,name,highway,reversed,length,maxspeed,geometry,bridge,junction
893555151,True,1,63,Kauhavantie,primary,False,8.422,,"LINESTRING (23.0566286 63.0997232, 23.0566563 63.0997979)",,
893555155,True,1,17766,Kauppatie,secondary,False,138.79399999999998,40,"LINESTRING (23.0566286 63.0997232, 23.0568821 63.0996762, 23.0571784 63.0996346, 23.0576346 63.0995771, 23.0580268 63.0995444, 23.0583503 63.0995417, 23.0584772 63.0995478, 23.0587526 63.0995776, 23.0590808 63.0996225, 23.0591553 63.0996361, 23.059262 63.0996803)",,
421297662,False,2,63,Kauhavantie,primary,False,229.465,50,"LINESTRING (23.0562974 63.0950116, 23.0561441 63.0956853, 23.0560625 63.096479, 23.0560582 63.0967933, 23.0560544 63.0970708)",,
39738434,False,,,Roihankuja,residential,True,137.137,,"LINESTRING (23.0615942 63.1002855, 23.0615326 63.1003502, 23.061497 63.1003915, 23.0614521 63.1004696, 23.0612535 63.1008156, 23.0608754 63.1014741)",,
76100615,False,,17766,Kauppatie,secondary,False,83.721,40,"LINESTRING (23.0615942 63.1002855, 23.0618221 63.1003427, 23.0624901 63.1005091, 23.0630465 63.1006531)",,
76100615,False,,17766,Kauppatie,secondary,True,135.322,40,"LINESTRING (23.0615942 63.1002855, 23.0607486 63.1000626, 23.060636 63.1000329, 23.0600105 63.0998643, 23.0596884 63.0997776, 23.0594329 63.0997143, 23.059262 63.0996803)",,
39650176,False,,,Kirkkotie,tertiary,False,216.44199999999998,,"LINESTRING (23.0650317 63.1012396, 23.0649542 63.1013377, 23.0649164 63.101369, 23.0647575 63.1015066, 23.0638788 63.1022882, 23.0633889 63.1027177, 23.0630845 63.1029743)",,
"[39650176, 242971784, 242971782]",False,,,Kirkkotie,tertiary,True,230.996,,"LINESTRING (23.0650317 63.1012396, 23.0650969 63.1011518, 23.0651219 63.1011193, 23.0652431 63.1009616, 23.0652789 63.1009151, 23.0657117 63.1002861, 23.065909 63.0999871, 23.0659343 63.099948, 23.0661932 63.099548, 23.066377 63.0992537)",yes,
76100615,False,,17766,Kauppatie,secondary,False,84.045,40,"LINESTRING (23.0650317 63.1012396, 23.0653028 63.1013107, 23.0657506 63.1014184, 23.0660068 63.1014791, 23.0665369 63.1015621)",,
76100615,False,,17766,Kauppatie,secondary,True,57.342,40,"LINESTRING (23.0650317 63.1012396, 23.0647753 63.1011723, 23.0640621 63.1009686)",,
1019268116,False,,,Lentokentäntie,tertiary,False,230.239,,"LINESTRING (23.0495046 63.1012194, 23.04888 63.1031398, 23.048831 63.1032674)",,
1019268116,False,,,Lentokentäntie,tertiary,True,93.62400000000001,,"LINESTRING (23.0495046 63.1012194, 23.0496224 63.1009098, 23.0497085 63.1005282, 23.0497073 63.1004998, 23.0497131 63.100384)",,
1124413571,False,,,Nikolaintie,tertiary,True,62.373,,"LINESTRING (23.0495046 63.1012194, 23.049387 63.1012137, 23.0493324 63.1012111, 23.0488343 63.1011877, 23.0482707 63.1011646)",,
893555154,False,,17766,Kauppatie,secondary,False,225.637,40,"LINESTRING (23.0497131 63.100384, 23.0501913 63.1003183, 23.0506083 63.1002487, 23.0510131 63.1002044, 23.0514852 63.1001752, 23.0520076 63.1001675, 23.0532406 63.1001786, 23.0538804 63.1001603, 23.0541302 63.1001495)",,
893555154,False,,17766,Kauppatie,secondary,True,126.25200000000001,40,"LINESTRING (23.0497131 63.100384, 23.0493317 63.1004072, 23.0488297 63.1004098, 23.0483661 63.1003849, 23.0479531 63.1003438, 23.0478867 63.1003341, 23.0475875 63.1002906, 23.0474013 63.1002555, 23.0472648 63.1002305)",,
