osmid,name,highway,oneway,reversed,length,ref,lanes,geometry,maxspeed,bridge
38000233,Luis A. Preza,residential,False,False,85.73,,,"LINESTRING (-56.0684939 -34.6512814, -56.0688262 -34.6505605)",,
38000233,Luis A. Preza,residential,False,True,196.812,,,"LINESTRING (-56.0684939 -34.6512814, -56.067714 -34.652931)",,
399154765,General Artigas,tertiary,False,False,114.658,67,,"LINESTRING (-56.0684939 -34.6512814, -56.0673325 -34.6508935)",,
192491388,Ruta 67,tertiary,False,True,116.023,67,2,"LINESTRING (-56.0684939 -34.6512814, -56.0688242 -34.6513824, -56.069249 -34.651523, -56.0696737 -34.6516643)",,
192491388,Ruta 67,tertiary,False,False,116.023,67,2,"LINESTRING (-56.0696737 -34.6516643, -56.069249 -34.651523, -56.0688242 -34.6513824, -56.0684939 -34.6512814)",,
38000218,Sauce,residential,False,True,94.357,,,"LINESTRING (-56.0631774 -34.6523818, -56.0641303 -34.6527068)",,
188426732,Montevideo,residential,False,False,16.715,,,"LINESTRING (-56.0631774 -34.6523818, -56.0631154 -34.6525232)",,
188426732,Montevideo,residential,False,True,98.584,,,"LINESTRING (-56.0631774 -34.6523818, -56.0635727 -34.651557)",,
38000219,Doctor Luis Alberto de Herrera,residential,False,False,114.447,,,"LINESTRING (-56.066553 -34.6525473, -56.067714 -34.652931)",,
38000219,Doctor Luis Alberto de Herrera,residential,False,True,98.652,,,"LINESTRING (-56.066553 -34.6525473, -56.0655512 -34.6522187)",,
192491389,San Isidro,residential,False,True,99.276,,,"LINESTRING (-56.066553 -34.6525473, -56.0669343 -34.6517114)",,
38000219,Doctor Luis Alberto de Herrera,residential,False,False,97.339,,,"LINESTRING (-56.067714 -34.652931, -56.0687047 -34.6532506)",,
38000219,Doctor Luis Alberto de Herrera,residential,False,True,114.447,,,"LINESTRING (-56.067714 -34.652931, -56.066553 -34.6525473)",,
38000233,Luis A. Preza,residential,False,False,196.812,,,"LINESTRING (-56.067714 -34.652931, -56.0684939 -34.6512814)",,
38000219,Doctor Luis Alberto de Herrera,residential,False,False,171.57,,,"LINESTRING (-56.0687047 -34.6532506, -56.0704303 -34.6538554)",,
38000219,Doctor Luis Alberto de Herrera,residential,False,True,97.339,,,"LINESTRING (-56.0687047 -34.6532506, -56.067714 -34.652931)",,
38000227,,residential,False,False,162.942,,,"LINESTRING (-56.0687047 -34.6532506, -56.0688494 -34.6526973, -56.0687209 -34.6525667, -56.0686903 -34.6524877, -56.0688615 -34.6518547)",,
38000219,Doctor Luis Alberto de Herrera,residential,False,True,171.57,,,"LINESTRING (-56.0704303 -34.6538554, -56.0687047 -34.6532506)",,
38000227,,residential,False,True,162.942,,,"LINESTRING (-56.0688615 -34.6518547, -56.0686903 -34.6524877, -56.0687209 -34.6525667, -56.0688494 -34.6526973, -56.0687047 -34.6532506)",,
38000233,Luis A. Preza,residential,False,False,110.218,,,"LINESTRING (-56.0688262 -34.6505605, -56.0690281 -34.6495833)",,
38000233,Luis A. Preza,residential,False,True,85.73,,,"LINESTRING (-56.0688262 -34.6505605, -56.0684939 -34.6512814)",,
38000230,Ute 2,residential,False,False,158.463,,,"LINESTRING (-56.0688262 -34.6505605, -56.0692686 -34.6506905, -56.0693133 -34.6506982, -56.0693587 -34.6506942, -56.0694005 -34.650679, -56.0694347 -34.6506541, -56.069458 -34.6506218, -56.0696512 -34.649786)",,
38000230,Ute 2,residential,False,True,74.608,,,"LINESTRING (-56.069922 -34.6491531, -56.0696512 -34.649786)",,
38000240,Canelones,residential,False,True,100.477,,,"LINESTRING (-56.0683367 -34.6464656, -56.0679431 -34.6473092)",,
682242980,Santa Isabel,residential,False,True,98.193,,,"LINESTRING (-56.0683367 -34.6464656, -56.0673414 -34.6461349)",,
"[38000238, 192491390]","['Santa Isabel', 'San Isidro']",residential,False,False,196.942,,,"LINESTRING (-56.0683367 -34.6464656, -56.0691514 -34.6467063, -56.0692922 -34.6467446, -56.0692234 -34.6469122, -56.0688964 -34.6476231)",,
38000218,Sauce,residential,False,False,94.357,,,"LINESTRING (-56.0641303 -34.6527068, -56.0631774 -34.6523818)",,
38000218,Sauce,residential,False,True,47.382,,,"LINESTRING (-56.0641303 -34.6527068, -56.0646045 -34.6528783)",,
38000823,Carmelo René González,tertiary,False,False,99.318,,,"LINESTRING (-56.0641303 -34.6527068, -56.0645461 -34.6518817)",45,
"[38002098, 187659835, 187659836]",Ruta 6 Vieja,tertiary,False,False,163.033,6v,,"LINESTRING (-56.0641303 -34.6527068, -56.06384 -34.6532383, -56.0637887 -34.6533489, -56.0635894 -34.6537271, -56.0634227 -34.6540523)",,yes
38000219,Doctor Luis Alberto de Herrera,residential,False,True,98.231,,,"LINESTRING (-56.0626027 -34.6512352, -56.0616067 -34.6509049)",,
399154771,Vicente Ponce de León,residential,False,False,39.102,,,"LINESTRING (-56.0626027 -34.6512352, -56.0624524 -34.6515644)",,
38000219,Doctor Luis Alberto de Herrera,residential,False,False,95.676,,,"LINESTRING (-56.0626027 -34.6512352, -56.0630964 -34.651403, -56.0635727 -34.651557)",,
38000237,Santa Isabel,residential,False,False,72.576,,,"LINESTRING (-56.0653725 -34.6454683, -56.0661046 -34.6457198)",,
399154772,Vicente Ponce de León,residential,True,False,100.238,,,"LINESTRING (-56.0653725 -34.6454683, -56.0649513 -34.6463005)",,
38000237,Santa Isabel,residential,False,True,23.407,,,"LINESTRING (-56.0663388 -34.6458046, -56.0661046 -34.6457198)",,
38000237,Santa Isabel,residential,False,False,98.797,,,"LINESTRING (-56.0663388 -34.6458046, -56.0667748 -34.6459466, -56.0673414 -34.6461349)",,
38000823,Carmelo René González,tertiary,False,True,99.667,,,"LINESTRING (-56.0673414 -34.6461349, -56.0669413 -34.6469686)",45,
682242980,Santa Isabel,residential,False,False,98.193,,,"LINESTRING (-56.0673414 -34.6461349, -56.0683367 -34.6464656)",,
38000237,Santa Isabel,residential,False,True,98.797,,,"LINESTRING (-56.0673414 -34.6461349, -56.0667748 -34.6459466, -56.0663388 -34.6458046)",,
682242985,Constitución,residential,False,True,102.81,,,"LINESTRING (-56.0612027 -34.6517677, -56.0616067 -34.6509049)",,
"[38000829, 555097438]","['Sauce', 'Francisca Pascual de Artigas']",residential,False,False,196.93,,,"LINESTRING (-56.0612027 -34.6517677, -56.0611596 -34.6517215, -56.0603386 -34.6514766, -56.0602583 -34.6514089, -56.0602384 -34.6513062, -56.060589 -34.6505645)",,
555097438,Sauce,residential,False,True,13.356,,,"LINESTRING (-56.0612027 -34.6517677, -56.0612004 -34.6518353, -56.0612107 -34.6518871)",,
192491389,San Isidro,residential,False,False,99.276,,,"LINESTRING (-56.0669343 -34.6517114, -56.066553 -34.6525473)",,
192491389,San Isidro,residential,False,True,97.969,,,"LINESTRING (-56.0669343 -34.6517114, -56.0673325 -34.6508935)",,
682242983,San Miguel,residential,False,False,95.995,,,"LINESTRING (-56.0669343 -34.6517114, -56.0659556 -34.6513998)",,
192491389,San Isidro,residential,False,False,96.042,,,"LINESTRING (-56.0677226 -34.6500916, -56.0673325 -34.6508935)",,
192491389,San Isidro,residential,False,True,96.473,,,"LINESTRING (-56.0677226 -34.6500916, -56.068108 -34.649284)",,
399154764,Coronel Peiran,residential,False,True,97.728,,,"LINESTRING (-56.0677226 -34.6500916, -56.0667322 -34.649762)",,
38000238,San Isidro,residential,False,True,98.883,,,"LINESTRING (-56.0684996 -34.6484503, -56.0688964 -34.6476231)",,
192491389,San Isidro,residential,False,False,99.384,,,"LINESTRING (-56.0684996 -34.6484503, -56.068108 -34.649284)",,
38000235,Carmelo González,residential,False,True,94.239,,,"LINESTRING (-56.0684996 -34.6484503, -56.0680072 -34.6482901, -56.0675416 -34.6481386)",,
38000238,San Isidro,residential,False,False,98.883,,,"LINESTRING (-56.0688964 -34.6476231, -56.0684996 -34.6484503)",,
38000236,Carmen,residential,False,False,93.93100000000001,,,"LINESTRING (-56.0688964 -34.6476231, -56.0682542 -34.6474116, -56.0679431 -34.6473092)",,
"[192491390, 38000238]","['Santa Isabel', 'San Isidro']",residential,False,True,196.942,,,"LINESTRING (-56.0688964 -34.6476231, -56.0692234 -34.6469122, -56.0692922 -34.6467446, -56.0691514 -34.6467063, -56.0683367 -34.6464656)",,
38000218,Sauce,residential,False,False,47.382,,,"LINESTRING (-56.0646045 -34.6528783, -56.0641303 -34.6527068)",,
"[38000240, 38000218]","['Canelones', 'Sauce']",residential,False,"[False, True]",150.127,,,"LINESTRING (-56.0646045 -34.6528783, -56.065035 -34.6530265, -56.0650892 -34.6530332, -56.0651221 -34.65303, -56.0651656 -34.6530051, -56.0651948 -34.6529788, -56.0655512 -34.6522187)",,
555097438,Sauce,residential,False,True,91.356,,,"LINESTRING (-56.0621862 -34.652222, -56.0631154 -34.6525232)",,
38002084,Ute 17,residential,False,False,138.653,,,"LINESTRING (-56.0621862 -34.652222, -56.0619133 -34.6527302, -56.0618018 -34.652829, -56.0616949 -34.6529701, -56.0616213 -34.6530395, -56.0614151 -34.6531225, -56.0612837 -34.6531391)",,
555097438,Sauce,residential,False,False,96.859,,,"LINESTRING (-56.0621862 -34.652222, -56.0612677 -34.6519205, -56.0612107 -34.6518871)",,
38002086,Constitución,residential,False,False,134.706,,,"LINESTRING (-56.0612107 -34.6518871, -56.0607955 -34.6527743, -56.0606292 -34.6529963)",,
555097438,Sauce,residential,False,False,13.356,,,"LINESTRING (-56.0612107 -34.6518871, -56.0612004 -34.6518353, -56.0612027 -34.6517677)",,
555097438,Sauce,residential,False,True,96.859,,,"LINESTRING (-56.0612107 -34.6518871, -56.0612677 -34.6519205, -56.0621862 -34.652222)",,
38002084,Ute 17,residential,False,True,138.653,,,"LINESTRING (-56.0612837 -34.6531391, -56.0614151 -34.6531225, -56.0616213 -34.6530395, -56.0616949 -34.6529701, -56.0618018 -34.652829, -56.0619133 -34.6527302, -56.0621862 -34.652222)",,
38002086,Constitución,residential,False,True,134.706,,,"LINESTRING (-56.0606292 -34.6529963, -56.0607955 -34.6527743, -56.0612107 -34.6518871)",,
38002087,Montevideo,residential,False,True,59.897,,,"LINESTRING (-56.0628983 -34.6530314, -56.0631154 -34.6525232)",,
38000237,Santa Isabel,residential,False,False,23.407,,,"LINESTRING (-56.0661046 -34.6457198, -56.0663388 -34.6458046)",,
38000237,Santa Isabel,residential,False,True,72.576,,,"LINESTRING (-56.0661046 -34.6457198, -56.0653725 -34.6454683)",,
38000228,San Miguel,residential,False,False,98.112,,,"LINESTRING (-56.0629826 -34.6504157, -56.0619891 -34.6500832)",,
38000228,San Miguel,residential,False,True,97.477,,,"LINESTRING (-56.0629826 -34.6504157, -56.0639722 -34.6507409)",,
38000827,Vicente Ponce de León,residential,True,False,97.526,,,"LINESTRING (-56.0629826 -34.6504157, -56.0626027 -34.6512352)",,
38000228,San Miguel,residential,False,True,98.112,,,"LINESTRING (-56.0619891 -34.6500832, -56.0629826 -34.6504157)",,
38000828,Constitución,residential,False,False,97.836,,,"LINESTRING (-56.0619891 -34.6500832, -56.0616067 -34.6509049)",,
38000828,Constitución,residential,False,True,96.094,,,"LINESTRING (-56.0619891 -34.6500832, -56.062369 -34.6492775)",,
682242982,San Miguel,residential,False,False,100.004,,,"LINESTRING (-56.0619891 -34.6500832, -56.0609609 -34.6497776)",,
38000829,Francisca Pascual de Artigas,residential,False,False,98.829,,,"LINESTRING (-56.0609609 -34.6497776, -56.061357 -34.6489507)",,
38000829,Francisca Pascual de Artigas,residential,False,True,93.88,,,"LINESTRING (-56.0609609 -34.6497776, -56.060589 -34.6505645)",,
682242982,San Miguel,residential,False,False,100.413,,,"LINESTRING (-56.0609609 -34.6497776, -56.0599463 -34.6494329)",,
682242982,San Miguel,residential,False,True,100.004,,,"LINESTRING (-56.0609609 -34.6497776, -56.0619891 -34.6500832)",,
399154769,Santa Lucía,residential,False,False,97.359,,,"LINESTRING (-56.0599463 -34.6494329, -56.0603396 -34.6486193)",,
682242982,San Miguel,residential,False,False,36.999,,,"LINESTRING (-56.0599463 -34.6494329, -56.0595647 -34.6493226)",,
682242982,San Miguel,residential,False,True,100.413,,,"LINESTRING (-56.0599463 -34.6494329, -56.0609609 -34.6497776)",,
"[399154769, 38000219]","['Doctor Luis Alberto de Herrera', 'Santa Lucía']",residential,False,"[False, True]",188.97500000000002,,,"LINESTRING (-56.0599463 -34.6494329, -56.0596144 -34.6501432, -56.0596326 -34.650211, -56.0596913 -34.6502643, -56.060589 -34.6505645)",,
38000219,Doctor Luis Alberto de Herrera,residential,False,False,96.08,,,"LINESTRING (-56.0635727 -34.651557, -56.0645461 -34.6518817)",,
38000826,Montevideo,residential,True,False,97.828,,,"LINESTRING (-56.0635727 -34.651557, -56.0639722 -34.6507409)",,
188426732,Montevideo,residential,False,False,98.584,,,"LINESTRING (-56.0635727 -34.651557, -56.0631774 -34.6523818)",,
38000219,Doctor Luis Alberto de Herrera,residential,False,True,95.676,,,"LINESTRING (-56.0635727 -34.651557, -56.0630964 -34.651403, -56.0626027 -34.6512352)",,
38000219,Doctor Luis Alberto de Herrera,residential,False,False,99.281,,,"LINESTRING (-56.0645461 -34.6518817, -56.0655512 -34.6522187)",,
