osmid,name,highway,oneway,reversed,length,junction,geometry
103002521,General José Artigas,residential,False,False,96.606,,"LINESTRING (-57.848301 -31.0665403, -57.8480233 -31.0657047)"
103002550,,residential,True,False,31.629,,"LINESTRING (-57.848301 -31.0665403, -57.848403 -31.066811)"
103002553,,residential,True,False,8.516000000000002,roundabout,"LINESTRING (-57.8483965 -31.0669996, -57.8483679 -31.0669923, -57.8483426 -31.0669789, -57.8483224 -31.0669601)"
103002567,Domingo Pérez,residential,True,False,26.759,,"LINESTRING (-57.8480407 -31.0669873, -57.8483026 -31.0669002)"
430794957,Domingo Pérez,tertiary,False,False,360.59,,"LINESTRING (-57.8480407 -31.0669873, -57.844376 -31.0678013)"
103004535,General José Artigas,residential,False,False,116.062,,"LINESTRING (-57.8486729 -31.0676639, -57.8490015 -31.068669)"
103004535,General José Artigas,residential,False,True,54.426,,"LINESTRING (-57.8486729 -31.0676639, -57.8485029 -31.0671966)"
177870508,18 de Julio,residential,False,False,115.419,,"LINESTRING (-57.8486729 -31.0676639, -57.8498407 -31.0673867)"
177870508,18 de Julio,residential,False,True,111.247,,"LINESTRING (-57.8486729 -31.0676639, -57.847555 -31.0679538)"
103002550,,residential,True,False,33.146,,"LINESTRING (-57.8483369 -31.0668368, -57.848301 -31.0665403)"
103002553,,residential,True,False,7.014,roundabout,"LINESTRING (-57.8483369 -31.0668368, -57.8483674 -31.0668192, -57.848403 -31.066811)"
103002553,,residential,True,False,7.936,roundabout,"LINESTRING (-57.8483026 -31.0669002, -57.8483077 -31.0668768, -57.8483193 -31.0668552, -57.8483369 -31.0668368)"
103002567,Domingo Pérez,residential,True,False,27.001,,"LINESTRING (-57.8483224 -31.0669601, -57.8480407 -31.0669873)"
103002553,,residential,True,False,7.02,roundabout,"LINESTRING (-57.8483224 -31.0669601, -57.8483066 -31.0669316, -57.8483026 -31.0669002)"
103002553,,residential,True,False,8.615,roundabout,"LINESTRING (-57.8485241 -31.0669, -57.8485218 -31.0669258, -57.8485115 -31.06695, -57.8484939 -31.066971)"
103004547,Domingo Pérez,residential,True,False,23.042,,"LINESTRING (-57.8485241 -31.0669, -57.848626 -31.0669481, -57.8487356 -31.0670006)"
103004578,Colonia,residential,False,True,15.849,,"LINESTRING (-57.850324 -31.0650092, -57.8503276 -31.0651517)"
177870124,Costanera,residential,False,False,143.9,,"LINESTRING (-57.850324 -31.0650092, -57.8504024 -31.0649443, -57.8505055 -31.0648214, -57.85119 -31.0639511)"
177870124,Costanera,residential,False,True,131.585,,"LINESTRING (-57.850324 -31.0650092, -57.8502051 -31.0650491, -57.8500431 -31.0650678, -57.8498954 -31.0650561, -57.8490875 -31.0648361, -57.8489949 -31.064821)"
