osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,junction
463764945,True,2,Avenida José Joaquín de Viana,secondary,False,124.984,"LINESTRING (-54.9630667 -34.9084407, -54.9631152 -34.9073174)",,
228904614,True,,Florida,residential,False,19.552,"LINESTRING (-54.9630667 -34.9084407, -54.963172 -34.9084664, -54.9632149 -34.9084894, -54.9632512 -34.9085214)",,
100755380,False,2,Avenida Martiniano Chiossi,tertiary,False,22.558,"LINESTRING (-54.9532006 -34.9128713, -54.9531941 -34.9130741)",45,
676783045,False,2,Santa Teresa,tertiary,True,2.226,"LINESTRING (-54.9532006 -34.9128713, -54.9532016 -34.9128513)",45,
229191018,True,,Avenida José Joaquín de Viana,secondary,False,52.172,"LINESTRING (-54.9632451 -34.9087017, -54.9632188 -34.9091704)",,
229191018,True,,Avenida José Joaquín de Viana,secondary,False,21.375,"LINESTRING (-54.9632212 -34.9095582, -54.9632098 -34.9097502)",,
227735382,True,2,Avenida José Joaquín de Viana,secondary,False,114.729,"LINESTRING (-54.9634277 -34.9045839, -54.9633728 -34.9056147)",,
229191022,True,,Doctor Juan T. Edye,residential,False,15.741,"LINESTRING (-54.9633728 -34.9056147, -54.9632003 -34.9056095)",,
229191018,True,,Avenida José Joaquín de Viana,secondary,False,93.132,"LINESTRING (-54.9633728 -34.9056147, -54.9633444 -34.9063754, -54.9633443 -34.9064519)",,
121504376,True,2,Avenida José Joaquín de Viana,secondary,False,29.029,"LINESTRING (-54.9632993 -34.9104983, -54.9632935 -34.9105515, -54.9632824 -34.9105993, -54.9632452 -34.9106697, -54.9632253 -34.9107101, -54.9631995 -34.9107425)",,
227728014,True,,Avenida José Joaquín de Viana,secondary,False,25.694,"LINESTRING (-54.9632486 -34.910271, -54.9632993 -34.9104983)",,
117717251,True,2,Santa Teresa,tertiary,False,19.376,"LINESTRING (-54.953523 -34.9046526, -54.9535033 -34.9048261)",45,
121502855,True,2,Doctor Román Bergalli,tertiary,False,84.347,"LINESTRING (-54.953523 -34.9046526, -54.9544479 -34.9046453)",,
121502007,True,2,Avenida José Joaquín de Viana,secondary,False,56.026,"LINESTRING (-54.9630117 -34.9102435, -54.963027 -34.9097398)",,
227728016,True,,Rafael Pérez del Puerto,residential,False,21.817,"LINESTRING (-54.9630117 -34.9102435, -54.9632486 -34.910271)",,
121502007,True,2,Avenida José Joaquín de Viana,secondary,False,29.844,"LINESTRING (-54.9630202 -34.9105118, -54.9630117 -34.9102435)",,
164664245,True,,Ituzaingó,residential,False,101.838,"LINESTRING (-54.9631152 -34.9073174, -54.9619985 -34.9073285)",,
463764945,True,2,Avenida José Joaquín de Viana,secondary,False,96.714,"LINESTRING (-54.9631152 -34.9073174, -54.9631566 -34.9065575, -54.9631626 -34.9064485)",,
230055789,True,,18 de Julio,residential,False,97.179,"LINESTRING (-54.9586834 -34.9101087, -54.9586451 -34.9109101, -54.9586424 -34.910982)",,
454575436,True,,Rafael Pérez del Puerto,residential,False,97.19999999999999,"LINESTRING (-54.9586834 -34.9101087, -54.9587624 -34.9101127, -54.9593611 -34.9101375, -54.9596891 -34.9101521, -54.9597479 -34.9101545)",45,
230774846,True,,Doctor Juan T. Edye,residential,False,103.471,"LINESTRING (-54.9632003 -34.9056095, -54.9631147 -34.9056069, -54.9620657 -34.9056025)",,
230774847,True,2,Avenida José Joaquín de Viana,secondary,False,115.97600000000001,"LINESTRING (-54.9632003 -34.9056095, -54.9632288 -34.9046335, -54.9632305 -34.9045668)",,
