osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed
"[235064464, 118474043]",False,2,63,"['Zoilo de Simone', 'José Enrique Rodó']",secondary,False,48.440000000000005,"LINESTRING (-55.9607969 -34.289776, -55.9610618 -34.2897645, -55.9612174 -34.2897718, -55.9613228 -34.2897822)",
235064464,False,2,63,José Enrique Rodó,secondary,True,117.941,"LINESTRING (-55.9607969 -34.289776, -55.9606689 -34.289805, -55.9595792 -34.2901114)",
235064466,False,,,Natalio López Ramos,residential,False,128.835,"LINESTRING (-55.9607969 -34.289776, -55.9608338 -34.2899158, -55.9608617 -34.2909311)",
235064466,False,,,Natalio López Ramos,residential,True,119.67099999999999,"LINESTRING (-55.9607969 -34.289776, -55.960638 -34.2893064, -55.9604087 -34.2887491)",
117751629,False,,,Defeminis,residential,False,123.336,"LINESTRING (-55.9551322 -34.2879363, -55.9547318 -34.2868776)",
117751629,False,,,Defeminis,residential,True,116.074,"LINESTRING (-55.9551322 -34.2879363, -55.9555196 -34.2889299)",
118474081,False,,,Gonzalo Penela,residential,False,120.337,"LINESTRING (-55.9551322 -34.2879363, -55.9563735 -34.2875908)",
118474081,False,,,Gonzalo Penela,residential,True,121.87,"LINESTRING (-55.9551322 -34.2879363, -55.9538627 -34.2882542)",
117839524,False,,,General Juan Antonio Lavalleja,residential,True,108.268,"LINESTRING (-55.957514 -34.2918177, -55.9586331 -34.2915124)",
118093837,False,,,General Juan Antonio Lavalleja,residential,False,16.073,"LINESTRING (-55.957514 -34.2918177, -55.9573475 -34.2918621)",
117751617,True,,,José Batlle y Ordóñez,secondary,False,128.175,"LINESTRING (-55.957514 -34.2918177, -55.957573 -34.2928682, -55.9575776 -34.2929692)",30
118093810,False,,,Baltasar Brum,residential,True,39.007,"LINESTRING (-55.9571704 -34.2885026, -55.9567652 -34.2886074)",
118093841,False,,,Baltasar Brum,residential,False,18.089,"LINESTRING (-55.9571704 -34.2885026, -55.9573583 -34.288454)",
196001360,True,,,José Batlle y Ordóñez,secondary,False,125.607,"LINESTRING (-55.9571704 -34.2885026, -55.9571126 -34.287374)",30
117751629,False,,,Defeminis,residential,False,119.509,"LINESTRING (-55.9547318 -34.2868776, -55.9543222 -34.2858575)",
117751629,False,,,Defeminis,residential,True,123.336,"LINESTRING (-55.9547318 -34.2868776, -55.9551322 -34.2879363)",
118093856,False,,,Luis Alberto de Herrera,residential,False,123.477,"LINESTRING (-55.9547318 -34.2868776, -55.9534582 -34.2872323)",
118093856,False,,,Luis Alberto de Herrera,residential,True,119.653,"LINESTRING (-55.9547318 -34.2868776, -55.9559724 -34.2865501)",
118093825,False,,,Gonzalo Penela,residential,False,107.055,"LINESTRING (-55.9595917 -34.2866957, -55.9606921 -34.286379)",
118093825,False,,,Gonzalo Penela,residential,True,223.615,"LINESTRING (-55.9595917 -34.2866957, -55.9572818 -34.2873296)",
235064466,False,,,Natalio López Ramos,residential,False,123.807,"LINESTRING (-55.9595917 -34.2866957, -55.960025 -34.28775)",
235064466,False,,,Natalio López Ramos,residential,True,118.84,"LINESTRING (-55.9595917 -34.2866957, -55.959187 -34.2856806)",
117751629,False,,,Defeminis,residential,False,121.097,"LINESTRING (-55.9559245 -34.2899663, -55.9555196 -34.2889299)",
117751629,False,,,Defeminis,residential,True,119.382,"LINESTRING (-55.9559245 -34.2899663, -55.956323 -34.2909882)",
118093811,False,,,18 de Julio,residential,False,120.921,"LINESTRING (-55.9559245 -34.2899663, -55.9546722 -34.2903011)",
118093811,False,,,18 de Julio,residential,True,125.325,"LINESTRING (-55.9559245 -34.2899663, -55.9572211 -34.289616)",
117839524,False,,,General Juan Antonio Lavalleja,residential,False,84.387,"LINESTRING (-55.9608617 -34.2909311, -55.9599858 -34.2911597)",
