osmid,oneway,name,highway,reversed,length,maxspeed,ref,geometry,lanes
179049037,True,Claudio Williman,residential,False,96.435,,,"LINESTRING (-55.2401357 -34.3746754, -55.2394908 -34.3739907)",
179049045,True,José Enrique Rodó,residential,False,95.686,45,,"LINESTRING (-55.2372624 -34.3787872, -55.237917 -34.379457)",
196001358,True,Roosevelt,residential,False,95.957,45,,"LINESTRING (-55.2372624 -34.3787872, -55.2364273 -34.3793065)",
176532981,True,Lavalleja,secondary,False,49.195,45,12,"LINESTRING (-55.2387625 -34.3789199, -55.2391865 -34.3786492)",
553332888,True,25 de Mayo,residential,False,97.529,45,,"LINESTRING (-55.2387625 -34.3789199, -55.2380923 -34.3782392)",
119056194,True,Doctor Aníbal del Campo,residential,False,98.345,45,,"LINESTRING (-55.2344299 -34.377265, -55.2337513 -34.3765805)",
119056206,True,Washington Beltrán,residential,False,96.083,45,,"LINESTRING (-55.2344299 -34.377265, -55.2352633 -34.376742)",
179049045,True,José Enrique Rodó,residential,False,97.467,45,,"LINESTRING (-55.2332182 -34.3746496, -55.2338852 -34.3753317)",
176593429,True,Ituzaingó,residential,False,100.817,,,"LINESTRING (-55.2409729 -34.3741246, -55.2416319 -34.37485)",
176596400,True,18 de Julio,residential,False,98.259,45,,"LINESTRING (-55.2409729 -34.3741246, -55.2401357 -34.3746754)",
176593571,True,General de la Llana,residential,False,96.698,45,,"LINESTRING (-55.2355812 -34.3798458, -55.2362374 -34.3805262)",
196001358,True,Roosevelt,residential,False,103.075,45,,"LINESTRING (-55.2355812 -34.3798458, -55.234703 -34.3804237)",
119056200,True,Rafael Pérez del Puerto,secondary,False,96.274,45,12,"LINESTRING (-55.2410847 -34.3785227, -55.2402595 -34.3790573)",
179049040,True,Florencio Sánchez,residential,False,95.384,,,"LINESTRING (-55.2410847 -34.3785227, -55.2404384 -34.3778509)",
119056200,True,Rafael Pérez del Puerto,secondary,False,107.28,45,12,"LINESTRING (-55.2369167 -34.3812226, -55.2359975 -34.3818187)",
176593571,True,General de la Llana,residential,False,61.12,45,,"LINESTRING (-55.2369167 -34.3812226, -55.2373355 -34.38165)",
176596402,True,José Batlle y Ordóñez,residential,False,103.308,45,,"LINESTRING (-55.2371164 -34.3743818, -55.2362384 -34.3749632)",
179049040,True,Florencio Sánchez,residential,False,102.152,,,"LINESTRING (-55.2371164 -34.3743818, -55.2364254 -34.3736616)",
119056174,True,Enrique Ladós,residential,False,95.675,45,,"LINESTRING (-55.2409461 -34.3797628, -55.2417669 -34.3792323)",
622517433,True,Domingo Pérez,residential,False,96.298,45,,"LINESTRING (-55.2409461 -34.3797628, -55.2416032 -34.380438)",
176593571,True,General de la Llana,residential,False,95.739,45,,"LINESTRING (-55.2342644 -34.3784943, -55.2349105 -34.3791703)",
176596400,True,18 de Julio,residential,False,100.345,45,,"LINESTRING (-55.2342644 -34.3784943, -55.2333965 -34.3790432)",
176596405,True,Coronel Brígido Silveira,residential,False,96.484,45,,"LINESTRING (-55.233069 -34.3758786, -55.2338852 -34.3753317)",
119056168,True,Claudio Williman,residential,False,100.977,45,,"LINESTRING (-55.2434154 -34.3781671, -55.2427455 -34.3774467)",
176532981,True,Lavalleja,secondary,False,97.271,45,12,"LINESTRING (-55.234496 -34.3816365, -55.2353316 -34.3810983)",
119056208,True,Treinta y Tres,residential,False,96.504,45,,"LINESTRING (-55.2408067 -34.3753879, -55.2416319 -34.37485)",
179049037,True,Claudio Williman,residential,False,100.345,,,"LINESTRING (-55.2408067 -34.3753879, -55.2405006 -34.3750629, -55.2401357 -34.3746754)",
119056174,True,Enrique Ladós,residential,False,41.293,45,,"LINESTRING (-55.2380669 -34.3815952, -55.2384196 -34.3813646)",
269665704,True,Esther Moré,residential,False,49.218,45,,"LINESTRING (-55.2380669 -34.3815952, -55.2385999 -34.381546)",
119056183,True,Miguel Barreiro,residential,False,7.479,45,,"LINESTRING (-55.2398918 -34.381474, -55.2398391 -34.3815253)",
119056169,True,José Enrique Rodó,residential,False,93.076,45,,"LINESTRING (-55.2392535 -34.3808235, -55.2398918 -34.381474)",
119056174,True,Enrique Ladós,residential,False,98.362,45,,"LINESTRING (-55.2392535 -34.3808235, -55.2401166 -34.380299)",
119056206,True,Washington Beltrán,residential,False,97.266,45,,"LINESTRING (-55.2360808 -34.3761969, -55.236912 -34.3756542)",
152591886,True,25 de Mayo,residential,False,99.872,,,"LINESTRING (-55.2360808 -34.3761969, -55.2353958 -34.375499)",
119056161,True,Presbítero José de Luca,residential,False,97.12,,,"LINESTRING (-55.2385186 -34.3779717, -55.2391865 -34.3786492)",1
553332880,True,Roosevelt,residential,False,49.146,10,,"LINESTRING (-55.2385186 -34.3779717, -55.2380923 -34.3782392)",
176593429,True,Ituzaingó,residential,False,94.273,,,"LINESTRING (-55.2429385 -34.3762565, -55.2435645 -34.3769287)",
176532981,True,Lavalleja,secondary,False,98.224,45,12,"LINESTRING (-55.2362374 -34.3805262, -55.2370852 -34.379987)",
176593571,True,General de la Llana,residential,False,99.411,45,,"LINESTRING (-55.2362374 -34.3805262, -55.2369167 -34.3812226)",
176593435,True,Sarandí,residential,False,104.484,,,"LINESTRING (-55.2372393 -34.3731233, -55.2379429 -34.373862)",
176532981,True,Lavalleja,secondary,False,97.614,45,12,"LINESTRING (-55.2395965 -34.3783874, -55.2404384 -34.3778509)",
553332893,True,Domingo Pérez,residential,False,96.181,45,,"LINESTRING (-55.2395965 -34.3783874, -55.2402595 -34.3790573)",
119056206,True,Washington Beltrán,residential,False,97.244,45,,"LINESTRING (-55.2403176 -34.3734383, -55.241158 -34.3729057)",
176593429,True,Ituzaingó,residential,False,97.163,,,"LINESTRING (-55.2403176 -34.3734383, -55.2409729 -34.3741246)",
119056210,True,Otegui,residential,False,96.582,,,"LINESTRING (-55.2332024 -34.3802788, -55.2338529 -34.3809616)",
553332891,True,Treinta y Tres,residential,False,98.73,45,,"LINESTRING (-55.2332024 -34.3802788, -55.2340439 -34.3797256)",
196001359,True,Roosevelt,residential,False,94.423,45,,"LINESTRING (-55.2431116 -34.3750381, -55.2422868 -34.3755457)",
196001363,True,Juan Farina,residential,False,99.367,,,"LINESTRING (-55.2431116 -34.3750381, -55.2424586 -34.3743253)",
119056200,True,Rafael Pérez del Puerto,secondary,False,94.695,45,12,"LINESTRING (-55.2435645 -34.3769287, -55.2427455 -34.3774467)",
176593435,True,Sarandí,residential,False,97.651,,,"LINESTRING (-55.2405924 -34.3766437, -55.24125 -34.3773341)",
553332884,True,Roosevelt,residential,False,94.506,45,,"LINESTRING (-55.2405924 -34.3766437, -55.2397804 -34.3771664)",
176596400,True,18 de Julio,residential,False,100.502,45,,"LINESTRING (-55.2384427 -34.3757748, -55.2375796 -34.3763311)",
179049040,True,Florencio Sánchez,residential,False,96.222,,,"LINESTRING (-55.2384427 -34.3757748, -55.2377909 -34.375097)",
119056174,True,Enrique Ladós,residential,False,96.694,45,,"LINESTRING (-55.2401166 -34.380299, -55.2409461 -34.3797628)",
179049052,True,25 de Mayo,residential,False,100.543,45,,"LINESTRING (-55.2401166 -34.380299, -55.2394159 -34.3796039)",
176596400,True,18 de Julio,residential,False,96.3,45,,"LINESTRING (-55.2359161 -34.377405, -55.2350939 -34.3779431)",
179049045,True,José Enrique Rodó,residential,False,98.986,45,,"LINESTRING (-55.2359161 -34.377405, -55.2365904 -34.3780998)",
553332880,True,Roosevelt,residential,False,47.447,10,,"LINESTRING (-55.2389304 -34.3777137, -55.2385186 -34.3779717)",
553332893,True,Domingo Pérez,residential,False,96.689,45,,"LINESTRING (-55.2389304 -34.3777137, -55.2395965 -34.3783874)",
119056194,True,Doctor Aníbal del Campo,residential,False,97.114,45,,"LINESTRING (-55.2364273 -34.3793065, -55.2357628 -34.3786268)",
196001358,True,Roosevelt,residential,False,98.108,45,,"LINESTRING (-55.2364273 -34.3793065, -55.2355812 -34.3798458)",
176544172,True,Domingo Pérez,residential,False,98.618,,,"LINESTRING (-55.2362384 -34.3749632, -55.236912 -34.3756542)",
176596402,True,José Batlle y Ordóñez,residential,False,97.619,45,,"LINESTRING (-55.2362384 -34.3749632, -55.2353958 -34.375499)",
179049040,True,Florencio Sánchez,residential,False,50.717,,,"LINESTRING (-55.2397804 -34.3771664, -55.2394369 -34.3768091)",
553332884,True,Roosevelt,residential,False,98.938,45,,"LINESTRING (-55.2397804 -34.3771664, -55.2389304 -34.3777137)",
178583729,True,Coronel Carabajal,residential,False,104.656,45,,"LINESTRING (-55.2357445 -34.3729762, -55.2348514 -34.3735614)",
179049045,True,José Enrique Rodó,residential,False,43.193,45,,"LINESTRING (-55.2365904 -34.3780998, -55.2368885 -34.3784004)",
553332891,True,Treinta y Tres,residential,False,97.377,45,,"LINESTRING (-55.2365904 -34.3780998, -55.237431 -34.3775654)",
176596400,True,18 de Julio,residential,False,95.301,45,,"LINESTRING (-55.2417933 -34.3735992, -55.2409729 -34.3741246)",
196001363,True,Juan Farina,residential,False,96.676,,,"LINESTRING (-55.2417933 -34.3735992, -55.241158 -34.3729057)",
119056194,True,Doctor Aníbal del Campo,residential,False,97.714,45,,"LINESTRING (-55.2357628 -34.3786268, -55.2350939 -34.3779431)",
553332891,True,Treinta y Tres,residential,False,95.929,45,,"LINESTRING (-55.2357628 -34.3786268, -55.2365904 -34.3780998)",
176532981,True,Lavalleja,secondary,False,95.203,45,12,"LINESTRING (-55.2421183 -34.3767807, -55.2429385 -34.3762565)",
179049037,True,Claudio Williman,residential,False,98.141,,,"LINESTRING (-55.2421183 -34.3767807, -55.2414621 -34.3760838)",
176544172,True,Domingo Pérez,residential,False,98.486,,,"LINESTRING (-55.2348514 -34.3735614, -55.2355275 -34.3742492)",
178583729,True,Coronel Carabajal,residential,False,98.552,45,,"LINESTRING (-55.2348514 -34.3735614, -55.2340177 -34.37412)",
176532981,True,Lavalleja,secondary,False,47.573,45,12,"LINESTRING (-55.2391865 -34.3786492, -55.2395965 -34.3783874)",
119056206,True,Washington Beltrán,residential,False,96.451,45,,"LINESTRING (-55.2352633 -34.376742, -55.2360808 -34.3761969)",
179049045,True,José Enrique Rodó,residential,False,94.996,45,,"LINESTRING (-55.2352633 -34.376742, -55.2359161 -34.377405)",
119056190,True,Cristóbal Colón,residential,False,100.753,45,,"LINESTRING (-55.2359975 -34.3818187, -55.2353316 -34.3810983)",
372053976,True,Ellauri,residential,False,98.087,45,,"LINESTRING (-55.2333724 -34.3734645, -55.2342071 -34.3729136)",
152591886,True,25 de Mayo,residential,False,95.637,,,"LINESTRING (-55.2367452 -34.3768595, -55.2360808 -34.3761969)",
176596400,True,18 de Julio,residential,False,97.308,45,,"LINESTRING (-55.2367452 -34.3768595, -55.2359161 -34.377405)",
119056208,True,Treinta y Tres,residential,False,99.131,45,,"LINESTRING (-55.2424586 -34.3743253, -55.2433101 -34.3737768)",
196001363,True,Juan Farina,residential,False,101.227,,,"LINESTRING (-55.2424586 -34.3743253, -55.2417933 -34.3735992)",
152591886,True,25 de Mayo,residential,False,100.61,,,"LINESTRING (-55.237431 -34.3775654, -55.2367452 -34.3768595)",
553332890,True,Treinta y Tres,residential,False,49.008,10,,"LINESTRING (-55.237431 -34.3775654, -55.2378485 -34.3772906)",
176593571,True,General de la Llana,residential,False,97.11,45,,"LINESTRING (-55.2349105 -34.3791703, -55.2355812 -34.3798458)",
553332891,True,Treinta y Tres,residential,False,98.844,45,,"LINESTRING (-55.2349105 -34.3791703, -55.2357628 -34.3786268)",
176593435,True,Sarandí,residential,False,99.195,,,"LINESTRING (-55.2379429 -34.373862, -55.2386109 -34.3745633)",
176596402,True,José Batlle y Ordóñez,residential,False,95.365,45,,"LINESTRING (-55.2379429 -34.373862, -55.2371164 -34.3743818)",
176532981,True,Lavalleja,secondary,False,100.681,45,12,"LINESTRING (-55.24125 -34.3773341, -55.2421183 -34.3767807)",
176593435,True,Sarandí,residential,False,94.6,,,"LINESTRING (-55.24125 -34.3773341, -55.2418871 -34.3780029)",
119056206,True,Washington Beltrán,residential,False,95.84,45,,"LINESTRING (-55.2377909 -34.375097, -55.2386109 -34.3745633)",
179049040,True,Florencio Sánchez,residential,False,100.779,,,"LINESTRING (-55.2377909 -34.375097, -55.2371164 -34.3743818)",
179049052,True,25 de Mayo,residential,False,94.522,45,,"LINESTRING (-55.2414295 -34.3816015, -55.2407708 -34.380948)",
269665704,True,Esther Moré,residential,False,93.736,45,,"LINESTRING (-55.2414295 -34.3816015, -55.2415165 -34.3815703, -55.2422555 -34.381109)",
119056206,True,Washington Beltrán,residential,False,101.711,45,,"LINESTRING (-55.236912 -34.3756542, -55.2377909 -34.375097)",
176544172,True,Domingo Pérez,residential,False,97.052,,,"LINESTRING (-55.236912 -34.3756542, -55.2375796 -34.3763311)",
119056210,True,Otegui,residential,False,95.471,,,"LINESTRING (-55.2338529 -34.3809616, -55.234496 -34.3816365)",
196001358,True,Roosevelt,residential,False,93.527,45,,"LINESTRING (-55.2338529 -34.3809616, -55.233049 -34.3814786)",
176544172,True,Domingo Pérez,residential,False,102.762,,,"LINESTRING (-55.2355275 -34.3742492, -55.2362384 -34.3749632)",
176596405,True,Coronel Brígido Silveira,residential,False,105.166,45,,"LINESTRING (-55.2355275 -34.3742492, -55.2364254 -34.3736616)",
119056183,True,Miguel Barreiro,residential,False,99.638,45,,"LINESTRING (-55.2407708 -34.380948, -55.2398918 -34.381474)",
179049052,True,25 de Mayo,residential,False,93.873,45,,"LINESTRING (-55.2407708 -34.380948, -55.2401166 -34.380299)",
176544172,True,Domingo Pérez,residential,False,99.357,,,"LINESTRING (-55.2375796 -34.3763311, -55.2382543 -34.3770299)",
176596400,True,18 de Julio,residential,False,46.976,45,,"LINESTRING (-55.2375796 -34.3763311, -55.2371798 -34.3765949)",
119056183,True,Miguel Barreiro,residential,False,93.102,45,,"LINESTRING (-55.2432181 -34.3793922, -55.24242 -34.3799091)",
119056190,True,Cristóbal Colón,residential,False,94.628,45,,"LINESTRING (-55.2353316 -34.3810983, -55.234703 -34.3804237)",
176532981,True,Lavalleja,secondary,False,104.674,45,12,"LINESTRING (-55.2353316 -34.3810983, -55.2362374 -34.3805262)",
733317594,True,Florencio Sánchez,residential,False,96.856,45,,"LINESTRING (-55.2430773 -34.3805906, -55.24242 -34.3799091)",
144388980,True,Esther Moré,residential,False,43.802,45,,"LINESTRING (-55.2430773 -34.3805906, -55.2434082 -34.3803758, -55.2434524 -34.380347)",
176593571,True,General de la Llana,residential,False,99.585,45,,"LINESTRING (-55.2329259 -34.3771234, -55.2336067 -34.3778208)",
176596405,True,Coronel Brígido Silveira,residential,False,95.721,45,,"LINESTRING (-55.2364254 -34.3736616, -55.2372393 -34.3731233)",
179049040,True,Florencio Sánchez,residential,False,98.558,,,"LINESTRING (-55.2364254 -34.3736616, -55.2357445 -34.3729762)",
176596400,True,18 de Julio,residential,False,95.389,45,,"LINESTRING (-55.2392595 -34.3752443, -55.2384427 -34.3757748)",
176593435,True,Sarandí,residential,False,99.883,,,"LINESTRING (-55.2392595 -34.3752443, -55.239628 -34.3756311, -55.2399321 -34.3759505)",
119056194,True,Doctor Aníbal del Campo,residential,False,100.062,45,,"LINESTRING (-55.2337513 -34.3765805, -55.233069 -34.3758786)",
176596402,True,José Batlle y Ordóñez,residential,False,96.863,45,,"LINESTRING (-55.2337513 -34.3765805, -55.2329259 -34.3771234)",
144388980,True,Esther Moré,residential,False,94.923,45,,"LINESTRING (-55.2422555 -34.381109, -55.2430773 -34.3805906)",
622517433,True,Domingo Pérez,residential,False,60.405,45,,"LINESTRING (-55.2422555 -34.381109, -55.2425495 -34.3814279, -55.2426644 -34.3815343)",
119056200,True,Rafael Pérez del Puerto,secondary,False,100.155,45,12,"LINESTRING (-55.2427455 -34.3774467, -55.2418871 -34.3780029)",
179049037,True,Claudio Williman,residential,False,93.795,,,"LINESTRING (-55.2427455 -34.3774467, -55.2421183 -34.3767807)",
152591886,True,25 de Mayo,residential,False,93.916,,,"LINESTRING (-55.2340177 -34.37412, -55.2333724 -34.3734645)",
178583729,True,Coronel Carabajal,residential,False,94.084,45,,"LINESTRING (-55.2340177 -34.37412, -55.2332182 -34.3746496)",
176596402,True,José Batlle y Ordóñez,residential,False,96.741,45,,"LINESTRING (-55.2345817 -34.3760446, -55.2337513 -34.3765805)",
179049045,True,José Enrique Rodó,residential,False,99.632,45,,"LINESTRING (-55.2345817 -34.3760446, -55.2352633 -34.376742)",
119056200,True,Rafael Pérez del Puerto,secondary,False,93.613,45,12,"LINESTRING (-55.2418871 -34.3780029, -55.2410847 -34.3785227)",
179049049,True,Sarandí,residential,False,100.829,45,,"LINESTRING (-55.2418871 -34.3780029, -55.2425676 -34.3787148)",
176532981,True,Lavalleja,secondary,False,97.916,45,12,"LINESTRING (-55.237917 -34.379457, -55.2387625 -34.3789199)",
179049045,True,José Enrique Rodó,residential,False,97.797,45,,"LINESTRING (-55.237917 -34.379457, -55.238586 -34.3801416)",
119056194,True,Doctor Aníbal del Campo,residential,False,96.947,45,,"LINESTRING (-55.2350939 -34.3779431, -55.2344299 -34.377265)",
176596400,True,18 de Julio,residential,False,97.732,45,,"LINESTRING (-55.2350939 -34.3779431, -55.2342644 -34.3784943)",
119056183,True,Miguel Barreiro,residential,False,95.138,45,,"LINESTRING (-55.2416032 -34.380438, -55.2407708 -34.380948)",
622517433,True,Domingo Pérez,residential,False,95.657,45,,"LINESTRING (-55.2416032 -34.380438, -55.2422555 -34.381109)",
196001358,True,Roosevelt,residential,False,97.538,45,,"LINESTRING (-55.2380923 -34.3782392, -55.2372624 -34.3787872)",
553332886,True,25 de Mayo,residential,False,45.015,10,,"LINESTRING (-55.2380923 -34.3782392, -55.2377886 -34.3779213)",
119056208,True,Treinta y Tres,residential,False,95.711,45,,"LINESTRING (-55.2416319 -34.37485, -55.2424586 -34.3743253)",
176593429,True,Ituzaingó,residential,False,97.963,,,"LINESTRING (-55.2416319 -34.37485, -55.2422868 -34.3755457)",
152591886,True,25 de Mayo,residential,False,96.68,,,"LINESTRING (-55.2346933 -34.3747871, -55.2340177 -34.37412)",
176596405,True,Coronel Brígido Silveira,residential,False,97.154,45,,"LINESTRING (-55.2346933 -34.3747871, -55.2355275 -34.3742492)",
176544172,True,Domingo Pérez,residential,False,93.195,,,"LINESTRING (-55.2342071 -34.3729136, -55.2348514 -34.3735614)",
119056174,True,Enrique Ladós,residential,False,98.806,45,,"LINESTRING (-55.2425676 -34.3787148, -55.2434154 -34.3781671)",
179049049,True,Sarandí,residential,False,96.111,45,,"LINESTRING (-55.2425676 -34.3787148, -55.2432181 -34.3793922)",
119056169,True,José Enrique Rodó,residential,False,97.476,45,,"LINESTRING (-55.238586 -34.3801416, -55.2392535 -34.3808235)",
119056200,True,Rafael Pérez del Puerto,secondary,False,96.636,45,12,"LINESTRING (-55.238586 -34.3801416, -55.2377571 -34.3806776)",
176593429,True,Ituzaingó,residential,False,99.117,,,"LINESTRING (-55.2422868 -34.3755457, -55.2429385 -34.3762565)",
553332884,True,Roosevelt,residential,False,96.481,45,,"LINESTRING (-55.2422868 -34.3755457, -55.2414621 -34.3760838)",
119056183,True,Miguel Barreiro,residential,False,95.276,45,,"LINESTRING (-55.24242 -34.3799091, -55.2416032 -34.380438)",
733317594,True,Florencio Sánchez,residential,False,96.207,45,,"LINESTRING (-55.24242 -34.3799091, -55.2417669 -34.3792323)",
119056208,True,Treinta y Tres,residential,False,94.961,45,,"LINESTRING (-55.2391159 -34.3764754, -55.2399321 -34.3759505)",
179049040,True,Florencio Sánchez,residential,False,99.429,,,"LINESTRING (-55.2391159 -34.3764754, -55.2384427 -34.3757748)",
152591886,True,25 de Mayo,residential,False,102.093,,,"LINESTRING (-55.2353958 -34.375499, -55.2346933 -34.3747871)",
176596402,True,José Batlle y Ordóñez,residential,False,96.244,45,,"LINESTRING (-55.2353958 -34.375499, -55.2345817 -34.3760446)",
179049037,True,Claudio Williman,residential,False,98.009,,,"LINESTRING (-55.2414621 -34.3760838, -55.2408067 -34.3753879)",
553332884,True,Roosevelt,residential,False,101.226,45,,"LINESTRING (-55.2414621 -34.3760838, -55.2405924 -34.3766437)",
119056174,True,Enrique Ladós,residential,False,93.332,45,,"LINESTRING (-55.2417669 -34.3792323, -55.2425676 -34.3787148)",
733317594,True,Florencio Sánchez,residential,False,100.725,45,,"LINESTRING (-55.2417669 -34.3792323, -55.2410847 -34.3785227)",
119056190,True,Cristóbal Colón,residential,False,96.372,45,,"LINESTRING (-55.2340439 -34.3797256, -55.2333965 -34.3790432)",
553332891,True,Treinta y Tres,residential,False,100.685,45,,"LINESTRING (-55.2340439 -34.3797256, -55.2349105 -34.3791703)",
119056174,True,Enrique Ladós,residential,False,97.347,45,,"LINESTRING (-55.2384196 -34.3813646, -55.2392535 -34.3808235)",
119056194,True,Doctor Aníbal del Campo,residential,False,97.631,45,,"LINESTRING (-55.2384196 -34.3813646, -55.2377571 -34.3806776)",
119056190,True,Cristóbal Colón,residential,False,98.408,45,,"LINESTRING (-55.234703 -34.3804237, -55.2340439 -34.3797256)",
196001358,True,Roosevelt,residential,False,98.303,45,,"LINESTRING (-55.234703 -34.3804237, -55.2338529 -34.3809616)",
119056200,True,Rafael Pérez del Puerto,secondary,False,98.426,45,12,"LINESTRING (-55.2402595 -34.3790573, -55.2394159 -34.3796039)",
622517433,True,Domingo Pérez,residential,False,100.62,45,,"LINESTRING (-55.2402595 -34.3790573, -55.2409461 -34.3797628)",
119056208,True,Treinta y Tres,residential,False,100.27,45,,"LINESTRING (-55.2382543 -34.3770299, -55.2391159 -34.3764754)",
553332895,True,Domingo Pérez,residential,False,48.173,10,,"LINESTRING (-55.2382543 -34.3770299, -55.2385861 -34.3773656)",
119056206,True,Washington Beltrán,residential,False,102.836,45,,"LINESTRING (-55.2386109 -34.3745633, -55.2394908 -34.3739907)",
176593435,True,Sarandí,residential,False,96.319,,,"LINESTRING (-55.2386109 -34.3745633, -55.2392595 -34.3752443)",
176596405,True,Coronel Brígido Silveira,residential,False,95.747,45,,"LINESTRING (-55.2338852 -34.3753317, -55.2346933 -34.3747871)",
179049045,True,José Enrique Rodó,residential,False,101.832,45,,"LINESTRING (-55.2338852 -34.3753317, -55.2345817 -34.3760446)",
119056194,True,Doctor Aníbal del Campo,residential,False,98.483,45,,"LINESTRING (-55.2377571 -34.3806776, -55.2370852 -34.379987)",
119056200,True,Rafael Pérez del Puerto,secondary,False,98.084,45,12,"LINESTRING (-55.2377571 -34.3806776, -55.2369167 -34.3812226)",
269665704,True,Esther Moré,residential,False,67.396,45,,"LINESTRING (-55.2373355 -34.38165, -55.2380669 -34.3815952)",
176593571,True,General de la Llana,residential,False,15.979999999999999,45,,"LINESTRING (-55.2373355 -34.38165, -55.237392 -34.3817116, -55.2374028 -34.3817418, -55.2373976 -34.3817765)",
176541938,True,Doctor Alfredo Vidal y Fuentes,residential,False,99.628,,,"LINESTRING (-55.2385861 -34.3773656, -55.2394369 -34.3768091)",1
553332895,True,Domingo Pérez,residential,False,49.966,10,,"LINESTRING (-55.2385861 -34.3773656, -55.2389304 -34.3777137)",
176532568,True,Presbítero José de Luca,residential,False,98.745,,,"LINESTRING (-55.2378485 -34.3772906, -55.2371798 -34.3765949)",1
553332890,True,Treinta y Tres,residential,False,47.194,10,,"LINESTRING (-55.2378485 -34.3772906, -55.2382543 -34.3770299)",
176596400,True,18 de Julio,residential,False,49.563,45,,"LINESTRING (-55.2371798 -34.3765949, -55.2367452 -34.3768595)",
179049040,True,Florencio Sánchez,residential,False,47.378,,,"LINESTRING (-55.2394369 -34.3768091, -55.2391159 -34.3764754)",
553332886,True,25 de Mayo,residential,False,43.936,10,,"LINESTRING (-55.2377377 -34.3778688, -55.237431 -34.3775654)",
152591888,True,Doctor Alfredo Vidal y Fuentes,residential,False,97.815,,,"LINESTRING (-55.2368885 -34.3784004, -55.2377377 -34.3778688)",1
179049045,True,José Enrique Rodó,residential,False,8.861,45,,"LINESTRING (-55.2368885 -34.3784004, -55.2369487 -34.3784627)",
119056194,True,Doctor Aníbal del Campo,residential,False,26.089,45,,"LINESTRING (-55.2385999 -34.381546, -55.2384196 -34.3813646)",
269665704,True,Esther Moré,residential,False,114.01499999999999,45,,"LINESTRING (-55.2385999 -34.381546, -55.2389523 -34.3815195, -55.2393019 -34.3814994, -55.2398391 -34.3815253)",
242896321,True,Esther Moré,residential,False,114.057,,,"LINESTRING (-55.2426644 -34.3815343, -55.2422337 -34.3815759, -55.2415614 -34.3816408, -55.2414292 -34.3816458)",
622517431,True,Esther Moré,residential,False,146.546,45,,"LINESTRING (-55.2414292 -34.3816458, -55.2398348 -34.381572)",
750932811,True,25 de Mayo,residential,False,4.926,45,,"LINESTRING (-55.2414292 -34.3816458, -55.2414295 -34.3816015)",
622517431,True,Esther Moré,residential,False,109.649,45,,"LINESTRING (-55.2398348 -34.381572, -55.2392881 -34.3815509, -55.2389518 -34.3815659, -55.2386422 -34.3815879)",
119056194,True,Doctor Aníbal del Campo,residential,False,6.064,45,,"LINESTRING (-55.2386422 -34.3815879, -55.2385999 -34.381546)",
622517431,True,Esther Moré,residential,False,116.987,45,,"LINESTRING (-55.2386422 -34.3815879, -55.2377912 -34.3816655, -55.2376363 -34.3816892, -55.2373976 -34.3817765)",
119056183,True,Miguel Barreiro,residential,False,5.208,45,,"LINESTRING (-55.2398391 -34.3815253, -55.2398348 -34.381572)",
269665704,True,Esther Moré,residential,False,146.195,45,,"LINESTRING (-55.2398391 -34.3815253, -55.2414295 -34.3816015)",
179049045,True,José Enrique Rodó,residential,False,46.16,45,,"LINESTRING (-55.2369487 -34.3784627, -55.2372624 -34.3787872)",
