osmid,oneway,lanes,name,highway,reversed,length,geometry
341672903,False,2,Rambla Lumen Martínez Burlé,tertiary,False,98.165,"LINESTRING (-55.7206432 -34.7683941, -55.7216356 -34.7687329)"
341672903,False,2,Rambla Lumen Martínez Burlé,tertiary,True,97.654,"LINESTRING (-55.7206432 -34.7683941, -55.7196535 -34.768062)"
387167627,False,,Alfredo Zitarrosa,residential,True,81.818,"LINESTRING (-55.7206432 -34.7683941, -55.7209938 -34.767717)"
37840960,False,2,Mario Ferreira,tertiary,False,34.7,"LINESTRING (-55.7213696 -34.7669326, -55.7217181 -34.7670568)"
37840960,False,2,Mario Ferreira,tertiary,True,33.257,"LINESTRING (-55.7213696 -34.7669326, -55.7210328 -34.766819)"
387167627,False,,Alfredo Zitarrosa,residential,False,77.97099999999999,"LINESTRING (-55.7213696 -34.7669326, -55.7213459 -34.7669854, -55.7210611 -34.7675864)"
37858951,False,,Rotonda Plaza Artigas,residential,False,41.573,"LINESTRING (-55.7186546 -34.7640622, -55.7185853 -34.7639951, -55.7185017 -34.7639328, -55.71842 -34.763887, -55.7183005 -34.7638333)"
37858951,False,,Rotonda Plaza Artigas,residential,True,37.747,"LINESTRING (-55.7186546 -34.7640622, -55.718689 -34.7641441, -55.7186944 -34.7642521, -55.7186837 -34.764335, -55.7186586 -34.7643928)"
255628262,False,,Diagonal 4,residential,True,205.96,"LINESTRING (-55.7186546 -34.7640622, -55.7206008 -34.7635331, -55.7207977 -34.7634872)"
37910160,False,,Diagonal 3,residential,False,205.318,"LINESTRING (-55.7178562 -34.7637833, -55.7168432 -34.762135)"
37858951,False,,Rotonda Plaza Artigas,residential,False,37.251000000000005,"LINESTRING (-55.7178562 -34.7637833, -55.7177893 -34.7638115, -55.7177088 -34.7638597, -55.7176338 -34.7639335, -55.7175824 -34.7640189)"
37858951,False,,Rotonda Plaza Artigas,residential,True,41.266999999999996,"LINESTRING (-55.7178562 -34.7637833, -55.7179883 -34.7637838, -55.7180959 -34.7637898, -55.7182129 -34.7638088, -55.7183005 -34.7638333)"
37858950,False,,General Rivera,residential,False,141.24,"LINESTRING (-55.7175824 -34.7640189, -55.7161488 -34.7635431)"
