osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,ref,junction
154746677,شارع 305,residential,False,False,62.853,,,"LINESTRING (47.935296 29.2698668, 47.9359276 29.2699931)",,
154746872,شارع جويدان سعد المرشاد,tertiary,True,False,187.66600000000003,2,45,"LINESTRING (47.935296 29.2698668, 47.9352161 29.2701351, 47.9349614 29.271528)",,
173079859,شارع 203,residential,False,False,70.444,,,"LINESTRING (47.9421798 29.2703195, 47.9428976 29.2704158)",,
173079859,شارع 203,residential,False,True,69.742,,,"LINESTRING (47.9421798 29.2703195, 47.9414721 29.2702087)",,
154746638,شارع 205,residential,False,False,42.614,,,"LINESTRING (47.9398819 29.2704321, 47.9403171 29.2704845)",,
154746893,شارع راشد سعد العلبان,secondary,True,False,47.903,2,45,"LINESTRING (47.9398819 29.2704321, 47.9398182 29.2708593)",20,
154746677,شارع 305,residential,False,True,49.059,,,"LINESTRING (47.9397337 29.2705418, 47.9392348 29.2704693)",,
154746763,شارع 409,residential,False,True,42.984,,,"LINESTRING (47.9349557 29.2707155, 47.9345193 29.2706483)",,
154746626,شارع 310,residential,False,False,45.179,,,"LINESTRING (47.9349614 29.271528, 47.9354227 29.2715842)",,
154746872,شارع جويدان سعد المرشاد,tertiary,True,False,160.692,2,45,"LINESTRING (47.9349614 29.271528, 47.9346851 29.2729529)",,
154746629,شارع 210,residential,False,False,53.871,,,"LINESTRING (47.9395674 29.2721761, 47.9401159 29.2722522)",,
154746893,شارع راشد سعد العلبان,secondary,True,False,185.947,2,45,"LINESTRING (47.9395674 29.2721761, 47.9393035 29.2735522, 47.9393148 29.2736286, 47.9393443 29.2737058, 47.9394274 29.2737997)",20,
154746626,شارع 310,residential,False,True,51.624,,,"LINESTRING (47.939438 29.2721574, 47.9389109 29.2720931)",,
167519276,شارع راشد سعد العلبان,secondary,True,False,42.573,,,"LINESTRING (47.939438 29.2721574, 47.9394961 29.2717779)",20,
154746727,شارع 413,residential,False,True,46.001,,,"LINESTRING (47.9346739 29.2722545, 47.934571 29.2722463, 47.9342038 29.2722005)",,
154746876,شارع جويدان سعد المرشاد,tertiary,True,False,173.3,2,45,"LINESTRING (47.9346739 29.2722545, 47.9348149 29.2715081, 47.9349557 29.2707155)",,
154746629,شارع 210,residential,False,True,53.647,,,"LINESTRING (47.9440011 29.2727926, 47.9434539 29.2727224)",,
154746826,شارع خليفة آل النسفي,tertiary,True,False,71.014,2,,"LINESTRING (47.9440011 29.2727926, 47.9441169 29.272162)",,
154746797,شارع 315,residential,False,False,221.084,,45,"LINESTRING (47.9346851 29.2729529, 47.9351426 29.2730158, 47.935781 29.2731035, 47.9358506 29.2731131, 47.9369408 29.2732372)",,
154746872,شارع جويدان سعد المرشاد,tertiary,True,False,156.287,2,45,"LINESTRING (47.9346851 29.2729529, 47.9345275 29.2735273, 47.9343855 29.2738051, 47.9342633 29.2740444, 47.9342727 29.2741473, 47.9343517 29.2742755)",,
154746848,شارع خليفة آل النسفي,tertiary,True,False,112.938,2,,"LINESTRING (47.9440923 29.2730886, 47.9439478 29.2737359, 47.9439139 29.2738829, 47.9439206 29.2739812, 47.9439599 29.2740834)",,
443194856,شارع 418,residential,False,False,117.49100000000001,,,"LINESTRING (47.9339911 29.2732407, 47.9341401 29.2725121, 47.9342038 29.2722005)",,
154746739,شارع 215,residential,False,True,121.862,,,"LINESTRING (47.9403063 29.2738022, 47.9415509 29.2739519)",,
