osmid,oneway,lanes,highway,junction,reversed,length,geometry,ref,name,maxspeed
159213476,True,2,tertiary,roundabout,False,9.576,"LINESTRING (48.0169176 29.2933055, 48.016883 29.2933362, 48.0168432 29.2933617)",,,
159213476,True,2,tertiary,roundabout,False,44.9,"LINESTRING (48.0168432 29.2933617, 48.0167583 29.2933938, 48.0166663 29.293403, 48.0165752 29.2933884, 48.0164929 29.2933512, 48.0164267 29.2932948)",,,
159213628,True,2,tertiary,,False,148.873,"LINESTRING (48.0168432 29.2933617, 48.0166499 29.2935598, 48.0165505 29.2936977, 48.0164755 29.2938086, 48.016195 29.2945567)",24,شارع يوسف عبد الهادي الميلم,45
159213476,True,2,tertiary,roundabout,False,3.525,"LINESTRING (48.0164267 29.2932948, 48.0164064 29.2932685)",,,
159213476,True,2,tertiary,roundabout,False,34.661,"LINESTRING (48.0164064 29.2932685, 48.0163723 29.2931965, 48.0163628 29.293119, 48.0163786 29.2930423, 48.0164186 29.2929726)",,,
159213581,True,2,tertiary,,False,222.964,"LINESTRING (48.0164064 29.2932685, 48.0163024 29.2932196, 48.016233 29.2931927, 48.016013 29.2931645, 48.015735 29.2931754, 48.0150627 29.2931971, 48.0145733 29.2932295, 48.0141354 29.2932738)",25,شارع أحمد عبد الله الفهد,
159213476,True,2,tertiary,roundabout,False,12.545,"LINESTRING (48.0164186 29.2929726, 48.0164607 29.2929298, 48.016512 29.2928954)",,,
159213476,True,2,tertiary,roundabout,False,42.730999999999995,"LINESTRING (48.016512 29.2928954, 48.0165927 29.2928646, 48.0166801 29.2928546, 48.0167672 29.2928661, 48.0168473 29.2928983, 48.016914 29.2929485)",,,
159213476,True,2,tertiary,roundabout,False,4.24,"LINESTRING (48.016914 29.2929485, 48.0169404 29.2929789)",,,
159213476,True,2,tertiary,roundabout,False,38.814,"LINESTRING (48.0169404 29.2929789, 48.016981 29.2930587, 48.0169909 29.2931455, 48.0169691 29.2932306, 48.0169176 29.2933055)",,,
159213637,True,2,tertiary,,False,153.834,"LINESTRING (48.0169404 29.2929789, 48.0170688 29.2930468, 48.0171794 29.2930857, 48.0172898 29.293105, 48.0175562 29.2931363, 48.0179687 29.293181, 48.0184332 29.293257, 48.0184793 29.2932659)",21,شارع إبراهيم محمد الرخيص,45
159213486,True,2,tertiary,roundabout,False,15.886,"LINESTRING (48.0092734 29.294022, 48.0092278 29.2940814, 48.0091662 29.2941284)",,,
159213486,True,2,tertiary,roundabout,False,41.569,"LINESTRING (48.0091856 29.2936834, 48.0092574 29.2937528, 48.0092985 29.2938391, 48.009304 29.2939324, 48.0092734 29.294022)",,,
159213567,True,2,tertiary,,False,139.259,"LINESTRING (48.0091856 29.2936834, 48.0093566 29.2937193, 48.0094829 29.2937333, 48.0096062 29.2937314, 48.0097328 29.2937262, 48.0099689 29.293704, 48.010607 29.2936203)",25,شارع أحمد عبد الله الفهد,
159213620,True,2,tertiary,,False,13.538,"LINESTRING (48.0119331 29.2977989, 48.0120725 29.2977923)",24,شارع يوسف عبد الهادي الميلم,45
350559847,True,1,tertiary_link,,False,16.676000000000002,"LINESTRING (48.0119331 29.2977989, 48.0119542 29.2978157, 48.011969 29.2978372, 48.0119761 29.2978614, 48.011975 29.2978864, 48.0119657 29.29791, 48.0119491 29.2979304)",,,
162620561,False,,residential,,True,55.112,"LINESTRING (48.01867 29.30036, 48.0184607 29.3008208)",,شارع 219,
162620484,False,,residential,,False,36.958,"LINESTRING (48.0181026 29.300707, 48.0184607 29.3008208)",,شارع 221,
443464304,True,,residential,,False,24.386,"LINESTRING (48.0181026 29.300707, 48.0179559 29.3007073, 48.0178585 29.300741)",,شارع 221,
162620484,False,,residential,,True,36.958,"LINESTRING (48.0184607 29.3008208, 48.0181026 29.300707)",,شارع 221,
162620561,False,,residential,,False,55.112,"LINESTRING (48.0184607 29.3008208, 48.01867 29.30036)",,شارع 219,
162620484,False,,residential,,False,66.415,"LINESTRING (48.0184607 29.3008208, 48.0186173 29.3008716, 48.0190991 29.3010371)",,شارع 221,
162620484,False,,residential,,True,66.415,"LINESTRING (48.0190991 29.3010371, 48.0186173 29.3008716, 48.0184607 29.3008208)",,شارع 221,
162798839,False,,residential,,False,48.702,"LINESTRING (48.0106542 29.2929969, 48.0101539 29.293035)",,شارع 608,
455112707,False,,residential,,False,51.596,"LINESTRING (48.0106542 29.2929969, 48.0107266 29.2934566)",,شارع 613,
162798839,False,,residential,,True,48.702,"LINESTRING (48.0101539 29.293035, 48.0106542 29.2929969)",,شارع 608,
162798766,False,,residential,,True,52.805,"LINESTRING (48.0145943 29.2938432, 48.0140498 29.2938467)",,شارع 411,
162798766,False,,residential,,False,438.358,"LINESTRING (48.0145943 29.2938432, 48.0152166 29.2938174, 48.0152863 29.2938479, 48.0152957 29.2939157, 48.0152676 29.2944186, 48.0152166 29.2947087, 48.0151348 29.2949777, 48.015002 29.2952736, 48.0149497 29.2953099, 48.0148558 29.2953134, 48.0144106 29.2951075, 48.0143932 29.2950514, 48.0143945 29.2949648, 48.014479 29.2947754, 48.0145823 29.2943566, 48.0145943 29.2938432)",,شارع 411,
162798766,False,,residential,,True,438.358,"LINESTRING (48.0145943 29.2938432, 48.0145823 29.2943566, 48.014479 29.2947754, 48.0143945 29.2949648, 48.0143932 29.2950514, 48.0144106 29.2951075, 48.0148558 29.2953134, 48.0149497 29.2953099, 48.015002 29.2952736, 48.0151348 29.2949777, 48.0152166 29.2947087, 48.0152676 29.2944186, 48.0152957 29.2939157, 48.0152863 29.2938479, 48.0152166 29.2938174, 48.0145943 29.2938432)",,شارع 411,
162798634,False,,residential,,False,42.8,"LINESTRING (48.0140498 29.2938467, 48.0139895 29.2934654)",,شارع 417,
162798766,False,,residential,,False,52.805,"LINESTRING (48.0140498 29.2938467, 48.0145943 29.2938432)",,شارع 411,
162798634,False,,residential,,True,72.137,"LINESTRING (48.0140498 29.2938467, 48.014074 29.2940356, 48.014074 29.2941596, 48.0140606 29.294342, 48.0140311 29.2944917)",,شارع 417,
162798660,False,,residential,,False,45.927,"LINESTRING (48.0140311 29.2944917, 48.013559 29.2945245)",,شارع 412,
162798634,False,,residential,,False,72.137,"LINESTRING (48.0140311 29.2944917, 48.0140606 29.294342, 48.014074 29.2941596, 48.014074 29.2940356, 48.0140498 29.2938467)",,شارع 417,
162798634,False,,residential,,True,103.531,"LINESTRING (48.0140311 29.2944917, 48.0138607 29.2949157, 48.0137521 29.2951134, 48.0135939 29.2953368)",,شارع 417,
162798734,False,,residential,,True,50.577,"LINESTRING (48.0168876 29.294497, 48.0167039 29.2949227)",,شارع 302,
162798734,False,,residential,,False,337.74,"LINESTRING (48.0168876 29.294497, 48.0171009 29.2940093, 48.0171343 29.2939753, 48.0171948 29.2939742, 48.0181107 29.2942782, 48.0181469 29.2943228, 48.0181509 29.2943718, 48.0179792 29.2947754, 48.0179391 29.2948163, 48.017876 29.2948186, 48.0168876 29.294497)",,شارع 302,
162798734,False,,residential,,True,337.73999999999995,"LINESTRING (48.0168876 29.294497, 48.017876 29.2948186, 48.0179391 29.2948163, 48.0179792 29.2947754, 48.0181509 29.2943718, 48.0181469 29.2943228, 48.0181107 29.2942782, 48.0171948 29.2939742, 48.0171343 29.2939753, 48.0171009 29.2940093, 48.0168876 29.294497)",,شارع 302,
162798660,False,,residential,,True,45.927,"LINESTRING (48.013559 29.2945245, 48.0140311 29.2944917)",,شارع 412,
162798660,False,,residential,,False,290.17299999999994,"LINESTRING (48.013559 29.2945245, 48.0127879 29.2946391, 48.0127114 29.2946145, 48.0126618 29.2945654, 48.0126068 29.2941362, 48.0126377 29.2940636, 48.0126846 29.2940321, 48.0133753 29.2939537, 48.0134437 29.2939876, 48.0134946 29.2940531, 48.013559 29.2945245)",,شارع 412,
162798660,False,,residential,,True,290.173,"LINESTRING (48.013559 29.2945245, 48.0134946 29.2940531, 48.0134437 29.2939876, 48.0133753 29.2939537, 48.0126846 29.2940321, 48.0126377 29.2940636, 48.0126068 29.2941362, 48.0126618 29.2945654, 48.0127114 29.2946145, 48.0127879 29.2946391, 48.013559 29.2945245)",,شارع 412,
159213628,True,2,tertiary,,False,36.535,"LINESTRING (48.016195 29.2945567, 48.0160959 29.2947912, 48.016066 29.2948654)",24,شارع يوسف عبد الهادي الميلم,45
162798852,True,,residential,,False,32.26,"LINESTRING (48.016195 29.2945567, 48.0162038 29.2946142, 48.0162234 29.2946696, 48.0162535 29.2947214, 48.016293 29.294768, 48.0163409 29.2948084)",,شارع 301,
162798876,False,,residential,,True,37.426,"LINESTRING (48.0163409 29.2948084, 48.0167039 29.2949227)",,شارع 301,
162798837,True,,residential,,False,28.394000000000002,"LINESTRING (48.0163409 29.2948084, 48.0162829 29.2948011, 48.0162244 29.2948035, 48.0161674 29.2948153, 48.016114 29.2948362, 48.016066 29.2948654)",,شارع 301,
159213628,True,2,tertiary,,False,144.82099999999997,"LINESTRING (48.016066 29.2948654, 48.0159337 29.2951939, 48.0158485 29.2953658, 48.0157579 29.2955486, 48.0155682 29.2958697, 48.0154509 29.2960492)",24,شارع يوسف عبد الهادي الميلم,45
162798734,False,,residential,,False,50.577,"LINESTRING (48.0167039 29.2949227, 48.0168876 29.294497)",,شارع 302,
162798876,False,,residential,,False,37.426,"LINESTRING (48.0167039 29.2949227, 48.0163409 29.2948084)",,شارع 301,
162798876,False,,residential,,True,118.224,"LINESTRING (48.0167039 29.2949227, 48.0178445 29.2952981)",,شارع 301,
162798811,False,,residential,,True,52.48,"LINESTRING (48.0186056 29.2950485, 48.0184026 29.295486)",,شارع 303,
162798811,False,,residential,,False,323.87199999999996,"LINESTRING (48.0186056 29.2950485, 48.0189435 29.2942449, 48.0189824 29.294211, 48.0190401 29.2942087, 48.0195349 29.2943748, 48.0195765 29.2944064, 48.0195725 29.2944532, 48.0192667 29.2951759, 48.0192104 29.2952274, 48.0191393 29.2952238, 48.0186056 29.2950485)",,شارع 303,
162798811,False,,residential,,True,323.87199999999996,"LINESTRING (48.0186056 29.2950485, 48.0191393 29.2952238, 48.0192104 29.2952274, 48.0192667 29.2951759, 48.0195725 29.2944532, 48.0195765 29.2944064, 48.0195349 29.2943748, 48.0190401 29.2942087, 48.0189824 29.294211, 48.0189435 29.2942449, 48.0186056 29.2950485)",,شارع 303,
162798778,False,,residential,,False,306.22499999999997,"LINESTRING (48.0114038 29.2950964, 48.0119886 29.2950145, 48.0120282 29.2949735, 48.012031 29.2948869, 48.0119182 29.2942411, 48.0118753 29.294177, 48.0118088 29.2941736, 48.0113193 29.2942403, 48.0112905 29.2942634, 48.0112705 29.294301, 48.0112738 29.2943397, 48.0114038 29.2950964)",,شارع 416,
162798778,False,,residential,,True,306.225,"LINESTRING (48.0114038 29.2950964, 48.0112738 29.2943397, 48.0112705 29.294301, 48.0112905 29.2942634, 48.0113193 29.2942403, 48.0118088 29.2941736, 48.0118753 29.294177, 48.0119182 29.2942411, 48.012031 29.2948869, 48.0120282 29.2949735, 48.0119886 29.2950145, 48.0114038 29.2950964)",,شارع 416,
162798778,False,,residential,,True,80.83800000000001,"LINESTRING (48.0114038 29.2950964, 48.011023 29.2951471, 48.0107628 29.2951818, 48.0106757 29.29518, 48.0105791 29.2951654)",,شارع 416,
162798778,False,,residential,,False,80.838,"LINESTRING (48.0105791 29.2951654, 48.0106757 29.29518, 48.0107628 29.2951818, 48.011023 29.2951471, 48.0114038 29.2950964)",,شارع 416,
455112709,False,,residential,,False,140.238,"LINESTRING (48.0105791 29.2951654, 48.0105831 29.2951046, 48.0106181 29.2945738, 48.0106622 29.2939063)",,شارع 418,
455112709,False,,residential,,True,110.238,"LINESTRING (48.0105791 29.2951654, 48.0105403 29.2956625, 48.0105117 29.2959938, 48.0104986 29.2961543)",,شارع 418,
162798876,False,,residential,,False,118.224,"LINESTRING (48.0178445 29.2952981, 48.0167039 29.2949227)",,شارع 301,
162798876,False,,residential,,True,58.014,"LINESTRING (48.0178445 29.2952981, 48.0184026 29.295486)",,شارع 301,
162798635,False,,residential,,False,147.292,"LINESTRING (48.0178445 29.2952981, 48.0176933 29.2956364, 48.0173939 29.2963063, 48.0172323 29.2965037)",,شارع 326,
162798803,False,,residential,,False,47.045,"LINESTRING (48.0135939 29.2953368, 48.0140096 29.2955549)",,شارع 413,
162798634,False,,residential,,False,103.531,"LINESTRING (48.0135939 29.2953368, 48.0137521 29.2951134, 48.0138607 29.2949157, 48.0140311 29.2944917)",,شارع 417,
162798634,False,,residential,,True,169.35100000000003,"LINESTRING (48.0135939 29.2953368, 48.013323 29.295573, 48.0132118 29.2956624, 48.0131848 29.2956841, 48.0130212 29.2958093, 48.0127275 29.2959601, 48.0124794 29.2960408, 48.0123558 29.2960753, 48.0121441 29.2961344)",,شارع 417,
162798811,False,,residential,,False,52.48,"LINESTRING (48.0184026 29.295486, 48.0186056 29.2950485)",,شارع 303,
162798876,False,,residential,,False,58.014,"LINESTRING (48.0184026 29.295486, 48.0178445 29.2952981)",,شارع 301,
162798803,False,,residential,,True,47.045,"LINESTRING (48.0140096 29.2955549, 48.0135939 29.2953368)",,شارع 413,
