osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,ref
1211924457,2,Panagias Angeloktistis,secondary,50,False,True,23.513,"LINESTRING (33.570001 34.8486765, 33.5697515 34.8487293)",,
149869134,2,Panagias Angeloktistis,secondary,50,False,False,65.18299999999999,"LINESTRING (33.570001 34.8486765, 33.5702625 34.8486083, 33.5705173 34.8485301, 33.5706608 34.8484586)",,
575997161,2,,secondary,50,False,False,31.387,"LINESTRING (33.570001 34.8486765, 33.5700969 34.8488585, 33.5701633 34.8489224)",,
50061182,,,residential,,False,False,51.925,"LINESTRING (33.5710242 34.8481284, 33.5712517 34.8482413, 33.5714602 34.8484219)",,
149869134,2,Panagias Angeloktistis,secondary,50,False,False,96.09299999999999,"LINESTRING (33.5710242 34.8481284, 33.5711476 34.8479886, 33.5716304 34.8474218)",,
149869134,2,Panagias Angeloktistis,secondary,50,False,True,49.685,"LINESTRING (33.5710242 34.8481284, 33.5708271 34.8483375, 33.5706608 34.8484586)",,
762486649,2,Panagias Angeloktistis,secondary,50,False,True,29.999,"LINESTRING (33.5725872 34.8465104, 33.5723492 34.8466965)",,
1247657438,,,secondary,,True,False,5.516,"LINESTRING (33.5725872 34.8465104, 33.5726088 34.8465277, 33.572639 34.8465293)",roundabout,
4672838,2,,secondary,30,False,True,45.182,"LINESTRING (33.5717124 34.8497824, 33.5715895 34.849711, 33.5715378 34.8496809, 33.5713083 34.8495476)",,
50059268,1,,tertiary,50,True,False,94.496,"LINESTRING (33.5734865 34.8435894, 33.5734221 34.843716, 33.5728814 34.8442736)",,
50059269,,Archangelou Gavriel,residential,,False,False,91.74900000000001,"LINESTRING (33.5734865 34.8435894, 33.5731798 34.843428, 33.5730656 34.8433061, 33.5729861 34.8432111, 33.5729228 34.8431711, 33.5728396 34.8431467, 33.5726947 34.8431422)",,
762486650,2,,tertiary,50,False,True,60.714,"LINESTRING (33.5734865 34.8435894, 33.5735133 34.843388, 33.5735165 34.8430446)",,
575022261,2,Kitiou,tertiary,50,False,True,15.604,"LINESTRING (33.5724351 34.8453218, 33.5724499 34.8454616)",,
4677484,1,Κιτιου,tertiary,50,True,False,56.684999999999995,"LINESTRING (33.5724351 34.8453218, 33.5725987 34.845192, 33.5728481 34.8449421)",,
4677484,1,Κιτιου,tertiary,50,True,False,31.327,"LINESTRING (33.5731137 34.8446493, 33.5733551 34.844449)",,
50059267,,,residential,,True,False,46.847,"LINESTRING (33.5731137 34.8446493, 33.5728814 34.8442736)",,
148377917,,Leoforos Tersefanou,secondary,50,False,True,51.498999999999995,"LINESTRING (33.5679625 34.8485631, 33.5678659 34.8486479, 33.5676889 34.848726, 33.5674717 34.8487634)",,
149875934,,Leoforos Mazotou,tertiary,50,False,True,95.571,"LINESTRING (33.5679625 34.8485631, 33.567785 34.8484313, 33.5671853 34.847987)",,F405
