osmid,name,highway,oneway,reversed,length,lanes,geometry,ref,junction
188151186,Eleutheriou Venizelou,secondary,False,False,13.586,,"LINESTRING (33.2000774 35.152829, 33.200221 35.1527952)",,
233002889,Georgiou Griva Digeni,secondary,False,False,45.772,2,"LINESTRING (33.2000774 35.152829, 33.2000369 35.1532393)",,
233002889,Georgiou Griva Digeni,secondary,False,True,72.762,2,"LINESTRING (33.2000774 35.152829, 33.19994 35.1526986, 33.1998173 35.1524769, 33.1997501 35.1522444)",,
795214859,Michael Krasia,tertiary,False,True,131.272,,"LINESTRING (33.2000774 35.152829, 33.198856 35.1529523, 33.1986892 35.1530609)",F919,
"[1223741867, 1223741868]",Georgiou Griva Digeni,secondary,False,False,154.89100000000002,2,"LINESTRING (33.1995023 35.1547983, 33.1994715 35.1548504, 33.199457 35.154875, 33.1994124 35.1550198, 33.1993371 35.1554512, 33.1990535 35.1561357)",,
"[233002889, 1223741868]",Georgiou Griva Digeni,secondary,False,True,61.588,2,"LINESTRING (33.1995023 35.1547983, 33.1996231 35.1546898, 33.1997024 35.1546417, 33.1998461 35.1545534, 33.1999219 35.1545021, 33.200003 35.1544286)",,
89714022,,residential,False,False,74.28099999999999,,"LINESTRING (33.2011919 35.1509084, 33.2007083 35.150755, 33.2004198 35.150693)",,
188151175,,residential,False,True,189.403,,"LINESTRING (33.2011919 35.1509084, 33.2009787 35.1511452, 33.2008489 35.1513837, 33.200713 35.1517153, 33.2005671 35.1519914, 33.2004492 35.1522283, 33.2004432 35.1523394, 33.2004225 35.1524691)",,
10720239,,residential,False,False,66.36699999999999,,"LINESTRING (33.1986892 35.1530609, 33.1985584 35.1529634, 33.1983762 35.1527655, 33.1982806 35.1525766)",,
795214859,Michael Krasia,tertiary,False,False,131.272,,"LINESTRING (33.1986892 35.1530609, 33.198856 35.1529523, 33.2000774 35.152829)",F919,
795214859,Michael Krasia,tertiary,False,True,63.27,,"LINESTRING (33.1986892 35.1530609, 33.1983506 35.1534384, 33.1982647 35.1535108)",F919,
47138151,Aphroditis,residential,True,False,16.026,,"LINESTRING (33.1982647 35.1535108, 33.1984392 35.1535312)",,
189931905,,tertiary,False,True,20.735,,"LINESTRING (33.1982647 35.1535108, 33.1981636 35.1535298, 33.1980393 35.1535322)",F919,
795214859,Michael Krasia,tertiary,False,False,63.27,,"LINESTRING (33.1982647 35.1535108, 33.1983506 35.1534384, 33.1986892 35.1530609)",F919,
188151186,Eleutheriou Venizelou,secondary,False,True,13.586,,"LINESTRING (33.200221 35.1527952, 33.2000774 35.152829)",,
188151189,Archiepiskopou Kyprianou,tertiary,False,False,40.626,,"LINESTRING (33.200221 35.1527952, 33.2004225 35.1524691)",,
188151194,Eleutheriou Venizelou,tertiary,False,False,58.688,,"LINESTRING (33.200221 35.1527952, 33.2003395 35.1528067, 33.2004807 35.1528968, 33.2005712 35.1530747, 33.2006362 35.1531487)",,
795214858,Ermou,residential,True,False,20.809,,"LINESTRING (33.1993511 35.1538586, 33.1993121 35.154043)",,
1266710650,Aphroditis,residential,False,False,67.722,,"LINESTRING (33.1993511 35.1538586, 33.2000956 35.1538786)",,
233002889,Georgiou Griva Digeni,secondary,False,True,71.287,2,"LINESTRING (33.2000956 35.1538786, 33.2000369 35.1532393)",,
1266710650,Aphroditis,residential,False,True,67.722,,"LINESTRING (33.2000956 35.1538786, 33.1993511 35.1538586)",,
47138150,Vasileos Konstantinou,residential,False,True,165.53,,"LINESTRING (33.2000956 35.1538786, 33.2009093 35.1538571, 33.2019142 35.1538092)",,
233002889,Georgiou Griva Digeni,secondary,False,False,63.201,2,"LINESTRING (33.2000956 35.1538786, 33.2001093 35.1541889, 33.2000906 35.154286, 33.20005 35.1543542, 33.200003 35.1544286)",,
98431854,Amathountos,residential,False,True,55.652,,"LINESTRING (33.2006362 35.1531487, 33.2003431 35.1532168, 33.2000369 35.1532393)",,
188151194,Eleutheriou Venizelou,tertiary,False,False,96.18299999999999,,"LINESTRING (33.2006362 35.1531487, 33.2007718 35.1531695, 33.2011783 35.1532217, 33.2016817 35.1532804)",,
188151194,Eleutheriou Venizelou,tertiary,False,True,58.688,,"LINESTRING (33.2006362 35.1531487, 33.2005712 35.1530747, 33.2004807 35.1528968, 33.2003395 35.1528067, 33.200221 35.1527952)",,
188151194,Eleutheriou Venizelou,tertiary,False,False,154.68500000000003,,"LINESTRING (33.2016817 35.1532804, 33.2023174 35.1534051, 33.2029306 35.1536177, 33.2031674 35.1537444, 33.2032499 35.1537886)",,
188151194,Eleutheriou Venizelou,tertiary,False,True,96.18299999999999,,"LINESTRING (33.2016817 35.1532804, 33.2011783 35.1532217, 33.2007718 35.1531695, 33.2006362 35.1531487)",,
47138150,Vasileos Konstantinou,residential,False,False,165.53,,"LINESTRING (33.2019142 35.1538092, 33.2009093 35.1538571, 33.2000956 35.1538786)",,
47138150,Vasileos Konstantinou,residential,False,True,123.138,,"LINESTRING (33.2019142 35.1538092, 33.2023613 35.1537276, 33.2028496 35.153724, 33.2029528 35.1537407, 33.2032499 35.1537886)",,
189946913,,residential,False,False,60.529,,"LINESTRING (33.2019142 35.1538092, 33.2019185 35.1538891, 33.2018491 35.1540364, 33.2016611 35.1543016)",,
188151194,Eleutheriou Venizelou,tertiary,False,False,22.962,,"LINESTRING (33.2032499 35.1537886, 33.2034609 35.1539021)",,
47138150,Vasileos Konstantinou,residential,False,False,123.138,,"LINESTRING (33.2032499 35.1537886, 33.2029528 35.1537407, 33.2028496 35.153724, 33.2023613 35.1537276, 33.2019142 35.1538092)",,
188151194,Eleutheriou Venizelou,tertiary,False,True,154.685,,"LINESTRING (33.2032499 35.1537886, 33.2031674 35.1537444, 33.2029306 35.1536177, 33.2023174 35.1534051, 33.2016817 35.1532804)",,
705544328,,secondary,True,False,48.583,,"LINESTRING (33.1985697 35.1575317, 33.198514 35.1573206, 33.198507 35.1572777, 33.198501 35.1572324, 33.1985102 35.1571005)",,
971013347,,secondary,True,False,33.618,,"LINESTRING (33.1985697 35.1575317, 33.1985327 35.1574793, 33.1984755 35.157441, 33.1984055 35.1574216, 33.1983316 35.1574235, 33.1982632 35.1574466)",,roundabout
705544329,,tertiary,True,False,65.417,,"LINESTRING (33.1982163 35.1574805, 33.1979501 35.1575482, 33.1978633 35.1575776, 33.197772 35.1576241, 33.1976902 35.1576861, 33.1976143 35.1577701)",,
"[971013346, 971013351]",,secondary,True,False,32.158,,"LINESTRING (33.1982163 35.1574805, 33.1981809 35.1575306, 33.1981682 35.1575875, 33.1981798 35.1576446, 33.1982142 35.1576951, 33.1982674 35.1577332)",,roundabout
971013348,,secondary,True,False,36.216,,"LINESTRING (33.1983304 35.157754, 33.19838 35.1577579, 33.1984293 35.1577521, 33.1984754 35.1577367, 33.1985157 35.1577129, 33.1985479 35.1576818, 33.19857 35.1576453, 33.1985809 35.1576056, 33.1985798 35.1575649)",,roundabout
89714028,,unclassified,False,False,93.218,,"LINESTRING (33.1961158 35.1528587, 33.19599 35.1527996, 33.1951752 35.1525273)",,
89714028,,unclassified,False,True,18.152,,"LINESTRING (33.1961158 35.1528587, 33.1961931 35.1529104, 33.1962704 35.152962)",,
"[1194165636, 189946894]",,residential,False,"[False, True]",219.71700000000004,,"LINESTRING (33.1961158 35.1528587, 33.1960996 35.15234, 33.1960813 35.1517567, 33.1960997 35.1516055, 33.1961265 35.15152, 33.1961815 35.1514005, 33.1962056 35.1513128, 33.196215 35.1511198, 33.1962164 35.1509882, 33.1962204 35.1508972)",,
10720239,,residential,False,False,92.147,,"LINESTRING (33.1976676 35.1511313, 33.1973172 35.1503537)",,
10720239,,residential,False,True,170.099,,"LINESTRING (33.1976676 35.1511313, 33.1982806 35.1525766)",,
89714031,,residential,False,False,117.017,,"LINESTRING (33.1976676 35.1511313, 33.1989137 35.1508679)",,
89714022,,residential,False,True,74.28099999999999,,"LINESTRING (33.2004198 35.150693, 33.2007083 35.150755, 33.2011919 35.1509084)",,
89714031,,residential,False,False,28.155,,"LINESTRING (33.1989137 35.1508679, 33.19922 35.1508306)",,
89714031,,residential,False,True,117.017,,"LINESTRING (33.1989137 35.1508679, 33.1976676 35.1511313)",,
189946887,,residential,False,False,32.832,,"LINESTRING (33.1989137 35.1508679, 33.1989612 35.1511606)",,
89714031,,residential,False,True,56.861,,"LINESTRING (33.1998386 35.1507553, 33.19922 35.1508306)",,
233002889,Georgiou Griva Digeni,secondary,False,True,86.314,2,"LINESTRING (33.1998386 35.1507553, 33.1999022 35.1499808)",,
233002889,Georgiou Griva Digeni,secondary,False,False,165.915,2,"LINESTRING (33.1998386 35.1507553, 33.1997581 35.1515289, 33.1997438 35.1519057, 33.1997501 35.1522444)",,
189931905,,tertiary,False,True,20.564,,"LINESTRING (33.1965671 35.1536685, 33.1963552 35.1537332)",F919,
89714028,,unclassified,False,False,83.06099999999999,,"LINESTRING (33.1965671 35.1536685, 33.1963684 35.1531953, 33.1962704 35.152962)",,
189931905,,tertiary,False,False,137.565,,"LINESTRING (33.1965671 35.1536685, 33.196923 35.1535848, 33.1972001 35.1534906, 33.1975455 35.1534846, 33.1975746 35.1534873, 33.1977489 35.1535032, 33.1979697 35.1535252, 33.1980393 35.1535322)",F919,
89714028,,unclassified,False,True,51.292,,"LINESTRING (33.1946744 35.1523149, 33.1951752 35.1525273)",,
98431841,,residential,False,False,89.787,,"LINESTRING (33.1946744 35.1523149, 33.1942002 35.1530232)",,
89714028,,unclassified,False,False,95.838,,"LINESTRING (33.1946744 35.1523149, 33.1943847 35.1521287, 33.1939204 35.1517162)",,
89714028,,unclassified,False,False,18.152,,"LINESTRING (33.1962704 35.152962, 33.1961931 35.1529104, 33.1961158 35.1528587)",,
89714028,,unclassified,False,True,83.06099999999999,,"LINESTRING (33.1962704 35.152962, 33.1963684 35.1531953, 33.1965671 35.1536685)",,
98431855,,residential,False,False,191.041,,"LINESTRING (33.1962704 35.152962, 33.1967256 35.1528978, 33.1969405 35.1528679, 33.1971724 35.1528356, 33.1971951 35.1528324, 33.197531 35.1528048, 33.1977326 35.1527883, 33.1979624 35.1527622, 33.1981562 35.1526462, 33.1982806 35.1525766)",,
96370515,,residential,False,True,40.584999999999994,,"LINESTRING (33.1987721 35.1547113, 33.1987015 35.1545406, 33.1985964 35.154377)",,
47138151,Aphroditis,residential,True,False,98.997,,"LINESTRING (33.1984392 35.1535312, 33.1986782 35.1536139, 33.1987673 35.1536428, 33.1988918 35.153656, 33.1991112 35.1536686, 33.1992543 35.153694, 33.1993114 35.1537191, 33.1993385 35.1537725, 33.1993511 35.1538586)",,
96370487,,residential,False,True,69.196,,"LINESTRING (33.1984392 35.1535312, 33.1984622 35.153791, 33.1983578 35.1541426)",,
1223741867,Georgiou Griva Digeni,secondary,False,False,80.446,2,"LINESTRING (33.1988896 35.1564469, 33.1985102 35.1571005)",,
1223741867,Georgiou Griva Digeni,secondary,False,True,37.676,2,"LINESTRING (33.1988896 35.1564469, 33.1990535 35.1561357)",,
189946878,,residential,False,True,143.18200000000002,,"LINESTRING (33.1988896 35.1564469, 33.198659 35.1563443, 33.1987466 35.156235, 33.1988672 35.1561266, 33.1988795 35.1560338, 33.1988334 35.1557841, 33.1988196 35.1555344, 33.1987414 35.1553449)",,
96370496,,residential,False,True,67.36500000000001,,"LINESTRING (33.1993121 35.154043, 33.1989255 35.1541115, 33.1985833 35.1541499)",,
"[842124964, 1223741869]",Ermou,residential,True,False,86.959,,"LINESTRING (33.1993121 35.154043, 33.1993284 35.1542013, 33.19935 35.154261, 33.1993832 35.1543159, 33.1994719 35.1544741, 33.1994876 35.1545441, 33.1994952 35.1546757, 33.1994987 35.1547355, 33.1995023 35.1547983)",,
96370496,,residential,False,True,20.517,,"LINESTRING (33.1985833 35.1541499, 33.1983578 35.1541426)",,
96370515,,residential,False,False,25.28,,"LINESTRING (33.1985833 35.1541499, 33.1985964 35.154377)",,
96370496,,residential,False,False,67.36500000000001,,"LINESTRING (33.1985833 35.1541499, 33.1989255 35.1541115, 33.1993121 35.154043)",,
96370497,,residential,False,False,70.88300000000001,,"LINESTRING (33.1980393 35.1535322, 33.1980149 35.1537787, 33.1980204 35.1538306, 33.1980518 35.1538738, 33.1981122 35.1539385, 33.198129 35.1539852, 33.1981301 35.1540497, 33.1981275 35.1541429)",,
189931905,,tertiary,False,False,20.735,,"LINESTRING (33.1980393 35.1535322, 33.1981636 35.1535298, 33.1982647 35.1535108)",F919,
189931905,,tertiary,False,True,137.565,,"LINESTRING (33.1980393 35.1535322, 33.1979697 35.1535252, 33.1977489 35.1535032, 33.1975746 35.1534873, 33.1975455 35.1534846, 33.1972001 35.1534906, 33.196923 35.1535848, 33.1965671 35.1536685)",F919,
96370496,,residential,False,False,20.517,,"LINESTRING (33.1983578 35.1541426, 33.1985833 35.1541499)",,
96370496,,residential,False,True,20.937,,"LINESTRING (33.1983578 35.1541426, 33.1981275 35.1541429)",,
96370487,,residential,False,False,69.196,,"LINESTRING (33.1983578 35.1541426, 33.1984622 35.153791, 33.1984392 35.1535312)",,
96370515,,residential,False,True,25.28,,"LINESTRING (33.1985964 35.154377, 33.1985833 35.1541499)",,
96370515,,residential,False,False,40.584999999999994,,"LINESTRING (33.1985964 35.154377, 33.1987015 35.1545406, 33.1987721 35.1547113)",,
96370527,,residential,False,True,34.341,,"LINESTRING (33.1985964 35.154377, 33.1983991 35.1544001, 33.1982211 35.1544101)",,
189931905,,tertiary,False,False,20.564,,"LINESTRING (33.1963552 35.1537332, 33.1965671 35.1536685)",F919,
96370527,,residential,False,False,192.547,,"LINESTRING (33.1963552 35.1537332, 33.1964823 35.1540858, 33.1966714 35.1541612, 33.197008 35.1542781, 33.1971003 35.1543875, 33.197242 35.1544628, 33.1975121 35.1544565, 33.1978006 35.1544101, 33.197997 35.1544076)",,
189931905,,tertiary,False,True,195.40900000000002,,"LINESTRING (33.1963552 35.1537332, 33.1956996 35.1539111, 33.1949621 35.1540936, 33.1945398 35.1542668, 33.1943471 35.1543459)",F919,
96370527,,residential,False,True,20.376,,"LINESTRING (33.1982211 35.1544101, 33.197997 35.1544076)",,
96370527,,residential,False,False,34.341,,"LINESTRING (33.1982211 35.1544101, 33.1983991 35.1544001, 33.1985964 35.154377)",,
189946878,,residential,False,False,115.902,,"LINESTRING (33.1982211 35.1544101, 33.1982564 35.154513, 33.198284 35.1547012, 33.1984083 35.1549133, 33.198683 35.1552546, 33.1987414 35.1553449)",,
96370497,,residential,False,True,31.735,,"LINESTRING (33.197997 35.1544076, 33.1981275 35.1541429)",,
96370527,,residential,False,False,20.376,,"LINESTRING (33.197997 35.1544076, 33.1982211 35.1544101)",,
96370497,,residential,False,False,112.024,,"LINESTRING (33.197997 35.1544076, 33.1978451 35.15471, 33.1977392 35.1549032, 33.1975811 35.1549835, 33.1972236 35.1551053)",,
96370527,,residential,False,True,192.54700000000003,,"LINESTRING (33.197997 35.1544076, 33.1978006 35.1544101, 33.1975121 35.1544565, 33.197242 35.1544628, 33.1971003 35.1543875, 33.197008 35.1542781, 33.1966714 35.1541612, 33.1964823 35.1540858, 33.1963552 35.1537332)",,
96370503,,residential,False,True,12.079,,"LINESTRING (33.2001167 35.1544848, 33.200003 35.1544286)",,
96370503,,residential,False,False,129.609,,"LINESTRING (33.2001167 35.1544848, 33.2003949 35.1544693, 33.2006532 35.1545403, 33.2008073 35.1545279, 33.2011481 35.154448, 33.2013065 35.1544711, 33.2014931 35.1545385)",,
96370522,,residential,False,False,162.478,,"LINESTRING (33.2001167 35.1544848, 33.2002062 35.1546841, 33.2002985 35.1549141, 33.2002524 35.1549933, 33.2000874 35.1550453, 33.2000721 35.1551006, 33.2001832 35.1553025, 33.2001878 35.1553741, 33.2003989 35.1556025, 33.2004542 35.1556401, 33.2005401 35.1556025)",,
96370496,,residential,False,False,20.937,,"LINESTRING (33.1981275 35.1541429, 33.1983578 35.1541426)",,
96370497,,residential,False,False,31.735,,"LINESTRING (33.1981275 35.1541429, 33.197997 35.1544076)",,
96370497,,residential,False,True,70.883,,"LINESTRING (33.1981275 35.1541429, 33.1981301 35.1540497, 33.198129 35.1539852, 33.1981122 35.1539385, 33.1980518 35.1538738, 33.1980204 35.1538306, 33.1980149 35.1537787, 33.1980393 35.1535322)",,
10720239,,residential,False,True,92.147,,"LINESTRING (33.1973172 35.1503537, 33.1976676 35.1511313)",,
96370503,,residential,False,False,12.079,,"LINESTRING (33.200003 35.1544286, 33.2001167 35.1544848)",,
"[233002889, 1223741868]",Georgiou Griva Digeni,secondary,False,False,61.587999999999994,2,"LINESTRING (33.200003 35.1544286, 33.1999219 35.1545021, 33.1998461 35.1545534, 33.1997024 35.1546417, 33.1996231 35.1546898, 33.1995023 35.1547983)",,
233002889,Georgiou Griva Digeni,secondary,False,True,63.201,2,"LINESTRING (33.200003 35.1544286, 33.20005 35.1543542, 33.2000906 35.154286, 33.2001093 35.1541889, 33.2000956 35.1538786)",,
