osmid,lanes,ref,name,highway,oneway,reversed,length,maxspeed,geometry,junction
"[52523878, 531347447]",,,,residential,False,"[False, True]",150.485,,"LINESTRING (33.5882196 34.95254, 33.5881554 34.9527094, 33.5881234 34.9527635, 33.5881 34.9528228, 33.5880873 34.9528891, 33.5880745 34.9530287, 33.5880468 34.9531526, 33.5880149 34.9531997, 33.5879595 34.9532416, 33.5877892 34.9532642, 33.5877296 34.9532817, 33.5876892 34.9533113, 33.5876551 34.9533515, 33.5874874 34.9536384)",
188981466,2,E205,Leoforos 1 Apriliou,secondary,False,False,52.129999999999995,30,"LINESTRING (33.5882196 34.95254, 33.5885609 34.9525839, 33.5887837 34.9526174)",
188981466,2,E205,Leoforos 1 Apriliou,secondary,False,True,24.368000000000002,30,"LINESTRING (33.5892699 34.9526718, 33.589173 34.9526684, 33.589005 34.9526451)",
241841999,2,,Panteli Kontou,secondary,True,False,92.217,,"LINESTRING (33.5892699 34.9526718, 33.5895738 34.9527649, 33.5898421 34.9528678, 33.5901799 34.9530295)",
1219767900,2,E205,Leoforos 1 Apriliou,secondary,False,False,49.681,30,"LINESTRING (33.5892699 34.9526718, 33.589483 34.9526317, 33.5897974 34.9525596)",
530743524,,,Perikleous,residential,False,True,32.899,,"LINESTRING (33.5897974 34.9525596, 33.5897897 34.9522638)",
1219767900,2,E205,Leoforos 1 Apriliou,secondary,False,False,50.378,30,"LINESTRING (33.5897974 34.9525596, 33.5903391 34.9524694)",
1219767900,2,E205,Leoforos 1 Apriliou,secondary,False,True,49.681,30,"LINESTRING (33.5897974 34.9525596, 33.589483 34.9526317, 33.5892699 34.9526718)",
1219767900,2,E205,Leoforos 1 Apriliou,secondary,False,True,50.378,30,"LINESTRING (33.5903391 34.9524694, 33.5897974 34.9525596)",
22972787,2,E205,Leoforos 1 Apriliou,secondary,False,False,18.799,30,"LINESTRING (33.5903391 34.9524694, 33.5904349 34.9524323, 33.5905194 34.952388)",
22972787,2,E205,Leoforos 1 Apriliou,secondary,False,True,18.799,30,"LINESTRING (33.5905194 34.952388, 33.5904349 34.9524323, 33.5903391 34.9524694)",
30425908,1,E205,Leoforos 1 Apriliou,secondary,True,False,67.565,,"LINESTRING (33.5905194 34.952388, 33.5906901 34.9522924, 33.5908708 34.95218, 33.5910874 34.9520008)",
527833828,2,,Michalaki Paridi,secondary,False,True,49.305,30,"LINESTRING (33.5905194 34.952388, 33.5904975 34.9522259, 33.5904789 34.9521151, 33.5904552 34.9520334, 33.5904231 34.9519531)",
30425900,2,E205,Leoforos 1 Apriliou,secondary,False,False,8.076,30,"LINESTRING (33.5910874 34.9520008, 33.5911476 34.9519475)",
98501811,2,,Themstokleous,secondary,True,False,65.142,30,"LINESTRING (33.5910874 34.9520008, 33.5908745 34.9519056, 33.590741 34.9518821, 33.5906394 34.9518852, 33.5905375 34.9519026, 33.5904231 34.9519531)",
1212034699,2,,,residential,True,False,33.548,30,"LINESTRING (33.5931286 34.9499435, 33.5927794 34.9498481)",
1212143586,1,,,secondary,True,False,14.972999999999999,,"LINESTRING (33.5931286 34.9499435, 33.5931234 34.9499701, 33.5931288 34.9499967, 33.5931442 34.9500205, 33.593168 34.950039, 33.5931977 34.9500505)",roundabout
5701804,1,,,secondary,True,False,15.317,,"LINESTRING (33.5931977 34.9500505, 33.5932311 34.9500535, 33.5932639 34.9500476, 33.5932926 34.9500332, 33.5933141 34.9500119, 33.5933259 34.9499862)",roundabout
5701804,1,,,secondary,True,False,14.487,,"LINESTRING (33.5933259 34.9499862, 33.5933272 34.9499602, 33.5933187 34.9499351, 33.5933012 34.9499133, 33.5932763 34.9498971, 33.5932466 34.9498878)",roundabout
1212143592,2,,Agias Sophias,tertiary,False,False,70.86,30,"LINESTRING (33.5933259 34.9499862, 33.5935519 34.9499278, 33.5935722 34.9499195, 33.5936434 34.9498903, 33.5940034 34.9496855)",
524486510,2,,Konstantou Davaki,tertiary,False,True,22.306,,"LINESTRING (33.5948106 34.94913, 33.5949686 34.9492832)",
1212143592,2,,Agias Sophias,tertiary,False,True,96.062,30,"LINESTRING (33.5948106 34.94913, 33.5940034 34.9496855)",
1247789142,2,,Agias Sophias,tertiary,False,False,85.997,30,"LINESTRING (33.5948106 34.94913, 33.5954176 34.9485379)",
53015814,2,,Rigainas,residential,False,True,71.673,,"LINESTRING (33.5954176 34.9485379, 33.5947976 34.9481414)",
1247789142,2,,Agias Sophias,tertiary,False,False,49.719,30,"LINESTRING (33.5954176 34.9485379, 33.5957436 34.9481794)",
1247789142,2,,Agias Sophias,tertiary,False,True,85.997,30,"LINESTRING (33.5954176 34.9485379, 33.5948106 34.94913)",
1247789142,2,,Agias Sophias,tertiary,False,True,49.719,30,"LINESTRING (33.5957436 34.9481794, 33.5954176 34.9485379)",
98501797,2,,Kinyra,residential,False,False,93.251,,"LINESTRING (33.5957436 34.9481794, 33.5958686 34.9482395, 33.5964201 34.9487997)",
1247789142,2,,Agias Sophias,tertiary,False,False,70.24,30,"LINESTRING (33.5957436 34.9481794, 33.5959834 34.9478465, 33.5961355 34.9476355)",
53015794,2,,Kodrou,residential,False,True,155.69299999999998,,"LINESTRING (33.5961355 34.9476355, 33.5966869 34.9482616, 33.5967199 34.9482864, 33.5967566 34.9483055, 33.5967964 34.9483207, 33.5968362 34.9483237, 33.5968852 34.9483214, 33.5969455 34.9483108, 33.5969952 34.9482977, 33.5974025 34.948182)",
1247789142,2,,Agias Sophias,tertiary,False,False,55.346999999999994,30,"LINESTRING (33.5961355 34.9476355, 33.5962192 34.9475172, 33.5962937 34.9474275, 33.5963853 34.9473322, 33.5964934 34.9472355)",
1247789142,2,,Agias Sophias,tertiary,False,True,70.24,30,"LINESTRING (33.5961355 34.9476355, 33.5959834 34.9478465, 33.5957436 34.9481794)",
537001590,2,,Evagorou,tertiary,False,True,80.239,,"LINESTRING (33.5964934 34.9472355, 33.5964258 34.9471655, 33.5964039 34.9471385, 33.5963836 34.9470978, 33.5963732 34.9470527, 33.59637 34.947012, 33.5963791 34.9465428)",
"[1247789144, 1247789142]",2,,Agias Sophias,tertiary,False,False,46.179,30,"LINESTRING (33.5964934 34.9472355, 33.5968465 34.947076, 33.5969371 34.947035)",
1247789142,2,,Agias Sophias,tertiary,False,True,55.346999999999994,30,"LINESTRING (33.5964934 34.9472355, 33.5963853 34.9473322, 33.5962937 34.9474275, 33.5962192 34.9475172, 33.5961355 34.9476355)",
262533064,2,,9 Iouliou,secondary,False,False,19.284,30,"LINESTRING (33.5898457 34.9534344, 33.5896638 34.953523)",
52523873,,,Petraki Kyprianou,residential,False,True,44.28,,"LINESTRING (33.5898457 34.9534344, 33.5900898 34.9534929, 33.5903105 34.9535503)",
1219767899,2,,9 Iouliou,secondary,False,True,48.365,30,"LINESTRING (33.5898457 34.9534344, 33.5899819 34.9533332, 33.5900362 34.9532773, 33.5900841 34.9532224, 33.5901182 34.95317, 33.590148 34.9530876)",
241841994,2,,,tertiary,True,False,63.77,,"LINESTRING (33.5896638 34.953523, 33.5891005 34.9531828)",
262533064,2,,9 Iouliou,secondary,False,True,19.284,30,"LINESTRING (33.5896638 34.953523, 33.5898457 34.9534344)",
262533064,2,,9 Iouliou,secondary,False,False,104.38499999999999,30,"LINESTRING (33.5896638 34.953523, 33.5894806 34.953642, 33.5893571 34.9537074, 33.5892134 34.9537702, 33.5890378 34.9538339, 33.5888813 34.9538776, 33.5887472 34.9539029, 33.5886418 34.9539168)",
262533064,2,,9 Iouliou,secondary,False,True,104.385,30,"LINESTRING (33.5886418 34.9539168, 33.5887472 34.9539029, 33.5888813 34.9538776, 33.5890378 34.9538339, 33.5892134 34.9537702, 33.5893571 34.9537074, 33.5894806 34.953642, 33.5896638 34.953523)",
22972792,2,,Michalaki Paridi,tertiary,False,False,63.509,30,"LINESTRING (33.5883249 34.9499565, 33.5887203 34.9504268)",
30339222,,,Aliaknomos,residential,False,True,83.686,,"LINESTRING (33.5883249 34.9499565, 33.5875307 34.9503342)",
"[22972792, 1267255875]",2,,Michalaki Paridi,tertiary,False,True,87.445,30,"LINESTRING (33.5883249 34.9499565, 33.5878298 34.9494116, 33.5877518 34.9493258)",
529737871,2,,Omirou,tertiary,True,False,45.026999999999994,30,"LINESTRING (33.5949562 34.9452572, 33.5948933 34.9453831, 33.5948788 34.9454416, 33.5948803 34.9455219, 33.5949027 34.9455783, 33.5949354 34.9456425)",
22972792,2,,Michalaki Paridi,tertiary,False,True,14.262,30,"LINESTRING (33.5888253 34.9505219, 33.5887203 34.9504268)",
30336230,,,Diogenous,residential,False,False,74.463,,"LINESTRING (33.5888253 34.9505219, 33.5895376 34.9501939)",
22972792,2,,Michalaki Paridi,tertiary,False,False,122.56099999999999,30,"LINESTRING (33.5888253 34.9505219, 33.5889272 34.9506916, 33.5890686 34.9509682, 33.589174 34.9512696, 33.5893263 34.951542)",
30336230,,,Diogenous,residential,False,False,10.557,,"LINESTRING (33.5895376 34.9501939, 33.5896497 34.95017)",
30336230,,,Diogenous,residential,False,True,74.463,,"LINESTRING (33.5895376 34.9501939, 33.5888253 34.9505219)",
529737881,,,Souliou,residential,False,False,84.754,,"LINESTRING (33.5895376 34.9501939, 33.5899298 34.950885)",
30336230,,,Diogenous,residential,False,True,8.596,,"LINESTRING (33.589741 34.9501506, 33.5896497 34.95017)",
30336230,,,Diogenous,residential,False,False,65.52799999999999,,"LINESTRING (33.589741 34.9501506, 33.5900895 34.9501687, 33.5902859 34.9501839, 33.5904537 34.9502167)",
529737882,,,,residential,False,True,242.56199999999998,,"LINESTRING (33.589741 34.9501506, 33.5897314 34.9500602, 33.5897664 34.9499984, 33.5898041 34.9499256, 33.5898149 34.9498616, 33.5897906 34.9498064, 33.5894918 34.9493783, 33.5894352 34.9492812, 33.5894298 34.9492128, 33.5894325 34.9491753, 33.5894648 34.9491223, 33.5895187 34.949087, 33.590576 34.9485932)",
630043330,2,F210,Archiepiskopou Makariou III Avenue,tertiary,True,False,37.05,,"LINESTRING (33.592002 34.9502341, 33.5920418 34.9505657)",
30336230,,,Diogenous,residential,False,True,141.286,,"LINESTRING (33.592002 34.9502341, 33.59151 34.9502476, 33.5906747 34.9502381, 33.5904537 34.9502167)",
530743525,1,,Ioanni Karipi,tertiary,True,False,62.319,30,"LINESTRING (33.5923059 34.9516865, 33.592444 34.9516763, 33.5925574 34.951672, 33.5926779 34.9516882, 33.5929761 34.9517561)",
"[537480441, 35152445]",2,,Pagkratiou,tertiary,False,True,69.572,30,"LINESTRING (33.5923059 34.9516865, 33.5922205 34.9515508, 33.592154 34.9514054, 33.5921346 34.9513629, 33.5920937 34.9512251, 33.5920749 34.9510955)",
530743515,2,,25 Martiou,tertiary,False,True,70.897,30,"LINESTRING (33.597533 34.9514632, 33.5967685 34.951581)",
529583596,,,Lysistrati,residential,False,False,94.434,,"LINESTRING (33.597533 34.9514632, 33.5976374 34.9515571, 33.5977991 34.9519439, 33.5978898 34.9522483)",
30338570,,,Ydras,residential,False,True,42.888,,"LINESTRING (33.5882973 34.947773, 33.5878754 34.9479438)",
30336307,,,Voulgaroktonou,residential,False,False,137.688,,"LINESTRING (33.5882973 34.947773, 33.5882645 34.9476022, 33.5881175 34.9471948, 33.5877923 34.9466124)",
30338570,,,Ydras,residential,False,False,60.758,,"LINESTRING (33.5873262 34.9482535, 33.5878754 34.9479438)",
529737872,,,,residential,False,False,47.964,,"LINESTRING (33.5873038 34.9467728, 33.5877923 34.9466124)",
524490197,,,Isokratous,residential,False,False,140.245,,"LINESTRING (33.5873038 34.9467728, 33.5875979 34.9473749, 33.5878754 34.9479438)",
30338570,,,Ydras,residential,False,False,42.888,,"LINESTRING (33.5878754 34.9479438, 33.5882973 34.947773)",
30338570,,,Ydras,residential,False,True,60.758,,"LINESTRING (33.5878754 34.9479438, 33.5873262 34.9482535)",
524490197,,,Isokratous,residential,False,True,140.245,,"LINESTRING (33.5878754 34.9479438, 33.5875979 34.9473749, 33.5873038 34.9467728)",
527833840,2,F210,Archiepiskopou Makariou III Avenue,tertiary,False,True,29.864,,"LINESTRING (33.5919733 34.9498086, 33.5919586 34.9495403)",
630043330,2,F210,Archiepiskopou Makariou III Avenue,tertiary,True,False,10.455,,"LINESTRING (33.5919733 34.9498086, 33.5919791 34.9499025)",
30336307,,,Voulgaroktonou,residential,False,True,42.338,,"LINESTRING (33.5876149 34.9462605, 33.5876336 34.9462975, 33.5877923 34.9466124)",
524490188,,,,residential,False,False,102.361,,"LINESTRING (33.5876149 34.9462605, 33.5885632 34.9458402, 33.5886028 34.9458227)",
530743513,,,Voulgaroktonou,residential,False,False,62.804,,"LINESTRING (33.5876149 34.9462605, 33.587462 34.9459987, 33.5873222 34.9457492)",
30342933,,,Zaloggou,residential,False,False,68.463,,"LINESTRING (33.5886028 34.9458227, 33.5890526 34.9463158)",
524490188,,,,residential,False,True,102.361,,"LINESTRING (33.5886028 34.9458227, 33.5885632 34.9458402, 33.5876149 34.9462605)",
30339222,,,Aliaknomos,residential,False,False,83.686,,"LINESTRING (33.5875307 34.9503342, 33.5883249 34.9499565)",
30339263,,,Thiseos,residential,False,False,48.557,,"LINESTRING (33.5875307 34.9503342, 33.5876189 34.950543, 33.5877264 34.9507399)",
30339263,,,Thiseos,residential,False,False,49.679,,"LINESTRING (33.5877264 34.9507399, 33.5878489 34.9509593, 33.5879791 34.9511349)",
30339263,,,Thiseos,residential,False,True,48.557,,"LINESTRING (33.5877264 34.9507399, 33.5876189 34.950543, 33.5875307 34.9503342)",
30339297,,,Irakleous,residential,False,False,97.045,,"LINESTRING (33.5877264 34.9507399, 33.588542 34.9504821, 33.5887203 34.9504268)",
22972792,2,,Michalaki Paridi,tertiary,False,False,14.262,30,"LINESTRING (33.5887203 34.9504268, 33.5888253 34.9505219)",
22972792,2,,Michalaki Paridi,tertiary,False,True,63.509,30,"LINESTRING (33.5887203 34.9504268, 33.5883249 34.9499565)",
30339297,,,Irakleous,residential,False,True,97.045,,"LINESTRING (33.5887203 34.9504268, 33.588542 34.9504821, 33.5877264 34.9507399)",
30336230,,,Diogenous,residential,False,False,141.286,,"LINESTRING (33.5904537 34.9502167, 33.5906747 34.9502381, 33.59151 34.9502476, 33.592002 34.9502341)",
30336230,,,Diogenous,residential,False,True,65.52799999999999,,"LINESTRING (33.5904537 34.9502167, 33.5902859 34.9501839, 33.5900895 34.9501687, 33.589741 34.9501506)",
30342742,,,Theodorou Kolokotroni,residential,False,False,123.94100000000002,30,"LINESTRING (33.5904537 34.9502167, 33.5903868 34.9509044, 33.59054 34.9512064, 33.5906274 34.9512728)",
530743526,,,Dionysiou Solomou,residential,False,True,18.666,30,"LINESTRING (33.5906274 34.9512728, 33.5908183 34.951212)",
30342742,,,Theodorou Kolokotroni,residential,False,True,123.941,30,"LINESTRING (33.5906274 34.9512728, 33.59054 34.9512064, 33.5903868 34.9509044, 33.5904537 34.9502167)",
530743526,,,Dionysiou Solomou,residential,False,False,67.772,30,"LINESTRING (33.5906274 34.9512728, 33.590469 34.9514488, 33.5902753 34.9516482, 33.5901443 34.9517315)",
22972792,2,,Michalaki Paridi,tertiary,False,False,35.563,30,"LINESTRING (33.5901443 34.9517315, 33.5902491 34.9517952, 33.5903403 34.9518728, 33.5904231 34.9519531)",
22972792,2,,Michalaki Paridi,tertiary,False,True,87.74000000000001,30,"LINESTRING (33.5901443 34.9517315, 33.5900227 34.9517094, 33.5899348 34.9517066, 33.5897878 34.9517384, 33.5896729 34.9517578, 33.58958 34.9517564, 33.5895006 34.951744, 33.5894431 34.9517094, 33.5893992 34.9516581, 33.5893263 34.951542)",
530743526,,,Dionysiou Solomou,residential,False,True,67.772,30,"LINESTRING (33.5901443 34.9517315, 33.5902753 34.9516482, 33.590469 34.9514488, 33.5906274 34.9512728)",
530743526,,,Dionysiou Solomou,residential,False,False,27.328,30,"LINESTRING (33.5910833 34.951097, 33.5908183 34.951212)",
530743526,,,Dionysiou Solomou,residential,False,True,15.834,30,"LINESTRING (33.5910833 34.951097, 33.5912462 34.9510475)",
530743521,,,Georgiou Drosini,residential,False,False,154.893,30,"LINESTRING (33.5910833 34.951097, 33.590922 34.9507311, 33.5909429 34.9506441, 33.5910637 34.9505892, 33.5915866 34.9505768, 33.5920418 34.9505657)",
630043330,2,F210,Archiepiskopou Makariou III Avenue,tertiary,True,False,31.698,,"LINESTRING (33.5920418 34.9505657, 33.5920745 34.9508495)",
530743521,,,Georgiou Drosini,residential,False,True,154.893,30,"LINESTRING (33.5920418 34.9505657, 33.5915866 34.9505768, 33.5910637 34.9505892, 33.5909429 34.9506441, 33.590922 34.9507311, 33.5910833 34.951097)",
53015817,2,,Othellou,residential,False,False,57.142,,"LINESTRING (33.5963791 34.9465428, 33.5969847 34.9464099)",
537001590,2,,Evagorou,tertiary,False,False,80.239,,"LINESTRING (33.5963791 34.9465428, 33.59637 34.947012, 33.5963732 34.9470527, 33.5963836 34.9470978, 33.5964039 34.9471385, 33.5964258 34.9471655, 33.5964934 34.9472355)",
30342927,,,Zalongou,residential,False,True,42.851,,"LINESTRING (33.5893139 34.9473835, 33.5897202 34.9471896)",
30342927,,,Zalongou,residential,False,False,42.851,,"LINESTRING (33.5897202 34.9471896, 33.5893139 34.9473835)",
30342933,,,Zaloggou,residential,False,True,44.149,,"LINESTRING (33.5897202 34.9471896, 33.5894631 34.9468531)",
30342927,,,Zalongou,residential,False,True,88.996,,"LINESTRING (33.5897202 34.9471896, 33.5902169 34.94703, 33.5906296 34.9468982)",
30382115,2,,Georgiou Karaiskai,tertiary,False,False,17.286,30,"LINESTRING (33.5943906 34.950217, 33.5944818 34.9500807)",
30382115,2,,Georgiou Karaiskai,tertiary,False,True,209.99200000000002,30,"LINESTRING (33.5943906 34.950217, 33.5942423 34.950358, 33.5940519 34.9505195, 33.5936285 34.9508922, 33.5934064 34.9510771, 33.5932356 34.951267, 33.5930061 34.9517011)",
98506291,2,,El Venizelou,residential,False,True,74.923,,"LINESTRING (33.5943906 34.950217, 33.594622 34.9501693, 33.5948532 34.9501445, 33.5952033 34.9501534)",
524486510,2,,Konstantou Davaki,tertiary,False,False,22.306,,"LINESTRING (33.5949686 34.9492832, 33.5948106 34.94913)",
30382115,2,,Georgiou Karaiskai,tertiary,False,True,99.208,30,"LINESTRING (33.5949686 34.9492832, 33.5948451 34.949509, 33.594552 34.9499815, 33.5944818 34.9500807)",
524486510,2,,Konstantou Davaki,tertiary,False,True,120.862,,"LINESTRING (33.5949686 34.9492832, 33.5954895 34.9497664, 33.595759 34.9501494)",
30382572,2,,Leonidou,tertiary,False,False,110.273,,"LINESTRING (33.5955809 34.9516259, 33.59574 34.9506428)",
530743515,2,,25 Martiou,tertiary,False,False,39.876,30,"LINESTRING (33.5955809 34.9516259, 33.5960184 34.9516296)",
1212143591,2,,25 Martiou,tertiary,False,True,23.904,30,"LINESTRING (33.5955809 34.9516259, 33.595319 34.9516144)",
30382572,2,,Leonidou,tertiary,False,True,110.273,,"LINESTRING (33.59574 34.9506428, 33.5955809 34.9516259)",
30382572,2,,Leonidou,tertiary,False,False,54.941,,"LINESTRING (33.59574 34.9506428, 33.5957654 34.9502797, 33.595759 34.9501494)",
98501841,,,Pindou,residential,False,False,158.372,,"LINESTRING (33.59574 34.9506428, 33.5963404 34.950615, 33.5966446 34.9505566, 33.596901 34.9504703, 33.597374 34.9502456)",
530743515,2,,25 Martiou,tertiary,False,True,39.876,30,"LINESTRING (33.5960184 34.9516296, 33.5955809 34.9516259)",
30382976,,,Kosta Fragkou,residential,False,False,199.717,,"LINESTRING (33.5960184 34.9516296, 33.5959273 34.952518, 33.595844 34.952966, 33.59572 34.9534058)",
530743515,2,,25 Martiou,tertiary,False,False,68.637,30,"LINESTRING (33.5960184 34.9516296, 33.5964223 34.9516164, 33.5967685 34.951581)",
52523871,,,28Th Oktovrou Avenue,residential,False,False,29.036,,"LINESTRING (33.59572 34.9534058, 33.5954188 34.9533207)",
52523871,,,28Th Oktovrou Avenue,residential,False,True,22.063,,"LINESTRING (33.59572 34.9534058, 33.5959506 34.9534662)",
30382976,,,Kosta Fragkou,residential,False,True,199.71699999999998,,"LINESTRING (33.59572 34.9534058, 33.595844 34.952966, 33.5959273 34.952518, 33.5960184 34.9516296)",
30426030,,,Alkiviadous,residential,False,False,164.058,,"LINESTRING (33.5952033 34.9501534, 33.5949079 34.9516088)",
98506291,2,,El Venizelou,residential,False,False,74.923,,"LINESTRING (33.5952033 34.9501534, 33.5948532 34.9501445, 33.594622 34.9501693, 33.5943906 34.950217)",
98506291,2,,El Venizelou,residential,False,True,50.650000000000006,,"LINESTRING (33.5952033 34.9501534, 33.595471 34.9501527, 33.595759 34.9501494)",
30426030,,,Alkiviadous,residential,False,True,164.058,,"LINESTRING (33.5949079 34.9516088, 33.5952033 34.9501534)",
1212143591,2,,25 Martiou,tertiary,False,False,37.473,30,"LINESTRING (33.5949079 34.9516088, 33.595319 34.9516144)",
1212143591,2,,25 Martiou,tertiary,False,True,12.843,30,"LINESTRING (33.5949079 34.9516088, 33.594767 34.9516074)",
30426065,,,Pavlou Michaila,residential,False,True,54.117000000000004,30,"LINESTRING (33.5926441 34.9521529, 33.5927428 34.9520811, 33.5928 34.9520267, 33.5928483 34.9519564, 33.5929761 34.9517561)",
1212143588,,,,residential,True,False,60.461999999999996,30,"LINESTRING (33.5926441 34.9521529, 33.5925504 34.9520533, 33.5923059 34.9516865)",
1212143589,,,Pavlou Michaila,residential,False,False,39.672000000000004,30,"LINESTRING (33.5926441 34.9521529, 33.5923902 34.9523, 33.5923405 34.9523434, 33.5923094 34.9523773)",
30338702,,,Lordou Vyronos,residential,False,False,80.859,30,"LINESTRING (33.5923118 34.9470491, 33.5921179 34.9463395)",
1087995941,2,E207,Leoforos Kyriakou Matsi,secondary,False,False,61.386,50,"LINESTRING (33.5923118 34.9470491, 33.5917051 34.9472888)",
1087995941,2,E207,Leoforos Kyriakou Matsi,secondary,False,True,12.293,50,"LINESTRING (33.5923118 34.9470491, 33.5924333 34.9470011)",
"[1258714705, 8367207]",2,,Archiepiskopou Makariou III Avenue,secondary,False,False,171.31,50,"LINESTRING (33.5913054 34.9451403, 33.5912678 34.9453913, 33.5912544 34.9454808, 33.5912487 34.945649, 33.5912535 34.9457396, 33.5912621 34.9458799, 33.5912672 34.9458951, 33.5913765 34.9462209, 33.5915147 34.9466507)",
30342927,,,Zalongou,residential,False,False,85.237,,"LINESTRING (33.5915147 34.9466507, 33.5906296 34.9468982)",
1258714705,2,,Archiepiskopou Makariou III Avenue,secondary,False,False,73.045,50,"LINESTRING (33.5915147 34.9466507, 33.5917051 34.9472888)",
"[1258714705, 8367207]",2,,Archiepiskopou Makariou III Avenue,secondary,False,True,171.31,50,"LINESTRING (33.5915147 34.9466507, 33.5913765 34.9462209, 33.5912672 34.9458951, 33.5912621 34.9458799, 33.5912535 34.9457396, 33.5912487 34.945649, 33.5912544 34.9454808, 33.5912678 34.9453913, 33.5913054 34.9451403)",
30426024,,,Eleftheriou Venizelou,residential,False,True,70.528,,"LINESTRING (33.595759 34.9501494, 33.5965318 34.9501167)",
30382572,2,,Leonidou,tertiary,False,True,54.941,,"LINESTRING (33.595759 34.9501494, 33.5957654 34.9502797, 33.59574 34.9506428)",
98506291,2,,El Venizelou,residential,False,False,50.650000000000006,,"LINESTRING (33.595759 34.9501494, 33.595471 34.9501527, 33.5952033 34.9501534)",
524486510,2,,Konstantou Davaki,tertiary,False,False,120.862,,"LINESTRING (33.595759 34.9501494, 33.5954895 34.9497664, 33.5949686 34.9492832)",
188981466,2,E205,Leoforos 1 Apriliou,secondary,False,False,20.403,30,"LINESTRING (33.5887837 34.9526174, 33.589005 34.9526451)",
188981466,2,E205,Leoforos 1 Apriliou,secondary,False,True,52.129999999999995,30,"LINESTRING (33.5887837 34.9526174, 33.5885609 34.9525839, 33.5882196 34.95254)",
524490185,2,,Marathonos,tertiary,False,True,69.92899999999999,,"LINESTRING (33.5887837 34.9526174, 33.5888351 34.9526945, 33.5889506 34.9528693, 33.5890746 34.953055, 33.5890933 34.9531026, 33.5891001 34.9531483, 33.5891005 34.9531828)",
