osmid,oneway,ref,highway,reversed,length,geometry,junction,name
1156939968,False,,residential,False,16.195,"LINESTRING (14.6859575 -13.7895811, 14.686082 -13.7894999)",,
1156939968,False,,residential,True,43.799,"LINESTRING (14.6859575 -13.7895811, 14.6857226 -13.78926)",,
723345747,False,,residential,False,35.834,"LINESTRING (14.6856476 -13.7896963, 14.6859575 -13.7895811)",,
723345747,False,,residential,True,34.561,"LINESTRING (14.6856476 -13.7896963, 14.6853282 -13.7896767)",,
733470278,False,,residential,False,52.764,"LINESTRING (14.6856476 -13.7896963, 14.6856937 -13.7901687)",,
723345747,False,,residential,False,34.561,"LINESTRING (14.6853282 -13.7896767, 14.6856476 -13.7896963)",,
723345747,False,,residential,True,115.253,"LINESTRING (14.6853282 -13.7896767, 14.6842684 -13.7895544)",,
733482058,False,,residential,False,62.936,"LINESTRING (14.6853282 -13.7896767, 14.6857226 -13.78926)",,
723345747,False,,residential,False,115.253,"LINESTRING (14.6842684 -13.7895544, 14.6853282 -13.7896767)",,
1156939963,False,,residential,True,67.775,"LINESTRING (14.6842684 -13.7895544, 14.6842642 -13.7889449)",,
1156939963,False,,residential,False,72.119,"LINESTRING (14.6841327 -13.7876418, 14.6841967 -13.7882874)",,
1156939963,False,,residential,False,67.775,"LINESTRING (14.6842642 -13.7889449, 14.6842684 -13.7895544)",,
1156939963,False,,residential,True,73.473,"LINESTRING (14.6842642 -13.7889449, 14.6841967 -13.7882874)",,
1164404458,False,,residential,False,54.7,"LINESTRING (14.6893055 -13.7827751, 14.6897507 -13.7830097)",,
733475061,False,,residential,False,137.849,"LINESTRING (14.6891864 -13.7837974, 14.6903128 -13.7843806)",,
1053059715,False,,residential,False,107.17599999999999,"LINESTRING (14.6891864 -13.7837974, 14.6893229 -13.7835682, 14.6895495 -13.7832192, 14.6897507 -13.7830097)",,
1053059715,False,,residential,True,133.175,"LINESTRING (14.6891864 -13.7837974, 14.6890949 -13.7839512, 14.6885871 -13.7848441)",,
733475602,False,,residential,True,210.124,"LINESTRING (14.6885871 -13.7848441, 14.6876644 -13.7865078)",,
1156939969,False,,residential,False,140.295,"LINESTRING (14.6885871 -13.7848441, 14.6897141 -13.7854717)",,
1053059715,False,,residential,False,133.175,"LINESTRING (14.6885871 -13.7848441, 14.6890949 -13.7839512, 14.6891864 -13.7837974)",,
1156939969,False,,residential,True,326.733,"LINESTRING (14.6885871 -13.7848441, 14.6876269 -13.7842283, 14.6860255 -13.7832814)",,
1164404458,False,,residential,False,128.934,"LINESTRING (14.6897507 -13.7830097, 14.6908007 -13.7835616)",,
1164404458,False,,residential,True,54.7,"LINESTRING (14.6897507 -13.7830097, 14.6893055 -13.7827751)",,
1053059715,False,,residential,True,107.17600000000002,"LINESTRING (14.6897507 -13.7830097, 14.6895495 -13.7832192, 14.6893229 -13.7835682, 14.6891864 -13.7837974)",,
733470276,False,,residential,False,68.403,"LINESTRING (14.6871399 -13.7884932, 14.687619 -13.7888956)",,
733470276,False,,residential,True,55.053,"LINESTRING (14.6871399 -13.7884932, 14.6867455 -13.7881795)",,
733475601,False,,residential,False,213.965,"LINESTRING (14.6871399 -13.7884932, 14.6881386 -13.7868313)",,
733487893,False,,residential,True,246.97,"LINESTRING (14.6905044 -13.7901704, 14.6899984 -13.7899884, 14.6899431 -13.7899698, 14.6899173 -13.7899708, 14.6898942 -13.7899806, 14.6898791 -13.7899933, 14.6898606 -13.7900206, 14.6897594 -13.7902202, 14.6897356 -13.7902479, 14.6897118 -13.7902596, 14.6896833 -13.7902635, 14.6896548 -13.7902609, 14.6896142 -13.790246, 14.689455 -13.7901685, 14.6889212 -13.7898878, 14.6888729 -13.7898455, 14.6888494 -13.7898129, 14.688828 -13.7897562, 14.6888159 -13.789697, 14.6887978 -13.7895889, 14.6887824 -13.7895303)",,
733487893,False,,residential,False,246.97000000000003,"LINESTRING (14.6887824 -13.7895303, 14.6887978 -13.7895889, 14.6888159 -13.789697, 14.688828 -13.7897562, 14.6888494 -13.7898129, 14.6888729 -13.7898455, 14.6889212 -13.7898878, 14.689455 -13.7901685, 14.6896142 -13.790246, 14.6896548 -13.7902609, 14.6896833 -13.7902635, 14.6897118 -13.7902596, 14.6897356 -13.7902479, 14.6897594 -13.7902202, 14.6898606 -13.7900206, 14.6898791 -13.7899933, 14.6898942 -13.7899806, 14.6899173 -13.7899708, 14.6899431 -13.7899698, 14.6899984 -13.7899884, 14.6905044 -13.7901704)",,
733487893,False,,residential,True,147.495,"LINESTRING (14.6887824 -13.7895303, 14.6887375 -13.7894801, 14.6886751 -13.7894397, 14.6886295 -13.7894665, 14.687619 -13.7888956)",,
1156939970,False,,residential,False,274.499,"LINESTRING (14.6887824 -13.7895303, 14.6889071 -13.7894476, 14.688997 -13.789329, 14.6890774 -13.7891649, 14.6893202 -13.7886889, 14.6893691 -13.7885844, 14.6893872 -13.788557, 14.6894114 -13.7885424, 14.6894489 -13.7885306, 14.6895079 -13.7885287, 14.6895897 -13.7885371, 14.6896994 -13.7885801, 14.689749 -13.7886026, 14.6897919 -13.7886133, 14.6898419 -13.7886172, 14.6899022 -13.7886199, 14.6899813 -13.7885938, 14.6900933 -13.7885052, 14.6901852 -13.7884134, 14.690322 -13.788222, 14.6904592 -13.7880592)",,
325809781,False,EN354,primary,True,23.323,"LINESTRING (14.687619 -13.7888956, 14.6874705 -13.7890479)",,
733470276,False,,residential,True,68.403,"LINESTRING (14.687619 -13.7888956, 14.6871399 -13.7884932)",,
325809781,False,EN354,primary,False,216.317,"LINESTRING (14.687619 -13.7888956, 14.6878858 -13.7886064, 14.6880395 -13.7884026, 14.6882818 -13.7880322, 14.6887081 -13.787272)",,
733487893,False,,residential,False,147.495,"LINESTRING (14.687619 -13.7888956, 14.6886295 -13.7894665, 14.6886751 -13.7894397, 14.6887375 -13.7894801, 14.6887824 -13.7895303)",,
733475062,False,,residential,True,78.321,"LINESTRING (14.6926562 -13.7872008, 14.6925194 -13.7871005, 14.6922626 -13.7869065, 14.692074 -13.7867812)",,
733490471,False,,residential,True,102.252,"LINESTRING (14.6926562 -13.7872008, 14.6923739 -13.787318, 14.6921881 -13.7874027, 14.6919923 -13.7875095, 14.6918106 -13.7876118)",,
1156939969,False,,residential,True,228.242,"LINESTRING (14.6915551 -13.7864799, 14.6897141 -13.7854717)",,
733475062,False,,residential,False,65.3,"LINESTRING (14.6915551 -13.7864799, 14.6920641 -13.7867736, 14.692074 -13.7867812)",,
733488749,False,,residential,False,242.914,"LINESTRING (14.6915551 -13.7864799, 14.6919005 -13.7859674, 14.6921861 -13.7855636, 14.6925066 -13.7851091, 14.6928272 -13.7846786)",,
1156939970,False,,residential,True,133.525,"LINESTRING (14.6915551 -13.7864799, 14.6911722 -13.7870706, 14.6909268 -13.7874151, 14.6908752 -13.7874824)",,
733490474,False,,residential,False,106.595,"LINESTRING (14.6904592 -13.7880592, 14.6895928 -13.7875999)",,
1156939970,False,,residential,False,74.65700000000001,"LINESTRING (14.6904592 -13.7880592, 14.6905761 -13.7879263, 14.6907029 -13.7877407, 14.6908544 -13.7875097)",,
1156939970,False,,residential,True,274.4990000000001,"LINESTRING (14.6904592 -13.7880592, 14.690322 -13.788222, 14.6901852 -13.7884134, 14.6900933 -13.7885052, 14.6899813 -13.7885938, 14.6899022 -13.7886199, 14.6898419 -13.7886172, 14.6897919 -13.7886133, 14.689749 -13.7886026, 14.6896994 -13.7885801, 14.6895897 -13.7885371, 14.6895079 -13.7885287, 14.6894489 -13.7885306, 14.6894114 -13.7885424, 14.6893872 -13.788557, 14.6893691 -13.7885844, 14.6893202 -13.7886889, 14.6890774 -13.7891649, 14.688997 -13.789329, 14.6889071 -13.7894476, 14.6887824 -13.7895303)",,
733488749,False,,residential,True,242.914,"LINESTRING (14.6928272 -13.7846786, 14.6925066 -13.7851091, 14.6921861 -13.7855636, 14.6919005 -13.7859674, 14.6915551 -13.7864799)",,
1156939971,False,,residential,True,258.228,"LINESTRING (14.6928272 -13.7846786, 14.692748 -13.7845425, 14.6926535 -13.784407, 14.6926012 -13.7843504, 14.6925469 -13.7843172, 14.6924 -13.7842442, 14.6919655 -13.7840404, 14.6918629 -13.7840013, 14.691651 -13.7839499, 14.6914975 -13.7839036, 14.6911253 -13.783748, 14.6908007 -13.7835616)",,
733475062,False,,residential,False,78.321,"LINESTRING (14.692074 -13.7867812, 14.6922626 -13.7869065, 14.6925194 -13.7871005, 14.6926562 -13.7872008)",,
733475062,False,,residential,True,65.3,"LINESTRING (14.692074 -13.7867812, 14.6920641 -13.7867736, 14.6915551 -13.7864799)",,
733490471,False,,residential,False,102.25200000000001,"LINESTRING (14.6918106 -13.7876118, 14.6919923 -13.7875095, 14.6921881 -13.7874027, 14.6923739 -13.787318, 14.6926562 -13.7872008)",,
733490472,False,,residential,True,102.235,"LINESTRING (14.6918106 -13.7876118, 14.6915739 -13.7875688, 14.6913506 -13.7875225, 14.6912832 -13.7875105, 14.6912229 -13.7875066, 14.691014 -13.7874929, 14.6908752 -13.7874824)",,
1156939970,False,,residential,True,3.776,"LINESTRING (14.6908752 -13.7874824, 14.6908544 -13.7875097)",,
733490472,False,,residential,False,102.23499999999999,"LINESTRING (14.6908752 -13.7874824, 14.691014 -13.7874929, 14.6912229 -13.7875066, 14.6912832 -13.7875105, 14.6913506 -13.7875225, 14.6915739 -13.7875688, 14.6918106 -13.7876118)",,
1156939970,False,,residential,False,133.52499999999998,"LINESTRING (14.6908752 -13.7874824, 14.6909268 -13.7874151, 14.6911722 -13.7870706, 14.6915551 -13.7864799)",,
1156939970,False,,residential,False,3.776,"LINESTRING (14.6908544 -13.7875097, 14.6908752 -13.7874824)",,
733490473,False,,residential,True,140.034,"LINESTRING (14.6908544 -13.7875097, 14.6907112 -13.7874743, 14.6906626 -13.7874688, 14.6905912 -13.7874695, 14.690446 -13.7874932, 14.6903193 -13.7874971, 14.6902435 -13.7874929, 14.6900699 -13.7874704, 14.6900155 -13.7874678, 14.6899673 -13.7874721, 14.689928 -13.7874815, 14.6898888 -13.7874968, 14.6897634 -13.7875564, 14.6896903 -13.7875883, 14.6895928 -13.7875999)",,
1156939970,False,,residential,True,74.65700000000001,"LINESTRING (14.6908544 -13.7875097, 14.6907029 -13.7877407, 14.6905761 -13.7879263, 14.6904592 -13.7880592)",,
733490474,False,,residential,False,100.755,"LINESTRING (14.6895928 -13.7875999, 14.6887739 -13.7871657)",,
733490474,False,,residential,True,106.595,"LINESTRING (14.6895928 -13.7875999, 14.6904592 -13.7880592)",,
733490473,False,,residential,False,140.034,"LINESTRING (14.6895928 -13.7875999, 14.6896903 -13.7875883, 14.6897634 -13.7875564, 14.6898888 -13.7874968, 14.689928 -13.7874815, 14.6899673 -13.7874721, 14.6900155 -13.7874678, 14.6900699 -13.7874704, 14.6902435 -13.7874929, 14.6903193 -13.7874971, 14.690446 -13.7874932, 14.6905912 -13.7874695, 14.6906626 -13.7874688, 14.6907112 -13.7874743, 14.6908544 -13.7875097)",,
325809781,False,EN354,primary,True,40.702,"LINESTRING (14.6909922 -13.7832467, 14.690951 -13.7833273, 14.6908007 -13.7835616)",,
202792240,True,,primary,False,40.474000000000004,"LINESTRING (14.6861932 -13.790598, 14.6862664 -13.7905822, 14.6863318 -13.7905466, 14.686384 -13.7904944, 14.6864187 -13.7904299, 14.6864329 -13.7903584)",roundabout,
723615901,True,,residential,False,62.38,"LINESTRING (14.6876353 -13.786556, 14.6881386 -13.7868313)",,Avenida Catchicacala
733475602,False,,residential,False,6.213,"LINESTRING (14.6876353 -13.786556, 14.6876644 -13.7865078)",,
733475602,False,,residential,True,204.506,"LINESTRING (14.6876353 -13.786556, 14.6867455 -13.7881795)",,
733475601,False,,residential,True,213.965,"LINESTRING (14.6881386 -13.7868313, 14.6871399 -13.7884932)",,
"[723615901, 1164447149]",True,,residential,False,82.61100000000002,"LINESTRING (14.6881386 -13.7868313, 14.6885904 -13.7870783, 14.6886637 -13.7871314, 14.6887007 -13.7871933, 14.6887081 -13.787272)",,Avenida Catchicacala
1156939963,False,,residential,False,73.473,"LINESTRING (14.6841967 -13.7882874, 14.6842642 -13.7889449)",,
1156939963,False,,residential,True,72.119,"LINESTRING (14.6841967 -13.7882874, 14.6841327 -13.7876418)",,
733482058,False,,residential,False,163.209,"LINESTRING (14.6857226 -13.78926, 14.6867455 -13.7881795)",,
733482058,False,,residential,True,62.936,"LINESTRING (14.6857226 -13.78926, 14.6853282 -13.7896767)",,
1156939968,False,,residential,False,43.799,"LINESTRING (14.6857226 -13.78926, 14.6859575 -13.7895811)",,
1156939968,False,,residential,False,70.272,"LINESTRING (14.686082 -13.7894999, 14.6860408 -13.7901306)",,
1156939968,False,,residential,True,16.195,"LINESTRING (14.686082 -13.7894999, 14.6859575 -13.7895811)",,
1156939967,False,,residential,False,166.522,"LINESTRING (14.686082 -13.7894999, 14.6866178 -13.7890797, 14.6874705 -13.7890479)",,
1156939969,False,,residential,True,108.588,"LINESTRING (14.6860255 -13.7832814, 14.6851449 -13.78281)",,
1156939969,False,,residential,False,326.733,"LINESTRING (14.6860255 -13.7832814, 14.6876269 -13.7842283, 14.6885871 -13.7848441)",,
1156939969,False,,residential,False,108.588,"LINESTRING (14.6851449 -13.78281, 14.6860255 -13.7832814)",,
