osmid,oneway,name,highway,maxspeed,reversed,length,geometry,width,lanes,junction,access
199177101,False,Ternan Avenue,tertiary,,True,89.277,"LINESTRING (32.5837816 0.3177791, 32.5836769 0.3177228, 32.583056 0.3174358)",,,,
220417011,False,Sezibwa Road,tertiary,,False,28.009,"LINESTRING (32.5837816 0.3177791, 32.5837842 0.317879, 32.5837701 0.3180303)",,,,
26704008,False,Kimathi Avenue,residential,,True,21.227,"LINESTRING (32.5851991 0.3144452, 32.5850122 0.3144841)",,,,
26704028,True,Portal Avenue,residential,,False,29.983,"LINESTRING (32.5851991 0.3144452, 32.5851518 0.3143862, 32.5850814 0.3143027, 32.5850653 0.31429, 32.5850449 0.3142742, 32.5850123 0.3142537)",,,,
26704008,False,Kimathi Avenue,residential,,False,21.227,"LINESTRING (32.5850122 0.3144841, 32.5851991 0.3144452)",,,,
26704008,False,Kimathi Avenue,residential,,True,6.363,"LINESTRING (32.5850122 0.3144841, 32.5849564 0.3144968)",,,,
26704008,False,Kimathi Avenue,residential,,False,202.96,"LINESTRING (32.5824829 0.3150032, 32.5824971 0.3149959, 32.5825228 0.3149888, 32.5831837 0.3148595, 32.5832479 0.3148469, 32.583376 0.3148221, 32.583639 0.3147703, 32.5837354 0.3147513, 32.5837828 0.3147434, 32.5842727 0.3146487)",,,,
26704008,False,Kimathi Avenue,residential,,True,27.13,"LINESTRING (32.5824829 0.3150032, 32.582473 0.3150126, 32.5824673 0.3150259, 32.5823973 0.3152301)",,,,
26704008,False,Kimathi Avenue,residential,,False,77.877,"LINESTRING (32.5842727 0.3146487, 32.5849564 0.3144968)",,,,
26702378,False,Colville Street,residential,,False,59.587999999999994,"LINESTRING (32.5842727 0.3146487, 32.5842218 0.3144137, 32.5841577 0.3141253)",,,,
26702378,False,Colville Street,residential,,True,148.159,"LINESTRING (32.5842727 0.3146487, 32.5843466 0.3150258, 32.5843868 0.3152305, 32.5844459 0.3155314, 32.5845342 0.3159552)",,,,
26704008,False,Kimathi Avenue,residential,,True,202.96,"LINESTRING (32.5842727 0.3146487, 32.5837828 0.3147434, 32.5837354 0.3147513, 32.583639 0.3147703, 32.583376 0.3148221, 32.5832479 0.3148469, 32.5831837 0.3148595, 32.5825228 0.3149888, 32.5824971 0.3149959, 32.5824829 0.3150032)",,,,
26704014,True,Pilkington Road,residential,,False,57.001,"LINESTRING (32.5822608 0.3139928, 32.5822659 0.3140125, 32.582272 0.3140406, 32.5823178 0.3142718, 32.582362 0.3144953)",,,,
106362075,True,Portal Avenue,residential,,False,204.32599999999996,"LINESTRING (32.5822608 0.3139928, 32.5826218 0.3139189, 32.5830949 0.3138236, 32.58359 0.3136995, 32.5839904 0.313626, 32.5840585 0.313615)",,,,
244033527,False,Nakasero Road,tertiary,,False,38.852,"LINESTRING (32.5802759 0.3171619, 32.5802575 0.3172088, 32.5802374 0.3172504, 32.5802132 0.3172906, 32.5801673 0.3173584, 32.5800942 0.3174586)",,,,
244033527,False,Nakasero Road,tertiary,,True,97.39,"LINESTRING (32.5802759 0.3171619, 32.5802836 0.3171367, 32.5802886 0.3171089, 32.580296 0.3170429, 32.5803131 0.3167629, 32.5803154 0.3167326, 32.5803242 0.3166177, 32.5803543 0.3162904)",,,,
220417011,False,Sezibwa Road,tertiary,,False,114.026,"LINESTRING (32.5842369 0.3209456, 32.5843895 0.3213127, 32.584662 0.3218784)",,,,
220417011,False,Sezibwa Road,tertiary,,True,44.173,"LINESTRING (32.5842369 0.3209456, 32.5841589 0.3207612, 32.5840846 0.3205787)",,,,
207843905,False,Nehru Avenue,tertiary,,True,245.75399999999996,"LINESTRING (32.5825817 0.3211972, 32.5825286 0.3211375, 32.5825082 0.3211104, 32.5824944 0.3210718, 32.5824628 0.3208991, 32.5824266 0.3206123, 32.5823747 0.3202507, 32.5823017 0.3195647, 32.5822797 0.3194027, 32.5822574 0.3192604, 32.5822336 0.3191373, 32.5822276 0.3191105, 32.5822191 0.3190753, 32.5822051 0.319039)",,,,
"[665350224, 451637972, 554251788, 345102639]",False,Kyagwe Road,tertiary,50,True,374.38500000000005,"LINESTRING (32.5825817 0.3211972, 32.5825236 0.3213947, 32.582463 0.321536, 32.5823949 0.321628, 32.5823262 0.3216772, 32.5821671 0.3217443, 32.5819798 0.3217637, 32.5818723 0.3217658, 32.5817176 0.3217435, 32.5815818 0.3217155, 32.5807911 0.3213537, 32.5805905 0.3212619, 32.5799132 0.3209521, 32.5797247 0.3208596)",,,,
376283362,False,Ternan Avenue,tertiary,,True,228.675,"LINESTRING (32.5825817 0.3211972, 32.5827047 0.3209528, 32.5831529 0.3201467, 32.5835851 0.3194025)",,,,
26798475,True,Kyadondo Road,residential,,False,54.214,"LINESTRING (32.5838007 0.3211511, 32.5838977 0.321071, 32.5840243 0.3210192, 32.5842369 0.3209456)",,,,
244033528,False,Kyagwe Road,tertiary,50,True,10.761,"LINESTRING (32.5791236 0.3205723, 32.5790373 0.3205285)",,,,
"[395144393, 45825718]",False,Lugard Road,residential,,False,199.68699999999998,"LINESTRING (32.5791236 0.3205723, 32.5790562 0.3207691, 32.5789838 0.3210452, 32.57891 0.321626, 32.5793425 0.3217946, 32.5795802 0.3218804)",,,,
244033528,False,Kyagwe Road,tertiary,50,False,59.117999999999995,"LINESTRING (32.5791236 0.3205723, 32.5793431 0.3206799, 32.579601 0.3208063)",,,,
244033527,False,Nakasero Road,tertiary,,True,48.708000000000006,"LINESTRING (32.5782562 0.320141, 32.5783775 0.3198171, 32.5784096 0.3197307)",,,,
244033528,False,Kyagwe Road,tertiary,50,False,96.95400000000001,"LINESTRING (32.5782562 0.320141, 32.5788369 0.3204284, 32.5789481 0.3204834, 32.5790373 0.3205285)",,,,
244033528,False,Kyagwe Road,tertiary,50,True,112.421,"LINESTRING (32.5782562 0.320141, 32.5779 0.3199466, 32.5773687 0.3196567)",,,,
207843905,False,Nehru Avenue,tertiary,,False,245.75399999999996,"LINESTRING (32.5822051 0.319039, 32.5822191 0.3190753, 32.5822276 0.3191105, 32.5822336 0.3191373, 32.5822574 0.3192604, 32.5822797 0.3194027, 32.5823017 0.3195647, 32.5823747 0.3202507, 32.5824266 0.3206123, 32.5824628 0.3208991, 32.5824944 0.3210718, 32.5825082 0.3211104, 32.5825286 0.3211375, 32.5825817 0.3211972)",,,,
207843905,False,Nehru Avenue,tertiary,,True,67.986,"LINESTRING (32.5822051 0.319039, 32.5820891 0.3189412, 32.5817457 0.3186356)",,,,
244674738,False,Baker Road,residential,,False,201.825,"LINESTRING (32.5822051 0.319039, 32.5822864 0.3188894, 32.5824552 0.3185662, 32.5827792 0.317946, 32.5828367 0.31784, 32.583056 0.3174358)",,,,
666716978,True,Nehru Avenue,tertiary,,False,37.38,"LINESTRING (32.5803993 0.3174746, 32.5802759 0.3171619)",,,,
207843905,False,Nehru Avenue,tertiary,,False,72.238,"LINESTRING (32.5803993 0.3174746, 32.5805897 0.317647, 32.5808851 0.3179059)",,,,
666620078,True,,tertiary,,False,33.972,"LINESTRING (32.5800942 0.3174586, 32.5803993 0.3174746)",,,,
244033527,False,Nakasero Road,tertiary,,False,276.37199999999996,"LINESTRING (32.5800942 0.3174586, 32.5800117 0.3175552, 32.5799424 0.3176397, 32.5799274 0.3176561, 32.5796257 0.317984, 32.5791574 0.3184931, 32.5789345 0.318748, 32.5788728 0.3188245, 32.5787454 0.3189823, 32.5786671 0.3190942, 32.5786114 0.3192126, 32.5785716 0.3193075, 32.5785408 0.3193809)",,,,
244033527,False,Nakasero Road,tertiary,,True,38.852000000000004,"LINESTRING (32.5800942 0.3174586, 32.5801673 0.3173584, 32.5802132 0.3172906, 32.5802374 0.3172504, 32.5802575 0.3172088, 32.5802759 0.3171619)",,,,
45825721,True,Wilson Road,unclassified,,False,109.797,"LINESTRING (32.5772371 0.3143815, 32.5778366 0.3137514, 32.5779243 0.3136729)",,,,
45825724,True,,unclassified,,False,10.168,"LINESTRING (32.5779745 0.3134977, 32.5779471 0.3135112, 32.5779245 0.3135316, 32.5779083 0.3135574)",,,roundabout,
45825724,True,,unclassified,,False,26.868,"LINESTRING (32.5780338 0.3137097, 32.5780658 0.3136967, 32.5780922 0.3136744, 32.5781104 0.3136451, 32.5781186 0.3136116, 32.5781161 0.3135772, 32.578103 0.3135452, 32.5780807 0.3135189)",,,roundabout,
667266700,True,Burton Street,unclassified,,False,129.75799999999998,"LINESTRING (32.5780338 0.3137097, 32.578012 0.3138919, 32.5779616 0.3141351, 32.5778961 0.314436, 32.5778501 0.3146665, 32.5778358 0.3147449, 32.5778863 0.3148453)",,,,
45825724,True,,unclassified,,False,13.479000000000001,"LINESTRING (32.5779243 0.3136729, 32.5779467 0.3136933, 32.5779738 0.3137068, 32.5780036 0.3137124, 32.5780338 0.3137097)",,,roundabout,
106362067,True,Kyadondo Road,residential,,False,71.946,"LINESTRING (32.5840846 0.3205787, 32.583934 0.3207755, 32.5838958 0.3208727, 32.5838398 0.3210079, 32.5838007 0.3211511)",,,,
220417011,False,Sezibwa Road,tertiary,,False,44.173,"LINESTRING (32.5840846 0.3205787, 32.5841589 0.3207612, 32.5842369 0.3209456)",,,,
220417011,False,Sezibwa Road,tertiary,,True,135.109,"LINESTRING (32.5840846 0.3205787, 32.5840134 0.3203935, 32.584 0.3203585, 32.5839499 0.3201629, 32.5839056 0.3197787, 32.5838526 0.3193918)",,,,
26702378,False,Colville Street,residential,,False,37.142,"LINESTRING (32.5841577 0.3141253, 32.584094 0.3137974)",,,,
26702378,False,Colville Street,residential,,True,59.587999999999994,"LINESTRING (32.5841577 0.3141253, 32.5842218 0.3144137, 32.5842727 0.3146487)",,,,
106362074,True,,residential,,False,203.864,"LINESTRING (32.5841577 0.3141253, 32.582724 0.3144205, 32.582362 0.3144953)",,,,
220417011,False,Sezibwa Road,tertiary,,True,19.671,"LINESTRING (32.5838526 0.3193918, 32.5838392 0.3192154)",,,,
220417011,False,Sezibwa Road,tertiary,,False,135.10899999999998,"LINESTRING (32.5838526 0.3193918, 32.5839056 0.3197787, 32.5839499 0.3201629, 32.584 0.3203585, 32.5840134 0.3203935, 32.5840846 0.3205787)",,,,
26704014,True,Pilkington Road,residential,,False,58.054,"LINESTRING (32.582362 0.3144953, 32.5824163 0.3147212, 32.5824829 0.3150032)",,,,
26702373,False,,residential,,True,82.356,"LINESTRING (32.5856772 0.3173392, 32.5856309 0.3172535, 32.5855156 0.3170399, 32.5854076 0.3168859, 32.5853636 0.3168296, 32.5852662 0.3167277)",7,2,,
"[894642376, 373222437, 894642375]",False,,residential,,False,274.183,"LINESTRING (32.5856772 0.3173392, 32.5857295 0.3175531, 32.5857587 0.3177289, 32.5858488 0.3182567, 32.5858884 0.3185319, 32.5859528 0.3188916, 32.5859702 0.3190411, 32.5859756 0.3191893, 32.5859709 0.3193113, 32.5859667 0.3193341, 32.5859498 0.3194249, 32.5859273 0.3194924, 32.5858676 0.319615, 32.585807 0.3197462)",10,,,
106362056,True,Nile Avenue,secondary,,False,18.67,"LINESTRING (32.5846023 0.3161638, 32.5844575 0.3160788)",,2,,
667214642,True,Colville Street,residential,,False,24.4,"LINESTRING (32.5846023 0.3161638, 32.5845342 0.3159552)",,,,
26702378,False,Colville Street,residential,,False,20.663,"LINESTRING (32.584094 0.3137974, 32.5840585 0.313615)",,,,
26702378,False,Colville Street,residential,,True,37.142,"LINESTRING (32.584094 0.3137974, 32.5841577 0.3141253)",,,,
391074123,False,Portal Avenue,residential,,True,119.499,"LINESTRING (32.584094 0.3137974, 32.5841822 0.313775, 32.5842328 0.3137679, 32.5842831 0.3137679, 32.5843156 0.3137746, 32.5843472 0.3137874, 32.5846506 0.3139771, 32.5849178 0.3141615, 32.5849782 0.3142125, 32.5850123 0.3142537)",,,,
106362072,True,Ternan Avenue,tertiary,,False,30.901999999999997,"LINESTRING (32.5835851 0.3194025, 32.5836448 0.3193814, 32.583692 0.3193696, 32.583742 0.3193639, 32.5837809 0.3193663, 32.5838188 0.319375, 32.5838526 0.3193918)",,,,
376283362,False,Ternan Avenue,tertiary,,False,228.675,"LINESTRING (32.5835851 0.3194025, 32.5831529 0.3201467, 32.5827047 0.3209528, 32.5825817 0.3211972)",,,,
244033527,False,Nakasero Road,tertiary,,False,97.39000000000001,"LINESTRING (32.5803543 0.3162904, 32.5803242 0.3166177, 32.5803154 0.3167326, 32.5803131 0.3167629, 32.580296 0.3170429, 32.5802886 0.3171089, 32.5802836 0.3171367, 32.5802759 0.3171619)",,,,
666656564,True,Nakasero Road,tertiary,,False,15.322,"LINESTRING (32.5803543 0.3162904, 32.5803763 0.316254, 32.5803988 0.3162168, 32.5804253 0.3161723)",,,,
129185266,True,Ternan Avenue,tertiary,,False,19.295,"LINESTRING (32.5804737 0.316168, 32.5805631 0.3162051, 32.5806341 0.3162342)",,,,
129185272,True,,secondary,,False,14.734,"LINESTRING (32.5804737 0.316168, 32.5805053 0.316158, 32.5805346 0.3161426, 32.5805607 0.3161222, 32.5805828 0.3160975)",,,roundabout,
8496835,True,Speke Road,secondary,,False,144.62500000000003,"LINESTRING (32.5806195 0.3159974, 32.5806695 0.3159264, 32.5807346 0.3158285, 32.5807942 0.3157286, 32.5808244 0.3156857, 32.5808647 0.3156347, 32.5809116 0.3155885, 32.5809894 0.315533, 32.5812061 0.3154013, 32.581389 0.315283, 32.5814356 0.3152518, 32.5814805 0.315215, 32.5815265 0.3151796, 32.5815764 0.3151511)",,,,
129185272,True,,secondary,,False,28.019000000000002,"LINESTRING (32.5806195 0.3159974, 32.5806158 0.3159472, 32.5805988 0.3158997, 32.5805697 0.3158586, 32.5805306 0.3158267, 32.5804845 0.3158064)",,,roundabout,
129185272,True,,secondary,,False,13.567,"LINESTRING (32.5802735 0.3158893, 32.5802564 0.3159262, 32.5802477 0.3159659, 32.5802478 0.3160066)",,,roundabout,
129185272,True,,secondary,,False,10.246,"LINESTRING (32.5803377 0.3161461, 32.5803799 0.3161647, 32.5804253 0.3161723)",,,roundabout,
666656565,True,Nakasero Road,tertiary,,False,16.152,"LINESTRING (32.5803377 0.3161461, 32.5803464 0.3162237, 32.58035 0.3162539, 32.5803543 0.3162904)",,,,
26702352,False,Ternan Avenue,tertiary,,False,180.404,"LINESTRING (32.5806341 0.3162342, 32.5807647 0.3163053, 32.5809156 0.3163837, 32.5814158 0.3166265, 32.5819067 0.3168759, 32.5820831 0.3169637)",,,,
199773274,True,Ternan Avenue,tertiary,,False,16.236,"LINESTRING (32.5806341 0.3162342, 32.5806092 0.3161677, 32.5805828 0.3160975)",,,,
129185272,True,,secondary,,False,5.913,"LINESTRING (32.5804845 0.3158064, 32.5804318 0.3157993)",,,roundabout,
129185272,True,,secondary,,False,12.002000000000002,"LINESTRING (32.5805828 0.3160975, 32.5806014 0.3160667, 32.5806138 0.3160329, 32.5806195 0.3159974)",,,roundabout,
51330900,False,George Street,unclassified,30,True,5.404,"LINESTRING (32.5788737 0.3161654, 32.5789127 0.3161364)",,2,,
449245441,True,The Square 1,secondary,,False,57.870999999999995,"LINESTRING (32.5788737 0.3161654, 32.5790788 0.3164595, 32.5791714 0.3165923)",,2,,
129185272,True,,secondary,,False,19.115,"LINESTRING (32.5802478 0.3160066, 32.5802521 0.3160308, 32.5802596 0.3160542, 32.58027 0.3160764, 32.5802833 0.316097, 32.5802992 0.3161157, 32.5803174 0.3161322, 32.5803377 0.3161461)",,,roundabout,
129185272,True,,secondary,,False,21.096,"LINESTRING (32.5804318 0.3157993, 32.5803848 0.3158056, 32.5803409 0.3158237, 32.580303 0.3158522, 32.5802735 0.3158893)",,,roundabout,
197896219,True,,secondary,,False,26.084,"LINESTRING (32.5804318 0.3157993, 32.5803622 0.3157563, 32.580278 0.3157129, 32.5802245 0.3156904)",,,,
244033527,False,Nakasero Road,tertiary,,False,41.542,"LINESTRING (32.5785408 0.3193809, 32.5784096 0.3197307)",,,,
244033527,False,Nakasero Road,tertiary,,True,276.37199999999996,"LINESTRING (32.5785408 0.3193809, 32.5785716 0.3193075, 32.5786114 0.3192126, 32.5786671 0.3190942, 32.5787454 0.3189823, 32.5788728 0.3188245, 32.5789345 0.318748, 32.5791574 0.3184931, 32.5796257 0.317984, 32.5799274 0.3176561, 32.5799424 0.3176397, 32.5800117 0.3175552, 32.5800942 0.3174586)",,,,
"[1016944620, 1243965670]",False,,unclassified,,False,127.363,"LINESTRING (32.5785408 0.3193809, 32.5790488 0.3196251, 32.5790829 0.3196265, 32.5791172 0.3195849, 32.579275 0.3192951, 32.5793739 0.3191646)",,,,
199177101,False,Ternan Avenue,tertiary,,True,120.244,"LINESTRING (32.583056 0.3174358, 32.5820831 0.3169637)",,,,
199177101,False,Ternan Avenue,tertiary,,False,89.277,"LINESTRING (32.583056 0.3174358, 32.5836769 0.3177228, 32.5837816 0.3177791)",,,,
244674738,False,Baker Road,residential,,True,201.82499999999996,"LINESTRING (32.583056 0.3174358, 32.5828367 0.31784, 32.5827792 0.317946, 32.5824552 0.3185662, 32.5822864 0.3188894, 32.5822051 0.319039)",,,,
1213494055,True,Kampala Road,primary,,False,9.562,"LINESTRING (32.5779481 0.3149254, 32.5780187 0.3148763)",,,,
26704087,True,The Square 1,secondary,,False,66.735,"LINESTRING (32.5779481 0.3149254, 32.5779658 0.3149485, 32.5783126 0.3154022)",,2,,
157243280,True,,secondary,,False,10.614,"LINESTRING (32.5790289 0.3140705, 32.5790873 0.314146)",,,,
1213494058,True,Kampala Road,primary,,False,143.337,"LINESTRING (32.5790289 0.3140705, 32.5782779 0.3145833, 32.5779623 0.3147944)",,,,
26704087,True,The Square 1,secondary,,False,16.464,"LINESTRING (32.5783126 0.3154022, 32.5783965 0.3155242)",,2,,
667504435,True,The Square 2,secondary,,False,12.467,"LINESTRING (32.5794516 0.3146213, 32.5795194 0.3147106)",,,,
197896213,True,Buganda Road,secondary,,False,144.24,"LINESTRING (32.5794516 0.3146213, 32.5788369 0.3150189, 32.5783788 0.3153498)",,,,
667504435,True,The Square 2,secondary,,False,66.589,"LINESTRING (32.5790873 0.314146, 32.5794516 0.3146213)",,,,
1213494060,True,Kampala Road,primary,,False,12.288,"LINESTRING (32.5790873 0.314146, 32.5791801 0.314086)",,,,
26704014,True,Pilkington Road,residential,,False,62.766999999999996,"LINESTRING (32.5821376 0.3134421, 32.5821696 0.3136138, 32.5822608 0.3139928)",,,,
197896218,True,,unclassified,,False,19.298,"LINESTRING (32.5773545 0.3155259, 32.5773504 0.3153524)",,,,
146832292,True,Kampala Road,primary,,False,93.959,"LINESTRING (32.5773545 0.3155259, 32.5776225 0.3152411, 32.5778356 0.315022, 32.5779481 0.3149254)",,,,
157243113,False,The Square 2,secondary,,True,119.565,"LINESTRING (32.5802245 0.3156904, 32.580207 0.315665, 32.5801437 0.3155709, 32.5801234 0.3155407, 32.5800104 0.3153732, 32.5798721 0.3151683, 32.579623 0.3147991)",,,,
666656566,True,The Square 2,secondary,,False,22.787,"LINESTRING (32.5802245 0.3156904, 32.5802343 0.3157396, 32.5802425 0.3157752, 32.5802529 0.3158134, 32.5802735 0.3158893)",,,,
199177101,False,Ternan Avenue,tertiary,,False,120.244,"LINESTRING (32.5820831 0.3169637, 32.583056 0.3174358)",,,,
26702352,False,Ternan Avenue,tertiary,,True,180.404,"LINESTRING (32.5820831 0.3169637, 32.5819067 0.3168759, 32.5814158 0.3166265, 32.5809156 0.3163837, 32.5807647 0.3163053, 32.5806341 0.3162342)",,,,
244674736,False,State House Close,residential,,True,189.71400000000003,"LINESTRING (32.5820831 0.3169637, 32.5820643 0.3170697, 32.5819463 0.3176698, 32.5818415 0.3182452, 32.5817895 0.3184696, 32.5817457 0.3186356)",,,,no
209037328,True,,secondary,,False,10.030000000000001,"LINESTRING (32.5816301 0.3149451, 32.5816122 0.3149163, 32.5815954 0.3148957, 32.5815748 0.3148743)",,,roundabout,
209037328,True,,secondary,,False,22.959,"LINESTRING (32.5813957 0.3150619, 32.5814368 0.3151008, 32.5814795 0.3151244, 32.5815253 0.3151427, 32.5815764 0.3151511)",,,roundabout,
209037331,True,Speke Road,secondary,,False,132.91,"LINESTRING (32.5813957 0.3150619, 32.5813693 0.3151258, 32.5813434 0.3151714, 32.5813169 0.3152109, 32.581292 0.3152401, 32.581267 0.3152609, 32.5810321 0.3154044, 32.5809457 0.31546, 32.5808579 0.3155254, 32.580697 0.3156542, 32.5806326 0.3157038, 32.5805821 0.3157438, 32.5804845 0.3158064)",,,,
209037328,True,,secondary,,False,21.643,"LINESTRING (32.5815748 0.3148743, 32.5815367 0.3148438, 32.5815093 0.3148324, 32.5814681 0.3148171, 32.5814277 0.3148111, 32.5813968 0.3148165)",,,roundabout,
209037328,True,,secondary,,False,10.722999999999999,"LINESTRING (32.5813968 0.3148165, 32.5813783 0.3148293, 32.5813648 0.3148432, 32.5813535 0.3148666, 32.5813457 0.3148941)",,,roundabout,
209037326,True,Nile Avenue,secondary,,False,445.037,"LINESTRING (32.5816397 0.3151038, 32.5816961 0.3151097, 32.5817926 0.315112, 32.5818309 0.3151171, 32.5818685 0.3151244, 32.581941 0.3151482, 32.583152 0.3156096, 32.5831752 0.3156184, 32.5837138 0.3158292, 32.583804 0.3158651, 32.5838942 0.3159053, 32.5839991 0.3159586, 32.5841312 0.3160287, 32.5843502 0.3161463, 32.5845581 0.3162724, 32.5847955 0.3164186, 32.5851119 0.3166304, 32.5852662 0.3167277)",,2,,
209037328,True,,secondary,,False,18.151000000000003,"LINESTRING (32.5816397 0.3151038, 32.5816503 0.3150581, 32.5816519 0.3150215, 32.5816459 0.3149895, 32.5816301 0.3149451)",,,roundabout,
209037328,True,,secondary,,False,19.891000000000002,"LINESTRING (32.5813457 0.3148941, 32.5813446 0.3149308, 32.581356 0.3149826, 32.581369 0.3150184, 32.5813957 0.3150619)",,,roundabout,
209037332,True,Nile Avenue,secondary,,False,193.16700000000003,"LINESTRING (32.5813457 0.3148941, 32.5812306 0.3148541, 32.5809411 0.3147448, 32.5805574 0.3145998, 32.5805048 0.3145816, 32.5804365 0.3145732, 32.5799479 0.3145548, 32.5798019 0.3145492, 32.5796662 0.3145609)",,,,
209037328,True,,secondary,,False,8.974,"LINESTRING (32.5815764 0.3151511, 32.5815994 0.3151413, 32.5816265 0.3151218, 32.5816397 0.3151038)",,,roundabout,
26704008,False,Kimathi Avenue,residential,,False,27.130000000000003,"LINESTRING (32.5823973 0.3152301, 32.5824673 0.3150259, 32.582473 0.3150126, 32.5824829 0.3150032)",,,,
106362056,True,Nile Avenue,secondary,,False,91.118,"LINESTRING (32.5823973 0.3152301, 32.5818376 0.3150178, 32.5817665 0.314991, 32.581723 0.3149702, 32.5816663 0.3149504, 32.5816301 0.3149451)",,2,,
233205211,True,Lumumba Avenue,secondary,30,False,400.86599999999993,"LINESTRING (32.5773687 0.3196567, 32.5774592 0.319418, 32.5775898 0.3190765, 32.5776563 0.3189026, 32.5777371 0.3186912, 32.5777742 0.3185943, 32.577862 0.3184536, 32.5781126 0.3181735, 32.5781755 0.3181031, 32.5787314 0.3174814, 32.5787526 0.3174577, 32.5788117 0.3173734, 32.5788392 0.3173341, 32.5789035 0.3172424, 32.5789362 0.317163, 32.5791714 0.3165923)",,,,
244033528,False,Kyagwe Road,tertiary,50,False,112.421,"LINESTRING (32.5773687 0.3196567, 32.5779 0.3199466, 32.5782562 0.320141)",,,,
207843905,False,Nehru Avenue,tertiary,,False,67.986,"LINESTRING (32.5817457 0.3186356, 32.5820891 0.3189412, 32.5822051 0.319039)",,,,
207843905,False,Nehru Avenue,tertiary,,True,125.468,"LINESTRING (32.5817457 0.3186356, 32.5812881 0.3182527, 32.5811506 0.3181377, 32.5808851 0.3179059)",,,,
244674736,False,State House Close,residential,,False,189.714,"LINESTRING (32.5817457 0.3186356, 32.5817895 0.3184696, 32.5818415 0.3182452, 32.5819463 0.3176698, 32.5820643 0.3170697, 32.5820831 0.3169637)",,,,no
244674737,False,Victoria Avenue,residential,,False,334.197,"LINESTRING (32.5817457 0.3186356, 32.5813771 0.3190323, 32.5805169 0.3199579, 32.5803218 0.3201679, 32.5799506 0.3205979, 32.5797247 0.3208596)",,,,
220417011,False,Sezibwa Road,tertiary,,False,19.671,"LINESTRING (32.5838392 0.3192154, 32.5838526 0.3193918)",,,,
26801589,True,Ternan Avenue,tertiary,,False,35.826,"LINESTRING (32.5838392 0.3192154, 32.5837175 0.3192738, 32.5836743 0.3193029, 32.5836371 0.3193321, 32.5836116 0.3193606, 32.5835851 0.3194025)",,,,
220417011,False,Sezibwa Road,tertiary,,True,132.197,"LINESTRING (32.5838392 0.3192154, 32.583833 0.3191554, 32.583807 0.3189029, 32.5837862 0.3185576, 32.5837678 0.3182955, 32.5837655 0.3182626, 32.5837601 0.318154, 32.5837628 0.3180748, 32.5837701 0.3180303)",,,,
665350224,False,Kyagwe Road,tertiary,50,False,14.977,"LINESTRING (32.579601 0.3208063, 32.5797247 0.3208596)",,,,
233205276,False,Akii Bua Road,tertiary,,False,124.772,"LINESTRING (32.579601 0.3208063, 32.5795729 0.3208531, 32.5795613 0.3209147, 32.5794593 0.3215477, 32.5794556 0.3216127, 32.5794695 0.3216874, 32.5795759 0.3218751, 32.5795802 0.3218804)",,,,
