osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,junction
525560949,2,128 OTN,Avenue de Calais,trunk,False,False,9.021,"LINESTRING (1.2155694 6.13368, 1.2155034 6.1337277)",,
506568387,2,128 OTN,Avenue de Calais,secondary,False,True,71.339,"LINESTRING (1.2155694 6.13368, 1.2158185 6.1334883, 1.2160825 6.133291)",,
804694540,3,,Boulevard du 13 Janvier,trunk,True,False,135.8,"LINESTRING (1.2155694 6.13368, 1.2157029 6.1337761, 1.2164858 6.1343298, 1.2165698 6.1343886)",60,
506568388,2,122 OTN,Avenue de Lane,residential,True,False,58.135,"LINESTRING (1.2122568 6.1303478, 1.2123721 6.1298377)",,
525560950,2,122 OTN,Avenue François Mitterrand,trunk,False,True,9.663,"LINESTRING (1.2122568 6.1303478, 1.2122368 6.1304324)",,
804694540,3,,Boulevard du 13 Janvier,trunk,True,False,222.667,"LINESTRING (1.2122568 6.1303478, 1.2125077 6.1305993, 1.2127486 6.1308447, 1.2131779 6.1312822, 1.2135941 6.131706, 1.2136651 6.1317793)",60,
787617323,,41.QAD,Avenue Sarakawa,tertiary,False,True,46.328,"LINESTRING (1.2190261 6.1294329, 1.2187852 6.129092)",,
447599722,,,Avenue du 24 Janvier,tertiary,True,False,25.999,"LINESTRING (1.2190261 6.1294329, 1.2191026 6.1294319, 1.2192568 6.129469)",,
447599722,,,Avenue du 24 Janvier,tertiary,True,False,13.571,"LINESTRING (1.2195313 6.129508, 1.2196507 6.1295363)",,
666944458,,,,secondary_link,True,False,17.431,"LINESTRING (1.2195313 6.129508, 1.2195679 6.129596, 1.2195924 6.1296525)",,
506568387,2,128 OTN,Avenue de Calais,secondary,False,False,12.035,"LINESTRING (1.2169212 6.1326495, 1.2168319 6.1327114)",,
787507805,2,128 OTN,Avenue de Calais,secondary,False,True,112.815,"LINESTRING (1.2169212 6.1326495, 1.2170501 6.1325495, 1.2175853 6.1321496, 1.2177351 6.1320376)",,
54570868,,,Avenue Nicolas Grunitsky,residential,True,False,168.65300000000002,"LINESTRING (1.2123721 6.1298377, 1.2133791 6.1304607, 1.2136752 6.1306257)",,
"[619241295, 54570871]",2,122 OTN,Avenue François Mitterrand,trunk,True,False,33.583999999999996,"LINESTRING (1.2121536 6.1308898, 1.2121641 6.130829, 1.2121892 6.1306698, 1.2122046 6.1305921)",50,
124785961,,,Rue des Bergers,residential,False,False,59.388999999999996,"LINESTRING (1.2121536 6.1308898, 1.2118948 6.1308408, 1.2116249 6.1307955)",,
54570904,2,,Avenue Georges Pompidou,secondary,False,False,121.162,"LINESTRING (1.2196507 6.1295363, 1.2197016 6.1293922, 1.2197799 6.1291422, 1.2199842 6.1285594, 1.2200017 6.1285042)",50,
787988116,2,,Avenue de Calais,secondary,True,False,14.439,"LINESTRING (1.2196507 6.1295363, 1.2196136 6.1296102, 1.2195924 6.1296525)",50,
